https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YOP,Volume USDT
1662076800,2022-09-02 00:00:00,YOP/USDT,0.0589,0.0632,0.0584,0.0615,268586.8599,16526.9219408
1661990400,2022-09-01 00:00:00,YOP/USDT,0.061,0.061,0.057,0.0593,233231.4529,13802.6405419
1661904000,2022-08-31 00:00:00,YOP/USDT,0.0629,0.0663,0.0606,0.0613,213462.929,13524.66151834
1661817600,2022-08-30 00:00:00,YOP/USDT,0.067,0.0671,0.0615,0.0628,333233.0183,21421.83202437
1661731200,2022-08-29 00:00:00,YOP/USDT,0.0617,0.0683,0.06,0.0666,398322.4584,25131.80429859
1661644800,2022-08-28 00:00:00,YOP/USDT,0.0565,0.067,0.0562,0.0615,1381133.30569445,87402.228550927565
1661558400,2022-08-27 00:00:00,YOP/USDT,0.0539,0.0578,0.0533,0.0565,542544.3216,30215.08457128
1661472000,2022-08-26 00:00:00,YOP/USDT,0.0561,0.0572,0.0536,0.0543,589342.6315,32750.60516247
1661385600,2022-08-25 00:00:00,YOP/USDT,0.058,0.074,0.0537,0.0562,2463184.8051,150819.17539022
1661299200,2022-08-24 00:00:00,YOP/USDT,0.0612,0.0612,0.0553,0.0579,511892.6502,29491.06698987
1661212800,2022-08-23 00:00:00,YOP/USDT,0.0584,0.0621,0.0553,0.062,577891.808,33702.28921098
1661126400,2022-08-22 00:00:00,YOP/USDT,0.0655,0.0668,0.0556,0.059,1146794.5798,69348.13586167
1661040000,2022-08-21 00:00:00,YOP/USDT,0.0711,0.0728,0.063,0.0662,1591375.4974,106362.87111928
1660953600,2022-08-20 00:00:00,YOP/USDT,0.0661,0.0833,0.0653,0.0715,2877956.2268,208676.34538466
1660867200,2022-08-19 00:00:00,YOP/USDT,0.0842,0.0845,0.061,0.066,2232532.194,154865.49979327
1660780800,2022-08-18 00:00:00,YOP/USDT,0.0879,0.0898,0.0833,0.0842,870734.2566,74789.33555927
1660694400,2022-08-17 00:00:00,YOP/USDT,0.0982,0.1035,0.0855,0.0879,1385082.2464,128176.72738844
1660608000,2022-08-16 00:00:00,YOP/USDT,0.1089,0.13,0.0941,0.0981,5644748.3615,615348.12513786
1660521600,2022-08-15 00:00:00,YOP/USDT,0.0868,0.419,0.084,0.109,11776453.63299451,1716836.419911006665
1660435200,2022-08-14 00:00:00,YOP/USDT,0.0843,0.0875,0.0839,0.0866,239634.2616,20667.07205299
1660348800,2022-08-13 00:00:00,YOP/USDT,0.0856,0.089,0.082,0.084,90714.0206,7729.11717813
1660262400,2022-08-12 00:00:00,YOP/USDT,0.0865,0.0876,0.0823,0.0856,93490.2614,7959.69561039
1660176000,2022-08-11 00:00:00,YOP/USDT,0.086,0.0892,0.0858,0.0858,69757.1146,6093.76041839
1660089600,2022-08-10 00:00:00,YOP/USDT,0.0834,0.0875,0.082,0.0847,111343.1195,9517.48510895
1660003200,2022-08-09 00:00:00,YOP/USDT,0.0839,0.0846,0.0809,0.0834,152521.9486,12640.51793959
1659916800,2022-08-08 00:00:00,YOP/USDT,0.0787,0.0862,0.0778,0.0839,623572.3128,51545.8242008
1659830400,2022-08-07 00:00:00,YOP/USDT,0.0763,0.0799,0.076,0.078,75647.7006,5896.73527651
1659744000,2022-08-06 00:00:00,YOP/USDT,0.078,0.0806,0.0763,0.0772,114013.77,8881.38844904
1659657600,2022-08-05 00:00:00,YOP/USDT,0.0772,0.0791,0.076,0.0776,97743.1232,7607.78544075
1659571200,2022-08-04 00:00:00,YOP/USDT,0.078,0.0781,0.075,0.0766,113504.1706,8688.52209052
1659484800,2022-08-03 00:00:00,YOP/USDT,0.0791,0.08,0.0763,0.0777,93122.0163,7282.49059566
1659398400,2022-08-02 00:00:00,YOP/USDT,0.0806,0.0815,0.0774,0.0791,146032.4448,11601.91491032
1659312000,2022-08-01 00:00:00,YOP/USDT,0.0821,0.0826,0.0803,0.0805,58163.806,4712.60898931
1659225600,2022-07-31 00:00:00,YOP/USDT,0.0835,0.0838,0.0821,0.0821,36146.7362,2996.36782634
1659139200,2022-07-30 00:00:00,YOP/USDT,0.0844,0.0845,0.0827,0.0836,25275.5445,2121.13222793
1659052800,2022-07-29 00:00:00,YOP/USDT,0.0831,0.0852,0.0815,0.0851,85384.5718,7126.51852859
1658966400,2022-07-28 00:00:00,YOP/USDT,0.0827,0.0847,0.0807,0.083,172883.1622,14342.52981717
1658880000,2022-07-27 00:00:00,YOP/USDT,0.0813,0.0845,0.08,0.0827,96186.1994,7923.53002388
1658793600,2022-07-26 00:00:00,YOP/USDT,0.0839,0.0853,0.0806,0.0813,83464.3893,6984.54927773
1658707200,2022-07-25 00:00:00,YOP/USDT,0.085,0.0851,0.0829,0.0842,101557.9529,8536.10420189
1658620800,2022-07-24 00:00:00,YOP/USDT,0.0822,0.0872,0.0819,0.085,92419.1706,7779.05999708
1658534400,2022-07-23 00:00:00,YOP/USDT,0.0829,0.0838,0.0807,0.0822,123960.7368,10175.7146433
1658448000,2022-07-22 00:00:00,YOP/USDT,0.0845,0.086,0.0824,0.0827,163967.7456,13803.09760655
1658361600,2022-07-21 00:00:00,YOP/USDT,0.0851,0.0862,0.083,0.0846,447191.5897,37753.4395662
1658275200,2022-07-20 00:00:00,YOP/USDT,0.0959,0.0971,0.0832,0.0847,460258.15284662,40912.27943836379
1658188800,2022-07-19 00:00:00,YOP/USDT,0.0819,0.1038,0.078,0.0946,1853031.68970457,169139.080058645688
1658102400,2022-07-18 00:00:00,YOP/USDT,0.0589,0.0898,0.0586,0.0829,1560809.1009588,116538.962329876195
1658016000,2022-07-17 00:00:00,YOP/USDT,0.0588,0.0609,0.0579,0.0598,288438.87767551,17194.179815225888
1657929600,2022-07-16 00:00:00,YOP/USDT,0.0556,0.06,0.0552,0.0579,417637.75054269,23765.011673764197
1657843200,2022-07-15 00:00:00,YOP/USDT,0.0549,0.0596,0.0548,0.0556,1602108.82847463,91357.083894701378
1657756800,2022-07-14 00:00:00,YOP/USDT,0.0545,0.0555,0.0532,0.0551,156839.05650989,8549.153988129101
1657670400,2022-07-13 00:00:00,YOP/USDT,0.0495,0.062,0.0492,0.0548,2003056.09756379,106475.379484844043
1657584000,2022-07-12 00:00:00,YOP/USDT,0.0504,0.0513,0.0475,0.0495,274073.3117153,13575.061443188652
1657497600,2022-07-11 00:00:00,YOP/USDT,0.0555,0.0563,0.0503,0.0504,353120.61713251,18646.000733188178
1657411200,2022-07-10 00:00:00,YOP/USDT,0.0601,0.069,0.0555,0.0559,1563028.9282912,96124.108094643288
1657324800,2022-07-09 00:00:00,YOP/USDT,0.0544,0.0618,0.0533,0.0601,1548934.12281652,89968.992906605207
1657238400,2022-07-08 00:00:00,YOP/USDT,0.0541,0.0557,0.0527,0.0541,219572.15916934,11973.636909869641
1657152000,2022-07-07 00:00:00,YOP/USDT,0.0535,0.0547,0.0518,0.0533,155016.65118457,8291.875072926871
1657065600,2022-07-06 00:00:00,YOP/USDT,0.0554,0.0571,0.0519,0.0541,596293.57926469,32471.454739369076
1656979200,2022-07-05 00:00:00,YOP/USDT,0.0532,0.0563,0.0519,0.0547,268879.98017202,14612.065662783182
1656892800,2022-07-04 00:00:00,YOP/USDT,0.0527,0.0558,0.0502,0.0533,410761.85932783,21794.922742134085
1656806400,2022-07-03 00:00:00,YOP/USDT,0.056,0.0642,0.0513,0.053,6006997.11385575,358703.465642850924
1656720000,2022-07-02 00:00:00,YOP/USDT,0.0574,0.0613,0.0553,0.056,2297034.73009945,134871.711087498196
1656633600,2022-07-01 00:00:00,YOP/USDT,0.0606,0.0684,0.056,0.0581,783892.49423814,48534.314095106753
1656547200,2022-06-30 00:00:00,YOP/USDT,0.0638,0.0638,0.0596,0.0614,143479.17586229,8870.03944481969
1656460800,2022-06-29 00:00:00,YOP/USDT,0.0669,0.0669,0.0633,0.0638,196433.38343932,12718.00121141894
1656374400,2022-06-28 00:00:00,YOP/USDT,0.0694,0.072,0.0663,0.0663,213985.07387159,14678.289883248106
1656288000,2022-06-27 00:00:00,YOP/USDT,0.0678,0.0719,0.0675,0.0693,180753.77379832,12634.62351670202
1656201600,2022-06-26 00:00:00,YOP/USDT,0.0656,0.0724,0.065,0.0678,608601.838529,41904.243627727767
1656115200,2022-06-25 00:00:00,YOP/USDT,0.0628,0.068,0.0616,0.0657,342747.60552677,22040.470963801939
1656028800,2022-06-24 00:00:00,YOP/USDT,0.0602,0.0636,0.0595,0.0628,200879.51932356,12313.356694008244
1655942400,2022-06-23 00:00:00,YOP/USDT,0.0623,0.0645,0.0595,0.0601,507931.05754294,31113.849848354096
1655856000,2022-06-22 00:00:00,YOP/USDT,0.0558,0.0679,0.0548,0.0628,2894519.9861648,177943.489487133381
1655769600,2022-06-21 00:00:00,YOP/USDT,0.0501,0.0571,0.0484,0.0551,831899.71805967,44087.047132697372
1655683200,2022-06-20 00:00:00,YOP/USDT,0.0462,0.0522,0.0446,0.0506,692117.62831256,33821.687122163193
1655596800,2022-06-19 00:00:00,YOP/USDT,0.0436,0.0472,0.0417,0.0472,418672.82006321,18538.272663592867
1655510400,2022-06-18 00:00:00,YOP/USDT,0.053,0.0555,0.0403,0.0434,849743.33570384,38804.789677537143
1655424000,2022-06-17 00:00:00,YOP/USDT,0.0491,0.059,0.0481,0.0539,1061796.87064252,56173.299324306691
1655337600,2022-06-16 00:00:00,YOP/USDT,0.0561,0.0615,0.0479,0.0483,635561.5995256,34703.609414339929
1655251200,2022-06-15 00:00:00,YOP/USDT,0.0598,0.0604,0.0457,0.0576,732916.33501744,38277.367411958345
1655164800,2022-06-14 00:00:00,YOP/USDT,0.0601,0.0647,0.0545,0.0592,369300.59405932,22387.870376860819
1655078400,2022-06-13 00:00:00,YOP/USDT,0.0838,0.084,0.0549,0.0603,1006964.61271762,65588.196840426966
1654992000,2022-06-12 00:00:00,YOP/USDT,0.1112,0.1123,0.0812,0.0838,1126909.27555378,101893.646812082256
1654905600,2022-06-11 00:00:00,YOP/USDT,0.1081,0.126,0.1028,0.1111,1157058.57254867,131829.880434875793
1654819200,2022-06-10 00:00:00,YOP/USDT,0.1161,0.1168,0.1068,0.1081,86185.87183266,9594.401540802306
1654732800,2022-06-09 00:00:00,YOP/USDT,0.1172,0.1213,0.1153,0.1161,78183.84682547,9180.387875054705
1654646400,2022-06-08 00:00:00,YOP/USDT,0.1164,0.15,0.1125,0.1173,983612.24581399,126740.597655237998
1654560000,2022-06-07 00:00:00,YOP/USDT,0.1156,0.15,0.1002,0.1174,1089820.78564707,132823.898915149047
1654473600,2022-06-06 00:00:00,YOP/USDT,0.0988,0.1369,0.0979,0.11,329477.3344501,35666.88293128005
1654387200,2022-06-05 00:00:00,YOP/USDT,0.1082,0.11,0.095,0.0988,179812.8319951,18421.577881632844
1654300800,2022-06-04 00:00:00,YOP/USDT,0.0963,0.123,0.0945,0.1056,344918.29676639,37174.457314635295
1654214400,2022-06-03 00:00:00,YOP/USDT,0.0954,0.1132,0.0941,0.0944,115555.02830034,11712.009224959489
1654128000,2022-06-02 00:00:00,YOP/USDT,0.1055,0.1063,0.0915,0.0952,79539.53244061,7735.540752098365
1654041600,2022-06-01 00:00:00,YOP/USDT,0.1136,0.1136,0.1,0.1063,98916.35018922,10460.113050477228
1653955200,2022-05-31 00:00:00,YOP/USDT,0.1112,0.1173,0.1112,0.1137,15230.9257,1752.47688026
1653868800,2022-05-30 00:00:00,YOP/USDT,0.1,0.149,0.1,0.1112,586898.25010066,70862.043352330693
1653782400,2022-05-29 00:00:00,YOP/USDT,0.093,0.1,0.0925,0.1,16619.2832,1637.71531266
1653696000,2022-05-28 00:00:00,YOP/USDT,0.093,0.1011,0.0883,0.0952,32509.69076465,3031.441943963789
1653609600,2022-05-27 00:00:00,YOP/USDT,0.0979,0.0979,0.0802,0.093,96904.72318161,8640.794576529561
1653523200,2022-05-26 00:00:00,YOP/USDT,0.1052,0.1062,0.0953,0.0982,173422.81486009,17295.827179894317
1653436800,2022-05-25 00:00:00,YOP/USDT,0.1297,0.13,0.101,0.106,119742.87875581,13520.300792290431
1653350400,2022-05-24 00:00:00,YOP/USDT,0.1238,0.1379,0.1203,0.1293,94152.78869312,12004.713317803824
1653264000,2022-05-23 00:00:00,YOP/USDT,0.1337,0.1427,0.1253,0.1253,31838.91890564,4346.994209896013
1653177600,2022-05-22 00:00:00,YOP/USDT,0.1312,0.1469,0.1311,0.1355,53538.18548763,7251.42955351164
1653091200,2022-05-21 00:00:00,YOP/USDT,0.1293,0.1407,0.1276,0.1345,85579.06251749,11413.813810835141
1653004800,2022-05-20 00:00:00,YOP/USDT,0.1304,0.1989,0.1201,0.1313,453120.85542825,66906.701108359737
1652918400,2022-05-19 00:00:00,YOP/USDT,0.1156,0.1353,0.1156,0.1353,102011.21199556,12595.133252102518
1652832000,2022-05-18 00:00:00,YOP/USDT,0.1216,0.159,0.1098,0.1162,376715.66431304,48774.421484183959
1652745600,2022-05-17 00:00:00,YOP/USDT,0.1065,0.15,0.094,0.1288,493670.47636846,61990.165322751732
1652659200,2022-05-16 00:00:00,YOP/USDT,0.1111,0.1176,0.1036,0.1067,46745.36536412,5145.053688417033
1652572800,2022-05-15 00:00:00,YOP/USDT,0.0928,0.1497,0.0928,0.1146,389205.84773181,45231.087526375644
1652486400,2022-05-14 00:00:00,YOP/USDT,0.0992,0.1023,0.0733,0.0937,112722.93378662,10433.303083503011
1652400000,2022-05-13 00:00:00,YOP/USDT,0.0706,0.1227,0.0706,0.1039,255526.5119629,25076.196041067471
1652313600,2022-05-12 00:00:00,YOP/USDT,0.0871,0.097,0.0657,0.0708,155851.0081189,11350.491939263068
1652227200,2022-05-11 00:00:00,YOP/USDT,0.1192,0.1325,0.0703,0.0868,535442.82089433,51580.387509213769
1652140800,2022-05-10 00:00:00,YOP/USDT,0.1369,0.138,0.1131,0.1187,215525.7378936,26384.563127596135
1652054400,2022-05-09 00:00:00,YOP/USDT,0.168,0.1735,0.1342,0.1374,185196.23916084,28693.422433670115
1651968000,2022-05-08 00:00:00,YOP/USDT,0.1616,0.1753,0.1592,0.1694,87931.94684299,14548.811786157084
1651881600,2022-05-07 00:00:00,YOP/USDT,0.1802,0.1845,0.1603,0.1617,52507.31302646,8953.399738560982
1651795200,2022-05-06 00:00:00,YOP/USDT,0.1856,0.1869,0.1781,0.1823,5971.37361686,1089.232490916791
1651708800,2022-05-05 00:00:00,YOP/USDT,0.192,0.2143,0.1785,0.1839,79913.0026866,15654.73814023697
1651622400,2022-05-04 00:00:00,YOP/USDT,0.1926,0.219,0.1829,0.1914,170440.70038296,34676.208623759051
1651536000,2022-05-03 00:00:00,YOP/USDT,0.1887,0.1949,0.177,0.1886,47693.32770578,8930.471910544207
1651449600,2022-05-02 00:00:00,YOP/USDT,0.1835,0.2088,0.1786,0.1888,95530.20172414,18698.474004818215
1651363200,2022-05-01 00:00:00,YOP/USDT,0.1804,0.19,0.175,0.1786,77604.75422063,14108.038213130565
1651276800,2022-04-30 00:00:00,YOP/USDT,0.1965,0.1995,0.18,0.1804,43032.54581914,8222.706854905479
1651190400,2022-04-29 00:00:00,YOP/USDT,0.2011,0.205,0.1867,0.1948,38300.57491889,7606.76700519578
1651104000,2022-04-28 00:00:00,YOP/USDT,0.2049,0.208,0.198,0.1993,48969.0313664,9808.030356888616
1651017600,2022-04-27 00:00:00,YOP/USDT,0.2038,0.2103,0.2005,0.2049,43441.41416503,8879.201979542455
1650931200,2022-04-26 00:00:00,YOP/USDT,0.2097,0.2169,0.2043,0.2043,40673.90365228,8373.287136056907
1650844800,2022-04-25 00:00:00,YOP/USDT,0.2103,0.217,0.2005,0.2111,60366.19163154,12751.167001218918
1650758400,2022-04-24 00:00:00,YOP/USDT,0.2105,0.217,0.2103,0.2103,21526.73295437,4536.56679938829
1650672000,2022-04-23 00:00:00,YOP/USDT,0.2143,0.2244,0.2101,0.2107,64521.59301488,13979.343530834679
1650585600,2022-04-22 00:00:00,YOP/USDT,0.2105,0.2219,0.21,0.2149,24412.56231655,5224.712925166069
1650499200,2022-04-21 00:00:00,YOP/USDT,0.2159,0.2331,0.2098,0.2152,255010.86767104,56175.932123222758
1650412800,2022-04-20 00:00:00,YOP/USDT,0.2048,0.2598,0.197,0.2193,503466.45000189,114007.404529858725
1650326400,2022-04-19 00:00:00,YOP/USDT,0.2158,0.2206,0.198,0.2048,150472.96794045,31824.045418257146
1650240000,2022-04-18 00:00:00,YOP/USDT,0.214,0.2235,0.2071,0.2148,58896.63093429,12510.86221496702
1650153600,2022-04-17 00:00:00,YOP/USDT,0.22,0.2285,0.214,0.2207,46165.12710592,10137.399096450902
1650067200,2022-04-16 00:00:00,YOP/USDT,0.2216,0.2348,0.22,0.2201,47792.3004101,10706.85874629109
1649980800,2022-04-15 00:00:00,YOP/USDT,0.2174,0.2386,0.2174,0.2211,127499.51951426,28789.383589199212
1649894400,2022-04-14 00:00:00,YOP/USDT,0.2308,0.232,0.2169,0.2174,64501.58444423,14308.760908012445
1649808000,2022-04-13 00:00:00,YOP/USDT,0.2193,0.2366,0.2187,0.2305,110213.59610275,25066.224034760929
1649721600,2022-04-12 00:00:00,YOP/USDT,0.2202,0.2359,0.215,0.2193,128916.58636095,28493.295402202997
1649635200,2022-04-11 00:00:00,YOP/USDT,0.2499,0.2619,0.2176,0.2206,441737.94534905,106270.516859754288
1649548800,2022-04-10 00:00:00,YOP/USDT,0.2176,0.2744,0.2171,0.2548,753910.37698969,189129.682229649979
1649462400,2022-04-09 00:00:00,YOP/USDT,0.2226,0.2257,0.212,0.2181,112824.49579571,24825.854302096032
1649376000,2022-04-08 00:00:00,YOP/USDT,0.2365,0.2412,0.2188,0.2202,181005.96268136,42117.406669105613
1649289600,2022-04-07 00:00:00,YOP/USDT,0.2314,0.275,0.2121,0.2412,956258.26785609,231048.23040073781
1649203200,2022-04-06 00:00:00,YOP/USDT,0.2393,0.2411,0.21,0.23,164316.60909332,36806.066774432307
1649116800,2022-04-05 00:00:00,YOP/USDT,0.2473,0.266,0.2393,0.2393,101294.24607988,25725.634824930604
1649030400,2022-04-04 00:00:00,YOP/USDT,0.2504,0.282,0.2368,0.2473,611080.96119837,154884.271962126307
1648944000,2022-04-03 00:00:00,YOP/USDT,0.2614,0.2663,0.2504,0.2504,156184.68610128,40203.534404770359
1648857600,2022-04-02 00:00:00,YOP/USDT,0.2602,0.2996,0.2538,0.257,467427.44168911,127195.478450547719
1648771200,2022-04-01 00:00:00,YOP/USDT,0.2616,0.3097,0.2492,0.2613,854385.66123886,232898.007196719568
1648684800,2022-03-31 00:00:00,YOP/USDT,0.2699,0.3225,0.2585,0.2614,2013876.20312582,591943.898120981301
1648598400,2022-03-30 00:00:00,YOP/USDT,0.2837,0.2869,0.2673,0.2698,178377.25080228,49666.609808622562
1648512000,2022-03-29 00:00:00,YOP/USDT,0.312,0.3173,0.2834,0.2837,338245.07437302,101520.914197344854
1648425600,2022-03-28 00:00:00,YOP/USDT,0.3497,0.3531,0.2983,0.312,911656.03867543,294779.253848980823
1648339200,2022-03-27 00:00:00,YOP/USDT,0.2606,0.3915,0.2539,0.3569,1227234.83753937,394349.568865390818
1648252800,2022-03-26 00:00:00,YOP/USDT,0.2738,0.2977,0.2601,0.2638,280420.89595379,77395.414094350174
1648166400,2022-03-25 00:00:00,YOP/USDT,0.2621,0.2779,0.2517,0.2738,203417.29722157,53492.786028836957
1648080000,2022-03-24 00:00:00,YOP/USDT,0.2454,0.27,0.2391,0.2641,174827.7712987,44922.485468555909
1647993600,2022-03-23 00:00:00,YOP/USDT,0.2611,0.2611,0.2386,0.2453,470810.64676682,116798.053417298176
1647907200,2022-03-22 00:00:00,YOP/USDT,0.2253,0.3,0.2187,0.2614,1928329.65565223,514933.428690368938
1647820800,2022-03-21 00:00:00,YOP/USDT,0.2189,0.249,0.2145,0.2252,666631.30992318,154992.404588034196
1647734400,2022-03-20 00:00:00,YOP/USDT,0.2137,0.2205,0.2119,0.219,62162.28552103,13510.089262233186
1647648000,2022-03-19 00:00:00,YOP/USDT,0.207,0.2249,0.207,0.216,1146983.42709628,248491.833644043984
1647561600,2022-03-18 00:00:00,YOP/USDT,0.2048,0.2244,0.201,0.208,696872.67332941,147782.301711902874
1647475200,2022-03-17 00:00:00,YOP/USDT,0.2082,0.2111,0.2034,0.206,206453.42248058,42826.59375305523
1647388800,2022-03-16 00:00:00,YOP/USDT,0.1997,0.2328,0.1993,0.2093,1984486.62171578,420978.034460539897
1647302400,2022-03-15 00:00:00,YOP/USDT,0.2011,0.2025,0.1987,0.1999,86844.15602434,17435.995637532834
1647216000,2022-03-14 00:00:00,YOP/USDT,0.1941,0.2313,0.1914,0.2013,2447125.475057,503384.032281137153
1647129600,2022-03-13 00:00:00,YOP/USDT,0.2111,0.2235,0.1907,0.1912,1142769.1564117,240156.668371727869
1647043200,2022-03-12 00:00:00,YOP/USDT,0.2076,0.2199,0.1891,0.2118,984941.78405965,202907.634859602394
1646956800,2022-03-11 00:00:00,YOP/USDT,0.2129,0.2332,0.2026,0.2074,1554492.5944492,332791.779285022784
1646870400,2022-03-10 00:00:00,YOP/USDT,0.2118,0.2238,0.2047,0.2137,1102311.72700423,235361.1823098284
1646784000,2022-03-09 00:00:00,YOP/USDT,0.207,0.2165,0.2058,0.2115,221459.49407773,46845.796291957963
1646697600,2022-03-08 00:00:00,YOP/USDT,0.2058,0.23,0.2015,0.207,2872218.65029116,615355.951069687914
1646611200,2022-03-07 00:00:00,YOP/USDT,0.2093,0.2244,0.191,0.2024,2195467.75886749,449681.917361028449
1646524800,2022-03-06 00:00:00,YOP/USDT,0.2097,0.2256,0.202,0.2094,2042536.07117964,435040.076844453633
1646438400,2022-03-05 00:00:00,YOP/USDT,0.2113,0.2157,0.2006,0.21,1441407.78156819,299180.525714153185
1646352000,2022-03-04 00:00:00,YOP/USDT,0.2218,0.2346,0.2102,0.211,1351786.50179737,300671.87502088741
1646265600,2022-03-03 00:00:00,YOP/USDT,0.2364,0.2391,0.2213,0.2232,100485.1339978,23023.971806691322
1646179200,2022-03-02 00:00:00,YOP/USDT,0.2275,0.2398,0.2265,0.2343,168091.42064449,39414.932499823453
1646092800,2022-03-01 00:00:00,YOP/USDT,0.2457,0.2483,0.2208,0.2268,341294.79046432,80019.204547734907
1646006400,2022-02-28 00:00:00,YOP/USDT,0.2125,0.2526,0.2098,0.2457,1300190.6924471,294531.817403912766
1645920000,2022-02-27 00:00:00,YOP/USDT,0.2073,0.2293,0.2012,0.2124,670552.1659169,143908.288522758463
1645833600,2022-02-26 00:00:00,YOP/USDT,0.2192,0.2322,0.2002,0.2074,792623.05467141,170097.651245912481
1645747200,2022-02-25 00:00:00,YOP/USDT,0.2103,0.2458,0.2081,0.2205,3673208.04709749,814830.218438093794
1645660800,2022-02-24 00:00:00,YOP/USDT,0.2307,0.2309,0.1876,0.2092,3094010.49477923,633666.136717371372
1645574400,2022-02-23 00:00:00,YOP/USDT,0.2239,0.2484,0.216,0.2281,1653472.07559669,381147.686459076677
1645488000,2022-02-22 00:00:00,YOP/USDT,0.2004,0.2561,0.1881,0.2238,6277695.27583096,1331737.647303696068
1645401600,2022-02-21 00:00:00,YOP/USDT,0.2117,0.2289,0.1866,0.2004,2632232.73548922,536902.864785711771
1645315200,2022-02-20 00:00:00,YOP/USDT,0.2483,0.2521,0.2114,0.2114,4069542.61948356,937711.436725163996
1645228800,2022-02-19 00:00:00,YOP/USDT,0.1788,0.2995,0.1736,0.2473,2926949.73826175,695856.506583930059
1645142400,2022-02-18 00:00:00,YOP/USDT,0.198,0.198,0.17,0.1788,227125.40715997,41744.214233574766
1645056000,2022-02-17 00:00:00,YOP/USDT,0.2155,0.216,0.1941,0.1981,119135.37924685,24227.430525265313
1644969600,2022-02-16 00:00:00,YOP/USDT,0.219,0.2191,0.2128,0.216,64480.45377772,14010.944293911096
1644883200,2022-02-15 00:00:00,YOP/USDT,0.2038,0.2229,0.2004,0.219,814314.96639496,174171.191340837168
1644796800,2022-02-14 00:00:00,YOP/USDT,0.2364,0.237,0.1997,0.2046,400794.92689715,85535.407107962016
1644710400,2022-02-13 00:00:00,YOP/USDT,0.2497,0.2509,0.2369,0.2373,92514.74669264,22330.400120815121
1644624000,2022-02-12 00:00:00,YOP/USDT,0.2589,0.2616,0.2486,0.2509,60019.94415724,15352.587739316322
1644537600,2022-02-11 00:00:00,YOP/USDT,0.2593,0.2639,0.2593,0.2598,111569.33175164,29191.882856030485
1644451200,2022-02-10 00:00:00,YOP/USDT,0.2521,0.265,0.2521,0.2609,194815.50535438,50671.181767883419
1644364800,2022-02-09 00:00:00,YOP/USDT,0.261,0.2631,0.2375,0.2524,119706.98379226,30631.479753274017
1644278400,2022-02-08 00:00:00,YOP/USDT,0.2694,0.2699,0.2586,0.2586,115844.43002996,30720.220716621989
1644192000,2022-02-07 00:00:00,YOP/USDT,0.249,0.2699,0.2468,0.2699,209641.76900118,52671.280839091285
1644105600,2022-02-06 00:00:00,YOP/USDT,0.2458,0.2492,0.2457,0.249,59470.26250948,14724.949463060754
1644019200,2022-02-05 00:00:00,YOP/USDT,0.2312,0.2491,0.2287,0.2475,175680.67713071,42194.733865384573
1643932800,2022-02-04 00:00:00,YOP/USDT,0.218,0.27,0.218,0.2299,369389.89388563,86386.550406984334
1643846400,2022-02-03 00:00:00,YOP/USDT,0.223,0.2542,0.2167,0.2173,293974.82553054,66714.768760932056
1643760000,2022-02-02 00:00:00,YOP/USDT,0.2017,0.2789,0.1889,0.222,833517.77457943,192204.035605758216
1643673600,2022-02-01 00:00:00,YOP/USDT,0.2128,0.2128,0.2001,0.2009,302577.23315914,61899.210394283484
1643587200,2022-01-31 00:00:00,YOP/USDT,0.1807,0.3297,0.1756,0.2128,1874299.18223297,441155.456510169915
