https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFDAI,Volume BTC
1661212800,2022-08-23 00:00:00,YFDAI/BTC,0.001437,0.001464,0.001371,0.001397,5.9659,0.0086162229
1661126400,2022-08-22 00:00:00,YFDAI/BTC,0.001446,0.001537,0.001374,0.001388,63.472,0.0913382686
1661040000,2022-08-21 00:00:00,YFDAI/BTC,0.001465,0.001588,0.001441,0.001472,57.4185,0.0861931828
1660953600,2022-08-20 00:00:00,YFDAI/BTC,0.00146,0.001553,0.00142,0.001465,40.3475,0.0603203159
1660867200,2022-08-19 00:00:00,YFDAI/BTC,0.001466,0.001541,0.001427,0.001481,14.6541,0.0219569535
1660780800,2022-08-18 00:00:00,YFDAI/BTC,0.001442,0.001909,0.001435,0.001471,93.42,0.149040788
1660694400,2022-08-17 00:00:00,YFDAI/BTC,0.001475,0.001532,0.001453,0.001477,25.7287,0.0384203003
1660608000,2022-08-16 00:00:00,YFDAI/BTC,0.001464,0.001496,0.001417,0.001496,15.6306,0.0225414842
1660521600,2022-08-15 00:00:00,YFDAI/BTC,0.001423,0.001488,0.001423,0.001468,6.8885,0.0100088189
1660435200,2022-08-14 00:00:00,YFDAI/BTC,0.001476,0.001479,0.00137,0.001423,73.4531,0.1053076046
1660348800,2022-08-13 00:00:00,YFDAI/BTC,0.001512,0.001548,0.001463,0.001476,7.16,0.0107119362
1660262400,2022-08-12 00:00:00,YFDAI/BTC,0.001473,0.001581,0.001459,0.001494,27.0549,0.0407017608
1660176000,2022-08-11 00:00:00,YFDAI/BTC,0.001506,0.001577,0.001454,0.001476,27.9995,0.0424790632
1660089600,2022-08-10 00:00:00,YFDAI/BTC,0.001517,0.001582,0.001458,0.001509,42.7914,0.0653455568
1660003200,2022-08-09 00:00:00,YFDAI/BTC,0.001481,0.001645,0.001481,0.001502,46.2072,0.0710755406
1659916800,2022-08-08 00:00:00,YFDAI/BTC,0.001474,0.001561,0.001425,0.00147,37.232,0.0551895121
1659830400,2022-08-07 00:00:00,YFDAI/BTC,0.001538,0.001629,0.001451,0.001493,48.8169,0.0741212573
1659744000,2022-08-06 00:00:00,YFDAI/BTC,0.00153,0.001572,0.001469,0.001527,21.5646,0.0331403687
1659657600,2022-08-05 00:00:00,YFDAI/BTC,0.001488,0.001528,0.001442,0.001515,21.9972,0.0324958467
1659571200,2022-08-04 00:00:00,YFDAI/BTC,0.001504,0.00157,0.001442,0.001526,78.4007,0.1182948926
1659484800,2022-08-03 00:00:00,YFDAI/BTC,0.001494,0.001597,0.001417,0.001565,58.5309,0.0879897719
1659398400,2022-08-02 00:00:00,YFDAI/BTC,0.001511,0.001594,0.001402,0.001508,57.1668,0.0845219189
1659312000,2022-08-01 00:00:00,YFDAI/BTC,0.001553,0.00165,0.001496,0.001496,60.8425,0.0965300896
1659225600,2022-07-31 00:00:00,YFDAI/BTC,0.001853,0.001933,0.001513,0.001599,168.6394,0.2788765425
1659139200,2022-07-30 00:00:00,YFDAI/BTC,0.001775,0.001847,0.001569,0.001779,92.0464,0.1580440661
1659052800,2022-07-29 00:00:00,YFDAI/BTC,0.001768,0.001933,0.001719,0.001807,65.078,0.1172791424
1658966400,2022-07-28 00:00:00,YFDAI/BTC,0.001619,0.001802,0.001518,0.001742,196.3143,0.327252088
1658880000,2022-07-27 00:00:00,YFDAI/BTC,0.001889,0.002014,0.00158,0.001596,86.7623,0.1537112839
1658793600,2022-07-26 00:00:00,YFDAI/BTC,0.001592,0.00197,0.001563,0.001875,104.1711,0.1784779626
1658707200,2022-07-25 00:00:00,YFDAI/BTC,0.001547,0.001592,0.00153,0.001592,11.8275,0.0185936596
1658620800,2022-07-24 00:00:00,YFDAI/BTC,0.001598,0.001638,0.001504,0.001522,31.7461,0.0495061929
1658534400,2022-07-23 00:00:00,YFDAI/BTC,0.001539,0.001615,0.001538,0.00156,32.6341,0.0513653741
1658448000,2022-07-22 00:00:00,YFDAI/BTC,0.001559,0.001636,0.001464,0.001567,72.5493,0.1116743642
1658361600,2022-07-21 00:00:00,YFDAI/BTC,0.001531,0.001638,0.001518,0.001559,80.0626,0.1274462277
1658275200,2022-07-20 00:00:00,YFDAI/BTC,0.001566,0.001854,0.001478,0.001538,141.1195,0.2301703458
1658188800,2022-07-19 00:00:00,YFDAI/BTC,0.001605,0.001681,0.001458,0.001568,113.0141,0.1733580543
1658102400,2022-07-18 00:00:00,YFDAI/BTC,0.001655,0.001656,0.00152,0.001575,73.2833,0.1167059786
1658016000,2022-07-17 00:00:00,YFDAI/BTC,0.001667,0.001744,0.0016,0.00168,60.6985,0.1015926777
1657929600,2022-07-16 00:00:00,YFDAI/BTC,0.001794,0.001812,0.001606,0.001706,173.7345,0.2924292071
1657843200,2022-07-15 00:00:00,YFDAI/BTC,0.001836,0.001989,0.001703,0.001805,82.0194,0.1499961029
1657756800,2022-07-14 00:00:00,YFDAI/BTC,0.001812,0.001871,0.001685,0.00178,69.5959,0.1214116055
1657670400,2022-07-13 00:00:00,YFDAI/BTC,0.001566,0.002749,0.001512,0.00181,708.194,1.3506293069
1657584000,2022-07-12 00:00:00,YFDAI/BTC,0.001476,0.001558,0.001461,0.001476,71.894,0.1089373312
1657497600,2022-07-11 00:00:00,YFDAI/BTC,0.001545,0.001626,0.001422,0.001431,101.5201,0.1579257803
1657411200,2022-07-10 00:00:00,YFDAI/BTC,0.001592,0.001592,0.001488,0.001545,52.8816,0.0806173089
1657324800,2022-07-09 00:00:00,YFDAI/BTC,0.001545,0.001784,0.001423,0.001568,319.3273,0.4919410556
1657238400,2022-07-08 00:00:00,YFDAI/BTC,0.001932,0.002553,0.00148,0.001603,954.0808,1.6509849221
1657152000,2022-07-07 00:00:00,YFDAI/BTC,0.00117,0.003075,0.001136,0.001951,966.04788412,1.68946377283892
1657065600,2022-07-06 00:00:00,YFDAI/BTC,0.00123,0.00127,0.001111,0.00116,685.72664082,0.80558783540752
1656979200,2022-07-05 00:00:00,YFDAI/BTC,0.00122,0.001315,0.001189,0.001252,81.73736603,0.10066993705553
1656892800,2022-07-04 00:00:00,YFDAI/BTC,0.001311,0.001345,0.001193,0.00123,220.41188239,0.27780930966871
1656806400,2022-07-03 00:00:00,YFDAI/BTC,0.001504,0.001743,0.00111,0.00132,1406.55188965,1.77311623608504
1656720000,2022-07-02 00:00:00,YFDAI/BTC,0.001545,0.001545,0.00134,0.00153,275.7759,0.3966555814
1656633600,2022-07-01 00:00:00,YFDAI/BTC,0.001586,0.001704,0.001498,0.001562,500.3018,0.8067585098
1656547200,2022-06-30 00:00:00,YFDAI/BTC,0.001797,0.001874,0.00151,0.001565,805.19815345,1.33737190580796
1656460800,2022-06-29 00:00:00,YFDAI/BTC,0.00188,0.001971,0.001775,0.001814,221.72164762,0.41200881321132
1656374400,2022-06-28 00:00:00,YFDAI/BTC,0.001791,0.002072,0.001746,0.001855,533.00596462,1.00226971481407
1656288000,2022-06-27 00:00:00,YFDAI/BTC,0.002053,0.002078,0.00165,0.001793,335.09483512,0.5981163033343
1656201600,2022-06-26 00:00:00,YFDAI/BTC,0.002083,0.002154,0.002013,0.002054,29.6734,0.0628126627
1656115200,2022-06-25 00:00:00,YFDAI/BTC,0.002205,0.002284,0.002006,0.002083,140.71103603,0.3004893855836
1656028800,2022-06-24 00:00:00,YFDAI/BTC,0.001921,0.002633,0.001896,0.002178,580.09144878,1.2358715841098
1655942400,2022-06-23 00:00:00,YFDAI/BTC,0.001938,0.002037,0.001842,0.001914,277.5604223,0.53609072789064
1655856000,2022-06-22 00:00:00,YFDAI/BTC,0.002074,0.002132,0.001923,0.001923,28.8774,0.0584757197
1655769600,2022-06-21 00:00:00,YFDAI/BTC,0.002008,0.002137,0.00196,0.002094,125.83697968,0.25581669127184
1655683200,2022-06-20 00:00:00,YFDAI/BTC,0.00193,0.002861,0.001829,0.002009,500.18117231,1.01064872482471
1655596800,2022-06-19 00:00:00,YFDAI/BTC,0.001947,0.002075,0.001856,0.00193,698.80436714,1.3739091247441
1655510400,2022-06-18 00:00:00,YFDAI/BTC,0.001872,0.00209,0.00176,0.001921,195.77473228,0.37622352630356
1655424000,2022-06-17 00:00:00,YFDAI/BTC,0.002004,0.00201,0.001823,0.001872,164.73436813,0.31918388116797
1655337600,2022-06-16 00:00:00,YFDAI/BTC,0.00182,0.002004,0.001761,0.002004,607.73157486,1.12212309041944
1655251200,2022-06-15 00:00:00,YFDAI/BTC,0.00178,0.002096,0.00166,0.00182,2528.14990982,4.65939731948009
1655164800,2022-06-14 00:00:00,YFDAI/BTC,0.00188,0.00194,0.00174,0.00176,192.05738851,0.3538120919398
1655078400,2022-06-13 00:00:00,YFDAI/BTC,0.0017,0.00215,0.00159,0.00185,2771.22706514,5.201892062487
1654992000,2022-06-12 00:00:00,YFDAI/BTC,0.00174,0.00179,0.00162,0.00168,173.3479,0.298785155
1654905600,2022-06-11 00:00:00,YFDAI/BTC,0.00187,0.00199,0.00173,0.00173,697.19165179,1.2823318269189
1654819200,2022-06-10 00:00:00,YFDAI/BTC,0.002,0.00208,0.00182,0.00187,51.5116,0.102531103
1654732800,2022-06-09 00:00:00,YFDAI/BTC,0.00212,0.00214,0.0019,0.002,926.12225704,1.8427209608397
1654646400,2022-06-08 00:00:00,YFDAI/BTC,0.00187,0.00278,0.00179,0.00213,1740.99331485,3.964033077022
1654560000,2022-06-07 00:00:00,YFDAI/BTC,0.00188,0.00201,0.00178,0.00187,407.20372654,0.7649113500818
1654473600,2022-06-06 00:00:00,YFDAI/BTC,0.00187,0.00202,0.00178,0.00187,633.5810219,1.185576188576
1654387200,2022-06-05 00:00:00,YFDAI/BTC,0.00186,0.00199,0.00181,0.00184,526.0441,1.012339356
1654300800,2022-06-04 00:00:00,YFDAI/BTC,0.00191,0.00209,0.0018,0.00186,850.47948579,1.64088096958
1654214400,2022-06-03 00:00:00,YFDAI/BTC,0.00192,0.00212,0.00177,0.00193,2648.03894559,5.0638451649887
1654128000,2022-06-02 00:00:00,YFDAI/BTC,0.00188,0.00197,0.00177,0.00193,70.3918,0.133150597
1654041600,2022-06-01 00:00:00,YFDAI/BTC,0.00181,0.00191,0.00181,0.00186,26.09445982,0.0482673841519
1653955200,2022-05-31 00:00:00,YFDAI/BTC,0.00194,0.00205,0.00177,0.00181,243.15726682,0.460948438981
1653868800,2022-05-30 00:00:00,YFDAI/BTC,0.00206,0.00221,0.00186,0.00195,371.89277889,0.7266733459802
1653782400,2022-05-29 00:00:00,YFDAI/BTC,0.00192,0.00235,0.00185,0.00207,218.54793307,0.4551134199428
1653696000,2022-05-28 00:00:00,YFDAI/BTC,0.00196,0.00214,0.0019,0.00193,94.04733529,0.1895771715124
1653609600,2022-05-27 00:00:00,YFDAI/BTC,0.00204,0.00226,0.00191,0.00196,105.4128,0.214475977
1653523200,2022-05-26 00:00:00,YFDAI/BTC,0.00212,0.00244,0.00196,0.00201,237.76278416,0.51602309836
1653436800,2022-05-25 00:00:00,YFDAI/BTC,0.0021,0.00227,0.002,0.00215,286.5698,0.613384329
1653350400,2022-05-24 00:00:00,YFDAI/BTC,0.00233,0.00247,0.00196,0.00206,274.6894,0.603918909
1653264000,2022-05-23 00:00:00,YFDAI/BTC,0.00237,0.00263,0.00224,0.00233,251.04851406,0.6140305787598
1653177600,2022-05-22 00:00:00,YFDAI/BTC,0.00268,0.00269,0.00236,0.00238,267.00191212,0.6768296922696
1653091200,2022-05-21 00:00:00,YFDAI/BTC,0.00251,0.00272,0.00246,0.00268,91.9528,0.235845289
1653004800,2022-05-20 00:00:00,YFDAI/BTC,0.00216,0.0028,0.00205,0.00255,149.2724,0.352219398
1652918400,2022-05-19 00:00:00,YFDAI/BTC,0.00243,0.00289,0.00208,0.00215,173.70956791,0.3986317629988
1652832000,2022-05-18 00:00:00,YFDAI/BTC,0.00249,0.00262,0.00215,0.00243,210.7337203,0.4880226104702
1652745600,2022-05-17 00:00:00,YFDAI/BTC,0.00239,0.00278,0.00221,0.00249,1140.20595013,2.7381928146383
1652659200,2022-05-16 00:00:00,YFDAI/BTC,0.00237,0.00287,0.00223,0.0024,1131.30690868,2.7474744995873
1652572800,2022-05-15 00:00:00,YFDAI/BTC,0.00214,0.00387,0.00214,0.00237,1338.943022,3.5470241189784
1652486400,2022-05-14 00:00:00,YFDAI/BTC,0.00208,0.00524,0.00201,0.00215,587.99244726,1.4260466619873
1652400000,2022-05-13 00:00:00,YFDAI/BTC,0.00197,0.0027,0.00181,0.00207,292.79111492,0.6401283116533
1652313600,2022-05-12 00:00:00,YFDAI/BTC,0.0022,0.00224,0.00186,0.00196,70.82820584,0.143286554871
1652227200,2022-05-11 00:00:00,YFDAI/BTC,0.00335,0.00335,0.00214,0.00214,82.38704434,0.2238103935792
1652140800,2022-05-10 00:00:00,YFDAI/BTC,0.00332,0.00349,0.00324,0.00339,18.6365503,0.0622426830076
1652054400,2022-05-09 00:00:00,YFDAI/BTC,0.00358,0.00368,0.00327,0.00335,33.85744101,0.1201164131754
1651968000,2022-05-08 00:00:00,YFDAI/BTC,0.0035,0.00361,0.00337,0.00355,24.4793,0.085917057
1651881600,2022-05-07 00:00:00,YFDAI/BTC,0.0036,0.00368,0.00343,0.00348,26.0875,0.09415057
1651795200,2022-05-06 00:00:00,YFDAI/BTC,0.00362,0.00369,0.00357,0.00357,6.8721,0.024978683
1651708800,2022-05-05 00:00:00,YFDAI/BTC,0.00352,0.00429,0.00348,0.00355,97.68266084,0.3784824204914
1651622400,2022-05-04 00:00:00,YFDAI/BTC,0.00348,0.00358,0.00337,0.00346,34.21486801,0.1187873559947
1651536000,2022-05-03 00:00:00,YFDAI/BTC,0.00352,0.00358,0.00334,0.00346,30.2061,0.104252198
1651449600,2022-05-02 00:00:00,YFDAI/BTC,0.00358,0.00366,0.00331,0.00353,49.73892275,0.1736633348525
1651363200,2022-05-01 00:00:00,YFDAI/BTC,0.00343,0.00366,0.00342,0.00361,14.4539,0.051350921
1651276800,2022-04-30 00:00:00,YFDAI/BTC,0.00366,0.00379,0.00334,0.0034,23.9947,0.086305625
1651190400,2022-04-29 00:00:00,YFDAI/BTC,0.00372,0.00381,0.00357,0.00369,25.5677008,0.093236080992
1651104000,2022-04-28 00:00:00,YFDAI/BTC,0.00373,0.00381,0.00354,0.00368,22.7249,0.08531795
1651017600,2022-04-27 00:00:00,YFDAI/BTC,0.00383,0.00386,0.0036,0.00373,7.1013,0.026386629
1650931200,2022-04-26 00:00:00,YFDAI/BTC,0.00387,0.00395,0.00369,0.00381,31.34999936,0.1192587475104
1650844800,2022-04-25 00:00:00,YFDAI/BTC,0.00371,0.00414,0.0037,0.00387,34.36017011,0.1338944935323
1650758400,2022-04-24 00:00:00,YFDAI/BTC,0.00391,0.00392,0.00369,0.0037,11.01251018,0.0413594839056
1650672000,2022-04-23 00:00:00,YFDAI/BTC,0.00408,0.00427,0.00382,0.00389,68.7947,0.283071516
1650585600,2022-04-22 00:00:00,YFDAI/BTC,0.00404,0.00432,0.00398,0.00404,36.85273645,0.1526464642066
1650499200,2022-04-21 00:00:00,YFDAI/BTC,0.00397,0.00465,0.00389,0.00405,254.85616068,1.0726955678063
1650412800,2022-04-20 00:00:00,YFDAI/BTC,0.00413,0.00419,0.0039,0.00398,4.74922818,0.019151588129
1650326400,2022-04-19 00:00:00,YFDAI/BTC,0.00437,0.00477,0.00416,0.00419,46.37664886,0.2049417619842
1650240000,2022-04-18 00:00:00,YFDAI/BTC,0.00363,0.00556,0.00354,0.00424,62.37921112,0.2750139882961
1650153600,2022-04-17 00:00:00,YFDAI/BTC,0.00371,0.00391,0.00353,0.00363,15.8544,0.059023168
1650067200,2022-04-16 00:00:00,YFDAI/BTC,0.00345,0.00415,0.0034,0.00371,36.34462142,0.1309549804056
1649980800,2022-04-15 00:00:00,YFDAI/BTC,0.00359,0.0036,0.00338,0.00347,14.20649042,0.0494574276612
1649894400,2022-04-14 00:00:00,YFDAI/BTC,0.0035,0.00361,0.00344,0.00354,6.83217272,0.0241965389744
1649808000,2022-04-13 00:00:00,YFDAI/BTC,0.00351,0.00363,0.00345,0.00354,7.2335,0.025412438
1649721600,2022-04-12 00:00:00,YFDAI/BTC,0.00356,0.00376,0.00346,0.00357,4.7718,0.017116967
1649635200,2022-04-11 00:00:00,YFDAI/BTC,0.00365,0.00373,0.0035,0.0036,25.6069,0.091407579
1649548800,2022-04-10 00:00:00,YFDAI/BTC,0.0038,0.00387,0.00353,0.00365,28.2745,0.104697965
1649462400,2022-04-09 00:00:00,YFDAI/BTC,0.00354,0.00382,0.00349,0.00382,40.21446267,0.1443724943495
1649376000,2022-04-08 00:00:00,YFDAI/BTC,0.00343,0.00484,0.0033,0.00354,158.162,0.571178482
1649289600,2022-04-07 00:00:00,YFDAI/BTC,0.00356,0.00363,0.00329,0.00342,39.96977245,0.1356864539935
1649203200,2022-04-06 00:00:00,YFDAI/BTC,0.00369,0.00369,0.00343,0.00354,32.7229,0.116280244
1649116800,2022-04-05 00:00:00,YFDAI/BTC,0.00387,0.00388,0.00368,0.00368,13.60385548,0.0517054229332
1649030400,2022-04-04 00:00:00,YFDAI/BTC,0.00372,0.00504,0.0036,0.00383,222.66178258,0.9097754925272
1648944000,2022-04-03 00:00:00,YFDAI/BTC,0.00379,0.00386,0.00367,0.00372,33.8818602,0.126834132964
1648857600,2022-04-02 00:00:00,YFDAI/BTC,0.00381,0.0059,0.0036,0.00385,224.46169199,0.9315086397338
1648771200,2022-04-01 00:00:00,YFDAI/BTC,0.00391,0.00397,0.00364,0.00383,62.2809,0.239609967
1648684800,2022-03-31 00:00:00,YFDAI/BTC,0.00375,0.005,0.00364,0.00397,119.0225891,0.4800823074302
1648598400,2022-03-30 00:00:00,YFDAI/BTC,0.00388,0.00389,0.00357,0.00373,13.4091,0.049250408
1648512000,2022-03-29 00:00:00,YFDAI/BTC,0.00401,0.00402,0.00383,0.00384,9.2171,0.036085057
1648425600,2022-03-28 00:00:00,YFDAI/BTC,0.00402,0.00416,0.00393,0.00403,13.94022321,0.0563621815696
1648339200,2022-03-27 00:00:00,YFDAI/BTC,0.00411,0.005,0.00391,0.004,223.98825239,0.9706223520839
1648252800,2022-03-26 00:00:00,YFDAI/BTC,0.00416,0.00427,0.00404,0.00408,5.36827306,0.0225150409662
1648166400,2022-03-25 00:00:00,YFDAI/BTC,0.00441,0.00444,0.00411,0.00415,144.22938085,0.613905253974
1648080000,2022-03-24 00:00:00,YFDAI/BTC,0.0043,0.00468,0.00424,0.00441,71.2273,0.312127362
1647993600,2022-03-23 00:00:00,YFDAI/BTC,0.00448,0.00473,0.00424,0.0043,53.5093,0.237393717
1647907200,2022-03-22 00:00:00,YFDAI/BTC,0.00441,0.00475,0.0042,0.00452,13.83742667,0.0612660334811
1647820800,2022-03-21 00:00:00,YFDAI/BTC,0.00443,0.00463,0.00429,0.00446,26.42754862,0.1184686239406
1647734400,2022-03-20 00:00:00,YFDAI/BTC,0.0042,0.00621,0.00403,0.0044,119.57242872,0.5441449178697
1647648000,2022-03-19 00:00:00,YFDAI/BTC,0.00406,0.0073,0.00397,0.0042,88.711,0.450931859
1647561600,2022-03-18 00:00:00,YFDAI/BTC,0.00413,0.00431,0.00406,0.00406,9.0973,0.038158214
1647475200,2022-03-17 00:00:00,YFDAI/BTC,0.00406,0.0042,0.00403,0.00413,4.7293,0.019588877
1647388800,2022-03-16 00:00:00,YFDAI/BTC,0.00405,0.00416,0.00389,0.00399,33.8353,0.135656622
1647302400,2022-03-15 00:00:00,YFDAI/BTC,0.00396,0.0049,0.00373,0.00405,65.65490358,0.2646132199978
1647216000,2022-03-14 00:00:00,YFDAI/BTC,0.00439,0.00441,0.00387,0.00397,13.8987416,0.056787495632
1647129600,2022-03-13 00:00:00,YFDAI/BTC,0.0045,0.0047,0.00422,0.00445,24.151,0.105866049
1647043200,2022-03-12 00:00:00,YFDAI/BTC,0.00416,0.00465,0.00401,0.00449,47.19510199,0.2003264233779
1646956800,2022-03-11 00:00:00,YFDAI/BTC,0.00413,0.00461,0.00389,0.00418,51.02238615,0.211921088999
1646870400,2022-03-10 00:00:00,YFDAI/BTC,0.00389,0.0076,0.00378,0.0041,174.416767,0.7625138184477
1646784000,2022-03-09 00:00:00,YFDAI/BTC,0.0035,0.0056,0.00343,0.00391,137.99765854,0.5916979286312
1646697600,2022-03-08 00:00:00,YFDAI/BTC,0.00362,0.00376,0.0035,0.0035,6.76945907,0.0245878442614
1646611200,2022-03-07 00:00:00,YFDAI/BTC,0.00393,0.00412,0.00358,0.0036,8.8238,0.033453309
1646524800,2022-03-06 00:00:00,YFDAI/BTC,0.0038,0.00402,0.00371,0.00389,4.47919875,0.017280915175
1646438400,2022-03-05 00:00:00,YFDAI/BTC,0.00385,0.00398,0.00378,0.0038,4.9261,0.018882682
1646352000,2022-03-04 00:00:00,YFDAI/BTC,0.00373,0.0042,0.00356,0.00385,10.364,0.038999318
1646265600,2022-03-03 00:00:00,YFDAI/BTC,0.00372,0.00388,0.00367,0.00367,2.26460251,0.0084949073587
1646179200,2022-03-02 00:00:00,YFDAI/BTC,0.00382,0.00387,0.00369,0.00375,1.003,0.003787825
1646092800,2022-03-01 00:00:00,YFDAI/BTC,0.00384,0.00408,0.00375,0.0038,22.058,0.085036416
1646006400,2022-02-28 00:00:00,YFDAI/BTC,0.00416,0.00457,0.00374,0.0038,28.447,0.114300002
1645920000,2022-02-27 00:00:00,YFDAI/BTC,0.00458,0.00466,0.00416,0.00418,11.7298,0.051628438
1645833600,2022-02-26 00:00:00,YFDAI/BTC,0.00393,0.00471,0.00386,0.00455,19.8548,0.083043191
1645747200,2022-02-25 00:00:00,YFDAI/BTC,0.00414,0.0042,0.00388,0.00397,5.5924,0.022430805
1645660800,2022-02-24 00:00:00,YFDAI/BTC,0.00436,0.00461,0.00377,0.00425,52.3219,0.214842808
1645574400,2022-02-23 00:00:00,YFDAI/BTC,0.00437,0.00474,0.00419,0.00433,6.2569,0.027148274
1645488000,2022-02-22 00:00:00,YFDAI/BTC,0.00426,0.00475,0.00412,0.00432,12.91448564,0.0545235172211
1645401600,2022-02-21 00:00:00,YFDAI/BTC,0.00446,0.00456,0.00413,0.00425,4.66879086,0.020420307358
1645315200,2022-02-20 00:00:00,YFDAI/BTC,0.00453,0.00464,0.0044,0.0044,3.0477,0.013790843
1645228800,2022-02-19 00:00:00,YFDAI/BTC,0.00468,0.00482,0.00458,0.00458,1.40974795,0.0066371120417
1645142400,2022-02-18 00:00:00,YFDAI/BTC,0.00486,0.00496,0.00469,0.00474,1.3613,0.006582266
1645056000,2022-02-17 00:00:00,YFDAI/BTC,0.00471,0.00497,0.00454,0.00471,8.82252083,0.0411294841093
1644969600,2022-02-16 00:00:00,YFDAI/BTC,0.00462,0.00495,0.00454,0.00467,12.11315287,0.0554574392473
1644883200,2022-02-15 00:00:00,YFDAI/BTC,0.00447,0.00466,0.00435,0.00454,20.9279497,0.0944543612721
1644796800,2022-02-14 00:00:00,YFDAI/BTC,0.00442,0.00479,0.00424,0.00453,69.30407236,0.3108520137378
1644710400,2022-02-13 00:00:00,YFDAI/BTC,0.00478,0.00496,0.0044,0.00449,2.30640307,0.0107294954904
1644624000,2022-02-12 00:00:00,YFDAI/BTC,0.0047,0.00492,0.00453,0.00474,14.7977,0.070420865
1644537600,2022-02-11 00:00:00,YFDAI/BTC,0.0051,0.00524,0.00462,0.00467,4.4727,0.022394049
1644451200,2022-02-10 00:00:00,YFDAI/BTC,0.00527,0.00532,0.00499,0.00506,3.3122,0.016961532
1644364800,2022-02-09 00:00:00,YFDAI/BTC,0.00507,0.00547,0.00501,0.00535,9.6397,0.050244609
1644278400,2022-02-08 00:00:00,YFDAI/BTC,0.00562,0.00563,0.00507,0.00508,16.0549,0.086652888
1644192000,2022-02-07 00:00:00,YFDAI/BTC,0.00538,0.00565,0.00529,0.00562,7.86113426,0.0431660500129
1644105600,2022-02-06 00:00:00,YFDAI/BTC,0.00558,0.0058,0.0054,0.00541,2.85347479,0.015663866339
1644019200,2022-02-05 00:00:00,YFDAI/BTC,0.00575,0.0058,0.00542,0.00575,8.06591323,0.0448492407967
1643932800,2022-02-04 00:00:00,YFDAI/BTC,0.00575,0.00635,0.0056,0.00574,31.09534635,0.1804198588613
1643846400,2022-02-03 00:00:00,YFDAI/BTC,0.00568,0.00581,0.00542,0.00576,26.22907837,0.147717495737
1643760000,2022-02-02 00:00:00,YFDAI/BTC,0.00618,0.00649,0.00554,0.00568,26.6381,0.154552509
