https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume AUD,tradecount
1663462800000,2022-09-18 01:00:00,BTC/AUD,29803.93000000,29920.79000000,29792.02000000,29825.37000000,3.78184000,112911.33085230,853
1663459200000,2022-09-18 00:00:00,BTC/AUD,29979.81000000,29981.40000000,29753.38000000,29804.64000000,12.33532000,367699.40743180,1080
1663455600000,2022-09-17 23:00:00,BTC/AUD,29999.93000000,30025.27000000,29937.69000000,29979.87000000,9.87158000,295904.13181260,797
1663452000000,2022-09-17 22:00:00,BTC/AUD,29875.68000000,30036.66000000,29850.90000000,29996.92000000,21.04091000,630261.99248680,1342
1663448400000,2022-09-17 21:00:00,BTC/AUD,29927.37000000,29951.61000000,29733.93000000,29868.43000000,3.30280000,98594.40643890,317
1663444800000,2022-09-17 20:00:00,BTC/AUD,29827.17000000,29951.61000000,29783.16000000,29926.77000000,4.48541000,133856.42982920,454
1663441200000,2022-09-17 19:00:00,BTC/AUD,29920.22000000,29924.64000000,29791.96000000,29827.17000000,18.79329000,560829.93552540,787
1663437600000,2022-09-17 18:00:00,BTC/AUD,29912.07000000,29959.80000000,29852.59000000,29918.66000000,3.84911000,115173.32544200,605
1663434000000,2022-09-17 17:00:00,BTC/AUD,29972.64000000,30046.16000000,29871.38000000,29923.48000000,2.99574000,89679.01432350,473
1663430400000,2022-09-17 16:00:00,BTC/AUD,29754.57000000,30067.07000000,29718.71000000,29976.91000000,6.89666000,206462.28217930,753
1663426800000,2022-09-17 15:00:00,BTC/AUD,29683.57000000,29804.62000000,29623.75000000,29758.62000000,2.54713000,75710.79567700,596
1663423200000,2022-09-17 14:00:00,BTC/AUD,29668.71000000,29718.00000000,29621.81000000,29685.09000000,13.84569000,410918.43862880,1061
1663419600000,2022-09-17 13:00:00,BTC/AUD,29604.11000000,29687.99000000,29582.56000000,29675.87000000,4.01080000,118812.15231540,616
1663416000000,2022-09-17 12:00:00,BTC/AUD,29522.80000000,29625.91000000,29450.00000000,29598.02000000,11.16777000,330089.06484490,873
1663412400000,2022-09-17 11:00:00,BTC/AUD,29573.69000000,29600.66000000,29525.00000000,29528.01000000,2.97452000,87945.09134410,572
1663408800000,2022-09-17 10:00:00,BTC/AUD,29625.89000000,29663.88000000,29518.00000000,29576.17000000,8.69592000,257445.58580030,783
1663405200000,2022-09-17 09:00:00,BTC/AUD,29598.28000000,29664.00000000,29581.75000000,29620.83000000,3.79861000,112486.89218280,577
1663401600000,2022-09-17 08:00:00,BTC/AUD,29564.47000000,29629.54000000,29564.47000000,29600.53000000,2.75778000,81635.39692700,307
1663398000000,2022-09-17 07:00:00,BTC/AUD,29585.59000000,29615.17000000,29475.90000000,29567.45000000,18.28773000,539878.59467540,664
1663394400000,2022-09-17 06:00:00,BTC/AUD,29597.97000000,29627.59000000,29502.08000000,29577.08000000,4.77426000,141131.40981420,410
1663390800000,2022-09-17 05:00:00,BTC/AUD,29703.21000000,29703.21000000,29527.05000000,29597.79000000,6.18472000,183056.20190260,441
1663387200000,2022-09-17 04:00:00,BTC/AUD,29622.83000000,29773.32000000,29608.11000000,29703.20000000,12.96284000,384829.51177760,834
1663383600000,2022-09-17 03:00:00,BTC/AUD,29652.76000000,29674.85000000,29608.04000000,29623.47000000,13.12759000,389024.86704100,637
1663380000000,2022-09-17 02:00:00,BTC/AUD,29753.72000000,29778.03000000,29578.00000000,29652.08000000,6.61176000,196190.70791600,342
1663376400000,2022-09-17 01:00:00,BTC/AUD,29731.43000000,29853.55000000,29731.43000000,29766.52000000,15.71200000,467954.62290630,526
1663372800000,2022-09-17 00:00:00,BTC/AUD,29510.00000000,29875.42000000,29459.32000000,29725.80000000,39.05126000,1159048.44137180,1402
1663369200000,2022-09-16 23:00:00,BTC/AUD,29396.45000000,29513.55000000,29337.27000000,29499.57000000,9.27926000,272634.52488480,703
1663365600000,2022-09-16 22:00:00,BTC/AUD,29425.75000000,29473.00000000,29366.76000000,29391.59000000,6.92580000,203668.50544350,630
1663362000000,2022-09-16 21:00:00,BTC/AUD,29399.71000000,29516.60000000,29360.33000000,29405.53000000,7.76311000,228297.08287320,391
1663358400000,2022-09-16 20:00:00,BTC/AUD,29228.91000000,29421.17000000,29228.91000000,29399.98000000,16.99036000,498724.15634230,735
1663354800000,2022-09-16 19:00:00,BTC/AUD,29169.03000000,29266.02000000,29158.57000000,29223.17000000,28.94824000,845571.79270740,1478
1663351200000,2022-09-16 18:00:00,BTC/AUD,29045.76000000,29217.92000000,28955.70000000,29168.42000000,15.76004000,459231.23194710,1203
1663347600000,2022-09-16 17:00:00,BTC/AUD,29199.12000000,29224.37000000,28899.41000000,29051.61000000,18.20391000,528158.67061320,1326
1663344000000,2022-09-16 16:00:00,BTC/AUD,29361.69000000,29361.84000000,29100.00000000,29190.80000000,11.18071000,326624.52270190,1086
1663340400000,2022-09-16 15:00:00,BTC/AUD,29354.51000000,29476.30000000,29285.78000000,29369.69000000,11.91586000,349976.03831000,1006
1663336800000,2022-09-16 14:00:00,BTC/AUD,29254.00000000,29515.66000000,29191.49000000,29348.51000000,25.41053000,746443.64409910,2070
1663333200000,2022-09-16 13:00:00,BTC/AUD,29515.12000000,29611.10000000,29150.00000000,29228.91000000,29.83866000,878337.79430140,2218
1663329600000,2022-09-16 12:00:00,BTC/AUD,29699.49000000,29717.61000000,29504.80000000,29520.57000000,14.54547000,431249.85969600,1556
1663326000000,2022-09-16 11:00:00,BTC/AUD,29568.71000000,29748.64000000,29551.19000000,29689.35000000,16.92221000,501260.31253760,1220
1663322400000,2022-09-16 10:00:00,BTC/AUD,29610.50000000,29661.85000000,29563.85000000,29574.73000000,26.28077000,778069.62582520,1585
1663318800000,2022-09-16 09:00:00,BTC/AUD,29496.36000000,29628.06000000,29490.23000000,29609.77000000,16.40905000,485398.31247230,1231
1663315200000,2022-09-16 08:00:00,BTC/AUD,29557.01000000,29599.57000000,29392.02000000,29499.52000000,28.06693000,828096.95335780,1775
1663311600000,2022-09-16 07:00:00,BTC/AUD,29503.32000000,29622.43000000,29465.47000000,29547.74000000,18.05403000,533197.76838860,1234
1663308000000,2022-09-16 06:00:00,BTC/AUD,29456.78000000,29595.58000000,29445.23000000,29503.35000000,23.84111000,703604.60636530,1400
1663304400000,2022-09-16 05:00:00,BTC/AUD,29515.12000000,29538.08000000,29435.68000000,29464.91000000,19.26572000,568231.04312810,1260
1663300800000,2022-09-16 04:00:00,BTC/AUD,29423.44000000,29565.99000000,29417.03000000,29511.55000000,37.76608000,1113631.64967460,2123
1663297200000,2022-09-16 03:00:00,BTC/AUD,29433.94000000,29558.83000000,29355.26000000,29418.21000000,23.93824000,704035.47420130,1382
1663293600000,2022-09-16 02:00:00,BTC/AUD,29471.15000000,29500.76000000,29367.89000000,29438.27000000,34.43471000,1013705.51133890,2240
1663290000000,2022-09-16 01:00:00,BTC/AUD,29550.00000000,29570.81000000,29434.51000000,29464.74000000,22.36731000,660158.30840650,1465
1663286400000,2022-09-16 00:00:00,BTC/AUD,29474.71000000,29549.91000000,29290.00000000,29547.85000000,20.67607000,607967.60746520,1426
1663282800000,2022-09-15 23:00:00,BTC/AUD,29509.32000000,29553.17000000,29367.57000000,29483.22000000,7.48789000,220517.08072840,822
1663279200000,2022-09-15 22:00:00,BTC/AUD,29618.58000000,29618.58000000,29282.49000000,29498.48000000,27.85466000,821022.62633880,1268
1663275600000,2022-09-15 21:00:00,BTC/AUD,29643.04000000,29714.44000000,29533.00000000,29618.58000000,6.91661000,204916.77496940,570
1663272000000,2022-09-15 20:00:00,BTC/AUD,29547.96000000,29651.38000000,29508.40000000,29645.51000000,4.95321000,146541.99217550,716
1663268400000,2022-09-15 19:00:00,BTC/AUD,29487.76000000,29614.24000000,29377.20000000,29545.71000000,13.53580000,398563.93441830,947
1663264800000,2022-09-15 18:00:00,BTC/AUD,29549.71000000,29614.32000000,29444.08000000,29482.91000000,6.51997000,192603.85376160,852
1663261200000,2022-09-15 17:00:00,BTC/AUD,29604.76000000,29678.88000000,29500.04000000,29550.77000000,3.76559000,111414.75465370,1121
1663257600000,2022-09-15 16:00:00,BTC/AUD,29442.89000000,29637.16000000,29324.34000000,29610.12000000,20.21602000,597147.23296760,2128
1663254000000,2022-09-15 15:00:00,BTC/AUD,29339.56000000,29557.00000000,29100.00000000,29456.10000000,18.99580000,557562.92019790,2092
1663250400000,2022-09-15 14:00:00,BTC/AUD,29876.20000000,29925.59000000,29250.00000000,29331.30000000,43.54337000,1288058.02390510,3724
1663246800000,2022-09-15 13:00:00,BTC/AUD,29849.98000000,29906.31000000,29752.99000000,29860.30000000,24.87257000,741912.61122360,2189
1663243200000,2022-09-15 12:00:00,BTC/AUD,29961.44000000,30017.74000000,29843.44000000,29849.81000000,13.95970000,418050.29084610,1693
1663239600000,2022-09-15 11:00:00,BTC/AUD,29974.60000000,30009.08000000,29874.37000000,29965.92000000,16.02100000,479722.47207760,1688
1663236000000,2022-09-15 10:00:00,BTC/AUD,29851.59000000,30010.53000000,29822.47000000,29975.50000000,22.31482000,668417.88862370,2294
1663232400000,2022-09-15 09:00:00,BTC/AUD,29835.29000000,29942.80000000,29759.19000000,29867.63000000,19.55404000,583830.97548610,1754
1663228800000,2022-09-15 08:00:00,BTC/AUD,29893.30000000,29926.27000000,29701.89000000,29836.10000000,21.63257000,645111.22108920,2258
1663225200000,2022-09-15 07:00:00,BTC/AUD,29747.32000000,30098.64000000,29675.19000000,29884.45000000,27.52268000,822347.06285170,2294
1663221600000,2022-09-15 06:00:00,BTC/AUD,29848.07000000,30056.70000000,29619.65000000,29751.09000000,25.21191000,750807.37285360,2901
1663218000000,2022-09-15 05:00:00,BTC/AUD,29637.67000000,29922.53000000,29622.24000000,29843.62000000,24.42711000,727255.95451040,2226
1663214400000,2022-09-15 04:00:00,BTC/AUD,29625.78000000,29723.09000000,29533.35000000,29638.97000000,21.18668000,627650.72743420,1764
1663210800000,2022-09-15 03:00:00,BTC/AUD,29723.57000000,29728.59000000,29506.60000000,29626.89000000,18.67907000,553248.72275150,2389
1663207200000,2022-09-15 02:00:00,BTC/AUD,29853.89000000,29884.26000000,29593.67000000,29731.59000000,23.82849000,707943.53078030,2238
1663203600000,2022-09-15 01:00:00,BTC/AUD,29916.21000000,29918.32000000,29588.79000000,29859.71000000,29.67703000,883416.98380200,2486
1663200000000,2022-09-15 00:00:00,BTC/AUD,29985.55000000,30059.17000000,29891.08000000,29916.38000000,19.75815000,592569.24360010,2457
1663196400000,2022-09-14 23:00:00,BTC/AUD,30082.23000000,30100.86000000,29925.11000000,29986.28000000,13.92729000,418040.24271520,1249
1663192800000,2022-09-14 22:00:00,BTC/AUD,29971.94000000,30196.40000000,29872.44000000,30077.86000000,15.39202000,461632.88042040,1094
1663189200000,2022-09-14 21:00:00,BTC/AUD,29576.30000000,30000.95000000,29450.01000000,29972.40000000,20.96586000,623613.49693220,966
1663185600000,2022-09-14 20:00:00,BTC/AUD,29592.71000000,29660.84000000,29514.00000000,29575.49000000,11.75149000,347682.44142090,782
1663182000000,2022-09-14 19:00:00,BTC/AUD,29352.81000000,29662.40000000,29271.46000000,29592.67000000,6.85159000,202209.83544010,554
1663178400000,2022-09-14 18:00:00,BTC/AUD,29819.76000000,29863.58000000,29115.66000000,29361.10000000,44.99266000,1328683.99564290,4042
1663174800000,2022-09-14 17:00:00,BTC/AUD,29846.93000000,29962.71000000,29778.07000000,29819.78000000,9.35445000,279555.19712310,1597
1663171200000,2022-09-14 16:00:00,BTC/AUD,29899.46000000,29944.80000000,29797.96000000,29848.61000000,25.66433000,766612.81975280,2738
1663167600000,2022-09-14 15:00:00,BTC/AUD,30061.66000000,30095.52000000,29888.27000000,29894.15000000,14.54315000,436395.58272360,2569
1663164000000,2022-09-14 14:00:00,BTC/AUD,30146.16000000,30174.97000000,29920.86000000,30061.28000000,22.69907000,681568.81428100,2756
1663160400000,2022-09-14 13:00:00,BTC/AUD,30205.77000000,30296.79000000,30021.40000000,30150.20000000,10.13161000,305719.43998710,1907
1663156800000,2022-09-14 12:00:00,BTC/AUD,30148.22000000,30278.20000000,29890.16000000,30216.07000000,41.52925000,1249542.01093070,3417
1663153200000,2022-09-14 11:00:00,BTC/AUD,30246.65000000,30279.14000000,29950.00000000,30156.80000000,19.99734000,603729.61122980,2355
1663149600000,2022-09-14 10:00:00,BTC/AUD,30209.17000000,30296.43000000,30145.06000000,30244.86000000,24.99822000,755326.67798920,2486
1663146000000,2022-09-14 09:00:00,BTC/AUD,30283.63000000,30296.02000000,30163.75000000,30207.39000000,41.10076000,1242775.36868260,2668
1663142400000,2022-09-14 08:00:00,BTC/AUD,30096.67000000,30318.00000000,29970.90000000,30286.62000000,38.47788000,1159966.17582870,3110
1663138800000,2022-09-14 07:00:00,BTC/AUD,30145.94000000,30262.47000000,29949.38000000,30111.56000000,33.12062000,998163.89852110,2840
1663135200000,2022-09-14 06:00:00,BTC/AUD,30230.37000000,30251.90000000,30126.85000000,30146.24000000,25.37162000,765984.09869750,2365
1663131600000,2022-09-14 05:00:00,BTC/AUD,30273.56000000,30274.52000000,30182.41000000,30224.31000000,9.29533000,280975.84233330,1489
1663128000000,2022-09-14 04:00:00,BTC/AUD,30219.29000000,30317.09000000,30176.86000000,30274.56000000,19.37845000,586372.54684120,2044
1663124400000,2022-09-14 03:00:00,BTC/AUD,30382.25000000,30411.24000000,30193.15000000,30214.55000000,14.85066000,449703.04366990,1701
1663120800000,2022-09-14 02:00:00,BTC/AUD,30102.54000000,30477.28000000,30083.25000000,30389.25000000,20.36919000,617051.66969710,2149
1663117200000,2022-09-14 01:00:00,BTC/AUD,29976.23000000,30209.42000000,29948.18000000,30103.77000000,47.61006000,1434100.82627270,2771
1663113600000,2022-09-14 00:00:00,BTC/AUD,29935.09000000,30006.75000000,29785.93000000,29978.62000000,34.48595000,1031578.57540670,2951
1663110000000,2022-09-13 23:00:00,BTC/AUD,30028.71000000,30069.04000000,29880.03000000,29928.97000000,15.45404000,462798.79542210,1382
1663106400000,2022-09-13 22:00:00,BTC/AUD,29897.25000000,30090.91000000,29847.56000000,30030.35000000,21.55379000,645921.09079300,2549
1663102800000,2022-09-13 21:00:00,BTC/AUD,30053.79000000,30262.65000000,29553.55000000,29897.70000000,32.46516000,970909.20835750,1944
1663099200000,2022-09-13 20:00:00,BTC/AUD,30150.68000000,30289.41000000,30035.68000000,30052.80000000,19.40896000,585332.54137110,1973
1663095600000,2022-09-13 19:00:00,BTC/AUD,30077.06000000,30237.84000000,29811.00000000,30149.65000000,26.37890000,792012.03133070,2162
1663092000000,2022-09-13 18:00:00,BTC/AUD,30740.11000000,30769.37000000,30058.87000000,30077.71000000,33.72920000,1029523.50788770,3403
1663088400000,2022-09-13 17:00:00,BTC/AUD,30730.89000000,30930.00000000,30668.54000000,30739.80000000,9.10236000,280172.69988830,1995
1663084800000,2022-09-13 16:00:00,BTC/AUD,30807.71000000,30881.74000000,30613.44000000,30735.92000000,14.99601000,461206.18186800,2483
1663081200000,2022-09-13 15:00:00,BTC/AUD,30993.67000000,31091.23000000,30716.63000000,30814.21000000,18.92575000,585140.91512210,2457
1663077600000,2022-09-13 14:00:00,BTC/AUD,31140.81000000,31322.65000000,30777.54000000,30998.22000000,37.33433000,1162649.49697340,3976
1663074000000,2022-09-13 13:00:00,BTC/AUD,31362.93000000,31564.77000000,31128.28000000,31141.83000000,63.81524000,2005434.35160450,3445
1663070400000,2022-09-13 12:00:00,BTC/AUD,32634.15000000,33041.41000000,31212.23000000,31423.22000000,125.03139000,4022883.48106070,6039
1663066800000,2022-09-13 11:00:00,BTC/AUD,32625.59000000,32862.24000000,32582.46000000,32634.09000000,29.59298000,968001.88241700,2676
1663063200000,2022-09-13 10:00:00,BTC/AUD,32450.64000000,32720.36000000,32421.57000000,32624.27000000,37.61932000,1225577.01185480,3412
1663059600000,2022-09-13 09:00:00,BTC/AUD,32274.00000000,32547.45000000,32244.07000000,32457.11000000,36.41860000,1179481.45547060,3173
1663056000000,2022-09-13 08:00:00,BTC/AUD,32361.46000000,32411.56000000,32201.56000000,32261.36000000,21.92038000,707767.69610980,2991
1663052400000,2022-09-13 07:00:00,BTC/AUD,32451.67000000,32611.48000000,32340.10000000,32361.84000000,19.80787000,643388.20412800,2626
1663048800000,2022-09-13 06:00:00,BTC/AUD,32568.25000000,32799.99000000,32355.19000000,32455.42000000,38.47102000,1254831.99037810,2890
1663045200000,2022-09-13 05:00:00,BTC/AUD,32447.59000000,32646.42000000,32420.44000000,32570.85000000,17.65574000,574495.85607010,2154
1663041600000,2022-09-13 04:00:00,BTC/AUD,32368.77000000,32535.96000000,32318.10000000,32447.59000000,20.57141000,667267.65936920,2659
1663038000000,2022-09-13 03:00:00,BTC/AUD,32414.37000000,32446.13000000,32276.54000000,32367.35000000,8.06356000,260910.95559940,1764
1663034400000,2022-09-13 02:00:00,BTC/AUD,32322.66000000,32437.61000000,32100.01000000,32410.83000000,22.17394000,715321.84533930,2301
1663030800000,2022-09-13 01:00:00,BTC/AUD,32262.94000000,32369.95000000,32210.00000000,32320.59000000,11.93253000,385306.10201190,1945
1663027200000,2022-09-13 00:00:00,BTC/AUD,32487.68000000,32555.00000000,32113.42000000,32267.04000000,23.85281000,770675.83848750,2865
1663023600000,2022-09-12 23:00:00,BTC/AUD,32416.98000000,32520.00000000,32385.86000000,32495.91000000,16.85311000,546611.03127390,2046
1663020000000,2022-09-12 22:00:00,BTC/AUD,32451.17000000,32526.45000000,32330.00000000,32420.32000000,11.89951000,386125.16692970,1116
1663016400000,2022-09-12 21:00:00,BTC/AUD,32538.60000000,32560.00000000,32328.27000000,32438.70000000,10.71889000,347861.83769440,1204
1663012800000,2022-09-12 20:00:00,BTC/AUD,32592.86000000,32675.18000000,32497.02000000,32550.87000000,10.55547000,343766.58292170,918
1663009200000,2022-09-12 19:00:00,BTC/AUD,32568.06000000,32637.10000000,32506.97000000,32596.00000000,8.70392000,283611.53814920,793
1663005600000,2022-09-12 18:00:00,BTC/AUD,32474.57000000,32594.56000000,32378.79000000,32569.87000000,9.83931000,319368.73982870,875
1663002000000,2022-09-12 17:00:00,BTC/AUD,32262.03000000,32484.51000000,32175.15000000,32450.01000000,9.47842000,306191.35645160,604
1662998400000,2022-09-12 16:00:00,BTC/AUD,32141.46000000,32333.80000000,31973.63000000,32268.88000000,13.13318000,422928.64166490,1059
1662994800000,2022-09-12 15:00:00,BTC/AUD,32431.79000000,32472.24000000,32000.00000000,32137.51000000,14.97388000,483390.28659370,965
1662991200000,2022-09-12 14:00:00,BTC/AUD,32524.74000000,32656.62000000,32400.85000000,32415.26000000,19.18094000,624167.96779790,1304
1662987600000,2022-09-12 13:00:00,BTC/AUD,32526.13000000,32655.38000000,32399.26000000,32527.03000000,14.83493000,482215.72552280,858
1662984000000,2022-09-12 12:00:00,BTC/AUD,32468.33000000,32600.00000000,32334.22000000,32526.13000000,36.91801000,1198512.44103030,2167
1662980400000,2022-09-12 11:00:00,BTC/AUD,32268.19000000,32658.70000000,32203.02000000,32466.55000000,29.36114000,952377.65616990,1557
1662976800000,2022-09-12 10:00:00,BTC/AUD,32273.74000000,32374.75000000,32049.50000000,32266.67000000,40.69590000,1312138.60910000,2134
1662973200000,2022-09-12 09:00:00,BTC/AUD,32303.50000000,32354.09000000,32200.00000000,32285.00000000,31.90426000,1029458.89198460,1725
1662969600000,2022-09-12 08:00:00,BTC/AUD,32275.19000000,32426.86000000,32148.31000000,32285.04000000,58.59835000,1892431.64185690,2581
1662966000000,2022-09-12 07:00:00,BTC/AUD,31759.14000000,32339.91000000,31740.00000000,32266.14000000,37.06550000,1187656.05559250,1861
1662962400000,2022-09-12 06:00:00,BTC/AUD,31855.78000000,31863.24000000,31714.49000000,31769.76000000,23.59771000,749795.20579280,1223
1662958800000,2022-09-12 05:00:00,BTC/AUD,31804.98000000,31878.89000000,31711.78000000,31856.55000000,18.46188000,587266.85494910,924
1662955200000,2022-09-12 04:00:00,BTC/AUD,31681.71000000,31857.87000000,31668.50000000,31799.70000000,14.17991000,450619.59580890,871
1662951600000,2022-09-12 03:00:00,BTC/AUD,31881.00000000,31969.07000000,31566.15000000,31710.11000000,29.46779000,934620.40641330,1328
1662948000000,2022-09-12 02:00:00,BTC/AUD,32219.31000000,32275.62000000,31739.97000000,31902.47000000,40.91407000,1305772.18233270,2116
1662944400000,2022-09-12 01:00:00,BTC/AUD,31623.33000000,32702.60000000,31536.46000000,32198.03000000,63.02525000,2019061.23317650,2224
1662940800000,2022-09-12 00:00:00,BTC/AUD,31903.30000000,31936.48000000,31612.32000000,31612.32000000,14.62116000,464467.80069600,736
1662937200000,2022-09-11 23:00:00,BTC/AUD,31614.90000000,31934.78000000,31539.97000000,31910.03000000,11.79126000,374151.06344860,614
1662933600000,2022-09-11 22:00:00,BTC/AUD,31486.35000000,31691.76000000,31453.85000000,31622.98000000,15.32262000,483889.37601910,664
1662930000000,2022-09-11 21:00:00,BTC/AUD,31695.26000000,31799.18000000,31424.58000000,31477.73000000,22.60845000,715379.85319720,865
1662926400000,2022-09-11 20:00:00,BTC/AUD,31678.21000000,31817.56000000,31487.25000000,31715.53000000,46.50742000,1473152.99008610,2308
1662922800000,2022-09-11 19:00:00,BTC/AUD,31524.40000000,31708.01000000,31524.40000000,31674.77000000,20.86103000,659670.40032560,872
1662919200000,2022-09-11 18:00:00,BTC/AUD,31636.77000000,31727.48000000,31502.13000000,31546.62000000,18.58568000,587831.18770190,1069
1662915600000,2022-09-11 17:00:00,BTC/AUD,31739.22000000,32000.00000000,31612.79000000,31645.29000000,8.23969000,261929.51522630,677
1662912000000,2022-09-11 16:00:00,BTC/AUD,31678.05000000,31802.49000000,31600.54000000,31724.76000000,11.89262000,377034.36896910,900
1662908400000,2022-09-11 15:00:00,BTC/AUD,31479.59000000,31849.97000000,31463.75000000,31655.52000000,18.51183000,586503.82357580,956
1662904800000,2022-09-11 14:00:00,BTC/AUD,31506.64000000,31560.22000000,31360.64000000,31479.96000000,14.69011000,462749.90185770,857
1662901200000,2022-09-11 13:00:00,BTC/AUD,31625.68000000,31631.39000000,31467.26000000,31492.70000000,15.41210000,486030.88642780,857
1662897600000,2022-09-11 12:00:00,BTC/AUD,31631.78000000,31672.00000000,31522.81000000,31606.57000000,7.39720000,233826.45132520,734
1662894000000,2022-09-11 11:00:00,BTC/AUD,31621.01000000,31774.29000000,31621.01000000,31627.99000000,11.85129000,375573.07333880,508
1662890400000,2022-09-11 10:00:00,BTC/AUD,31638.85000000,31735.68000000,31583.30000000,31621.36000000,9.10096000,288257.66873680,563
1662886800000,2022-09-11 09:00:00,BTC/AUD,31713.75000000,31729.69000000,31600.88000000,31627.81000000,14.40445000,456311.83417080,618
1662883200000,2022-09-11 08:00:00,BTC/AUD,31628.00000000,31784.32000000,31541.79000000,31704.48000000,25.54602000,808571.41886860,1067
1662879600000,2022-09-11 07:00:00,BTC/AUD,31395.52000000,31637.63000000,31372.65000000,31632.34000000,28.67026000,904961.89286140,1282
1662876000000,2022-09-11 06:00:00,BTC/AUD,31621.11000000,31686.12000000,31280.97000000,31395.51000000,23.25508000,730568.76619280,1037
1662872400000,2022-09-11 05:00:00,BTC/AUD,31594.52000000,31669.25000000,31533.46000000,31636.83000000,7.26079000,229542.79480950,480
1662868800000,2022-09-11 04:00:00,BTC/AUD,31580.18000000,31708.47000000,31555.63000000,31577.85000000,8.18847000,259030.07332070,522
1662865200000,2022-09-11 03:00:00,BTC/AUD,31507.66000000,31586.60000000,31485.99000000,31568.16000000,12.71356000,401082.75318780,740
1662861600000,2022-09-11 02:00:00,BTC/AUD,31625.00000000,31673.84000000,31427.52000000,31498.66000000,6.27091000,197535.38262910,646
1662858000000,2022-09-11 01:00:00,BTC/AUD,31558.95000000,31716.34000000,31536.49000000,31618.42000000,3.91539000,123842.69295080,334
1662854400000,2022-09-11 00:00:00,BTC/AUD,31700.71000000,31745.10000000,31538.11000000,31538.11000000,12.68419000,401701.18953030,970
1662850800000,2022-09-10 23:00:00,BTC/AUD,31863.05000000,31900.54000000,31688.24000000,31702.44000000,6.47656000,206232.61213570,341
1662847200000,2022-09-10 22:00:00,BTC/AUD,31616.97000000,31910.00000000,31577.07000000,31860.45000000,24.92888000,790961.29259620,872
1662843600000,2022-09-10 21:00:00,BTC/AUD,31370.47000000,31869.98000000,31250.00000000,31610.00000000,15.38722000,486168.41288410,503
