https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DYDX,Volume USDT
1657152000,2022-07-07 00:00:00,DYDX/USDT,1.8239,2.02,1.8102,1.9598,1433404.22613501,2750188.180910978695
1657065600,2022-07-06 00:00:00,DYDX/USDT,1.859,1.8917,1.7664,1.8229,1656128.66486126,3022081.319507580517
1656979200,2022-07-05 00:00:00,DYDX/USDT,1.8961,2.0217,1.7647,1.8569,1874364.36529678,3541758.708164066947
1656892800,2022-07-04 00:00:00,DYDX/USDT,1.557,1.927,1.5404,1.893,1494179.18239539,2507614.384659355695
1656806400,2022-07-03 00:00:00,DYDX/USDT,1.4354,1.5788,1.4057,1.5579,1155946.58105737,1718592.845488991459
1656720000,2022-07-02 00:00:00,DYDX/USDT,1.3531,1.4575,1.3045,1.435,547040.55882043,750516.247133808991
1656633600,2022-07-01 00:00:00,DYDX/USDT,1.3682,1.4067,1.2955,1.3533,497578.24799762,670746.642706563778
1656547200,2022-06-30 00:00:00,DYDX/USDT,1.451,1.4533,1.2751,1.3633,775177.64516481,1036801.403649488833
1656460800,2022-06-29 00:00:00,DYDX/USDT,1.364,1.4985,1.3409,1.4496,1631322.4949332,2296618.003298841324
1656374400,2022-06-28 00:00:00,DYDX/USDT,1.4196,1.612,1.328,1.3655,1491203.19696103,2120532.464903682454
1656288000,2022-06-27 00:00:00,DYDX/USDT,1.387,1.4632,1.3605,1.4175,1507756.82901933,2146458.640025993419
1656201600,2022-06-26 00:00:00,DYDX/USDT,1.523,1.575,1.3808,1.3861,845206.75761166,1274360.011498590658
1656115200,2022-06-25 00:00:00,DYDX/USDT,1.529,1.5818,1.4319,1.5214,1229132.12292084,1868027.844172770658
1656028800,2022-06-24 00:00:00,DYDX/USDT,1.45,1.5842,1.448,1.529,1291709.59219315,1962177.417381688552
1655942400,2022-06-23 00:00:00,DYDX/USDT,1.4094,1.525,1.3778,1.4528,1038519.33907627,1498316.515319426079
1655856000,2022-06-22 00:00:00,DYDX/USDT,1.3344,1.5465,1.303,1.411,1998652.51927396,2869574.529136503042
1655769600,2022-06-21 00:00:00,DYDX/USDT,1.2887,1.461,1.268,1.334,1973338.0853898,2740305.494952078795
1655683200,2022-06-20 00:00:00,DYDX/USDT,1.26,1.346,1.2016,1.288,1016850.33147679,1304316.562549087267
1655596800,2022-06-19 00:00:00,DYDX/USDT,1.0604,1.275,1.009,1.26,1033579.12017926,1183692.37085119912
1655510400,2022-06-18 00:00:00,DYDX/USDT,1.1607,1.188,1.001,1.061,857913.00252259,916536.73777038728
1655424000,2022-06-17 00:00:00,DYDX/USDT,1.1296,1.198,1.12,1.162,522373.16010835,609530.501485196846
1655337600,2022-06-16 00:00:00,DYDX/USDT,1.292,1.325,1.102,1.128,543837.66652686,648168.635417413467
1655251200,2022-06-15 00:00:00,DYDX/USDT,1.175,1.292,1.055,1.288,600641.90446056,694234.374683332688
1655164800,2022-06-14 00:00:00,DYDX/USDT,1.156,1.248,1.042,1.175,705943.680735,823202.46386622516
1655078400,2022-06-13 00:00:00,DYDX/USDT,1.244,1.282,1.032,1.16,1694730.28963751,1893894.7144690333
1654992000,2022-06-12 00:00:00,DYDX/USDT,1.427,1.441,1.238,1.243,539350.25632585,718912.65511831847
1654905600,2022-06-11 00:00:00,DYDX/USDT,1.602,1.668,1.407,1.425,662526.20829069,1014557.76654111225
1654819200,2022-06-10 00:00:00,DYDX/USDT,1.71,1.835,1.548,1.604,712922.99924061,1215964.28529325867
1654732800,2022-06-09 00:00:00,DYDX/USDT,1.648,1.767,1.632,1.712,360605.38997483,613605.59835024919
1654646400,2022-06-08 00:00:00,DYDX/USDT,1.672,1.726,1.62,1.651,322026.43135997,538330.00087251269
1654560000,2022-06-07 00:00:00,DYDX/USDT,1.792,1.796,1.632,1.673,209543.56064531,352537.29282668378
1654473600,2022-06-06 00:00:00,DYDX/USDT,1.732,1.839,1.723,1.796,575934.7350913,1039045.00522153218
1654387200,2022-06-05 00:00:00,DYDX/USDT,1.751,1.785,1.695,1.729,211684.44266268,368680.5343606684
1654300800,2022-06-04 00:00:00,DYDX/USDT,1.708,1.773,1.659,1.757,233147.70144895,398686.08110928951
1654214400,2022-06-03 00:00:00,DYDX/USDT,1.864,1.864,1.682,1.713,187487.82959427,328709.07200101595
1654128000,2022-06-02 00:00:00,DYDX/USDT,1.823,1.871,1.778,1.862,201297.33755102,367400.05912035336
1654041600,2022-06-01 00:00:00,DYDX/USDT,2.036,2.119,1.787,1.825,612581.20066401,1197952.36704962661
1653955200,2022-05-31 00:00:00,DYDX/USDT,1.993,2.123,1.905,2.026,433850.06044142,870437.2944643502
1653868800,2022-05-30 00:00:00,DYDX/USDT,1.759,2.044,1.727,1.988,527859.63595778,1005708.24348513963
1653782400,2022-05-29 00:00:00,DYDX/USDT,1.719,1.766,1.63,1.758,736515.31078579,1250579.64460643916
1653696000,2022-05-28 00:00:00,DYDX/USDT,1.679,1.743,1.625,1.72,499581.11556221,847113.19460421544
1653609600,2022-05-27 00:00:00,DYDX/USDT,1.735,1.766,1.597,1.672,544735.86783809,918343.67826668803
1653523200,2022-05-26 00:00:00,DYDX/USDT,2.075,2.127,1.676,1.729,724033.72071647,1349766.33946021028
1653436800,2022-05-25 00:00:00,DYDX/USDT,2.054,2.221,1.983,2.076,837871.61268616,1743838.44326072858
1653350400,2022-05-24 00:00:00,DYDX/USDT,2.037,2.113,1.918,2.056,244475.16325535,497666.17499619254
1653264000,2022-05-23 00:00:00,DYDX/USDT,2.161,2.34,1.986,2.038,578422.31525435,1265845.1079396603
1653177600,2022-05-22 00:00:00,DYDX/USDT,2.206,2.314,2.08,2.161,377560.81013853,824703.33024041574
1653091200,2022-05-21 00:00:00,DYDX/USDT,1.966,2.314,1.919,2.199,843802.52079446,1780655.04117051218
1653004800,2022-05-20 00:00:00,DYDX/USDT,1.996,2.102,1.881,1.96,364592.07078138,723676.58770283823
1652918400,2022-05-19 00:00:00,DYDX/USDT,2.087,2.1,1.888,1.997,775750.58430413,1525825.99032078739
1652832000,2022-05-18 00:00:00,DYDX/USDT,2.034,2.245,1.82,2.087,1006251.7452397,2081890.426021222
1652745600,2022-05-17 00:00:00,DYDX/USDT,1.863,2.086,1.863,2.037,589829.47187593,1173044.40382436754
1652659200,2022-05-16 00:00:00,DYDX/USDT,2.143,2.143,1.822,1.863,447966.05998623,872563.43989318166
1652572800,2022-05-15 00:00:00,DYDX/USDT,1.992,2.164,1.907,2.14,393654.63399735,793631.28594260106
1652486400,2022-05-14 00:00:00,DYDX/USDT,1.946,2.078,1.718,1.99,476264.57914324,910569.34816891068
1652400000,2022-05-13 00:00:00,DYDX/USDT,1.729,2.188,1.663,1.945,378545.5782958,757075.40436502762
1652313600,2022-05-12 00:00:00,DYDX/USDT,1.802,1.933,1.41,1.724,842176.91121231,1411858.97239734878
1652227200,2022-05-11 00:00:00,DYDX/USDT,2.727,2.815,1.48,1.795,1917098.2565316,4131085.57706381112
1652140800,2022-05-10 00:00:00,DYDX/USDT,2.838,3.263,2.557,2.724,1118784.57528652,3291640.71750184718
1652054400,2022-05-09 00:00:00,DYDX/USDT,3.907,3.954,2.8,2.841,1293135.22849483,4444837.15140859868
1651968000,2022-05-08 00:00:00,DYDX/USDT,3.411,4.031,3.292,3.908,1146173.43974664,4271002.7332306614
1651881600,2022-05-07 00:00:00,DYDX/USDT,3.47,3.515,3.255,3.415,548709.95949096,1844767.28712593148
1651795200,2022-05-06 00:00:00,DYDX/USDT,3.301,3.607,3.218,3.471,635667.29884689,2173180.25688631244
1651708800,2022-05-05 00:00:00,DYDX/USDT,3.805,3.91,3.175,3.305,586796.70281959,2086988.29904258198
1651622400,2022-05-04 00:00:00,DYDX/USDT,3.407,3.843,3.391,3.802,631744.93438231,2278466.18212913749
1651536000,2022-05-03 00:00:00,DYDX/USDT,3.441,3.633,3.332,3.407,359780.66189071,1257431.20635502836
1651449600,2022-05-02 00:00:00,DYDX/USDT,3.602,3.655,3.277,3.434,339817.73546862,1173388.21875798158
1651363200,2022-05-01 00:00:00,DYDX/USDT,3.467,3.673,3.377,3.603,337050.92916902,1188395.93294046059
1651276800,2022-04-30 00:00:00,DYDX/USDT,4.059,4.223,3.097,3.467,550735.67042213,2059150.9668788831
1651190400,2022-04-29 00:00:00,DYDX/USDT,4.412,4.622,4.012,4.058,586969.99587299,2562050.24574568839
1651104000,2022-04-28 00:00:00,DYDX/USDT,4.195,4.604,4.118,4.406,621123.16195099,2724609.58233164425
1651017600,2022-04-27 00:00:00,DYDX/USDT,4.079,4.248,4.027,4.197,234556.7587092,973636.86872800513
1650931200,2022-04-26 00:00:00,DYDX/USDT,4.483,4.542,3.986,4.081,345275.27933682,1474810.31636644019
1650844800,2022-04-25 00:00:00,DYDX/USDT,4.51,4.525,4.16,4.479,415109.09232469,1798802.83123686383
1650758400,2022-04-24 00:00:00,DYDX/USDT,4.589,4.668,4.468,4.513,299836.98481754,1370378.08734764255
1650672000,2022-04-23 00:00:00,DYDX/USDT,4.679,4.903,4.53,4.586,588051.31094253,2802005.95594317769
1650585600,2022-04-22 00:00:00,DYDX/USDT,4.557,4.79,4.5,4.678,370864.87093023,1719599.91023381492
1650499200,2022-04-21 00:00:00,DYDX/USDT,4.848,5.057,4.418,4.558,453490.48079204,2185399.60922412808
1650412800,2022-04-20 00:00:00,DYDX/USDT,5.027,5.194,4.784,4.847,590504.62265428,2942767.21826041152
1650326400,2022-04-19 00:00:00,DYDX/USDT,4.575,5.174,4.469,5.027,690413.98898955,3390489.8341822805
1650240000,2022-04-18 00:00:00,DYDX/USDT,4.514,4.584,4.1,4.572,411382.30233531,1789804.80497130279
1650153600,2022-04-17 00:00:00,DYDX/USDT,4.72,4.856,4.486,4.523,197749.83781498,927143.57576170124
1650067200,2022-04-16 00:00:00,DYDX/USDT,4.671,4.774,4.605,4.716,173782.40637862,815512.80961233879
1649980800,2022-04-15 00:00:00,DYDX/USDT,4.6,4.75,4.518,4.672,155789.67377023,723344.49746996992
1649894400,2022-04-14 00:00:00,DYDX/USDT,4.826,4.952,4.543,4.601,269096.04420437,1282927.03795898676
1649808000,2022-04-13 00:00:00,DYDX/USDT,4.748,4.896,4.636,4.825,257166.78814949,1228015.70488446466
1649721600,2022-04-12 00:00:00,DYDX/USDT,4.556,4.876,4.525,4.737,328337.80754973,1545531.28387480329
1649635200,2022-04-11 00:00:00,DYDX/USDT,4.99,5.078,4.479,4.556,470044.06292976,2248027.12350917923
1649548800,2022-04-10 00:00:00,DYDX/USDT,5.231,5.298,4.961,4.99,226017.4224442,1167134.7141941736
1649462400,2022-04-09 00:00:00,DYDX/USDT,5.037,5.25,4.961,5.225,209442.13073519,1070802.53443314454
1649376000,2022-04-08 00:00:00,DYDX/USDT,5.634,5.704,4.984,5.038,384939.76114017,2076744.26991925173
1649289600,2022-04-07 00:00:00,DYDX/USDT,5.369,5.721,5.245,5.634,404300.34894161,2231705.99548696608
1649203200,2022-04-06 00:00:00,DYDX/USDT,6.17,6.225,5.321,5.367,645295.79964241,3740752.10095516757
1649116800,2022-04-05 00:00:00,DYDX/USDT,6.793,6.911,6.1,6.169,321290.60158385,2103697.77685792519
1649030400,2022-04-04 00:00:00,DYDX/USDT,6.919,7.165,6.263,6.794,525090.07569393,3550371.94829483334
1648944000,2022-04-03 00:00:00,DYDX/USDT,6.818,7.1,6.619,6.917,533377.68056404,3659389.36815250104
1648857600,2022-04-02 00:00:00,DYDX/USDT,6.491,7.096,6.429,6.825,695137.67197755,4693409.02427301039
1648771200,2022-04-01 00:00:00,DYDX/USDT,6.007,6.634,5.72,6.496,721945.40936418,4492672.3475414889
1648684800,2022-03-31 00:00:00,DYDX/USDT,6.244,6.96,5.75,6.01,1194891.57656071,7681794.25085240731
1648598400,2022-03-30 00:00:00,DYDX/USDT,5.769,6.49,5.405,6.262,1205089.4183345,7352184.82050313683
1648512000,2022-03-29 00:00:00,DYDX/USDT,5.584,6.18,5.562,5.774,691023.55704117,4018241.00681629981
1648425600,2022-03-28 00:00:00,DYDX/USDT,5.702,6.072,5.481,5.589,547172.44732781,3191340.22836161643
1648339200,2022-03-27 00:00:00,DYDX/USDT,5.388,5.731,5.23,5.712,367680.72642162,2013894.64858645369
1648252800,2022-03-26 00:00:00,DYDX/USDT,5.213,5.438,5.129,5.389,233592.97341147,1241992.11972402294
1648166400,2022-03-25 00:00:00,DYDX/USDT,5.29,5.598,5.081,5.207,526570.88513053,2820628.31611748512
1648080000,2022-03-24 00:00:00,DYDX/USDT,5.172,5.38,5.009,5.295,282564.80156803,1467681.85336786236
1647993600,2022-03-23 00:00:00,DYDX/USDT,5.082,5.197,4.91,5.169,260055.67078017,1314587.22720189862
1647907200,2022-03-22 00:00:00,DYDX/USDT,5.008,5.245,4.968,5.085,208810.55239038,1073728.13009284856
1647820800,2022-03-21 00:00:00,DYDX/USDT,4.906,5.144,4.795,5.024,146069.68382123,729763.11682159998
1647734400,2022-03-20 00:00:00,DYDX/USDT,5.234,5.402,4.807,4.896,231655.55123908,1169252.65490845816
1647648000,2022-03-19 00:00:00,DYDX/USDT,4.909,5.416,4.909,5.238,281597.68400142,1463933.153950057
1647561600,2022-03-18 00:00:00,DYDX/USDT,4.716,4.959,4.565,4.904,213291.07205518,1017695.97476257922
1647475200,2022-03-17 00:00:00,DYDX/USDT,4.748,4.912,4.686,4.724,222640.94487492,1066466.92157092023
1647388800,2022-03-16 00:00:00,DYDX/USDT,4.499,4.764,4.393,4.732,316961.43285912,1445791.84773005208
1647302400,2022-03-15 00:00:00,DYDX/USDT,4.531,4.591,4.36,4.5,166288.78194746,742935.91912568331
1647216000,2022-03-14 00:00:00,DYDX/USDT,4.376,4.538,4.308,4.532,156193.10282476,689646.63127805119
1647129600,2022-03-13 00:00:00,DYDX/USDT,4.612,4.739,4.269,4.376,155521.33221877,711635.77285878789
1647043200,2022-03-12 00:00:00,DYDX/USDT,4.581,4.888,4.574,4.608,195371.9061632,922865.50008480113
1646956800,2022-03-11 00:00:00,DYDX/USDT,4.745,4.794,4.508,4.583,289401.13878241,1348359.05439414549
1646870400,2022-03-10 00:00:00,DYDX/USDT,5.057,5.068,4.603,4.752,239722.09101119,1143891.65276790652
1646784000,2022-03-09 00:00:00,DYDX/USDT,4.818,5.196,4.797,5.062,198231.40631819,1006457.12473442909
1646697600,2022-03-08 00:00:00,DYDX/USDT,4.778,4.991,4.729,4.818,169318.22436915,823078.59999672771
1646611200,2022-03-07 00:00:00,DYDX/USDT,4.839,5.076,4.573,4.78,172500.8593972,832062.56199399625
1646524800,2022-03-06 00:00:00,DYDX/USDT,5.135,5.194,4.8,4.841,174648.20927208,868735.71419735956
1646438400,2022-03-05 00:00:00,DYDX/USDT,5.015,5.192,4.898,5.137,130300.40532905,661003.59315843714
1646352000,2022-03-04 00:00:00,DYDX/USDT,5.576,5.596,4.862,5.013,332016.3962642,1744614.08557330247
1646265600,2022-03-03 00:00:00,DYDX/USDT,5.972,6.189,5.46,5.568,292847.7715143,1691657.21899860847
1646179200,2022-03-02 00:00:00,DYDX/USDT,5.763,6.137,5.564,5.996,409228.82772799,2398953.60039217522
1646092800,2022-03-01 00:00:00,DYDX/USDT,5.88,5.959,5.592,5.753,381703.66656853,2208323.16075767732
1646006400,2022-02-28 00:00:00,DYDX/USDT,5.085,5.96,4.985,5.874,272894.92956244,1506761.42789978001
1645920000,2022-02-27 00:00:00,DYDX/USDT,5.385,5.499,4.952,5.079,195952.92244369,1027930.56286627592
1645833600,2022-02-26 00:00:00,DYDX/USDT,5.64,5.888,5.316,5.377,189070.04368221,1042588.52439139796
1645747200,2022-02-25 00:00:00,DYDX/USDT,5.012,5.761,4.902,5.636,354355.70332982,1913006.26833373623
1645660800,2022-02-24 00:00:00,DYDX/USDT,5.244,5.321,4.434,5.03,528217.28781397,2536902.6222543279
1645574400,2022-02-23 00:00:00,DYDX/USDT,5.612,5.784,5.233,5.233,274251.81657581,1534548.56332193516
1645488000,2022-02-22 00:00:00,DYDX/USDT,5.333,5.684,5.17,5.607,240126.68721134,1306443.98766924556
1645401600,2022-02-21 00:00:00,DYDX/USDT,5.707,6.11,5.285,5.312,383434.46392127,2203166.4564925589
1645315200,2022-02-20 00:00:00,DYDX/USDT,6.312,6.316,5.612,5.706,291818.30315537,1708705.53865628738
1645228800,2022-02-19 00:00:00,DYDX/USDT,6.401,6.514,6.064,6.306,244659.48386102,1537224.49892154314
1645142400,2022-02-18 00:00:00,DYDX/USDT,6.492,6.684,6.155,6.407,272839.59545877,1746244.14715449823
1645056000,2022-02-17 00:00:00,DYDX/USDT,7.406,7.513,6.432,6.494,402162.50458509,2785979.2345751927
1644969600,2022-02-16 00:00:00,DYDX/USDT,7.584,7.674,6.892,7.421,461908.36327471,3379549.21817299738
1644883200,2022-02-15 00:00:00,DYDX/USDT,7.439,7.719,7.249,7.59,447825.46232452,3362085.36610438478
1644796800,2022-02-14 00:00:00,DYDX/USDT,7.008,7.481,6.614,7.434,454274.76582232,3236657.30274274366
1644710400,2022-02-13 00:00:00,DYDX/USDT,6.98,7.158,6.85,6.993,358968.90162922,2521078.34695988799
1644624000,2022-02-12 00:00:00,DYDX/USDT,7.2,7.409,6.812,6.994,338174.31336841,2398063.35445618537
1644537600,2022-02-11 00:00:00,DYDX/USDT,7.675,8.166,6.919,7.209,705672.89883984,5402264.13836622814
1644451200,2022-02-10 00:00:00,DYDX/USDT,8.236,8.542,7.609,7.679,673048.53095311,5354076.14652948855
1644364800,2022-02-09 00:00:00,DYDX/USDT,7.57,8.549,7.25,8.223,655466.0620959,5293398.61625013384
1644278400,2022-02-08 00:00:00,DYDX/USDT,7.752,8.294,7.152,7.557,658593.96472419,5032373.09840679327
1644192000,2022-02-07 00:00:00,DYDX/USDT,7.277,7.987,7.105,7.728,617185.67030785,4602253.14839904444
1644105600,2022-02-06 00:00:00,DYDX/USDT,6.5,7.331,6.48,7.276,445440.70620795,3107370.10165576248
1644019200,2022-02-05 00:00:00,DYDX/USDT,6.48,6.995,6.387,6.489,470668.9255459,3147926.70164691744
1643932800,2022-02-04 00:00:00,DYDX/USDT,6.092,6.478,6.051,6.478,472047.32721348,2951791.6614969896
1643846400,2022-02-03 00:00:00,DYDX/USDT,5.846,6.105,5.63,6.096,302149.56801801,1764419.40801530517
1643760000,2022-02-02 00:00:00,DYDX/USDT,5.942,6.451,5.708,5.852,617126.74387132,3777088.8870873067
1643673600,2022-02-01 00:00:00,DYDX/USDT,5.906,6.1,5.865,5.943,337466.42790805,2014055.85189541461
1643587200,2022-01-31 00:00:00,DYDX/USDT,5.771,6.014,5.519,5.909,1154069.54453815,6531827.06738152224
