https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUSDT,Volume USDT
1663545600000.0,2022-09-19 00:00:00,CUSDT/USDT,0.0219775,0.0219775,0.0219775,0.0219775,0.0,0.0
1663459200000.0,2022-09-18 00:00:00,CUSDT/USDT,0.021975,0.0219775,0.021975,0.0219775,882.9271982709588,19.4045325
1663372800000.0,2022-09-17 00:00:00,CUSDT/USDT,0.021975,0.021975,0.021975,0.021975,0.0,0.0
1663286400000.0,2022-09-16 00:00:00,CUSDT/USDT,0.0219725,0.021975,0.0219725,0.021975,10.999999999999998,0.241725
1663200000000.0,2022-09-15 00:00:00,CUSDT/USDT,0.021975,0.021975,0.02196,0.0219725,18761.15121174195,412.229395
1663113600000.0,2022-09-14 00:00:00,CUSDT/USDT,0.021975,0.021975,0.0219725,0.021975,2788.0,61.2663
1663027200000.0,2022-09-13 00:00:00,CUSDT/USDT,0.021975,0.0219775,0.0219675,0.021975,91.97906712172924,2.02124
1662940800000.0,2022-09-12 00:00:00,CUSDT/USDT,0.021975,0.021975,0.021975,0.021975,1767.9999999999998,38.8518
1662854400000.0,2022-09-11 00:00:00,CUSDT/USDT,0.021965,0.021995,0.021965,0.021975,3863.352901023891,84.89718
1662768000000.0,2022-09-10 00:00:00,CUSDT/USDT,0.0219625,0.022035,0.0219625,0.021965,89335.90120646484,1962.26307
1662681600000.0,2022-09-09 00:00:00,CUSDT/USDT,0.0219625,0.021965,0.0219625,0.0219625,336.0184405236198,7.379805
1662595200000.0,2022-09-08 00:00:00,CUSDT/USDT,0.0219625,0.0219625,0.0219625,0.0219625,822.0,18.053175
1662508800000.0,2022-09-07 00:00:00,CUSDT/USDT,0.0219625,0.021965,0.0219625,0.0219625,6925.296869664201,152.0968325
1662422400000.0,2022-09-06 00:00:00,CUSDT/USDT,0.0219625,0.021965,0.0219625,0.0219625,7264.07250996016,159.5371925
1662336000000.0,2022-09-05 00:00:00,CUSDT/USDT,0.021965,0.021965,0.0219625,0.0219625,16139.603984063746,354.4660525
1662249600000.0,2022-09-04 00:00:00,CUSDT/USDT,0.021965,0.021965,0.021965,0.021965,2.0,0.04393
1662163200000.0,2022-09-03 00:00:00,CUSDT/USDT,0.021965,0.021965,0.0219625,0.021965,0.0,0.0
1662076800000.0,2022-09-02 00:00:00,CUSDT/USDT,0.021965,0.021965,0.021965,0.021965,0.0,0.0
1661990400000.0,2022-09-01 00:00:00,CUSDT/USDT,0.02196,0.021965,0.0219575,0.021965,30.000000000000004,0.65895
1661904000000.0,2022-08-31 00:00:00,CUSDT/USDT,0.0220075,0.0220075,0.0219575,0.02196,76862.40801457195,1687.89848
1661817600000.0,2022-08-30 00:00:00,CUSDT/USDT,0.0219575,0.02202,0.02195,0.0220075,2103.7442917187323,46.2981525
1661731200000.0,2022-08-29 00:00:00,CUSDT/USDT,0.02202,0.02202,0.021955,0.0219575,547.9426164180803,12.03145
1661644800000.0,2022-08-28 00:00:00,CUSDT/USDT,0.021955,0.022085,0.02195,0.02202,28315.386012715713,623.5048
1661558400000.0,2022-08-27 00:00:00,CUSDT/USDT,0.021955,0.022085,0.021955,0.021955,23769.4081074926,521.857355
1661472000000.0,2022-08-26 00:00:00,CUSDT/USDT,0.021955,0.021955,0.021955,0.021955,7.0,0.153685
1661385600000.0,2022-08-25 00:00:00,CUSDT/USDT,0.021955,0.021955,0.0219525,0.021955,0.0,0.0
1661299200000.0,2022-08-24 00:00:00,CUSDT/USDT,0.0219475,0.02196,0.0219475,0.021955,92532.63835117286,2031.554075
1661212800000.0,2022-08-23 00:00:00,CUSDT/USDT,0.0219475,0.0219475,0.0219475,0.0219475,5108.0,112.10783
1661126400000.0,2022-08-22 00:00:00,CUSDT/USDT,0.0219475,0.0219475,0.0219475,0.0219475,0.0,0.0
1661040000000.0,2022-08-21 00:00:00,CUSDT/USDT,0.02195,0.02195,0.0219475,0.0219475,87.0,1.9094325
1660953600000.0,2022-08-20 00:00:00,CUSDT/USDT,0.02195,0.02195,0.02195,0.02195,0.0,0.0
1660867200000.0,2022-08-19 00:00:00,CUSDT/USDT,0.02195,0.02195,0.02195,0.02195,0.0,0.0
1660780800000.0,2022-08-18 00:00:00,CUSDT/USDT,0.0219475,0.02195,0.0219475,0.02195,339.96799544419133,7.4622975
1660694400000.0,2022-08-17 00:00:00,CUSDT/USDT,0.0219425,0.02196,0.0219425,0.0219475,7795.115730721039,171.0833025
1660608000000.0,2022-08-16 00:00:00,CUSDT/USDT,0.0219425,0.0219425,0.0219425,0.0219425,3147.0,69.0530475
1660521600000.0,2022-08-15 00:00:00,CUSDT/USDT,0.0219425,0.021945,0.02194,0.0219425,1762.8759257149368,38.681905
1660435200000.0,2022-08-14 00:00:00,CUSDT/USDT,0.0219425,0.0219425,0.0219425,0.0219425,0.0,0.0
1660348800000.0,2022-08-13 00:00:00,CUSDT/USDT,0.02196,0.02196,0.021885,0.0219425,24572.463370172038,539.1812775
1660262400000.0,2022-08-12 00:00:00,CUSDT/USDT,0.0219375,0.02196,0.0219375,0.02196,2961.1502732240438,65.02686
1660176000000.0,2022-08-11 00:00:00,CUSDT/USDT,0.0219375,0.0219375,0.0219375,0.0219375,598.0,13.118625
1660089600000.0,2022-08-10 00:00:00,CUSDT/USDT,0.0219375,0.0219375,0.0219375,0.0219375,1067.0,23.4073125
1660003200000.0,2022-08-09 00:00:00,CUSDT/USDT,0.0219375,0.0219375,0.0219375,0.0219375,0.0,0.0
1659916800000.0,2022-08-08 00:00:00,CUSDT/USDT,0.0219375,0.0219375,0.0219375,0.0219375,2.0,0.043875
1659830400000.0,2022-08-07 00:00:00,CUSDT/USDT,0.0219375,0.02194,0.021935,0.0219375,570.0064957264958,12.5045175
1659744000000.0,2022-08-06 00:00:00,CUSDT/USDT,0.021935,0.0219375,0.02193,0.0219375,12031.684786324788,263.945085
1659657600000.0,2022-08-05 00:00:00,CUSDT/USDT,0.0219375,0.0219375,0.021935,0.021935,161.0,3.531535
1659571200000.0,2022-08-04 00:00:00,CUSDT/USDT,0.021935,0.02196,0.0219325,0.0219375,10706.559316239318,234.875145
1659484800000.0,2022-08-03 00:00:00,CUSDT/USDT,0.0219275,0.021935,0.0219275,0.021935,641.7809436972875,14.077465
1659398400000.0,2022-08-02 00:00:00,CUSDT/USDT,0.0219275,0.0219275,0.0219275,0.0219275,12341.000000000002,270.6072775
1659312000000.0,2022-08-01 00:00:00,CUSDT/USDT,0.021925,0.021935,0.021925,0.0219275,12741.000000000002,279.3782775
1659225600000.0,2022-07-31 00:00:00,CUSDT/USDT,0.0219275,0.0219275,0.021925,0.021925,422597.99999999994,9265.46115
1659139200000.0,2022-07-30 00:00:00,CUSDT/USDT,0.0219275,0.0219275,0.0219275,0.0219275,0.0,0.0
1659052800000.0,2022-07-29 00:00:00,CUSDT/USDT,0.021925,0.0219275,0.021925,0.0219275,457.0,10.0208675
1658966400000.0,2022-07-28 00:00:00,CUSDT/USDT,0.0219225,0.0219275,0.0219225,0.021925,173157.31927023944,3796.474225
1658880000000.0,2022-07-27 00:00:00,CUSDT/USDT,0.021925,0.021925,0.0218,0.0219225,4066.718896111301,89.152645
1658793600000.0,2022-07-26 00:00:00,CUSDT/USDT,0.021925,0.021925,0.021925,0.021925,0.0,0.0
1658707200000.0,2022-07-25 00:00:00,CUSDT/USDT,0.021925,0.0219275,0.021925,0.021925,0.0,0.0
