https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume NEAR
1663056000000,2022-09-13 08:00:00,NEAR/USDT,5.0302,5.0828,4.9822,5.0107,135.198597114493,26.98197799
1663052400000,2022-09-13 07:00:00,NEAR/USDT,4.9999,5.0401,4.97,5.0279,95.62457333597798,19.01878982
1663048800000,2022-09-13 06:00:00,NEAR/USDT,4.9723,5.0363,4.932,4.9857,55.590554999999995,11.15
1663045200000,2022-09-13 05:00:00,NEAR/USDT,4.9966,5.0159,4.9581,4.97,83.2890313577,16.75835641
1663041600000,2022-09-13 04:00:00,NEAR/USDT,5.0217,5.049,4.9749,4.9968,67.156992,13.44
1663038000000,2022-09-13 03:00:00,NEAR/USDT,5.024,5.0332,4.9586,5.0148,68.45202,13.65
1663034400000,2022-09-13 02:00:00,NEAR/USDT,4.9636,5.0209,4.9298,5.0202,63.304722,12.61
1663030800000,2022-09-13 01:00:00,NEAR/USDT,4.9912,5.0367,4.9172,4.9798,60.255579999999995,12.1
1663027200000,2022-09-13 00:00:00,NEAR/USDT,5.0889,5.1228,4.831,5.0038,1619.601139895128,323.67423556
1663023600000,2022-09-12 23:00:00,NEAR/USDT,5.0834,5.1157,5.0357,5.0945,66.69974125,13.0925
1663020000000,2022-09-12 22:00:00,NEAR/USDT,5.0181,5.1782,5.0181,5.0917,63.407067392500004,12.453025
1663016400000,2022-09-12 21:00:00,NEAR/USDT,5.0437,5.046,5.0044,5.0122,63.003354,12.57
1663012800000,2022-09-12 20:00:00,NEAR/USDT,5.0041,5.0559,4.9755,5.0437,60.675711,12.03
1663009200000,2022-09-12 19:00:00,NEAR/USDT,5.0011,5.0205,4.9713,4.9961,186.76222924635,37.3816035
1663005600000,2022-09-12 18:00:00,NEAR/USDT,5.0281,5.0315,4.9604,4.9998,85.683078389766,17.13730117
1663002000000,2022-09-12 17:00:00,NEAR/USDT,4.9552,5.0307,4.9441,5.0307,66.50585400000001,13.22
1662998400000,2022-09-12 16:00:00,NEAR/USDT,5.0041,5.0204,4.9444,4.9657,166.64336616904,33.5588872
1662994800000,2022-09-12 15:00:00,NEAR/USDT,5.0822,5.084,4.9903,5.0046,669.3378592236479,133.74452688
1662991200000,2022-09-12 14:00:00,NEAR/USDT,5.1601,5.1607,5.0692,5.0765,99.40122516038001,19.58066092
1662987600000,2022-09-12 13:00:00,NEAR/USDT,5.2125,5.2224,5.1621,5.1642,89.030808,17.24
1662984000000,2022-09-12 12:00:00,NEAR/USDT,5.2322,5.2559,5.186,5.2156,164.995417439112,31.63498302
1662980400000,2022-09-12 11:00:00,NEAR/USDT,5.186,5.25,5.1602,5.2251,877.3604180295841,167.91265584
1662976800000,2022-09-12 10:00:00,NEAR/USDT,5.1883,5.2467,5.1464,5.1895,1156.02636729021,222.76257198
1662973200000,2022-09-12 09:00:00,NEAR/USDT,5.1111,5.227,5.0984,5.1959,485.642869539329,93.46655431
1662969600000,2022-09-12 08:00:00,NEAR/USDT,4.8252,5.122,4.7872,5.122,317.64033869776,62.01490408
1662966000000,2022-09-12 07:00:00,NEAR/USDT,4.7641,4.8211,4.7641,4.8184,53.91789599999999,11.19
1662962400000,2022-09-12 06:00:00,NEAR/USDT,4.7509,4.7648,4.7108,4.7648,63.514784,13.33
1662958800000,2022-09-12 05:00:00,NEAR/USDT,4.7778,4.7859,4.7487,4.7547,52.919811,11.13
1662955200000,2022-09-12 04:00:00,NEAR/USDT,4.7463,4.7832,4.7463,4.7779,67.989517,14.23
1662951600000,2022-09-12 03:00:00,NEAR/USDT,4.83,4.832,4.7231,4.7493,108.037122705675,22.74800975
1662948000000,2022-09-12 02:00:00,NEAR/USDT,4.9723,4.9723,4.8135,4.8224,76.40051991052799,15.84284172
1662944400000,2022-09-12 01:00:00,NEAR/USDT,4.7651,4.982,4.7476,4.961,63.94729000000001,12.89
1662940800000,2022-09-12 00:00:00,NEAR/USDT,4.8938,4.8938,4.7542,4.7542,63.088234,13.27
1662937200000,2022-09-11 23:00:00,NEAR/USDT,4.8604,4.9263,4.8339,4.882,56.3871,11.55
1662933600000,2022-09-11 22:00:00,NEAR/USDT,4.8039,4.8834,4.7998,4.8553,79.53145708207299,16.38033841
1662930000000,2022-09-11 21:00:00,NEAR/USDT,4.8293,4.8504,4.7563,4.7932,57.374604,11.97
1662926400000,2022-09-11 20:00:00,NEAR/USDT,4.9135,4.9271,4.8274,4.838,61.34584,12.68
1662922800000,2022-09-11 19:00:00,NEAR/USDT,4.9228,4.945,4.9127,4.921,168.82174105636003,34.30638916
1662919200000,2022-09-11 18:00:00,NEAR/USDT,4.983,4.983,4.9238,4.9243,195.281371399548,39.65667636
1662915600000,2022-09-11 17:00:00,NEAR/USDT,4.967,5.0283,4.967,4.9913,600.765105619427,120.36245179
1662912000000,2022-09-11 16:00:00,NEAR/USDT,4.7779,4.9629,4.7779,4.9629,1160.785151427717,233.89251273
1662908400000,2022-09-11 15:00:00,NEAR/USDT,4.7439,4.7951,4.7439,4.7843,571.2713658330159,119.40542312
1662904800000,2022-09-11 14:00:00,NEAR/USDT,4.7418,4.7501,4.7193,4.7481,73.987096796109,15.58246389
1662901200000,2022-09-11 13:00:00,NEAR/USDT,4.7133,4.758,4.6771,4.742,53.15782,11.21
1662897600000,2022-09-11 12:00:00,NEAR/USDT,4.736,4.739,4.7075,4.7128,117.30384061826399,24.89047713
1662894000000,2022-09-11 11:00:00,NEAR/USDT,4.7574,4.7595,4.7238,4.7356,554.334550367612,117.05687777
1662890400000,2022-09-11 10:00:00,NEAR/USDT,4.7121,4.7594,4.7078,4.7594,911.2115319197401,191.4551271
1662886800000,2022-09-11 09:00:00,NEAR/USDT,4.7291,4.7315,4.7082,4.7146,68.644576,14.56
1662883200000,2022-09-11 08:00:00,NEAR/USDT,4.7283,4.7351,4.7055,4.7251,179.92591750133602,38.07875336
1662879600000,2022-09-11 07:00:00,NEAR/USDT,4.6938,4.7224,4.6888,4.7143,59.117321999999994,12.54
1662876000000,2022-09-11 06:00:00,NEAR/USDT,4.7264,4.7276,4.6303,4.6908,543.5533994671081,115.87648151
1662872400000,2022-09-11 05:00:00,NEAR/USDT,4.7354,4.7434,4.7036,4.7242,61.698052,13.06
1662868800000,2022-09-11 04:00:00,NEAR/USDT,4.7281,4.7527,4.7281,4.7294,83.95900942928199,17.75257103
1662865200000,2022-09-11 03:00:00,NEAR/USDT,4.7106,4.7297,4.7094,4.7265,80.09629578485999,16.94621724
1662861600000,2022-09-11 02:00:00,NEAR/USDT,4.7678,4.7873,4.7031,4.7051,66.34191,14.1
1662858000000,2022-09-11 01:00:00,NEAR/USDT,4.7857,4.8065,4.7612,4.7612,56.229772,11.81
1662854400000,2022-09-11 00:00:00,NEAR/USDT,4.8206,4.8516,4.7822,4.7845,62.77264,13.12
1662850800000,2022-09-10 23:00:00,NEAR/USDT,4.8328,4.8503,4.7985,4.8144,68.990352,14.33
1662847200000,2022-09-10 22:00:00,NEAR/USDT,4.8238,4.8704,4.8003,4.8404,271.66827141588,56.1251697
1662843600000,2022-09-10 21:00:00,NEAR/USDT,4.7842,4.843,4.7731,4.8058,96.33441121103598,20.04544742
1662840000000,2022-09-10 20:00:00,NEAR/USDT,4.7749,4.7904,4.7415,4.7877,71.193328426584,14.87004792
1662836400000,2022-09-10 19:00:00,NEAR/USDT,4.7853,4.7978,4.7554,4.7781,75.446199,15.79
1662832800000,2022-09-10 18:00:00,NEAR/USDT,4.6975,4.7995,4.6932,4.7826,117.35465124925801,24.53783533
1662829200000,2022-09-10 17:00:00,NEAR/USDT,4.72,4.72,4.687,4.6929,1413.10048624299,301.1145531
1662825600000,2022-09-10 16:00:00,NEAR/USDT,4.6797,4.7427,4.6641,4.7232,1075.2016869722881,227.64263359
1662822000000,2022-09-10 15:00:00,NEAR/USDT,4.6813,4.7111,4.6689,4.6805,752.1127221234001,160.6906788
1662818400000,2022-09-10 14:00:00,NEAR/USDT,4.6758,4.7195,4.6731,4.6815,173.19807583152001,36.99627808
1662814800000,2022-09-10 13:00:00,NEAR/USDT,4.7178,4.7231,4.6523,4.6711,60.350612,12.92
1662811200000,2022-09-10 12:00:00,NEAR/USDT,4.7285,4.7962,4.608,4.7229,1212.005447128203,256.62314407
1662807600000,2022-09-10 11:00:00,NEAR/USDT,4.7451,4.7967,4.7181,4.7253,64.972875,13.75
1662804000000,2022-09-10 10:00:00,NEAR/USDT,4.7472,4.7992,4.7019,4.7766,7093.718418587472,1485.09785592
1662800400000,2022-09-10 09:00:00,NEAR/USDT,4.7387,4.7648,4.7387,4.7537,58.829961833629,12.37561517
1662796800000,2022-09-10 08:00:00,NEAR/USDT,4.7217,4.7724,4.7217,4.7404,644.8658749632401,136.0361731
1662793200000,2022-09-10 07:00:00,NEAR/USDT,4.8423,4.8454,4.7114,4.7209,161.275963024443,34.16212227
1662789600000,2022-09-10 06:00:00,NEAR/USDT,4.7994,4.8564,4.7902,4.8425,71.523725,14.77
1662786000000,2022-09-10 05:00:00,NEAR/USDT,4.7639,4.8061,4.7584,4.7963,221.07309419045998,46.0924242
1662782400000,2022-09-10 04:00:00,NEAR/USDT,4.7872,4.8346,4.7552,4.7689,81.955794464082,17.18547138
1662778800000,2022-09-10 03:00:00,NEAR/USDT,4.8322,4.8329,4.7829,4.7953,96.30644193230101,20.08350717
1662775200000,2022-09-10 02:00:00,NEAR/USDT,4.8107,4.844,4.7942,4.8398,58.077600000000004,12.0
1662771600000,2022-09-10 01:00:00,NEAR/USDT,4.8481,4.8939,4.8008,4.8126,61.753330246919994,12.8315942
1662768000000,2022-09-10 00:00:00,NEAR/USDT,4.8204,4.9054,4.7769,4.8382,66.76716,13.8
1662764400000,2022-09-09 23:00:00,NEAR/USDT,4.8073,4.8771,4.7689,4.8091,68.04924591,14.1501
1662760800000,2022-09-09 22:00:00,NEAR/USDT,4.7724,4.8428,4.7682,4.8059,62.236405,12.95
1662757200000,2022-09-09 21:00:00,NEAR/USDT,4.8016,4.8094,4.7669,4.7761,1251.22675782587,261.9766667
1662753600000,2022-09-09 20:00:00,NEAR/USDT,4.773,4.8189,4.7647,4.799,64.21062,13.38
1662750000000,2022-09-09 19:00:00,NEAR/USDT,4.7366,4.7962,4.7366,4.7759,70.396766,14.74
1662746400000,2022-09-09 18:00:00,NEAR/USDT,4.7135,4.7376,4.7042,4.7366,61.291604,12.94
1662742800000,2022-09-09 17:00:00,NEAR/USDT,4.7676,4.774,4.7068,4.7104,68.86604799999999,14.62
1662739200000,2022-09-09 16:00:00,NEAR/USDT,4.8018,4.8018,4.7343,4.7795,69.20716,14.48
1662735600000,2022-09-09 15:00:00,NEAR/USDT,4.8233,4.8361,4.7848,4.7951,111.218182401151,23.19413201
1662732000000,2022-09-09 14:00:00,NEAR/USDT,4.8082,4.8479,4.7963,4.8246,57.605724,11.94
1662728400000,2022-09-09 13:00:00,NEAR/USDT,4.8432,4.85,4.7758,4.8041,4198.061979016143,873.84983223
1662724800000,2022-09-09 12:00:00,NEAR/USDT,4.7709,4.8493,4.7531,4.8493,346.55880803571404,71.46573898
1662721200000,2022-09-09 11:00:00,NEAR/USDT,4.7792,4.783,4.7248,4.7717,343.127099901971,71.90877463
1662717600000,2022-09-09 10:00:00,NEAR/USDT,4.7546,4.7997,4.7432,4.7803,67.3114043,14.081
1662714000000,2022-09-09 09:00:00,NEAR/USDT,4.794,4.794,4.7123,4.75,62.1775,13.09
1662710400000,2022-09-09 08:00:00,NEAR/USDT,4.7028,4.808,4.6975,4.7879,779.5287653113348,162.81224865
1662706800000,2022-09-09 07:00:00,NEAR/USDT,4.718,4.7256,4.6898,4.6941,388.79353608208197,82.82600202
1662703200000,2022-09-09 06:00:00,NEAR/USDT,4.7521,4.7682,4.7131,4.7186,6853.622888040606,1452.46956471
