https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume BTC
1663459200,2022-09-18 00:00:00,DOGE/BTC,0.000003097,0.000003098,0.000003085,0.000003086,7606.7154,0.0235132624254
1663372800,2022-09-17 00:00:00,DOGE/BTC,0.000003052,0.00000312,0.00000303,0.000003096,514637.2203,1.5810639414497
1663286400,2022-09-16 00:00:00,DOGE/BTC,0.000002977,0.000003064,0.000002961,0.000003051,590981.9804,1.7835987474552
1663200000,2022-09-15 00:00:00,DOGE/BTC,0.000003026,0.000003045,0.000002974,0.000002974,868849.5097,2.6099177784731
1663113600,2022-09-14 00:00:00,DOGE/BTC,0.000002947,0.000003072,0.000002943,0.000003019,1030884.9826,3.0902856843448
1663027200,2022-09-13 00:00:00,DOGE/BTC,0.00000286,0.000003014,0.000002792,0.000002958,2245931.7564,6.469322904381
1662940800,2022-09-12 00:00:00,DOGE/BTC,0.000002921,0.000002929,0.00000284,0.000002856,578243.5721,1.6661561400083
1662854400,2022-09-11 00:00:00,DOGE/BTC,0.000002989,0.000003023,0.00000291,0.000002919,429471.7138,1.2708213578296
1662768000,2022-09-10 00:00:00,DOGE/BTC,0.000002989,0.000003039,0.000002958,0.000002982,1018931.2923,3.0578170548268
1662681600,2022-09-09 00:00:00,DOGE/BTC,0.000003155,0.0000032,0.000002954,0.00000299,3329913.9101,10.1093782066707
1662595200,2022-09-08 00:00:00,DOGE/BTC,0.000003161,0.000003175,0.00000313,0.000003153,1440695.4926,4.5335686120418
1662508800,2022-09-07 00:00:00,DOGE/BTC,0.000003126,0.000003205,0.000003089,0.000003161,560107.1776,1.7693548313629
1662422400,2022-09-06 00:00:00,DOGE/BTC,0.000003175,0.00000327,0.000003096,0.000003133,2526389.0605,8.1107532687809
1662336000,2022-09-05 00:00:00,DOGE/BTC,0.000003162,0.000003192,0.000003102,0.000003166,346723.2662,1.091859379739
1662249600,2022-09-04 00:00:00,DOGE/BTC,0.000003159,0.000003226,0.000003153,0.000003165,452690.6963,1.4398073551876
1662163200,2022-09-03 00:00:00,DOGE/BTC,0.000003086,0.000003207,0.000003079,0.000003161,1136408.1436,3.5746948895908
1662076800,2022-09-02 00:00:00,DOGE/BTC,0.000003099,0.000003108,0.000003055,0.00000309,504493.5977,1.555296608724
1661990400,2022-09-01 00:00:00,DOGE/BTC,0.000003059,0.000003126,0.000003018,0.0000031,1286590.8352,3.9609049063936
1661904000,2022-08-31 00:00:00,DOGE/BTC,0.000003104,0.00000312,0.000003041,0.000003058,1078589.3842,3.331232290678
