https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENJ,Volume USDT,tradecount
1655542800000,2022-06-18 09:00:00,ENJ/USDT,0.40550,0.40960,0.40120,0.40890,2947884,1194985.94050,6734
1655539200000,2022-06-18 08:00:00,ENJ/USDT,0.40660,0.41220,0.39760,0.40570,6044349,2448136.76630,11822
1655535600000,2022-06-18 07:00:00,ENJ/USDT,0.41730,0.41790,0.40110,0.40670,8736970,3557387.53440,16459
1655532000000,2022-06-18 06:00:00,ENJ/USDT,0.43540,0.43630,0.41340,0.41730,4657852,1969780.07130,8814
1655528400000,2022-06-18 05:00:00,ENJ/USDT,0.43850,0.43950,0.43340,0.43530,1380854,602453.15730,2776
1655524800000,2022-06-18 04:00:00,ENJ/USDT,0.43560,0.43860,0.43410,0.43860,1569114,685005.20380,3286
1655521200000,2022-06-18 03:00:00,ENJ/USDT,0.43250,0.43650,0.43160,0.43570,1963578,852586.74360,4316
1655517600000,2022-06-18 02:00:00,ENJ/USDT,0.42980,0.43290,0.42690,0.43250,2549602,1097404.96040,5444
1655514000000,2022-06-18 01:00:00,ENJ/USDT,0.44220,0.44350,0.42800,0.42990,2971199,1287995.88490,6111
1655510400000,2022-06-18 00:00:00,ENJ/USDT,0.43980,0.44670,0.43760,0.44230,2024332,897808.96630,4985
1655506800000,2022-06-17 23:00:00,ENJ/USDT,0.43790,0.44540,0.43600,0.43960,2523181,1113697.07270,5247
1655503200000,2022-06-17 22:00:00,ENJ/USDT,0.44060,0.44170,0.43480,0.43810,2117497,925855.67350,4967
1655499600000,2022-06-17 21:00:00,ENJ/USDT,0.44320,0.44510,0.43910,0.44040,1392161,614504.79800,2742
1655496000000,2022-06-17 20:00:00,ENJ/USDT,0.43750,0.44550,0.43740,0.44320,1396373,618527.57070,3690
1655492400000,2022-06-17 19:00:00,ENJ/USDT,0.44010,0.44240,0.43460,0.43750,2109381,923818.97220,4760
1655488800000,2022-06-17 18:00:00,ENJ/USDT,0.44010,0.44530,0.43850,0.44010,2137321,944080.43140,4555
1655485200000,2022-06-17 17:00:00,ENJ/USDT,0.43910,0.44290,0.43490,0.44000,2300365,1009733.98500,5118
1655481600000,2022-06-17 16:00:00,ENJ/USDT,0.44000,0.44510,0.43680,0.43910,1809794,797452.35580,4022
1655478000000,2022-06-17 15:00:00,ENJ/USDT,0.43830,0.44310,0.43640,0.44020,3103405,1365155.07800,5908
1655474400000,2022-06-17 14:00:00,ENJ/USDT,0.44690,0.44710,0.43300,0.43820,3705075,1626344.20090,7024
1655470800000,2022-06-17 13:00:00,ENJ/USDT,0.44140,0.44930,0.43570,0.44680,4403257,1952266.25440,7595
1655467200000,2022-06-17 12:00:00,ENJ/USDT,0.44450,0.44710,0.43690,0.44140,3361517,1486177.16600,5508
1655463600000,2022-06-17 11:00:00,ENJ/USDT,0.44790,0.45810,0.44370,0.44450,3660138,1642802.56870,6534
1655460000000,2022-06-17 10:00:00,ENJ/USDT,0.44020,0.44850,0.43820,0.44780,2345321,1042217.57850,4307
1655456400000,2022-06-17 09:00:00,ENJ/USDT,0.44220,0.44410,0.43770,0.44030,1822594,803464.68400,3931
1655452800000,2022-06-17 08:00:00,ENJ/USDT,0.44450,0.44850,0.44100,0.44230,2658257,1181000.62450,4345
1655449200000,2022-06-17 07:00:00,ENJ/USDT,0.44480,0.45000,0.44160,0.44430,2353179,1050407.21660,5362
1655445600000,2022-06-17 06:00:00,ENJ/USDT,0.44210,0.44620,0.43580,0.44480,2037260,898159.92310,4026
1655442000000,2022-06-17 05:00:00,ENJ/USDT,0.43660,0.44450,0.43610,0.44210,1802716,795501.81500,3973
1655438400000,2022-06-17 04:00:00,ENJ/USDT,0.43140,0.44050,0.43060,0.43650,2548872,1110406.88270,4509
1655434800000,2022-06-17 03:00:00,ENJ/USDT,0.43540,0.43820,0.42900,0.43140,2310471,1003065.55290,4674
1655431200000,2022-06-17 02:00:00,ENJ/USDT,0.44070,0.44250,0.43370,0.43540,2172667,951141.77080,4932
1655427600000,2022-06-17 01:00:00,ENJ/USDT,0.42880,0.44340,0.42800,0.44070,3697882,1607494.24900,7411
1655424000000,2022-06-17 00:00:00,ENJ/USDT,0.42680,0.43670,0.42190,0.42890,4634931,1988952.17470,9126
1655420400000,2022-06-16 23:00:00,ENJ/USDT,0.42300,0.42700,0.41670,0.42680,3342252,1409703.68240,7205
1655416800000,2022-06-16 22:00:00,ENJ/USDT,0.43630,0.43720,0.42240,0.42290,3044011,1309930.37790,6964
1655413200000,2022-06-16 21:00:00,ENJ/USDT,0.43740,0.44420,0.43600,0.43640,1510142,665114.97140,3559
1655409600000,2022-06-16 20:00:00,ENJ/USDT,0.43300,0.44390,0.43120,0.43750,3631691,1589402.23710,7133
1655406000000,2022-06-16 19:00:00,ENJ/USDT,0.44130,0.44490,0.43020,0.43310,3791813,1654056.05830,7206
1655402400000,2022-06-16 18:00:00,ENJ/USDT,0.44140,0.44500,0.43760,0.44140,2403364,1059417.22860,4933
1655398800000,2022-06-16 17:00:00,ENJ/USDT,0.44620,0.44850,0.44080,0.44140,2829280,1259693.49560,5308
1655395200000,2022-06-16 16:00:00,ENJ/USDT,0.43810,0.44850,0.43110,0.44620,4553018,2010307.21880,8407
1655391600000,2022-06-16 15:00:00,ENJ/USDT,0.43050,0.44230,0.43040,0.43800,4207861,1841119.07500,7912
1655388000000,2022-06-16 14:00:00,ENJ/USDT,0.42780,0.43630,0.42220,0.43070,5451156,2344853.53920,10456
1655384400000,2022-06-16 13:00:00,ENJ/USDT,0.43530,0.44130,0.42300,0.42800,5181821,2246206.45530,10333
1655380800000,2022-06-16 12:00:00,ENJ/USDT,0.43430,0.44520,0.43010,0.43520,4467820,1958090.48280,8565
1655377200000,2022-06-16 11:00:00,ENJ/USDT,0.43930,0.43990,0.42830,0.43450,3909290,1695234.77360,7803
1655373600000,2022-06-16 10:00:00,ENJ/USDT,0.44100,0.44240,0.42990,0.43950,3337209,1456758.61750,7500
1655370000000,2022-06-16 09:00:00,ENJ/USDT,0.45500,0.45520,0.43710,0.44110,4287890,1903295.62270,8589
1655366400000,2022-06-16 08:00:00,ENJ/USDT,0.45330,0.45790,0.44800,0.45500,2468669,1119611.78040,5170
1655362800000,2022-06-16 07:00:00,ENJ/USDT,0.46080,0.46600,0.45200,0.45310,3109065,1424388.65810,6827
1655359200000,2022-06-16 06:00:00,ENJ/USDT,0.46360,0.46680,0.45840,0.46080,2035259,942390.70140,4897
1655355600000,2022-06-16 05:00:00,ENJ/USDT,0.46830,0.47180,0.46310,0.46360,2140786,1002453.05580,4522
1655352000000,2022-06-16 04:00:00,ENJ/USDT,0.46920,0.47670,0.46820,0.46820,1991255,941048.02790,4122
1655348400000,2022-06-16 03:00:00,ENJ/USDT,0.47480,0.47650,0.46870,0.46930,2535526,1198294.45310,5318
1655344800000,2022-06-16 02:00:00,ENJ/USDT,0.47510,0.47840,0.47060,0.47470,2834071,1344396.53430,6860
1655341200000,2022-06-16 01:00:00,ENJ/USDT,0.48220,0.49060,0.47430,0.47500,3366623,1624641.83620,7163
1655337600000,2022-06-16 00:00:00,ENJ/USDT,0.48410,0.49180,0.47830,0.48210,4307999,2088103.46940,9071
1655334000000,2022-06-15 23:00:00,ENJ/USDT,0.47330,0.48500,0.47110,0.48430,3785560,1815112.89300,6951
1655330400000,2022-06-15 22:00:00,ENJ/USDT,0.47160,0.47960,0.47130,0.47300,4509394,2143044.95390,8930
1655326800000,2022-06-15 21:00:00,ENJ/USDT,0.45980,0.47480,0.45900,0.47160,2227464,1040368.05980,5141
1655323200000,2022-06-15 20:00:00,ENJ/USDT,0.45700,0.46260,0.45310,0.45950,4268807,1954485.62520,9260
1655319600000,2022-06-15 19:00:00,ENJ/USDT,0.45070,0.46840,0.45010,0.45710,12856833,5900565.86300,23597
1655316000000,2022-06-15 18:00:00,ENJ/USDT,0.43810,0.46160,0.41290,0.45070,19520468,8507904.30430,36925
1655312400000,2022-06-15 17:00:00,ENJ/USDT,0.42110,0.43910,0.41790,0.43800,6057087,2584142.32580,11656
1655308800000,2022-06-15 16:00:00,ENJ/USDT,0.43470,0.43800,0.41820,0.42110,4244678,1816890.84090,8487
1655305200000,2022-06-15 15:00:00,ENJ/USDT,0.42890,0.43510,0.42630,0.43490,3843861,1655275.85880,7065
1655301600000,2022-06-15 14:00:00,ENJ/USDT,0.43840,0.44300,0.42570,0.42890,5505423,2386706.15090,10167
1655298000000,2022-06-15 13:00:00,ENJ/USDT,0.43070,0.44220,0.42990,0.43830,6621571,2890941.62020,11692
1655294400000,2022-06-15 12:00:00,ENJ/USDT,0.43170,0.43920,0.42780,0.43100,5880062,2538728.01740,10471
1655290800000,2022-06-15 11:00:00,ENJ/USDT,0.42260,0.43630,0.41750,0.43160,8681285,3716536.93630,14197
1655287200000,2022-06-15 10:00:00,ENJ/USDT,0.41330,0.42490,0.40980,0.42260,7444677,3122111.88920,13290
1655283600000,2022-06-15 09:00:00,ENJ/USDT,0.40690,0.41420,0.40330,0.41320,6285158,2566481.26620,11868
1655280000000,2022-06-15 08:00:00,ENJ/USDT,0.41800,0.41800,0.40450,0.40690,7218835,2962271.08650,14629
1655276400000,2022-06-15 07:00:00,ENJ/USDT,0.43010,0.43100,0.41550,0.41790,5114703,2162011.68220,9024
1655272800000,2022-06-15 06:00:00,ENJ/USDT,0.42340,0.43200,0.41860,0.43040,3761792,1596209.69680,8012
1655269200000,2022-06-15 05:00:00,ENJ/USDT,0.43020,0.43180,0.41720,0.42340,4160265,1765954.76400,9364
1655265600000,2022-06-15 04:00:00,ENJ/USDT,0.43570,0.43580,0.42330,0.43020,4651874,1992640.63470,10892
1655262000000,2022-06-15 03:00:00,ENJ/USDT,0.44560,0.44820,0.43420,0.43580,2442932,1074239.85650,5894
1655258400000,2022-06-15 02:00:00,ENJ/USDT,0.45370,0.45390,0.44160,0.44560,2395663,1071437.05680,4818
1655254800000,2022-06-15 01:00:00,ENJ/USDT,0.44690,0.45600,0.44510,0.45370,2321528,1047045.81150,5506
1655251200000,2022-06-15 00:00:00,ENJ/USDT,0.45270,0.45430,0.44590,0.44700,2588060,1165326.53450,5782
1655247600000,2022-06-14 23:00:00,ENJ/USDT,0.44410,0.45630,0.44320,0.45250,3765535,1697901.69920,7933
1655244000000,2022-06-14 22:00:00,ENJ/USDT,0.43880,0.44560,0.43710,0.44420,1913683,844857.99480,4963
1655240400000,2022-06-14 21:00:00,ENJ/USDT,0.44300,0.44650,0.43470,0.43870,2709581,1191872.05640,5661
1655236800000,2022-06-14 20:00:00,ENJ/USDT,0.44910,0.45160,0.43860,0.44290,4999435,2223096.05830,7895
1655233200000,2022-06-14 19:00:00,ENJ/USDT,0.44560,0.44970,0.44430,0.44900,4531485,2024994.39650,6667
1655229600000,2022-06-14 18:00:00,ENJ/USDT,0.44580,0.45310,0.44360,0.44520,4018882,1800824.35340,7087
1655226000000,2022-06-14 17:00:00,ENJ/USDT,0.44730,0.45430,0.44560,0.44580,5604241,2521163.73770,10510
1655222400000,2022-06-14 16:00:00,ENJ/USDT,0.47250,0.47610,0.44500,0.44720,12653415,5768706.80010,22696
1655218800000,2022-06-14 15:00:00,ENJ/USDT,0.46870,0.47720,0.46510,0.47250,7118251,3351884.63970,12357
1655215200000,2022-06-14 14:00:00,ENJ/USDT,0.47040,0.47340,0.45960,0.46900,7235552,3368690.56480,12952
1655211600000,2022-06-14 13:00:00,ENJ/USDT,0.46910,0.47770,0.46360,0.47030,8890959,4190800.86020,16779
1655208000000,2022-06-14 12:00:00,ENJ/USDT,0.47200,0.47860,0.46000,0.46900,10647986,5001028.95100,18081
1655204400000,2022-06-14 11:00:00,ENJ/USDT,0.46580,0.49420,0.46520,0.47190,36351067,17499033.40880,47456
1655200800000,2022-06-14 10:00:00,ENJ/USDT,0.45340,0.46690,0.44950,0.46590,6421426,2940823.47600,10268
1655197200000,2022-06-14 09:00:00,ENJ/USDT,0.46290,0.46480,0.45300,0.45310,4013003,1841794.66940,7615
1655193600000,2022-06-14 08:00:00,ENJ/USDT,0.47620,0.47690,0.46000,0.46280,3949604,1844500.73380,8076
1655190000000,2022-06-14 07:00:00,ENJ/USDT,0.47360,0.48040,0.46010,0.47660,6925497,3257851.51880,12187
1655186400000,2022-06-14 06:00:00,ENJ/USDT,0.47060,0.47590,0.46400,0.47400,5806309,2734949.20260,11396
1655182800000,2022-06-14 05:00:00,ENJ/USDT,0.45090,0.47390,0.44980,0.47050,7809875,3637609.63450,14920
1655179200000,2022-06-14 04:00:00,ENJ/USDT,0.45320,0.46060,0.44450,0.45070,5864189,2646201.17140,11943
1655175600000,2022-06-14 03:00:00,ENJ/USDT,0.42980,0.45760,0.42580,0.45300,7060457,3127726.81530,14800
1655172000000,2022-06-14 02:00:00,ENJ/USDT,0.41180,0.43010,0.40810,0.43010,6038153,2519167.26640,12577
1655168400000,2022-06-14 01:00:00,ENJ/USDT,0.43200,0.43440,0.41140,0.41160,6471874,2738214.43590,13308
1655164800000,2022-06-14 00:00:00,ENJ/USDT,0.44990,0.45110,0.43130,0.43230,6378167,2823409.18880,12234
1655161200000,2022-06-13 23:00:00,ENJ/USDT,0.43290,0.45100,0.43220,0.45000,5123831,2250963.45170,10634
1655157600000,2022-06-13 22:00:00,ENJ/USDT,0.44640,0.44840,0.43230,0.43280,4212126,1855287.85070,8384
1655154000000,2022-06-13 21:00:00,ENJ/USDT,0.45900,0.46100,0.44490,0.44650,3012120,1370262.01780,6200
1655150400000,2022-06-13 20:00:00,ENJ/USDT,0.45560,0.47550,0.45560,0.45890,6831297,3193511.33970,12292
1655146800000,2022-06-13 19:00:00,ENJ/USDT,0.45350,0.45780,0.44910,0.45610,3457111,1564871.68210,6601
1655143200000,2022-06-13 18:00:00,ENJ/USDT,0.45210,0.45860,0.45140,0.45360,2745057,1248732.29320,6052
1655139600000,2022-06-13 17:00:00,ENJ/USDT,0.45610,0.45880,0.44430,0.45200,4503589,2026525.26300,8707
1655136000000,2022-06-13 16:00:00,ENJ/USDT,0.44010,0.46420,0.43540,0.45620,9436628,4271453.62450,17291
1655132400000,2022-06-13 15:00:00,ENJ/USDT,0.42280,0.44520,0.41710,0.43990,8477628,3654439.13470,16147
1655128800000,2022-06-13 14:00:00,ENJ/USDT,0.43020,0.43360,0.41620,0.42250,7627195,3253297.64360,13976
1655125200000,2022-06-13 13:00:00,ENJ/USDT,0.42240,0.43830,0.41970,0.43020,7974610,3413164.21500,15246
1655121600000,2022-06-13 12:00:00,ENJ/USDT,0.41760,0.43700,0.41730,0.42260,8258656,3542590.45870,15022
1655118000000,2022-06-13 11:00:00,ENJ/USDT,0.42250,0.42560,0.40840,0.41770,6276112,2604062.28330,12508
1655114400000,2022-06-13 10:00:00,ENJ/USDT,0.42320,0.43440,0.41820,0.42260,6921645,2945254.90110,13485
1655110800000,2022-06-13 09:00:00,ENJ/USDT,0.41520,0.43440,0.41050,0.42340,8828236,3723334.05540,16793
1655107200000,2022-06-13 08:00:00,ENJ/USDT,0.43330,0.43630,0.41440,0.41550,7806400,3336893.56780,16162
1655103600000,2022-06-13 07:00:00,ENJ/USDT,0.44540,0.45150,0.42540,0.43320,7387386,3230613.71100,13823
1655100000000,2022-06-13 06:00:00,ENJ/USDT,0.44610,0.45510,0.43880,0.44530,6109466,2726944.87550,10762
1655096400000,2022-06-13 05:00:00,ENJ/USDT,0.45550,0.46250,0.44580,0.44610,4723599,2145308.49920,8166
1655092800000,2022-06-13 04:00:00,ENJ/USDT,0.45730,0.46800,0.45380,0.45540,6997422,3228922.61240,12245
1655089200000,2022-06-13 03:00:00,ENJ/USDT,0.45050,0.46210,0.44150,0.45750,6399525,2892829.24350,12268
1655085600000,2022-06-13 02:00:00,ENJ/USDT,0.46090,0.46350,0.45000,0.45010,5020365,2292729.70680,9899
1655082000000,2022-06-13 01:00:00,ENJ/USDT,0.46820,0.47390,0.45290,0.46070,6736592,3108461.37220,14669
1655078400000,2022-06-13 00:00:00,ENJ/USDT,0.48760,0.49410,0.46690,0.46810,6748742,3258466.63810,15531
1655074800000,2022-06-12 23:00:00,ENJ/USDT,0.50080,0.50500,0.48630,0.48740,3173189,1573503.77320,7714
1655071200000,2022-06-12 22:00:00,ENJ/USDT,0.51490,0.51510,0.49950,0.50060,3162891,1602691.57800,7369
1655067600000,2022-06-12 21:00:00,ENJ/USDT,0.51520,0.51870,0.51330,0.51500,1232747,636825.06320,3363
1655064000000,2022-06-12 20:00:00,ENJ/USDT,0.51730,0.52120,0.51440,0.51540,2274243,1177482.34400,5329
1655060400000,2022-06-12 19:00:00,ENJ/USDT,0.52500,0.52650,0.51560,0.51730,3297105,1712717.27170,7496
1655056800000,2022-06-12 18:00:00,ENJ/USDT,0.52730,0.52970,0.52340,0.52490,1994094,1049023.69960,4681
1655053200000,2022-06-12 17:00:00,ENJ/USDT,0.52650,0.53260,0.52490,0.52720,2263884,1198786.87970,5069
