https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VEED,Volume BTC
1663110000,2022-09-13 23:00:00,VEED/BTC,0.0000001082,0.0000001111,0.0000001054,0.0000001105,86855.0958,0.0093033160549
1663106400,2022-09-13 22:00:00,VEED/BTC,0.0000001131,0.0000001131,0.0000001131,0.0000001131,0,0
1663102800,2022-09-13 21:00:00,VEED/BTC,0.0000001131,0.0000001131,0.0000001131,0.0000001131,543.775,0.0000615009525
1663099200,2022-09-13 20:00:00,VEED/BTC,0.000000109,0.000000109,0.0000001087,0.0000001087,3351.1419,0.00036511133457
1663095600,2022-09-13 19:00:00,VEED/BTC,0.0000001102,0.0000001102,0.0000001102,0.0000001102,2635.0082,0.00029037790364
1663092000,2022-09-13 18:00:00,VEED/BTC,0.0000001076,0.0000001124,0.0000001062,0.0000001106,85956.3149,0.00950000631657
1663088400,2022-09-13 17:00:00,VEED/BTC,0.0000001061,0.0000001061,0.0000001061,0.0000001061,0,0
1663084800,2022-09-13 16:00:00,VEED/BTC,0.0000001061,0.0000001061,0.0000001061,0.0000001061,0,0
1663081200,2022-09-13 15:00:00,VEED/BTC,0.0000001061,0.0000001061,0.0000001061,0.0000001061,9445.3593,0.00100215262173
1663077600,2022-09-13 14:00:00,VEED/BTC,0.0000001118,0.000000113,0.0000001017,0.0000001017,330148.088,0.03493808985793
1663074000,2022-09-13 13:00:00,VEED/BTC,0.0000001106,0.0000001118,0.0000001106,0.0000001118,36881.6716,0.00410911042635
1663070400,2022-09-13 12:00:00,VEED/BTC,0.0000001083,0.0000001083,0.0000001083,0.0000001083,0,0
1663066800,2022-09-13 11:00:00,VEED/BTC,0.0000001046,0.0000001083,0.0000001046,0.0000001083,93668.328,0.01011439039254
1663063200,2022-09-13 10:00:00,VEED/BTC,0.0000001059,0.0000001059,0.0000001053,0.0000001053,6457.5079,0.00068373281167
1663059600,2022-09-13 09:00:00,VEED/BTC,0.0000001073,0.0000001073,0.0000001073,0.0000001073,0,0
1663056000,2022-09-13 08:00:00,VEED/BTC,0.0000001073,0.0000001073,0.0000001073,0.0000001073,14.8741,0.00000159599093
1663052400,2022-09-13 07:00:00,VEED/BTC,0.0000001106,0.0000001106,0.0000001106,0.0000001106,0,0
1663048800,2022-09-13 06:00:00,VEED/BTC,0.0000001106,0.0000001106,0.0000001106,0.0000001106,0,0
1663045200,2022-09-13 05:00:00,VEED/BTC,0.0000001106,0.0000001106,0.0000001106,0.0000001106,383.3311,0.00004239641966
1663041600,2022-09-13 04:00:00,VEED/BTC,0.0000001106,0.0000001106,0.0000001106,0.0000001106,0,0
1663038000,2022-09-13 03:00:00,VEED/BTC,0.0000001106,0.0000001106,0.0000001106,0.0000001106,890.692,0.0000985105352
1663034400,2022-09-13 02:00:00,VEED/BTC,0.0000001072,0.0000001072,0.0000001072,0.0000001072,0,0
1663030800,2022-09-13 01:00:00,VEED/BTC,0.0000001072,0.0000001072,0.0000001072,0.0000001072,41.992,0.0000045015424
1663027200,2022-09-13 00:00:00,VEED/BTC,0.0000001059,0.0000001059,0.0000001059,0.0000001059,0,0
1663023600,2022-09-12 23:00:00,VEED/BTC,0.0000001059,0.0000001059,0.0000001059,0.0000001059,11.2383,0.00000119013597
1663020000,2022-09-12 22:00:00,VEED/BTC,0.0000001116,0.0000001116,0.0000001116,0.0000001116,0,0
1663016400,2022-09-12 21:00:00,VEED/BTC,0.0000001116,0.0000001116,0.0000001116,0.0000001116,0,0
1663012800,2022-09-12 20:00:00,VEED/BTC,0.0000001116,0.0000001116,0.0000001116,0.0000001116,0,0
1663009200,2022-09-12 19:00:00,VEED/BTC,0.0000001116,0.0000001116,0.0000001116,0.0000001116,0,0
1663005600,2022-09-12 18:00:00,VEED/BTC,0.0000001116,0.0000001116,0.0000001116,0.0000001116,893.6891,0.00009973570356
1663002000,2022-09-12 17:00:00,VEED/BTC,0.0000001081,0.0000001081,0.0000001066,0.0000001066,15890.9072,0.00169743706592
1662998400,2022-09-12 16:00:00,VEED/BTC,0.0000001088,0.0000001088,0.0000001067,0.0000001067,11656.3058,0.00126556663406
1662994800,2022-09-12 15:00:00,VEED/BTC,0.000000108,0.000000108,0.000000108,0.000000108,0,0
1662991200,2022-09-12 14:00:00,VEED/BTC,0.000000108,0.000000108,0.000000108,0.000000108,0,0
1662987600,2022-09-12 13:00:00,VEED/BTC,0.000000108,0.000000108,0.000000108,0.000000108,6249.9999,0.0006749999892
1662984000,2022-09-12 12:00:00,VEED/BTC,0.0000001128,0.0000001128,0.0000001128,0.0000001128,0,0
1662980400,2022-09-12 11:00:00,VEED/BTC,0.0000001128,0.0000001128,0.0000001128,0.0000001128,0,0
1662976800,2022-09-12 10:00:00,VEED/BTC,0.0000001128,0.0000001128,0.0000001128,0.0000001128,0,0
1662973200,2022-09-12 09:00:00,VEED/BTC,0.0000001128,0.0000001128,0.0000001128,0.0000001128,2334.6223,0.00026334539544
1662969600,2022-09-12 08:00:00,VEED/BTC,0.0000001098,0.0000001098,0.0000001098,0.0000001098,0,0
1662966000,2022-09-12 07:00:00,VEED/BTC,0.0000001098,0.0000001098,0.0000001098,0.0000001098,3204.0295,0.0003518024391
1662962400,2022-09-12 06:00:00,VEED/BTC,0.00000011,0.00000011,0.00000011,0.00000011,0,0
1662958800,2022-09-12 05:00:00,VEED/BTC,0.00000011,0.00000011,0.00000011,0.00000011,0,0
1662955200,2022-09-12 04:00:00,VEED/BTC,0.00000011,0.00000011,0.00000011,0.00000011,0,0
1662951600,2022-09-12 03:00:00,VEED/BTC,0.00000011,0.00000011,0.00000011,0.00000011,0,0
1662948000,2022-09-12 02:00:00,VEED/BTC,0.00000011,0.00000011,0.00000011,0.00000011,0,0
1662944400,2022-09-12 01:00:00,VEED/BTC,0.00000011,0.00000011,0.00000011,0.00000011,27.9084,0.000003069924
1662940800,2022-09-12 00:00:00,VEED/BTC,0.0000001129,0.0000001129,0.0000001129,0.0000001129,0,0
1662937200,2022-09-11 23:00:00,VEED/BTC,0.0000001129,0.0000001129,0.0000001129,0.0000001129,2850.7886,0.00032185403294
1662933600,2022-09-11 22:00:00,VEED/BTC,0.0000001129,0.0000001129,0.0000001129,0.0000001129,0,0
1662930000,2022-09-11 21:00:00,VEED/BTC,0.0000001129,0.0000001129,0.0000001129,0.0000001129,0,0
1662926400,2022-09-11 20:00:00,VEED/BTC,0.0000001129,0.0000001129,0.0000001129,0.0000001129,0,0
1662922800,2022-09-11 19:00:00,VEED/BTC,0.0000001098,0.0000001129,0.0000001098,0.0000001129,1513.2597,0.00016662469427
1662919200,2022-09-11 18:00:00,VEED/BTC,0.0000001089,0.0000001089,0.0000001089,0.0000001089,0,0
1662915600,2022-09-11 17:00:00,VEED/BTC,0.0000001089,0.0000001089,0.0000001089,0.0000001089,368.0119,0.00004007649591
1662912000,2022-09-11 16:00:00,VEED/BTC,0.0000001114,0.0000001114,0.0000001114,0.0000001114,0,0
1662908400,2022-09-11 15:00:00,VEED/BTC,0.0000001114,0.0000001114,0.0000001114,0.0000001114,14.9473,0.00000166512922
1662904800,2022-09-11 14:00:00,VEED/BTC,0.0000001113,0.0000001113,0.0000001113,0.0000001113,16.5892,0.00000184637796
1662901200,2022-09-11 13:00:00,VEED/BTC,0.0000001114,0.0000001114,0.0000001114,0.0000001114,21.8925,0.0000024388245
1662897600,2022-09-11 12:00:00,VEED/BTC,0.000000114,0.000000114,0.0000001086,0.0000001086,2757.5828,0.0003075248899
1662894000,2022-09-11 11:00:00,VEED/BTC,0.0000001137,0.0000001137,0.0000001137,0.0000001137,0,0
1662890400,2022-09-11 10:00:00,VEED/BTC,0.0000001137,0.0000001137,0.0000001137,0.0000001137,0,0
1662886800,2022-09-11 09:00:00,VEED/BTC,0.0000001137,0.0000001137,0.0000001137,0.0000001137,0,0
1662883200,2022-09-11 08:00:00,VEED/BTC,0.0000001137,0.0000001137,0.0000001137,0.0000001137,0,0
1662879600,2022-09-11 07:00:00,VEED/BTC,0.0000001137,0.0000001137,0.0000001137,0.0000001137,0,0
1662876000,2022-09-11 06:00:00,VEED/BTC,0.0000001137,0.0000001137,0.0000001137,0.0000001137,1670.1036,0.00018989077932
1662872400,2022-09-11 05:00:00,VEED/BTC,0.0000001091,0.0000001091,0.0000001091,0.0000001091,0,0
1662868800,2022-09-11 04:00:00,VEED/BTC,0.0000001091,0.0000001091,0.0000001091,0.0000001091,3845.7735,0.00041957388885
1662865200,2022-09-11 03:00:00,VEED/BTC,0.0000001113,0.0000001144,0.0000001113,0.0000001144,36912.6143,0.00415923952694
1662861600,2022-09-11 02:00:00,VEED/BTC,0.0000001133,0.0000001133,0.000000111,0.000000111,1463.5548,0.00016441750952
1662858000,2022-09-11 01:00:00,VEED/BTC,0.0000001114,0.0000001114,0.0000001096,0.0000001096,6627.3107,0.0007273386593
1662854400,2022-09-11 00:00:00,VEED/BTC,0.0000001114,0.0000001114,0.0000001114,0.0000001114,5877.0069,0.00065469856866
1662850800,2022-09-10 23:00:00,VEED/BTC,0.0000001086,0.0000001086,0.0000001086,0.0000001086,2425.5987,0.00026342001882
1662847200,2022-09-10 22:00:00,VEED/BTC,0.0000001126,0.0000001126,0.0000001092,0.0000001092,4508.9305,0.00049997476782
1662843600,2022-09-10 21:00:00,VEED/BTC,0.000000109,0.0000001133,0.0000001085,0.0000001133,26021.3284,0.00284848243894
1662840000,2022-09-10 20:00:00,VEED/BTC,0.0000001115,0.0000001115,0.0000001115,0.0000001115,10.1986,0.0000011371439
1662836400,2022-09-10 19:00:00,VEED/BTC,0.0000001104,0.0000001135,0.0000001094,0.0000001135,31683.2653,0.00351966509916
1662832800,2022-09-10 18:00:00,VEED/BTC,0.0000001101,0.0000001101,0.0000001101,0.0000001101,2977.5988,0.00032783362788
1662829200,2022-09-10 17:00:00,VEED/BTC,0.0000001131,0.0000001131,0.0000001131,0.0000001131,0,0
1662825600,2022-09-10 16:00:00,VEED/BTC,0.000000114,0.0000001194,0.0000001102,0.0000001131,294182.9322,0.0335500543404
1662822000,2022-09-10 15:00:00,VEED/BTC,0.0000001195,0.0000001197,0.0000001119,0.0000001194,874691.1874,0.10197056424211
1662818400,2022-09-10 14:00:00,VEED/BTC,0.0000001202,0.0000001202,0.0000001202,0.0000001202,0,0
1662814800,2022-09-10 13:00:00,VEED/BTC,0.0000001202,0.0000001202,0.0000001202,0.0000001202,0,0
1662811200,2022-09-10 12:00:00,VEED/BTC,0.0000001199,0.0000001202,0.000000119,0.0000001202,10934.1655,0.00131227722901
1662807600,2022-09-10 11:00:00,VEED/BTC,0.000000117,0.000000117,0.000000117,0.000000117,0,0
1662804000,2022-09-10 10:00:00,VEED/BTC,0.000000117,0.000000117,0.000000117,0.000000117,756.7885,0.0000885442545
1662800400,2022-09-10 09:00:00,VEED/BTC,0.0000001198,0.0000001198,0.0000001198,0.0000001198,0,0
1662796800,2022-09-10 08:00:00,VEED/BTC,0.0000001198,0.0000001198,0.0000001198,0.0000001198,108.3691,0.00001298261818
1662793200,2022-09-10 07:00:00,VEED/BTC,0.0000001201,0.0000001201,0.0000001201,0.0000001201,0,0
1662789600,2022-09-10 06:00:00,VEED/BTC,0.0000001201,0.0000001201,0.0000001201,0.0000001201,0,0
1662786000,2022-09-10 05:00:00,VEED/BTC,0.0000001201,0.0000001201,0.0000001201,0.0000001201,0,0
1662782400,2022-09-10 04:00:00,VEED/BTC,0.0000001201,0.0000001201,0.0000001201,0.0000001201,656.9821,0.00007890355021
1662778800,2022-09-10 03:00:00,VEED/BTC,0.0000001157,0.0000001157,0.0000001157,0.0000001157,0,0
1662775200,2022-09-10 02:00:00,VEED/BTC,0.0000001157,0.0000001157,0.0000001157,0.0000001157,0,0
1662771600,2022-09-10 01:00:00,VEED/BTC,0.0000001157,0.0000001157,0.0000001157,0.0000001157,0,0
1662768000,2022-09-10 00:00:00,VEED/BTC,0.0000001157,0.0000001157,0.0000001157,0.0000001157,0,0
1662764400,2022-09-09 23:00:00,VEED/BTC,0.0000001157,0.0000001157,0.0000001157,0.0000001157,0,0
1662760800,2022-09-09 22:00:00,VEED/BTC,0.0000001196,0.0000001196,0.0000001157,0.0000001157,6343.4582,0.00074557832897
1662757200,2022-09-09 21:00:00,VEED/BTC,0.0000001177,0.0000001177,0.0000001177,0.0000001177,936.7035,0.00011025000195
1662753600,2022-09-09 20:00:00,VEED/BTC,0.0000001191,0.0000001191,0.0000001191,0.0000001191,0,0
1662750000,2022-09-09 19:00:00,VEED/BTC,0.0000001191,0.0000001191,0.0000001191,0.0000001191,3997.0488,0.00047604851208
1662746400,2022-09-09 18:00:00,VEED/BTC,0.0000001208,0.0000001252,0.0000001191,0.0000001251,18172.8698,0.00220190632315
1662742800,2022-09-09 17:00:00,VEED/BTC,0.0000001208,0.0000001208,0.0000001208,0.0000001208,4637.0521,0.00056015589368
1662739200,2022-09-09 16:00:00,VEED/BTC,0.0000001217,0.0000001217,0.0000001203,0.0000001203,8199.2365,0.00099111805818
1662735600,2022-09-09 15:00:00,VEED/BTC,0.0000001218,0.0000001218,0.0000001218,0.0000001218,16.9998,0.00000207057564
1662732000,2022-09-09 14:00:00,VEED/BTC,0.0000001267,0.0000001267,0.0000001267,0.0000001267,0.4728,0.00000005990376
1662728400,2022-09-09 13:00:00,VEED/BTC,0.0000001218,0.0000001218,0.0000001218,0.0000001218,805.3509,0.00009809173962
1662724800,2022-09-09 12:00:00,VEED/BTC,0.0000001212,0.0000001212,0.0000001212,0.0000001212,0,0
1662721200,2022-09-09 11:00:00,VEED/BTC,0.0000001215,0.0000001215,0.0000001212,0.0000001212,823.2229,0.00009995327091
1662717600,2022-09-09 10:00:00,VEED/BTC,0.0000001272,0.0000001272,0.0000001222,0.0000001222,18705.863,0.00230530157395
1662714000,2022-09-09 09:00:00,VEED/BTC,0.0000001252,0.0000001277,0.0000001252,0.0000001277,2363.0042,0.00030172360284
1662710400,2022-09-09 08:00:00,VEED/BTC,0.0000001243,0.0000001243,0.000000124,0.000000124,123.8304,0.00001536635055
1662706800,2022-09-09 07:00:00,VEED/BTC,0.0000001231,0.0000001231,0.0000001231,0.0000001231,0,0
1662703200,2022-09-09 06:00:00,VEED/BTC,0.0000001231,0.0000001231,0.0000001231,0.0000001231,0,0
1662699600,2022-09-09 05:00:00,VEED/BTC,0.0000001242,0.0000001242,0.0000001231,0.0000001231,22662.9797,0.00279479773333
1662696000,2022-09-09 04:00:00,VEED/BTC,0.0000001257,0.0000001257,0.0000001242,0.0000001242,26328.3429,0.00327886688708
1662692400,2022-09-09 03:00:00,VEED/BTC,0.0000001295,0.0000001295,0.0000001264,0.0000001264,1415.5229,0.0001790207223
1662688800,2022-09-09 02:00:00,VEED/BTC,0.0000001277,0.0000001277,0.0000001277,0.0000001277,0,0
1662685200,2022-09-09 01:00:00,VEED/BTC,0.0000001277,0.0000001277,0.0000001277,0.0000001277,319.2511,0.00004076836547
1662681600,2022-09-09 00:00:00,VEED/BTC,0.0000001294,0.0000001294,0.0000001294,0.0000001294,0,0
1662678000,2022-09-08 23:00:00,VEED/BTC,0.0000001294,0.0000001294,0.0000001294,0.0000001294,0,0
1662674400,2022-09-08 22:00:00,VEED/BTC,0.0000001294,0.0000001294,0.0000001294,0.0000001294,214.1257,0.00002770786558
1662670800,2022-09-08 21:00:00,VEED/BTC,0.0000001296,0.0000001296,0.0000001296,0.0000001296,0,0
1662667200,2022-09-08 20:00:00,VEED/BTC,0.0000001296,0.0000001296,0.0000001296,0.0000001296,2245.6386,0.00029103476256
1662663600,2022-09-08 19:00:00,VEED/BTC,0.0000001289,0.0000001289,0.0000001289,0.0000001289,191.8765,0.00002473288085
1662660000,2022-09-08 18:00:00,VEED/BTC,0.0000001299,0.0000001299,0.0000001291,0.0000001291,15240.5721,0.00197222875995
