https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT
1663545600000.0,2022-09-19 00:00:00,ETH/USDT,1334.8,1342.6,1331.5,1340.9,613.3925556715639,822498.0779
1663542000000.0,2022-09-18 23:00:00,ETH/USDT,1340.5,1355.9,1329.9,1334.8,2623.4379200629305,3501764.9357
1663538400000.0,2022-09-18 22:00:00,ETH/USDT,1333.7,1342.6,1326.7,1340.5,3801.72165229392,5096207.8749
1663534800000.0,2022-09-18 21:00:00,ETH/USDT,1371.7,1372.1,1324.4,1333.7,10618.25383414561,14161565.1386
1663531200000.0,2022-09-18 20:00:00,ETH/USDT,1380.8,1381.5,1367.3,1371.7,2522.369564992345,3459934.3323
1663527600000.0,2022-09-18 19:00:00,ETH/USDT,1374.5,1387.2,1368.7,1380.8,2586.688824232329,3571699.9285
1663524000000.0,2022-09-18 18:00:00,ETH/USDT,1377.6,1386.9,1367.3,1374.5,3738.5175081847947,5138592.315
1663520400000.0,2022-09-18 17:00:00,ETH/USDT,1396.4,1397.9,1372.3,1377.5,4088.6483696551727,5632113.1292
1663516800000.0,2022-09-18 16:00:00,ETH/USDT,1417.1,1424.3,1386.6,1396.4,6583.148948224003,9192709.1913
1663513200000.0,2022-09-18 15:00:00,ETH/USDT,1420.0,1426.0,1412.4,1417.1,1764.3224207183684,2500221.3024
1663509600000.0,2022-09-18 14:00:00,ETH/USDT,1434.8,1435.4,1410.0,1420.0,3122.03894528169,4433295.3023
1663506000000.0,2022-09-18 13:00:00,ETH/USDT,1438.0,1438.8,1431.7,1434.8,392.9047033732924,563739.6684
1663502400000.0,2022-09-18 12:00:00,ETH/USDT,1433.8,1439.5,1426.0,1438.0,599.1537849095967,861583.1427
1663498800000.0,2022-09-18 11:00:00,ETH/USDT,1431.5,1435.0,1430.2,1433.8,381.20455147161385,546571.0859
1663495200000.0,2022-09-18 10:00:00,ETH/USDT,1423.9,1443.5,1417.3,1431.5,973.1285362906043,1393033.4997
1663491600000.0,2022-09-18 09:00:00,ETH/USDT,1455.3,1458.1,1422.8,1423.9,1986.8061894093685,2829013.3331
1663488000000.0,2022-09-18 08:00:00,ETH/USDT,1453.5,1459.1,1452.1,1455.3,353.38564955679243,514282.1358
1663484400000.0,2022-09-18 07:00:00,ETH/USDT,1454.3,1457.3,1452.3,1453.5,256.53956697626415,372880.2606
1663480800000.0,2022-09-18 06:00:00,ETH/USDT,1457.7,1459.3,1450.9,1454.3,246.98977411813246,359197.2285
1663477200000.0,2022-09-18 05:00:00,ETH/USDT,1453.3,1459.9,1452.1,1457.7,487.810128147081,711080.8238
1663473600000.0,2022-09-18 04:00:00,ETH/USDT,1451.7,1456.3,1448.7,1453.3,320.54658253629674,465850.3484
1663470000000.0,2022-09-18 03:00:00,ETH/USDT,1455.4,1455.8,1446.5,1451.7,358.24263931941863,520060.8395
1663466400000.0,2022-09-18 02:00:00,ETH/USDT,1452.0,1456.7,1450.7,1455.4,237.00903442352617,344942.9487
1663462800000.0,2022-09-18 01:00:00,ETH/USDT,1451.4,1457.1,1450.0,1452.0,374.0430002066115,543110.4363
1663459200000.0,2022-09-18 00:00:00,ETH/USDT,1469.2,1469.6,1448.9,1451.4,872.6249257268843,1266527.8172
1663455600000.0,2022-09-17 23:00:00,ETH/USDT,1465.3,1473.3,1461.8,1469.2,764.5668731282329,1123301.65
1663452000000.0,2022-09-17 22:00:00,ETH/USDT,1452.5,1467.3,1450.6,1465.3,778.7341209308674,1141079.1074
1663448400000.0,2022-09-17 21:00:00,ETH/USDT,1462.2,1462.7,1446.4,1452.5,756.4551686746988,1098751.1325
1663444800000.0,2022-09-17 20:00:00,ETH/USDT,1464.4,1465.8,1461.0,1462.2,852.8717065380932,1247069.0093
1663441200000.0,2022-09-17 19:00:00,ETH/USDT,1467.8,1468.7,1458.6,1464.4,715.575267413275,1047888.4216
1663437600000.0,2022-09-17 18:00:00,ETH/USDT,1470.4,1475.8,1465.4,1467.8,566.0204111595585,830804.7595
1663434000000.0,2022-09-17 17:00:00,ETH/USDT,1466.4,1475.4,1463.0,1470.4,1331.0678182127313,1957202.1199
1663430400000.0,2022-09-17 16:00:00,ETH/USDT,1444.4,1469.6,1442.5,1466.4,1409.6306537097653,2067082.3906
1663426800000.0,2022-09-17 15:00:00,ETH/USDT,1445.0,1450.6,1436.8,1444.4,722.7114842148989,1043884.4678
1663423200000.0,2022-09-17 14:00:00,ETH/USDT,1422.5,1445.2,1421.8,1444.9,643.5488439338362,929863.7246
1663419600000.0,2022-09-17 13:00:00,ETH/USDT,1424.8,1427.2,1419.5,1422.5,388.8922172231986,553199.179
1663416000000.0,2022-09-17 12:00:00,ETH/USDT,1419.7,1427.9,1409.4,1424.8,1674.1006727259967,2385258.6385
1663412400000.0,2022-09-17 11:00:00,ETH/USDT,1426.6,1427.6,1419.1,1419.7,567.9763902232866,806356.0812
1663408800000.0,2022-09-17 10:00:00,ETH/USDT,1432.0,1433.0,1417.1,1426.7,1680.5710339945326,2397670.6942
1663405200000.0,2022-09-17 09:00:00,ETH/USDT,1434.1,1435.2,1430.0,1432.0,367.92240293296095,526864.881
1663401600000.0,2022-09-17 08:00:00,ETH/USDT,1432.4,1435.3,1430.4,1434.1,519.4100886270135,744886.0081
1663398000000.0,2022-09-17 07:00:00,ETH/USDT,1431.6,1433.0,1426.2,1432.4,492.44515980173134,705378.4469
1663394400000.0,2022-09-17 06:00:00,ETH/USDT,1431.8,1433.7,1425.1,1431.6,486.45228562447613,696405.0921
1663390800000.0,2022-09-17 05:00:00,ETH/USDT,1440.8,1440.9,1427.0,1431.8,615.2904300880011,880972.8378
1663387200000.0,2022-09-17 04:00:00,ETH/USDT,1440.2,1447.7,1439.2,1440.8,823.3910739866741,1186341.8594
1663383600000.0,2022-09-17 03:00:00,ETH/USDT,1439.7,1442.3,1436.8,1440.2,312.7056817803083,450358.7229
1663380000000.0,2022-09-17 02:00:00,ETH/USDT,1445.5,1446.1,1436.9,1439.7,634.4418906022088,913405.9899
1663376400000.0,2022-09-17 01:00:00,ETH/USDT,1443.0,1448.0,1438.3,1445.4,407.27301162308004,588672.411
1663372800000.0,2022-09-17 00:00:00,ETH/USDT,1433.8,1456.4,1430.9,1443.0,1259.8093876645876,1817904.9464
1663369200000.0,2022-09-16 23:00:00,ETH/USDT,1432.4,1434.8,1423.2,1433.8,882.0251440926211,1264647.6516
1663365600000.0,2022-09-16 22:00:00,ETH/USDT,1440.0,1442.5,1431.2,1432.4,2042.3894985339289,2925518.7177
1663362000000.0,2022-09-16 21:00:00,ETH/USDT,1437.8,1448.4,1434.4,1440.0,713.9829794444445,1028135.4904
1663358400000.0,2022-09-16 20:00:00,ETH/USDT,1427.7,1437.8,1427.3,1437.8,579.8488932396717,833706.7387
1663354800000.0,2022-09-16 19:00:00,ETH/USDT,1428.2,1438.9,1427.2,1427.7,1194.8907378300764,1705945.5064
1663351200000.0,2022-09-16 18:00:00,ETH/USDT,1421.3,1434.0,1410.0,1428.2,1476.0707172664893,2108124.1984
1663347600000.0,2022-09-16 17:00:00,ETH/USDT,1427.7,1432.6,1405.6,1421.3,2504.4096341377613,3559517.413
1663344000000.0,2022-09-16 16:00:00,ETH/USDT,1451.9,1452.2,1413.1,1427.7,2321.8734690060937,3314938.7517
1663340400000.0,2022-09-16 15:00:00,ETH/USDT,1446.9,1457.0,1439.6,1451.9,1147.6635341276947,1666292.6852
1663336800000.0,2022-09-16 14:00:00,ETH/USDT,1430.3,1458.8,1425.2,1446.9,2107.5831030478953,3049461.9918
1663333200000.0,2022-09-16 13:00:00,ETH/USDT,1454.8,1464.2,1423.8,1430.4,3260.8358935262863,4664299.6621
1663329600000.0,2022-09-16 12:00:00,ETH/USDT,1478.3,1478.8,1451.8,1454.8,1279.0017855375308,1860691.7976
1663326000000.0,2022-09-16 11:00:00,ETH/USDT,1469.6,1481.7,1465.5,1478.3,901.14312737604,1332159.8852
1663322400000.0,2022-09-16 10:00:00,ETH/USDT,1462.6,1474.2,1458.7,1469.7,1223.2828453425868,1797858.7978
1663318800000.0,2022-09-16 09:00:00,ETH/USDT,1451.5,1466.1,1450.5,1462.6,3066.57856720908,4485177.8124
1663315200000.0,2022-09-16 08:00:00,ETH/USDT,1471.3,1471.8,1440.2,1451.7,1862.4360905834537,2703698.4727
1663311600000.0,2022-09-16 07:00:00,ETH/USDT,1472.2,1477.2,1469.6,1471.3,739.1782735675932,1087552.9939
1663308000000.0,2022-09-16 06:00:00,ETH/USDT,1472.1,1476.7,1467.4,1472.2,630.5635292759135,928315.6278
1663304400000.0,2022-09-16 05:00:00,ETH/USDT,1469.6,1479.0,1469.6,1472.1,329.0514351606549,484396.6177
1663300800000.0,2022-09-16 04:00:00,ETH/USDT,1473.7,1480.1,1469.2,1469.6,944.6398988160045,1388242.7953
1663297200000.0,2022-09-16 03:00:00,ETH/USDT,1466.6,1474.1,1460.1,1473.7,752.6766205469227,1109219.5357
1663293600000.0,2022-09-16 02:00:00,ETH/USDT,1471.4,1474.2,1453.9,1466.6,945.6275514796129,1386857.367
1663290000000.0,2022-09-16 01:00:00,ETH/USDT,1482.5,1483.1,1466.2,1471.4,613.2491917901318,902334.8608
1663286400000.0,2022-09-16 00:00:00,ETH/USDT,1472.7,1482.9,1446.5,1482.5,2044.827939629005,3031457.4205
