https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAVES,Volume USDT
1661263200,2022-08-23 14:00:00,WAVES/USDT,5.0294,5.0477,4.9562,4.9766,16937.18090455,84489.298683244453
1661259600,2022-08-23 13:00:00,WAVES/USDT,4.9664,5.0435,4.9426,5.0186,39258.3695914,196414.470455804781
1661256000,2022-08-23 12:00:00,WAVES/USDT,5.0787,5.1384,4.939,4.9547,51816.2491946,260693.963898558718
1661252400,2022-08-23 11:00:00,WAVES/USDT,4.7859,5.12,4.756,5.0799,74356.28257406,369833.99949809647
1661248800,2022-08-23 10:00:00,WAVES/USDT,4.7729,4.7986,4.7421,4.7859,7614.66516666,36309.02643446789
1661245200,2022-08-23 09:00:00,WAVES/USDT,4.7608,4.8064,4.7174,4.775,9327.22931803,44336.143454092338
1661241600,2022-08-23 08:00:00,WAVES/USDT,4.7494,4.7871,4.7473,4.756,11387.74149327,54286.953098786685
1661238000,2022-08-23 07:00:00,WAVES/USDT,4.6763,4.7481,4.6763,4.7479,6287.09573461,29657.57925418965
1661234400,2022-08-23 06:00:00,WAVES/USDT,4.634,4.6818,4.6191,4.6818,3307.10079663,15377.379927714348
1661230800,2022-08-23 05:00:00,WAVES/USDT,4.78,4.7838,4.6348,4.6427,8357.73222206,39317.366304015741
1661227200,2022-08-23 04:00:00,WAVES/USDT,4.7782,4.7953,4.7782,4.7824,3302.3335757,15809.289548375514
1661223600,2022-08-23 03:00:00,WAVES/USDT,4.8302,4.8343,4.7724,4.7724,2038.28754481,9799.902442810107
1661220000,2022-08-23 02:00:00,WAVES/USDT,4.8325,4.8332,4.8141,4.8275,4298.836908,20741.611109098091
1661216400,2022-08-23 01:00:00,WAVES/USDT,4.834,4.8495,4.8255,4.8321,1400.79975081,6779.90211994234
1661212800,2022-08-23 00:00:00,WAVES/USDT,4.8205,4.8431,4.8015,4.8287,11707.64555129,56523.35126238859
1661209200,2022-08-22 23:00:00,WAVES/USDT,4.7469,4.8288,4.7437,4.8288,9796.36734352,46968.615040776339
1661205600,2022-08-22 22:00:00,WAVES/USDT,4.7115,4.7723,4.7115,4.7506,3397.4852,16089.66374149
1661202000,2022-08-22 21:00:00,WAVES/USDT,4.7277,4.7277,4.702,4.7086,4115.50025449,19382.019159127791
1661198400,2022-08-22 20:00:00,WAVES/USDT,4.7174,4.775,4.7157,4.7246,5930.16270501,28211.224611350451
1661194800,2022-08-22 19:00:00,WAVES/USDT,4.6986,4.7256,4.6921,4.7049,2117.9354,9963.520806733891
1661191200,2022-08-22 18:00:00,WAVES/USDT,4.7398,4.7398,4.675,4.699,3356.4697454,15783.061045331723
1661187600,2022-08-22 17:00:00,WAVES/USDT,4.7531,4.7531,4.7222,4.7397,2363.11713757,11188.847116440943
1661184000,2022-08-22 16:00:00,WAVES/USDT,4.7713,4.8038,4.7371,4.7466,9411.11451066,44950.994915792628
1661180400,2022-08-22 15:00:00,WAVES/USDT,4.6702,4.7724,4.6679,4.7669,4711.27701908,22220.230458633242
1661176800,2022-08-22 14:00:00,WAVES/USDT,4.6963,4.7237,4.6596,4.6706,6420.24664199,30082.689844161999
1661173200,2022-08-22 13:00:00,WAVES/USDT,4.6908,4.72,4.6274,4.7021,11742.75551527,55040.021552106938
1661169600,2022-08-22 12:00:00,WAVES/USDT,4.7084,4.7256,4.6733,4.6899,4149.51463375,19529.187894480316
1661166000,2022-08-22 11:00:00,WAVES/USDT,4.7221,4.7368,4.6987,4.7072,1561.59216875,7367.763285569341
1661162400,2022-08-22 10:00:00,WAVES/USDT,4.6916,4.741,4.678,4.7196,3109.01772156,14621.502291095716
1661158800,2022-08-22 09:00:00,WAVES/USDT,4.6767,4.7008,4.6585,4.6948,7253.22791129,33967.973623568424
1661155200,2022-08-22 08:00:00,WAVES/USDT,4.6898,4.6898,4.6084,4.6766,9008.11550921,41869.402037971951
1661151600,2022-08-22 07:00:00,WAVES/USDT,4.7541,4.78,4.6923,4.696,2935.2233509,13905.898732700968
1661148000,2022-08-22 06:00:00,WAVES/USDT,4.8562,4.8562,4.741,4.7554,5379.95399879,25783.94200091854
1661144400,2022-08-22 05:00:00,WAVES/USDT,4.8598,4.8699,4.8525,4.8699,1825.78515707,8877.678431721009
1661140800,2022-08-22 04:00:00,WAVES/USDT,4.8489,4.86,4.815,4.8559,1896.35616129,9173.300174985481
1661137200,2022-08-22 03:00:00,WAVES/USDT,4.8811,4.8877,4.85,4.85,1518.18635359,7404.383146129382
1661133600,2022-08-22 02:00:00,WAVES/USDT,4.888,4.888,4.8552,4.8818,2024.86358519,9856.671663564923
1661130000,2022-08-22 01:00:00,WAVES/USDT,4.89,4.8971,4.8615,4.8786,5010.7229176,24450.720166135474
1661126400,2022-08-22 00:00:00,WAVES/USDT,4.9339,4.9339,4.8765,4.8923,3221.90272542,15787.084975883564
1661122800,2022-08-21 23:00:00,WAVES/USDT,4.9376,4.968,4.9313,4.9382,1425.21200543,7047.043772200717
1661119200,2022-08-21 22:00:00,WAVES/USDT,4.9392,4.9525,4.8596,4.933,11688.23704648,57410.847798012447
1661115600,2022-08-21 21:00:00,WAVES/USDT,4.9487,4.9865,4.9348,4.9427,2493.05183046,12363.002160053114
1661112000,2022-08-21 20:00:00,WAVES/USDT,4.9382,4.9852,4.9189,4.9459,11811.75184345,58504.294923936904
1661108400,2022-08-21 19:00:00,WAVES/USDT,4.9376,4.9441,4.9228,4.9402,2417.63130336,11933.102527476151
1661104800,2022-08-21 18:00:00,WAVES/USDT,4.917,4.9538,4.899,4.9378,13028.90081274,64199.883165606967
1661101200,2022-08-21 17:00:00,WAVES/USDT,4.9157,4.9237,4.9052,4.9111,5608.51149732,27573.54124329642
1661097600,2022-08-21 16:00:00,WAVES/USDT,4.8799,4.9262,4.864,4.9115,8403.13653843,41241.638268568116
1661094000,2022-08-21 15:00:00,WAVES/USDT,4.871,4.8789,4.8465,4.8752,5177.17017289,25200.30938673273
1661090400,2022-08-21 14:00:00,WAVES/USDT,4.8769,4.892,4.858,4.8741,4480.50824996,21827.731920562561
1661086800,2022-08-21 13:00:00,WAVES/USDT,4.9126,4.9331,4.8727,4.8739,3287.98980063,16112.093031404202
1661083200,2022-08-21 12:00:00,WAVES/USDT,4.9374,4.9691,4.9087,4.9174,2875.1973118,14201.955051301664
1661079600,2022-08-21 11:00:00,WAVES/USDT,4.91,4.9546,4.903,4.9409,7043.66792286,34751.800890630815
1661076000,2022-08-21 10:00:00,WAVES/USDT,4.9201,4.9339,4.8987,4.9136,2771.99705733,13616.784783404898
1661072400,2022-08-21 09:00:00,WAVES/USDT,4.8946,4.9364,4.8888,4.9184,5173.16177719,25450.990838027232
1661068800,2022-08-21 08:00:00,WAVES/USDT,4.8853,4.9585,4.8692,4.8968,17337.09698975,85150.244503105225
1661065200,2022-08-21 07:00:00,WAVES/USDT,4.798,4.892,4.771,4.8878,12177.6660506,58809.199499825867
1661061600,2022-08-21 06:00:00,WAVES/USDT,4.831,4.8335,4.7791,4.7941,3895.9177285,18731.108883853253
1661058000,2022-08-21 05:00:00,WAVES/USDT,4.8189,4.836,4.802,4.829,3120.62976129,15041.086552572377
1661054400,2022-08-21 04:00:00,WAVES/USDT,4.8214,4.85,4.8107,4.818,2605.21652657,12591.260222076436
1661050800,2022-08-21 03:00:00,WAVES/USDT,4.8642,4.8676,4.8055,4.8151,5990.73373038,28932.244687907709
1661047200,2022-08-21 02:00:00,WAVES/USDT,4.8667,4.8843,4.848,4.8684,2209.34638648,10736.699718614729
1661043600,2022-08-21 01:00:00,WAVES/USDT,4.8254,4.87,4.8239,4.8663,5546.71848547,26882.37249854266
1661040000,2022-08-21 00:00:00,WAVES/USDT,4.85,4.8763,4.827,4.8275,4942.82021705,23994.514466411831
1661036400,2022-08-20 23:00:00,WAVES/USDT,4.7943,4.8509,4.775,4.8476,2829.53223226,13612.428540828009
1661032800,2022-08-20 22:00:00,WAVES/USDT,4.7903,4.8305,4.7662,4.7845,4647.31563932,22258.32771381447
1661029200,2022-08-20 21:00:00,WAVES/USDT,4.7174,4.7971,4.6913,4.7889,7265.49641697,34478.974277440801
1661025600,2022-08-20 20:00:00,WAVES/USDT,4.7879,4.852,4.702,4.7193,12345.39782767,58664.021181720564
1661022000,2022-08-20 19:00:00,WAVES/USDT,4.8357,4.8424,4.7568,4.7776,13875.0253597,66465.120125380993
1661018400,2022-08-20 18:00:00,WAVES/USDT,4.9054,4.9378,4.8139,4.8373,11585.24594022,56397.901384693876
1661014800,2022-08-20 17:00:00,WAVES/USDT,4.9246,4.9399,4.8699,4.9055,7172.97959135,35161.657668084827
1661011200,2022-08-20 16:00:00,WAVES/USDT,4.943,4.974,4.9205,4.9238,4885.27002903,24198.569183495445
1661007600,2022-08-20 15:00:00,WAVES/USDT,4.9516,4.9577,4.9024,4.9463,5581.59589464,27536.634184902417
1661004000,2022-08-20 14:00:00,WAVES/USDT,4.9835,4.9928,4.9508,4.9508,4288.94677983,21333.236292019475
1661000400,2022-08-20 13:00:00,WAVES/USDT,4.9753,4.9871,4.9551,4.9817,4489.32752881,22309.221600651761
1660996800,2022-08-20 12:00:00,WAVES/USDT,4.9719,4.9921,4.955,4.9695,5300.31366309,26407.26225967053
1660993200,2022-08-20 11:00:00,WAVES/USDT,4.9877,4.9915,4.9704,4.9726,3528.67679805,17569.835457808099
1660989600,2022-08-20 10:00:00,WAVES/USDT,4.995,4.995,4.9528,4.9814,5627.59538101,28002.826674962535
1660986000,2022-08-20 09:00:00,WAVES/USDT,4.9856,5.0085,4.975,4.9963,5871.28169208,29278.20565335924
1660982400,2022-08-20 08:00:00,WAVES/USDT,5.0446,5.0475,4.9852,4.9864,8040.73033303,40294.961960739493
1660978800,2022-08-20 07:00:00,WAVES/USDT,5.0032,5.0542,5,5.0433,19675.46821176,98648.108848108752
1660975200,2022-08-20 06:00:00,WAVES/USDT,4.9554,5.0058,4.9507,5.0058,10094.16360324,50134.182448828019
1660971600,2022-08-20 05:00:00,WAVES/USDT,4.9835,4.9942,4.948,4.955,6457.69405297,32128.065418915462
1660968000,2022-08-20 04:00:00,WAVES/USDT,4.9486,5.0008,4.9396,4.9946,8332.31363622,41354.223991219268
1660964400,2022-08-20 03:00:00,WAVES/USDT,4.9363,4.9589,4.9189,4.9469,6806.28458883,33616.54612983746
1660960800,2022-08-20 02:00:00,WAVES/USDT,4.9073,4.9615,4.897,4.9328,7118.62182669,35108.087935504772
1660957200,2022-08-20 01:00:00,WAVES/USDT,4.8737,4.9412,4.8737,4.9054,6871.8132309,33734.547364942518
1660953600,2022-08-20 00:00:00,WAVES/USDT,4.8896,4.955,4.8644,4.875,16612.82770597,81746.048737647326
1660950000,2022-08-19 23:00:00,WAVES/USDT,4.8776,4.9145,4.819,4.8894,26545.42908772,129480.80514195832
1660946400,2022-08-19 22:00:00,WAVES/USDT,4.8765,4.9459,4.8564,4.8812,11150.74876341,54697.016151500202
1660942800,2022-08-19 21:00:00,WAVES/USDT,4.997,5.0028,4.8616,4.8778,6859.07999904,33913.909913901874
1660939200,2022-08-19 20:00:00,WAVES/USDT,5.0202,5.0282,4.9715,4.9969,5332.53994817,26689.110811089347
1660935600,2022-08-19 19:00:00,WAVES/USDT,5.0037,5.0415,4.9424,5.0181,9469.5933758,47463.358141909226
1660932000,2022-08-19 18:00:00,WAVES/USDT,5.0053,5.0107,4.9869,5.0012,4283.99290737,21394.579613473998
1660928400,2022-08-19 17:00:00,WAVES/USDT,5.0417,5.0536,4.9932,5.0089,2810.21014173,14108.052627890469
1660924800,2022-08-19 16:00:00,WAVES/USDT,5.0157,5.0614,4.9912,5.0437,9502.78214774,47800.240558419481
1660921200,2022-08-19 15:00:00,WAVES/USDT,4.9646,5.0283,4.9513,5.0197,7829.32529761,39090.737371052092
1660917600,2022-08-19 14:00:00,WAVES/USDT,4.9551,5.0057,4.9551,4.9646,5207.66156372,25906.522399811288
1660914000,2022-08-19 13:00:00,WAVES/USDT,4.9919,4.9919,4.9424,4.955,9377.20110691,46602.178009901894
1660910400,2022-08-19 12:00:00,WAVES/USDT,4.9394,4.9983,4.895,4.9933,13155.90627774,65132.12891311287
1660906800,2022-08-19 11:00:00,WAVES/USDT,4.9347,4.9499,4.8168,4.9453,18585.34779383,90861.082941173421
1660903200,2022-08-19 10:00:00,WAVES/USDT,4.9652,4.9951,4.9221,4.9331,34400.63095359,170756.483939322779
1660899600,2022-08-19 09:00:00,WAVES/USDT,4.9305,4.9836,4.911,4.9681,9970.99825042,49262.451828642636
1660896000,2022-08-19 08:00:00,WAVES/USDT,4.9733,4.9781,4.8707,4.9318,28918.85679222,142586.565906725753
1660892400,2022-08-19 07:00:00,WAVES/USDT,4.9581,5.0283,4.9339,4.9708,14965.28949619,74472.499488942591
1660888800,2022-08-19 06:00:00,WAVES/USDT,5.2102,5.2147,4.8872,4.9585,36484.83753755,183040.187714434305
1660885200,2022-08-19 05:00:00,WAVES/USDT,5.2076,5.2265,5.1968,5.2114,4981.24130102,25943.765268488576
1660881600,2022-08-19 04:00:00,WAVES/USDT,5.1832,5.226,5.1729,5.2068,7516.69940861,39075.110051591127
1660878000,2022-08-19 03:00:00,WAVES/USDT,5.237,5.239,5.1798,5.1832,31203.34228203,162101.91823534064
1660874400,2022-08-19 02:00:00,WAVES/USDT,5.1711,5.2425,5.1512,5.2416,11884.35756796,61656.549091363253
1660870800,2022-08-19 01:00:00,WAVES/USDT,5.1859,5.2069,5.1178,5.1717,22110.79619279,114097.819263768126
1660867200,2022-08-19 00:00:00,WAVES/USDT,5.3841,5.3891,5.1527,5.1867,65455.11288478,342654.550582184874
1660863600,2022-08-18 23:00:00,WAVES/USDT,5.5929,5.6186,5.1061,5.3863,171295.93525832,920684.108548812047
1660860000,2022-08-18 22:00:00,WAVES/USDT,5.6406,5.6522,5.5932,5.5932,6783.26643737,38223.99853767883
1660856400,2022-08-18 21:00:00,WAVES/USDT,5.6486,5.6546,5.6301,5.6436,1490.30236177,8403.916883998682
1660852800,2022-08-18 20:00:00,WAVES/USDT,5.6344,5.655,5.616,5.6422,2673.36852155,15086.712435928999
1660849200,2022-08-18 19:00:00,WAVES/USDT,5.6215,5.6537,5.6198,5.6274,3170.23677142,17886.03440770821
1660845600,2022-08-18 18:00:00,WAVES/USDT,5.605,5.6355,5.5889,5.6243,9353.00640404,52499.782683304382
1660842000,2022-08-18 17:00:00,WAVES/USDT,5.6149,5.6569,5.5942,5.6064,7945.85455966,44696.398681812645
1660838400,2022-08-18 16:00:00,WAVES/USDT,5.6767,5.684,5.5833,5.6103,5590.89370211,31382.142625198937
1660834800,2022-08-18 15:00:00,WAVES/USDT,5.6385,5.685,5.6168,5.6818,4300.6824,24309.60692434
1660831200,2022-08-18 14:00:00,WAVES/USDT,5.6505,5.676,5.6269,5.6388,5537.10224774,31313.793763782891
1660827600,2022-08-18 13:00:00,WAVES/USDT,5.7376,5.7387,5.648,5.655,11893.30854037,67658.799838884104
1660824000,2022-08-18 12:00:00,WAVES/USDT,5.6695,5.7587,5.6567,5.7333,20942.78618194,119485.588045633106
1660820400,2022-08-18 11:00:00,WAVES/USDT,5.6415,5.6735,5.6241,5.669,10390.9623463,58716.024499829485
1660816800,2022-08-18 10:00:00,WAVES/USDT,5.6632,5.672,5.6391,5.6472,5179.39102785,29306.983193598031
1660813200,2022-08-18 09:00:00,WAVES/USDT,5.6096,5.6643,5.6,5.6608,2686.08280282,15120.792764061483
1660809600,2022-08-18 08:00:00,WAVES/USDT,5.626,5.6362,5.5853,5.6116,2698.72448396,15128.010825276594
1660806000,2022-08-18 07:00:00,WAVES/USDT,5.5934,5.6298,5.5844,5.6215,3964.12967527,22234.144186631129
1660802400,2022-08-18 06:00:00,WAVES/USDT,5.6224,5.6418,5.59,5.5947,14865.94146322,83579.241600342421
1660798800,2022-08-18 05:00:00,WAVES/USDT,5.6072,5.6441,5.5958,5.6306,2362.64177145,13302.709448942389
1660795200,2022-08-18 04:00:00,WAVES/USDT,5.6441,5.6446,5.5992,5.6092,956.4285689,5372.91682732953
1660791600,2022-08-18 03:00:00,WAVES/USDT,5.6267,5.6578,5.6149,5.643,3827.9780559,21598.606364653563
1660788000,2022-08-18 02:00:00,WAVES/USDT,5.6232,5.6416,5.6071,5.6282,16392.24087806,92130.919870248783
1660784400,2022-08-18 01:00:00,WAVES/USDT,5.6107,5.6515,5.5903,5.6369,2117.98817186,11905.079824335012
1660780800,2022-08-18 00:00:00,WAVES/USDT,5.6059,5.618,5.5253,5.606,4650.87922997,25998.963800463598
1660777200,2022-08-17 23:00:00,WAVES/USDT,5.5749,5.6052,5.5509,5.6052,13212.04091538,73771.976318716072
1660773600,2022-08-17 22:00:00,WAVES/USDT,5.5692,5.5997,5.5462,5.5744,14574.77077029,81235.778299621758
1660770000,2022-08-17 21:00:00,WAVES/USDT,5.654,5.654,5.5472,5.5753,19217.69049348,107381.673290095808
1660766400,2022-08-17 20:00:00,WAVES/USDT,5.6052,5.6553,5.5777,5.654,8070.3188635,45378.738135229023
1660762800,2022-08-17 19:00:00,WAVES/USDT,5.6589,5.6696,5.5799,5.6109,28692.6962129,160873.112605368171
1660759200,2022-08-17 18:00:00,WAVES/USDT,5.6545,5.704,5.6138,5.6545,24172.34423151,137022.348184996718
1660755600,2022-08-17 17:00:00,WAVES/USDT,5.6185,5.6608,5.5981,5.6565,16348.03279601,92007.49355340848
1660752000,2022-08-17 16:00:00,WAVES/USDT,5.5976,5.6452,5.584,5.6188,11226.43063835,63095.729241406217
1660748400,2022-08-17 15:00:00,WAVES/USDT,5.5827,5.6215,5.5815,5.5961,9605.37369928,53810.958858487248
1660744800,2022-08-17 14:00:00,WAVES/USDT,5.6051,5.6276,5.5715,5.5832,7523.12945522,42177.783233282512
1660741200,2022-08-17 13:00:00,WAVES/USDT,5.661,5.6692,5.5146,5.6058,28045.11675129,158092.96161347677
1660737600,2022-08-17 12:00:00,WAVES/USDT,5.7749,5.7749,5.5542,5.6739,55436.57069004,313742.389051734118
1660734000,2022-08-17 11:00:00,WAVES/USDT,5.8313,5.8377,5.7534,5.7741,9155.72032856,52990.525689776819
1660730400,2022-08-17 10:00:00,WAVES/USDT,5.8555,5.8555,5.8127,5.83,7352.88870397,42812.408648502594
1660726800,2022-08-17 09:00:00,WAVES/USDT,5.8478,5.8684,5.8438,5.8572,4808.6441,28167.38855107
1660723200,2022-08-17 08:00:00,WAVES/USDT,5.835,5.8611,5.808,5.8429,5238.90701605,30578.486655587727
1660719600,2022-08-17 07:00:00,WAVES/USDT,5.9819,5.9819,5.82,5.8343,10678.02491313,62800.871735521564
1660716000,2022-08-17 06:00:00,WAVES/USDT,5.968,5.995,5.968,5.9846,5270.59835594,31529.290068707247
1660712400,2022-08-17 05:00:00,WAVES/USDT,5.9476,5.9793,5.935,5.9702,5422.21458987,32321.021869543961
1660708800,2022-08-17 04:00:00,WAVES/USDT,5.9504,5.972,5.9292,5.945,3454.76077438,20528.307097658478
1660705200,2022-08-17 03:00:00,WAVES/USDT,5.8977,5.9586,5.897,5.9494,4967.47729899,29428.707035338981
1660701600,2022-08-17 02:00:00,WAVES/USDT,5.8943,5.9125,5.8624,5.8942,5797.95257755,34096.39878867908
1660698000,2022-08-17 01:00:00,WAVES/USDT,5.9094,5.9176,5.8872,5.8955,4852.37219779,28649.609551431462
1660694400,2022-08-17 00:00:00,WAVES/USDT,5.8659,5.9157,5.8583,5.91,3524.72745987,20754.502121017437
1660690800,2022-08-16 23:00:00,WAVES/USDT,5.8467,5.8765,5.8387,5.8642,2622.66357203,15367.155400451348
1660687200,2022-08-16 22:00:00,WAVES/USDT,5.8592,5.8592,5.822,5.8473,4109.10746555,23996.63286871602
1660683600,2022-08-16 21:00:00,WAVES/USDT,5.8836,5.8906,5.8454,5.8568,1483.83879939,8699.437133013429
1660680000,2022-08-16 20:00:00,WAVES/USDT,5.8672,5.8903,5.8672,5.8826,1621.69124046,9533.924608359874
1660676400,2022-08-16 19:00:00,WAVES/USDT,5.8469,5.8684,5.84,5.8675,8001.65381786,46849.725443672933
1660672800,2022-08-16 18:00:00,WAVES/USDT,5.8722,5.9079,5.8179,5.8484,7294.63881869,42658.251682654601
1660669200,2022-08-16 17:00:00,WAVES/USDT,5.8636,5.8895,5.8367,5.8721,8771.856621,51440.609107365998
1660665600,2022-08-16 16:00:00,WAVES/USDT,5.8753,5.8906,5.8179,5.8618,6930.10724927,40534.529184386659
1660662000,2022-08-16 15:00:00,WAVES/USDT,5.8417,5.8973,5.8279,5.8784,5254.87879142,30863.843739159973
1660658400,2022-08-16 14:00:00,WAVES/USDT,5.8625,5.8721,5.805,5.8346,8156.25018835,47577.859060415131
1660654800,2022-08-16 13:00:00,WAVES/USDT,5.8719,5.9019,5.846,5.8813,34627.53074095,203444.574660549643
1660651200,2022-08-16 12:00:00,WAVES/USDT,5.9165,5.9424,5.862,5.8732,14976.93723168,88531.172076600842
1660647600,2022-08-16 11:00:00,WAVES/USDT,5.9039,5.9482,5.89,5.916,5031.59239682,29722.742266013972
1660644000,2022-08-16 10:00:00,WAVES/USDT,5.9324,5.9403,5.8957,5.9074,3690.00618803,21824.751417485314
1660640400,2022-08-16 09:00:00,WAVES/USDT,5.8861,5.952,5.8861,5.934,8797.43211473,52096.604906419987
1660636800,2022-08-16 08:00:00,WAVES/USDT,5.8862,5.8862,5.8862,5.8862,0,0
1660633200,2022-08-16 07:00:00,WAVES/USDT,5.8862,5.8862,5.8862,5.8862,0,0
1660629600,2022-08-16 06:00:00,WAVES/USDT,5.8649,5.8906,5.8549,5.8862,5414.13475264,31784.257920174523
1660626000,2022-08-16 05:00:00,WAVES/USDT,5.8734,5.8804,5.8195,5.8654,13594.98872297,79670.99496841153
1660622400,2022-08-16 04:00:00,WAVES/USDT,5.9208,5.9344,5.8691,5.8691,8520.17462469,50219.315794196216
1660618800,2022-08-16 03:00:00,WAVES/USDT,5.9149,5.9271,5.8356,5.9121,6315.24699562,37111.482129361398
1660615200,2022-08-16 02:00:00,WAVES/USDT,5.952,5.9637,5.9013,5.9179,8760.13623177,51979.011400902544
1660611600,2022-08-16 01:00:00,WAVES/USDT,5.9505,6.028,5.9454,5.9502,14477.22049194,86624.565892977685
1660608000,2022-08-16 00:00:00,WAVES/USDT,5.9514,6.0081,5.8892,5.9472,12136.48897499,72183.688637888988
1660604400,2022-08-15 23:00:00,WAVES/USDT,5.9082,5.9655,5.8308,5.9481,24207.57944942,142732.764524321066
1660600800,2022-08-15 22:00:00,WAVES/USDT,5.9384,5.9683,5.8969,5.8991,6849.45098245,40702.58448234038
1660597200,2022-08-15 21:00:00,WAVES/USDT,5.9414,5.9725,5.9292,5.9292,4204.54573853,25038.966926578166
1660593600,2022-08-15 20:00:00,WAVES/USDT,5.9372,5.9572,5.921,5.9409,10588.31783215,62921.31550017196
1660590000,2022-08-15 19:00:00,WAVES/USDT,5.9505,5.984,5.921,5.9366,4446.07089167,26447.469722237501
1660586400,2022-08-15 18:00:00,WAVES/USDT,5.9764,5.9774,5.9385,5.9513,3450.48020609,20541.117836765501
1660582800,2022-08-15 17:00:00,WAVES/USDT,6.0211,6.0259,5.9726,5.9797,4015.65241072,24094.53433723498
1660579200,2022-08-15 16:00:00,WAVES/USDT,6.0051,6.0296,5.9718,6.0229,4493.86291169,26944.086097688487
1660575600,2022-08-15 15:00:00,WAVES/USDT,5.9578,6.008,5.931,6.0023,8675.09759933,51739.208484212948
1660572000,2022-08-15 14:00:00,WAVES/USDT,5.9591,5.9827,5.9385,5.9579,9074.34394011,54095.397902880291
1660568400,2022-08-15 13:00:00,WAVES/USDT,5.9047,5.9734,5.8866,5.9591,27029.1778418,160102.18104208312
1660564800,2022-08-15 12:00:00,WAVES/USDT,5.9454,5.9782,5.884,5.9104,11661.15364846,69154.779287760864
1660561200,2022-08-15 11:00:00,WAVES/USDT,6.0053,6.0134,5.9242,5.9473,7785.136303,46537.018719503037
1660557600,2022-08-15 10:00:00,WAVES/USDT,5.9893,6.009,5.9683,6.0061,6432.93296291,38523.637910967859
1660554000,2022-08-15 09:00:00,WAVES/USDT,5.9708,5.9898,5.9208,5.9818,15630.87473755,93099.87806307258
1660550400,2022-08-15 08:00:00,WAVES/USDT,5.9788,5.9903,5.8299,5.9646,52647.61033478,311871.446360460975
1660546800,2022-08-15 07:00:00,WAVES/USDT,5.9527,6.0012,5.9322,5.9836,27395.89944526,163573.754842473234
1660543200,2022-08-15 06:00:00,WAVES/USDT,6.1491,6.1558,5.9353,5.956,54021.04559758,324373.113415908275
1660539600,2022-08-15 05:00:00,WAVES/USDT,6.2134,6.2337,6.1211,6.1501,55968.89540518,344752.682365484191
1660536000,2022-08-15 04:00:00,WAVES/USDT,6.1856,6.2313,6.1543,6.2101,6752.51256522,41822.473546903463
1660532400,2022-08-15 03:00:00,WAVES/USDT,6.2745,6.278,6.1691,6.1802,13081.93164523,81497.473406853948
1660528800,2022-08-15 02:00:00,WAVES/USDT,6.2,6.3046,6.2,6.26,16185.89248315,101408.343374259182
1660525200,2022-08-15 01:00:00,WAVES/USDT,6.1533,6.1993,6.121,6.1915,11095.28027033,68451.66069406781
1660521600,2022-08-15 00:00:00,WAVES/USDT,6.0729,6.1878,6.0093,6.1463,8784.90396429,53600.334589514656
1660518000,2022-08-14 23:00:00,WAVES/USDT,6.0656,6.1009,6.0279,6.0692,7398.4798,44865.30872289
1660514400,2022-08-14 22:00:00,WAVES/USDT,6.0628,6.09,6.0022,6.067,7856.8584517,47503.454710809939
1660510800,2022-08-14 21:00:00,WAVES/USDT,6.0452,6.0801,6.0351,6.0555,2832.40705799,17162.581935440848
1660507200,2022-08-14 20:00:00,WAVES/USDT,6.04,6.0665,6.018,6.0545,1809.84639984,10936.335356269058
1660503600,2022-08-14 19:00:00,WAVES/USDT,6.0443,6.0657,6.0235,6.045,5003.57762158,30222.901605928778
1660500000,2022-08-14 18:00:00,WAVES/USDT,5.9835,6.0572,5.9557,6.0546,9189.40583478,55319.190160737151
1660496400,2022-08-14 17:00:00,WAVES/USDT,6.0557,6.0559,5.9163,5.9855,32482.0449716,194428.019267455431
1660492800,2022-08-14 16:00:00,WAVES/USDT,6.2001,6.2417,6.0531,6.0546,19097.92456032,117399.489606445471
1660489200,2022-08-14 15:00:00,WAVES/USDT,6.1706,6.2023,6.1535,6.1993,9101.45695025,56226.684082795266
1660485600,2022-08-14 14:00:00,WAVES/USDT,6.1404,6.1878,6.1279,6.1705,10182.67340145,62776.07208136461
1660482000,2022-08-14 13:00:00,WAVES/USDT,6.2021,6.2061,6.0667,6.1358,25574.86725515,157032.063902946914
1660478400,2022-08-14 12:00:00,WAVES/USDT,6.2624,6.2699,6.1501,6.2039,8813.63226093,54662.894753440149
1660474800,2022-08-14 11:00:00,WAVES/USDT,6.2829,6.3597,6.2364,6.2599,18558.26877847,116900.34509609325
1660471200,2022-08-14 10:00:00,WAVES/USDT,6.3625,6.3707,6.264,6.2843,28802.79284826,181661.685732168507
1660467600,2022-08-14 09:00:00,WAVES/USDT,6.1959,6.4049,6.1874,6.3691,41663.78431214,262925.61642582271
1660464000,2022-08-14 08:00:00,WAVES/USDT,6.2109,6.2144,6.162,6.1929,5863.05706138,36315.08792247807
1660460400,2022-08-14 07:00:00,WAVES/USDT,6.24,6.26,6.1938,6.212,17230.91609329,107301.627165002223
1660456800,2022-08-14 06:00:00,WAVES/USDT,6.2515,6.2619,6.2035,6.2367,8841.74515374,55107.569189179267
1660453200,2022-08-14 05:00:00,WAVES/USDT,6.166,6.2584,6.1646,6.244,19330.73795676,120206.877312791759
1660449600,2022-08-14 04:00:00,WAVES/USDT,6.1341,6.247,6.1336,6.168,12781.33673555,79171.794863872379
