https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RUB,Volume ETH
1663142400000,2022-09-14 08:00:00,ETH/RUB,99580.09,99711.79,98465.47,98932.67,611053.0269819046,6.17645341
1663138800000,2022-09-14 07:00:00,ETH/RUB,99932.09,100262.79,99239.42,99707.73,548450.2078867325,5.50057862
1663135200000,2022-09-14 06:00:00,ETH/RUB,100259.02,100389.56,99583.56,99692.92,497481.8949858256,4.99014268
1663131600000,2022-09-14 05:00:00,ETH/RUB,100301.79,100451.91,100005.12,100087.34,621705.6728943366,6.21163149
1663128000000,2022-09-14 04:00:00,ETH/RUB,99181.15,100288.06,98932.4,100235.77,471428.64693115983,4.70319774
1663124400000,2022-09-14 03:00:00,ETH/RUB,99144.25,99695.06,98893.83,99279.15,479885.627355,4.8337
1663120800000,2022-09-14 02:00:00,ETH/RUB,97553.78,100118.47,97441.45,99098.11,628634.4350536874,6.34355625
1663117200000,2022-09-14 01:00:00,ETH/RUB,97989.9,98165.92,97559.58,97559.58,463541.4528470988,4.75136786
1663113600000,2022-09-14 00:00:00,ETH/RUB,99465.86,102286.65,97909.0,97909.0,645162.60635176,6.58941064
1663110000000,2022-09-13 23:00:00,ETH/RUB,98999.55,100239.75,98000.0,98962.27,525119.4823601969,5.30625947
1663106400000,2022-09-13 22:00:00,ETH/RUB,98532.32,99482.19,98532.32,99029.34,264916.1196534906,2.67512759
1663095600000,2022-09-13 19:00:00,ETH/RUB,98378.8,99480.42,97909.0,98918.48,598372.634265368,6.0491491
1663092000000,2022-09-13 18:00:00,ETH/RUB,100896.29,100944.33,97909.01,97909.01,691922.0494089455,7.06699056
1663088400000,2022-09-13 17:00:00,ETH/RUB,100721.54,101992.99,100721.54,101010.53,480107.79456469935,4.75304698
1663084800000,2022-09-13 16:00:00,ETH/RUB,99589.45,100631.17,98511.51,100433.74,561709.8775907586,5.59284039
1663081200000,2022-09-13 15:00:00,ETH/RUB,99061.55,100241.91,98642.12,99485.84,642422.2478915848,6.45742397
1663077600000,2022-09-13 14:00:00,ETH/RUB,99999.99,102594.7,98020.21,99757.82,848406.8531988167,8.50466513
1663074000000,2022-09-13 13:00:00,ETH/RUB,102851.37,103294.19,99999.41,99999.41,814973.3556288325,8.14978164
1663070400000,2022-09-13 12:00:00,ETH/RUB,107741.71,108414.45,102165.76,103204.08,769792.8877331617,7.45893852
1663066800000,2022-09-13 11:00:00,ETH/RUB,107352.28,108081.44,106949.88,107784.5,881781.054976525,8.18096345
1663063200000,2022-09-13 10:00:00,ETH/RUB,106748.38,107500.0,106300.42,107462.06,595540.4150512638,5.54186673
1663059600000,2022-09-13 09:00:00,ETH/RUB,106640.25,107271.99,106522.23,106735.92,542114.0997459096,5.07902213
1663056000000,2022-09-13 08:00:00,ETH/RUB,106928.16,106942.07,105838.7,106615.28,640032.3008934607,6.00319486
1663052400000,2022-09-13 07:00:00,ETH/RUB,106798.63,107179.89,106289.29,106826.52,511990.04226445797,4.79272415
1663048800000,2022-09-13 06:00:00,ETH/RUB,107314.56,107425.19,106403.01,106711.28,483350.20790587435,4.52951373
1663045200000,2022-09-13 05:00:00,ETH/RUB,106658.06,107398.07,106049.01,107291.26,1264102.3733219095,11.78196969
1663041600000,2022-09-13 04:00:00,ETH/RUB,108778.03,109186.18,106527.01,106987.99,614414.6239035467,5.74283734
1663038000000,2022-09-13 03:00:00,ETH/RUB,109087.36,109117.39,107602.44,108871.76,583574.2860156288,5.36019888
1663034400000,2022-09-13 02:00:00,ETH/RUB,107388.64,108666.0,106526.19,108267.97,706198.3922471436,6.52268988
1663030800000,2022-09-13 01:00:00,ETH/RUB,106995.63,107539.43,106816.25,107470.19,533015.6498222837,4.95966044
1663027200000,2022-09-13 00:00:00,ETH/RUB,106791.29,107078.32,105202.0,106938.54,602506.5817068936,5.63413884
1663023600000,2022-09-12 23:00:00,ETH/RUB,106216.62,106789.76,105766.0,106729.59,464102.949156,4.3484
1663020000000,2022-09-12 22:00:00,ETH/RUB,107499.21,107667.6,106091.24,106091.24,796480.2834772968,7.50750282
1663016400000,2022-09-12 21:00:00,ETH/RUB,108195.59,108195.59,107073.52,107664.91,636216.1864079428,5.90922508
1663012800000,2022-09-12 20:00:00,ETH/RUB,108319.29,108477.0,108009.01,108213.98,463007.96107846976,4.27863351
1663009200000,2022-09-12 19:00:00,ETH/RUB,108242.14,108542.99,107768.01,108332.77,573425.0259243598,5.29318161
1663005600000,2022-09-12 18:00:00,ETH/RUB,107785.62,108665.99,107545.04,108278.45,597435.380463299,5.51758342
1663002000000,2022-09-12 17:00:00,ETH/RUB,107483.2,107981.44,106946.89,107981.44,598212.1100310208,5.53995307
1662998400000,2022-09-12 16:00:00,ETH/RUB,108028.77,108896.89,106808.0,107520.27,860170.8003288972,8.00008036
1662994800000,2022-09-12 15:00:00,ETH/RUB,108544.76,108544.76,107574.58,108204.6,654819.87882927,6.05168245
1662991200000,2022-09-12 14:00:00,ETH/RUB,109249.67,109334.66,108256.52,108412.25,469665.46617858,4.33221768
1662987600000,2022-09-12 13:00:00,ETH/RUB,108590.88,109318.56,108456.82,109318.56,603410.7597155664,5.51974669
1662984000000,2022-09-12 12:00:00,ETH/RUB,108850.71,109258.47,107777.01,108645.83,624737.8656846698,5.75022406
1662980400000,2022-09-12 11:00:00,ETH/RUB,108932.79,109748.08,107902.01,108567.17,634744.8230214874,5.84656322
1662976800000,2022-09-12 10:00:00,ETH/RUB,109467.57,110058.11,108598.04,109018.43,687707.647548144,6.30817787
1662973200000,2022-09-12 09:00:00,ETH/RUB,109740.31,110100.99,108781.77,109410.66,596028.8495352366,5.44763051
1662969600000,2022-09-12 08:00:00,ETH/RUB,109850.02,110619.01,107790.01,109924.46,558302.8774142222,5.07896857
1662966000000,2022-09-12 07:00:00,ETH/RUB,108807.01,109915.7,108376.88,109910.28,907709.4579003587,8.25864021
1662962400000,2022-09-12 06:00:00,ETH/RUB,108500.85,108981.99,108199.01,108869.79,866553.8772435725,7.95954394
1662958800000,2022-09-12 05:00:00,ETH/RUB,108621.18,108836.17,108459.37,108488.63,569757.3117622603,5.25176981
1662955200000,2022-09-12 04:00:00,ETH/RUB,108545.1,109232.99,108446.01,108722.46,660764.8310039238,6.07753753
1662951600000,2022-09-12 03:00:00,ETH/RUB,109003.39,109668.82,108456.24,108624.31,618963.5124990193,5.69820432
1662948000000,2022-09-12 02:00:00,ETH/RUB,111491.14,111588.62,108513.01,108904.53,771903.0100514271,7.08788707
1662944400000,2022-09-12 01:00:00,ETH/RUB,110008.46,111202.0,109445.01,110679.94,468428.6979006908,4.23228182
1662940800000,2022-09-12 00:00:00,ETH/RUB,110705.86,110979.22,109912.49,109912.49,576754.800026,5.2474
1662937200000,2022-09-11 23:00:00,ETH/RUB,110329.63,111048.95,110082.21,111048.95,428457.702940268,3.85827784
1662933600000,2022-09-11 22:00:00,ETH/RUB,109008.03,111636.0,109008.03,110374.96,661875.4133894136,5.99660841
1662930000000,2022-09-11 21:00:00,ETH/RUB,110978.73,111348.39,108509.01,109142.0,828753.57377868,7.59335154
1662926400000,2022-09-11 20:00:00,ETH/RUB,111586.96,111838.16,110693.99,111070.57,421396.76995058113,3.79395523
1662922800000,2022-09-11 19:00:00,ETH/RUB,111295.39,111748.61,111076.01,111510.83,540152.9340432653,4.84395044
1662919200000,2022-09-11 18:00:00,ETH/RUB,112072.01,112322.07,111263.97,111263.97,588494.8377285282,5.28917706
1662915600000,2022-09-11 17:00:00,ETH/RUB,112032.52,112462.99,111196.01,112113.86,711996.2112603326,6.35065291
1662912000000,2022-09-11 16:00:00,ETH/RUB,111909.16,112156.01,111820.1,112119.99,563363.2312435425,5.02464575
1662908400000,2022-09-11 15:00:00,ETH/RUB,111559.27,112123.93,110558.0,111701.0,519093.29601284995,4.64716785
1662904800000,2022-09-11 14:00:00,ETH/RUB,111937.15,111963.8,111229.68,111691.47,538877.8174383648,4.82469984
1662901200000,2022-09-11 13:00:00,ETH/RUB,112371.29,112371.29,111568.0,111930.55,646022.4288168815,5.77163633
1662897600000,2022-09-11 12:00:00,ETH/RUB,112244.45,112509.02,111769.73,112379.63,654633.9161986855,5.82520085
1662894000000,2022-09-11 11:00:00,ETH/RUB,111588.29,112521.0,111588.29,112218.47,507099.23888811463,4.51885718
1662890400000,2022-09-11 10:00:00,ETH/RUB,111547.15,111641.99,111153.91,111287.42,459906.391892,4.1326
1662886800000,2022-09-11 09:00:00,ETH/RUB,111581.62,111795.18,111476.55,111549.97,501774.07505399996,4.4982
1662883200000,2022-09-11 08:00:00,ETH/RUB,111308.84,111709.67,111243.28,111539.15,594990.1441565505,5.33436147
1662879600000,2022-09-11 07:00:00,ETH/RUB,110992.7,111679.89,110992.7,111294.83,562999.8511283589,5.05863436
1662876000000,2022-09-11 06:00:00,ETH/RUB,111892.77,111911.29,110743.71,111110.72,591890.544315728,5.32703365
1662872400000,2022-09-11 05:00:00,ETH/RUB,111469.93,111890.24,111389.92,111889.39,603813.7046333626,5.39652334
1662868800000,2022-09-11 04:00:00,ETH/RUB,111632.87,111936.93,111471.12,111570.55,517569.14411798056,4.63894051
1662865200000,2022-09-11 03:00:00,ETH/RUB,111900.44,112100.44,111535.78,111731.01,460424.79067354614,4.12083262
1662861600000,2022-09-11 02:00:00,ETH/RUB,111537.41,111854.9,111309.18,111802.46,455561.48376200005,4.0747
1662858000000,2022-09-11 01:00:00,ETH/RUB,112332.09,112536.62,111735.42,111936.89,551759.318188,4.9292
1662854400000,2022-09-11 00:00:00,ETH/RUB,112642.7,112834.41,112142.01,112313.26,687309.6808775284,6.11957734
1662850800000,2022-09-10 23:00:00,ETH/RUB,112909.15,112957.68,112660.93,112660.93,552446.3895666,4.90362
1662847200000,2022-09-10 22:00:00,ETH/RUB,111084.81,112759.32,110746.78,112759.32,559646.0557212385,4.96319112
1662843600000,2022-09-10 21:00:00,ETH/RUB,110145.63,112022.4,109851.02,110427.21,877704.1640076069,7.94825989
1662840000000,2022-09-10 20:00:00,ETH/RUB,110215.69,110271.83,109681.61,109854.59,440892.83929243893,4.0134221
1662836400000,2022-09-10 19:00:00,ETH/RUB,109809.31,110283.95,109706.52,110246.75,577337.08467126,5.23677192
1662832800000,2022-09-10 18:00:00,ETH/RUB,109020.53,109856.0,109007.36,109797.22,808096.252045784,7.3598972
1662829200000,2022-09-10 17:00:00,ETH/RUB,109004.44,109071.0,108825.92,108997.14,510805.553910393,4.68641245
1662825600000,2022-09-10 16:00:00,ETH/RUB,108712.9,109294.53,108243.91,108928.11,641072.7169695726,5.88528266
1662822000000,2022-09-10 15:00:00,ETH/RUB,108935.08,109081.73,108692.0,108875.69,618825.68705958,5.683782
1662818400000,2022-09-10 14:00:00,ETH/RUB,108639.81,109206.99,108639.81,108891.96,482416.75789343886,4.43023303
1662814800000,2022-09-10 13:00:00,ETH/RUB,109617.29,109659.99,108812.64,108812.64,510424.36102038244,4.69085541
1662811200000,2022-09-10 12:00:00,ETH/RUB,109355.31,109741.0,108604.6,109485.05,673871.612271249,6.15491898
1662807600000,2022-09-10 11:00:00,ETH/RUB,109442.63,109775.34,109198.01,109484.0,490337.67986956006,4.47862409
1662804000000,2022-09-10 10:00:00,ETH/RUB,109147.55,109422.49,108789.23,109422.49,502187.41961807373,4.58943513
1662800400000,2022-09-10 09:00:00,ETH/RUB,108976.94,109156.58,108806.01,109131.9,475557.513072258,4.35763982
1662796800000,2022-09-10 08:00:00,ETH/RUB,108612.47,109199.99,108612.47,108937.64,600356.8733288533,5.51101413
1662793200000,2022-09-10 07:00:00,ETH/RUB,110113.5,110117.61,108202.0,108714.12,539880.0393698532,4.96605261
1662789600000,2022-09-10 06:00:00,ETH/RUB,109938.77,110129.99,109678.22,109963.14,548715.1822970916,4.98999194
1662786000000,2022-09-10 05:00:00,ETH/RUB,109743.81,110202.0,109554.81,109924.45,578302.6393487445,5.26091001
1662782400000,2022-09-10 04:00:00,ETH/RUB,110200.95,110201.39,107469.01,109854.88,668476.2407199456,6.08508462
1662778800000,2022-09-10 03:00:00,ETH/RUB,110113.46,110201.4,109963.17,110200.69,493666.758317554,4.4797066
1662775200000,2022-09-10 02:00:00,ETH/RUB,109348.15,110133.53,109050.01,110133.53,735029.4556302554,6.67398435
1662771600000,2022-09-10 01:00:00,ETH/RUB,108938.4,109504.99,107405.89,109395.01,750710.4328419277,6.86238278
1662768000000,2022-09-10 00:00:00,ETH/RUB,108991.65,109014.51,108426.1,108959.08,715575.650122676,6.5673797
1662764400000,2022-09-09 23:00:00,ETH/RUB,109120.77,109120.77,107520.15,109090.3,577805.685536607,5.29658169
1662760800000,2022-09-09 22:00:00,ETH/RUB,108725.12,109140.43,108067.55,109099.42,549707.3829920749,5.03859125
1662757200000,2022-09-09 21:00:00,ETH/RUB,108912.98,109124.02,108615.52,108924.25,561841.3428329725,5.15809237
1662753600000,2022-09-09 20:00:00,ETH/RUB,108601.28,108943.47,108035.87,108377.53,503308.1364973992,4.64402664
1662750000000,2022-09-09 19:00:00,ETH/RUB,107887.07,108794.52,107449.66,108520.37,478267.7288197333,4.40717009
1662746400000,2022-09-09 18:00:00,ETH/RUB,107354.83,107841.51,106701.89,107841.51,520564.63660297735,4.82712674
1662742800000,2022-09-09 17:00:00,ETH/RUB,108167.59,108747.9,107202.0,107396.03,478340.1037010533,4.45398311
1662739200000,2022-09-09 16:00:00,ETH/RUB,107973.89,108347.74,107662.8,108347.74,469236.0913838437,4.33083414
1662735600000,2022-09-09 15:00:00,ETH/RUB,108383.71,109261.64,107743.05,108046.73,576155.6513555271,5.33246727
1662732000000,2022-09-09 14:00:00,ETH/RUB,108063.42,108620.43,107613.0,107613.0,522297.36890694004,4.85347838
1662728400000,2022-09-09 13:00:00,ETH/RUB,108600.0,108837.33,107314.0,107841.02,705613.7626838888,6.54309244
1662724800000,2022-09-09 12:00:00,ETH/RUB,106687.03,109505.0,106687.03,109136.93,712608.6622279414,6.52949155
1662721200000,2022-09-09 11:00:00,ETH/RUB,106795.0,107049.62,106242.58,106541.0,544099.17107535,5.10694635
