https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume DASH
1663498800000,2022-09-18 11:00:00,DASH/BTC,0.002189,0.00219715,0.00218878,0.00219239,0.08530589489999998,38.91
1663495200000,2022-09-18 10:00:00,DASH/BTC,0.00219615,0.00220001,0.0021851,0.00219084,0.08553039359999999,39.04
1663491600000,2022-09-18 09:00:00,DASH/BTC,0.00221334,0.00222673,0.00219634,0.00219634,0.08773444758861042,39.94574956
1663488000000,2022-09-18 08:00:00,DASH/BTC,0.0022123,0.00221394,0.00221007,0.00221336,0.0872727848,39.43
1663484400000,2022-09-18 07:00:00,DASH/BTC,0.00221167,0.0022133,0.00220756,0.00221312,0.0925969408,41.84
1663480800000,2022-09-18 06:00:00,DASH/BTC,0.00220796,0.00221235,0.00220019,0.00221235,0.165234045197571,74.68711786
1663477200000,2022-09-18 05:00:00,DASH/BTC,0.00220561,0.00221265,0.00220561,0.00221046,0.0899436174,40.69
1663473600000,2022-09-18 04:00:00,DASH/BTC,0.00220417,0.00221137,0.00220271,0.00220652,0.0905335156,41.03
1663470000000,2022-09-18 03:00:00,DASH/BTC,0.00221326,0.00221412,0.00220319,0.00220351,0.0892201199,40.49
1663466400000,2022-09-18 02:00:00,DASH/BTC,0.00221338,0.00221773,0.00221017,0.00221323,0.0817345839,36.93
1663462800000,2022-09-18 01:00:00,DASH/BTC,0.00221181,0.00221328,0.00220436,0.00221328,0.085321944,38.55
1663459200000,2022-09-18 00:00:00,DASH/BTC,0.00221446,0.00221881,0.0021999,0.00221109,0.0826284333,37.37
1663455600000,2022-09-17 23:00:00,DASH/BTC,0.00220779,0.00221764,0.00220684,0.00221673,0.0891790479,40.23
1663452000000,2022-09-17 22:00:00,DASH/BTC,0.0022172,0.00221758,0.0022082,0.0022082,0.08634062,39.1
1663448400000,2022-09-17 21:00:00,DASH/BTC,0.00221854,0.00222598,0.00221305,0.00221609,0.08593997020000001,38.78
1663444800000,2022-09-17 20:00:00,DASH/BTC,0.00221705,0.00222224,0.00221057,0.00221754,0.0812284902,36.63
1663441200000,2022-09-17 19:00:00,DASH/BTC,0.00221204,0.00221794,0.00221123,0.00221774,0.09653822220000001,43.53
1663437600000,2022-09-17 18:00:00,DASH/BTC,0.00221335,0.00222023,0.00221149,0.00221209,0.0825773197,37.33
1663434000000,2022-09-17 17:00:00,DASH/BTC,0.00221977,0.00222042,0.00221349,0.00221678,0.08581124345079999,38.70986
1663430400000,2022-09-17 16:00:00,DASH/BTC,0.00222785,0.00222785,0.00221303,0.00222188,0.0849646912,38.24
1663426800000,2022-09-17 15:00:00,DASH/BTC,0.00222588,0.00222832,0.00221892,0.0022234,0.084800476,38.14
1663423200000,2022-09-17 14:00:00,DASH/BTC,0.0022182,0.00222926,0.0022182,0.00222317,0.0881264588,39.64
1663419600000,2022-09-17 13:00:00,DASH/BTC,0.00221852,0.00222392,0.00221752,0.00222246,0.07780832459999999,35.01
1663416000000,2022-09-17 12:00:00,DASH/BTC,0.00221683,0.00221937,0.00221444,0.00221808,0.0928211239383024,41.84750953
1663412400000,2022-09-17 11:00:00,DASH/BTC,0.00221849,0.00221859,0.00221485,0.00221678,0.08308491439999999,37.48
1663408800000,2022-09-17 10:00:00,DASH/BTC,0.00221743,0.00221847,0.0022125,0.00221722,0.07702622280000002,34.74
1663405200000,2022-09-17 09:00:00,DASH/BTC,0.00221833,0.00221914,0.00221659,0.00221718,0.093786714,42.3
1663401600000,2022-09-17 08:00:00,DASH/BTC,0.002213,0.00221884,0.00221256,0.00221884,0.0809210948,36.47
1663398000000,2022-09-17 07:00:00,DASH/BTC,0.00221345,0.00221359,0.00221032,0.00221255,0.09084730300000002,41.06
1663394400000,2022-09-17 06:00:00,DASH/BTC,0.00221148,0.00221346,0.0022103,0.00221155,0.08456967200000001,38.24
1663390800000,2022-09-17 05:00:00,DASH/BTC,0.00221047,0.00221331,0.00220895,0.00220943,0.0855591976410955,38.72455685
1663387200000,2022-09-17 04:00:00,DASH/BTC,0.00221345,0.0022135,0.0022092,0.00221125,0.07774724927,35.159864
1663383600000,2022-09-17 03:00:00,DASH/BTC,0.00220558,0.00221301,0.00220558,0.00221299,0.0788930935,35.65
1663380000000,2022-09-17 02:00:00,DASH/BTC,0.00220493,0.00221411,0.00220296,0.00220571,0.0738692279,33.49
1663376400000,2022-09-17 01:00:00,DASH/BTC,0.0022073,0.0022073,0.00219416,0.00220153,0.07901291170000001,35.89
1663372800000,2022-09-17 00:00:00,DASH/BTC,0.00221296,0.00222557,0.00220584,0.00220786,0.08235317799999999,37.3
1663369200000,2022-09-16 23:00:00,DASH/BTC,0.00221579,0.0022167,0.00221111,0.00221376,0.0955673346168576,43.16969076
1663365600000,2022-09-16 22:00:00,DASH/BTC,0.00221079,0.00221661,0.0022102,0.00221528,0.07133201600000001,32.2
1663362000000,2022-09-16 21:00:00,DASH/BTC,0.00221006,0.00221526,0.00220762,0.00220988,0.0767049348,34.71
1663358400000,2022-09-16 20:00:00,DASH/BTC,0.00221119,0.00221575,0.00220685,0.00220758,0.09046662839999998,40.98
1663354800000,2022-09-16 19:00:00,DASH/BTC,0.0022153,0.0022178,0.00221153,0.00221346,0.0917921862,41.47
1663351200000,2022-09-16 18:00:00,DASH/BTC,0.00221628,0.00221848,0.00221354,0.00221556,0.0842577468,38.03
1663347600000,2022-09-16 17:00:00,DASH/BTC,0.002206,0.00221863,0.00220244,0.00221448,0.10198337400784321,46.05296684
1663344000000,2022-09-16 16:00:00,DASH/BTC,0.00222643,0.00222643,0.00220361,0.00220414,0.105688513,47.95
1663340400000,2022-09-16 15:00:00,DASH/BTC,0.0022234,0.00222839,0.00221968,0.00222624,0.08172527040000001,36.71
1663336800000,2022-09-16 14:00:00,DASH/BTC,0.00221731,0.00222421,0.00221116,0.00222346,0.09507514959999999,42.76
1663333200000,2022-09-16 13:00:00,DASH/BTC,0.00222616,0.00222723,0.00221366,0.00221565,0.0846063512190945,38.18579253
1663329600000,2022-09-16 12:00:00,DASH/BTC,0.00222624,0.00222907,0.00221875,0.00222579,0.0864156092702427,38.82469113
1663326000000,2022-09-16 11:00:00,DASH/BTC,0.00222563,0.00222877,0.0022229,0.00222689,0.08602476070000001,38.63
1663322400000,2022-09-16 10:00:00,DASH/BTC,0.00221773,0.00222758,0.00221549,0.00222758,0.06938882939714619,31.14987089
1663318800000,2022-09-16 09:00:00,DASH/BTC,0.0022136,0.00222245,0.0022136,0.00221745,0.08860264967217452,39.95700001
1663315200000,2022-09-16 08:00:00,DASH/BTC,0.00223183,0.00223257,0.00221396,0.00221509,0.0990301060916973,44.70703497
1663311600000,2022-09-16 07:00:00,DASH/BTC,0.00223058,0.00223444,0.0022293,0.00223006,0.08581270879999998,38.48
1663308000000,2022-09-16 06:00:00,DASH/BTC,0.00223057,0.00223394,0.00222825,0.00222895,0.0900272905,40.39
1663304400000,2022-09-16 05:00:00,DASH/BTC,0.00222887,0.00224,0.00222299,0.00223118,0.0934195064661292,41.86999994
1663300800000,2022-09-16 04:00:00,DASH/BTC,0.00223708,0.00224219,0.00222877,0.00222989,0.0806105235,36.15
1663297200000,2022-09-16 03:00:00,DASH/BTC,0.00222543,0.00224588,0.00222543,0.00223981,0.0860243307960004,38.40697684
1663293600000,2022-09-16 02:00:00,DASH/BTC,0.0022273,0.00223095,0.00220333,0.002227,0.08092918,36.34
1663290000000,2022-09-16 01:00:00,DASH/BTC,0.00223569,0.00223569,0.00222055,0.00223032,0.07788277440000001,34.92
1663286400000,2022-09-16 00:00:00,DASH/BTC,0.00222511,0.0022342,0.00221181,0.0022342,0.077482056,34.68
1663282800000,2022-09-15 23:00:00,DASH/BTC,0.00222272,0.00222437,0.00221474,0.0022239,0.08940078000000001,40.2
1663279200000,2022-09-15 22:00:00,DASH/BTC,0.00222834,0.00222921,0.00221842,0.00222308,0.09674621852,43.519
1663275600000,2022-09-15 21:00:00,DASH/BTC,0.00222884,0.00222892,0.00222114,0.00222799,0.08876312160000001,39.84
1663272000000,2022-09-15 20:00:00,DASH/BTC,0.00222262,0.00222908,0.00222124,0.00222908,0.072088572251388,32.3400561
1663268400000,2022-09-15 19:00:00,DASH/BTC,0.0022269,0.00222875,0.00222234,0.00222451,0.0867336449,38.99
1663264800000,2022-09-15 18:00:00,DASH/BTC,0.00222514,0.00222905,0.00221638,0.00222653,0.0845700265934395,37.98288215
1663261200000,2022-09-15 17:00:00,DASH/BTC,0.00222625,0.00222707,0.00221666,0.00222377,0.090514581526863,40.7032119
1663257600000,2022-09-15 16:00:00,DASH/BTC,0.0022084,0.00222582,0.0022084,0.00222571,0.0898040707519506,40.34850486
1663254000000,2022-09-15 15:00:00,DASH/BTC,0.00220862,0.00221435,0.00219756,0.00220984,0.0765473905314208,34.63933612
1663250400000,2022-09-15 14:00:00,DASH/BTC,0.00221758,0.00221825,0.00218699,0.00220276,0.10518178999999998,47.75
1663246800000,2022-09-15 13:00:00,DASH/BTC,0.00221286,0.00222132,0.00221071,0.00221766,0.0760435614,34.29
1663243200000,2022-09-15 12:00:00,DASH/BTC,0.00220749,0.00221835,0.0022041,0.00221206,0.0843237272,38.12
1663239600000,2022-09-15 11:00:00,DASH/BTC,0.00218833,0.00221218,0.00218833,0.00220662,0.0853299954,38.67
1663236000000,2022-09-15 10:00:00,DASH/BTC,0.00220398,0.00220962,0.00218951,0.00219169,0.0776077429,35.41
1663232400000,2022-09-15 09:00:00,DASH/BTC,0.00220976,0.00221432,0.00219945,0.00220612,0.0936277328,42.44
1663228800000,2022-09-15 08:00:00,DASH/BTC,0.00222791,0.00222791,0.00220494,0.00220978,0.0883470044,39.98
1663225200000,2022-09-15 07:00:00,DASH/BTC,0.00221853,0.00223683,0.0021988,0.00222419,0.084201931956673,37.8573467
1663221600000,2022-09-15 06:00:00,DASH/BTC,0.00218702,0.00221524,0.00216513,0.0022139,0.096085341708031,43.40094029
1663218000000,2022-09-15 05:00:00,DASH/BTC,0.00218109,0.00218934,0.00217017,0.0021873,0.09449184575558402,43.20022208
1663214400000,2022-09-15 04:00:00,DASH/BTC,0.00219795,0.00219795,0.00217369,0.00217995,0.08100694199999998,37.16
1663210800000,2022-09-15 03:00:00,DASH/BTC,0.00221042,0.00221042,0.00217361,0.00219727,0.07985929035605999,36.344778
1663207200000,2022-09-15 02:00:00,DASH/BTC,0.00222073,0.00222506,0.00218354,0.00220719,0.0863426576109285,39.11881515
1663203600000,2022-09-15 01:00:00,DASH/BTC,0.00222708,0.00223071,0.00221227,0.00222406,0.0851147762,38.27
1663200000000,2022-09-15 00:00:00,DASH/BTC,0.00223209,0.00223209,0.00221782,0.00222627,0.019925116499999996,8.95
1663196400000,2022-09-14 23:00:00,DASH/BTC,0.00223517,0.00225663,0.00223352,0.00224971,0.097932201600256,43.5310336
1663192800000,2022-09-14 22:00:00,DASH/BTC,0.00223716,0.0022422,0.00223348,0.00223716,0.08149973880000001,36.43
1663189200000,2022-09-14 21:00:00,DASH/BTC,0.00225601,0.00225601,0.00223564,0.00223607,0.09015834240000001,40.32
1663185600000,2022-09-14 20:00:00,DASH/BTC,0.00225165,0.00225589,0.00224394,0.00225589,0.09700869839322479,43.00240632
1663182000000,2022-09-14 19:00:00,DASH/BTC,0.00225516,0.00226529,0.00224332,0.00225111,0.08269266953967182,36.73417538
1663178400000,2022-09-14 18:00:00,DASH/BTC,0.00222122,0.00225741,0.00221456,0.00225571,0.1111309757838972,49.26651732
1663174800000,2022-09-14 17:00:00,DASH/BTC,0.00221771,0.00222228,0.00220809,0.00221957,0.0807463974408578,36.37929754
1663171200000,2022-09-14 16:00:00,DASH/BTC,0.00221138,0.00221905,0.00219882,0.00221872,0.090768589675736,40.91034005
1663167600000,2022-09-14 15:00:00,DASH/BTC,0.00220757,0.0022151,0.00220424,0.00221261,0.07584827079999999,34.28
1663164000000,2022-09-14 14:00:00,DASH/BTC,0.0022036,0.00221692,0.00220215,0.00220708,0.08810663360000001,39.92
1663160400000,2022-09-14 13:00:00,DASH/BTC,0.00219727,0.00220235,0.00218531,0.00220182,0.09843822170265601,44.7076608
1663156800000,2022-09-14 12:00:00,DASH/BTC,0.00217901,0.00221187,0.00217265,0.00219914,0.0854613129633984,38.86124256
1663153200000,2022-09-14 11:00:00,DASH/BTC,0.00217541,0.00218271,0.0021712,0.00218271,0.0888110793219402,40.68844662
1663149600000,2022-09-14 10:00:00,DASH/BTC,0.00217318,0.00217846,0.00216797,0.00217846,0.08550455500000001,39.25
1663146000000,2022-09-14 09:00:00,DASH/BTC,0.00217794,0.00218419,0.0021689,0.00217368,0.0856864656,39.42
1663142400000,2022-09-14 08:00:00,DASH/BTC,0.00216721,0.00218688,0.0021641,0.00218282,0.08069320484300699,36.96741135
1663138800000,2022-09-14 07:00:00,DASH/BTC,0.0021778,0.00219119,0.00216445,0.00217172,0.09191955521812319,42.32569356
1663135200000,2022-09-14 06:00:00,DASH/BTC,0.00219964,0.00221281,0.00217691,0.00217953,0.0900239929309098,41.30431466
1663131600000,2022-09-14 05:00:00,DASH/BTC,0.00219688,0.00220411,0.00218426,0.00220109,0.13295865114217623,60.40582218
1663128000000,2022-09-14 04:00:00,DASH/BTC,0.002194,0.00219941,0.002194,0.00219881,0.0334295470159154,15.20347234
1663124400000,2022-09-14 03:00:00,DASH/BTC,0.00219441,0.00219441,0.00219441,0.00219441,0.0007901219198361,0.36006121
1663120800000,2022-09-14 02:00:00,DASH/BTC,0.00219042,0.00219042,0.00217886,0.00217886,0.0217827897211924,9.99733334
1663117200000,2022-09-14 01:00:00,DASH/BTC,0.002192,0.002192,0.002192,0.002192,0.00021919997808,0.09999999
1663110000000,2022-09-13 23:00:00,DASH/BTC,0.00217083,0.00217849,0.00216499,0.002171,0.08117369,37.39
1663106400000,2022-09-13 22:00:00,DASH/BTC,0.00218424,0.0021944,0.00217088,0.00217635,0.060501700941231,27.79961906
1663095600000,2022-09-13 19:00:00,DASH/BTC,0.00215347,0.00218705,0.00215016,0.00218401,0.1372364581111038,62.83691838
1663092000000,2022-09-13 18:00:00,DASH/BTC,0.0021486,0.00215918,0.00214134,0.00215504,0.0762519939706656,35.38309914
1663088400000,2022-09-13 17:00:00,DASH/BTC,0.00214331,0.00215051,0.00214124,0.00214947,0.1036584045792756,48.22509948
1663084800000,2022-09-13 16:00:00,DASH/BTC,0.00212987,0.0021476,0.00212987,0.00214539,0.0778773839991225,36.29987275
1663081200000,2022-09-13 15:00:00,DASH/BTC,0.00212629,0.00213096,0.00212037,0.00212926,0.09502030955430579,44.62597783
1663077600000,2022-09-13 14:00:00,DASH/BTC,0.00211937,0.00212735,0.00211405,0.00212339,0.07339518061811132,34.56509667
1663074000000,2022-09-13 13:00:00,DASH/BTC,0.00210665,0.00212034,0.00209161,0.00212034,0.13852162499518142,65.32991171
1663070400000,2022-09-13 12:00:00,DASH/BTC,0.00211294,0.00214198,0.00209475,0.0021055,0.198332517708905,94.19734871
1663066800000,2022-09-13 11:00:00,DASH/BTC,0.00208315,0.00211555,0.00208315,0.00211359,0.0884501844971172,41.84831708
1663063200000,2022-09-13 10:00:00,DASH/BTC,0.00208252,0.0020902,0.00207935,0.00208291,0.08469112059999999,40.66
1663059600000,2022-09-13 09:00:00,DASH/BTC,0.00212143,0.00212323,0.00207981,0.00208279,0.07503114870921872,36.02434653
1663056000000,2022-09-13 08:00:00,DASH/BTC,0.00214026,0.00214026,0.0021193,0.0021193,0.08168958174138401,38.54554888
1663052400000,2022-09-13 07:00:00,DASH/BTC,0.00209946,0.00214147,0.00209534,0.00214,0.0897086307046,41.91992089
1663048800000,2022-09-13 06:00:00,DASH/BTC,0.00208114,0.00210647,0.00207949,0.00209905,0.11903531737833,56.7091386
1663045200000,2022-09-13 05:00:00,DASH/BTC,0.00208971,0.00209556,0.00208029,0.002082,0.08285664691116,39.79666038
1663041600000,2022-09-13 04:00:00,DASH/BTC,0.00210488,0.00211103,0.00208186,0.0020884,1.372176979693728,657.04701192
1663038000000,2022-09-13 03:00:00,DASH/BTC,0.0020964,0.00210641,0.00208207,0.00210638,0.4948667035264466,234.93705007
1663034400000,2022-09-13 02:00:00,DASH/BTC,0.00207966,0.0021196,0.00206938,0.00209769,1.0280187129882705,490.07179945
1663030800000,2022-09-13 01:00:00,DASH/BTC,0.00208573,0.00208726,0.00206644,0.00208031,0.47911015893636455,230.30709795
1663027200000,2022-09-13 00:00:00,DASH/BTC,0.00210432,0.00210432,0.00208171,0.00208614,0.083982908408847,40.25756105
1663023600000,2022-09-12 23:00:00,DASH/BTC,0.00211052,0.00211052,0.00210185,0.00210433,0.0710223143255092,33.75055924
1663020000000,2022-09-12 22:00:00,DASH/BTC,0.00211171,0.00211677,0.00211068,0.0021117,0.08678640677423101,41.09788643
1663016400000,2022-09-12 21:00:00,DASH/BTC,0.00212468,0.00212491,0.0021136,0.00211445,0.084881981155465,40.1437637
1663012800000,2022-09-12 20:00:00,DASH/BTC,0.00212542,0.00212794,0.00212106,0.00212331,0.0663322044,31.24
1663009200000,2022-09-12 19:00:00,DASH/BTC,0.00212457,0.00212635,0.00212001,0.00212283,0.0699449510035476,32.94891772
1663005600000,2022-09-12 18:00:00,DASH/BTC,0.00214227,0.00214373,0.0021226,0.002126,0.0685039283107,32.22197945
1663002000000,2022-09-12 17:00:00,DASH/BTC,0.00214014,0.00214678,0.00213183,0.00214327,0.09012405842855181,42.04979234
1662998400000,2022-09-12 16:00:00,DASH/BTC,0.00215606,0.00215723,0.00213023,0.00214087,0.0861496224805363,40.24047349
1662994800000,2022-09-12 15:00:00,DASH/BTC,0.00219029,0.00219029,0.00216199,0.00216199,0.0907657327219376,41.98249424
1662991200000,2022-09-12 14:00:00,DASH/BTC,0.00219272,0.00219409,0.00218279,0.00218853,0.07617742933689901,34.8075783
1662987600000,2022-09-12 13:00:00,DASH/BTC,0.00220262,0.00220662,0.00218551,0.00219257,0.0855760071,39.03
1662984000000,2022-09-12 12:00:00,DASH/BTC,0.0022116,0.00221838,0.0021986,0.00220056,0.08568980639999998,38.94
1662980400000,2022-09-12 11:00:00,DASH/BTC,0.00223175,0.00223893,0.00219943,0.00221076,0.0811791072,36.72
1662976800000,2022-09-12 10:00:00,DASH/BTC,0.00221086,0.00223485,0.00220305,0.0022321,0.08856632266359798,39.67847438
1662973200000,2022-09-12 09:00:00,DASH/BTC,0.00221365,0.0022194,0.00220246,0.00221027,0.1105112897521027,49.99900001
1662969600000,2022-09-12 08:00:00,DASH/BTC,0.00219052,0.00221574,0.00218541,0.00221239,0.0818580380308637,36.99982283
1662966000000,2022-09-12 07:00:00,DASH/BTC,0.00220854,0.00221825,0.0021894,0.0021928,0.069213117985048,31.56380791
1662962400000,2022-09-12 06:00:00,DASH/BTC,0.00221059,0.00221604,0.00220533,0.00220652,0.0821046092,37.21
1662958800000,2022-09-12 05:00:00,DASH/BTC,0.00221794,0.00221794,0.00220608,0.00221007,0.09293920435686481,42.05260664
1662955200000,2022-09-12 04:00:00,DASH/BTC,0.00221388,0.00222024,0.00221208,0.00221521,0.0809659255,36.55
1662951600000,2022-09-12 03:00:00,DASH/BTC,0.00221379,0.00221767,0.00220509,0.00221619,0.08128984919999999,36.68
1662948000000,2022-09-12 02:00:00,DASH/BTC,0.00222172,0.00222257,0.00220407,0.00221516,0.07629011039999999,34.44
1662944400000,2022-09-12 01:00:00,DASH/BTC,0.00219923,0.00223371,0.00219208,0.00222872,0.08711988508230799,39.08965015
1662940800000,2022-09-12 00:00:00,DASH/BTC,0.00221283,0.00221605,0.00219244,0.00219347,0.10039850179598829,45.77154089
1662937200000,2022-09-11 23:00:00,DASH/BTC,0.00221672,0.00222347,0.00221023,0.00221688,0.081248652,36.65
1662933600000,2022-09-11 22:00:00,DASH/BTC,0.00221348,0.00222614,0.00221288,0.00221654,0.0998233008990716,45.03564154
1662930000000,2022-09-11 21:00:00,DASH/BTC,0.00222906,0.00222906,0.00220476,0.00221098,0.0970271680228408,43.88423596
1662926400000,2022-09-11 20:00:00,DASH/BTC,0.00224014,0.00224485,0.00222732,0.00222926,0.08580226982929359,38.48912636
1662922800000,2022-09-11 19:00:00,DASH/BTC,0.00224528,0.00224811,0.00223964,0.00224233,0.0826971304,36.88
1662919200000,2022-09-11 18:00:00,DASH/BTC,0.00224813,0.00225199,0.00224362,0.00224787,0.0892917393496512,39.72282176
1662915600000,2022-09-11 17:00:00,DASH/BTC,0.00224422,0.0022524,0.00224394,0.00224642,0.0970073179276278,43.18307259
1662912000000,2022-09-11 16:00:00,DASH/BTC,0.00223083,0.00224627,0.00223083,0.0022443,0.078617829,35.03
1662908400000,2022-09-11 15:00:00,DASH/BTC,0.0022283,0.00223909,0.0022252,0.00222815,0.09405031755994,42.2100476
1662904800000,2022-09-11 14:00:00,DASH/BTC,0.00223327,0.00223719,0.00222388,0.00222914,0.0845253511555996,37.91836814
1662901200000,2022-09-11 13:00:00,DASH/BTC,0.00222738,0.00223435,0.00222722,0.00223435,0.088434440899542,39.57949332
1662897600000,2022-09-11 12:00:00,DASH/BTC,0.00222702,0.00222932,0.00221598,0.00222898,0.09059261907847062,40.64308297
1662894000000,2022-09-11 11:00:00,DASH/BTC,0.00221923,0.00222725,0.00221748,0.00222725,0.0842568675,37.83
1662890400000,2022-09-11 10:00:00,DASH/BTC,0.00222018,0.0022257,0.00221651,0.00222245,0.084731551782827,38.12529046
1662886800000,2022-09-11 09:00:00,DASH/BTC,0.00221735,0.00221996,0.00221615,0.0022187,0.087816146,39.58
1662883200000,2022-09-11 08:00:00,DASH/BTC,0.00222018,0.00222058,0.00221553,0.00221977,0.08137676819999999,36.66
1662879600000,2022-09-11 07:00:00,DASH/BTC,0.00221771,0.00222034,0.0022136,0.00221762,0.0881943704046,39.76983
1662876000000,2022-09-11 06:00:00,DASH/BTC,0.00223131,0.00223394,0.00220001,0.00221695,0.1099809885318835,49.60914253
1662872400000,2022-09-11 05:00:00,DASH/BTC,0.00224197,0.00224365,0.00222975,0.00222975,0.0818040559833675,36.68754613
1662868800000,2022-09-11 04:00:00,DASH/BTC,0.00224382,0.00224866,0.00224175,0.00224272,0.08071549280000001,35.99
1662865200000,2022-09-11 03:00:00,DASH/BTC,0.00224754,0.00225111,0.00224371,0.00224455,0.08872706150000001,39.53
1662861600000,2022-09-11 02:00:00,DASH/BTC,0.00224637,0.00225085,0.00224483,0.00224993,0.0832924086,37.02
1662858000000,2022-09-11 01:00:00,DASH/BTC,0.0022626,0.00226604,0.0022442,0.0022442,0.08057165321297399,35.90217147
1662854400000,2022-09-11 00:00:00,DASH/BTC,0.00225235,0.00226528,0.00225002,0.00226004,0.15553463241683083,68.81941577
1662850800000,2022-09-10 23:00:00,DASH/BTC,0.00225205,0.00225411,0.00224933,0.0022509,0.08490656602179,37.7211631
1662847200000,2022-09-10 22:00:00,DASH/BTC,0.00225523,0.00225832,0.00224933,0.00225127,0.09332335820775871,41.45364981
1662843600000,2022-09-10 21:00:00,DASH/BTC,0.00226471,0.00226479,0.00225242,0.00225601,0.07747138340000001,34.34
1662840000000,2022-09-10 20:00:00,DASH/BTC,0.00226163,0.00227078,0.00225839,0.00226677,0.0796769655,35.15
1662836400000,2022-09-10 19:00:00,DASH/BTC,0.00227615,0.00227615,0.00225974,0.00226122,0.12379610610966299,54.74748415
1662832800000,2022-09-10 18:00:00,DASH/BTC,0.00228527,0.00228621,0.00227376,0.00227376,0.09506590560000001,41.81
1662829200000,2022-09-10 17:00:00,DASH/BTC,0.00228425,0.00229126,0.00228336,0.00228574,0.09588679300000001,41.95
1662825600000,2022-09-10 16:00:00,DASH/BTC,0.00230461,0.00230963,0.00228246,0.0022831,0.08748080893449099,38.31667861
1662822000000,2022-09-10 15:00:00,DASH/BTC,0.00229717,0.0023041,0.00229538,0.0023041,0.08981253687431799,38.97944398
1662818400000,2022-09-10 14:00:00,DASH/BTC,0.00230206,0.00230906,0.00229495,0.00229645,0.0902280250530295,39.29021971
1662814800000,2022-09-10 13:00:00,DASH/BTC,0.00231363,0.0023146,0.00229828,0.00230468,0.0743265643862168,32.25027526
1662811200000,2022-09-10 12:00:00,DASH/BTC,0.00231077,0.00232482,0.00230036,0.00230927,0.0807782646,34.98
1662807600000,2022-09-10 11:00:00,DASH/BTC,0.00229692,0.00231477,0.00229383,0.00231469,0.084023247,36.3
1662804000000,2022-09-10 10:00:00,DASH/BTC,0.00230891,0.00231231,0.0022939,0.00230034,0.0982242331719012,42.69987618
1662800400000,2022-09-10 09:00:00,DASH/BTC,0.00230516,0.00231747,0.00230494,0.00230852,0.0932411228,40.39
1662796800000,2022-09-10 08:00:00,DASH/BTC,0.00231192,0.00232335,0.00229734,0.00230866,0.07540778706760641,32.66301104
1662793200000,2022-09-10 07:00:00,DASH/BTC,0.00232244,0.00232277,0.00230012,0.00230266,0.08971163360000001,38.96
1662789600000,2022-09-10 06:00:00,DASH/BTC,0.00229646,0.00232547,0.00229646,0.00232341,0.09118687173561571,39.24699977
1662786000000,2022-09-10 05:00:00,DASH/BTC,0.00230263,0.00231087,0.00227747,0.00229579,0.08262896766020959,35.99151824
1662782400000,2022-09-10 04:00:00,DASH/BTC,0.00233232,0.00234021,0.00230099,0.0023054,0.10223031202053999,44.3438501
1662778800000,2022-09-10 03:00:00,DASH/BTC,0.00233388,0.00233798,0.00232483,0.00232942,0.08689668368,37.304
1662775200000,2022-09-10 02:00:00,DASH/BTC,0.0023129,0.00233619,0.00231169,0.00232913,0.07979599379999999,34.26
1662771600000,2022-09-10 01:00:00,DASH/BTC,0.00231558,0.00233339,0.00231401,0.00231478,0.08717461479999998,37.66
1662768000000,2022-09-10 00:00:00,DASH/BTC,0.00229581,0.00231557,0.0022903,0.00231487,0.1321320685182334,57.07969282
1662764400000,2022-09-09 23:00:00,DASH/BTC,0.00228872,0.0023046,0.00226768,0.00229339,1.0464583483170675,456.29323766
