https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume XTZ
1663545600000,2022-09-19 00:00:00,XTZ/BTC,7.397e-05,7.489e-05,7.389e-05,7.468e-05,0.0076903161301943995,102.97691658
1663459200000,2022-09-18 00:00:00,XTZ/BTC,7.707e-05,7.832e-05,7.317e-05,7.408e-05,7.995120648408675,107925.49471394
1663372800000,2022-09-17 00:00:00,XTZ/BTC,7.693e-05,7.83e-05,7.648e-05,7.707e-05,0.7142787540605242,9267.92207163
1663286400000,2022-09-16 00:00:00,XTZ/BTC,7.721e-05,7.916e-05,7.628e-05,7.682e-05,3.9497990416978173,51416.28536446
1663200000000,2022-09-15 00:00:00,XTZ/BTC,7.946e-05,7.95e-05,7.627e-05,7.716e-05,3.7250427526903165,48276.86304679
1663113600000,2022-09-14 00:00:00,XTZ/BTC,7.573e-05,8.046e-05,7.504e-05,7.932e-05,12.621338229048114,159119.24141513
1663027200000,2022-09-13 00:00:00,XTZ/BTC,7.395e-05,7.712e-05,7.275e-05,7.578e-05,12.442373456969404,164190.72917616
1662940800000,2022-09-12 00:00:00,XTZ/BTC,7.692e-05,7.761e-05,7.315e-05,7.4e-05,15.769795597362199,213105.3459103
1662854400000,2022-09-11 00:00:00,XTZ/BTC,7.674e-05,8.137e-05,7.674e-05,7.726e-05,10.786080497423614,139607.56533036
1662768000000,2022-09-10 00:00:00,XTZ/BTC,7.705e-05,7.881e-05,7.618e-05,7.687e-05,2.652220214907021,34502.66963584
1662681600000,2022-09-09 00:00:00,XTZ/BTC,8.225e-05,8.31e-05,7.612e-05,7.69e-05,13.816355600183249,179666.52275921
1662595200000,2022-09-08 00:00:00,XTZ/BTC,7.72e-05,8.323e-05,7.68e-05,8.216e-05,16.530595825711387,201200.04656416
1662508800000,2022-09-07 00:00:00,XTZ/BTC,7.594e-05,7.797e-05,7.552e-05,7.731e-05,1.1696918165224426,15129.89026675
1662422400000,2022-09-06 00:00:00,XTZ/BTC,7.822e-05,8.01e-05,7.57e-05,7.577e-05,10.274019909594838,135594.82525531
1662336000000,2022-09-05 00:00:00,XTZ/BTC,7.793e-05,7.869e-05,7.628e-05,7.811e-05,1.5493953716459208,19836.06928237
1662249600000,2022-09-04 00:00:00,XTZ/BTC,7.679e-05,7.857e-05,7.629e-05,7.784e-05,5.07021610618129,65136.38368681
1662163200000,2022-09-03 00:00:00,XTZ/BTC,7.477e-05,7.707e-05,7.424e-05,7.679e-05,1.459060044827794,19000.65171022
1662076800000,2022-09-02 00:00:00,XTZ/BTC,7.661e-05,7.745e-05,7.389e-05,7.462e-05,3.6694905190444045,49175.69711933
1661990400000,2022-09-01 00:00:00,XTZ/BTC,7.515e-05,7.66e-05,7.421e-05,7.648e-05,2.3011398640971232,30088.12583809
1661904000000,2022-08-31 00:00:00,XTZ/BTC,7.573e-05,7.777e-05,7.516e-05,7.535e-05,1.953057246914565,25919.8042059
1661817600000,2022-08-30 00:00:00,XTZ/BTC,7.556e-05,7.602e-05,7.392e-05,7.545e-05,2.7710211989975764,36726.58978128
1661731200000,2022-08-29 00:00:00,XTZ/BTC,7.297e-05,7.556e-05,7.235e-05,7.544e-05,0.9349556400349575,12393.36744479
1661644800000,2022-08-28 00:00:00,XTZ/BTC,7.308e-05,7.434e-05,7.251e-05,7.282e-05,1.0356885515790615,14222.58378988
1661558400000,2022-08-27 00:00:00,XTZ/BTC,7.319e-05,7.355e-05,7.207e-05,7.292e-05,2.756756525264958,37805.21839365
1661472000000,2022-08-26 00:00:00,XTZ/BTC,7.733e-05,7.745e-05,7.272e-05,7.319e-05,3.0505478477728305,41679.84489374
1661385600000,2022-08-25 00:00:00,XTZ/BTC,7.498e-05,7.758e-05,7.486e-05,7.737e-05,9.519717540732259,123041.4571634
1661299200000,2022-08-24 00:00:00,XTZ/BTC,7.411e-05,7.631e-05,7.339e-05,7.487e-05,0.9971750681144158,13318.75341411
1661212800000,2022-08-23 00:00:00,XTZ/BTC,7.404e-05,7.47e-05,7.328e-05,7.403e-05,0.5863708403683063,7920.71917288
1661126400000,2022-08-22 00:00:00,XTZ/BTC,7.594e-05,7.605e-05,7.19e-05,7.42e-05,2.90712895023047,39179.63544785
1661040000000,2022-08-21 00:00:00,XTZ/BTC,7.381e-05,7.686e-05,7.352e-05,7.578e-05,1.1637609367329125,15357.09866367
1660953600000,2022-08-20 00:00:00,XTZ/BTC,7.573e-05,7.676e-05,7.28e-05,7.376e-05,4.720682414709205,64000.57503673
1660867200000,2022-08-19 00:00:00,XTZ/BTC,7.71e-05,7.71e-05,7.272e-05,7.561e-05,4.162284700625407,55049.39426829
1660780800000,2022-08-18 00:00:00,XTZ/BTC,8.079e-05,8.097e-05,7.673e-05,7.713e-05,0.8843763767551021,11466.0492254
1660694400000,2022-08-17 00:00:00,XTZ/BTC,7.913e-05,8.457e-05,7.905e-05,8.047e-05,0.7121385175496969,8849.73925127
1660608000000,2022-08-16 00:00:00,XTZ/BTC,7.563e-05,7.962e-05,7.454e-05,7.908e-05,8.312093271956092,105109.93009555
1660521600000,2022-08-15 00:00:00,XTZ/BTC,7.484e-05,7.626e-05,7.403e-05,7.568e-05,1.4115274439288703,18651.26115128
1660435200000,2022-08-14 00:00:00,XTZ/BTC,7.816e-05,7.924e-05,7.418e-05,7.484e-05,0.9423343544387107,12591.31954087
1660348800000,2022-08-13 00:00:00,XTZ/BTC,7.89e-05,7.905e-05,7.757e-05,7.822e-05,0.06211359795123061,794.08844223
1660262400000,2022-08-12 00:00:00,XTZ/BTC,7.942e-05,7.995e-05,7.849e-05,7.88e-05,0.273662874993264,3472.87912428
1660176000000,2022-08-11 00:00:00,XTZ/BTC,7.832e-05,7.985e-05,7.752e-05,7.944e-05,0.1180873584074952,1486.49746233
1660089600000,2022-08-10 00:00:00,XTZ/BTC,7.781e-05,7.821e-05,7.673e-05,7.808e-05,2.8430767344723713,36412.35571814
1660003200000,2022-08-09 00:00:00,XTZ/BTC,7.933e-05,8.047e-05,7.672e-05,7.798e-05,0.09399659996959399,1205.3936903
1659916800000,2022-08-08 00:00:00,XTZ/BTC,8.136e-05,8.326e-05,7.852e-05,7.948e-05,0.1289549724996064,1622.48329768
1659830400000,2022-08-07 00:00:00,XTZ/BTC,8.175e-05,8.332e-05,8.044e-05,8.152e-05,0.1581328953314264,1939.80489857
1659744000000,2022-08-06 00:00:00,XTZ/BTC,8.004e-05,8.199e-05,7.938e-05,8.191e-05,0.1472152554220182,1797.28061802
1659657600000,2022-08-05 00:00:00,XTZ/BTC,8.033e-05,8.117e-05,7.868e-05,7.986e-05,0.33855925793364183,4239.40969113
1659571200000,2022-08-04 00:00:00,XTZ/BTC,7.533e-05,8.104e-05,7.526e-05,8.022e-05,0.9225863409992375,11500.70233108
1659484800000,2022-08-03 00:00:00,XTZ/BTC,7.449e-05,7.615e-05,7.335e-05,7.525e-05,0.3568179965723275,4741.76739631
1659398400000,2022-08-02 00:00:00,XTZ/BTC,7.789e-05,7.841e-05,7.372e-05,7.444e-05,0.1903881780045544,2557.60583026
1659312000000,2022-08-01 00:00:00,XTZ/BTC,7.448e-05,7.937e-05,7.415e-05,7.797e-05,0.3837593330592009,4921.88448197
1659225600000,2022-07-31 00:00:00,XTZ/BTC,7.69e-05,7.777e-05,7.432e-05,7.472e-05,0.4557784817241008,6099.81908089
