https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ROOK,Volume USDT
1660608000000.0,2022-08-16 00:00:00,ROOK/USDT,39.5,39.8,38.1,38.45,78.95489726918075,3035.8158
1660521600000.0,2022-08-15 00:00:00,ROOK/USDT,40.7,44.15,39.25,39.5,212.71199746835444,8402.1239
1660435200000.0,2022-08-14 00:00:00,ROOK/USDT,43.9,44.3,40.0,40.7,119.91238943488943,4880.43425
1660348800000.0,2022-08-13 00:00:00,ROOK/USDT,43.25,44.75,42.3,43.9,64.45025056947608,2829.366
1660262400000.0,2022-08-12 00:00:00,ROOK/USDT,42.25,43.9,41.95,43.25,20.96261965317919,906.6333
1660176000000.0,2022-08-11 00:00:00,ROOK/USDT,42.0,44.0,41.7,42.25,90.74243905325444,3833.86805
1660089600000.0,2022-08-10 00:00:00,ROOK/USDT,40.15,42.95,39.15,42.0,81.80895952380952,3435.9763
1660003200000.0,2022-08-09 00:00:00,ROOK/USDT,42.5,44.0,39.35,40.15,125.25316562889167,5028.9146
1659916800000.0,2022-08-08 00:00:00,ROOK/USDT,40.85,46.95,40.5,42.5,161.41230470588235,6860.02295
1659830400000.0,2022-08-07 00:00:00,ROOK/USDT,40.95,40.95,39.6,40.85,30.08322643818849,1228.8998
1659744000000.0,2022-08-06 00:00:00,ROOK/USDT,39.85,42.25,39.45,40.95,118.77725152625153,4863.92845
1659657600000.0,2022-08-05 00:00:00,ROOK/USDT,37.8,40.7,37.75,39.85,59.88464993726474,2386.4033
1659571200000.0,2022-08-04 00:00:00,ROOK/USDT,39.1,40.45,36.75,37.8,185.99082142857145,7030.45305
1659484800000.0,2022-08-03 00:00:00,ROOK/USDT,37.0,39.85,35.8,39.1,52.79437723785166,2064.26015
1659398400000.0,2022-08-02 00:00:00,ROOK/USDT,38.35,38.4,33.15,37.0,169.44439594594596,6269.44265
1659312000000.0,2022-08-01 00:00:00,ROOK/USDT,39.0,39.05,32.85,38.35,122.99739504563233,4716.9501
1659225600000.0,2022-07-31 00:00:00,ROOK/USDT,44.3,47.05,34.65,39.0,418.3578153846154,16315.9548
1659139200000.0,2022-07-30 00:00:00,ROOK/USDT,29.75,48.15,29.35,44.3,560.8672595936795,24846.4196
1659052800000.0,2022-07-29 00:00:00,ROOK/USDT,29.6,30.9,28.55,29.75,248.4466151260504,7391.2868
1658966400000.0,2022-07-28 00:00:00,ROOK/USDT,27.4,31.35,27.0,29.6,102.54295777027026,3035.27155
1658880000000.0,2022-07-27 00:00:00,ROOK/USDT,24.0,27.9,23.7,27.4,146.0646368613139,4002.17105
1658793600000.0,2022-07-26 00:00:00,ROOK/USDT,25.35,25.8,23.0,24.0,255.78922083333336,6138.9413
1658707200000.0,2022-07-25 00:00:00,ROOK/USDT,27.5,28.45,25.15,25.35,253.75013609467456,6432.56595
1658620800000.0,2022-07-24 00:00:00,ROOK/USDT,28.15,29.5,27.15,27.5,222.4903472727273,6118.48455
1658534400000.0,2022-07-23 00:00:00,ROOK/USDT,29.8,30.05,26.95,28.15,149.1593943161634,4198.83695
1658448000000.0,2022-07-22 00:00:00,ROOK/USDT,29.7,31.75,29.05,29.8,178.21983724832214,5310.95115
1658361600000.0,2022-07-21 00:00:00,ROOK/USDT,30.05,31.35,29.05,29.7,94.97467340067341,2820.7478
1658275200000.0,2022-07-20 00:00:00,ROOK/USDT,31.05,32.5,29.85,30.05,130.41440765391013,3918.95295
1658188800000.0,2022-07-19 00:00:00,ROOK/USDT,31.2,31.7,30.0,31.05,28.369468599033816,880.872
1658102400000.0,2022-07-18 00:00:00,ROOK/USDT,28.15,31.5,27.6,31.2,78.22789903846154,2440.71045
1658016000000.0,2022-07-17 00:00:00,ROOK/USDT,29.4,33.5,27.85,28.15,124.92969271758437,3516.77085
1657929600000.0,2022-07-16 00:00:00,ROOK/USDT,29.35,30.0,27.05,29.4,68.71331292517007,2020.1714
1657843200000.0,2022-07-15 00:00:00,ROOK/USDT,28.6,30.05,27.35,29.35,33.88859454855196,994.63025
1657756800000.0,2022-07-14 00:00:00,ROOK/USDT,26.7,29.95,26.45,28.6,70.94454895104896,2029.0141
1657670400000.0,2022-07-13 00:00:00,ROOK/USDT,27.45,28.2,25.35,26.7,130.61684269662922,3487.4697
1657584000000.0,2022-07-12 00:00:00,ROOK/USDT,29.4,29.4,26.95,27.45,134.96137887067397,3704.68985
1657497600000.0,2022-07-11 00:00:00,ROOK/USDT,31.8,32.6,29.35,29.4,134.5243231292517,3955.0151
1657411200000.0,2022-07-10 00:00:00,ROOK/USDT,34.3,35.2,31.8,31.8,297.94146698113207,9474.53865
1657324800000.0,2022-07-09 00:00:00,ROOK/USDT,34.55,36.3,32.9,34.3,98.92623760932945,3393.16995
1657238400000.0,2022-07-08 00:00:00,ROOK/USDT,33.65,34.95,33.0,34.55,176.8289377713459,6109.4398
1657152000000.0,2022-07-07 00:00:00,ROOK/USDT,33.1,34.95,29.0,33.65,1334.1115364041605,44892.8532
1657065600000.0,2022-07-06 00:00:00,ROOK/USDT,33.55,34.05,28.85,33.1,400.74022960725074,13264.5016
1656979200000.0,2022-07-05 00:00:00,ROOK/USDT,34.25,34.95,31.6,33.55,265.6802220566319,8913.57145
1656892800000.0,2022-07-04 00:00:00,ROOK/USDT,32.6,34.9,29.0,34.25,488.24145985401464,16722.27
1656806400000.0,2022-07-03 00:00:00,ROOK/USDT,32.3,34.45,28.1,32.6,686.0414279141104,22364.95055
1656720000000.0,2022-07-02 00:00:00,ROOK/USDT,31.1,33.35,29.95,32.3,41.60976934984521,1343.99555
1656633600000.0,2022-07-01 00:00:00,ROOK/USDT,28.05,35.55,27.65,31.1,886.4011881028938,27567.07695
1656547200000.0,2022-06-30 00:00:00,ROOK/USDT,29.35,30.0,27.1,28.05,677.3778449197861,19000.44855
1656460800000.0,2022-06-29 00:00:00,ROOK/USDT,28.9,30.55,28.2,29.35,289.2207103918228,8488.62785
1656374400000.0,2022-06-28 00:00:00,ROOK/USDT,28.9,30.55,28.6,28.9,236.37417301038064,6831.2136
1656288000000.0,2022-06-27 00:00:00,ROOK/USDT,28.8,30.1,27.9,28.9,226.63877681660898,6549.86065
1656201600000.0,2022-06-26 00:00:00,ROOK/USDT,33.7,34.3,28.15,28.8,915.4141614583333,26363.92785
1656115200000.0,2022-06-25 00:00:00,ROOK/USDT,29.7,34.35,29.35,33.7,1118.380802670623,37689.43305
1656028800000.0,2022-06-24 00:00:00,ROOK/USDT,23.5,30.1,23.35,29.7,726.9433956228957,21590.21885
1655942400000.0,2022-06-23 00:00:00,ROOK/USDT,21.9,24.05,21.05,23.5,105.33610212765957,2475.3984
1655856000000.0,2022-06-22 00:00:00,ROOK/USDT,21.8,22.6,21.0,21.9,105.20257305936073,2303.93635
1655769600000.0,2022-06-21 00:00:00,ROOK/USDT,20.7,23.7,19.1,21.8,927.0257201834862,20209.1607
1655683200000.0,2022-06-20 00:00:00,ROOK/USDT,17.8,24.95,17.7,20.7,13196.445652173912,273166.425
1655596800000.0,2022-06-19 00:00:00,ROOK/USDT,17.75,18.95,16.8,17.8,588.4536853932584,10474.4756
1655510400000.0,2022-06-18 00:00:00,ROOK/USDT,20.15,20.75,16.25,17.75,856.2514112676056,15198.46255
1655424000000.0,2022-06-17 00:00:00,ROOK/USDT,18.65,21.7,18.45,20.15,469.3909404466502,9458.22745
1655337600000.0,2022-06-16 00:00:00,ROOK/USDT,22.1,22.7,18.4,18.65,508.4662520107239,9482.8956
1655251200000.0,2022-06-15 00:00:00,ROOK/USDT,22.95,23.25,20.85,22.1,336.2765542986425,7431.71185
1655164800000.0,2022-06-14 00:00:00,ROOK/USDT,24.8,28.55,21.85,22.95,587.2409498910675,13477.1798
1655078400000.0,2022-06-13 00:00:00,ROOK/USDT,31.5,31.5,24.15,24.8,1052.7799072580644,26108.9417
1654992000000.0,2022-06-12 00:00:00,ROOK/USDT,33.5,34.1,30.95,31.5,533.4897666666667,16804.92765
1654905600000.0,2022-06-11 00:00:00,ROOK/USDT,38.85,39.3,33.45,33.5,437.2730164179104,14648.64605
1654819200000.0,2022-06-10 00:00:00,ROOK/USDT,39.0,40.3,35.9,38.85,319.50777863577866,12412.8772
1654732800000.0,2022-06-09 00:00:00,ROOK/USDT,38.15,41.05,35.1,39.0,1021.7140038461538,39846.84615
1654646400000.0,2022-06-08 00:00:00,ROOK/USDT,39.0,41.35,37.05,38.15,462.10044429882043,17629.13195
1654560000000.0,2022-06-07 00:00:00,ROOK/USDT,40.9,41.15,37.65,39.0,224.82164230769231,8768.04405
1654473600000.0,2022-06-06 00:00:00,ROOK/USDT,40.25,46.9,36.6,40.9,456.7006283618582,18679.0557
1654387200000.0,2022-06-05 00:00:00,ROOK/USDT,36.6,41.45,35.4,40.25,737.3547366459627,29678.52815
1654300800000.0,2022-06-04 00:00:00,ROOK/USDT,39.05,42.9,35.35,36.6,1262.6776516393443,46214.00205
1654214400000.0,2022-06-03 00:00:00,ROOK/USDT,41.35,46.25,36.3,39.05,866.6687528809219,33843.4148
1654128000000.0,2022-06-02 00:00:00,ROOK/USDT,39.3,44.65,35.05,41.35,622.2933397823458,25731.8296
1654041600000.0,2022-06-01 00:00:00,ROOK/USDT,41.05,42.2,37.0,39.3,991.2411055979645,38955.77545
1653955200000.0,2022-05-31 00:00:00,ROOK/USDT,45.6,50.3,40.7,41.05,696.171071863581,28577.8225
1653868800000.0,2022-05-30 00:00:00,ROOK/USDT,38.65,51.95,37.55,45.6,467.690860745614,21326.70325
1653782400000.0,2022-05-29 00:00:00,ROOK/USDT,37.35,41.05,35.35,38.65,1146.6857632600259,44319.40475
1653696000000.0,2022-05-28 00:00:00,ROOK/USDT,35.1,38.05,34.0,37.35,686.8149183400267,25652.5372
1653609600000.0,2022-05-27 00:00:00,ROOK/USDT,39.2,41.05,35.1,35.1,964.9052806267805,33868.17535
1653523200000.0,2022-05-26 00:00:00,ROOK/USDT,42.6,44.3,37.1,39.2,152.03436096938773,5959.74695
1653436800000.0,2022-05-25 00:00:00,ROOK/USDT,43.85,44.35,38.35,42.6,767.6151068075117,32700.40355
1653350400000.0,2022-05-24 00:00:00,ROOK/USDT,44.1,48.65,42.45,43.85,90.70542417331814,3977.43285
1653264000000.0,2022-05-23 00:00:00,ROOK/USDT,52.4,60.0,42.8,44.1,370.29827777777774,16330.15405
1653177600000.0,2022-05-22 00:00:00,ROOK/USDT,52.25,53.9,49.85,52.4,65.78638263358779,3447.20645
1653091200000.0,2022-05-21 00:00:00,ROOK/USDT,52.65,55.85,49.5,52.25,527.366252631579,27554.8867
1653004800000.0,2022-05-20 00:00:00,ROOK/USDT,57.65,58.05,51.35,52.65,717.9498461538461,37800.0594
1652918400000.0,2022-05-19 00:00:00,ROOK/USDT,57.45,65.05,55.4,57.65,1412.9829705117088,81458.46825
1652832000000.0,2022-05-18 00:00:00,ROOK/USDT,60.7,63.05,56.5,57.45,661.2817859007832,37990.6386
1652745600000.0,2022-05-17 00:00:00,ROOK/USDT,58.95,62.9,57.75,60.7,370.2063245469522,22471.5239
1652659200000.0,2022-05-16 00:00:00,ROOK/USDT,62.8,69.7,55.1,58.95,326.7224563189143,19260.2888
1652572800000.0,2022-05-15 00:00:00,ROOK/USDT,64.95,65.8,54.9,62.8,53.36852945859873,3351.54365
1652486400000.0,2022-05-14 00:00:00,ROOK/USDT,52.2,66.65,50.05,64.95,156.5383179368745,10167.16375
1652400000000.0,2022-05-13 00:00:00,ROOK/USDT,51.6,67.2,46.2,52.2,18686.63064176245,975442.1195
1652313600000.0,2022-05-12 00:00:00,ROOK/USDT,53.05,60.9,46.85,51.6,137.61485174418604,7100.92635
1652227200000.0,2022-05-11 00:00:00,ROOK/USDT,73.35,77.75,50.0,53.05,359.51007634307257,19072.00955
1652140800000.0,2022-05-10 00:00:00,ROOK/USDT,70.95,84.4,66.55,73.35,79.36792774369462,5821.6375
1652054400000.0,2022-05-09 00:00:00,ROOK/USDT,87.65,91.35,70.0,70.95,166.01565750528542,11778.8109
1651968000000.0,2022-05-08 00:00:00,ROOK/USDT,91.85,94.85,86.45,87.65,60.11398402738163,5268.9907
1651881600000.0,2022-05-07 00:00:00,ROOK/USDT,95.35,97.1,88.35,91.85,183.53319488296134,16857.52395
1651795200000.0,2022-05-06 00:00:00,ROOK/USDT,95.4,100.55,91.7,95.35,129.12150498164658,12311.7355
1651708800000.0,2022-05-05 00:00:00,ROOK/USDT,111.35,113.85,90.75,95.4,434.4283637316562,41444.4659
1651622400000.0,2022-05-04 00:00:00,ROOK/USDT,96.85,115.2,95.15,111.35,483.1179124382578,53795.17955
1651536000000.0,2022-05-03 00:00:00,ROOK/USDT,95.7,108.9,91.6,96.85,275.65782240578216,26697.4601
1651449600000.0,2022-05-02 00:00:00,ROOK/USDT,87.65,99.65,85.1,95.7,144.05949947753396,13786.4941
1651363200000.0,2022-05-01 00:00:00,ROOK/USDT,84.5,91.7,81.45,87.65,24.14375812892185,2116.2004
1651276800000.0,2022-04-30 00:00:00,ROOK/USDT,90.8,92.45,78.2,84.5,218.56845857988165,18469.03475
1651190400000.0,2022-04-29 00:00:00,ROOK/USDT,98.1,108.9,88.5,90.8,373.3452307268723,33899.74695
1651104000000.0,2022-04-28 00:00:00,ROOK/USDT,108.35,111.9,95.15,98.1,157.14712436289503,15416.1329
1651017600000.0,2022-04-27 00:00:00,ROOK/USDT,111.55,118.55,102.65,108.35,217.08266082141208,23520.9063
1650931200000.0,2022-04-26 00:00:00,ROOK/USDT,131.1,134.9,109.3,111.55,335.9811313312416,37478.6952
1650844800000.0,2022-04-25 00:00:00,ROOK/USDT,122.8,133.7,116.7,131.1,447.2414828375286,58633.3584
1650758400000.0,2022-04-24 00:00:00,ROOK/USDT,126.0,131.6,118.75,122.8,1026.1897455211727,126016.10075
1650672000000.0,2022-04-23 00:00:00,ROOK/USDT,137.6,139.2,125.7,126.0,768.3742472222223,96815.15515
1650585600000.0,2022-04-22 00:00:00,ROOK/USDT,140.45,155.6,132.2,137.6,321.2993993459302,44210.79735
1650499200000.0,2022-04-21 00:00:00,ROOK/USDT,125.15,153.85,125.15,140.45,296.23763047347813,41606.5752
1650412800000.0,2022-04-20 00:00:00,ROOK/USDT,124.6,133.0,121.45,125.15,153.8886084698362,19259.15935
1650326400000.0,2022-04-19 00:00:00,ROOK/USDT,119.7,130.3,116.7,124.6,131.65490369181381,16404.201
1650240000000.0,2022-04-18 00:00:00,ROOK/USDT,115.85,126.9,100.9,119.7,337.38340559732666,40384.79365
1650153600000.0,2022-04-17 00:00:00,ROOK/USDT,115.65,119.75,112.7,115.85,57.38788260681916,6648.3862
1650067200000.0,2022-04-16 00:00:00,ROOK/USDT,112.65,116.2,112.3,115.65,28.43132728058798,3288.083
1649980800000.0,2022-04-15 00:00:00,ROOK/USDT,111.1,114.45,107.65,112.65,104.20429871282734,11738.61425
1649894400000.0,2022-04-14 00:00:00,ROOK/USDT,112.6,116.2,109.45,111.1,61.0764099909991,6785.58915
1649808000000.0,2022-04-13 00:00:00,ROOK/USDT,112.45,115.5,107.65,112.6,208.82727575488454,23513.95125
1649721600000.0,2022-04-12 00:00:00,ROOK/USDT,108.35,115.45,106.7,112.45,1615.5998257003112,181674.2004
1649635200000.0,2022-04-11 00:00:00,ROOK/USDT,121.55,123.35,105.5,108.35,149.96411675126905,16248.61205
1649548800000.0,2022-04-10 00:00:00,ROOK/USDT,125.2,127.75,117.75,121.55,261.7362969971205,31814.0469
1649462400000.0,2022-04-09 00:00:00,ROOK/USDT,120.3,125.45,116.1,125.2,42.09039696485623,5269.7177
1649376000000.0,2022-04-08 00:00:00,ROOK/USDT,116.1,124.5,114.95,120.3,24.38564089775561,2933.5926
1649289600000.0,2022-04-07 00:00:00,ROOK/USDT,120.25,121.95,114.3,116.1,95.95836735572782,11140.76645
1649203200000.0,2022-04-06 00:00:00,ROOK/USDT,131.6,132.1,119.2,120.25,150.1956286902287,18061.02435
1649116800000.0,2022-04-05 00:00:00,ROOK/USDT,133.5,134.5,128.0,131.6,46.90681382978724,6172.9367
1649030400000.0,2022-04-04 00:00:00,ROOK/USDT,134.6,135.85,126.55,133.5,78.20763258426966,10440.71895
1648944000000.0,2022-04-03 00:00:00,ROOK/USDT,133.5,134.9,129.0,134.6,36.73303046062408,4944.2659
1648857600000.0,2022-04-02 00:00:00,ROOK/USDT,132.65,142.05,132.65,133.5,95.30039812734083,12722.60315
1648771200000.0,2022-04-01 00:00:00,ROOK/USDT,127.25,134.85,125.1,132.65,43.17452921221259,5727.1013
1648684800000.0,2022-03-31 00:00:00,ROOK/USDT,139.7,139.75,124.75,127.25,343.0485807465619,43652.9319
1648598400000.0,2022-03-30 00:00:00,ROOK/USDT,141.15,144.25,135.6,139.7,24.694452755905516,3449.81505
1648512000000.0,2022-03-29 00:00:00,ROOK/USDT,139.8,144.25,137.0,141.15,136.89422352107687,19322.61965
1648425600000.0,2022-03-28 00:00:00,ROOK/USDT,131.0,148.4,131.0,139.8,163.6504234620887,22878.3292
1648339200000.0,2022-03-27 00:00:00,ROOK/USDT,118.3,132.25,117.35,131.0,101.13220229007634,13248.3185
1648252800000.0,2022-03-26 00:00:00,ROOK/USDT,116.3,118.3,114.4,118.3,39.35522231614539,4655.7228
1648166400000.0,2022-03-25 00:00:00,ROOK/USDT,121.85,122.9,112.55,116.3,113.85398495270852,13241.21845
1648080000000.0,2022-03-24 00:00:00,ROOK/USDT,120.85,122.9,119.4,121.85,12.605246614690193,1535.9493
1647993600000.0,2022-03-23 00:00:00,ROOK/USDT,119.15,122.95,116.15,120.85,50.71459247000414,6128.8585
1647907200000.0,2022-03-22 00:00:00,ROOK/USDT,118.5,123.3,115.7,119.15,82.50789257238773,9830.8154
1647820800000.0,2022-03-21 00:00:00,ROOK/USDT,114.95,122.05,112.65,118.5,40.46961983122363,4795.64995
1647734400000.0,2022-03-20 00:00:00,ROOK/USDT,118.7,120.65,112.1,114.95,66.82822183558068,7681.9041
1647648000000.0,2022-03-19 00:00:00,ROOK/USDT,122.75,123.6,116.45,118.7,57.5769098567818,6834.3792
1647561600000.0,2022-03-18 00:00:00,ROOK/USDT,114.8,122.9,110.8,122.75,104.50321384928718,12827.7695
1647475200000.0,2022-03-17 00:00:00,ROOK/USDT,104.1,116.2,104.1,114.8,72.33302482578397,8303.83125
1647388800000.0,2022-03-16 00:00:00,ROOK/USDT,105.7,110.0,102.25,104.1,104.29479682997119,10857.08835
1647302400000.0,2022-03-15 00:00:00,ROOK/USDT,106.1,107.75,103.0,105.7,35.3914697256386,3740.87835
1647216000000.0,2022-03-14 00:00:00,ROOK/USDT,102.25,106.1,99.5,106.1,54.741655984919895,5808.0897
1647129600000.0,2022-03-13 00:00:00,ROOK/USDT,104.65,107.75,101.0,102.25,45.68949731051345,4671.7511
1647043200000.0,2022-03-12 00:00:00,ROOK/USDT,108.65,112.85,102.0,104.65,87.24968370759676,9130.6794
1646956800000.0,2022-03-11 00:00:00,ROOK/USDT,122.7,124.7,107.5,108.65,168.78369719282097,18338.3487
1646870400000.0,2022-03-10 00:00:00,ROOK/USDT,130.3,132.35,117.35,122.7,142.17381458842706,17444.72705
1646784000000.0,2022-03-09 00:00:00,ROOK/USDT,109.2,136.3,109.2,130.3,353.61377014581734,46075.87425
1646697600000.0,2022-03-08 00:00:00,ROOK/USDT,106.05,111.95,104.1,109.2,95.18053708791209,10393.71465
1646611200000.0,2022-03-07 00:00:00,ROOK/USDT,105.5,110.9,101.5,106.05,87.81696181046675,9312.9888
1646524800000.0,2022-03-06 00:00:00,ROOK/USDT,108.9,113.9,104.1,105.5,386.88233127962087,40816.08595
1646438400000.0,2022-03-05 00:00:00,ROOK/USDT,102.55,111.7,102.0,108.9,160.29179109274563,17455.77605
1646352000000.0,2022-03-04 00:00:00,ROOK/USDT,96.15,112.75,96.1,102.55,178.45404778156995,18300.4626
1646265600000.0,2022-03-03 00:00:00,ROOK/USDT,104.2,109.15,93.3,96.15,271.6396219448778,26118.14965
1646179200000.0,2022-03-02 00:00:00,ROOK/USDT,94.7,108.75,94.2,104.2,325.00153071017274,33865.1595
1646092800000.0,2022-03-01 00:00:00,ROOK/USDT,90.55,95.9,90.4,94.7,34.207683210137276,3239.4676
1646006400000.0,2022-02-28 00:00:00,ROOK/USDT,82.25,92.35,76.3,90.55,353.4523191606847,32005.1075
1645920000000.0,2022-02-27 00:00:00,ROOK/USDT,84.1,86.3,82.1,82.25,94.77448936170212,7795.20175
1645833600000.0,2022-02-26 00:00:00,ROOK/USDT,86.7,89.7,81.15,84.1,28.77665219976219,2420.11645
1645747200000.0,2022-02-25 00:00:00,ROOK/USDT,82.45,88.8,77.75,86.7,222.68723356401384,19306.98315
1645660800000.0,2022-02-24 00:00:00,ROOK/USDT,86.6,89.25,73.25,82.45,298.7047640994542,24628.2078
1645574400000.0,2022-02-23 00:00:00,ROOK/USDT,85.15,92.4,84.85,86.6,54.885726327944575,4753.1039
1645488000000.0,2022-02-22 00:00:00,ROOK/USDT,85.3,87.2,80.05,85.15,101.73233000587199,8662.5079
1645401600000.0,2022-02-21 00:00:00,ROOK/USDT,90.1,92.9,85.3,85.3,34.05520281359907,2904.9088
1645315200000.0,2022-02-20 00:00:00,ROOK/USDT,96.2,96.2,87.0,90.1,44.02519145394007,3966.66975
1645228800000.0,2022-02-19 00:00:00,ROOK/USDT,97.65,98.6,93.4,96.2,120.90449636174635,11631.01255
1645142400000.0,2022-02-18 00:00:00,ROOK/USDT,100.5,104.15,96.5,97.65,50.162837685611876,4898.4011
1645056000000.0,2022-02-17 00:00:00,ROOK/USDT,112.1,112.8,100.5,100.5,36.33505572139303,3651.6731
1644969600000.0,2022-02-16 00:00:00,ROOK/USDT,112.15,114.25,108.4,112.1,46.76053077609277,5241.8555
1644883200000.0,2022-02-15 00:00:00,ROOK/USDT,100.8,112.15,100.8,112.15,67.89852964779313,7614.8201
1644796800000.0,2022-02-14 00:00:00,ROOK/USDT,103.55,104.15,95.65,100.8,153.4426140873016,15467.0155
1644710400000.0,2022-02-13 00:00:00,ROOK/USDT,108.85,110.0,103.3,103.55,98.70645436986963,10221.05335
1644624000000.0,2022-02-12 00:00:00,ROOK/USDT,108.9,111.1,103.2,108.85,444.39822553973363,48372.74685
1644537600000.0,2022-02-11 00:00:00,ROOK/USDT,116.05,121.3,107.75,108.9,479.3083608815427,52196.6805
1644451200000.0,2022-02-10 00:00:00,ROOK/USDT,123.3,126.55,115.45,116.05,340.3541469194313,39498.09875
1644364800000.0,2022-02-09 00:00:00,ROOK/USDT,115.95,124.55,113.25,123.3,146.14429399837795,18019.59145
1644278400000.0,2022-02-08 00:00:00,ROOK/USDT,124.9,126.85,111.05,115.95,325.1552927986201,37701.7562
1644192000000.0,2022-02-07 00:00:00,ROOK/USDT,120.8,125.3,118.35,124.9,112.50903162530022,14052.37805
1644105600000.0,2022-02-06 00:00:00,ROOK/USDT,124.25,124.7,115.55,120.8,50.63101034768212,6116.22605
1644019200000.0,2022-02-05 00:00:00,ROOK/USDT,119.5,128.4,119.35,124.25,194.3616245472837,24149.43185
1643932800000.0,2022-02-04 00:00:00,ROOK/USDT,96.65,120.8,96.65,119.5,326.01989414225943,38959.37735
1643846400000.0,2022-02-03 00:00:00,ROOK/USDT,109.4,109.45,92.35,96.65,253.60177496120022,24510.61155
1643760000000.0,2022-02-02 00:00:00,ROOK/USDT,110.95,118.55,106.0,109.4,151.35205347349176,16557.91465
1643673600000.0,2022-02-01 00:00:00,ROOK/USDT,111.9,115.0,106.7,110.95,89.03169310500225,9878.06635
