https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MLK,Volume USDT
1663329600,2022-09-16 12:00:00,MLK/USDT,0.33501,0.3356,0.33498,0.3356,5431.8159,1820.908552684
1663326000,2022-09-16 11:00:00,MLK/USDT,0.33322,0.33648,0.33322,0.33569,8213.4291,2752.978169609
1663322400,2022-09-16 10:00:00,MLK/USDT,0.33412,0.33597,0.33412,0.33468,6482.2992,2168.391430325
1663318800,2022-09-16 09:00:00,MLK/USDT,0.33384,0.3343,0.33384,0.3343,7444.0313,2486.352527236
1663315200,2022-09-16 08:00:00,MLK/USDT,0.3351,0.3351,0.33388,0.33388,7555.0472,2527.525582263
1663311600,2022-09-16 07:00:00,MLK/USDT,0.33547,0.33547,0.33462,0.33462,9184.0011,3077.275666981
1663308000,2022-09-16 06:00:00,MLK/USDT,0.33475,0.33535,0.33325,0.33485,6588.468,2206.410697502
1663304400,2022-09-16 05:00:00,MLK/USDT,0.33517,0.33531,0.33469,0.33497,14257.9199,4777.522877931
1663300800,2022-09-16 04:00:00,MLK/USDT,0.33461,0.33541,0.33461,0.33492,10241.9592,3431.665210232
1663297200,2022-09-16 03:00:00,MLK/USDT,0.33391,0.33519,0.33391,0.33469,7565.9352,2529.350615971
1663293600,2022-09-16 02:00:00,MLK/USDT,0.33401,0.33437,0.3332,0.33382,14532.1005,4853.940378658
1663290000,2022-09-16 01:00:00,MLK/USDT,0.33415,0.33564,0.3332,0.33404,9125.1864,3050.009253516
1663286400,2022-09-16 00:00:00,MLK/USDT,0.33403,0.33435,0.3332,0.33435,10738.3075,3586.816040885
1663282800,2022-09-15 23:00:00,MLK/USDT,0.33372,0.33383,0.33359,0.33365,9611.4924,3207.144972927
1663279200,2022-09-15 22:00:00,MLK/USDT,0.33503,0.33503,0.33385,0.33385,9669.9448,3233.250996601
1663275600,2022-09-15 21:00:00,MLK/USDT,0.33491,0.33562,0.33322,0.33454,11217.0928,3757.50972825
1663272000,2022-09-15 20:00:00,MLK/USDT,0.33486,0.33529,0.33322,0.33497,8410.8551,2818.137733065
1663268400,2022-09-15 19:00:00,MLK/USDT,0.33483,0.33492,0.33327,0.33461,10765.3668,3602.551835736
1663264800,2022-09-15 18:00:00,MLK/USDT,0.33478,0.33538,0.33389,0.33465,10801.5084,3617.980081871
1663261200,2022-09-15 17:00:00,MLK/USDT,0.33464,0.33705,0.33464,0.33563,16480.1214,5519.462028377
1663257600,2022-09-15 16:00:00,MLK/USDT,0.33416,0.33659,0.33416,0.33508,9151.9056,3061.859714171
1663254000,2022-09-15 15:00:00,MLK/USDT,0.33468,0.33478,0.3332,0.33469,10390.8463,3472.784070205
1663250400,2022-09-15 14:00:00,MLK/USDT,0.33703,0.33734,0.33495,0.33495,12395.3452,4168.147431232
1663246800,2022-09-15 13:00:00,MLK/USDT,0.33639,0.33758,0.33639,0.3367,11287.3416,3801.166531708
1663243200,2022-09-15 12:00:00,MLK/USDT,0.33668,0.33727,0.33521,0.33704,7495.0759,2524.532954825
1663239600,2022-09-15 11:00:00,MLK/USDT,0.33622,0.33848,0.33622,0.3374,12963.7023,4367.999213763
1663236000,2022-09-15 10:00:00,MLK/USDT,0.33718,0.33718,0.33485,0.33668,10234.2278,3448.659631319
1663232400,2022-09-15 09:00:00,MLK/USDT,0.33703,0.33737,0.33699,0.33699,8325.7642,2806.888977489
1663228800,2022-09-15 08:00:00,MLK/USDT,0.33812,0.33848,0.33631,0.33688,14261.1309,4809.065352774
1663225200,2022-09-15 07:00:00,MLK/USDT,0.33762,0.33848,0.33762,0.3382,8091.2502,2735.716979486
1663221600,2022-09-15 06:00:00,MLK/USDT,0.33665,0.33847,0.33543,0.33661,10958.8877,3686.141363286
1663218000,2022-09-15 05:00:00,MLK/USDT,0.33589,0.33646,0.33589,0.3363,5423.3286,1823.36291655
1663214400,2022-09-15 04:00:00,MLK/USDT,0.3369,0.33724,0.33586,0.33623,10796.334,3631.022262888
1663210800,2022-09-15 03:00:00,MLK/USDT,0.33952,0.33952,0.33584,0.33687,11499.1334,3877.466857054
1663207200,2022-09-15 02:00:00,MLK/USDT,0.34194,0.34194,0.33982,0.33998,12583.8446,4290.55696219
1663203600,2022-09-15 01:00:00,MLK/USDT,0.34,0.34146,0.34,0.34139,9987.1388,3408.01923729
1663200000,2022-09-15 00:00:00,MLK/USDT,0.34182,0.34224,0.34176,0.34208,12918.4203,4416.881722961
1663196400,2022-09-14 23:00:00,MLK/USDT,0.34198,0.3437,0.34019,0.34019,9250.127,3163.716981133
1663192800,2022-09-14 22:00:00,MLK/USDT,0.34118,0.3426,0.34118,0.3426,10873.079,3715.923998876
1663189200,2022-09-14 21:00:00,MLK/USDT,0.34175,0.34184,0.34037,0.34117,15737.6358,5366.884311715
1663185600,2022-09-14 20:00:00,MLK/USDT,0.34144,0.34303,0.34115,0.34143,9718.7125,3317.8398465
1663182000,2022-09-14 19:00:00,MLK/USDT,0.34216,0.34216,0.34063,0.34137,17115.997,5840.957316478
1663178400,2022-09-14 18:00:00,MLK/USDT,0.34267,0.34271,0.34133,0.34207,11754.1016,4022.637988873
1663174800,2022-09-14 17:00:00,MLK/USDT,0.3431,0.34368,0.3431,0.34329,8688.4358,2983.368178445
1663171200,2022-09-14 16:00:00,MLK/USDT,0.34326,0.34335,0.34196,0.34288,13035.5179,4470.770400898
1663167600,2022-09-14 15:00:00,MLK/USDT,0.3425,0.3442,0.34196,0.34314,8496.9932,2915.893149206
1663164000,2022-09-14 14:00:00,MLK/USDT,0.34326,0.34343,0.3425,0.34343,12274.3661,4210.708389797
1663160400,2022-09-14 13:00:00,MLK/USDT,0.34387,0.34387,0.34315,0.34315,9012.7028,3093.782819217
1663156800,2022-09-14 12:00:00,MLK/USDT,0.34271,0.34406,0.3425,0.34406,14722.7558,5053.070126654
1663153200,2022-09-14 11:00:00,MLK/USDT,0.34442,0.3445,0.34408,0.34408,14199.6365,4889.537545922
1663149600,2022-09-14 10:00:00,MLK/USDT,0.34478,0.34478,0.34269,0.34443,9231.3927,3179.091078363
1663146000,2022-09-14 09:00:00,MLK/USDT,0.34531,0.34531,0.34448,0.34487,10243.6131,3533.45595075
1663142400,2022-09-14 08:00:00,MLK/USDT,0.34394,0.34476,0.34348,0.34476,11022.5963,3791.077029427
1663138800,2022-09-14 07:00:00,MLK/USDT,0.34422,0.34541,0.34371,0.34441,15804.0315,5436.7531594
1663135200,2022-09-14 06:00:00,MLK/USDT,0.34417,0.34456,0.34417,0.34445,6688.3374,2303.833878144
1663131600,2022-09-14 05:00:00,MLK/USDT,0.34442,0.34639,0.34426,0.34476,9039.8085,3117.667931871
1663128000,2022-09-14 04:00:00,MLK/USDT,0.34458,0.34639,0.34453,0.34454,16146.2328,5565.887526722
1663124400,2022-09-14 03:00:00,MLK/USDT,0.34431,0.34491,0.34431,0.34468,10004.9473,3448.542150369
1663120800,2022-09-14 02:00:00,MLK/USDT,0.34402,0.34457,0.34402,0.34441,7646.1989,2633.316074734
1663117200,2022-09-14 01:00:00,MLK/USDT,0.34398,0.34473,0.34368,0.34411,8259.9387,2843.145772354
1663113600,2022-09-14 00:00:00,MLK/USDT,0.34384,0.34386,0.34279,0.34335,13701.1415,4704.100249391
1663110000,2022-09-13 23:00:00,MLK/USDT,0.34433,0.3444,0.34376,0.34393,10424.4692,3587.406707339
1663106400,2022-09-13 22:00:00,MLK/USDT,0.34459,0.34483,0.34397,0.34458,17376.7472,5986.599407126
1663102800,2022-09-13 21:00:00,MLK/USDT,0.3458,0.3458,0.34411,0.345,11541.8751,3981.185949249
1663099200,2022-09-13 20:00:00,MLK/USDT,0.34601,0.34687,0.34511,0.34511,12645.1219,4369.837730124
1663095600,2022-09-13 19:00:00,MLK/USDT,0.3453,0.34566,0.3444,0.34566,9352.1421,3230.216710432
1663092000,2022-09-13 18:00:00,MLK/USDT,0.34636,0.34669,0.34581,0.34581,9675.7933,3351.517394602
1663088400,2022-09-13 17:00:00,MLK/USDT,0.34638,0.34717,0.34621,0.34662,8258.944,2862.281757187
1663084800,2022-09-13 16:00:00,MLK/USDT,0.3464,0.34775,0.34453,0.34623,13094.7569,4536.057466128
1663081200,2022-09-13 15:00:00,MLK/USDT,0.34736,0.34784,0.3464,0.34784,10206.6422,3544.591063946
1663077600,2022-09-13 14:00:00,MLK/USDT,0.34859,0.34894,0.34703,0.34703,11561.3202,4028.417924406
1663074000,2022-09-13 13:00:00,MLK/USDT,0.34928,0.3499,0.34753,0.34881,9639.3722,3367.66736039
1663070400,2022-09-13 12:00:00,MLK/USDT,0.36654,0.36655,0.35,0.35,29633.5772,10639.485904534
1663066800,2022-09-13 11:00:00,MLK/USDT,0.36526,0.3667,0.36526,0.36654,11691.5323,4277.861866635
1663063200,2022-09-13 10:00:00,MLK/USDT,0.36515,0.36549,0.36433,0.36529,10840.8091,3961.217909866
1663059600,2022-09-13 09:00:00,MLK/USDT,0.36508,0.36541,0.36508,0.36541,8076.0411,2950.383202253
1663056000,2022-09-13 08:00:00,MLK/USDT,0.36422,0.36541,0.36422,0.36479,13805.0759,5038.001241539
1663052400,2022-09-13 07:00:00,MLK/USDT,0.3646,0.36484,0.36416,0.36451,15641.0831,5698.989421955
1663048800,2022-09-13 06:00:00,MLK/USDT,0.36534,0.36636,0.36416,0.36416,8936.4748,3262.039854429
1663045200,2022-09-13 05:00:00,MLK/USDT,0.36491,0.36538,0.3646,0.36526,9011.2131,3289.455991072
1663041600,2022-09-13 04:00:00,MLK/USDT,0.36406,0.36636,0.36404,0.36476,10685.0024,3898.313989233
1663038000,2022-09-13 03:00:00,MLK/USDT,0.36551,0.36551,0.36272,0.36404,10158.4223,3703.097909866
1663034400,2022-09-13 02:00:00,MLK/USDT,0.3649,0.36546,0.36392,0.36546,9320.0132,3399.275292037
1663030800,2022-09-13 01:00:00,MLK/USDT,0.3662,0.36644,0.36392,0.36477,17610.2611,6438.364654617
1663027200,2022-09-13 00:00:00,MLK/USDT,0.36703,0.36707,0.36607,0.36645,16813.6775,6164.379642631
1663023600,2022-09-12 23:00:00,MLK/USDT,0.36718,0.36722,0.36702,0.36702,11972.1719,4395.236731616
1663020000,2022-09-12 22:00:00,MLK/USDT,0.36724,0.36724,0.36704,0.36709,9600.0272,3524.754131405
1663016400,2022-09-12 21:00:00,MLK/USDT,0.36706,0.36721,0.36696,0.36717,11392.6788,4181.71025576
1663012800,2022-09-12 20:00:00,MLK/USDT,0.36715,0.36731,0.36708,0.36731,12266.1865,4503.892242876
1663009200,2022-09-12 19:00:00,MLK/USDT,0.36714,0.36731,0.36698,0.36713,12639.1523,4640.122911012
1663005600,2022-09-12 18:00:00,MLK/USDT,0.3664,0.36718,0.3664,0.36718,12415.4992,4555.964773274
1663002000,2022-09-12 17:00:00,MLK/USDT,0.36666,0.36666,0.36622,0.36659,6647.7966,2436.020896349
1662998400,2022-09-12 16:00:00,MLK/USDT,0.36849,0.36864,0.36518,0.36633,19832.9149,7277.896062532
1662994800,2022-09-12 15:00:00,MLK/USDT,0.36898,0.36898,0.36871,0.3688,7150.1576,2637.028749534
1662991200,2022-09-12 14:00:00,MLK/USDT,0.36818,0.37016,0.36818,0.36896,13695.8725,5053.349972329
1662987600,2022-09-12 13:00:00,MLK/USDT,0.36825,0.36883,0.36825,0.36883,12143.5375,4474.872442968
1662984000,2022-09-12 12:00:00,MLK/USDT,0.36808,0.36847,0.36656,0.36846,10239.9744,3771.02336514
1662980400,2022-09-12 11:00:00,MLK/USDT,0.36686,0.3688,0.36669,0.36834,13424.2385,4933.506130074
1662976800,2022-09-12 10:00:00,MLK/USDT,0.36764,0.36764,0.3671,0.36728,12640.6664,4643.004997103
1662973200,2022-09-12 09:00:00,MLK/USDT,0.36729,0.36803,0.36586,0.36803,11214.5327,4117.862391641
1662969600,2022-09-12 08:00:00,MLK/USDT,0.36694,0.36771,0.36669,0.36706,12685.1975,4655.070077179
1662966000,2022-09-12 07:00:00,MLK/USDT,0.36629,0.36752,0.36605,0.36752,12117.6415,4441.689866315
1662962400,2022-09-12 06:00:00,MLK/USDT,0.36614,0.36655,0.36611,0.3665,8660.9078,3172.400610605
1662958800,2022-09-12 05:00:00,MLK/USDT,0.36603,0.36651,0.365,0.36634,15725.3719,5759.786828043
1662955200,2022-09-12 04:00:00,MLK/USDT,0.3662,0.36649,0.365,0.3664,11501.3032,4213.318881523
1662951600,2022-09-12 03:00:00,MLK/USDT,0.36623,0.36631,0.36577,0.36601,14742.5493,5396.879766191
1662948000,2022-09-12 02:00:00,MLK/USDT,0.36673,0.36752,0.36605,0.36611,14523.0028,5321.091721609
1662944400,2022-09-12 01:00:00,MLK/USDT,0.36447,0.3675,0.36447,0.36655,14480.317,5300.507567892
1662940800,2022-09-12 00:00:00,MLK/USDT,0.36488,0.36566,0.36272,0.36401,14735.8976,5375.230357887
1662937200,2022-09-11 23:00:00,MLK/USDT,0.36502,0.36511,0.36485,0.36485,6506.0756,2374.851727618
1662933600,2022-09-11 22:00:00,MLK/USDT,0.36484,0.36494,0.36483,0.36484,13273.8341,4843.102240702
1662930000,2022-09-11 21:00:00,MLK/USDT,0.36493,0.36508,0.3648,0.3648,12061.9073,4401.944248679
1662926400,2022-09-11 20:00:00,MLK/USDT,0.3675,0.3675,0.3643,0.36566,6881.0733,2517.704297371
1662922800,2022-09-11 19:00:00,MLK/USDT,0.36589,0.36602,0.36557,0.36557,9254.3271,3385.83539452
1662919200,2022-09-11 18:00:00,MLK/USDT,0.3675,0.3675,0.36453,0.3659,11129.6087,4071.750995742
1662915600,2022-09-11 17:00:00,MLK/USDT,0.36636,0.36684,0.36567,0.36606,9778.3011,3578.989519374
1662912000,2022-09-11 16:00:00,MLK/USDT,0.36401,0.36636,0.36401,0.3652,9638.7007,3518.085315944
1662908400,2022-09-11 15:00:00,MLK/USDT,0.36298,0.365,0.36298,0.36478,10937.8006,3982.841198693
1662904800,2022-09-11 14:00:00,MLK/USDT,0.36311,0.36405,0.36274,0.36286,14403.5508,5227.607891405
1662901200,2022-09-11 13:00:00,MLK/USDT,0.36288,0.36334,0.36288,0.36308,11850.9791,4302.944565028
1662897600,2022-09-11 12:00:00,MLK/USDT,0.36283,0.36425,0.36272,0.36303,12451.9002,4519.940724354
1662894000,2022-09-11 11:00:00,MLK/USDT,0.36193,0.36392,0.36193,0.36329,11708.611,4251.482426979
1662890400,2022-09-11 10:00:00,MLK/USDT,0.3604,0.36302,0.3604,0.36255,9216.7955,3341.608769988
1662886800,2022-09-11 09:00:00,MLK/USDT,0.36239,0.36365,0.3618,0.36193,13543.2812,4903.855247447
1662883200,2022-09-11 08:00:00,MLK/USDT,0.36228,0.36228,0.36187,0.36195,12041.3968,4360.387362182
1662879600,2022-09-11 07:00:00,MLK/USDT,0.36171,0.36233,0.36019,0.36171,12008.8965,4347.654794983
1662876000,2022-09-11 06:00:00,MLK/USDT,0.36022,0.362,0.36022,0.36165,7617.0118,2755.798490415
1662872400,2022-09-11 05:00:00,MLK/USDT,0.36191,0.36243,0.36178,0.36243,10959.5963,3967.529655574
1662868800,2022-09-11 04:00:00,MLK/USDT,0.36187,0.36231,0.36162,0.36162,9534.1288,3449.404263988
1662865200,2022-09-11 03:00:00,MLK/USDT,0.36169,0.3622,0.36156,0.36185,11472.4736,4151.41062476
1662861600,2022-09-11 02:00:00,MLK/USDT,0.36019,0.36228,0.36019,0.36124,6554.1534,2368.357830417
1662858000,2022-09-11 01:00:00,MLK/USDT,0.36242,0.36332,0.36153,0.36261,8215.9733,2974.553373885
1662854400,2022-09-11 00:00:00,MLK/USDT,0.36271,0.36281,0.36236,0.36242,6434.4055,2333.173555476
1662850800,2022-09-10 23:00:00,MLK/USDT,0.36242,0.36392,0.36221,0.36241,11499.579,4168.795224587
1662847200,2022-09-10 22:00:00,MLK/USDT,0.36271,0.36271,0.36158,0.36271,9640.8096,3491.611094775
1662843600,2022-09-10 21:00:00,MLK/USDT,0.36152,0.36271,0.36134,0.36134,9535.1354,3446.207819407
1662840000,2022-09-10 20:00:00,MLK/USDT,0.3616,0.3616,0.36148,0.36149,5473.4381,1978.860890299
1662836400,2022-09-10 19:00:00,MLK/USDT,0.36132,0.36268,0.36121,0.3615,9138.7183,3301.880819429
1662832800,2022-09-10 18:00:00,MLK/USDT,0.36169,0.36169,0.36132,0.36162,8236.8837,2977.525113902
1662829200,2022-09-10 17:00:00,MLK/USDT,0.36167,0.36167,0.3614,0.36154,6140.5664,2220.129629466
1662825600,2022-09-10 16:00:00,MLK/USDT,0.36111,0.36142,0.36111,0.36142,5707.1261,2062.241145164
1662822000,2022-09-10 15:00:00,MLK/USDT,0.36157,0.36157,0.36125,0.36125,10169.9387,3675.500230051
1662818400,2022-09-10 14:00:00,MLK/USDT,0.36144,0.36144,0.3612,0.36144,10055.6859,3633.602854155
1662814800,2022-09-10 13:00:00,MLK/USDT,0.36301,0.36301,0.36018,0.36078,10455.9499,3784.606383805
1662811200,2022-09-10 12:00:00,MLK/USDT,0.36238,0.36299,0.36202,0.36299,9507.4324,3446.59023044
1662807600,2022-09-10 11:00:00,MLK/USDT,0.3622,0.36279,0.3622,0.36246,7278.3054,2637.846636299
1662804000,2022-09-10 10:00:00,MLK/USDT,0.36291,0.36291,0.36184,0.36228,9638.5692,3491.742204483
1662800400,2022-09-10 09:00:00,MLK/USDT,0.3626,0.36312,0.3626,0.36281,10293.8328,3735.860899683
1662796800,2022-09-10 08:00:00,MLK/USDT,0.36251,0.36278,0.36251,0.36278,9803.9622,3555.41114225
1662793200,2022-09-10 07:00:00,MLK/USDT,0.3634,0.36488,0.3618,0.3618,12336.4624,4482.638925129
1662789600,2022-09-10 06:00:00,MLK/USDT,0.3636,0.3636,0.36318,0.36346,8146.1635,2960.96354283
1662786000,2022-09-10 05:00:00,MLK/USDT,0.36427,0.36428,0.36316,0.36354,9579.8162,3485.768539268
1662782400,2022-09-10 04:00:00,MLK/USDT,0.36328,0.3644,0.36328,0.3637,13245.317,4822.662009901
1662778800,2022-09-10 03:00:00,MLK/USDT,0.36308,0.36348,0.36308,0.36336,5949.4389,2160.745699264
1662775200,2022-09-10 02:00:00,MLK/USDT,0.36386,0.36485,0.3618,0.36335,10588.9605,3848.038043959
1662771600,2022-09-10 01:00:00,MLK/USDT,0.36236,0.36425,0.36236,0.36391,12066.3369,4382.158592049
1662768000,2022-09-10 00:00:00,MLK/USDT,0.36118,0.36392,0.36089,0.36249,11154.2096,4038.842621052
1662764400,2022-09-09 23:00:00,MLK/USDT,0.36097,0.36224,0.36063,0.36087,9295.009,3354.506611014
1662760800,2022-09-09 22:00:00,MLK/USDT,0.36093,0.3621,0.36077,0.36105,8257.5538,2981.12715538
1662757200,2022-09-09 21:00:00,MLK/USDT,0.36085,0.36099,0.36055,0.36075,5162.3719,1862.800154905
1662753600,2022-09-09 20:00:00,MLK/USDT,0.36076,0.36113,0.35954,0.36113,7463.2531,2693.648197117
1662750000,2022-09-09 19:00:00,MLK/USDT,0.36046,0.36096,0.36046,0.36074,7671.6952,2767.376032769
1662746400,2022-09-09 18:00:00,MLK/USDT,0.36068,0.36105,0.36036,0.36036,10261.5067,3701.551744155
1662742800,2022-09-09 17:00:00,MLK/USDT,0.36092,0.36125,0.36052,0.36058,9545.8326,3443.657416074
1662739200,2022-09-09 16:00:00,MLK/USDT,0.36107,0.36216,0.36066,0.36066,10672.2009,3851.468211558
1662735600,2022-09-09 15:00:00,MLK/USDT,0.36074,0.36196,0.35954,0.36114,14683.3373,5299.040831201
1662732000,2022-09-09 14:00:00,MLK/USDT,0.36052,0.36102,0.36052,0.36079,8580.4948,3094.904611284
1662728400,2022-09-09 13:00:00,MLK/USDT,0.36113,0.36213,0.35935,0.35935,8680.868,3132.597394685
1662724800,2022-09-09 12:00:00,MLK/USDT,0.35763,0.36216,0.35667,0.36019,14047.1742,5049.423141267
1662721200,2022-09-09 11:00:00,MLK/USDT,0.35804,0.35877,0.35749,0.35757,10543.4053,3771.360673718
1662717600,2022-09-09 10:00:00,MLK/USDT,0.35749,0.35904,0.35732,0.35732,5191.7126,1857.448153778
1662714000,2022-09-09 09:00:00,MLK/USDT,0.35825,0.35841,0.35749,0.3583,9289.9692,3328.56737171
1662710400,2022-09-09 08:00:00,MLK/USDT,0.35819,0.35904,0.3575,0.3575,8596.4428,3079.22730412
1662706800,2022-09-09 07:00:00,MLK/USDT,0.35753,0.35787,0.35749,0.35749,11836.2506,4233.958478152
1662703200,2022-09-09 06:00:00,MLK/USDT,0.35739,0.35877,0.35712,0.3577,9200.5786,3289.62217434
1662699600,2022-09-09 05:00:00,MLK/USDT,0.35761,0.35773,0.35578,0.35773,15464.9755,5527.122899865
1662696000,2022-09-09 04:00:00,MLK/USDT,0.35877,0.35904,0.35527,0.35749,11845.5155,4239.063816077
1662692400,2022-09-09 03:00:00,MLK/USDT,0.3563,0.35902,0.35513,0.35902,10133.6026,3619.642424752
1662688800,2022-09-09 02:00:00,MLK/USDT,0.35741,0.35741,0.35513,0.35604,10952.8641,3908.757205357
1662685200,2022-09-09 01:00:00,MLK/USDT,0.35585,0.36669,0.35561,0.35767,32136.8577,11590.137972631
1662681600,2022-09-09 00:00:00,MLK/USDT,0.3494,0.3575,0.3494,0.35553,19284.6059,6816.197449263
1662678000,2022-09-08 23:00:00,MLK/USDT,0.34835,0.35048,0.34829,0.35048,11042.8522,3856.374772964
1662674400,2022-09-08 22:00:00,MLK/USDT,0.34826,0.34843,0.34821,0.34843,11963.9153,4166.904249741
1662670800,2022-09-08 21:00:00,MLK/USDT,0.34826,0.34838,0.34762,0.34816,10209.5215,3555.642677299
1662667200,2022-09-08 20:00:00,MLK/USDT,0.34833,0.34904,0.34817,0.34822,8269.122,2880.089533575
1662663600,2022-09-08 19:00:00,MLK/USDT,0.3484,0.34904,0.34815,0.34841,13760.5298,4793.387027617
1662660000,2022-09-08 18:00:00,MLK/USDT,0.34928,0.3497,0.34827,0.34832,11014.9691,3843.794145485
1662656400,2022-09-08 17:00:00,MLK/USDT,0.34571,0.35432,0.34571,0.34928,26424.5638,9231.101978426
1662652800,2022-09-08 16:00:00,MLK/USDT,0.34493,0.34684,0.34453,0.3452,12763.3154,4406.151987199
1662649200,2022-09-08 15:00:00,MLK/USDT,0.34286,0.345,0.34244,0.345,13219.6279,4539.712469086
1662645600,2022-09-08 14:00:00,MLK/USDT,0.34371,0.34376,0.34182,0.34197,12888.0348,4410.44290522
1662642000,2022-09-08 13:00:00,MLK/USDT,0.34159,0.34277,0.34057,0.34277,14398.7299,4915.491633165
1662638400,2022-09-08 12:00:00,MLK/USDT,0.34369,0.34369,0.34196,0.34201,12697.1682,4353.848018208
1662634800,2022-09-08 11:00:00,MLK/USDT,0.34456,0.345,0.3435,0.3435,9700.3389,3335.249745348
1662631200,2022-09-08 10:00:00,MLK/USDT,0.34196,0.34426,0.34196,0.34409,11493.9784,3953.269898597
1662627600,2022-09-08 09:00:00,MLK/USDT,0.34355,0.34423,0.34347,0.34368,10342.0049,3556.654788525
1662624000,2022-09-08 08:00:00,MLK/USDT,0.34222,0.3444,0.34222,0.34361,11335.7553,3889.248830869
1662620400,2022-09-08 07:00:00,MLK/USDT,0.34188,0.34234,0.34188,0.34234,8630.8323,2953.14257085
1662616800,2022-09-08 06:00:00,MLK/USDT,0.34268,0.34268,0.34226,0.3424,7897.2711,2704.061754166
