https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MIM,Volume BTC
1653177600000,2022-05-22 00:00:00,BTC/MIM,29440,30573,29286,30304,21579.61537408,0.71210452
1653091200000,2022-05-21 00:00:00,BTC/MIM,29188,29763,29012,29450,18950.455961,0.64347898
1653004800000,2022-05-20 00:00:00,BTC/MIM,30302,31377,28769,29671,27421.8580883,0.9241973
1652918400000,2022-05-19 00:00:00,BTC/MIM,28777,30605,28697,30351,24441.59990151,0.80529801
1652832000000,2022-05-18 00:00:00,BTC/MIM,30549,30817,28708,28708,24294.2296886,0.84625295
1652745600000,2022-05-17 00:00:00,BTC/MIM,30043,30880,29546,30496,22259.16244768,0.72990433
1652659200000,2022-05-16 00:00:00,BTC/MIM,31197,31438,29274,29865,26276.15251635,0.87983099
1652572800000,2022-05-15 00:00:00,BTC/MIM,30027,31550,29502,31537,27131.435631300003,0.8603049
1652486400000,2022-05-14 00:00:00,BTC/MIM,29317,30548,28652,30078,24779.1903219,0.82383105
1652400000000,2022-05-13 00:00:00,BTC/MIM,29012,31370,28763,29648,37444.92176288,1.26298306
1652313600000,2022-05-12 00:00:00,BTC/MIM,28990,30310,26108,29012,68374.66520232,2.35677186
1652227200000,2022-05-11 00:00:00,BTC/MIM,31031,33795,27714,29321,43212.653827509996,1.47377831
1652140800000,2022-05-10 00:00:00,BTC/MIM,30112,32807,29900,31052,32977.504089040005,1.06200902
1652054400000,2022-05-09 00:00:00,BTC/MIM,34066,34306,30225,30555,36981.1112706,1.21031292
1651968000000,2022-05-08 00:00:00,BTC/MIM,35519,35521,33812,34059,25799.550133380002,0.75749582
1651881600000,2022-05-07 00:00:00,BTC/MIM,36188,36214,34950,35531,24171.407440460003,0.68029066
1651795200000,2022-05-06 00:00:00,BTC/MIM,36587,36672,35417,36145,27102.38848,0.749824
1651708800000,2022-05-05 00:00:00,BTC/MIM,39727,39912,35746,36580,33272.6189342,0.90958499
1651622400000,2022-05-04 00:00:00,BTC/MIM,37763,40021,37747,39720,31093.1071476,0.78280733
1651536000000,2022-05-03 00:00:00,BTC/MIM,38538,38747,37575,37770,26987.132592600003,0.7145123800000001
1651449600000,2022-05-02 00:00:00,BTC/MIM,38498,39195,38131,38537,35144.8499416,0.9119768
1651363200000,2022-05-01 00:00:00,BTC/MIM,37651,38733,37488,38506,25928.0420542,0.6733507
1651276800000,2022-04-30 00:00:00,BTC/MIM,38651,38829,37666,37666,15214.2541164,0.4039254
1651190400000,2022-04-29 00:00:00,BTC/MIM,39802,39924,38233,38598,26536.46389044,0.68750878
1651104000000,2022-04-28 00:00:00,BTC/MIM,39264,40403,38916,39750,33865.631805,0.85196558
1651017600000,2022-04-27 00:00:00,BTC/MIM,38141,39456,37993,39221,32029.89671791,0.81665171
1650931200000,2022-04-26 00:00:00,BTC/MIM,40539,40821,37799,38247,29121.70602297,0.76141151
1650844800000,2022-04-25 00:00:00,BTC/MIM,39497,40675,38287,40469,41103.311106,1.015674
1650758400000,2022-04-24 00:00:00,BTC/MIM,39534,40008,39006,39454,19685.16376748,0.49893962000000003
1650672000000,2022-04-23 00:00:00,BTC/MIM,39767,40097,39310,39396,14020.5656178,0.35588805
1650585600000,2022-04-22 00:00:00,BTC/MIM,40478,40884,39180,39722,30215.623313379998,0.76067729
1650499200000,2022-04-21 00:00:00,BTC/MIM,41408,43036,39924,40510,25370.3735134,0.62627434
1650412800000,2022-04-20 00:00:00,BTC/MIM,41482,42252,40922,41378,19079.311802660002,0.46109797
1650326400000,2022-04-19 00:00:00,BTC/MIM,40885,41773,40606,41513,18551.502134079998,0.44688416
1650240000000,2022-04-18 00:00:00,BTC/MIM,39670,41065,38665,40813,31642.220540669998,0.77529759
1650153600000,2022-04-17 00:00:00,BTC/MIM,40377,40652,39586,39831,14000.75622231,0.35150401
1650067200000,2022-04-16 00:00:00,BTC/MIM,40535,40768,40047,40403,14055.71967206,0.34788802
1649980800000,2022-04-15 00:00:00,BTC/MIM,39985,40714,39839,40563,19170.38410695,0.47260765
1649894400000,2022-04-14 00:00:00,BTC/MIM,41143,41583,39590,39928,20975.557513120002,0.52533454
1649808000000,2022-04-13 00:00:00,BTC/MIM,40085,41526,39648,41137,226772.61644177,5.5126192099999995
1649721600000,2022-04-12 00:00:00,BTC/MIM,39560,40776,39340,40112,29741.7202928,0.7414669
1649635200000,2022-04-11 00:00:00,BTC/MIM,42122,42559,39270,39522,31790.40164538,0.80437229
1649548800000,2022-04-10 00:00:00,BTC/MIM,42775,43573,41915,42157,44920.10721182,1.06554326
1649462400000,2022-04-09 00:00:00,BTC/MIM,42330,42962,42199,42799,30152.71124894,0.70451906
1649376000000,2022-04-08 00:00:00,BTC/MIM,43411,44142,42180,42341,45796.92068874,1.08162114
1649289600000,2022-04-07 00:00:00,BTC/MIM,43298,44063,42839,43649,54524.238703430005,1.24915207
1649203200000,2022-04-06 00:00:00,BTC/MIM,45482,45718,43211,43211,67460.92461745,1.56119795
1649116800000,2022-04-05 00:00:00,BTC/MIM,46655,47346,45550,45712,55761.73840224,1.21984902
1649030400000,2022-04-04 00:00:00,BTC/MIM,46403,47038,45257,46676,67036.68125532,1.43621307
1648944000000,2022-04-03 00:00:00,BTC/MIM,46018,47538,45659,46516,56062.38750864,1.20522804
1648857600000,2022-04-02 00:00:00,BTC/MIM,46339,47304,45796,45878,45383.48149678,0.98922101
1648771200000,2022-04-01 00:00:00,BTC/MIM,45594,46901,44437,46355,41097.68800385,0.88658587
1648684800000,2022-03-31 00:00:00,BTC/MIM,47543,48079,45347,45533,60629.00399005,1.33153985
1648598400000,2022-03-30 00:00:00,BTC/MIM,47559,48140,46929,47237,68901.00393794,1.45862362
1648512000000,2022-03-29 00:00:00,BTC/MIM,47393,48584,47337,47540,65837.7257464,1.38489116
1648425600000,2022-03-28 00:00:00,BTC/MIM,47092,48725,46833,47393,63822.025628229996,1.34665511
1648339200000,2022-03-27 00:00:00,BTC/MIM,44631,47396,44616,47396,67106.22947712,1.41586272
1648252800000,2022-03-26 00:00:00,BTC/MIM,44758,45261,44252,44726,61571.724531019994,1.37664277
1648166400000,2022-03-25 00:00:00,BTC/MIM,44068,45500,43743,44586,50209.42396338,1.12612533
1648080000000,2022-03-24 00:00:00,BTC/MIM,42980,44286,42793,44068,35984.45648812,0.81656659
1647993600000,2022-03-23 00:00:00,BTC/MIM,42419,43018,41875,43018,32524.824025679998,0.75607476
1647907200000,2022-03-22 00:00:00,BTC/MIM,41075,43366,40977,42419,39689.83025878,0.93566162
1647820800000,2022-03-21 00:00:00,BTC/MIM,41354,41674,40605,41119,32236.04557121,0.78396959
1647734400000,2022-03-20 00:00:00,BTC/MIM,42278,42442,41043,41324,31058.004718199998,0.75157305
1647648000000,2022-03-19 00:00:00,BTC/MIM,41829,42524,41652,42256,28662.88582352,0.67831517
1647561600000,2022-03-18 00:00:00,BTC/MIM,41024,42392,40327,41886,32376.851793,0.7729755
1647475200000,2022-03-17 00:00:00,BTC/MIM,41340,41565,40658,41024,31930.8622016,0.7783459
1647388800000,2022-03-16 00:00:00,BTC/MIM,39522,41778,39064,41180,55117.7613864,1.33845948
1647302400000,2022-03-15 00:00:00,BTC/MIM,39705,40032,38300,39359,33863.41539674,0.86037286
1647216000000,2022-03-14 00:00:00,BTC/MIM,37847,41948,37663,39678,33516.06929124,0.84470158
1647129600000,2022-03-13 00:00:00,BTC/MIM,38829,39442,37676,37841,27319.05111756,0.72194316
1647043200000,2022-03-12 00:00:00,BTC/MIM,38757,39534,38757,39009,21928.77437886,0.56214654
1646956800000,2022-03-11 00:00:00,BTC/MIM,39455,40332,38322,38777,39250.316715240006,1.01220612
1646870400000,2022-03-10 00:00:00,BTC/MIM,42135,42167,38690,39452,38040.031462440005,0.96421047
1646784000000,2022-03-09 00:00:00,BTC/MIM,39022,42761,38744,41989,31112.73545172,0.74097348
1646697600000,2022-03-08 00:00:00,BTC/MIM,38034,39636,37995,38771,31918.889897229998,0.82326713
1646611200000,2022-03-07 00:00:00,BTC/MIM,38472,39722,37207,38032,31590.944977440002,0.83064117
1646524800000,2022-03-06 00:00:00,BTC/MIM,39407,39882,38155,38415,27622.0821747,0.71904418
1646438400000,2022-03-05 00:00:00,BTC/MIM,39189,39811,38803,39422,20828.704764820002,0.52835231
1646352000000,2022-03-04 00:00:00,BTC/MIM,42463,42743,38675,39129,30656.1745947,0.7834643
1646265600000,2022-03-03 00:00:00,BTC/MIM,43957,44357,41924,42473,30951.61899355,0.72873635
1646179200000,2022-03-02 00:00:00,BTC/MIM,44446,45362,43491,43939,33103.88162816,0.75340544
1646092800000,2022-03-01 00:00:00,BTC/MIM,43255,45079,42990,44446,33269.11948954,0.74852899
1646006400000,2022-02-28 00:00:00,BTC/MIM,37723,44111,37524,43193,51434.615296649994,1.19080905
1645920000000,2022-02-27 00:00:00,BTC/MIM,39160,40020,37229,37725,130245.25390950001,3.45249182
1645833600000,2022-02-26 00:00:00,BTC/MIM,39215,40438,38680,39160,28422.5621768,0.72580598
1645747200000,2022-02-25 00:00:00,BTC/MIM,38437,39978,38106,39207,32873.32518057,0.83845551
1645660800000,2022-02-24 00:00:00,BTC/MIM,37298,39497,34489,38830,38132.566215700004,0.98203879
1645574400000,2022-02-23 00:00:00,BTC/MIM,38420,39443,37268,37358,35206.61927724,0.94241178
1645488000000,2022-02-22 00:00:00,BTC/MIM,37194,38564,36515,38426,36553.974812579996,0.95128233
1645401600000,2022-02-21 00:00:00,BTC/MIM,38409,39664,36956,37332,37624.257295200005,1.0078286
1645315200000,2022-02-20 00:00:00,BTC/MIM,40206,40337,38178,38620,35609.934027999996,0.9220594
1645228800000,2022-02-19 00:00:00,BTC/MIM,40128,40953,39784,40134,35913.46401126,0.89483889
1645142400000,2022-02-18 00:00:00,BTC/MIM,40584,41156,39721,40145,40242.447973,1.0024274
1645056000000,2022-02-17 00:00:00,BTC/MIM,44096,44383,40254,40576,66173.37528064,1.63085014
1644969600000,2022-02-16 00:00:00,BTC/MIM,44633,45119,43537,44100,42446.848878,0.96251358
1644883200000,2022-02-15 00:00:00,BTC/MIM,42701,44975,42549,44663,41429.92180373,0.92761171
1644796800000,2022-02-14 00:00:00,BTC/MIM,42210,43050,41760,42804,40587.57763308,0.94821927
1644710400000,2022-02-13 00:00:00,BTC/MIM,42332,43280,42034,42162,39142.47308388,0.92838274
1644624000000,2022-02-12 00:00:00,BTC/MIM,42561,43182,41965,42388,39765.1810374,0.93812355
1644537600000,2022-02-11 00:00:00,BTC/MIM,43872,45544,42192,42563,125415.05853046999,2.94657469
1644451200000,2022-02-10 00:00:00,BTC/MIM,44687,46073,43549,44070,43899.5143236,0.99613148
1644364800000,2022-02-09 00:00:00,BTC/MIM,44395,46353,43502,44879,42565.11146398,0.94844162
1644278400000,2022-02-08 00:00:00,BTC/MIM,44208,45683,43083,44461,41455.266114369995,0.93239617
1644192000000,2022-02-07 00:00:00,BTC/MIM,42357,44869,41760,44105,39878.73143655,0.90417711
1644105600000,2022-02-06 00:00:00,BTC/MIM,41480,42793,41278,42434,20812.9731558,0.4904787
1644019200000,2022-02-05 00:00:00,BTC/MIM,41922,42321,41046,41424,32431.85951712,0.78292438
1643932800000,2022-02-04 00:00:00,BTC/MIM,37280,42058,37079,42058,65707.05694424,1.56229628
1643846400000,2022-02-03 00:00:00,BTC/MIM,36913,37664,36326,37664,25405.7314368,0.6745362
1643760000000,2022-02-02 00:00:00,BTC/MIM,38769,39249,36756,36930,23562.850067699997,0.63804089
1643673600000,2022-02-01 00:00:00,BTC/MIM,38513,39484,38166,39132,26003.78063136,0.66451448
1643587200000,2022-01-31 00:00:00,BTC/MIM,38196,39015,36939,38531,98225.11283369,2.54924899
1643500800000,2022-01-30 00:00:00,BTC/MIM,38554,38665,37695,38222,33462.23192212,0.87547046
1643414400000,2022-01-29 00:00:00,BTC/MIM,38076,38977,37726,38507,44190.82689021,1.14760503
1643328000000,2022-01-28 00:00:00,BTC/MIM,37138,38391,36571,38207,270539.65248817,7.08089231
1643241600000,2022-01-27 00:00:00,BTC/MIM,36802,37181,34854,37120,30357.8540544,0.81783012
1643155200000,2022-01-26 00:00:00,BTC/MIM,36978,38891,36035,36838,27860.70722786,0.75630347
1643068800000,2022-01-25 00:00:00,BTC/MIM,36550,37461,35560,36957,28073.34249303,0.75962179
1642982400000,2022-01-24 00:00:00,BTC/MIM,36240,37292,32731,36686,73883.04331719999,2.0139302
1642896000000,2022-01-23 00:00:00,BTC/MIM,35062,36505,34458,36295,69894.9989794,1.92574732
1642809600000,2022-01-22 00:00:00,BTC/MIM,36457,36793,34033,35047,103661.74007917,2.95779211
1642723200000,2022-01-21 00:00:00,BTC/MIM,40654,41057,35339,36489,142327.91223093,3.90057037
1642636800000,2022-01-20 00:00:00,BTC/MIM,41731,43464,40422,40719,33197.53779468,0.81528372
1642550400000,2022-01-19 00:00:00,BTC/MIM,42325,42516,41123,41703,21753.23521137,0.52162279
1642464000000,2022-01-18 00:00:00,BTC/MIM,42260,42596,41267,42362,15473.6545821,0.36527205
1642377600000,2022-01-17 00:00:00,BTC/MIM,43104,43173,41264,42229,11040.42830594,0.26144186
1642291200000,2022-01-16 00:00:00,BTC/MIM,43058,43464,42547,43054,16584.9023791,0.38521165
1642204800000,2022-01-15 00:00:00,BTC/MIM,43136,43761,41283,43151,13894.188332450001,0.32198995
1642118400000,2022-01-14 00:00:00,BTC/MIM,42548,43430,41478,43077,20218.97912064,0.46936832
1642032000000,2022-01-13 00:00:00,BTC/MIM,43953,44470,42228,42553,74029.24686689,1.7396951299999999
1641945600000,2022-01-12 00:00:00,BTC/MIM,42856,44205,42171,43905,23041.976671049997,0.52481441
1641859200000,2022-01-11 00:00:00,BTC/MIM,41783,43032,40916,42678,14422.31225604,0.33793318
1641772800000,2022-01-10 00:00:00,BTC/MIM,41837,42223,39726,41660,26497.485557199998,0.63604142
1641686400000,2022-01-09 00:00:00,BTC/MIM,41622,42674,41281,41889,14937.207306690001,0.35659021
1641600000000,2022-01-08 00:00:00,BTC/MIM,41607,42212,40554,41735,19982.5026474,0.47879484
1641513600000,2022-01-07 00:00:00,BTC/MIM,43071,43071,40847,41445,27477.148905899998,0.66297862
1641427200000,2022-01-06 00:00:00,BTC/MIM,43276,43702,42515,43110,15726.0887091,0.36478981
1641340800000,2022-01-05 00:00:00,BTC/MIM,45751,46994,42891,43489,24252.044862810002,0.55765929
1641254400000,2022-01-04 00:00:00,BTC/MIM,46432,47380,45128,45784,25168.674871119998,0.54972643
1641168000000,2022-01-03 00:00:00,BTC/MIM,47242,47478,45534,46306,13921.1047521,0.30063285
1641081600000,2022-01-02 00:00:00,BTC/MIM,47696,47905,46414,47304,17417.9619432,0.3682133
1640995200000,2022-01-01 00:00:00,BTC/MIM,46372,47863,46283,47706,18242.40324732,0.38239222
1640908800000,2021-12-31 00:00:00,BTC/MIM,47100,48462,45790,46217,17920.27108966,0.38774198
1640822400000,2021-12-30 00:00:00,BTC/MIM,46517,47861,45968,47064,13838.793158640001,0.29404201
1640736000000,2021-12-29 00:00:00,BTC/MIM,47488,48076,45966,46410,12836.2444119,0.27658359
