https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ROAR,Volume USDT
1661558400,2022-08-27 00:00:00,ROAR/USDT,0.01872,0.01919,0.01688,0.01706,5391778.5048,96544.654511299
1661472000,2022-08-26 00:00:00,ROAR/USDT,0.01938,0.02049,0.01838,0.0187,5375343.6345,103554.177259163
1661385600,2022-08-25 00:00:00,ROAR/USDT,0.01836,0.01946,0.01812,0.01922,5373167.9995,101657.295348302
1661299200,2022-08-24 00:00:00,ROAR/USDT,0.01776,0.02093,0.01768,0.01836,10747571.31877164,205468.06498706834
1661212800,2022-08-23 00:00:00,ROAR/USDT,0.01823,0.01825,0.0172,0.01776,3949603.9256,69585.321136909
1661126400,2022-08-22 00:00:00,ROAR/USDT,0.01683,0.02098,0.01675,0.01818,8921735.7877,167742.822104643
1661040000,2022-08-21 00:00:00,ROAR/USDT,0.01744,0.01758,0.0162,0.01681,2135560.6211,36138.27095709
1660953600,2022-08-20 00:00:00,ROAR/USDT,0.01628,0.01789,0.01603,0.01745,2835402.1044,48477.715407064
1660867200,2022-08-19 00:00:00,ROAR/USDT,0.01863,0.01868,0.01612,0.01627,3794279.7579,65176.780776355
1660780800,2022-08-18 00:00:00,ROAR/USDT,0.01885,0.01925,0.01819,0.01863,2718846.8692,50498.787769229
1660694400,2022-08-17 00:00:00,ROAR/USDT,0.01776,0.0209,0.01774,0.01885,5652837.6251,107605.306542835
1660608000,2022-08-16 00:00:00,ROAR/USDT,0.01806,0.01859,0.01754,0.01776,1758490.0134,31604.240808485
1660521600,2022-08-15 00:00:00,ROAR/USDT,0.01824,0.01897,0.01799,0.0181,2568684.4829,47175.831928664
1660435200,2022-08-14 00:00:00,ROAR/USDT,0.01882,0.019,0.01805,0.01824,1888519.0966,35040.563559683
1660348800,2022-08-13 00:00:00,ROAR/USDT,0.01943,0.0195,0.0185,0.01882,2038357.3534,38632.009810369
1660262400,2022-08-12 00:00:00,ROAR/USDT,0.01914,0.01976,0.01851,0.01943,2234223.2757,42443.816619411
1660176000,2022-08-11 00:00:00,ROAR/USDT,0.01957,0.0207,0.0182,0.01914,4189934.3691,80717.860915358
1660089600,2022-08-10 00:00:00,ROAR/USDT,0.01858,0.01984,0.0181,0.01957,3051960.0915,57775.468501746
1660003200,2022-08-09 00:00:00,ROAR/USDT,0.01966,0.01996,0.0182,0.01858,4719370.9176,91271.871021327
1659916800,2022-08-08 00:00:00,ROAR/USDT,0.01847,0.02048,0.01761,0.01968,8142129.7194,157409.052662626
1659830400,2022-08-07 00:00:00,ROAR/USDT,0.0184,0.01891,0.01772,0.01846,1558010.0599,28406.775654481
1659744000,2022-08-06 00:00:00,ROAR/USDT,0.01824,0.01937,0.0175,0.0184,2884666.1272,52522.437247758
1659657600,2022-08-05 00:00:00,ROAR/USDT,0.01885,0.0198,0.01752,0.01823,3593554.6648,65641.582844628
1659571200,2022-08-04 00:00:00,ROAR/USDT,0.01758,0.0196,0.0175,0.01883,4815757.7187,89117.621531015
1659484800,2022-08-03 00:00:00,ROAR/USDT,0.01804,0.022,0.01753,0.01755,9262455.87558268,177049.2207060981588
1659398400,2022-08-02 00:00:00,ROAR/USDT,0.01699,0.0196,0.0168,0.01803,7054668.15173188,127405.36754746684
1659312000,2022-08-01 00:00:00,ROAR/USDT,0.01791,0.01899,0.01697,0.01697,3687027.3257,65649.941224012
1659225600,2022-07-31 00:00:00,ROAR/USDT,0.01688,0.0188,0.0166,0.01793,4724957.8464,83758.884581383
1659139200,2022-07-30 00:00:00,ROAR/USDT,0.01679,0.0185,0.0157,0.01688,5874935.9086,100814.596986378
1659052800,2022-07-29 00:00:00,ROAR/USDT,0.01775,0.0182,0.01615,0.01679,2735897.404,46430.251130981
1658966400,2022-07-28 00:00:00,ROAR/USDT,0.01614,0.01944,0.01571,0.01775,9278238.7239,163273.395820165
1658880000,2022-07-27 00:00:00,ROAR/USDT,0.01528,0.01712,0.01491,0.01619,3036548.7852,48560.631285125
1658793600,2022-07-26 00:00:00,ROAR/USDT,0.01593,0.01669,0.0149,0.01528,2652926.4051,41085.112103269
1658707200,2022-07-25 00:00:00,ROAR/USDT,0.01709,0.01714,0.01553,0.01593,2348531.4976,37936.761864048
1658620800,2022-07-24 00:00:00,ROAR/USDT,0.01726,0.0175,0.01675,0.01708,1385979.1289,23770.815397258
1658534400,2022-07-23 00:00:00,ROAR/USDT,0.01738,0.01819,0.01701,0.01726,1622260.0049,28188.460152166
1658448000,2022-07-22 00:00:00,ROAR/USDT,0.01754,0.01848,0.0173,0.01738,1964151.4624,34796.482251022
1658361600,2022-07-21 00:00:00,ROAR/USDT,0.01765,0.01799,0.017,0.01754,1852602.6426,32336.150895044
1658275200,2022-07-20 00:00:00,ROAR/USDT,0.01884,0.01894,0.017,0.01765,1916995.23524976,34856.4065670409024
1658188800,2022-07-19 00:00:00,ROAR/USDT,0.01964,0.0202,0.01815,0.01884,3622504.80175654,69148.2776698542673
1658102400,2022-07-18 00:00:00,ROAR/USDT,0.01658,0.02002,0.01653,0.01955,7199249.87736918,133619.375126837266
1658016000,2022-07-17 00:00:00,ROAR/USDT,0.01693,0.02032,0.01651,0.0166,5631420.53228585,103345.959701206124
1657929600,2022-07-16 00:00:00,ROAR/USDT,0.01738,0.0176,0.01648,0.01693,2132560.34426468,36458.1789066143517
1657843200,2022-07-15 00:00:00,ROAR/USDT,0.0175,0.01807,0.0165,0.01738,4016610.32385402,69745.704023197165
1657756800,2022-07-14 00:00:00,ROAR/USDT,0.01734,0.0215,0.01603,0.0175,7868806.92860541,137243.8971239127131
1657670400,2022-07-13 00:00:00,ROAR/USDT,0.01615,0.01949,0.0151,0.01734,7503754.6414659,129743.4099830423101
1657584000,2022-07-12 00:00:00,ROAR/USDT,0.01666,0.01696,0.0157,0.01615,2802914.55352293,45913.9827578255424
1657497600,2022-07-11 00:00:00,ROAR/USDT,0.01715,0.0179,0.01569,0.01666,4690019.36917229,78010.1326757589575
1657411200,2022-07-10 00:00:00,ROAR/USDT,0.01767,0.0186,0.0165,0.01715,5056423.32449094,88400.2661732647222
1657324800,2022-07-09 00:00:00,ROAR/USDT,0.01659,0.0245,0.0164,0.01767,20391069.97593701,403067.2150618582011
1657238400,2022-07-08 00:00:00,ROAR/USDT,0.01775,0.0182,0.01626,0.01658,6060656.46410569,103975.0980269140148
1657152000,2022-07-07 00:00:00,ROAR/USDT,0.01838,0.0276,0.01675,0.01775,35227030.9356866,753105.9451821106545
1657065600,2022-07-06 00:00:00,ROAR/USDT,0.01486,0.01956,0.0142,0.01852,14295814.60841663,238647.0056550371439
1656979200,2022-07-05 00:00:00,ROAR/USDT,0.0159,0.01637,0.01472,0.01488,3406251.13010084,52507.2537943308964
1656892800,2022-07-04 00:00:00,ROAR/USDT,0.01648,0.01672,0.0146,0.0159,5725814.63530566,89521.843041077792
1656806400,2022-07-03 00:00:00,ROAR/USDT,0.01711,0.01987,0.01573,0.01642,6329379.97006048,109515.5648849571054
1656720000,2022-07-02 00:00:00,ROAR/USDT,0.01674,0.023,0.01566,0.01711,13250574.83158943,249896.2036959833319
1656633600,2022-07-01 00:00:00,ROAR/USDT,0.01625,0.01892,0.01561,0.01671,6167547.85152087,106507.3000198565975
1656547200,2022-06-30 00:00:00,ROAR/USDT,0.01644,0.0169,0.0154,0.01625,2028950.77231412,32570.1497393842521
1656460800,2022-06-29 00:00:00,ROAR/USDT,0.01775,0.0181,0.0157,0.01638,3475585.48110068,57927.0195246671932
1656374400,2022-06-28 00:00:00,ROAR/USDT,0.0197,0.0199,0.0174,0.01775,3906540.60456263,72612.2376831061015
1656288000,2022-06-27 00:00:00,ROAR/USDT,0.02025,0.0203,0.01852,0.0197,2759965.5858284,53841.4786290623405
1656201600,2022-06-26 00:00:00,ROAR/USDT,0.02112,0.02118,0.0201,0.02029,2600629.16564166,53866.5852728510016
1656115200,2022-06-25 00:00:00,ROAR/USDT,0.0206,0.026,0.02048,0.02097,8858271.12566699,198354.8903443688245
1656028800,2022-06-24 00:00:00,ROAR/USDT,0.02049,0.02088,0.0198,0.0206,2151377.85848905,43950.9793346537855
1655942400,2022-06-23 00:00:00,ROAR/USDT,0.02171,0.02178,0.0201,0.02049,2799262.72937655,58103.7204550661691
1655856000,2022-06-22 00:00:00,ROAR/USDT,0.0224,0.02309,0.02098,0.02174,3201197.5654835,70413.0624788094041
1655769600,2022-06-21 00:00:00,ROAR/USDT,0.02169,0.0278,0.02115,0.0224,8629993.14854385,204971.1878524105192
1655683200,2022-06-20 00:00:00,ROAR/USDT,0.02059,0.029,0.01916,0.02161,7295671.87762552,167060.9234130940407
1655596800,2022-06-19 00:00:00,ROAR/USDT,0.0195,0.021,0.01851,0.02057,2809502.90459185,55857.7573543524926
1655510400,2022-06-18 00:00:00,ROAR/USDT,0.0222,0.0263,0.0183,0.01949,6279555.87025505,135142.2420106533127
1655424000,2022-06-17 00:00:00,ROAR/USDT,0.02014,0.0258,0.01981,0.02227,8200602.19842187,182101.6324793476369
1655337600,2022-06-16 00:00:00,ROAR/USDT,0.0208,0.02249,0.0188,0.02017,3668099.40462216,75983.5756320360989
1655251200,2022-06-15 00:00:00,ROAR/USDT,0.02041,0.02448,0.01748,0.0208,6428270.12632537,130857.84211708319
1655164800,2022-06-14 00:00:00,ROAR/USDT,0.01951,0.0238,0.0172,0.02041,6104483.07328568,129023.0020878449801
1655078400,2022-06-13 00:00:00,ROAR/USDT,0.02437,0.02439,0.0195,0.01951,3181120.62503208,67218.6027800002349
1654992000,2022-06-12 00:00:00,ROAR/USDT,0.0279,0.0283,0.02297,0.02437,2445255.73070602,61657.2291088232381
1654905600,2022-06-11 00:00:00,ROAR/USDT,0.03267,0.0327,0.02632,0.02791,3399447.09790719,98779.0571544952391
1654819200,2022-06-10 00:00:00,ROAR/USDT,0.03163,0.03572,0.02846,0.03267,7228414.27633239,234637.6419694690879
1654732800,2022-06-09 00:00:00,ROAR/USDT,0.03329,0.03341,0.03099,0.03168,3342192.77857161,106870.2182581352499
1654646400,2022-06-08 00:00:00,ROAR/USDT,0.0318,0.03627,0.0311,0.03341,5310248.73788504,176350.5067574189238
1654560000,2022-06-07 00:00:00,ROAR/USDT,0.03683,0.042,0.03,0.03191,9740247.89193937,332753.3062777065741
1654473600,2022-06-06 00:00:00,ROAR/USDT,0.03922,0.04184,0.03606,0.03683,4590143.94490623,177227.788772848591
1654387200,2022-06-05 00:00:00,ROAR/USDT,0.03707,0.04999,0.03625,0.03922,12192718.56838964,514059.8304912378333
1654300800,2022-06-04 00:00:00,ROAR/USDT,0.03508,0.0398,0.03408,0.03699,3768296.55199612,137468.9604976633938
1654214400,2022-06-03 00:00:00,ROAR/USDT,0.03631,0.04158,0.0342,0.03508,5753691.37741607,214834.3086860685091
1654128000,2022-06-02 00:00:00,ROAR/USDT,0.03597,0.03788,0.0341,0.03631,3373212.39212997,121889.7375210893782
1654041600,2022-06-01 00:00:00,ROAR/USDT,0.03545,0.0401,0.0337,0.03596,7981175.17294206,295114.8989489197175
1653955200,2022-05-31 00:00:00,ROAR/USDT,0.03552,0.0397,0.03311,0.03546,6811392.6658661,243841.7959259082181
1653868800,2022-05-30 00:00:00,ROAR/USDT,0.03413,0.0399,0.0336,0.0355,6526954.8560485,231421.9629612875612
1653782400,2022-05-29 00:00:00,ROAR/USDT,0.03478,0.03711,0.0335,0.0341,3595515.06754088,126136.0565322165246
1653696000,2022-05-28 00:00:00,ROAR/USDT,0.03334,0.04107,0.032,0.03478,9545479.92823965,343030.5032192752993
1653609600,2022-05-27 00:00:00,ROAR/USDT,0.03303,0.0423,0.0316,0.03325,8067373.75847897,293660.4350877140373
1653523200,2022-05-26 00:00:00,ROAR/USDT,0.03918,0.03942,0.03111,0.033,5910255.65384166,212265.7980549562882
1653436800,2022-05-25 00:00:00,ROAR/USDT,0.048,0.055,0.03651,0.03918,18426899.09116265,802176.9401941843174
1653350400,2022-05-24 00:00:00,ROAR/USDT,0.03552,0.066,0.03082,0.048,45385834.44667505,2053652.8474793256045
1653264000,2022-05-23 00:00:00,ROAR/USDT,0.04056,0.0445,0.03051,0.03572,14146517.76602946,509504.2163982859003
1653177600,2022-05-22 00:00:00,ROAR/USDT,0.04381,0.0494,0.0372,0.04056,13854760.84352911,595496.7401999657356
1653091200,2022-05-21 00:00:00,ROAR/USDT,0.043,0.05424,0.0382,0.04379,13204898.12506552,606357.7544032766316
1653004800,2022-05-20 00:00:00,ROAR/USDT,0.06408,0.085,0.04,0.043,55858342.74379174,3583993.2707182636201
1652918400,2022-05-19 00:00:00,ROAR/USDT,0.01805,0.095,0.0178,0.06409,134980500.54274112,7338297.2719339732307
1652832000,2022-05-18 00:00:00,ROAR/USDT,0.01718,0.02235,0.01602,0.01805,8637411.06930076,160117.4167335081278
1652745600,2022-05-17 00:00:00,ROAR/USDT,0.01692,0.0189,0.0164,0.01718,3199548.67265859,55546.5154351061175
1652659200,2022-05-16 00:00:00,ROAR/USDT,0.01615,0.0232,0.01531,0.01692,9003706.9728438,163008.4960510889147
1652572800,2022-05-15 00:00:00,ROAR/USDT,0.01435,0.0177,0.01358,0.0163,6137052.19759602,95776.9681943948117
1652486400,2022-05-14 00:00:00,ROAR/USDT,0.01523,0.01572,0.01347,0.01435,3192816.79723249,46361.4784657091413
1652400000,2022-05-13 00:00:00,ROAR/USDT,0.01358,0.021,0.01332,0.0152,8095615.48285064,129708.6867342496789
1652313600,2022-05-12 00:00:00,ROAR/USDT,0.01909,0.01942,0.01255,0.01358,2525132.02523099,36790.180736756979
1652227200,2022-05-11 00:00:00,ROAR/USDT,0.02741,0.02761,0.01825,0.01911,5068199.27132528,113519.9902630317952
1652140800,2022-05-10 00:00:00,ROAR/USDT,0.03218,0.0372,0.0274,0.02745,6300488.67261274,193445.7641240772986
1652054400,2022-05-09 00:00:00,ROAR/USDT,0.04543,0.05085,0.03125,0.0326,12642901.12557778,499893.6904795574524
1651968000,2022-05-08 00:00:00,ROAR/USDT,0.0343,0.074,0.0311,0.0449,36539359.64222644,1791070.142787541577
1651881600,2022-05-07 00:00:00,ROAR/USDT,0.03002,0.03499,0.02982,0.0343,1422683.96808145,44641.315540450795
1651795200,2022-05-06 00:00:00,ROAR/USDT,0.03316,0.034,0.0297,0.0299,1108460.01945214,35294.6448425269594
1651708800,2022-05-05 00:00:00,ROAR/USDT,0.0371,0.0382,0.03,0.03316,2165760.65214425,74441.9082560179088
1651622400,2022-05-04 00:00:00,ROAR/USDT,0.0355,0.043,0.0351,0.0371,2052690.56923366,78420.663017548503
1651536000,2022-05-03 00:00:00,ROAR/USDT,0.0374,0.0386,0.0339,0.0358,1780698.75005738,64210.55792208232
1651449600,2022-05-02 00:00:00,ROAR/USDT,0.0377,0.0411,0.0352,0.0375,1394457.59651097,53511.242800277429
1651363200,2022-05-01 00:00:00,ROAR/USDT,0.039,0.0392,0.0355,0.0377,1112424.24071217,41356.115321426696
1651276800,2022-04-30 00:00:00,ROAR/USDT,0.0467,0.0467,0.0375,0.0391,1360370.3044816,57265.439324275395
1651190400,2022-04-29 00:00:00,ROAR/USDT,0.0537,0.0537,0.0455,0.0467,1687772.60560405,83448.205588302569
1651104000,2022-04-28 00:00:00,ROAR/USDT,0.0538,0.0569,0.0535,0.0538,758392.09998355,42187.318178087727
1651017600,2022-04-27 00:00:00,ROAR/USDT,0.0562,0.0563,0.0536,0.0539,1057949.88071946,58486.977176146992
1650931200,2022-04-26 00:00:00,ROAR/USDT,0.0618,0.0626,0.0553,0.0562,1144353.98608062,66116.605760497027
1650844800,2022-04-25 00:00:00,ROAR/USDT,0.0593,0.0624,0.0555,0.0617,2099266.64236082,124932.94274938334
1650758400,2022-04-24 00:00:00,ROAR/USDT,0.0601,0.0626,0.0575,0.0595,1476594.19018444,87882.372056553931
1650672000,2022-04-23 00:00:00,ROAR/USDT,0.0576,0.0756,0.0565,0.0601,5273916.75379483,340884.272214514479
1650585600,2022-04-22 00:00:00,ROAR/USDT,0.0592,0.0593,0.0555,0.0579,680307.28070677,39100.055909561315
1650499200,2022-04-21 00:00:00,ROAR/USDT,0.061,0.0665,0.0582,0.0591,1393672.16196484,85309.109478707584
1650412800,2022-04-20 00:00:00,ROAR/USDT,0.058,0.0688,0.0577,0.0613,2933230.7064832,185285.330838146562
1650326400,2022-04-19 00:00:00,ROAR/USDT,0.0567,0.0591,0.056,0.058,1502595.58527099,86617.763349072167
1650240000,2022-04-18 00:00:00,ROAR/USDT,0.0601,0.0602,0.0551,0.0567,1341343.12433042,76803.28768035643
1650153600,2022-04-17 00:00:00,ROAR/USDT,0.0629,0.0639,0.0598,0.0601,1069160.92393138,66171.199036902667
1650067200,2022-04-16 00:00:00,ROAR/USDT,0.0648,0.0658,0.0618,0.0629,1304082.98672901,82361.741149372857
1649980800,2022-04-15 00:00:00,ROAR/USDT,0.067,0.0674,0.0642,0.0648,1265774.83440437,83087.742188743141
1649894400,2022-04-14 00:00:00,ROAR/USDT,0.0703,0.0732,0.0668,0.0671,1314438.40762662,92008.753244489389
1649808000,2022-04-13 00:00:00,ROAR/USDT,0.0695,0.0715,0.0672,0.0703,1111173.40404562,76616.383617161201
1649721600,2022-04-12 00:00:00,ROAR/USDT,0.0676,0.0731,0.0671,0.0695,1379217.71649156,96035.664069138559
1649635200,2022-04-11 00:00:00,ROAR/USDT,0.0732,0.0734,0.0662,0.0676,1326768.333357,92870.650231334303
1649548800,2022-04-10 00:00:00,ROAR/USDT,0.0725,0.076,0.0705,0.0728,1422340.39301927,103917.030943086395
1649462400,2022-04-09 00:00:00,ROAR/USDT,0.0695,0.0807,0.0688,0.0725,2752996.98667225,202881.757280628718
1649376000,2022-04-08 00:00:00,ROAR/USDT,0.0704,0.0736,0.069,0.0695,1475331.77426143,104999.938479188087
1649289600,2022-04-07 00:00:00,ROAR/USDT,0.0704,0.0758,0.0693,0.0706,1517032.02193837,109200.711368124056
1649203200,2022-04-06 00:00:00,ROAR/USDT,0.0734,0.0746,0.0691,0.0704,1552929.22151823,111344.423870186042
1649116800,2022-04-05 00:00:00,ROAR/USDT,0.0744,0.0785,0.0723,0.0734,1417727.91771076,106534.288768876879
1649030400,2022-04-04 00:00:00,ROAR/USDT,0.0807,0.0812,0.0721,0.0747,1757441.60660067,133992.07539426198
1648944000,2022-04-03 00:00:00,ROAR/USDT,0.0811,0.0866,0.0775,0.0807,2340620.60639708,190092.833313284266
1648857600,2022-04-02 00:00:00,ROAR/USDT,0.0718,0.0944,0.0711,0.0811,6900465.02191337,567444.40058537974
1648771200,2022-04-01 00:00:00,ROAR/USDT,0.0732,0.0744,0.0687,0.0719,5167025.5304462,370634.569414365367
1648684800,2022-03-31 00:00:00,ROAR/USDT,0.0716,0.0778,0.069,0.073,1904416.75369251,137167.541509474992
1648598400,2022-03-30 00:00:00,ROAR/USDT,0.0774,0.079,0.0685,0.0716,2059735.09026772,151258.919323875372
1648512000,2022-03-29 00:00:00,ROAR/USDT,0.0818,0.084,0.0761,0.0774,1443735.30689651,115605.62930903729
1648425600,2022-03-28 00:00:00,ROAR/USDT,0.0819,0.0907,0.0808,0.0818,2465640.68527228,206980.528845388894
1648339200,2022-03-27 00:00:00,ROAR/USDT,0.082,0.0844,0.0796,0.0819,1231025.45761297,100939.400856343849
1648252800,2022-03-26 00:00:00,ROAR/USDT,0.0825,0.0904,0.081,0.0818,1713104.7021878,143872.764551213129
1648166400,2022-03-25 00:00:00,ROAR/USDT,0.0831,0.0855,0.0804,0.0825,1484590.62070279,123118.184724243213
1648080000,2022-03-24 00:00:00,ROAR/USDT,0.0867,0.0873,0.0801,0.0831,2152348.990558,179081.509503341554
1647993600,2022-03-23 00:00:00,ROAR/USDT,0.0919,0.0934,0.0836,0.0867,1430282.44340817,126108.269438307285
1647907200,2022-03-22 00:00:00,ROAR/USDT,0.0864,0.1002,0.0848,0.0919,4030266.86817749,379309.849424481333
1647820800,2022-03-21 00:00:00,ROAR/USDT,0.0817,0.095,0.0808,0.0864,2409487.88775136,209253.505941660025
1647734400,2022-03-20 00:00:00,ROAR/USDT,0.0858,0.0882,0.079,0.0817,1838379.37623373,153074.904089699318
1647648000,2022-03-19 00:00:00,ROAR/USDT,0.078,0.092,0.0762,0.0859,3073702.30894164,255793.877493590994
1647561600,2022-03-18 00:00:00,ROAR/USDT,0.0795,0.0812,0.0749,0.078,1464741.91080892,114194.602724738293
1647475200,2022-03-17 00:00:00,ROAR/USDT,0.0774,0.0845,0.0772,0.0794,1548842.57898203,123235.299164981058
1647388800,2022-03-16 00:00:00,ROAR/USDT,0.078,0.0937,0.0754,0.0774,3358266.00901296,275918.982305523549
1647302400,2022-03-15 00:00:00,ROAR/USDT,0.0755,0.0796,0.0722,0.0783,1856050.04591962,139133.50566183803
1647216000,2022-03-14 00:00:00,ROAR/USDT,0.096,0.096,0.0708,0.0755,2383390.85114831,187680.560394308202
1647129600,2022-03-13 00:00:00,ROAR/USDT,0.075,0.118,0.0704,0.0965,13206796.2515244,1191554.789034634602
1647043200,2022-03-12 00:00:00,ROAR/USDT,0.0688,0.1365,0.0665,0.075,6191882.01620939,553611.262298604856
1646956800,2022-03-11 00:00:00,ROAR/USDT,0.0684,0.071,0.0636,0.0688,1095124.48008585,74469.029941349276
1646870400,2022-03-10 00:00:00,ROAR/USDT,0.0744,0.078,0.0675,0.0684,1144483.45573464,81866.04987726279
1646784000,2022-03-09 00:00:00,ROAR/USDT,0.077,0.0808,0.072,0.0744,1565778.8407805,118960.084144355335
1646697600,2022-03-08 00:00:00,ROAR/USDT,0.0906,0.0937,0.0707,0.077,1888056.11927024,154806.640284295164
1646611200,2022-03-07 00:00:00,ROAR/USDT,0.1035,0.105,0.081,0.0906,1096895.07336475,107778.479023322794
1646524800,2022-03-06 00:00:00,ROAR/USDT,0.1025,0.109,0.1023,0.1035,909497.02077162,94573.903805335352
1646438400,2022-03-05 00:00:00,ROAR/USDT,0.1035,0.1081,0.1024,0.1025,845060.1362992,88255.210053524355
1646352000,2022-03-04 00:00:00,ROAR/USDT,0.1092,0.1096,0.103,0.1035,1030030.54947239,108679.003955274463
1646265600,2022-03-03 00:00:00,ROAR/USDT,0.1094,0.1187,0.105,0.109,1500250.51821807,166535.789047603427
1646179200,2022-03-02 00:00:00,ROAR/USDT,0.1122,0.147,0.1049,0.1094,2683608.16227753,329913.673771097341
1646092800,2022-03-01 00:00:00,ROAR/USDT,0.1074,0.1222,0.1041,0.1122,1552496.11036852,171760.010570020198
1646006400,2022-02-28 00:00:00,ROAR/USDT,0.1019,0.1114,0.1008,0.107,1168111.45217154,122537.405674494385
1645920000,2022-02-27 00:00:00,ROAR/USDT,0.1048,0.1095,0.1002,0.1025,1088063.21535959,114058.827310701781
1645833600,2022-02-26 00:00:00,ROAR/USDT,0.1158,0.1183,0.1036,0.1048,1201517.44313517,131622.644056031828
1645747200,2022-02-25 00:00:00,ROAR/USDT,0.1134,0.1183,0.1052,0.116,1194002.8577864,134201.487901936953
1645660800,2022-02-24 00:00:00,ROAR/USDT,0.1412,0.1434,0.0979,0.1133,2140363.78065054,249816.913752689211
1645574400,2022-02-23 00:00:00,ROAR/USDT,0.1508,0.1704,0.14,0.1414,1267625.55159605,194768.67425762231
1645488000,2022-02-22 00:00:00,ROAR/USDT,0.1625,0.1945,0.1468,0.1508,2883538.5541484,480178.927398187071
1645401600,2022-02-21 00:00:00,ROAR/USDT,0.1433,0.22,0.1291,0.1623,8205452.08176316,1479523.708461708215
1645315200,2022-02-20 00:00:00,ROAR/USDT,0.1206,0.1792,0.1004,0.1441,4266280.38412769,611595.420083763088
1645228800,2022-02-19 00:00:00,ROAR/USDT,0.1225,0.1254,0.1101,0.12,859571.9319053,100055.296263749143
1645142400,2022-02-18 00:00:00,ROAR/USDT,0.1333,0.1394,0.117,0.1225,610105.7754201,77038.391298859689
1645056000,2022-02-17 00:00:00,ROAR/USDT,0.1626,0.1633,0.1312,0.1325,735013.28361411,106077.921151122479
1644969600,2022-02-16 00:00:00,ROAR/USDT,0.1554,0.1696,0.1345,0.1634,1157196.44976549,174811.676389660131
1644883200,2022-02-15 00:00:00,ROAR/USDT,0.1562,0.1589,0.146,0.1562,476696.43878298,72529.95627604254
1644796800,2022-02-14 00:00:00,ROAR/USDT,0.1462,0.1576,0.142,0.1576,575220.44377161,86375.985226892266
1644710400,2022-02-13 00:00:00,ROAR/USDT,0.1717,0.1766,0.1341,0.1456,938022.04386038,145316.831118269203
1644624000,2022-02-12 00:00:00,ROAR/USDT,0.189,0.1913,0.1599,0.1717,973654.79086294,165462.685437362888
1644537600,2022-02-11 00:00:00,ROAR/USDT,0.252,0.2528,0.1801,0.189,1871891.6418733,381957.921071325238
1644451200,2022-02-10 00:00:00,ROAR/USDT,0.2843,0.2869,0.2517,0.2519,781247.3916128,205357.798362378864
1644364800,2022-02-09 00:00:00,ROAR/USDT,0.2604,0.2944,0.2534,0.2842,502687.97182013,135730.816351558537
