https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DGTX,Volume BTC
1653609600,2022-05-27 00:00:00,DGTX/BTC,0.0000000008,0.0000000008,0.0000000008,0.0000000008,351323.6667,0.00028105893336
1653523200,2022-05-26 00:00:00,DGTX/BTC,0.0000000009,0.0000000011,0.0000000008,0.0000000008,303645683.17513231,0.284235502530279987
1653436800,2022-05-25 00:00:00,DGTX/BTC,0.000000001,0.0000000011,0.0000000008,0.000000001,183641381.11558888,0.172176358648559992
1653350400,2022-05-24 00:00:00,DGTX/BTC,0.0000000009,0.0000000017,0.0000000008,0.0000000011,1354947142.03140658,1.634834881120720017
1653264000,2022-05-23 00:00:00,DGTX/BTC,0.0000000009,0.000000001,0.0000000007,0.0000000009,172422693.55187774,0.149945798058809966
1653177600,2022-05-22 00:00:00,DGTX/BTC,0.000000001,0.000000001,0.0000000009,0.000000001,89252128.3263,0.08337242299286
1653091200,2022-05-21 00:00:00,DGTX/BTC,0.0000000011,0.0000000011,0.0000000009,0.0000000009,75418443.07736363,0.072134536559829993
1653004800,2022-05-20 00:00:00,DGTX/BTC,0.0000000012,0.0000000013,0.000000001,0.0000000011,115468013.62139577,0.126704386769779958
1652918400,2022-05-19 00:00:00,DGTX/BTC,0.0000000013,0.0000000016,0.0000000011,0.0000000013,111696350.14428459,0.144259231515989967
1652832000,2022-05-18 00:00:00,DGTX/BTC,0.0000000014,0.0000000016,0.0000000011,0.0000000014,125574864.16852715,0.173394662464709943
1652745600,2022-05-17 00:00:00,DGTX/BTC,0.0000000012,0.0000000015,0.000000001,0.0000000012,87398791.86306921,0.106709455757669994
1652659200,2022-05-16 00:00:00,DGTX/BTC,0.0000000013,0.0000000014,0.000000001,0.0000000011,204211744.44002853,0.239068929949099948
1652572800,2022-05-15 00:00:00,DGTX/BTC,0.0000000011,0.0000000014,0.0000000009,0.0000000014,254369701.49853618,0.310250857579049887
1652486400,2022-05-14 00:00:00,DGTX/BTC,0.0000000009,0.0000000012,0.0000000008,0.0000000011,314792521.9080222,0.322903235709849974
1652400000,2022-05-13 00:00:00,DGTX/BTC,0.0000000007,0.000000001,0.0000000006,0.0000000008,1004423707.56417775,0.719908564472249979
