https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CREAM,Volume BTC
1663347600,2022-09-16 17:00:00,CREAM/BTC,0.0008298,0.0008312,0.0008284,0.0008284,2.0157,0.00167502471
1663344000,2022-09-16 16:00:00,CREAM/BTC,0.0008295,0.0008295,0.0008295,0.0008295,0.0132,0.0000109494
1663340400,2022-09-16 15:00:00,CREAM/BTC,0.0008303,0.0008303,0.0008254,0.0008254,0.1875,0.00015517474
1663336800,2022-09-16 14:00:00,CREAM/BTC,0.0008313,0.0008313,0.0008313,0.0008313,0,0
1663333200,2022-09-16 13:00:00,CREAM/BTC,0.0008313,0.0008313,0.0008313,0.0008313,0,0
1663329600,2022-09-16 12:00:00,CREAM/BTC,0.0008313,0.0008313,0.0008313,0.0008313,0,0
1663326000,2022-09-16 11:00:00,CREAM/BTC,0.0008315,0.0008315,0.0008313,0.0008313,0.8816,0.00073304924
1663322400,2022-09-16 10:00:00,CREAM/BTC,0.00083,0.000837,0.0008202,0.000837,1.0824,0.00089565969
1663318800,2022-09-16 09:00:00,CREAM/BTC,0.0008314,0.0008314,0.0008301,0.0008301,0.1323,0.00010984547
1663315200,2022-09-16 08:00:00,CREAM/BTC,0.0008429,0.0008429,0.0008317,0.0008317,1.5753,0.0013224721
1663311600,2022-09-16 07:00:00,CREAM/BTC,0.0008444,0.0008444,0.000841,0.000841,5.8932,0.00496275474
1663308000,2022-09-16 06:00:00,CREAM/BTC,0.0008419,0.0008491,0.0008419,0.0008491,0.4354,0.00036755713
1663304400,2022-09-16 05:00:00,CREAM/BTC,0.0008373,0.0008373,0.0008373,0.0008373,0,0
1663300800,2022-09-16 04:00:00,CREAM/BTC,0.0008395,0.0008395,0.0008373,0.0008373,0.1617,0.00013548163
1663297200,2022-09-16 03:00:00,CREAM/BTC,0.0008445,0.0008449,0.0008445,0.0008449,4,0.003379577
1663293600,2022-09-16 02:00:00,CREAM/BTC,0.0008383,0.0008445,0.0008383,0.0008439,0.3387,0.00028562906
1663290000,2022-09-16 01:00:00,CREAM/BTC,0.0008406,0.0008406,0.0008333,0.0008333,0.5876,0.00049193893
1663286400,2022-09-16 00:00:00,CREAM/BTC,0.0008369,0.0008369,0.0008363,0.0008363,0.5152,0.00043116944
1663282800,2022-09-15 23:00:00,CREAM/BTC,0.0008465,0.0008477,0.0008369,0.0008369,0.4004,0.00033661441
1663279200,2022-09-15 22:00:00,CREAM/BTC,0.0008373,0.0008464,0.0008373,0.0008458,64.7191,0.05458061553
1663275600,2022-09-15 21:00:00,CREAM/BTC,0.0008345,0.0008345,0.0008324,0.0008324,1.7439,0.00145165029
1663272000,2022-09-15 20:00:00,CREAM/BTC,0.0008509,0.0008509,0.0008324,0.0008324,2.5131,0.00210318597
1663268400,2022-09-15 19:00:00,CREAM/BTC,0.0008477,0.0008499,0.0008445,0.0008499,0.2989,0.00025306514
1663264800,2022-09-15 18:00:00,CREAM/BTC,0.0008419,0.0008553,0.0008419,0.0008481,1.4816,0.00126180748
1663261200,2022-09-15 17:00:00,CREAM/BTC,0.0008329,0.0008413,0.0008329,0.0008413,0.9382,0.00078403221
1663257600,2022-09-15 16:00:00,CREAM/BTC,0.0008328,0.0008328,0.0008328,0.0008328,0.1377,0.00011467656
1663254000,2022-09-15 15:00:00,CREAM/BTC,0.0008394,0.0008394,0.0008248,0.0008328,30.2594,0.02503534332
1663250400,2022-09-15 14:00:00,CREAM/BTC,0.0008396,0.0008573,0.0008347,0.0008347,1.5952,0.00134960743
1663246800,2022-09-15 13:00:00,CREAM/BTC,0.0008402,0.0008402,0.0008363,0.0008363,5.804,0.00486667449
1663243200,2022-09-15 12:00:00,CREAM/BTC,0.0008413,0.0008413,0.0008413,0.0008413,0.0024,0.00000201912
1663239600,2022-09-15 11:00:00,CREAM/BTC,0.0008413,0.0008465,0.00084,0.0008419,0.1336,0.0001125014
1663236000,2022-09-15 10:00:00,CREAM/BTC,0.0008465,0.0008475,0.0008419,0.0008419,0.3399,0.00028721522
1663232400,2022-09-15 09:00:00,CREAM/BTC,0.0008513,0.0008513,0.0008451,0.0008513,1.9576,0.00165474765
1663228800,2022-09-15 08:00:00,CREAM/BTC,0.0008481,0.0008563,0.0008413,0.0008563,4.0356,0.00341096076
1663225200,2022-09-15 07:00:00,CREAM/BTC,0.0008548,0.0008563,0.0008482,0.0008482,2.8551,0.00244028705
1663221600,2022-09-15 06:00:00,CREAM/BTC,0.0008313,0.0008794,0.0008313,0.0008539,50.4754,0.04347944081
1663218000,2022-09-15 05:00:00,CREAM/BTC,0.0008311,0.0008352,0.0008258,0.0008298,0.317,0.00026351771
1663214400,2022-09-15 04:00:00,CREAM/BTC,0.0008286,0.0008321,0.0007945,0.0008303,573.6662,0.46593766009
1663210800,2022-09-15 03:00:00,CREAM/BTC,0.0008227,0.0008285,0.0008227,0.0008285,0.3441,0.00028380319
1663207200,2022-09-15 02:00:00,CREAM/BTC,0.0008134,0.0008222,0.0008134,0.0008192,0.3091,0.00025269361
1663203600,2022-09-15 01:00:00,CREAM/BTC,0.0008146,0.0008159,0.0008085,0.0008085,0.5905,0.00048022389
1663200000,2022-09-15 00:00:00,CREAM/BTC,0.0008176,0.0008184,0.0008176,0.0008184,0.0418,0.00003420041
1663196400,2022-09-14 23:00:00,CREAM/BTC,0.0008124,0.0008124,0.0008124,0.0008124,0,0
1663192800,2022-09-14 22:00:00,CREAM/BTC,0.0008146,0.0008183,0.0008124,0.0008124,0.0809,0.00006585696
1663189200,2022-09-14 21:00:00,CREAM/BTC,0.0008184,0.0008184,0.0008155,0.0008155,0.214,0.00017471864
1663185600,2022-09-14 20:00:00,CREAM/BTC,0.0008185,0.0008185,0.0008185,0.0008185,0,0
1663182000,2022-09-14 19:00:00,CREAM/BTC,0.000822,0.000822,0.0008185,0.0008185,0.2609,0.0002136611
1663178400,2022-09-14 18:00:00,CREAM/BTC,0.0008176,0.0008285,0.0008176,0.0008222,4.0394,0.00332259654
1663174800,2022-09-14 17:00:00,CREAM/BTC,0.0008121,0.0008121,0.0008121,0.0008121,0,0
1663171200,2022-09-14 16:00:00,CREAM/BTC,0.0008203,0.0008203,0.0008121,0.0008121,0.3856,0.00031459669
1663167600,2022-09-14 15:00:00,CREAM/BTC,0.0008231,0.0008231,0.0008204,0.0008204,2.6134,0.00214596869
1663164000,2022-09-14 14:00:00,CREAM/BTC,0.0008285,0.0008302,0.0008232,0.0008232,0.5787,0.00047781197
1663160400,2022-09-14 13:00:00,CREAM/BTC,0.0008251,0.0008281,0.0008251,0.0008281,2.0768,0.00171881839
1663156800,2022-09-14 12:00:00,CREAM/BTC,0.0008236,0.0008251,0.0008208,0.0008208,1.4161,0.0011623868
1663153200,2022-09-14 11:00:00,CREAM/BTC,0.0008212,0.0008235,0.0008212,0.0008235,3.3807,0.00278253384
1663149600,2022-09-14 10:00:00,CREAM/BTC,0.0008184,0.0008207,0.0008157,0.0008207,0.1872,0.00015286763
1663146000,2022-09-14 09:00:00,CREAM/BTC,0.0008196,0.0008196,0.0008196,0.0008196,0.6887,0.00056445852
1663142400,2022-09-14 08:00:00,CREAM/BTC,0.0008281,0.0008281,0.0008187,0.0008187,1.5715,0.00129924127
1663138800,2022-09-14 07:00:00,CREAM/BTC,0.0008297,0.0008312,0.0008297,0.0008312,1.9484,0.00161668701
1663135200,2022-09-14 06:00:00,CREAM/BTC,0.000835,0.000835,0.0008246,0.0008246,4.0568,0.00336697194
1663131600,2022-09-14 05:00:00,CREAM/BTC,0.0008317,0.0008317,0.0008317,0.0008317,0.0022,0.00000182974
1663128000,2022-09-14 04:00:00,CREAM/BTC,0.000833,0.0008335,0.0008319,0.0008319,0.6211,0.00051730436
1663124400,2022-09-14 03:00:00,CREAM/BTC,0.000838,0.000838,0.000838,0.000838,0,0
1663120800,2022-09-14 02:00:00,CREAM/BTC,0.0008402,0.0008402,0.0008329,0.000838,12.1819,0.01021388324
1663117200,2022-09-14 01:00:00,CREAM/BTC,0.0008432,0.0008442,0.0008413,0.0008442,1.7737,0.00149393377
1663113600,2022-09-14 00:00:00,CREAM/BTC,0.000845,0.000845,0.0008438,0.0008438,0.0546,0.00004610564
1663110000,2022-09-13 23:00:00,CREAM/BTC,0.0008454,0.0008454,0.0008454,0.0008454,0.7046,0.00059566884
1663106400,2022-09-13 22:00:00,CREAM/BTC,0.0008455,0.0008455,0.0008455,0.0008455,0,0
1663102800,2022-09-13 21:00:00,CREAM/BTC,0.0008379,0.000851,0.0008335,0.0008455,1.2904,0.00109104241
1663099200,2022-09-13 20:00:00,CREAM/BTC,0.0008334,0.0008334,0.000833,0.000833,0.0437,0.00003640306
1663095600,2022-09-13 19:00:00,CREAM/BTC,0.0008366,0.0008413,0.000834,0.0008388,1.5086,0.00126231689
1663092000,2022-09-13 18:00:00,CREAM/BTC,0.0008236,0.0008379,0.0008229,0.0008379,2.1816,0.00181379139
1663088400,2022-09-13 17:00:00,CREAM/BTC,0.0008285,0.0008285,0.0008244,0.0008244,0.1525,0.00012602649
1663084800,2022-09-13 16:00:00,CREAM/BTC,0.0008124,0.000834,0.0008124,0.000834,30.8142,0.02508951674
1663081200,2022-09-13 15:00:00,CREAM/BTC,0.0008037,0.0008113,0.0008019,0.0008113,62.1548,0.05024379103
1663077600,2022-09-13 14:00:00,CREAM/BTC,0.0008113,0.0008146,0.0008016,0.0008074,1.1395,0.00091686479
1663074000,2022-09-13 13:00:00,CREAM/BTC,0.0007871,0.0008113,0.000784,0.0008113,17.8816,0.01445550684
1663070400,2022-09-13 12:00:00,CREAM/BTC,0.0007915,0.000811,0.0007827,0.0007827,425.931,0.34188401846
1663066800,2022-09-13 11:00:00,CREAM/BTC,0.0008125,0.0008151,0.0007918,0.0007918,18.7609,0.01498628065
1663063200,2022-09-13 10:00:00,CREAM/BTC,0.0008097,0.0008109,0.0008074,0.0008109,2.2831,0.00185122133
1663059600,2022-09-13 09:00:00,CREAM/BTC,0.0008134,0.0008155,0.0008085,0.0008108,14.1791,0.01154404544
1663056000,2022-09-13 08:00:00,CREAM/BTC,0.0008015,0.0008323,0.0008015,0.0008138,137.827,0.11256029401
1663052400,2022-09-13 07:00:00,CREAM/BTC,0.0008009,0.0008043,0.0007938,0.0008043,0.7872,0.00062974786
1663048800,2022-09-13 06:00:00,CREAM/BTC,0.0008085,0.0008085,0.0007956,0.0007985,20.141,0.01608438067
1663045200,2022-09-13 05:00:00,CREAM/BTC,0.0008009,0.0008134,0.0008009,0.0008134,0.7812,0.00063066448
1663041600,2022-09-13 04:00:00,CREAM/BTC,0.0007994,0.0008005,0.0007959,0.0008005,0.1142,0.00009109769
1663038000,2022-09-13 03:00:00,CREAM/BTC,0.000804,0.0008043,0.0007972,0.0008043,0.1544,0.00012370759
1663034400,2022-09-13 02:00:00,CREAM/BTC,0.0008016,0.0008036,0.0007876,0.0008036,96.2848,0.07695453971
1663030800,2022-09-13 01:00:00,CREAM/BTC,0.0008246,0.0008263,0.0008013,0.0008013,52.2657,0.04259968671
1663027200,2022-09-13 00:00:00,CREAM/BTC,0.0008263,0.0008263,0.0008112,0.0008244,68.5813,0.05594860937
1663023600,2022-09-12 23:00:00,CREAM/BTC,0.0008298,0.0008373,0.0008278,0.0008278,59.6619,0.04943607925
1663020000,2022-09-12 22:00:00,CREAM/BTC,0.0008358,0.0008358,0.0008258,0.0008258,64.8839,0.05363569736
1663016400,2022-09-12 21:00:00,CREAM/BTC,0.0008373,0.00084,0.0008317,0.0008321,160.1188,0.13393502441
1663012800,2022-09-12 20:00:00,CREAM/BTC,0.0008501,0.0008533,0.0008317,0.000836,98.4858,0.08315645693
1663009200,2022-09-12 19:00:00,CREAM/BTC,0.0008463,0.0008515,0.0008463,0.0008507,34.8943,0.02964024562
1663005600,2022-09-12 18:00:00,CREAM/BTC,0.0008542,0.0008542,0.0008337,0.0008428,94.2686,0.07962752391
1663002000,2022-09-12 17:00:00,CREAM/BTC,0.0008557,0.0008564,0.0008531,0.0008564,58.9232,0.05043799529
1662998400,2022-09-12 16:00:00,CREAM/BTC,0.0008839,0.0008839,0.0008563,0.000858,49.982,0.0429592124
1662994800,2022-09-12 15:00:00,CREAM/BTC,0.0009069,0.00091,0.0008774,0.0008842,163.4389,0.14861389886
1662991200,2022-09-12 14:00:00,CREAM/BTC,0.0009155,0.0009232,0.000895,0.0009067,26.8209,0.02425314118
1662987600,2022-09-12 13:00:00,CREAM/BTC,0.0009339,0.0009339,0.0008988,0.0009109,36.7628,0.03350781462
1662984000,2022-09-12 12:00:00,CREAM/BTC,0.0009508,0.0009508,0.0009332,0.0009341,68.7138,0.06473875329
1662980400,2022-09-12 11:00:00,CREAM/BTC,0.0009356,0.000991,0.0009356,0.0009479,164.7789,0.16064521467
1662976800,2022-09-12 10:00:00,CREAM/BTC,0.0009267,0.0009363,0.0009242,0.000931,8.8424,0.00820868937
1662973200,2022-09-12 09:00:00,CREAM/BTC,0.0009451,0.0009584,0.0009236,0.0009269,47.1463,0.04429224816
1662969600,2022-09-12 08:00:00,CREAM/BTC,0.0009702,0.0009749,0.0009424,0.0009424,54.5986,0.052378821
1662966000,2022-09-12 07:00:00,CREAM/BTC,0.000988,0.0010442,0.0009653,0.0009653,132.2053,0.13261483893
1662962400,2022-09-12 06:00:00,CREAM/BTC,0.0009739,0.0010042,0.0009739,0.000988,52.8749,0.05273685209
1662958800,2022-09-12 05:00:00,CREAM/BTC,0.0009969,0.0010075,0.0009658,0.0009725,28.2462,0.02781733356
1662955200,2022-09-12 04:00:00,CREAM/BTC,0.0009408,0.0010159,0.0009408,0.0009979,71.7282,0.07086034268
1662951600,2022-09-12 03:00:00,CREAM/BTC,0.0009154,0.0009653,0.0009109,0.0009359,88.615,0.08221798834
1662948000,2022-09-12 02:00:00,CREAM/BTC,0.0008714,0.0009149,0.0008635,0.000911,6.2472,0.0055506938
1662944400,2022-09-12 01:00:00,CREAM/BTC,0.0008533,0.0008904,0.0008491,0.0008713,102.4306,0.08901671644
1662940800,2022-09-12 00:00:00,CREAM/BTC,0.0008813,0.0008847,0.0008536,0.0008586,50.7956,0.04411802414
1662937200,2022-09-11 23:00:00,CREAM/BTC,0.0008941,0.0008941,0.0008762,0.0008762,7.3548,0.00649377529
1662933600,2022-09-11 22:00:00,CREAM/BTC,0.000917,0.000917,0.0008941,0.0008941,1.8995,0.00172206003
1662930000,2022-09-11 21:00:00,CREAM/BTC,0.0009118,0.0009434,0.0009093,0.0009189,13.1898,0.01213561982
1662926400,2022-09-11 20:00:00,CREAM/BTC,0.0009076,0.0009172,0.0008967,0.0009118,1.7165,0.00156036579
1662922800,2022-09-11 19:00:00,CREAM/BTC,0.0009063,0.0009155,0.0009063,0.000908,0.6006,0.00054627198
1662919200,2022-09-11 18:00:00,CREAM/BTC,0.0009109,0.0009114,0.0009007,0.0009007,0.8928,0.00080826274
1662915600,2022-09-11 17:00:00,CREAM/BTC,0.0009,0.0009123,0.0009,0.0009098,2.7185,0.00247529418
1662912000,2022-09-11 16:00:00,CREAM/BTC,0.0008971,0.0009081,0.0008913,0.0008992,18.9114,0.0169505862
1662908400,2022-09-11 15:00:00,CREAM/BTC,0.0009283,0.0009283,0.0008969,0.0008981,2.8772,0.00261814804
1662904800,2022-09-11 14:00:00,CREAM/BTC,0.0009813,0.0009891,0.0009247,0.0009293,12.3404,0.01162943261
1662901200,2022-09-11 13:00:00,CREAM/BTC,0.0009185,0.0010666,0.0009185,0.0009763,381.3962,0.38312175608
1662897600,2022-09-11 12:00:00,CREAM/BTC,0.0008813,0.0009963,0.0008813,0.0009156,95.0655,0.08874530741
1662894000,2022-09-11 11:00:00,CREAM/BTC,0.0008793,0.0008793,0.0008744,0.0008793,0.5602,0.00049096107
1662890400,2022-09-11 10:00:00,CREAM/BTC,0.0008491,0.0009356,0.0008491,0.0008805,55.5728,0.05104696474
1662886800,2022-09-11 09:00:00,CREAM/BTC,0.0008272,0.0008483,0.0008272,0.0008483,1.6193,0.0013577745
1662883200,2022-09-11 08:00:00,CREAM/BTC,0.0008251,0.0008263,0.0008251,0.0008263,0.043,0.0000354978
1662879600,2022-09-11 07:00:00,CREAM/BTC,0.00082,0.00082,0.00082,0.00082,0,0
1662876000,2022-09-11 06:00:00,CREAM/BTC,0.0008341,0.0008352,0.00082,0.00082,6.6139,0.0054388592
1662872400,2022-09-11 05:00:00,CREAM/BTC,0.0008352,0.0008352,0.0008352,0.0008352,0.0055,0.0000045936
1662868800,2022-09-11 04:00:00,CREAM/BTC,0.0008281,0.0008349,0.0008254,0.0008349,0.1422,0.0001183811
1662865200,2022-09-11 03:00:00,CREAM/BTC,0.0008311,0.0008327,0.0008311,0.0008327,0.0625,0.00005198683
1662861600,2022-09-11 02:00:00,CREAM/BTC,0.0008281,0.0008303,0.0008281,0.0008303,0.1681,0.00013950045
1662858000,2022-09-11 01:00:00,CREAM/BTC,0.0008299,0.0008299,0.0008227,0.0008281,0.3709,0.00030600825
1662854400,2022-09-11 00:00:00,CREAM/BTC,0.0008285,0.0008347,0.0008285,0.0008347,0.1733,0.00014420364
1662850800,2022-09-10 23:00:00,CREAM/BTC,0.0008274,0.0008274,0.0008274,0.0008274,0.2196,0.00018169704
1662847200,2022-09-10 22:00:00,CREAM/BTC,0.0008281,0.0008281,0.0008281,0.0008281,0,0
1662843600,2022-09-10 21:00:00,CREAM/BTC,0.000833,0.000833,0.0008232,0.0008281,1.3841,0.00114704581
1662840000,2022-09-10 20:00:00,CREAM/BTC,0.0008341,0.0008341,0.0008334,0.0008334,0.934,0.00077904449
1662836400,2022-09-10 19:00:00,CREAM/BTC,0.0008373,0.0008373,0.0008347,0.0008347,0.1634,0.00013672959
1662832800,2022-09-10 18:00:00,CREAM/BTC,0.0008378,0.0008378,0.0008378,0.0008378,0,0
1662829200,2022-09-10 17:00:00,CREAM/BTC,0.0008428,0.0008428,0.0008378,0.0008378,0.266,0.00022349067
1662825600,2022-09-10 16:00:00,CREAM/BTC,0.0008395,0.0008695,0.0008395,0.0008431,5.7625,0.00493290615
1662822000,2022-09-10 15:00:00,CREAM/BTC,0.0008347,0.0008347,0.0008347,0.0008347,0,0
1662818400,2022-09-10 14:00:00,CREAM/BTC,0.0008347,0.0008347,0.0008347,0.0008347,0,0
1662814800,2022-09-10 13:00:00,CREAM/BTC,0.0008347,0.0008347,0.0008347,0.0008347,0,0
1662811200,2022-09-10 12:00:00,CREAM/BTC,0.0008341,0.0008395,0.0008341,0.0008347,0.2896,0.00024158536
1662807600,2022-09-10 11:00:00,CREAM/BTC,0.0008384,0.0008384,0.0008384,0.0008384,0,0
1662804000,2022-09-10 10:00:00,CREAM/BTC,0.0008352,0.0008384,0.0008352,0.0008384,0.2484,0.00020799847
1662800400,2022-09-10 09:00:00,CREAM/BTC,0.0008347,0.0008347,0.0008347,0.0008347,0.005,0.0000041735
1662796800,2022-09-10 08:00:00,CREAM/BTC,0.0008334,0.0008334,0.0008296,0.0008296,0.259,0.00021523962
1662793200,2022-09-10 07:00:00,CREAM/BTC,0.0008325,0.0008384,0.0008319,0.0008384,0.6341,0.00052817293
1662789600,2022-09-10 06:00:00,CREAM/BTC,0.0008395,0.0008395,0.0008327,0.0008327,0.2549,0.00021313934
1662786000,2022-09-10 05:00:00,CREAM/BTC,0.0008401,0.0008401,0.0008401,0.0008401,0.0251,0.00002108651
1662782400,2022-09-10 04:00:00,CREAM/BTC,0.0008419,0.0008453,0.0008419,0.0008453,0.3138,0.00026509365
1662778800,2022-09-10 03:00:00,CREAM/BTC,0.0008373,0.0008373,0.0008373,0.0008373,0,0
1662775200,2022-09-10 02:00:00,CREAM/BTC,0.0008443,0.000845,0.0008373,0.0008373,0.1774,0.00014877301
1662771600,2022-09-10 01:00:00,CREAM/BTC,0.0008465,0.0008506,0.0008384,0.0008384,0.7304,0.00061638213
1662768000,2022-09-10 00:00:00,CREAM/BTC,0.000852,0.000852,0.000852,0.000852,0,0
1662764400,2022-09-09 23:00:00,CREAM/BTC,0.000852,0.000852,0.000852,0.000852,0,0
1662760800,2022-09-09 22:00:00,CREAM/BTC,0.0008506,0.000852,0.0008506,0.000852,0.23,0.00019578676
1662757200,2022-09-09 21:00:00,CREAM/BTC,0.0008499,0.0008499,0.0008499,0.0008499,0,0
1662753600,2022-09-09 20:00:00,CREAM/BTC,0.0008443,0.0008499,0.0008443,0.0008499,0.1453,0.00012313493
1662750000,2022-09-09 19:00:00,CREAM/BTC,0.0008419,0.0008419,0.000839,0.000839,3.1904,0.00267679427
1662746400,2022-09-09 18:00:00,CREAM/BTC,0.0008438,0.0008465,0.0008378,0.000844,68.5577,0.05780833981
1662742800,2022-09-09 17:00:00,CREAM/BTC,0.0008451,0.0008476,0.0008438,0.0008438,0.7297,0.00061797009
1662739200,2022-09-09 16:00:00,CREAM/BTC,0.0008533,0.0008533,0.0008451,0.0008451,0.5775,0.00049079683
1662735600,2022-09-09 15:00:00,CREAM/BTC,0.0008663,0.0008663,0.0008537,0.0008537,0.6692,0.00057593027
1662732000,2022-09-09 14:00:00,CREAM/BTC,0.000865,0.0008744,0.0008644,0.0008673,2.1126,0.00183726474
1662728400,2022-09-09 13:00:00,CREAM/BTC,0.0008603,0.0008737,0.0008603,0.0008661,1.3954,0.00121191437
1662724800,2022-09-09 12:00:00,CREAM/BTC,0.0008352,0.0008878,0.0008323,0.0008557,79.949,0.06968310915
1662721200,2022-09-09 11:00:00,CREAM/BTC,0.0008352,0.0008352,0.0008352,0.0008352,0,0
1662717600,2022-09-09 10:00:00,CREAM/BTC,0.000845,0.000845,0.0008352,0.0008352,0.6354,0.00053417877
1662714000,2022-09-09 09:00:00,CREAM/BTC,0.0008482,0.0008482,0.000846,0.000846,0.0814,0.00006898945
1662710400,2022-09-09 08:00:00,CREAM/BTC,0.000846,0.0008549,0.000845,0.0008491,0.7909,0.0006703317
1662706800,2022-09-09 07:00:00,CREAM/BTC,0.000858,0.000858,0.0008463,0.0008463,6.8824,0.00586631687
1662703200,2022-09-09 06:00:00,CREAM/BTC,0.0008644,0.000865,0.0008584,0.0008584,0.1481,0.00012779844
1662699600,2022-09-09 05:00:00,CREAM/BTC,0.0008628,0.000864,0.0008576,0.000864,1.6125,0.00138450639
1662696000,2022-09-09 04:00:00,CREAM/BTC,0.0008963,0.0008963,0.0008631,0.0008631,3.2089,0.00282755665
1662692400,2022-09-09 03:00:00,CREAM/BTC,0.0008785,0.0009167,0.0008771,0.0008967,17.9042,0.01628442919
1662688800,2022-09-09 02:00:00,CREAM/BTC,0.0008785,0.0008785,0.0008785,0.0008785,0,0
1662685200,2022-09-09 01:00:00,CREAM/BTC,0.0008918,0.0008964,0.0008785,0.0008785,1.7443,0.00155136927
1662681600,2022-09-09 00:00:00,CREAM/BTC,0.0008893,0.0008894,0.0008869,0.0008894,2.2015,0.00195767968
1662678000,2022-09-08 23:00:00,CREAM/BTC,0.0008893,0.0008893,0.0008893,0.0008893,0,0
1662674400,2022-09-08 22:00:00,CREAM/BTC,0.0008901,0.0008901,0.0008893,0.0008893,0.6626,0.00058977922
1662670800,2022-09-08 21:00:00,CREAM/BTC,0.000889,0.0008957,0.000889,0.0008957,0.3303,0.00029486941
1662667200,2022-09-08 20:00:00,CREAM/BTC,0.0008749,0.0008889,0.0008749,0.0008889,0.6581,0.00058113536
1662663600,2022-09-08 19:00:00,CREAM/BTC,0.0008741,0.0008793,0.0008716,0.0008793,5.5321,0.00483927533
1662660000,2022-09-08 18:00:00,CREAM/BTC,0.0008878,0.0008878,0.0008722,0.0008787,4.5729,0.00401669216
1662656400,2022-09-08 17:00:00,CREAM/BTC,0.0008775,0.0010173,0.0008775,0.0008878,254.7418,0.23480065197
