https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume H3RO3S,Volume USDT
1658016000,2022-07-17 00:00:00,H3RO3S/USDT,0.00285,0.00298,0.00276,0.00277,6894058.67832926,19678.6818841048552
1657929600,2022-07-16 00:00:00,H3RO3S/USDT,0.00286,0.0029,0.0026,0.00282,10658297.30583202,29561.5846017768211
1657843200,2022-07-15 00:00:00,H3RO3S/USDT,0.0029,0.00307,0.00281,0.00286,12646524.40859152,37094.752827565865
1657756800,2022-07-14 00:00:00,H3RO3S/USDT,0.0034,0.00343,0.00253,0.00288,41161202.70076688,118812.4483253792209
1657670400,2022-07-13 00:00:00,H3RO3S/USDT,0.00327,0.00344,0.0032,0.00341,5822209.60807489,19311.6932252647946
1657584000,2022-07-12 00:00:00,H3RO3S/USDT,0.00358,0.00358,0.00322,0.00327,12247838.04763371,41414.9564798844535
1657497600,2022-07-11 00:00:00,H3RO3S/USDT,0.00355,0.00385,0.00344,0.00356,13334819.79570499,48103.6802460694686
1657411200,2022-07-10 00:00:00,H3RO3S/USDT,0.00367,0.00374,0.00346,0.00356,11213755.01325113,40150.0813933056051
1657324800,2022-07-09 00:00:00,H3RO3S/USDT,0.00376,0.00417,0.00349,0.00365,34703685.19060116,133202.345744848623
1657238400,2022-07-08 00:00:00,H3RO3S/USDT,0.00351,0.00398,0.00344,0.00376,31106456.66818279,115075.0883363533151
1657152000,2022-07-07 00:00:00,H3RO3S/USDT,0.00354,0.0038,0.00334,0.0035,17290772.00143995,60888.0566815159023
1657065600,2022-07-06 00:00:00,H3RO3S/USDT,0.00333,0.00376,0.00326,0.00352,22899782.33918419,81219.8150246675804
1656979200,2022-07-05 00:00:00,H3RO3S/USDT,0.00374,0.00393,0.0031,0.00331,29284086.20073536,101832.7617552221274
1656892800,2022-07-04 00:00:00,H3RO3S/USDT,0.00346,0.00407,0.0034,0.00374,28336776.13632059,106436.6955982391656
1656806400,2022-07-03 00:00:00,H3RO3S/USDT,0.0035,0.00358,0.0034,0.00347,6818528.76653729,23613.4008837281851
1656720000,2022-07-02 00:00:00,H3RO3S/USDT,0.00347,0.00393,0.00343,0.00352,28825334.34060924,101777.7080807438419
1656633600,2022-07-01 00:00:00,H3RO3S/USDT,0.0035,0.00367,0.00342,0.00347,12986969.15359312,45537.2072489099449
1656547200,2022-06-30 00:00:00,H3RO3S/USDT,0.00358,0.00372,0.00333,0.00352,17527748.27498325,61695.1219060735286
1656460800,2022-06-29 00:00:00,H3RO3S/USDT,0.00396,0.00399,0.00337,0.00356,36929051.38045421,133973.0843343628034
1656374400,2022-06-28 00:00:00,H3RO3S/USDT,0.00409,0.00453,0.00384,0.00396,67539847.84305669,279386.8109327541765
1656288000,2022-06-27 00:00:00,H3RO3S/USDT,0.00344,0.0053,0.00337,0.0041,358679190.43144046,1539361.3732616326814
1656201600,2022-06-26 00:00:00,H3RO3S/USDT,0.00362,0.00374,0.0031,0.00344,25542583.03113463,90823.0327363969742
1656115200,2022-06-25 00:00:00,H3RO3S/USDT,0.00374,0.00384,0.00346,0.00363,15925860.25875919,58640.0358889019655
1656028800,2022-06-24 00:00:00,H3RO3S/USDT,0.00369,0.00389,0.00347,0.00371,16569594.30006189,61276.1793413059151
1655942400,2022-06-23 00:00:00,H3RO3S/USDT,0.00363,0.00387,0.00339,0.0037,20449433.465499,75260.2348114494105
1655856000,2022-06-22 00:00:00,H3RO3S/USDT,0.0039,0.00414,0.00355,0.00364,21375196.23550027,82055.6691272707627
1655769600,2022-06-21 00:00:00,H3RO3S/USDT,0.00421,0.0044,0.00361,0.00391,25837792.55349646,103400.3814166765841
1655683200,2022-06-20 00:00:00,H3RO3S/USDT,0.00418,0.0044,0.0035,0.00421,28396596.5709368,112209.6766128514577
1655596800,2022-06-19 00:00:00,H3RO3S/USDT,0.0041,0.00479,0.0039,0.00418,25408414.61300963,108532.136236727843
1655510400,2022-06-18 00:00:00,H3RO3S/USDT,0.00433,0.00445,0.0038,0.00411,19008115.97049266,77481.9086676653408
1655424000,2022-06-17 00:00:00,H3RO3S/USDT,0.00427,0.0047,0.00413,0.0043,18305129.21433988,80539.0175677384224
1655337600,2022-06-16 00:00:00,H3RO3S/USDT,0.00404,0.00504,0.00375,0.00428,52922783.7224255,226345.7456679104921
1655251200,2022-06-15 00:00:00,H3RO3S/USDT,0.00351,0.00484,0.0033,0.00402,109655958.7139258,437649.4362969227732
1655164800,2022-06-14 00:00:00,H3RO3S/USDT,0.00336,0.004,0.00321,0.00355,40403548.73593519,141378.826265992508
1655078400,2022-06-13 00:00:00,H3RO3S/USDT,0.00457,0.00472,0.003,0.00332,45332938.80137297,160786.0177771643313
1654992000,2022-06-12 00:00:00,H3RO3S/USDT,0.00524,0.00525,0.00447,0.00459,17692034.51869135,84132.1049942768107
1654905600,2022-06-11 00:00:00,H3RO3S/USDT,0.00621,0.00646,0.00435,0.00524,46923533.48841451,253284.8651084127204
1654819200,2022-06-10 00:00:00,H3RO3S/USDT,0.00688,0.0077,0.00604,0.00621,35422054.14068187,238022.3085844296427
1654732800,2022-06-09 00:00:00,H3RO3S/USDT,0.00628,0.0069,0.00597,0.00684,31688916.43804719,203284.7311369462298
1654646400,2022-06-08 00:00:00,H3RO3S/USDT,0.006,0.00651,0.0057,0.00632,26779987.87641146,164454.871413391919
1654560000,2022-06-07 00:00:00,H3RO3S/USDT,0.00615,0.00673,0.0055,0.00601,41766953.83257204,258810.2820077123923
1654473600,2022-06-06 00:00:00,H3RO3S/USDT,0.00596,0.00684,0.00561,0.00618,28013288.03754216,173585.3538793581617
1654387200,2022-06-05 00:00:00,H3RO3S/USDT,0.00591,0.0069,0.00525,0.00599,34672409.20503938,206404.6374356136753
1654300800,2022-06-04 00:00:00,H3RO3S/USDT,0.00615,0.00646,0.00586,0.00591,16126606.51346422,99363.9252972583845
1654214400,2022-06-03 00:00:00,H3RO3S/USDT,0.00664,0.0075,0.00562,0.00611,52801191.67460356,342600.6130720528747
1654128000,2022-06-02 00:00:00,H3RO3S/USDT,0.00556,0.00772,0.00515,0.00664,88959496.93945705,556223.2006032222359
1654041600,2022-06-01 00:00:00,H3RO3S/USDT,0.00505,0.00767,0.00496,0.0056,99210593.54191049,603231.788469456642
1653955200,2022-05-31 00:00:00,H3RO3S/USDT,0.00521,0.00542,0.00486,0.00507,17094784.00258472,87141.190249683783
1653868800,2022-05-30 00:00:00,H3RO3S/USDT,0.005,0.00579,0.00486,0.00522,39321107.24648265,205413.5469641871132
1653782400,2022-05-29 00:00:00,H3RO3S/USDT,0.00457,0.00541,0.00442,0.005,48247074.89553944,240816.6572224569557
1653696000,2022-05-28 00:00:00,H3RO3S/USDT,0.00491,0.00524,0.00441,0.00457,31300967.31029648,152528.2107973766964
1653609600,2022-05-27 00:00:00,H3RO3S/USDT,0.00525,0.0065,0.00351,0.00491,96311056.2520341,484694.6895935258691
1653523200,2022-05-26 00:00:00,H3RO3S/USDT,0.00537,0.0066,0.00504,0.0053,92739888.50919002,539557.8390942255562
1653436800,2022-05-25 00:00:00,H3RO3S/USDT,0.00586,0.00618,0.00496,0.00539,51596688.00823605,281915.1896184869637
1653350400,2022-05-24 00:00:00,H3RO3S/USDT,0.00532,0.0075,0.00502,0.0059,97456267.51226759,600334.5226638483472
1653264000,2022-05-23 00:00:00,H3RO3S/USDT,0.006,0.00619,0.00502,0.00532,38132018.52447657,215180.375305478123
1653177600,2022-05-22 00:00:00,H3RO3S/USDT,0.00726,0.00826,0.0055,0.006,82566476.6500017,547096.5247062363924
1653091200,2022-05-21 00:00:00,H3RO3S/USDT,0.00514,0.00946,0.00467,0.00726,146876762.65837553,1036764.4231268947338
1653004800,2022-05-20 00:00:00,H3RO3S/USDT,0.00589,0.00705,0.0047,0.00514,78551796.42455929,449956.5183228356685
1652918400,2022-05-19 00:00:00,H3RO3S/USDT,0.00852,0.0092,0.00414,0.00589,161455939.16409503,1092775.7855891961511
1652832000,2022-05-18 00:00:00,H3RO3S/USDT,0.00383,0.014,0.0033,0.00852,811366517.40198995,7050325.8852241746849
1652745600,2022-05-17 00:00:00,H3RO3S/USDT,0.00207,0.0048,0.00202,0.00387,209067535.3805502,726107.7270498011816
1652659200,2022-05-16 00:00:00,H3RO3S/USDT,0.00257,0.00257,0.002,0.00208,28703809.85397196,63355.6215685854199
1652572800,2022-05-15 00:00:00,H3RO3S/USDT,0.0023,0.0028,0.00212,0.00256,15929210.17649071,38038.609777329988
1652486400,2022-05-14 00:00:00,H3RO3S/USDT,0.00212,0.00304,0.00192,0.0023,42266526.82663417,98431.4105513860959
1652400000,2022-05-13 00:00:00,H3RO3S/USDT,0.00139,0.00387,0.00133,0.00214,100358337.47215567,238365.6197800766224
1652313600,2022-05-12 00:00:00,H3RO3S/USDT,0.00207,0.00218,0.0013,0.00137,28285526.74576386,46751.2144910437905
1652227200,2022-05-11 00:00:00,H3RO3S/USDT,0.00421,0.00438,0.00199,0.00207,41575715.80640757,119128.1968321934333
1652140800,2022-05-10 00:00:00,H3RO3S/USDT,0.00451,0.00491,0.00398,0.0042,23058721.98373164,101589.1621414143026
1652054400,2022-05-09 00:00:00,H3RO3S/USDT,0.00545,0.00558,0.00448,0.0045,15267275.49608594,75838.2822686244819
1651968000,2022-05-08 00:00:00,H3RO3S/USDT,0.0056,0.00659,0.0048,0.00547,27323139.07490122,158885.3499947411441
1651881600,2022-05-07 00:00:00,H3RO3S/USDT,0.00637,0.00684,0.00444,0.00555,16120785.97015441,97089.4370990255021
1651795200,2022-05-06 00:00:00,H3RO3S/USDT,0.00643,0.00676,0.00608,0.00637,15733057.32287243,100233.7470964641777
1651708800,2022-05-05 00:00:00,H3RO3S/USDT,0.00672,0.00786,0.00613,0.00644,28178195.10613404,194379.0015016758739
1651622400,2022-05-04 00:00:00,H3RO3S/USDT,0.00674,0.0085,0.00645,0.00675,23897904.28392459,170627.8402426226979
1651536000,2022-05-03 00:00:00,H3RO3S/USDT,0.0065,0.0076,0.00603,0.00676,24092390.7502395,160545.2897398175799
1651449600,2022-05-02 00:00:00,H3RO3S/USDT,0.00678,0.00732,0.006,0.00648,15073257.93180393,101069.2913591355364
1651363200,2022-05-01 00:00:00,H3RO3S/USDT,0.00738,0.00784,0.00638,0.00678,24974137.95287207,171399.0379932697659
1651276800,2022-04-30 00:00:00,H3RO3S/USDT,0.00728,0.00996,0.00698,0.00738,34684206.1321864,290613.7285087703081
1651190400,2022-04-29 00:00:00,H3RO3S/USDT,0.00895,0.00936,0.00659,0.00728,19464989.67561289,153583.5207727612961
1651104000,2022-04-28 00:00:00,H3RO3S/USDT,0.00927,0.0094,0.0085,0.0089,10830811.1548047,96697.4777735295439
1651017600,2022-04-27 00:00:00,H3RO3S/USDT,0.00933,0.00977,0.00851,0.00927,16461126.93236246,152145.8589569351413
1650931200,2022-04-26 00:00:00,H3RO3S/USDT,0.0099,0.01071,0.00901,0.00938,10135982.83677489,100003.7592277678105
1650844800,2022-04-25 00:00:00,H3RO3S/USDT,0.01023,0.01025,0.00945,0.0099,10326885.78969149,101788.8199425622873
1650758400,2022-04-24 00:00:00,H3RO3S/USDT,0.00969,0.013,0.00912,0.01023,53436935.97202417,586092.6899262095774
1650672000,2022-04-23 00:00:00,H3RO3S/USDT,0.01001,0.0129,0.00953,0.00974,26288926.81123067,278903.5379262931679
1650585600,2022-04-22 00:00:00,H3RO3S/USDT,0.01075,0.01132,0.00924,0.00998,18852119.7482789,193346.244737840569
1650499200,2022-04-21 00:00:00,H3RO3S/USDT,0.01112,0.0118,0.0107,0.0108,17213264.95327548,191564.5252370857288
1650412800,2022-04-20 00:00:00,H3RO3S/USDT,0.0109,0.0133,0.01066,0.01108,42118461.86403965,491913.6580312068887
1650326400,2022-04-19 00:00:00,H3RO3S/USDT,0.0111,0.01164,0.01048,0.01095,14694618.23818635,161615.9249250086974
1650240000,2022-04-18 00:00:00,H3RO3S/USDT,0.01124,0.01195,0.01045,0.01115,13207127.6964388,145627.3621181620087
1650153600,2022-04-17 00:00:00,H3RO3S/USDT,0.012,0.01369,0.01101,0.01124,26455527.22715823,326558.753402426753
1650067200,2022-04-16 00:00:00,H3RO3S/USDT,0.0112,0.01375,0.01033,0.012,56160437.24484659,675549.9087255321488
1649980800,2022-04-15 00:00:00,H3RO3S/USDT,0.01156,0.01166,0.01082,0.01114,8531581.74189985,95435.1684588210138
1649894400,2022-04-14 00:00:00,H3RO3S/USDT,0.01194,0.01205,0.01069,0.01155,15297307.2561248,173744.6147468869196
1649808000,2022-04-13 00:00:00,H3RO3S/USDT,0.01228,0.01307,0.01102,0.01194,19774635.83096331,235356.1427788185249
1649721600,2022-04-12 00:00:00,H3RO3S/USDT,0.01125,0.01588,0.01101,0.01228,39839284.78073798,532811.2777755549034
1649635200,2022-04-11 00:00:00,H3RO3S/USDT,0.01342,0.01366,0.01059,0.0112,18320004.16288607,217965.2756704776216
1649548800,2022-04-10 00:00:00,H3RO3S/USDT,0.01441,0.01454,0.01325,0.01342,8360726.7036407,115666.1247686017783
1649462400,2022-04-09 00:00:00,H3RO3S/USDT,0.01325,0.01454,0.01288,0.01433,9496332.51700196,130237.9111742946504
1649376000,2022-04-08 00:00:00,H3RO3S/USDT,0.01597,0.01608,0.01284,0.01318,17346240.92814171,255170.7857202735353
1649289600,2022-04-07 00:00:00,H3RO3S/USDT,0.01582,0.01747,0.01529,0.01598,18629843.51762703,301053.6281544779059
1649203200,2022-04-06 00:00:00,H3RO3S/USDT,0.01983,0.01984,0.01465,0.01582,22503028.11562241,381329.732544175322
1649116800,2022-04-05 00:00:00,H3RO3S/USDT,0.02065,0.02221,0.018,0.01982,26140795.3315969,529893.520340632775
1649030400,2022-04-04 00:00:00,H3RO3S/USDT,0.01843,0.023,0.0184,0.02074,48952561.42413411,1007942.3935437670409
1648944000,2022-04-03 00:00:00,H3RO3S/USDT,0.01719,0.02,0.01693,0.01843,28742253.83151843,533358.2688122525873
1648857600,2022-04-02 00:00:00,H3RO3S/USDT,0.01693,0.0185,0.01659,0.01719,18360841.63531418,317146.7802080968866
1648771200,2022-04-01 00:00:00,H3RO3S/USDT,0.01693,0.01779,0.016,0.01701,13269844.98425776,223348.9934005538372
1648684800,2022-03-31 00:00:00,H3RO3S/USDT,0.01659,0.0179,0.0154,0.01693,17747154.66818448,297195.1044423434398
1648598400,2022-03-30 00:00:00,H3RO3S/USDT,0.0183,0.0184,0.016,0.01659,19384640.52425731,328114.6708435802085
1648512000,2022-03-29 00:00:00,H3RO3S/USDT,0.0175,0.02,0.01721,0.0184,24653396.14532371,460211.5004766524461
1648425600,2022-03-28 00:00:00,H3RO3S/USDT,0.01619,0.019,0.0158,0.0175,35486089.73377738,619306.0150157867964
1648339200,2022-03-27 00:00:00,H3RO3S/USDT,0.01635,0.01672,0.0154,0.01619,13845206.6583993,220678.5222405650147
1648252800,2022-03-26 00:00:00,H3RO3S/USDT,0.01535,0.01764,0.015,0.01635,25202517.99698357,406943.4477482694848
1648166400,2022-03-25 00:00:00,H3RO3S/USDT,0.01532,0.0162,0.01495,0.01535,16108192.38450894,251386.3437540815997
1648080000,2022-03-24 00:00:00,H3RO3S/USDT,0.01485,0.0177,0.0145,0.01541,28413941.0662128,456759.0836570012275
1647993600,2022-03-23 00:00:00,H3RO3S/USDT,0.01576,0.01595,0.01422,0.01486,10090858.73295754,151842.4745941091588
1647907200,2022-03-22 00:00:00,H3RO3S/USDT,0.01528,0.0165,0.01456,0.01576,13697669.82708172,215011.9815844501234
1647820800,2022-03-21 00:00:00,H3RO3S/USDT,0.01668,0.019,0.01479,0.01534,24049333.71002369,388616.982237882173
1647734400,2022-03-20 00:00:00,H3RO3S/USDT,0.01562,0.0195,0.01459,0.01668,51706387.19725423,841321.8901336524334
1647648000,2022-03-19 00:00:00,H3RO3S/USDT,0.0146,0.021,0.01349,0.01562,28530498.44696654,453526.0219478744541
1647561600,2022-03-18 00:00:00,H3RO3S/USDT,0.01444,0.01526,0.01404,0.01454,10675188.70045439,154402.8748628189442
1647475200,2022-03-17 00:00:00,H3RO3S/USDT,0.01557,0.01626,0.01421,0.01444,22465644.24846277,336595.3818139075025
1647388800,2022-03-16 00:00:00,H3RO3S/USDT,0.01604,0.01699,0.015,0.0156,13380923.64046789,209918.1409369238303
1647302400,2022-03-15 00:00:00,H3RO3S/USDT,0.01647,0.01859,0.0153,0.01612,18199478.45791156,299136.267585583563
1647216000,2022-03-14 00:00:00,H3RO3S/USDT,0.01669,0.0196,0.01501,0.01642,35713591.97776985,602883.7827158064059
1647129600,2022-03-13 00:00:00,H3RO3S/USDT,0.01334,0.029,0.01324,0.01669,116010345.71204974,2409833.7398153876088
1647043200,2022-03-12 00:00:00,H3RO3S/USDT,0.01406,0.01476,0.01318,0.01342,7289693.38385721,102123.7866469449262
1646956800,2022-03-11 00:00:00,H3RO3S/USDT,0.0163,0.01638,0.01394,0.01416,8181986.53563898,125990.2907730126524
1646870400,2022-03-10 00:00:00,H3RO3S/USDT,0.017,0.0172,0.01561,0.0163,4716875.01042082,76687.666861782993
1646784000,2022-03-09 00:00:00,H3RO3S/USDT,0.0168,0.0188,0.01663,0.01701,5526679.2724395,95645.0342620415566
1646697600,2022-03-08 00:00:00,H3RO3S/USDT,0.01692,0.01769,0.016,0.0167,3960662.38531063,66151.6017605213492
1646611200,2022-03-07 00:00:00,H3RO3S/USDT,0.01679,0.0188,0.01588,0.01685,5450828.86253373,92383.6831077333238
1646524800,2022-03-06 00:00:00,H3RO3S/USDT,0.01871,0.01895,0.016,0.01685,7468397.66998022,129435.9138519061115
1646438400,2022-03-05 00:00:00,H3RO3S/USDT,0.0192,0.02,0.01842,0.0188,3049819.298009,58432.2971163261268
1646352000,2022-03-04 00:00:00,H3RO3S/USDT,0.0207,0.021,0.0186,0.0193,4397514.60043637,88095.8887146541553
1646265600,2022-03-03 00:00:00,H3RO3S/USDT,0.0212,0.022,0.0201,0.0208,5213936.4324398,109117.15131596244
1646179200,2022-03-02 00:00:00,H3RO3S/USDT,0.0227,0.0227,0.0208,0.0213,7875129.1765926,170101.409685778711
1646092800,2022-03-01 00:00:00,H3RO3S/USDT,0.0216,0.0234,0.0201,0.0226,12510456.56092613,275724.827741980024
1646006400,2022-02-28 00:00:00,H3RO3S/USDT,0.0204,0.0231,0.0194,0.0217,13570174.45084083,291881.974674088231
1645920000,2022-02-27 00:00:00,H3RO3S/USDT,0.0217,0.0218,0.0192,0.0204,7781957.43440091,161815.861873786764
1645833600,2022-02-26 00:00:00,H3RO3S/USDT,0.0227,0.0238,0.0215,0.0218,6332656.56240036,141800.399489937392
1645747200,2022-02-25 00:00:00,H3RO3S/USDT,0.0212,0.0247,0.0206,0.0227,9450766.61993746,215235.097559132754
1645660800,2022-02-24 00:00:00,H3RO3S/USDT,0.025,0.026,0.0182,0.0211,16148239.47480628,350095.134943732388
1645574400,2022-02-23 00:00:00,H3RO3S/USDT,0.0228,0.029,0.022,0.0251,23673048.18089985,609345.20172467262
1645488000,2022-02-22 00:00:00,H3RO3S/USDT,0.0243,0.0245,0.0202,0.0228,10967468.12575347,243556.203054753996
1645401600,2022-02-21 00:00:00,H3RO3S/USDT,0.0259,0.0272,0.024,0.0245,6568633.56147191,166822.248376990085
1645315200,2022-02-20 00:00:00,H3RO3S/USDT,0.0259,0.028,0.0245,0.0258,9975967.44192217,258520.916179729865
1645228800,2022-02-19 00:00:00,H3RO3S/USDT,0.0268,0.033,0.0236,0.026,17502424.75604185,480975.633008756353
