https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume QTM
1663545600000,2022-09-19 00:00:00,QTM/BTC,0.00014744,0.00014744,0.00014744,0.00014744,0.0001179340447568,0.79987822
1663459200000,2022-09-18 00:00:00,QTM/BTC,0.00015343,0.00015343,0.00014475,0.00014775,0.029595639379567502,200.30889597
1663372800000,2022-09-17 00:00:00,QTM/BTC,0.00015223,0.00015258,0.00015223,0.00015258,0.00025465895869080003,1.66901926
1663286400000,2022-09-16 00:00:00,QTM/BTC,0.00014976,0.00015182,0.0001488,0.00015182,0.011715883239880398,77.16956422
1663200000000,2022-09-15 00:00:00,QTM/BTC,0.00015125,0.00015125,0.00014997,0.00015083,0.000915197872769,6.0677443
1663113600000,2022-09-14 00:00:00,QTM/BTC,0.00015172,0.00015282,0.00015172,0.00015282,0.0011729167943526,7.67515243
1663027200000,2022-09-13 00:00:00,QTM/BTC,0.00014728,0.00015231,0.00014484,0.00015008,0.079939883067968,532.6484746
1662940800000,2022-09-12 00:00:00,QTM/BTC,0.00015225,0.00015292,0.00014779,0.00014779,0.033388820588483296,225.92070227
1662854400000,2022-09-11 00:00:00,QTM/BTC,0.00015412,0.00015412,0.00014997,0.00014997,0.0435479447397858,290.37770714
1662768000000,2022-09-10 00:00:00,QTM/BTC,0.0001567,0.00015903,0.0001567,0.00015903,0.0029458584473562002,18.523916540000002
1662681600000,2022-09-09 00:00:00,QTM/BTC,0.00016122,0.00016122,0.00015576,0.00015576,0.0151918895675448,97.53395972999999
1662595200000,2022-09-08 00:00:00,QTM/BTC,0.00015946,0.00016415,0.00015069,0.00016305,0.031925923721739004,195.80449998
1662508800000,2022-09-07 00:00:00,QTM/BTC,0.00015714,0.00016056,0.00015714,0.00015999,0.05555639750652509,347.24918749
1662422400000,2022-09-06 00:00:00,QTM/BTC,0.00016507,0.00017295,0.00015757,0.00015757,0.0858930766306284,545.11059612
1662336000000,2022-09-05 00:00:00,QTM/BTC,0.00016222,0.00016749,0.00016109,0.00016749,0.0030149462522871,18.00075379
1662249600000,2022-09-04 00:00:00,QTM/BTC,0.00016176,0.00016176,0.00016176,0.00016176,0.0013975578719999998,8.6397
1662163200000,2022-09-03 00:00:00,QTM/BTC,0.00015665,0.00015962,0.00015665,0.00015962,0.0007980999999999999,5.0
1662076800000,2022-09-02 00:00:00,QTM/BTC,0.00015831,0.00016514,0.00015661,0.00015661,0.0256308820070829,163.66057089
