https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CBC,Volume USDT
1663383600,2022-09-17 03:00:00,CBC/USDT,0.008957,0.00915,0.008936,0.009001,99855.0906,894.5026904141
1663380000,2022-09-17 02:00:00,CBC/USDT,0.009091,0.009147,0.008792,0.008942,138638.0013,1227.8878112976
1663376400,2022-09-17 01:00:00,CBC/USDT,0.008996,0.009171,0.0088,0.009028,126356.4192,1135.9290542479
1663372800,2022-09-17 00:00:00,CBC/USDT,0.010275,0.010275,0.008434,0.009029,4026757.8316,36708.308294527
1663369200,2022-09-16 23:00:00,CBC/USDT,0.011926,0.0138,0.00918,0.010288,2615531.2907,27896.9511376588
1663365600,2022-09-16 22:00:00,CBC/USDT,0.009147,0.0137,0.009147,0.01196,4607912.0159,47946.2312801381
1663362000,2022-09-16 21:00:00,CBC/USDT,0.009114,0.009155,0.00908,0.009147,69954.6432,639.4406110225
1663358400,2022-09-16 20:00:00,CBC/USDT,0.009177,0.009177,0.009114,0.009176,18974.9516,173.4021580745
1663354800,2022-09-16 19:00:00,CBC/USDT,0.009178,0.009178,0.009177,0.009177,15066.1369,138.2758702682
1663351200,2022-09-16 18:00:00,CBC/USDT,0.009273,0.009286,0.009114,0.009178,449362.8147,4150.3345253844
1663347600,2022-09-16 17:00:00,CBC/USDT,0.01014,0.01015,0.009042,0.00925,1022669.9281,9774.7096221564
1663344000,2022-09-16 16:00:00,CBC/USDT,0.010174,0.010174,0.010174,0.010174,98.2898,1.0000004252
1663340400,2022-09-16 15:00:00,CBC/USDT,0.010089,0.010202,0.010089,0.010202,6156.9364,62.7298340252
1663336800,2022-09-16 14:00:00,CBC/USDT,0.010045,0.01014,0.010018,0.010089,29882.5016,302.1383339899
1663333200,2022-09-16 13:00:00,CBC/USDT,0.01008,0.010116,0.010018,0.010116,60615.2227,609.484612667
1663329600,2022-09-16 12:00:00,CBC/USDT,0.010248,0.010248,0.009992,0.010018,48849.6537,490.1472880491
1663326000,2022-09-16 11:00:00,CBC/USDT,0.010019,0.010496,0.010019,0.010318,33181.59,341.1229485077
1663322400,2022-09-16 10:00:00,CBC/USDT,0.010055,0.01008,0.010019,0.010019,151884.3931,1522.6761920372
1663318800,2022-09-16 09:00:00,CBC/USDT,0.010512,0.010694,0.01002,0.010117,65672.6129,684.4847895468
1663315200,2022-09-16 08:00:00,CBC/USDT,0.010055,0.01061,0.010019,0.010501,290217.1197,3005.0496284156
1663311600,2022-09-16 07:00:00,CBC/USDT,0.010914,0.010915,0.009962,0.010055,1198002.2067,12653.8888644458
1663308000,2022-09-16 06:00:00,CBC/USDT,0.010882,0.011414,0.010831,0.010915,2222911.8964,24438.2309620216
1663304400,2022-09-16 05:00:00,CBC/USDT,0.010855,0.010985,0.010481,0.010868,613832.2877,6528.1657594057
1663300800,2022-09-16 04:00:00,CBC/USDT,0.010729,0.010948,0.010647,0.010855,61654.8937,661.543338473
1663297200,2022-09-16 03:00:00,CBC/USDT,0.010923,0.011311,0.010663,0.010729,649546.3242,7229.8462393483
1663293600,2022-09-16 02:00:00,CBC/USDT,0.011047,0.011047,0.010859,0.01086,3129.2598,34.2488916747
1663290000,2022-09-16 01:00:00,CBC/USDT,0.010884,0.011306,0.010811,0.011047,45221.252,494.8051803175
1663286400,2022-09-16 00:00:00,CBC/USDT,0.011229,0.011493,0.010811,0.010884,2123083.4922,23753.897662058
1663282800,2022-09-15 23:00:00,CBC/USDT,0.01124,0.011498,0.010647,0.011199,924676.7839,10161.2252480641
1663279200,2022-09-15 22:00:00,CBC/USDT,0.012115,0.013159,0.01123,0.01124,864906.0381,10502.735635026
1663275600,2022-09-15 21:00:00,CBC/USDT,0.010296,0.0144,0.010295,0.012139,4860861.71935408,57620.8701609526768
1663272000,2022-09-15 20:00:00,CBC/USDT,0.010935,0.011098,0.010234,0.010293,175277.1861,1845.8596607593
1663268400,2022-09-15 19:00:00,CBC/USDT,0.010879,0.011421,0.010526,0.010861,499332.5725,5514.1932667099
1663264800,2022-09-15 18:00:00,CBC/USDT,0.011242,0.011526,0.010707,0.010801,3287142.0395,36337.0930709976
1663261200,2022-09-15 17:00:00,CBC/USDT,0.00996,0.011528,0.009909,0.01128,1631774.0303,17570.4899234908
1663257600,2022-09-15 16:00:00,CBC/USDT,0.010001,0.010649,0.009737,0.00996,353132.9688,3534.544667086
1663254000,2022-09-15 15:00:00,CBC/USDT,0.010548,0.011458,0.01,0.010001,2407789.205,25946.7393042968
1663250400,2022-09-15 14:00:00,CBC/USDT,0.010504,0.010999,0.010312,0.010563,1227242.2861,12924.8493666821
1663246800,2022-09-15 13:00:00,CBC/USDT,0.0102,0.0111,0.009932,0.0105,1871539.3769,19742.0348428348
1663243200,2022-09-15 12:00:00,CBC/USDT,0.010395,0.01049,0.00971,0.010136,2822586.8499,29171.4539024247
1663239600,2022-09-15 11:00:00,CBC/USDT,0.009388,0.01066,0.009121,0.010365,3549466.0759,35566.319763396
1663236000,2022-09-15 10:00:00,CBC/USDT,0.009319,0.009384,0.009253,0.009384,16234.4119,150.5863657806
1663232400,2022-09-15 09:00:00,CBC/USDT,0.008939,0.009345,0.008939,0.009318,261815.8395,2412.0783373144
1663228800,2022-09-15 08:00:00,CBC/USDT,0.00886,0.00886,0.00886,0.00886,0,0
1663225200,2022-09-15 07:00:00,CBC/USDT,0.00886,0.00886,0.00886,0.00886,0,0
1663221600,2022-09-15 06:00:00,CBC/USDT,0.008904,0.008908,0.00886,0.00886,2337040.3903,20789.730658058
1663218000,2022-09-15 05:00:00,CBC/USDT,0.00886,0.00886,0.00886,0.00886,0,0
1663214400,2022-09-15 04:00:00,CBC/USDT,0.00886,0.00886,0.00886,0.00886,15243.3916,135.056449576
1663210800,2022-09-15 03:00:00,CBC/USDT,0.00898,0.00898,0.00886,0.00886,31863.4342,282.3367452588
1663207200,2022-09-15 02:00:00,CBC/USDT,0.008712,0.009054,0.008712,0.009042,87153.2994,774.2841326516
1663203600,2022-09-15 01:00:00,CBC/USDT,0.008642,0.008642,0.008642,0.008642,0,0
1663200000,2022-09-15 00:00:00,CBC/USDT,0.008707,0.008715,0.008642,0.008642,2416170.424,20993.326738432
1663196400,2022-09-14 23:00:00,CBC/USDT,0.008753,0.008753,0.008753,0.008753,0,0
1663192800,2022-09-14 22:00:00,CBC/USDT,0.008691,0.008753,0.008691,0.008753,254.3122,2.2220920125
1663189200,2022-09-14 21:00:00,CBC/USDT,0.00844,0.008725,0.00844,0.008691,424912.4929,3653.9955288993
1663185600,2022-09-14 20:00:00,CBC/USDT,0.00845,0.00845,0.00845,0.00845,0,0
1663182000,2022-09-14 19:00:00,CBC/USDT,0.00845,0.00845,0.00845,0.00845,0,0
1663178400,2022-09-14 18:00:00,CBC/USDT,0.008455,0.008497,0.008304,0.00845,124538.8648,1052.6949814803
1663174800,2022-09-14 17:00:00,CBC/USDT,0.008496,0.008496,0.008496,0.008496,3000,25.488
1663171200,2022-09-14 16:00:00,CBC/USDT,0.008443,0.008443,0.008443,0.008443,0,0
1663167600,2022-09-14 15:00:00,CBC/USDT,0.008443,0.008443,0.008443,0.008443,0,0
1663164000,2022-09-14 14:00:00,CBC/USDT,0.008443,0.008443,0.008443,0.008443,0,0
1663160400,2022-09-14 13:00:00,CBC/USDT,0.008443,0.008443,0.008443,0.008443,0,0
1663156800,2022-09-14 12:00:00,CBC/USDT,0.008489,0.008518,0.008443,0.008443,2390542.0143,20288.937850605
1663153200,2022-09-14 11:00:00,CBC/USDT,0.008368,0.008612,0.008269,0.008504,27520.1946,228.0503620325
1663149600,2022-09-14 10:00:00,CBC/USDT,0.008467,0.008467,0.00837,0.008371,39842.4232,333.6903242895
1663146000,2022-09-14 09:00:00,CBC/USDT,0.008504,0.00852,0.008504,0.00852,167.5186,1.4255374097
1663142400,2022-09-14 08:00:00,CBC/USDT,0.008512,0.008697,0.008436,0.008436,10639.8464,91.0956204221
1663138800,2022-09-14 07:00:00,CBC/USDT,0.008451,0.008451,0.008451,0.008451,15.5555,0.1314595305
1663135200,2022-09-14 06:00:00,CBC/USDT,0.008477,0.008512,0.008469,0.008512,2449740,20772.38848
1663131600,2022-09-14 05:00:00,CBC/USDT,0.008449,0.008449,0.008449,0.008449,0,0
1663128000,2022-09-14 04:00:00,CBC/USDT,0.008449,0.008449,0.008449,0.008449,0,0
1663124400,2022-09-14 03:00:00,CBC/USDT,0.008449,0.008449,0.008449,0.008449,0,0
1663120800,2022-09-14 02:00:00,CBC/USDT,0.008449,0.008449,0.008449,0.008449,0,0
1663117200,2022-09-14 01:00:00,CBC/USDT,0.00845,0.00845,0.008449,0.008449,3315.8791,28.0159670267
1663113600,2022-09-14 00:00:00,CBC/USDT,0.008495,0.008496,0.008449,0.008449,2385774.5793,20243.1108037524
1663110000,2022-09-13 23:00:00,CBC/USDT,0.008512,0.008512,0.008512,0.008512,377.6105,3.214220576
1663106400,2022-09-13 22:00:00,CBC/USDT,0.008449,0.008449,0.008449,0.008449,0,0
1663102800,2022-09-13 21:00:00,CBC/USDT,0.00852,0.00852,0.008449,0.008449,53976.4352,456.0795222036
1663099200,2022-09-13 20:00:00,CBC/USDT,0.008381,0.008614,0.008381,0.008529,3256.3618,27.9002648911
1663095600,2022-09-13 19:00:00,CBC/USDT,0.008505,0.008509,0.008315,0.008315,12078.2196,100.6024851246
1663092000,2022-09-13 18:00:00,CBC/USDT,0.008529,0.008552,0.008526,0.008533,2354400,20102.2848
1663088400,2022-09-13 17:00:00,CBC/USDT,0.008572,0.008572,0.008572,0.008572,11.6658,0.0999992376
1663084800,2022-09-13 16:00:00,CBC/USDT,0.008571,0.008571,0.008571,0.008571,1254.6098,10.7532605958
1663081200,2022-09-13 15:00:00,CBC/USDT,0.008571,0.008571,0.008571,0.008571,184.9317,1.5850496007
1663077600,2022-09-13 14:00:00,CBC/USDT,0.008762,0.00894,0.008448,0.008572,25192.1907,215.9100025531
1663074000,2022-09-13 13:00:00,CBC/USDT,0.00899,0.00899,0.008754,0.00884,27904.1382,244.8583681069
1663070400,2022-09-13 12:00:00,CBC/USDT,0.009239,0.009337,0.008984,0.008984,2171802.6305,20172.8759448031
1663066800,2022-09-13 11:00:00,CBC/USDT,0.00911,0.009252,0.00911,0.009197,4807.432,44.1409920004
1663063200,2022-09-13 10:00:00,CBC/USDT,0.009044,0.009044,0.009044,0.009044,0,0
1663059600,2022-09-13 09:00:00,CBC/USDT,0.009102,0.009102,0.009044,0.009044,667.3646,6.0715844986
1663056000,2022-09-13 08:00:00,CBC/USDT,0.0091,0.0091,0.0091,0.0091,0,0
1663052400,2022-09-13 07:00:00,CBC/USDT,0.009084,0.0091,0.009084,0.0091,486.3894,4.4257198144
1663048800,2022-09-13 06:00:00,CBC/USDT,0.009143,0.009335,0.009016,0.009084,2303916.8489,21053.0043282443
1663045200,2022-09-13 05:00:00,CBC/USDT,0.009165,0.009165,0.009165,0.009165,0,0
1663041600,2022-09-13 04:00:00,CBC/USDT,0.009165,0.009165,0.009165,0.009165,0.0008,0.000007332
1663038000,2022-09-13 03:00:00,CBC/USDT,0.009164,0.009164,0.009164,0.009164,0,0
1663034400,2022-09-13 02:00:00,CBC/USDT,0.009116,0.009164,0.009116,0.009164,982.9437,8.9999991793
1663030800,2022-09-13 01:00:00,CBC/USDT,0.009043,0.009152,0.009043,0.009052,5063.9455,45.9486815192
1663027200,2022-09-13 00:00:00,CBC/USDT,0.008953,0.009043,0.00895,0.009043,2159787.9991,19339.5760859373
1663023600,2022-09-12 23:00:00,CBC/USDT,0.008939,0.008939,0.008939,0.008939,0,0
1663020000,2022-09-12 22:00:00,CBC/USDT,0.008939,0.008939,0.008939,0.008939,0,0
1663016400,2022-09-12 21:00:00,CBC/USDT,0.008939,0.008939,0.008939,0.008939,0,0
1663012800,2022-09-12 20:00:00,CBC/USDT,0.008939,0.008939,0.008939,0.008939,0,0
1663009200,2022-09-12 19:00:00,CBC/USDT,0.00896,0.008968,0.00891,0.008939,1158.8432,10.3547516049
1663005600,2022-09-12 18:00:00,CBC/USDT,0.008919,0.008939,0.008919,0.008939,115369.6914,1028.9845212056
1663002000,2022-09-12 17:00:00,CBC/USDT,0.008904,0.008925,0.008904,0.008906,1985.8988,17.6957195137
1662998400,2022-09-12 16:00:00,CBC/USDT,0.009001,0.009001,0.008748,0.008877,37119.0274,327.3812446943
1662994800,2022-09-12 15:00:00,CBC/USDT,0.00898,0.0091,0.008925,0.009032,1682.6831,15.1773739095
1662991200,2022-09-12 14:00:00,CBC/USDT,0.008984,0.008984,0.008984,0.008984,40787.4674,366.4346071216
1662987600,2022-09-12 13:00:00,CBC/USDT,0.009102,0.009102,0.008886,0.008984,34984.1477,314.2304577904
1662984000,2022-09-12 12:00:00,CBC/USDT,0.009136,0.009152,0.009121,0.00914,2196000,20060.4848
1662980400,2022-09-12 11:00:00,CBC/USDT,0.009165,0.009165,0.009165,0.009165,64962.6322,595.382524113
1662976800,2022-09-12 10:00:00,CBC/USDT,0.009102,0.009102,0.009102,0.009102,0,0
1662973200,2022-09-12 09:00:00,CBC/USDT,0.009102,0.009102,0.009102,0.009102,0,0
1662969600,2022-09-12 08:00:00,CBC/USDT,0.009102,0.009102,0.009102,0.009102,24.6685,0.224532687
1662966000,2022-09-12 07:00:00,CBC/USDT,0.009165,0.009165,0.009165,0.009165,10.911,0.099999315
1662962400,2022-09-12 06:00:00,CBC/USDT,0.009079,0.009165,0.009073,0.009161,2316379.4878,21040.4346202575
1662958800,2022-09-12 05:00:00,CBC/USDT,0.009063,0.009063,0.009063,0.009063,0,0
1662955200,2022-09-12 04:00:00,CBC/USDT,0.009063,0.009063,0.009063,0.009063,0,0
1662951600,2022-09-12 03:00:00,CBC/USDT,0.009063,0.009063,0.009063,0.009063,72.3803,0.6559826589
1662948000,2022-09-12 02:00:00,CBC/USDT,0.009063,0.009063,0.009063,0.009063,15.1526,0.1373280138
1662944400,2022-09-12 01:00:00,CBC/USDT,0.009119,0.009125,0.009119,0.009125,98924.6915,902.2472262183
1662940800,2022-09-12 00:00:00,CBC/USDT,0.009074,0.009121,0.009066,0.009113,2266606.2453,20585.9547902717
1662937200,2022-09-11 23:00:00,CBC/USDT,0.009056,0.009056,0.009056,0.009056,1088.652,9.858832512
1662933600,2022-09-11 22:00:00,CBC/USDT,0.009113,0.009113,0.009113,0.009113,109.6492,0.9992331596
1662930000,2022-09-11 21:00:00,CBC/USDT,0.009119,0.009119,0.009119,0.009119,0,0
1662926400,2022-09-11 20:00:00,CBC/USDT,0.009119,0.009119,0.009119,0.009119,0,0
1662922800,2022-09-11 19:00:00,CBC/USDT,0.009108,0.009121,0.009108,0.009119,2742.2632,24.9968577011
1662919200,2022-09-11 18:00:00,CBC/USDT,0.009083,0.00909,0.009075,0.009082,807546.8858,7334.3048168356
1662915600,2022-09-11 17:00:00,CBC/USDT,0.009116,0.009116,0.009051,0.009051,1445.483,13.0846725555
1662912000,2022-09-11 16:00:00,CBC/USDT,0.009043,0.009043,0.009043,0.009043,0,0
1662908400,2022-09-11 15:00:00,CBC/USDT,0.009116,0.009121,0.009043,0.009043,54208.3725,494.4027743325
1662904800,2022-09-11 14:00:00,CBC/USDT,0.009043,0.009043,0.009043,0.009043,0,0
1662901200,2022-09-11 13:00:00,CBC/USDT,0.009048,0.009048,0.009043,0.009043,37.2062,0.3365831881
1662897600,2022-09-11 12:00:00,CBC/USDT,0.009092,0.0091,0.009071,0.009083,1009582.0799,9175.0390363394
1662894000,2022-09-11 11:00:00,CBC/USDT,0.009074,0.009074,0.009074,0.009074,529.5376,4.8050241824
1662890400,2022-09-11 10:00:00,CBC/USDT,0.009117,0.009117,0.009117,0.009117,0,0
1662886800,2022-09-11 09:00:00,CBC/USDT,0.009071,0.009117,0.009071,0.009117,232.3515,2.1118627522
1662883200,2022-09-11 08:00:00,CBC/USDT,0.009102,0.00911,0.009102,0.00911,628.9521,5.7252961782
1662879600,2022-09-11 07:00:00,CBC/USDT,0.009001,0.009099,0.009001,0.009042,1568.3697,14.2087889821
1662876000,2022-09-11 06:00:00,CBC/USDT,0.009131,0.009131,0.008929,0.009001,1077096.4644,9821.8859353704
1662872400,2022-09-11 05:00:00,CBC/USDT,0.009102,0.009102,0.009102,0.009102,557.1816,5.0714669232
1662868800,2022-09-11 04:00:00,CBC/USDT,0.009165,0.009165,0.009165,0.009165,327.3322,2.999999613
1662865200,2022-09-11 03:00:00,CBC/USDT,0.009141,0.009141,0.009141,0.009141,0,0
1662861600,2022-09-11 02:00:00,CBC/USDT,0.009141,0.009141,0.009141,0.009141,0,0
1662858000,2022-09-11 01:00:00,CBC/USDT,0.009141,0.009141,0.009141,0.009141,0,0
1662854400,2022-09-11 00:00:00,CBC/USDT,0.009118,0.009165,0.009118,0.009141,426110.8495,3888.2092523216
1662850800,2022-09-10 23:00:00,CBC/USDT,0.009125,0.009125,0.009125,0.009125,0,0
1662847200,2022-09-10 22:00:00,CBC/USDT,0.009151,0.009279,0.009047,0.009125,12209.8711,111.3865416695
1662843600,2022-09-10 21:00:00,CBC/USDT,0.009047,0.009125,0.009047,0.009125,469.356,4.2548510949
1662840000,2022-09-10 20:00:00,CBC/USDT,0.009047,0.009047,0.009047,0.009047,0,0
1662836400,2022-09-10 19:00:00,CBC/USDT,0.009047,0.009047,0.009047,0.009047,231.6542,2.0957755474
1662832800,2022-09-10 18:00:00,CBC/USDT,0.009094,0.009094,0.009065,0.009066,2226400,20209.6794565758
1662829200,2022-09-10 17:00:00,CBC/USDT,0.009096,0.009096,0.009047,0.009047,251.3853,2.278965842
1662825600,2022-09-10 16:00:00,CBC/USDT,0.009161,0.009161,0.009161,0.009161,0,0
1662822000,2022-09-10 15:00:00,CBC/USDT,0.00916,0.009161,0.00916,0.009161,144.6611,1.3251858557
1662818400,2022-09-10 14:00:00,CBC/USDT,0.009063,0.009063,0.009063,0.009063,21.578,0.195561414
1662814800,2022-09-10 13:00:00,CBC/USDT,0.009054,0.009158,0.009047,0.009158,1135.7236,10.3216789455
1662811200,2022-09-10 12:00:00,CBC/USDT,0.009112,0.00916,0.009063,0.009063,2237413.8102,20380.9154515122
1662807600,2022-09-10 11:00:00,CBC/USDT,0.009102,0.009102,0.009065,0.009065,1501.351,13.6320514576
1662804000,2022-09-10 10:00:00,CBC/USDT,0.009161,0.009161,0.009161,0.009161,545.6728,4.9989085208
1662800400,2022-09-10 09:00:00,CBC/USDT,0.009125,0.009161,0.009125,0.009161,1775.5931,16.2618975481
1662796800,2022-09-10 08:00:00,CBC/USDT,0.00922,0.00922,0.009058,0.009058,40000,362.5667294725
1662793200,2022-09-10 07:00:00,CBC/USDT,0.009252,0.009252,0.009221,0.009221,892.4794,8.2329575461
1662789600,2022-09-10 06:00:00,CBC/USDT,0.009224,0.009337,0.009125,0.009337,2232442.7786,20549.7334734388
1662786000,2022-09-10 05:00:00,CBC/USDT,0.009187,0.009187,0.009161,0.009161,753.411,6.9057230107
1662782400,2022-09-10 04:00:00,CBC/USDT,0.008968,0.009338,0.008968,0.009187,102003.2204,949.0227645012
1662778800,2022-09-10 03:00:00,CBC/USDT,0.009085,0.009223,0.0089,0.0089,25147.2684,226.2529101734
1662775200,2022-09-10 02:00:00,CBC/USDT,0.009093,0.009093,0.009011,0.009011,750.2802,6.802182241
1662771600,2022-09-10 01:00:00,CBC/USDT,0.009063,0.009063,0.009063,0.009063,0,0
1662768000,2022-09-10 00:00:00,CBC/USDT,0.00903,0.009063,0.009023,0.009063,2313699.0183,20885.0326941506
1662764400,2022-09-09 23:00:00,CBC/USDT,0.009019,0.009019,0.009019,0.009019,480.7512,4.3358950728
1662760800,2022-09-09 22:00:00,CBC/USDT,0.009043,0.009062,0.008984,0.009062,3711.9799,33.6231187252
1662757200,2022-09-09 21:00:00,CBC/USDT,0.009069,0.009069,0.009069,0.009069,14671.73,133.05791937
1662753600,2022-09-09 20:00:00,CBC/USDT,0.009043,0.009043,0.009043,0.009043,483.3488,4.3709231984
1662750000,2022-09-09 19:00:00,CBC/USDT,0.009043,0.009043,0.009043,0.009043,0,0
1662746400,2022-09-09 18:00:00,CBC/USDT,0.009164,0.009179,0.008816,0.009043,2305201.9931,21101.8301202331
1662742800,2022-09-09 17:00:00,CBC/USDT,0.009187,0.0092,0.009125,0.009126,506.7948,4.6337032891
1662739200,2022-09-09 16:00:00,CBC/USDT,0.009172,0.009187,0.009172,0.009187,217.2845,1.9945524776
1662735600,2022-09-09 15:00:00,CBC/USDT,0.009028,0.009161,0.009028,0.00912,122765.7202,1115.8058267812
1662732000,2022-09-09 14:00:00,CBC/USDT,0.009161,0.009161,0.008961,0.009063,48608.0358,438.245153683
1662728400,2022-09-09 13:00:00,CBC/USDT,0.009001,0.009239,0.009001,0.009239,42297.4541,389.5924857175
1662724800,2022-09-09 12:00:00,CBC/USDT,0.009024,0.009125,0.00899,0.009063,2319697.8856,20932.3543599405
1662721200,2022-09-09 11:00:00,CBC/USDT,0.009125,0.009125,0.009,0.009,146394.8605,1317.7821220697
1662717600,2022-09-09 10:00:00,CBC/USDT,0.00889,0.009195,0.00889,0.009195,78042.4254,702.9087472333
1662714000,2022-09-09 09:00:00,CBC/USDT,0.00898,0.009219,0.00881,0.008912,242959.8118,2173.9782159513
1662710400,2022-09-09 08:00:00,CBC/USDT,0.0089,0.00898,0.008899,0.00898,55666.4004,495.4896315253
1662706800,2022-09-09 07:00:00,CBC/USDT,0.008905,0.008905,0.008905,0.008905,261.9346,2.332527613
1662703200,2022-09-09 06:00:00,CBC/USDT,0.008836,0.008912,0.008816,0.008912,2348622.5764,20762.4315741147
1662699600,2022-09-09 05:00:00,CBC/USDT,0.008762,0.008866,0.008762,0.008802,109628.7934,965.3931735292
1662696000,2022-09-09 04:00:00,CBC/USDT,0.00864,0.008753,0.00864,0.008753,1559.0707,13.5852337051
1662692400,2022-09-09 03:00:00,CBC/USDT,0.008537,0.008639,0.008513,0.008584,4061.2479,35.0221561731
1662688800,2022-09-09 02:00:00,CBC/USDT,0.008628,0.008628,0.008628,0.008628,0,0
1662685200,2022-09-09 01:00:00,CBC/USDT,0.008596,0.008628,0.008516,0.008628,4732.8564,40.5008610869
1662681600,2022-09-09 00:00:00,CBC/USDT,0.008639,0.008663,0.008595,0.008595,2337775.6097,20202.4933653715
1662678000,2022-09-08 23:00:00,CBC/USDT,0.008776,0.008776,0.008523,0.008595,63725.2877,544.5265674691
1662674400,2022-09-08 22:00:00,CBC/USDT,0.008691,0.008958,0.008691,0.008776,5748.4229,50.9021200003
1662670800,2022-09-08 21:00:00,CBC/USDT,0.008712,0.008712,0.008708,0.008708,3907.7466,34.044186362
1662667200,2022-09-08 20:00:00,CBC/USDT,0.008394,0.009303,0.008335,0.008967,124224.5162,1096.9624809484
1662663600,2022-09-08 19:00:00,CBC/USDT,0.00834,0.00834,0.00834,0.00834,0,0
1662660000,2022-09-08 18:00:00,CBC/USDT,0.008353,0.008373,0.00834,0.00834,2477615.3082,20713.282070388
1662656400,2022-09-08 17:00:00,CBC/USDT,0.00833,0.00833,0.00833,0.00833,0,0
1662652800,2022-09-08 16:00:00,CBC/USDT,0.00833,0.00833,0.00833,0.00833,0,0
1662649200,2022-09-08 15:00:00,CBC/USDT,0.008505,0.008505,0.00833,0.00833,8826.3349,73.684375258
1662645600,2022-09-08 14:00:00,CBC/USDT,0.008394,0.008571,0.008394,0.008505,2523.0385,21.3910472127
1662642000,2022-09-08 13:00:00,CBC/USDT,0.00847,0.00847,0.00833,0.00833,15612.544,130.2482189352
1662638400,2022-09-08 12:00:00,CBC/USDT,0.008668,0.00868,0.00847,0.00847,2444126.7688,20990.2915844547
1662634800,2022-09-08 11:00:00,CBC/USDT,0.008442,0.008709,0.008442,0.00863,53745.6076,455.1079332097
1662631200,2022-09-08 10:00:00,CBC/USDT,0.008394,0.008442,0.008394,0.008442,2307.455,19.4526373674
1662627600,2022-09-08 09:00:00,CBC/USDT,0.008371,0.008371,0.00833,0.00833,13658.8397,113.922872901
1662624000,2022-09-08 08:00:00,CBC/USDT,0.008443,0.008443,0.00833,0.00833,43098.88,362.1920722399
1662620400,2022-09-08 07:00:00,CBC/USDT,0.008436,0.008443,0.00833,0.008443,107200.7694,904.7268514038
1662616800,2022-09-08 06:00:00,CBC/USDT,0.008468,0.008488,0.008443,0.008443,2377660.7291,20156.3687358117
1662613200,2022-09-08 05:00:00,CBC/USDT,0.008453,0.008453,0.008443,0.008443,583.9866,4.9361706798
1662609600,2022-09-08 04:00:00,CBC/USDT,0.008571,0.00864,0.008428,0.008512,4657.8185,39.7441549535
1662606000,2022-09-08 03:00:00,CBC/USDT,0.008335,0.008571,0.008335,0.008571,21178.4013,179.2772053039
1662602400,2022-09-08 02:00:00,CBC/USDT,0.008328,0.008328,0.008328,0.008328,0,0
1662598800,2022-09-08 01:00:00,CBC/USDT,0.008271,0.008328,0.008216,0.008328,36832.8175,302.7860342917
1662595200,2022-09-08 00:00:00,CBC/USDT,0.008271,0.008276,0.008264,0.008264,2469980.794,20425.9719239008
1662591600,2022-09-07 23:00:00,CBC/USDT,0.008276,0.008276,0.008276,0.008276,685.1811,5.6705587836
