https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EQZ,Volume BTC
1651892400,2022-05-07 03:00:00,EQZ/BTC,0.0000016,0.00000161,0.0000016,0.00000161,10150.8963,0.016327813914
1651888800,2022-05-07 02:00:00,EQZ/BTC,0.0000016,0.0000016,0.0000016,0.0000016,17167.9417,0.02746870672
1651885200,2022-05-07 01:00:00,EQZ/BTC,0.00000159,0.0000016,0.00000159,0.0000016,1757.004,0.002808792998
1651881600,2022-05-07 00:00:00,EQZ/BTC,0.00000159,0.00000159,0.00000159,0.00000159,310.4806,0.000493664154
1651878000,2022-05-06 23:00:00,EQZ/BTC,0.0000016,0.0000016,0.00000159,0.00000159,13350.6062,0.021308212357
1651874400,2022-05-06 22:00:00,EQZ/BTC,0.0000016,0.0000016,0.0000016,0.0000016,15453.998,0.0247263968
1651870800,2022-05-06 21:00:00,EQZ/BTC,0.0000016,0.00000161,0.0000016,0.0000016,10037.6759,0.016060360559
1651867200,2022-05-06 20:00:00,EQZ/BTC,0.0000016,0.0000016,0.0000016,0.0000016,0,0
1651863600,2022-05-06 19:00:00,EQZ/BTC,0.0000016,0.0000016,0.0000016,0.0000016,0,0
1651860000,2022-05-06 18:00:00,EQZ/BTC,0.0000016,0.0000016,0.0000016,0.0000016,0,0
1651856400,2022-05-06 17:00:00,EQZ/BTC,0.00000159,0.0000016,0.00000159,0.0000016,12943.5258,0.020581501792
1651852800,2022-05-06 16:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000158,0.00000159,17546.6467,0.02792030809
1651849200,2022-05-06 15:00:00,EQZ/BTC,0.0000016,0.00000161,0.00000159,0.00000161,18016.0053,0.028891235961
1651845600,2022-05-06 14:00:00,EQZ/BTC,0.00000161,0.00000163,0.0000016,0.0000016,18073.5007,0.029371466862
1651842000,2022-05-06 13:00:00,EQZ/BTC,0.00000163,0.00000163,0.00000161,0.00000161,7285.7633,0.011852230217
1651838400,2022-05-06 12:00:00,EQZ/BTC,0.00000162,0.00000163,0.00000162,0.00000163,15877.3402,0.025756907095
1651834800,2022-05-06 11:00:00,EQZ/BTC,0.00000162,0.00000163,0.00000161,0.00000162,14030.9818,0.022725894944
1651831200,2022-05-06 10:00:00,EQZ/BTC,0.00000162,0.00000163,0.00000162,0.00000162,5616.5505,0.009118815189
1651827600,2022-05-06 09:00:00,EQZ/BTC,0.00000162,0.00000162,0.00000162,0.00000162,980.9674,0.001589167188
1651824000,2022-05-06 08:00:00,EQZ/BTC,0.00000159,0.00000162,0.00000158,0.00000162,9556.6101,0.015313895441
1651820400,2022-05-06 07:00:00,EQZ/BTC,0.00000159,0.0000016,0.00000159,0.00000159,1776.88363774,0.0028325126140066
1651816800,2022-05-06 06:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000158,0.00000158,0,0
1651813200,2022-05-06 05:00:00,EQZ/BTC,0.00000158,0.00000159,0.00000158,0.00000158,1968.75966226,0.0031110227979934
1651809600,2022-05-06 04:00:00,EQZ/BTC,0.0000016,0.0000016,0.00000159,0.00000159,1784.5939,0.002846665993
1651806000,2022-05-06 03:00:00,EQZ/BTC,0.00000162,0.00000162,0.0000016,0.0000016,1176.158,0.001903148571
1651802400,2022-05-06 02:00:00,EQZ/BTC,0.00000159,0.00000161,0.00000159,0.00000161,2047.8171,0.003280313086
1651798800,2022-05-06 01:00:00,EQZ/BTC,0.0000016,0.00000161,0.0000016,0.0000016,471.2308,0.000756379569
1651795200,2022-05-06 00:00:00,EQZ/BTC,0.0000016,0.00000161,0.0000016,0.00000161,230.2017,0.000369328967
1651791600,2022-05-05 23:00:00,EQZ/BTC,0.0000016,0.00000161,0.0000016,0.00000161,1280.7073,0.002060642982
1651788000,2022-05-05 22:00:00,EQZ/BTC,0.00000159,0.00000159,0.00000159,0.00000159,0,0
1651784400,2022-05-05 21:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000159,0.00000159,2358.4492,0.003769541191
1651780800,2022-05-05 20:00:00,EQZ/BTC,0.00000158,0.0000016,0.00000158,0.0000016,2585.1029,0.004111173865
1651777200,2022-05-05 19:00:00,EQZ/BTC,0.00000166,0.00000166,0.00000159,0.00000159,7611.4565,0.012292916778
1651773600,2022-05-05 18:00:00,EQZ/BTC,0.00000164,0.00000165,0.00000164,0.00000165,1238.3023,0.002040607253
1651770000,2022-05-05 17:00:00,EQZ/BTC,0.00000164,0.00000164,0.00000163,0.00000163,1929.8405,0.003156632969
1651766400,2022-05-05 16:00:00,EQZ/BTC,0.00000165,0.00000165,0.00000164,0.00000164,1624.1533,0.002664708929
1651762800,2022-05-05 15:00:00,EQZ/BTC,0.00000161,0.00000172,0.00000161,0.00000166,15797.8596,0.026258114778
1651759200,2022-05-05 14:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000158,0.0000016,3019.8235,0.004788845852
1651755600,2022-05-05 13:00:00,EQZ/BTC,0.00000162,0.00000162,0.00000162,0.00000162,112.7209,0.000182607858
1651752000,2022-05-05 12:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,0,0
1651748400,2022-05-05 11:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,0,0
1651744800,2022-05-05 10:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,0,0
1651741200,2022-05-05 09:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,0,0
1651737600,2022-05-05 08:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,129.5771,0.000208619131
1651734000,2022-05-05 07:00:00,EQZ/BTC,0.0000016,0.0000016,0.0000016,0.0000016,0,0
1651730400,2022-05-05 06:00:00,EQZ/BTC,0.0000016,0.0000016,0.0000016,0.0000016,0,0
1651726800,2022-05-05 05:00:00,EQZ/BTC,0.0000016,0.0000016,0.0000016,0.0000016,129.5771,0.00020732336
1651723200,2022-05-05 04:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,0,0
1651719600,2022-05-05 03:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,0,0
1651716000,2022-05-05 02:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,0,0
1651712400,2022-05-05 01:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,0,0
1651708800,2022-05-05 00:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,0,0
1651705200,2022-05-04 23:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,0,0
1651701600,2022-05-04 22:00:00,EQZ/BTC,0.00000161,0.00000162,0.00000161,0.00000161,224.6059,0.000362174924
1651698000,2022-05-04 21:00:00,EQZ/BTC,0.0000016,0.0000016,0.0000016,0.0000016,128.7728625,0.00020603658
1651694400,2022-05-04 20:00:00,EQZ/BTC,0.0000016,0.0000016,0.0000016,0.0000016,0.798,0.0000012768
1651690800,2022-05-04 19:00:00,EQZ/BTC,0.00000159,0.0000016,0.00000159,0.0000016,129.5833375,0.000206037569
1651687200,2022-05-04 18:00:00,EQZ/BTC,0.00000161,0.00000163,0.0000016,0.0000016,732.1572,0.001183278601
1651683600,2022-05-04 17:00:00,EQZ/BTC,0.00000159,0.00000162,0.00000159,0.00000162,3681.24607672,0.0059347561172864
1651680000,2022-05-04 16:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000158,0.00000158,129.5771,0.000204731818
1651676400,2022-05-04 15:00:00,EQZ/BTC,0.0000016,0.0000016,0.00000159,0.00000159,235.4472,0.000375419749
1651672800,2022-05-04 14:00:00,EQZ/BTC,0.0000016,0.0000016,0.00000159,0.00000159,361.0338,0.000575967446
1651669200,2022-05-04 13:00:00,EQZ/BTC,0.0000016,0.00000161,0.0000016,0.00000161,259.1542,0.000415942491
1651665600,2022-05-04 12:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,107.0525,0.000172354525
1651662000,2022-05-04 11:00:00,EQZ/BTC,0.00000158,0.00000161,0.00000158,0.00000161,3653.5753,0.005837039597
1651658400,2022-05-04 10:00:00,EQZ/BTC,0.00000157,0.00000157,0.00000157,0.00000157,0,0
1651654800,2022-05-04 09:00:00,EQZ/BTC,0.00000157,0.00000157,0.00000157,0.00000157,129.5771,0.000203436047
1651651200,2022-05-04 08:00:00,EQZ/BTC,0.00000155,0.00000156,0.00000154,0.00000156,302.9294,0.000470688113
1651647600,2022-05-04 07:00:00,EQZ/BTC,0.00000156,0.00000156,0.00000156,0.00000156,103.3742,0.000161263752
1651644000,2022-05-04 06:00:00,EQZ/BTC,0.00000157,0.00000157,0.00000156,0.00000156,137.0254,0.000215055395
1651640400,2022-05-04 05:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000158,0.00000158,0,0
1651636800,2022-05-04 04:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000158,0.00000158,0,0
1651633200,2022-05-04 03:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000158,0.00000158,129.5771,0.000204731818
1651629600,2022-05-04 02:00:00,EQZ/BTC,0.00000157,0.00000157,0.00000157,0.00000157,100.6247,0.000157980779
1651626000,2022-05-04 01:00:00,EQZ/BTC,0.00000156,0.00000156,0.00000156,0.00000156,0,0
1651622400,2022-05-04 00:00:00,EQZ/BTC,0.00000156,0.00000156,0.00000156,0.00000156,129.577,0.00020214012
1651618800,2022-05-03 23:00:00,EQZ/BTC,0.00000157,0.00000157,0.00000157,0.00000157,0,0
1651615200,2022-05-03 22:00:00,EQZ/BTC,0.00000157,0.00000157,0.00000157,0.00000157,0,0
1651611600,2022-05-03 21:00:00,EQZ/BTC,0.00000157,0.00000157,0.00000157,0.00000157,129.5771,0.000203436047
1651608000,2022-05-03 20:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000158,0.00000158,5.8458,0.000009236364
1651604400,2022-05-03 19:00:00,EQZ/BTC,0.00000157,0.00000158,0.00000157,0.00000158,236.1691,0.000372081258
1651600800,2022-05-03 18:00:00,EQZ/BTC,0.00000159,0.00000159,0.00000158,0.00000158,368.8499,0.000583964758
1651597200,2022-05-03 17:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000158,0.00000158,0,0
1651593600,2022-05-03 16:00:00,EQZ/BTC,0.00000159,0.00000159,0.00000158,0.00000158,54.3841,0.000086079856
1651590000,2022-05-03 15:00:00,EQZ/BTC,0.00000157,0.00000157,0.00000157,0.00000157,0,0
1651586400,2022-05-03 14:00:00,EQZ/BTC,0.00000157,0.00000159,0.00000157,0.00000157,317.3133,0.000500181132
1651582800,2022-05-03 13:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000158,0.00000158,2007.3769,0.003171655502
1651579200,2022-05-03 12:00:00,EQZ/BTC,0.00000155,0.00000157,0.00000154,0.00000157,2178.4418,0.003396887655
1651575600,2022-05-03 11:00:00,EQZ/BTC,0.00000154,0.00000154,0.00000153,0.00000153,246.1965,0.000377976416
1651572000,2022-05-03 10:00:00,EQZ/BTC,0.00000155,0.00000155,0.00000155,0.00000155,0,0
1651568400,2022-05-03 09:00:00,EQZ/BTC,0.00000155,0.00000155,0.00000155,0.00000155,0,0
1651564800,2022-05-03 08:00:00,EQZ/BTC,0.00000155,0.00000155,0.00000155,0.00000155,0,0
1651561200,2022-05-03 07:00:00,EQZ/BTC,0.00000155,0.00000155,0.00000155,0.00000155,0,0
1651557600,2022-05-03 06:00:00,EQZ/BTC,0.00000155,0.00000155,0.00000155,0.00000155,0,0
1651554000,2022-05-03 05:00:00,EQZ/BTC,0.00000155,0.00000155,0.00000155,0.00000155,0,0
1651550400,2022-05-03 04:00:00,EQZ/BTC,0.00000155,0.00000156,0.00000155,0.00000155,437.0121,0.000679155699
1651546800,2022-05-03 03:00:00,EQZ/BTC,0.00000153,0.00000155,0.00000153,0.00000155,263.1891,0.000404055792
1651543200,2022-05-03 02:00:00,EQZ/BTC,0.00000154,0.00000154,0.00000154,0.00000154,129.5771,0.000199548734
1651539600,2022-05-03 01:00:00,EQZ/BTC,0.00000156,0.00000156,0.00000156,0.00000156,0,0
1651536000,2022-05-03 00:00:00,EQZ/BTC,0.00000155,0.00000156,0.00000155,0.00000156,200.6692,0.000312199872
1651532400,2022-05-02 23:00:00,EQZ/BTC,0.00000153,0.00000154,0.00000153,0.00000154,156.32561689,0.0002403505870106
1651528800,2022-05-02 22:00:00,EQZ/BTC,0.00000154,0.00000154,0.00000154,0.00000154,51.42408311,0.0000791930879894
1651525200,2022-05-02 21:00:00,EQZ/BTC,0.00000153,0.00000153,0.00000153,0.00000153,129.5771,0.000198252963
1651521600,2022-05-02 20:00:00,EQZ/BTC,0.00000154,0.00000155,0.00000154,0.00000154,252.9188,0.000390337506
1651518000,2022-05-02 19:00:00,EQZ/BTC,0.00000156,0.00000158,0.0000015,0.00000153,16002.7089,0.024573213641
1651514400,2022-05-02 18:00:00,EQZ/BTC,0.00000159,0.00000159,0.00000155,0.00000155,6426.1988,0.010057170679
1651510800,2022-05-02 17:00:00,EQZ/BTC,0.0000016,0.0000016,0.0000016,0.0000016,0,0
1651507200,2022-05-02 16:00:00,EQZ/BTC,0.00000161,0.00000161,0.0000016,0.0000016,535.9287,0.000858781691
1651503600,2022-05-02 15:00:00,EQZ/BTC,0.00000162,0.00000162,0.00000162,0.00000162,129.5771,0.000209914902
1651500000,2022-05-02 14:00:00,EQZ/BTC,0.00000162,0.00000162,0.0000016,0.0000016,294.6973,0.000475402993
1651496400,2022-05-02 13:00:00,EQZ/BTC,0.00000161,0.00000161,0.0000016,0.0000016,14795.428,0.023673980571
1651492800,2022-05-02 12:00:00,EQZ/BTC,0.00000162,0.00000162,0.00000162,0.00000162,200.102,0.00032416524
1651489200,2022-05-02 11:00:00,EQZ/BTC,0.00000162,0.00000162,0.00000161,0.00000161,455.8786,0.000735260317
1651485600,2022-05-02 10:00:00,EQZ/BTC,0.00000162,0.00000162,0.00000162,0.00000162,42.0451,0.000068113062
1651482000,2022-05-02 09:00:00,EQZ/BTC,0.00000162,0.00000163,0.00000162,0.00000163,259.1542,0.000421125575
1651478400,2022-05-02 08:00:00,EQZ/BTC,0.0000016,0.0000016,0.0000016,0.0000016,14.1943,0.00002271088
1651474800,2022-05-02 07:00:00,EQZ/BTC,0.00000161,0.00000162,0.00000161,0.00000161,1949.7502,0.003157208864
1651471200,2022-05-02 06:00:00,EQZ/BTC,0.0000016,0.00000162,0.0000016,0.00000161,931.9492,0.001493376562
1651467600,2022-05-02 05:00:00,EQZ/BTC,0.0000016,0.0000016,0.0000016,0.0000016,11625.3347,0.01860053552
1651464000,2022-05-02 04:00:00,EQZ/BTC,0.00000161,0.00000161,0.0000016,0.0000016,1256.4816,0.002014762299
1651460400,2022-05-02 03:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,0,0
1651456800,2022-05-02 02:00:00,EQZ/BTC,0.00000162,0.00000162,0.00000161,0.00000161,1031.9112,0.001661395237
1651453200,2022-05-02 01:00:00,EQZ/BTC,0.00000161,0.00000161,0.00000161,0.00000161,0,0
1651449600,2022-05-02 00:00:00,EQZ/BTC,0.0000015,0.00000161,0.0000015,0.00000161,41508.2559,0.065236460379
1651446000,2022-05-01 23:00:00,EQZ/BTC,0.00000151,0.00000151,0.00000151,0.00000151,11.3094,0.000017077194
1651442400,2022-05-01 22:00:00,EQZ/BTC,0.00000151,0.00000151,0.00000151,0.00000151,61.5384,0.000092922984
1651438800,2022-05-01 21:00:00,EQZ/BTC,0.00000149,0.00000152,0.00000149,0.00000152,2635.1852,0.003972247277
1651435200,2022-05-01 20:00:00,EQZ/BTC,0.00000154,0.00000154,0.00000149,0.00000149,2660.7171,0.003994871587
1651431600,2022-05-01 19:00:00,EQZ/BTC,0.00000153,0.00000155,0.0000015,0.00000154,3158.1446,0.004843036224
1651428000,2022-05-01 18:00:00,EQZ/BTC,0.00000153,0.00000154,0.00000151,0.00000154,3338.6952,0.005075170671
1651424400,2022-05-01 17:00:00,EQZ/BTC,0.00000154,0.00000154,0.00000153,0.00000153,1703.4899,0.002623113874
1651420800,2022-05-01 16:00:00,EQZ/BTC,0.0000015,0.00000153,0.0000015,0.00000153,1714.9957,0.002606037877
1651417200,2022-05-01 15:00:00,EQZ/BTC,0.0000015,0.0000015,0.00000149,0.00000149,3721.6588,0.005565080891
1651413600,2022-05-01 14:00:00,EQZ/BTC,0.00000151,0.00000151,0.00000151,0.00000151,28.9524,0.000043718124
1651410000,2022-05-01 13:00:00,EQZ/BTC,0.00000152,0.00000153,0.00000152,0.00000153,46.6063,0.000071018115
1651406400,2022-05-01 12:00:00,EQZ/BTC,0.00000154,0.00000154,0.00000151,0.00000151,3126.0124,0.004751593426
1651402800,2022-05-01 11:00:00,EQZ/BTC,0.00000153,0.00000154,0.00000152,0.00000154,311.242,0.000474191358
1651399200,2022-05-01 10:00:00,EQZ/BTC,0.00000156,0.00000158,0.00000154,0.00000154,4099.3906,0.006402824134
1651395600,2022-05-01 09:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000156,0.00000156,1145.1771,0.001788213596
1651392000,2022-05-01 08:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000157,0.00000157,113.3729,0.000179049934
1651388400,2022-05-01 07:00:00,EQZ/BTC,0.00000158,0.00000159,0.00000158,0.00000159,120.8744,0.000191574949
1651384800,2022-05-01 06:00:00,EQZ/BTC,0.00000157,0.00000159,0.00000156,0.00000159,2561.2662849,0.004024751422991
1651381200,2022-05-01 05:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000158,0.00000158,0,0
1651377600,2022-05-01 04:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000158,0.00000158,0,0
1651374000,2022-05-01 03:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000158,0.00000158,30.2795,0.00004784161
1651370400,2022-05-01 02:00:00,EQZ/BTC,0.00000157,0.00000157,0.00000157,0.00000157,0,0
1651366800,2022-05-01 01:00:00,EQZ/BTC,0.00000158,0.00000158,0.00000157,0.00000157,1966.0995,0.003101721996
1651363200,2022-05-01 00:00:00,EQZ/BTC,0.00000159,0.00000159,0.00000159,0.00000159,79.8426,0.000126949734
1651359600,2022-04-30 23:00:00,EQZ/BTC,0.00000162,0.00000162,0.00000159,0.00000159,1898.6911,0.003040364252
1651356000,2022-04-30 22:00:00,EQZ/BTC,0.00000163,0.00000163,0.00000161,0.00000161,3526.0864,0.005712011354
1651352400,2022-04-30 21:00:00,EQZ/BTC,0.00000164,0.00000164,0.00000164,0.00000164,107.6431,0.000176534684
1651348800,2022-04-30 20:00:00,EQZ/BTC,0.00000166,0.00000166,0.00000166,0.00000166,4,0.00000664
1651345200,2022-04-30 19:00:00,EQZ/BTC,0.00000165,0.00000165,0.00000165,0.00000165,177.1913,0.000292365645
1651341600,2022-04-30 18:00:00,EQZ/BTC,0.00000166,0.00000166,0.00000166,0.00000166,0,0
1651338000,2022-04-30 17:00:00,EQZ/BTC,0.00000167,0.00000167,0.00000166,0.00000166,204.5877,0.000340783282
1651334400,2022-04-30 16:00:00,EQZ/BTC,0.00000166,0.00000166,0.00000166,0.00000166,0,0
1651330800,2022-04-30 15:00:00,EQZ/BTC,0.00000166,0.00000166,0.00000166,0.00000166,116.7701,0.000193838366
1651327200,2022-04-30 14:00:00,EQZ/BTC,0.00000166,0.00000167,0.00000166,0.00000167,204.5878,0.000340783449
1651323600,2022-04-30 13:00:00,EQZ/BTC,0.00000165,0.00000165,0.00000163,0.00000165,573.911,0.000941737984
1651320000,2022-04-30 12:00:00,EQZ/BTC,0.00000165,0.00000165,0.00000164,0.00000164,699.5894,0.001150477521
1651316400,2022-04-30 11:00:00,EQZ/BTC,0.0000017,0.0000017,0.00000166,0.00000166,4085.9792,0.006820334772
1651312800,2022-04-30 10:00:00,EQZ/BTC,0.0000017,0.0000017,0.0000017,0.0000017,0,0
1651309200,2022-04-30 09:00:00,EQZ/BTC,0.0000017,0.0000017,0.0000017,0.0000017,13.5244,0.00002299148
1651305600,2022-04-30 08:00:00,EQZ/BTC,0.0000017,0.0000017,0.0000017,0.0000017,0,0
1651302000,2022-04-30 07:00:00,EQZ/BTC,0.00000167,0.0000017,0.00000167,0.0000017,105.9982,0.000179305953
1651298400,2022-04-30 06:00:00,EQZ/BTC,0.00000168,0.00000168,0.00000168,0.00000168,0,0
1651294800,2022-04-30 05:00:00,EQZ/BTC,0.00000168,0.00000168,0.00000168,0.00000168,28.9524,0.000048640032
1651291200,2022-04-30 04:00:00,EQZ/BTC,0.00000169,0.00000169,0.00000169,0.00000169,34.5467,0.000058383923
1651287600,2022-04-30 03:00:00,EQZ/BTC,0.00000169,0.00000169,0.00000169,0.00000169,0,0
1651284000,2022-04-30 02:00:00,EQZ/BTC,0.00000169,0.00000169,0.00000169,0.00000169,0,0
1651280400,2022-04-30 01:00:00,EQZ/BTC,0.0000017,0.0000017,0.00000168,0.00000169,2596.38,0.004390409376
1651276800,2022-04-30 00:00:00,EQZ/BTC,0.0000017,0.0000017,0.0000017,0.0000017,731.1741,0.00124299597
1651273200,2022-04-29 23:00:00,EQZ/BTC,0.00000172,0.00000173,0.00000171,0.00000171,236.2503,0.000405209916
1651269600,2022-04-29 22:00:00,EQZ/BTC,0.00000171,0.00000171,0.00000171,0.00000171,99.4947,0.000170135937
1651266000,2022-04-29 21:00:00,EQZ/BTC,0.00000172,0.00000172,0.00000172,0.00000172,0,0
1651262400,2022-04-29 20:00:00,EQZ/BTC,0.00000176,0.00000176,0.00000171,0.00000172,4937.1059,0.008567831357
1651258800,2022-04-29 19:00:00,EQZ/BTC,0.00000177,0.00000178,0.00000175,0.00000177,707.6798,0.001249334641
1651255200,2022-04-29 18:00:00,EQZ/BTC,0.00000178,0.00000178,0.00000176,0.00000178,5410.1136,0.009580579776
1651251600,2022-04-29 17:00:00,EQZ/BTC,0.00000179,0.00000179,0.00000178,0.00000178,237.7376,0.000424257834
