https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume EUR
1659744000,2022-08-06 00:00:00,AAVE/EUR,100.70,100.70,97.58,97.70,335.06071024,32735.431390448
1659657600,2022-08-05 00:00:00,AAVE/EUR,94.70,101.40,94.40,100.53,805.02678740,80929.342937322
1659571200,2022-08-04 00:00:00,AAVE/EUR,94.76,97.40,91.54,94.45,857.49071607,80989.9981328115
1659484800,2022-08-03 00:00:00,AAVE/EUR,92.06,99.04,90.17,93.36,1282.76941628,119759.3527039008
1659398400,2022-08-02 00:00:00,AAVE/EUR,94.30,97.67,86.31,92.01,2043.55346606,188027.3544121806
1659312000,2022-08-01 00:00:00,AAVE/EUR,95.72,97.72,92.00,94.30,779.51410418,73508.180024174
1659225600,2022-07-31 00:00:00,AAVE/EUR,93.26,106.55,92.05,95.34,1408.08415155,134246.743008777
1659139200,2022-07-30 00:00:00,AAVE/EUR,94.37,98.20,91.83,92.76,560.21576250,51965.6141295
1659052800,2022-07-29 00:00:00,AAVE/EUR,98.59,100.04,92.01,94.71,1158.25365881,109698.20402589509
1658966400,2022-07-28 00:00:00,AAVE/EUR,92.39,101.46,88.56,98.58,1856.54908636,183018.6089333688
1658880000,2022-07-27 00:00:00,AAVE/EUR,79.79,93.57,77.92,92.56,1734.10766318,160509.0053039408
1658793600,2022-07-26 00:00:00,AAVE/EUR,79.44,80.50,75.88,79.90,510.93088408,40823.377637992
1658707200,2022-07-25 00:00:00,AAVE/EUR,88.11,88.11,79.71,79.71,726.11639356,57878.7377306676
1658620800,2022-07-24 00:00:00,AAVE/EUR,88.50,91.47,87.59,89.40,303.53081334,27135.654712596002
1658534400,2022-07-23 00:00:00,AAVE/EUR,88.42,90.90,83.77,88.13,590.66505111,52055.3109543243
1658448000,2022-07-22 00:00:00,AAVE/EUR,92.95,94.90,86.56,88.14,665.61224539,58667.0633086746
1658361600,2022-07-21 00:00:00,AAVE/EUR,89.90,95.55,86.53,93.42,702.63362608,65640.0333483936
1658275200,2022-07-20 00:00:00,AAVE/EUR,93.62,98.52,88.06,89.01,1619.83922577,144181.88948578772
1658188800,2022-07-19 00:00:00,AAVE/EUR,94.02,99.75,91.96,92.75,1204.30002923,111698.8277110825
1658102400,2022-07-18 00:00:00,AAVE/EUR,87.01,96.78,87.01,95.46,1394.19832364,133090.1719746744
1658016000,2022-07-17 00:00:00,AAVE/EUR,91.06,91.99,86.00,88.59,485.99161593,43053.997255238704
1657929600,2022-07-16 00:00:00,AAVE/EUR,89.01,94.57,86.94,92.00,881.61414687,81108.50151204
1657843200,2022-07-15 00:00:00,AAVE/EUR,90.15,94.83,86.33,89.66,1022.68674621,91694.0936651886
1657756800,2022-07-14 00:00:00,AAVE/EUR,78.54,91.99,77.63,90.70,1587.31796549,143969.73946994302
1657670400,2022-07-13 00:00:00,AAVE/EUR,68.42,79.64,67.51,78.18,2049.87300203,160259.0712987054
1657584000,2022-07-12 00:00:00,AAVE/EUR,69.12,71.18,65.75,69.36,1094.19982802,75893.7000714672
1657497600,2022-07-11 00:00:00,AAVE/EUR,76.52,76.75,69.20,69.40,881.59176222,61182.468298068
1657411200,2022-07-10 00:00:00,AAVE/EUR,79.77,80.57,73.46,76.90,1217.33042158,93612.709419502
1657324800,2022-07-09 00:00:00,AAVE/EUR,71.11,81.13,69.91,79.55,666.70819860,53036.63719862999
1657238400,2022-07-08 00:00:00,AAVE/EUR,69.84,73.40,67.11,70.75,1173.75988127,83043.5115998525
1657152000,2022-07-07 00:00:00,AAVE/EUR,61.55,71.12,60.90,70.25,1811.80447499,127279.2643680475
1657065600,2022-07-06 00:00:00,AAVE/EUR,58.79,62.49,58.11,62.01,616.45529533,38226.3928634133
1656979200,2022-07-05 00:00:00,AAVE/EUR,60.03,61.13,56.56,59.01,897.39715596,52955.4061731996
1656892800,2022-07-04 00:00:00,AAVE/EUR,55.62,60.42,54.06,60.42,1260.56425799,76163.2924677558
1656806400,2022-07-03 00:00:00,AAVE/EUR,54.88,55.90,52.51,55.01,1159.96514303,63809.6825180803
1656720000,2022-07-02 00:00:00,AAVE/EUR,54.40,55.90,52.51,55.48,409.10290428,22697.0291294544
1656633600,2022-07-01 00:00:00,AAVE/EUR,54.09,56.49,52.51,53.77,673.18402456,36197.105000591204
1656547200,2022-06-30 00:00:00,AAVE/EUR,57.30,57.49,51.00,54.47,1128.11408044,61448.373961566795
1656460800,2022-06-29 00:00:00,AAVE/EUR,57.21,58.90,55.21,56.99,767.04709405,43714.0138899095
1656374400,2022-06-28 00:00:00,AAVE/EUR,62.22,65.49,56.51,56.99,1007.59572502,57422.880368889804
1656288000,2022-06-27 00:00:00,AAVE/EUR,61.73,64.30,59.90,61.67,635.02316279,39161.878449259304
1656201600,2022-06-26 00:00:00,AAVE/EUR,66.50,69.13,62.00,62.10,612.86191524,38058.724936404
1656115200,2022-06-25 00:00:00,AAVE/EUR,66.89,71.27,63.35,67.00,875.62012197,58666.54817199
1656028800,2022-06-24 00:00:00,AAVE/EUR,64.58,68.87,62.01,68.68,1568.21597163,107705.0729315484
1655942400,2022-06-23 00:00:00,AAVE/EUR,58.51,65.92,58.51,64.40,1176.66240244,75777.05871713601
1655856000,2022-06-22 00:00:00,AAVE/EUR,62.97,63.76,58.49,58.56,1278.54079935,74871.349209936
1655769600,2022-06-21 00:00:00,AAVE/EUR,58.76,73.53,58.12,62.57,1742.02675114,108998.6138188298
1655683200,2022-06-20 00:00:00,AAVE/EUR,51.53,59.90,48.27,58.69,2548.71363285,149584.0031119665
1655596800,2022-06-19 00:00:00,AAVE/EUR,47.80,52.39,43.88,51.19,1143.40374002,58530.8374516238
1655510400,2022-06-18 00:00:00,AAVE/EUR,55.60,55.60,43.55,47.90,1505.52005364,72114.410569356
1655424000,2022-06-17 00:00:00,AAVE/EUR,54.19,56.70,53.64,54.99,277.14744085,15240.337772341501
1655337600,2022-06-16 00:00:00,AAVE/EUR,63.54,65.54,52.46,53.52,692.83416035,37080.484261932004
1655251200,2022-06-15 00:00:00,AAVE/EUR,59.51,63.60,50.44,63.07,1304.72625680,82289.085016376
1655164800,2022-06-14 00:00:00,AAVE/EUR,58.89,60.68,51.69,59.99,1022.54010971,61342.18118150291
1655078400,2022-06-13 00:00:00,AAVE/EUR,66.44,67.03,53.07,57.22,2909.94974978,166507.3246824116
1654992000,2022-06-12 00:00:00,AAVE/EUR,73.08,73.26,65.94,67.37,1280.60578498,86274.4117341026
1654905600,2022-06-11 00:00:00,AAVE/EUR,83.45,84.70,72.25,72.65,551.62617616,40075.641698024
1654819200,2022-06-10 00:00:00,AAVE/EUR,90.72,90.99,81.99,83.23,865.89790663,72068.6827688149
1654732800,2022-06-09 00:00:00,AAVE/EUR,89.29,92.90,89.29,90.92,285.24745705,25934.698794985998
1654646400,2022-06-08 00:00:00,AAVE/EUR,92.77,94.90,89.54,90.00,225.82989343,20324.6904087
1654560000,2022-06-07 00:00:00,AAVE/EUR,97.11,97.11,90.00,93.06,670.33409747,62381.291110558195
1654473600,2022-06-06 00:00:00,AAVE/EUR,97.40,103.99,97.05,99.09,328.44910090,32546.021408181005
1654387200,2022-06-05 00:00:00,AAVE/EUR,99.53,99.90,96.50,96.71,237.99652072,23016.6435188312
1654300800,2022-06-04 00:00:00,AAVE/EUR,99.78,99.90,96.01,99.60,109.54071322,10910.255036712
1654214400,2022-06-03 00:00:00,AAVE/EUR,102.95,105.05,96.56,99.51,498.10449103,49566.3779023953
1654128000,2022-06-02 00:00:00,AAVE/EUR,97.71,103.99,96.28,103.99,617.58994692,64223.1785802108
1654041600,2022-06-01 00:00:00,AAVE/EUR,106.34,112.30,94.80,100.70,1067.45513493,107492.732087451
1653955200,2022-05-31 00:00:00,AAVE/EUR,109.44,115.50,104.94,106.69,2921.79345909,311726.14415031206
1653868800,2022-05-30 00:00:00,AAVE/EUR,88.68,113.04,88.67,108.95,1025.92084111,111774.07563893452
1653782400,2022-05-29 00:00:00,AAVE/EUR,88.74,89.26,85.76,88.59,162.11758402,14361.996768331801
1653696000,2022-05-28 00:00:00,AAVE/EUR,86.35,89.41,84.62,88.11,175.52118152,15465.1713037272
1653609600,2022-05-27 00:00:00,AAVE/EUR,93.82,94.51,83.93,87.22,1362.43495042,118831.5763756324
1653523200,2022-05-26 00:00:00,AAVE/EUR,96.50,98.66,86.80,95.20,1301.91376760,123942.19067552
1653436800,2022-05-25 00:00:00,AAVE/EUR,99.27,100.00,92.43,96.72,1054.69903342,102010.4905123824
1653350400,2022-05-24 00:00:00,AAVE/EUR,92.99,99.91,87.09,99.25,1667.80701791,165529.8465275675
1653264000,2022-05-23 00:00:00,AAVE/EUR,88.89,101.69,87.70,93.83,1412.87961035,132570.4938391405
1653177600,2022-05-22 00:00:00,AAVE/EUR,86.97,91.01,85.65,89.05,409.64897421,36479.2411534005
1653091200,2022-05-21 00:00:00,AAVE/EUR,85.53,87.81,84.37,86.64,301.00515901,26079.0869766264
1653004800,2022-05-20 00:00:00,AAVE/EUR,86.85,92.38,80.50,85.68,1055.52558566,90437.4321793488
1652918400,2022-05-19 00:00:00,AAVE/EUR,77.90,86.68,76.39,86.65,687.70567587,59589.69681413551
1652832000,2022-05-18 00:00:00,AAVE/EUR,88.80,91.30,77.75,77.88,1551.50193606,120830.97078035279
1652745600,2022-05-17 00:00:00,AAVE/EUR,83.97,88.59,81.46,88.04,1125.28942576,99070.48104391042
1652659200,2022-05-16 00:00:00,AAVE/EUR,87.98,87.98,78.16,81.39,1204.51534100,98035.50360399
1652572800,2022-05-15 00:00:00,AAVE/EUR,83.98,88.55,80.48,88.41,486.07684561,42974.0539203801
1652486400,2022-05-14 00:00:00,AAVE/EUR,80.48,83.33,74.50,83.33,650.33866048,54192.720577798405
1652400000,2022-05-13 00:00:00,AAVE/EUR,74.46,89.34,72.74,82.07,1551.96109188,127369.44681059159
1652313600,2022-05-12 00:00:00,AAVE/EUR,82.60,83.36,58.69,75.34,3266.73562441,246115.8619430494
1652227200,2022-05-11 00:00:00,AAVE/EUR,100.21,102.93,73.20,77.69,3846.71297261,298851.1308420709
1652140800,2022-05-10 00:00:00,AAVE/EUR,93.36,112.38,91.77,99.27,2954.89659891,293332.5853737957
1652054400,2022-05-09 00:00:00,AAVE/EUR,120.09,122.02,95.00,95.91,2434.00586405,233445.5024210355
1651968000,2022-05-08 00:00:00,AAVE/EUR,125.40,125.40,119.41,119.88,506.23307994,60687.221623207195
1651881600,2022-05-07 00:00:00,AAVE/EUR,130.90,131.57,122.16,124.81,343.64228133,42889.9931327973
1651795200,2022-05-06 00:00:00,AAVE/EUR,134.80,135.18,126.00,131.14,478.27269704,62720.6814898256
1651708800,2022-05-05 00:00:00,AAVE/EUR,149.58,152.35,130.38,134.17,1020.53081727,136924.61975311587
1651622400,2022-05-04 00:00:00,AAVE/EUR,135.86,148.48,135.39,148.10,670.09931743,99241.708911383
1651536000,2022-05-03 00:00:00,AAVE/EUR,135.96,139.27,132.29,132.90,222.67226611,29593.144166019003
1651449600,2022-05-02 00:00:00,AAVE/EUR,139.52,140.94,132.71,137.79,481.53321846,66350.4621716034
1651363200,2022-05-01 00:00:00,AAVE/EUR,135.41,140.63,133.27,136.78,577.25269047,78956.6230024866
1651276800,2022-04-30 00:00:00,AAVE/EUR,150.29,152.00,133.25,136.04,580.82654227,79015.64281041079
1651190400,2022-04-29 00:00:00,AAVE/EUR,157.97,159.16,144.54,149.26,639.58027675,95463.752107705
1651104000,2022-04-28 00:00:00,AAVE/EUR,159.09,167.41,156.40,157.96,600.47724490,94851.385604404
1651017600,2022-04-27 00:00:00,AAVE/EUR,148.72,164.69,148.22,160.68,541.40074758,86992.27212115441
1650931200,2022-04-26 00:00:00,AAVE/EUR,158.16,167.05,145.57,148.04,807.56256930,119551.56275917198
1650844800,2022-04-25 00:00:00,AAVE/EUR,153.62,159.02,143.32,158.38,969.67879551,153577.72763287378
1650758400,2022-04-24 00:00:00,AAVE/EUR,160.83,162.03,153.47,154.08,397.78623575,61290.90320436
1650672000,2022-04-23 00:00:00,AAVE/EUR,163.58,165.54,159.94,159.94,176.42669444,28217.6855087336
1650585600,2022-04-22 00:00:00,AAVE/EUR,160.32,166.00,159.73,162.07,480.16679568,77820.6325758576
1650499200,2022-04-21 00:00:00,AAVE/EUR,172.01,180.04,157.50,160.12,489.21255681,78332.71459641721
1650412800,2022-04-20 00:00:00,AAVE/EUR,169.96,182.85,166.32,172.95,1242.14904367,214829.6771027265
1650326400,2022-04-19 00:00:00,AAVE/EUR,157.48,170.44,155.47,170.44,620.10987288,105691.5267336672
1650240000,2022-04-18 00:00:00,AAVE/EUR,153.24,157.14,146.38,156.09,864.89607683,135001.62863239468
1650153600,2022-04-17 00:00:00,AAVE/EUR,158.83,164.09,153.89,154.56,383.39146311,59256.984538281606
1650067200,2022-04-16 00:00:00,AAVE/EUR,161.49,162.54,157.63,160.63,219.90878945,35323.948849353495
1649980800,2022-04-15 00:00:00,AAVE/EUR,160.91,163.25,156.54,162.67,479.87732520,78061.64449028399
1649894400,2022-04-14 00:00:00,AAVE/EUR,163.36,165.17,153.60,158.72,569.15281791,90335.93525867519
1649808000,2022-04-13 00:00:00,AAVE/EUR,153.92,164.44,150.85,164.44,1109.82060821,182498.9008140524
1649721600,2022-04-12 00:00:00,AAVE/EUR,145.82,157.12,144.50,151.59,2302.70466555,349067.0002507245
1649635200,2022-04-11 00:00:00,AAVE/EUR,161.86,163.00,142.79,145.16,2222.57722672,322629.3102306752
1649548800,2022-04-10 00:00:00,AAVE/EUR,170.04,172.83,161.40,161.95,1085.61642557,175815.5801210615
1649462400,2022-04-09 00:00:00,AAVE/EUR,169.60,170.12,162.94,169.43,654.33644767,110864.2243287281
1649376000,2022-04-08 00:00:00,AAVE/EUR,185.75,185.75,168.00,168.00,1158.69911161,194661.45075048
1649289600,2022-04-07 00:00:00,AAVE/EUR,175.65,189.90,175.06,187.02,1025.35443749,191761.7868993798
1649203200,2022-04-06 00:00:00,AAVE/EUR,201.56,202.24,175.00,175.82,2299.08431712,404225.0046360384
1649116800,2022-04-05 00:00:00,AAVE/EUR,215.56,216.82,202.56,202.56,592.48039900,120012.82962144
1649030400,2022-04-04 00:00:00,AAVE/EUR,215.37,220.00,205.51,217.64,790.26318798,171992.8802319672
1648944000,2022-04-03 00:00:00,AAVE/EUR,212.80,229.08,210.00,221.61,667.79778135,147990.6663249735
1648857600,2022-04-02 00:00:00,AAVE/EUR,219.61,230.04,213.52,214.45,1168.04003692,250486.18591749397
1648771200,2022-04-01 00:00:00,AAVE/EUR,188.36,236.23,187.50,220.79,2376.64348299,524739.1146093621
1648684800,2022-03-31 00:00:00,AAVE/EUR,198.74,203.06,184.83,184.93,1865.92970673,345066.3806655789
1648598400,2022-03-30 00:00:00,AAVE/EUR,198.48,217.40,190.16,198.88,2234.36297697,444370.10885979363
1648512000,2022-03-29 00:00:00,AAVE/EUR,153.78,202.30,153.78,202.30,2626.99310488,531440.705117224
1648425600,2022-03-28 00:00:00,AAVE/EUR,152.58,162.22,151.56,151.56,696.92010668,105625.2113684208
