https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IBVOL,Volume BTC
1649376000000.0,2022-04-08 00:00:00,IBVOL/BTC,0.0613,0.06405,0.06,0.06365,0.5904576590730558,0.03758263
1649289600000.0,2022-04-07 00:00:00,IBVOL/BTC,0.06,0.0616,0.05885,0.0613,0.01688425774877651,0.001035005
1649203200000.0,2022-04-06 00:00:00,IBVOL/BTC,0.05835,0.06,0.0582,0.06,0.08296816666666668,0.00497809
1649116800000.0,2022-04-05 00:00:00,IBVOL/BTC,0.05825,0.0595,0.0578,0.05835,0.03409802913453299,0.00198962
1649030400000.0,2022-04-04 00:00:00,IBVOL/BTC,0.05905,0.05935,0.05825,0.05825,0.1001107296137339,0.00583145
1648944000000.0,2022-04-03 00:00:00,IBVOL/BTC,0.05995,0.06085,0.05905,0.05905,0.11745029635901778,0.00693544
1648857600000.0,2022-04-02 00:00:00,IBVOL/BTC,0.05745,0.05995,0.0566,0.05995,0.5578693077564637,0.033444265
1648771200000.0,2022-04-01 00:00:00,IBVOL/BTC,0.05795,0.0586,0.05625,0.05745,0.30968163620539596,0.01779121
1648684800000.0,2022-03-31 00:00:00,IBVOL/BTC,0.0578,0.05795,0.0569,0.05795,0.06926358930112166,0.004013825
1648598400000.0,2022-03-30 00:00:00,IBVOL/BTC,0.05665,0.05795,0.05665,0.0578,0.0109939446366782,0.00063545
1648512000000.0,2022-03-29 00:00:00,IBVOL/BTC,0.0561,0.0569,0.0557,0.05665,0.013107855251544571,0.00074256
1648425600000.0,2022-03-28 00:00:00,IBVOL/BTC,0.05635,0.05705,0.05475,0.0561,0.24140668449197863,0.013542915
1648339200000.0,2022-03-27 00:00:00,IBVOL/BTC,0.0599,0.0606,0.0562,0.05635,0.09183504880212955,0.005174905
1648252800000.0,2022-03-26 00:00:00,IBVOL/BTC,0.0592,0.06105,0.0592,0.0599,0.23406143572621033,0.01402028
1648166400000.0,2022-03-25 00:00:00,IBVOL/BTC,0.05615,0.0592,0.05585,0.0592,5.578787922297297,0.330264245
1648080000000.0,2022-03-24 00:00:00,IBVOL/BTC,0.0571,0.05785,0.05615,0.05615,0.14408646482635798,0.008090455
1647993600000.0,2022-03-23 00:00:00,IBVOL/BTC,0.05715,0.05795,0.05695,0.0571,0.37975700525394046,0.021684125
1647907200000.0,2022-03-22 00:00:00,IBVOL/BTC,0.0586,0.0586,0.05605,0.05715,0.1815220472440945,0.010373985
1647820800000.0,2022-03-21 00:00:00,IBVOL/BTC,0.0573,0.05915,0.057,0.0586,0.129090614334471,0.00756471
1647734400000.0,2022-03-20 00:00:00,IBVOL/BTC,0.0562,0.0577,0.0562,0.0573,0.011863525305410122,0.00067978
1647648000000.0,2022-03-19 00:00:00,IBVOL/BTC,0.0562,0.0577,0.0555,0.0562,0.13983327402135232,0.00785863
1647561600000.0,2022-03-18 00:00:00,IBVOL/BTC,0.05345,0.0562,0.05345,0.0562,0.1310641459074733,0.007365805
1647475200000.0,2022-03-17 00:00:00,IBVOL/BTC,0.0513,0.05425,0.051,0.05345,0.032396351730589336,0.001731585
1647388800000.0,2022-03-16 00:00:00,IBVOL/BTC,0.05385,0.0544,0.0513,0.0513,0.2480138401559454,0.01272311
1647302400000.0,2022-03-15 00:00:00,IBVOL/BTC,0.05425,0.05555,0.0538,0.05385,0.05250297121634169,0.002827285
1647216000000.0,2022-03-14 00:00:00,IBVOL/BTC,0.0568,0.0568,0.05425,0.05425,0.21680414746543777,0.011761625
1647129600000.0,2022-03-13 00:00:00,IBVOL/BTC,0.0564,0.05755,0.0564,0.0568,0.01601945422535211,0.000909905
1647043200000.0,2022-03-12 00:00:00,IBVOL/BTC,0.05585,0.05685,0.05585,0.0564,0.015031205673758865,0.00084776
1646956800000.0,2022-03-11 00:00:00,IBVOL/BTC,0.0551,0.056,0.05495,0.05585,0.17752381378692927,0.009914705
1646870400000.0,2022-03-10 00:00:00,IBVOL/BTC,0.05235,0.0554,0.05235,0.0551,0.014630490018148819,0.00080614
1646784000000.0,2022-03-09 00:00:00,IBVOL/BTC,0.05765,0.05765,0.05235,0.05235,0.19365950334288443,0.010138075
1646697600000.0,2022-03-08 00:00:00,IBVOL/BTC,0.05915,0.05915,0.0564,0.05765,0.11315212489158716,0.00652322
1646611200000.0,2022-03-07 00:00:00,IBVOL/BTC,0.06045,0.06045,0.05855,0.05915,0.08386906170752324,0.004960855
1646524800000.0,2022-03-06 00:00:00,IBVOL/BTC,0.05965,0.0605,0.05965,0.06045,0.13089065343258893,0.00791234
1646438400000.0,2022-03-05 00:00:00,IBVOL/BTC,0.0581,0.06,0.0577,0.05965,0.036320536462699074,0.00216652
1646352000000.0,2022-03-04 00:00:00,IBVOL/BTC,0.0576,0.0591,0.05725,0.0581,0.18237452667814114,0.01059596
1646265600000.0,2022-03-03 00:00:00,IBVOL/BTC,0.05455,0.0576,0.05415,0.0576,0.1340457465277778,0.007721035
1646179200000.0,2022-03-02 00:00:00,IBVOL/BTC,0.05395,0.0556,0.05395,0.05455,0.013047387717690193,0.000711735
1646092800000.0,2022-03-01 00:00:00,IBVOL/BTC,0.0563,0.0563,0.05375,0.05395,0.03883188137164041,0.00209498
1646006400000.0,2022-02-28 00:00:00,IBVOL/BTC,0.06215,0.0622,0.05625,0.0563,0.2863304618117229,0.016120405
1645920000000.0,2022-02-27 00:00:00,IBVOL/BTC,0.0655,0.0679,0.06195,0.06215,0.13441906677393403,0.008354145
1645833600000.0,2022-02-26 00:00:00,IBVOL/BTC,0.06315,0.0661,0.06315,0.0655,0.07786534351145039,0.00510018
1645747200000.0,2022-02-25 00:00:00,IBVOL/BTC,0.06215,0.06415,0.0611,0.06315,0.20290055423594616,0.01281317
1645660800000.0,2022-02-24 00:00:00,IBVOL/BTC,0.0683,0.0701,0.06145,0.06215,0.23125953338696703,0.01437278
1645574400000.0,2022-02-23 00:00:00,IBVOL/BTC,0.06685,0.0683,0.0667,0.0683,0.020101317715959004,0.00137292
1645488000000.0,2022-02-22 00:00:00,IBVOL/BTC,0.069,0.069,0.0662,0.06685,0.06179685863874345,0.00413112
1645401600000.0,2022-02-21 00:00:00,IBVOL/BTC,0.0717,0.0717,0.0676,0.069,0.08357557971014493,0.005766715
1645315200000.0,2022-02-20 00:00:00,IBVOL/BTC,0.07035,0.0736,0.07035,0.0717,0.050167991631799164,0.003597045
1645228800000.0,2022-02-19 00:00:00,IBVOL/BTC,0.06735,0.07045,0.06735,0.07035,0.03347149964463397,0.00235472
1645142400000.0,2022-02-18 00:00:00,IBVOL/BTC,0.06575,0.06735,0.06545,0.06735,0.17029250185597627,0.0114692
1645056000000.0,2022-02-17 00:00:00,IBVOL/BTC,0.06215,0.06575,0.062,0.06575,0.2747421292775665,0.018064295
1644969600000.0,2022-02-16 00:00:00,IBVOL/BTC,0.0614,0.06215,0.06135,0.06215,0.009995172968624297,0.0006212
1644883200000.0,2022-02-15 00:00:00,IBVOL/BTC,0.06345,0.06345,0.0612,0.0614,0.07040252442996743,0.004322715
1644796800000.0,2022-02-14 00:00:00,IBVOL/BTC,0.06375,0.06385,0.0626,0.06345,0.021891883372734434,0.00138904
1644710400000.0,2022-02-13 00:00:00,IBVOL/BTC,0.0632,0.06405,0.06295,0.06375,0.016957882352941177,0.001081065
1644624000000.0,2022-02-12 00:00:00,IBVOL/BTC,0.0623,0.0633,0.0618,0.0632,0.010806962025316455,0.000683
1644537600000.0,2022-02-11 00:00:00,IBVOL/BTC,0.0618,0.0637,0.06145,0.0623,0.22316597110754416,0.01390324
1644451200000.0,2022-02-10 00:00:00,IBVOL/BTC,0.06135,0.0618,0.0596,0.0618,0.14235930420711976,0.008797805
1644364800000.0,2022-02-09 00:00:00,IBVOL/BTC,0.0625,0.0626,0.06135,0.06135,0.402961695191524,0.0247217
1644278400000.0,2022-02-08 00:00:00,IBVOL/BTC,0.0626,0.0632,0.06165,0.0625,0.14380976,0.00898811
1644192000000.0,2022-02-07 00:00:00,IBVOL/BTC,0.06775,0.06775,0.0619,0.0626,0.17536988817891372,0.010978155
1644105600000.0,2022-02-06 00:00:00,IBVOL/BTC,0.0665,0.0687,0.0665,0.06775,0.07510915129151291,0.005088645
1644019200000.0,2022-02-05 00:00:00,IBVOL/BTC,0.06585,0.06765,0.0651,0.0665,0.02110646616541353,0.00140358
1643932800000.0,2022-02-04 00:00:00,IBVOL/BTC,0.07045,0.07125,0.06565,0.06585,0.042152771450265754,0.00277576
1643846400000.0,2022-02-03 00:00:00,IBVOL/BTC,0.07065,0.07105,0.06995,0.07045,0.01267374024130589,0.000892865
1643760000000.0,2022-02-02 00:00:00,IBVOL/BTC,0.06915,0.07065,0.069,0.07065,0.04170573248407643,0.00294651
1643673600000.0,2022-02-01 00:00:00,IBVOL/BTC,0.0675,0.0692,0.0675,0.06915,0.0117942154736081,0.00081557
1643587200000.0,2022-01-31 00:00:00,IBVOL/BTC,0.0683,0.0692,0.0675,0.0675,0.015621037037037036,0.00105442
1643500800000.0,2022-01-30 00:00:00,IBVOL/BTC,0.066,0.0683,0.066,0.0683,0.09047086383601757,0.00617916
1643414400000.0,2022-01-29 00:00:00,IBVOL/BTC,0.0651,0.06665,0.0651,0.066,0.028935757575757573,0.00190976
1643328000000.0,2022-01-28 00:00:00,IBVOL/BTC,0.0658,0.06805,0.0651,0.0651,0.09356228878648232,0.006090905
1643241600000.0,2022-01-27 00:00:00,IBVOL/BTC,0.0654,0.068,0.0646,0.0658,0.019717325227963527,0.0012974
1643155200000.0,2022-01-26 00:00:00,IBVOL/BTC,0.0643,0.0654,0.06115,0.0654,0.06181636085626911,0.00404279
1643068800000.0,2022-01-25 00:00:00,IBVOL/BTC,0.066,0.06895,0.0641,0.0643,0.1546282270606532,0.009942595
1642982400000.0,2022-01-24 00:00:00,IBVOL/BTC,0.07185,0.0743,0.066,0.066,0.14762681818181816,0.00974337
1642896000000.0,2022-01-23 00:00:00,IBVOL/BTC,0.0734,0.0734,0.0709,0.07185,0.017280654140570634,0.001241615
1642809600000.0,2022-01-22 00:00:00,IBVOL/BTC,0.0737,0.07465,0.0725,0.0734,1.4118458446866482,0.103629485
1642723200000.0,2022-01-21 00:00:00,IBVOL/BTC,0.07685,0.07815,0.07335,0.0737,0.10042354138398914,0.007401215
1642636800000.0,2022-01-20 00:00:00,IBVOL/BTC,0.07425,0.07685,0.07265,0.07685,0.06373435263500325,0.004897985
1642550400000.0,2022-01-19 00:00:00,IBVOL/BTC,0.0746,0.0746,0.07395,0.07425,0.012987878787878788,0.00096435
1642464000000.0,2022-01-18 00:00:00,IBVOL/BTC,0.07515,0.0765,0.0741,0.0746,0.026601997319034856,0.001984509
1642377600000.0,2022-01-17 00:00:00,IBVOL/BTC,0.0729,0.07515,0.07265,0.07515,0.13755141051230874,0.0103369885
1642291200000.0,2022-01-16 00:00:00,IBVOL/BTC,0.07175,0.0742,0.07175,0.0729,0.14260637860082304,0.010396005
1642204800000.0,2022-01-15 00:00:00,IBVOL/BTC,0.07135,0.0738,0.07135,0.07175,0.015573240418118469,0.00111738
1642118400000.0,2022-01-14 00:00:00,IBVOL/BTC,0.0692,0.07375,0.06885,0.07135,0.046210441485634204,0.003297115
1642032000000.0,2022-01-13 00:00:00,IBVOL/BTC,0.0656,0.0705,0.0656,0.0692,0.09462904624277457,0.00654833
1641945600000.0,2022-01-12 00:00:00,IBVOL/BTC,0.06655,0.0678,0.0648,0.0656,0.06134611280487804,0.004024305
1641859200000.0,2022-01-11 00:00:00,IBVOL/BTC,0.06985,0.06985,0.06635,0.06655,0.048082719759579264,0.003199905
1641772800000.0,2022-01-10 00:00:00,IBVOL/BTC,0.07025,0.07265,0.06925,0.06985,0.061130851825340025,0.00426999
1641686400000.0,2022-01-09 00:00:00,IBVOL/BTC,0.0694,0.0722,0.0694,0.07025,0.0440191459074733,0.003092345
1641600000000.0,2022-01-08 00:00:00,IBVOL/BTC,0.06925,0.07195,0.06925,0.0694,0.08010324207492794,0.005559165
1641513600000.0,2022-01-07 00:00:00,IBVOL/BTC,0.06865,0.0707,0.068,0.06925,0.059703176895306846,0.004134445
1641427200000.0,2022-01-06 00:00:00,IBVOL/BTC,0.06875,0.06875,0.0671,0.06865,0.024389075018208303,0.00167431
1641340800000.0,2022-01-05 00:00:00,IBVOL/BTC,0.06655,0.06945,0.06585,0.06875,0.05392618181818181,0.003707425
1641254400000.0,2022-01-04 00:00:00,IBVOL/BTC,0.0667,0.06675,0.0655,0.06655,0.017773703981968446,0.00118284
1641168000000.0,2022-01-03 00:00:00,IBVOL/BTC,0.0662,0.0672,0.06575,0.0667,0.013033958020989505,0.000869365
1641081600000.0,2022-01-02 00:00:00,IBVOL/BTC,0.0658,0.06675,0.0657,0.0662,0.03294690332326285,0.002181085
1640995200000.0,2022-01-01 00:00:00,IBVOL/BTC,0.06535,0.0658,0.06355,0.0658,0.015032066869300914,0.00098911
1640908800000.0,2021-12-31 00:00:00,IBVOL/BTC,0.062,0.0683,0.0616,0.06535,0.4284586840091813,0.027999775
1640822400000.0,2021-12-30 00:00:00,IBVOL/BTC,0.0626,0.0634,0.062,0.062,0.010318548387096775,0.00063975
1640736000000.0,2021-12-29 00:00:00,IBVOL/BTC,0.0631,0.06335,0.06165,0.0626,0.015952955271565494,0.000998655
1640649600000.0,2021-12-28 00:00:00,IBVOL/BTC,0.0591,0.06325,0.058,0.0631,0.0448729001584786,0.00283148
1640563200000.0,2021-12-27 00:00:00,IBVOL/BTC,0.0596,0.0599,0.0584,0.0591,0.012588324873096447,0.00074397
1640476800000.0,2021-12-26 00:00:00,IBVOL/BTC,0.05875,0.06065,0.05875,0.0596,0.01346988255033557,0.000802805
1640390400000.0,2021-12-25 00:00:00,IBVOL/BTC,0.05955,0.0597,0.05875,0.05875,0.010635234042553192,0.00062482
1640304000000.0,2021-12-24 00:00:00,IBVOL/BTC,0.05685,0.06015,0.05635,0.05955,0.8627409739714526,0.051376225
1640217600000.0,2021-12-23 00:00:00,IBVOL/BTC,0.0584,0.05975,0.05685,0.05685,0.7120787159190853,0.040481675
1640131200000.0,2021-12-22 00:00:00,IBVOL/BTC,0.05755,0.05885,0.05735,0.0584,0.013551883561643835,0.00079143
1640044800000.0,2021-12-21 00:00:00,IBVOL/BTC,0.05945,0.05945,0.057,0.05755,0.018691746307558644,0.00107571
1639958400000.0,2021-12-20 00:00:00,IBVOL/BTC,0.05985,0.0607,0.0593,0.05945,0.014914550042052143,0.00088667
1639872000000.0,2021-12-19 00:00:00,IBVOL/BTC,0.0598,0.0609,0.0595,0.05985,0.02047435254803676,0.00122539
1639785600000.0,2021-12-18 00:00:00,IBVOL/BTC,0.0609,0.0609,0.0598,0.0598,0.015548160535117057,0.00092978
1639699200000.0,2021-12-17 00:00:00,IBVOL/BTC,0.05775,0.0609,0.0571,0.0609,0.015695812807881772,0.000955875
1639612800000.0,2021-12-16 00:00:00,IBVOL/BTC,0.0557,0.058,0.0557,0.05775,0.011482943722943723,0.00066314
1639526400000.0,2021-12-15 00:00:00,IBVOL/BTC,0.05625,0.05815,0.0557,0.0557,0.015715350089766607,0.000875345
1639440000000.0,2021-12-14 00:00:00,IBVOL/BTC,0.05875,0.05885,0.05625,0.05625,0.019146133333333332,0.00107697
1639353600000.0,2021-12-13 00:00:00,IBVOL/BTC,0.0551,0.05885,0.0551,0.05875,0.02222255319148936,0.001305575
1639267200000.0,2021-12-12 00:00:00,IBVOL/BTC,0.05695,0.05695,0.05485,0.0551,0.01739627949183303,0.000958535
1639180800000.0,2021-12-11 00:00:00,IBVOL/BTC,0.05765,0.0581,0.05695,0.05695,0.01239929762949956,0.00070614
1639094400000.0,2021-12-10 00:00:00,IBVOL/BTC,0.05805,0.05805,0.05605,0.05765,0.017714483954900263,0.00102124
1639008000000.0,2021-12-09 00:00:00,IBVOL/BTC,0.05715,0.0584,0.05665,0.05805,0.016462187769164513,0.00095563
1638921600000.0,2021-12-08 00:00:00,IBVOL/BTC,0.0556,0.0585,0.0556,0.05715,0.07072335958005249,0.00404184
1638835200000.0,2021-12-07 00:00:00,IBVOL/BTC,0.05725,0.05725,0.0555,0.0556,0.035675,0.00198353
1638748800000.0,2021-12-06 00:00:00,IBVOL/BTC,0.05895,0.0595,0.05725,0.05725,0.02083187772925764,0.001192625
1638662400000.0,2021-12-05 00:00:00,IBVOL/BTC,0.06135,0.06135,0.05885,0.05895,0.01579016115351993,0.00093083
1638576000000.0,2021-12-04 00:00:00,IBVOL/BTC,0.0575,0.0661,0.0549,0.06135,1.6350387856560715,0.1003096295
1638489600000.0,2021-12-03 00:00:00,IBVOL/BTC,0.0572,0.0618,0.056,0.0575,0.2662434260869565,0.015308997
1638403200000.0,2021-12-02 00:00:00,IBVOL/BTC,0.0559,0.05845,0.0559,0.0572,0.10332307692307692,0.00591008
1638316800000.0,2021-12-01 00:00:00,IBVOL/BTC,0.0559,0.0576,0.0542,0.0559,0.03665805903398927,0.0020491855
1638230400000.0,2021-11-30 00:00:00,IBVOL/BTC,0.0559,0.0575,0.0546,0.0559,0.07644539355992845,0.0042732975
1638144000000.0,2021-11-29 00:00:00,IBVOL/BTC,0.0555,0.056,0.0522,0.0559,0.0760715474060823,0.0042523995
1638057600000.0,2021-11-28 00:00:00,IBVOL/BTC,0.0591,0.06055,0.0555,0.0555,0.16784693693693695,0.009315505
1637971200000.0,2021-11-27 00:00:00,IBVOL/BTC,0.0587,0.06055,0.0579,0.0591,0.03233639593908629,0.001911081
1637884800000.0,2021-11-26 00:00:00,IBVOL/BTC,0.05525,0.06055,0.05525,0.0587,0.16477315161839864,0.009672184
1637798400000.0,2021-11-25 00:00:00,IBVOL/BTC,0.0556,0.05895,0.0534,0.05525,1.5986483981900452,0.088325324
1637712000000.0,2021-11-24 00:00:00,IBVOL/BTC,0.0562,0.05885,0.0556,0.0556,0.06845048561151079,0.003805847
1637625600000.0,2021-11-23 00:00:00,IBVOL/BTC,0.0571,0.05855,0.0562,0.0562,0.05366497330960854,0.0030159715
1637539200000.0,2021-11-22 00:00:00,IBVOL/BTC,0.0555,0.0585,0.0555,0.0571,0.11264385288966726,0.006431964
1637452800000.0,2021-11-21 00:00:00,IBVOL/BTC,0.05415,0.0558,0.05415,0.0555,0.01925917117117117,0.001068884
1637366400000.0,2021-11-20 00:00:00,IBVOL/BTC,0.0559,0.0559,0.05415,0.05415,0.18947453370267775,0.010260046
1637280000000.0,2021-11-19 00:00:00,IBVOL/BTC,0.0518,0.058,0.05175,0.0559,0.2247531305903399,0.0125637
1637193600000.0,2021-11-18 00:00:00,IBVOL/BTC,0.056,0.05825,0.04645,0.0518,0.5570203571428571,0.0288536545
1637107200000.0,2021-11-17 00:00:00,IBVOL/BTC,0.0546,0.0568,0.05455,0.056,0.044755241071428566,0.0025062935
1637020800000.0,2021-11-16 00:00:00,IBVOL/BTC,0.0529,0.0558,0.0529,0.0546,0.0635748901098901,0.003471189
1636934400000.0,2021-11-15 00:00:00,IBVOL/BTC,0.0524,0.0529,0.0514,0.0529,0.0363417674858223,0.0019224795
1636848000000.0,2021-11-14 00:00:00,IBVOL/BTC,0.05215,0.0538,0.05215,0.0524,0.06738912213740458,0.00353119
1636761600000.0,2021-11-13 00:00:00,IBVOL/BTC,0.0518,0.054,0.05085,0.05215,0.051180143815915624,0.0026690445
1636675200000.0,2021-11-12 00:00:00,IBVOL/BTC,0.05085,0.05255,0.05085,0.0518,0.05993895752895753,0.003104838
1636588800000.0,2021-11-11 00:00:00,IBVOL/BTC,0.04935,0.0513,0.04935,0.05085,0.012275142576204523,0.000624191
1636502400000.0,2021-11-10 00:00:00,IBVOL/BTC,0.0494,0.0507,0.04825,0.04935,0.0560438399189463,0.0027657635
1636416000000.0,2021-11-09 00:00:00,IBVOL/BTC,0.048,0.0495,0.0468,0.0494,1.5897208704453443,0.078532211
1636329600000.0,2021-11-08 00:00:00,IBVOL/BTC,0.0509,0.0509,0.0479,0.048,0.18415679166666668,0.008839526
1636243200000.0,2021-11-07 00:00:00,IBVOL/BTC,0.0532,0.0532,0.05015,0.0509,0.11407479371316308,0.005806407
1636156800000.0,2021-11-06 00:00:00,IBVOL/BTC,0.0531,0.05465,0.0531,0.0532,0.5684373684210526,0.030240868
1636070400000.0,2021-11-05 00:00:00,IBVOL/BTC,0.0523,0.05375,0.05215,0.0531,0.7804519209039548,0.041441997
1635984000000.0,2021-11-04 00:00:00,IBVOL/BTC,0.0502,0.0523,0.0502,0.0523,0.09087973231357553,0.00475301
1635897600000.0,2021-11-03 00:00:00,IBVOL/BTC,0.0499,0.0519,0.0499,0.0502,0.528282609561753,0.026519787
1635811200000.0,2021-11-02 00:00:00,IBVOL/BTC,0.0516,0.05205,0.04965,0.0499,0.5209366733466934,0.02599474
1635724800000.0,2021-11-01 00:00:00,IBVOL/BTC,0.0519,0.0523,0.05085,0.0516,0.6886659108527132,0.035535161
1635638400000.0,2021-10-31 00:00:00,IBVOL/BTC,0.0519,0.05245,0.05125,0.0519,0.4704593448940269,0.02441684
1635552000000.0,2021-10-30 00:00:00,IBVOL/BTC,0.0516,0.05245,0.0516,0.0519,0.4545992100192678,0.023593699
1635465600000.0,2021-10-29 00:00:00,IBVOL/BTC,0.05195,0.05335,0.05075,0.0516,2.111894903100775,0.108973777
1635379200000.0,2021-10-28 00:00:00,IBVOL/BTC,0.05465,0.05475,0.05075,0.05195,0.27379766121270455,0.0142237885
1635292800000.0,2021-10-27 00:00:00,IBVOL/BTC,0.05365,0.0548,0.0527,0.05465,0.8589744647758464,0.0469429545
1635206400000.0,2021-10-26 00:00:00,IBVOL/BTC,0.05195,0.05365,0.0519,0.05365,0.4131662534948742,0.0221663695
1635120000000.0,2021-10-25 00:00:00,IBVOL/BTC,0.0537,0.0537,0.05155,0.05195,0.03713851780558229,0.001929346
1635033600000.0,2021-10-24 00:00:00,IBVOL/BTC,0.05455,0.0552,0.05365,0.0537,0.038881126629422724,0.0020879165
1634947200000.0,2021-10-23 00:00:00,IBVOL/BTC,0.0533,0.05495,0.05295,0.05455,3.841732722273144,0.20956652
1634860800000.0,2021-10-22 00:00:00,IBVOL/BTC,0.04985,0.05505,0.04345,0.0533,10.844014915572233,0.577985995
1634774400000.0,2021-10-21 00:00:00,IBVOL/BTC,0.04825,0.05545,0.04715,0.04985,3.315833400200602,0.165294295
1634688000000.0,2021-10-20 00:00:00,IBVOL/BTC,0.04975,0.0505,0.0459,0.04825,14.145835937823833,0.682536584
