https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KCS,Volume USDT
1663210800,2022-09-15 03:00:00,KCS/USDT,9.28,9.282,9.23,9.274,3631.065587,33612.71628582668
1663207200,2022-09-15 02:00:00,KCS/USDT,9.339,9.339,9.252,9.279,5166.84427296,47949.21880969315
1663203600,2022-09-15 01:00:00,KCS/USDT,9.323,9.339,9.27,9.339,4103.13931701,38173.51014227827
1663200000,2022-09-15 00:00:00,KCS/USDT,9.364,9.397,9.32,9.323,3223.52594313,30209.77644546842
1663196400,2022-09-14 23:00:00,KCS/USDT,9.412,9.418,9.276,9.368,4495.83990602,42055.45940592869
1663192800,2022-09-14 22:00:00,KCS/USDT,9.374,9.428,9.362,9.414,3880.87910016,36454.89636849863
1663189200,2022-09-14 21:00:00,KCS/USDT,9.32,9.375,9.279,9.374,4102.05785295,38288.33276935368
1663185600,2022-09-14 20:00:00,KCS/USDT,9.287,9.327,9.268,9.32,3950.48308674,36740.93705600671
1663182000,2022-09-14 19:00:00,KCS/USDT,9.207,9.289,9.197,9.288,3347.09433544,30939.73020454836
1663178400,2022-09-14 18:00:00,KCS/USDT,9.311,9.318,9.14,9.207,12968.96966704,119621.73616774071
1663174800,2022-09-14 17:00:00,KCS/USDT,9.301,9.354,9.297,9.31,1835.40375447,17117.71092684065
1663171200,2022-09-14 16:00:00,KCS/USDT,9.345,9.345,9.289,9.301,3763.3014926,35035.70652616348
1663167600,2022-09-14 15:00:00,KCS/USDT,9.376,9.38,9.34,9.343,1798.53524866,16829.20593253021
1663164000,2022-09-14 14:00:00,KCS/USDT,9.381,9.394,9.326,9.376,2968.03093968,27796.3543854146
1663160400,2022-09-14 13:00:00,KCS/USDT,9.387,9.393,9.324,9.381,4684.93139813,43858.92263876015
1663156800,2022-09-14 12:00:00,KCS/USDT,9.339,9.398,9.274,9.387,9606.3814245,89731.80377906746
1663153200,2022-09-14 11:00:00,KCS/USDT,9.366,9.373,9.307,9.338,4590.41076756,42923.88683686941
1663149600,2022-09-14 10:00:00,KCS/USDT,9.344,9.384,9.342,9.366,3337.31352466,31234.19726751526
1663146000,2022-09-14 09:00:00,KCS/USDT,9.328,9.361,9.309,9.345,5643.52279358,52721.14391034695
1663142400,2022-09-14 08:00:00,KCS/USDT,9.291,9.35,9.288,9.329,7608.4828008,70937.66238785587
1663138800,2022-09-14 07:00:00,KCS/USDT,9.291,9.335,9.253,9.29,6489.18376959,60341.66884912687
1663135200,2022-09-14 06:00:00,KCS/USDT,9.339,9.352,9.287,9.291,3315.25442354,30892.45961542714
1663131600,2022-09-14 05:00:00,KCS/USDT,9.373,9.376,9.336,9.339,1802.75921521,16870.23993473081
1663128000,2022-09-14 04:00:00,KCS/USDT,9.334,9.379,9.327,9.371,2565.34721937,24001.91511811909
1663124400,2022-09-14 03:00:00,KCS/USDT,9.355,9.356,9.28,9.333,4986.53294479,46491.19372336353
1663120800,2022-09-14 02:00:00,KCS/USDT,9.304,9.356,9.299,9.356,3502.53581527,32690.19524899108
1663117200,2022-09-14 01:00:00,KCS/USDT,9.273,9.305,9.259,9.304,3079.98136692,28609.58847096902
1663113600,2022-09-14 00:00:00,KCS/USDT,9.254,9.337,9.215,9.274,4565.01147761,42329.86863623029
1663110000,2022-09-13 23:00:00,KCS/USDT,9.268,9.303,9.184,9.254,6841.77230922,63231.52985566389
1663106400,2022-09-13 22:00:00,KCS/USDT,9.255,9.286,9.239,9.271,5141.79096669,47611.92660939808
1663102800,2022-09-13 21:00:00,KCS/USDT,9.281,9.296,9.18,9.256,5233.81705307,48348.55498150568
1663099200,2022-09-13 20:00:00,KCS/USDT,9.278,9.32,9.263,9.28,3585.83339115,33328.86654159039
1663095600,2022-09-13 19:00:00,KCS/USDT,9.213,9.285,9.186,9.277,10612.90690631,97813.33510539055
1663092000,2022-09-13 18:00:00,KCS/USDT,9.359,9.364,9.211,9.214,9194.07795986,85220.63594216569
1663088400,2022-09-13 17:00:00,KCS/USDT,9.377,9.398,9.332,9.359,5489.79051296,51401.89445681323
1663084800,2022-09-13 16:00:00,KCS/USDT,9.311,9.388,9.288,9.378,8717.4613041,81366.52749658459
1663081200,2022-09-13 15:00:00,KCS/USDT,9.3,9.339,9.277,9.311,8899.78707812,82839.77561715706
1663077600,2022-09-13 14:00:00,KCS/USDT,9.406,9.438,9.271,9.296,19978.51245875,186709.17126515684
1663074000,2022-09-13 13:00:00,KCS/USDT,9.416,9.499,9.38,9.406,14414.86408708,135692.36103596748
1663070400,2022-09-13 12:00:00,KCS/USDT,9.73,9.783,9.389,9.421,52073.36285906,497890.68891921945
1663066800,2022-09-13 11:00:00,KCS/USDT,9.712,9.757,9.71,9.73,6257.63894341,60918.33086581362
1663063200,2022-09-13 10:00:00,KCS/USDT,9.666,9.714,9.598,9.712,5520.59876176,53432.54643641106
1663059600,2022-09-13 09:00:00,KCS/USDT,9.676,9.713,9.598,9.665,7511.97764738,72598.46861144519
1663056000,2022-09-13 08:00:00,KCS/USDT,9.712,9.714,9.66,9.675,2802.76516415,27145.59774029982
1663052400,2022-09-13 07:00:00,KCS/USDT,9.695,9.726,9.664,9.711,2674.72313164,25922.84462457083
1663048800,2022-09-13 06:00:00,KCS/USDT,9.709,9.765,9.678,9.692,4908.32955,47710.05697632687
1663045200,2022-09-13 05:00:00,KCS/USDT,9.679,9.72,9.673,9.71,2905.66825868,28198.48872850656
1663041600,2022-09-13 04:00:00,KCS/USDT,9.68,9.717,9.669,9.679,2799.41049676,27120.73159577175
1663038000,2022-09-13 03:00:00,KCS/USDT,9.664,9.687,9.622,9.68,2252.43226903,21737.01706644678
1663034400,2022-09-13 02:00:00,KCS/USDT,9.628,9.665,9.566,9.662,2238.28015352,21524.50195289435
1663030800,2022-09-13 01:00:00,KCS/USDT,9.61,9.64,9.571,9.628,3790.00834824,36397.93665689362
1663027200,2022-09-13 00:00:00,KCS/USDT,9.715,9.718,9.573,9.61,17227.83882285,165933.69995124156
1663023600,2022-09-12 23:00:00,KCS/USDT,9.786,9.803,9.676,9.715,21674.98661778,210367.6069564363
1663020000,2022-09-12 22:00:00,KCS/USDT,9.779,9.79,9.763,9.784,1484.88566339,14517.50123980301
1663016400,2022-09-12 21:00:00,KCS/USDT,9.84,9.841,9.768,9.779,4743.3337036,46467.76563660891
1663012800,2022-09-12 20:00:00,KCS/USDT,9.825,9.841,9.807,9.839,3857.97739399,37915.3648034509
1663009200,2022-09-12 19:00:00,KCS/USDT,9.82,9.832,9.805,9.825,2613.88612729,25669.89221474945
1663005600,2022-09-12 18:00:00,KCS/USDT,9.809,9.823,9.787,9.821,3956.19220149,38784.61915057853
1663002000,2022-09-12 17:00:00,KCS/USDT,9.77,9.813,9.742,9.809,6227.41552891,60910.00009450412
1662998400,2022-09-12 16:00:00,KCS/USDT,9.746,9.775,9.684,9.77,11092.58784036,107941.0697515616
1662994800,2022-09-12 15:00:00,KCS/USDT,9.883,9.885,9.711,9.746,14913.38037878,146219.87241096864
1662991200,2022-09-12 14:00:00,KCS/USDT,9.914,9.928,9.877,9.883,6763.5330944,66974.52799255389
1662987600,2022-09-12 13:00:00,KCS/USDT,9.883,9.916,9.877,9.914,5468.9193588,54123.43139201929
1662984000,2022-09-12 12:00:00,KCS/USDT,9.907,9.918,9.859,9.883,8944.62114439,88487.61828243126
1662980400,2022-09-12 11:00:00,KCS/USDT,9.882,9.919,9.878,9.906,7001.70266777,69315.40869525613
1662976800,2022-09-12 10:00:00,KCS/USDT,9.876,9.89,9.832,9.882,7083.28079568,69875.80972052442
1662973200,2022-09-12 09:00:00,KCS/USDT,9.844,9.886,9.836,9.876,13499.3203622,133233.69038347889
1662969600,2022-09-12 08:00:00,KCS/USDT,9.816,9.848,9.785,9.843,4187.90814905,41115.21608736434
1662966000,2022-09-12 07:00:00,KCS/USDT,9.703,9.83,9.702,9.817,4997.17718253,48860.80223822221
1662962400,2022-09-12 06:00:00,KCS/USDT,9.723,9.732,9.686,9.703,2893.97144196,28089.25131851656
1662958800,2022-09-12 05:00:00,KCS/USDT,9.728,9.735,9.683,9.72,2895.32813786,28099.02408194281
1662955200,2022-09-12 04:00:00,KCS/USDT,9.707,9.735,9.697,9.727,1725.93109405,16771.05374333858
1662951600,2022-09-12 03:00:00,KCS/USDT,9.723,9.738,9.652,9.708,3366.05503286,32605.30386418664
1662948000,2022-09-12 02:00:00,KCS/USDT,9.847,9.86,9.701,9.723,5910.75549305,57679.3887788753
1662944400,2022-09-12 01:00:00,KCS/USDT,9.64,9.882,9.617,9.851,23160.41115958,226544.50802177002
1662940800,2022-09-12 00:00:00,KCS/USDT,9.755,9.761,9.64,9.64,6358.96654864,61763.2056244184
1662937200,2022-09-11 23:00:00,KCS/USDT,9.709,9.758,9.678,9.755,4940.54922534,47997.44073914327
1662933600,2022-09-11 22:00:00,KCS/USDT,9.621,9.709,9.613,9.708,3582.32624271,34671.6488574437
1662930000,2022-09-11 21:00:00,KCS/USDT,9.692,9.719,9.601,9.617,6374.38628259,61579.21938825486
1662926400,2022-09-11 20:00:00,KCS/USDT,9.708,9.711,9.632,9.693,7024.14020162,67938.01372631228
1662922800,2022-09-11 19:00:00,KCS/USDT,9.692,9.736,9.687,9.708,4270.18552794,41468.69813398664
1662919200,2022-09-11 18:00:00,KCS/USDT,9.727,9.764,9.684,9.692,3173.02860458,30868.95761911247
1662915600,2022-09-11 17:00:00,KCS/USDT,9.779,9.81,9.72,9.726,4511.17192014,44071.89500863906
1662912000,2022-09-11 16:00:00,KCS/USDT,9.75,9.789,9.749,9.777,3305.69068806,32306.32368912906
1662908400,2022-09-11 15:00:00,KCS/USDT,9.689,9.763,9.622,9.75,10871.76581313,105410.23562063952
1662904800,2022-09-11 14:00:00,KCS/USDT,9.735,9.736,9.686,9.689,5307.47126817,51527.10686047116
1662901200,2022-09-11 13:00:00,KCS/USDT,9.788,9.791,9.698,9.735,7026.62826444,68386.21506716841
1662897600,2022-09-11 12:00:00,KCS/USDT,9.808,9.819,9.775,9.788,7892.71669625,77369.12980268996
1662894000,2022-09-11 11:00:00,KCS/USDT,9.745,9.809,9.745,9.809,4526.20178219,44264.49091423726
1662890400,2022-09-11 10:00:00,KCS/USDT,9.735,9.75,9.72,9.745,2331.42029179,22696.26478885626
1662886800,2022-09-11 09:00:00,KCS/USDT,9.755,9.76,9.729,9.736,3843.32197634,37455.16240318158
1662883200,2022-09-11 08:00:00,KCS/USDT,9.734,9.775,9.72,9.754,2536.55986436,24734.55717656054
1662879600,2022-09-11 07:00:00,KCS/USDT,9.719,9.748,9.706,9.734,3744.67720032,36422.7306477328
1662876000,2022-09-11 06:00:00,KCS/USDT,9.747,9.749,9.612,9.717,10377.53609025,100663.75423382466
1662872400,2022-09-11 05:00:00,KCS/USDT,9.735,9.76,9.723,9.746,7041.19179963,68600.73928233179
1662868800,2022-09-11 04:00:00,KCS/USDT,9.738,9.789,9.727,9.735,4319.9344392,42188.46025676067
1662865200,2022-09-11 03:00:00,KCS/USDT,9.744,9.776,9.723,9.739,5665.97240145,55274.70120331449
1662861600,2022-09-11 02:00:00,KCS/USDT,9.768,9.786,9.721,9.744,6927.92219659,67598.06166059586
1662858000,2022-09-11 01:00:00,KCS/USDT,9.765,9.795,9.726,9.768,6561.0811235,64068.35059032683
1662854400,2022-09-11 00:00:00,KCS/USDT,9.776,9.809,9.73,9.764,7435.37959621,72589.88795408002
1662850800,2022-09-10 23:00:00,KCS/USDT,9.815,9.829,9.771,9.776,6791.33788739,66556.82380653299
1662847200,2022-09-10 22:00:00,KCS/USDT,9.749,9.828,9.748,9.815,13528.75521014,132607.79071158393
1662843600,2022-09-10 21:00:00,KCS/USDT,9.729,9.8,9.67,9.75,10146.11477573,98751.10000831469
1662840000,2022-09-10 20:00:00,KCS/USDT,9.724,9.742,9.707,9.729,2827.85124829,27503.13118220701
1662836400,2022-09-10 19:00:00,KCS/USDT,9.703,9.745,9.695,9.725,2934.23267702,28515.49373619138
1662832800,2022-09-10 18:00:00,KCS/USDT,9.699,9.783,9.697,9.703,10547.90885856,102842.61343390203
1662829200,2022-09-10 17:00:00,KCS/USDT,9.733,9.74,9.694,9.698,2845.83883425,27626.57320290996
1662825600,2022-09-10 16:00:00,KCS/USDT,9.671,9.744,9.66,9.734,4719.81531482,45767.47806026534
1662822000,2022-09-10 15:00:00,KCS/USDT,9.645,9.686,9.638,9.67,3877.92751802,37488.42741330045
1662818400,2022-09-10 14:00:00,KCS/USDT,9.637,9.682,9.587,9.645,5243.29262466,50614.15055484571
1662814800,2022-09-10 13:00:00,KCS/USDT,9.757,9.758,9.567,9.637,11312.98974464,109395.34961469391
1662811200,2022-09-10 12:00:00,KCS/USDT,9.743,9.781,9.694,9.757,4084.60484489,39786.94005569897
1662807600,2022-09-10 11:00:00,KCS/USDT,9.763,9.772,9.742,9.742,1886.46766252,18411.07700766356
1662804000,2022-09-10 10:00:00,KCS/USDT,9.747,9.776,9.726,9.763,4196.7241758,40921.62585590905
1662800400,2022-09-10 09:00:00,KCS/USDT,9.733,9.799,9.728,9.748,4503.48523562,43905.50854177081
1662796800,2022-09-10 08:00:00,KCS/USDT,9.667,9.792,9.665,9.732,5709.00265277,55562.90157282367
1662793200,2022-09-10 07:00:00,KCS/USDT,9.775,9.788,9.655,9.667,15222.78044565,148374.80199862562
1662789600,2022-09-10 06:00:00,KCS/USDT,9.74,9.775,9.738,9.775,6685.17422688,65258.44525498571
1662786000,2022-09-10 05:00:00,KCS/USDT,9.67,9.759,9.659,9.74,10729.82169197,104384.06581492972
1662782400,2022-09-10 04:00:00,KCS/USDT,9.658,9.709,9.645,9.669,3003.41988388,29075.60155929591
1662778800,2022-09-10 03:00:00,KCS/USDT,9.676,9.7,9.653,9.657,5290.00877541,51200.75627393873
1662775200,2022-09-10 02:00:00,KCS/USDT,9.677,9.698,9.656,9.677,4942.18792523,47835.1109201726
1662771600,2022-09-10 01:00:00,KCS/USDT,9.623,9.677,9.623,9.676,3538.98896481,34160.85708210984
1662768000,2022-09-10 00:00:00,KCS/USDT,9.611,9.628,9.564,9.624,3147.43922958,30207.35750600724
1662764400,2022-09-09 23:00:00,KCS/USDT,9.635,9.695,9.578,9.611,7208.41214313,69473.43967123028
1662760800,2022-09-09 22:00:00,KCS/USDT,9.589,9.637,9.586,9.635,4515.3734691,43448.24521071491
1662757200,2022-09-09 21:00:00,KCS/USDT,9.567,9.62,9.555,9.589,5628.83264874,54007.2698895562
1662753600,2022-09-09 20:00:00,KCS/USDT,9.604,9.611,9.553,9.567,4613.82709377,44205.16948729121
1662750000,2022-09-09 19:00:00,KCS/USDT,9.535,9.609,9.496,9.604,8539.84068153,81624.22014276308
1662746400,2022-09-09 18:00:00,KCS/USDT,9.56,9.57,9.516,9.537,6124.49281802,58457.84309155068
1662742800,2022-09-09 17:00:00,KCS/USDT,9.601,9.631,9.532,9.562,5564.13039574,53357.74068491419
1662739200,2022-09-09 16:00:00,KCS/USDT,9.61,9.62,9.546,9.602,5882.75605742,56391.51701842908
1662735600,2022-09-09 15:00:00,KCS/USDT,9.548,9.655,9.536,9.61,19127.77025042,183748.05671426742
1662732000,2022-09-09 14:00:00,KCS/USDT,9.542,9.59,9.511,9.548,7160.71155842,68419.58033390968
1662728400,2022-09-09 13:00:00,KCS/USDT,9.581,9.589,9.502,9.541,8601.46975094,81981.18200674015
1662724800,2022-09-09 12:00:00,KCS/USDT,9.503,9.636,9.5,9.581,8922.49505713,85395.06100927697
1662721200,2022-09-09 11:00:00,KCS/USDT,9.548,9.569,9.467,9.503,10661.34820491,101430.7005795274
1662717600,2022-09-09 10:00:00,KCS/USDT,9.488,9.643,9.477,9.547,14848.20924925,141808.09694708717
1662714000,2022-09-09 09:00:00,KCS/USDT,9.51,9.51,9.45,9.489,3752.49465724,35543.9643364199
1662710400,2022-09-09 08:00:00,KCS/USDT,9.481,9.571,9.473,9.507,23460.33202609,222952.74000450403
1662706800,2022-09-09 07:00:00,KCS/USDT,9.478,9.505,9.461,9.481,6375.57588089,60517.75816584241
1662703200,2022-09-09 06:00:00,KCS/USDT,9.433,9.5,9.43,9.476,5096.06561664,48270.16872709232
1662699600,2022-09-09 05:00:00,KCS/USDT,9.463,9.511,9.412,9.433,15892.60474889,150685.03465873369
1662696000,2022-09-09 04:00:00,KCS/USDT,9.408,9.499,9.4,9.463,14637.00173677,138488.46633893789
1662692400,2022-09-09 03:00:00,KCS/USDT,9.293,9.41,9.289,9.405,10139.91283212,94893.73666814386
1662688800,2022-09-09 02:00:00,KCS/USDT,9.272,9.3,9.27,9.291,2511.62508,23340.03932496295
1662685200,2022-09-09 01:00:00,KCS/USDT,9.298,9.298,9.269,9.272,1959.22542049,18197.67096223694
1662681600,2022-09-09 00:00:00,KCS/USDT,9.277,9.298,9.275,9.298,3506.415075,32570.82243783083
1662678000,2022-09-08 23:00:00,KCS/USDT,9.252,9.277,9.245,9.277,1899.28118299,17604.72080559336
1662674400,2022-09-08 22:00:00,KCS/USDT,9.255,9.258,9.23,9.251,1291.64822094,11941.99073834308
1662670800,2022-09-08 21:00:00,KCS/USDT,9.29,9.296,9.231,9.256,2614.13937373,24234.57651400144
1662667200,2022-09-08 20:00:00,KCS/USDT,9.283,9.295,9.258,9.29,7250.88941291,67285.96072807429
1662663600,2022-09-08 19:00:00,KCS/USDT,9.188,9.288,9.176,9.284,4882.12865943,45103.91127867982
1662660000,2022-09-08 18:00:00,KCS/USDT,9.196,9.214,9.175,9.188,2798.3596876,25735.27488315687
1662656400,2022-09-08 17:00:00,KCS/USDT,9.203,9.225,9.158,9.196,2941.80718816,27062.7172953845
1662652800,2022-09-08 16:00:00,KCS/USDT,9.216,9.226,9.164,9.204,3942.34988208,36226.34554961491
1662649200,2022-09-08 15:00:00,KCS/USDT,9.275,9.289,9.186,9.216,6857.63362747,63413.22241106581
1662645600,2022-09-08 14:00:00,KCS/USDT,9.224,9.276,9.155,9.276,9508.37956145,87746.50387015061
1662642000,2022-09-08 13:00:00,KCS/USDT,9.186,9.25,9.1,9.224,7644.54109246,70134.84694121783
1662638400,2022-09-08 12:00:00,KCS/USDT,9.206,9.246,9.169,9.186,14799.40060776,136296.22257692678
1662634800,2022-09-08 11:00:00,KCS/USDT,9.195,9.23,9.191,9.206,3434.90944617,31634.42135909495
1662631200,2022-09-08 10:00:00,KCS/USDT,9.157,9.213,9.146,9.195,4048.14484004,37186.58516475447
1662627600,2022-09-08 09:00:00,KCS/USDT,9.184,9.187,9.129,9.158,3924.02280727,35962.33600031888
1662624000,2022-09-08 08:00:00,KCS/USDT,9.125,9.184,9.104,9.184,3700.85540819,33845.25385873191
1662620400,2022-09-08 07:00:00,KCS/USDT,9.194,9.214,9.061,9.125,9399.80743304,85682.20134787782
1662616800,2022-09-08 06:00:00,KCS/USDT,9.201,9.219,9.18,9.193,2307.92696712,21231.32088568308
1662613200,2022-09-08 05:00:00,KCS/USDT,9.224,9.235,9.174,9.201,8118.85800221,74674.62964754185
1662609600,2022-09-08 04:00:00,KCS/USDT,9.2,9.249,9.2,9.225,3294.06462873,30387.78388272026
1662606000,2022-09-08 03:00:00,KCS/USDT,9.201,9.212,9.182,9.201,1146.67525237,10552.76984757365
1662602400,2022-09-08 02:00:00,KCS/USDT,9.191,9.217,9.182,9.201,1977.56011493,18186.54408083098
1662598800,2022-09-08 01:00:00,KCS/USDT,9.214,9.222,9.173,9.192,1869.94950728,17208.51983614387
1662595200,2022-09-08 00:00:00,KCS/USDT,9.203,9.251,9.174,9.215,3126.79336875,28838.69551720645
1662591600,2022-09-07 23:00:00,KCS/USDT,9.241,9.242,9.179,9.204,4968.94500492,45792.92801769041
1662588000,2022-09-07 22:00:00,KCS/USDT,9.272,9.28,9.231,9.242,3980.14746881,36868.1235350753
