https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT
1658880000,2022-07-27 00:00:00,LINK/USDT,6.3422,6.8688,6.1879,6.859,1176325.31954044,7655969.977458854705
1658793600,2022-07-26 00:00:00,LINK/USDT,6.4299,6.4478,6.081,6.3425,808130.53171683,5085365.136722882509
1658707200,2022-07-25 00:00:00,LINK/USDT,7.0928,7.1449,6.4036,6.429,1004637.20634344,6766107.944191379587
1658620800,2022-07-24 00:00:00,LINK/USDT,6.85,7.2469,6.8432,7.0918,593273.85994882,4180322.361400465459
1658534400,2022-07-23 00:00:00,LINK/USDT,6.7834,7.0277,6.6102,6.8461,527034.91142533,3580262.365605091379
1658448000,2022-07-22 00:00:00,LINK/USDT,6.995,7.2862,6.7463,6.7818,1014207.72965776,7140560.071275574175
1658361600,2022-07-21 00:00:00,LINK/USDT,6.8648,7.055,6.648,6.9903,1057291.03254957,7266105.629625198836
1658275200,2022-07-20 00:00:00,LINK/USDT,7.2546,7.582,6.828,6.8655,1824245.07573272,13283988.079802504846
1658188800,2022-07-19 00:00:00,LINK/USDT,7.0482,7.3706,6.733,7.255,2280639.1480306,16145206.263116032271
1658102400,2022-07-18 00:00:00,LINK/USDT,6.3495,7.1462,6.3303,7.0482,1753918.7423847,11984325.926605940154
1658016000,2022-07-17 00:00:00,LINK/USDT,6.5956,6.7126,6.3165,6.3488,762857.21665917,4956417.091780680141
1657929600,2022-07-16 00:00:00,LINK/USDT,6.3236,6.6154,6.1434,6.5956,1073912.3604426,6857377.367718408577
1657843200,2022-07-15 00:00:00,LINK/USDT,6.2747,6.4563,6.1177,6.3236,1068980.96568037,6717349.209136071197
1657756800,2022-07-14 00:00:00,LINK/USDT,6.1721,6.3902,5.9928,6.2755,1047848.27716032,6489970.917815450176
1657670400,2022-07-13 00:00:00,LINK/USDT,5.948,6.1913,5.6867,6.1726,1234561.95675939,7389115.388782584399
1657584000,2022-07-12 00:00:00,LINK/USDT,6.0435,6.2391,5.9217,5.9492,933131.31036814,5716527.314800383945
1657497600,2022-07-11 00:00:00,LINK/USDT,6.1941,6.4334,5.9834,6.0439,1130421.37088325,7030481.97602098947
1657411200,2022-07-10 00:00:00,LINK/USDT,6.4861,6.4889,6.1037,6.1931,636624.86613407,3987788.918060667479
1657324800,2022-07-09 00:00:00,LINK/USDT,6.3511,6.5836,6.3442,6.4864,512339.08572864,3309627.352260485152
1657238400,2022-07-08 00:00:00,LINK/USDT,6.6382,6.8316,6.3306,6.3586,1560310.60424196,10185578.037760615602
1657152000,2022-07-07 00:00:00,LINK/USDT,6.3362,6.86,6.3086,6.6385,1411174.69612297,9250612.101374983571
1657065600,2022-07-06 00:00:00,LINK/USDT,6.3077,6.4211,6.1692,6.334,1345017.95589247,8460887.820908751798
1656979200,2022-07-05 00:00:00,LINK/USDT,6.4347,6.5593,6.0525,6.3094,1422810.28132663,8965828.065810855064
1656892800,2022-07-04 00:00:00,LINK/USDT,6.2182,6.5052,6.0162,6.4324,1097902.36331685,6828277.900340087333
1656806400,2022-07-03 00:00:00,LINK/USDT,6.2246,6.2499,6.0123,6.2176,661169.38708641,4056391.789504107742
1656720000,2022-07-02 00:00:00,LINK/USDT,6.0769,6.2863,5.981,6.2244,941778.66698776,5764518.142239754523
1656633600,2022-07-01 00:00:00,LINK/USDT,6.2754,6.4274,5.935,6.0768,1646946.31924716,10114785.443093357292
1656547200,2022-06-30 00:00:00,LINK/USDT,6.2336,6.3107,5.88,6.2759,1858698.00349776,11297834.287400236636
1656460800,2022-06-29 00:00:00,LINK/USDT,6.3184,6.4897,6.128,6.2338,1976588.81636994,12485423.762370197945
1656374400,2022-06-28 00:00:00,LINK/USDT,6.5552,7.25,6.2707,6.3143,2035835.62574146,13605721.486537118552
1656288000,2022-06-27 00:00:00,LINK/USDT,6.699,6.9958,6.3979,6.555,1511147.56104505,10139283.295661767787
1656201600,2022-06-26 00:00:00,LINK/USDT,7.265,7.4999,6.6897,6.6952,1487966.91595961,10567894.79987560888
1656115200,2022-06-25 00:00:00,LINK/USDT,7.2646,7.3759,6.8023,7.2612,1592669.05788344,11333860.458158746948
1656028800,2022-06-24 00:00:00,LINK/USDT,6.9898,7.4366,6.9484,7.2641,1877394.24561626,13438721.517002845472
1655942400,2022-06-23 00:00:00,LINK/USDT,6.6237,7.0855,6.5952,6.9886,1833718.74048741,12629708.923115115072
1655856000,2022-06-22 00:00:00,LINK/USDT,6.8605,7.0354,6.46,6.6201,2207136.98648391,14878746.358348088128
1655769600,2022-06-21 00:00:00,LINK/USDT,6.984,7.5641,6.7527,6.8576,2409624.44365882,17367077.637263697254
1655683200,2022-06-20 00:00:00,LINK/USDT,6.6041,7.2871,6.3114,6.9825,2456704.08230875,16727843.04376865796
1655596800,2022-06-19 00:00:00,LINK/USDT,5.9295,6.8162,5.8229,6.6067,2128897.33212817,13361500.881019074506
1655510400,2022-06-18 00:00:00,LINK/USDT,6.3635,6.469,5.4082,5.9285,2208811.38450364,12927828.758908854877
1655424000,2022-06-17 00:00:00,LINK/USDT,6.3624,6.7358,6.262,6.3599,1817637.96519027,11753776.176308226892
1655337600,2022-06-16 00:00:00,LINK/USDT,7.326,7.5,6.2053,6.3586,3179818.47605037,21157856.405421215147
1655251200,2022-06-15 00:00:00,LINK/USDT,6.7305,7.3736,5.8328,7.3257,4111088.181544,26790504.862318368547
1655164800,2022-06-14 00:00:00,LINK/USDT,5.9212,6.8692,5.3914,6.7322,3452552.02260385,21352756.179529550809
1655078400,2022-06-13 00:00:00,LINK/USDT,6.2702,6.3414,5.3,5.9315,3811651.09446517,22150662.58688488729
1654992000,2022-06-12 00:00:00,LINK/USDT,7.0434,7.1454,6.2574,6.2716,2050299.44433368,13766849.948093916364
1654905600,2022-06-11 00:00:00,LINK/USDT,8.0362,8.4224,6.9355,7.0433,1785401.39418328,13645812.270945916807
1654819200,2022-06-10 00:00:00,LINK/USDT,9.271,9.5336,8.0009,8.0395,2151874.93149483,18879172.842160600627
1654732800,2022-06-09 00:00:00,LINK/USDT,8.7084,9.6437,8.4913,9.271,1877828.46753779,17155246.390807561838
1654646400,2022-06-08 00:00:00,LINK/USDT,8.7113,8.9825,8.2318,8.7036,1706082.24756623,14670383.998629377917
1654560000,2022-06-07 00:00:00,LINK/USDT,7.9782,9,7.3128,8.7087,1910650.97469634,15501499.327837023786
1654473600,2022-06-06 00:00:00,LINK/USDT,7.6465,8.201,7.623,7.9781,1179566.90756682,9357290.947273492597
1654387200,2022-06-05 00:00:00,LINK/USDT,7.4092,7.8877,7.2399,7.6465,959163.42936229,7193512.932765286922
1654300800,2022-06-04 00:00:00,LINK/USDT,6.8527,7.4388,6.6832,7.409,600701.19279731,4223903.174053541174
1654214400,2022-06-03 00:00:00,LINK/USDT,7.1939,7.2192,6.6886,6.8533,672768.18355501,4628406.173450271552
1654128000,2022-06-02 00:00:00,LINK/USDT,6.9319,7.2434,6.8107,7.1965,507168.72882432,3547262.695998786851
1654041600,2022-06-01 00:00:00,LINK/USDT,7.5912,7.7667,6.7592,6.9339,733405.10978495,5349321.43525046368
1653955200,2022-05-31 00:00:00,LINK/USDT,7.458,7.7295,7.18,7.5852,651642.82629929,4874738.531065756472
1653868800,2022-05-30 00:00:00,LINK/USDT,6.7141,7.5164,6.6516,7.4568,725381.49497097,5212705.467133903428
1653782400,2022-05-29 00:00:00,LINK/USDT,6.5686,6.7473,6.3381,6.7144,337732.49666788,2218829.5659467216
1653696000,2022-05-28 00:00:00,LINK/USDT,6.29,6.653,6.21,6.567,429417.73290818,2777223.535767979281
1653609600,2022-05-27 00:00:00,LINK/USDT,6.5656,6.7056,6.211,6.2882,728664.38344143,4690827.022737002522
1653523200,2022-05-26 00:00:00,LINK/USDT,6.9582,7.0915,6.22,6.5767,733391.63350666,4874864.69772682895
1653436800,2022-05-25 00:00:00,LINK/USDT,7.2343,7.4,6.9449,6.9604,570597.60983157,4059362.805664978878
1653350400,2022-05-24 00:00:00,LINK/USDT,7.0255,7.3044,6.7213,7.2366,628738.75338724,4421310.411893579077
1653264000,2022-05-23 00:00:00,LINK/USDT,7.3221,7.6763,6.9807,7.0259,549775.18940836,4038973.951777098071
1653177600,2022-05-22 00:00:00,LINK/USDT,7.0579,7.4032,6.9155,7.3238,539103.61923363,3904254.839767202313
1653091200,2022-05-21 00:00:00,LINK/USDT,6.8763,7.1194,6.7671,7.0568,321264.15313149,2243149.79385666407
1653004800,2022-05-20 00:00:00,LINK/USDT,7.2208,7.3631,6.7506,6.8662,653678.47377717,4597824.5612538485
1652918400,2022-05-19 00:00:00,LINK/USDT,6.8076,7.2564,6.6434,7.2135,671654.26056206,4675324.838588761951
1652832000,2022-05-18 00:00:00,LINK/USDT,7.7165,7.8118,6.7811,6.8089,568451.39885213,4104839.919899077059
1652745600,2022-05-17 00:00:00,LINK/USDT,7.4194,7.9741,7.2946,7.7187,484036.66670313,3707508.530222947594
1652659200,2022-05-16 00:00:00,LINK/USDT,7.9581,7.9667,7.1634,7.4205,640513.58761985,4746102.967755414583
1652572800,2022-05-15 00:00:00,LINK/USDT,7.2595,7.9861,7.0148,7.966,359008.58636669,2701880.638635083586
1652486400,2022-05-14 00:00:00,LINK/USDT,7.1464,7.4411,6.636,7.2517,548774.15490568,3831409.810163426196
1652400000,2022-05-13 00:00:00,LINK/USDT,6.5632,7.702,6.4803,7.1533,789666.6162397,5694216.101603504501
1652313600,2022-05-12 00:00:00,LINK/USDT,6.9446,7.4312,5.532,6.5591,2135119.55422788,13595415.784088504171
1652227200,2022-05-11 00:00:00,LINK/USDT,8.5789,8.8475,6.5404,6.9392,2607492.60521717,20570550.496445667864
1652140800,2022-05-10 00:00:00,LINK/USDT,8.0961,9.3242,7.8828,8.582,1550290.69557905,13441015.728027670834
1652054400,2022-05-09 00:00:00,LINK/USDT,9.995,10.1643,8.0024,8.0961,1467880.75105862,13239572.045029432225
1651968000,2022-05-08 00:00:00,LINK/USDT,10.2122,10.3784,9.8391,9.9936,394379.04369228,3981320.511452801181
1651881600,2022-05-07 00:00:00,LINK/USDT,10.7845,10.8449,10,10.2156,316678.41381058,3333058.978179384074
1651795200,2022-05-06 00:00:00,LINK/USDT,10.9164,11.0239,10.39,10.7857,480148.55608624,5156863.996672948287
1651708800,2022-05-05 00:00:00,LINK/USDT,12.2029,12.2893,10.6216,10.9165,538190.08330488,6086592.737005225481
1651622400,2022-05-04 00:00:00,LINK/USDT,11.125,12.2075,11.0871,12.1963,498739.28562216,5742357.204277529872
1651536000,2022-05-03 00:00:00,LINK/USDT,11.1756,11.494,10.7964,11.12,360880.78151317,4031205.217410614396
1651449600,2022-05-02 00:00:00,LINK/USDT,11.2982,11.4392,10.7636,11.1697,476264.95563264,5286246.591822915587
1651363200,2022-05-01 00:00:00,LINK/USDT,10.9494,11.4812,10.79,11.2996,373908.93052552,4163472.61024196953
1651276800,2022-04-30 00:00:00,LINK/USDT,11.9834,12.2448,10.6416,10.9591,425338.15726995,4868406.706243503886
1651190400,2022-04-29 00:00:00,LINK/USDT,12.6604,12.7358,11.8298,11.9782,305454.37326328,3735321.115005877967
1651104000,2022-04-28 00:00:00,LINK/USDT,12.7396,12.9878,12.3996,12.6589,361233.70208975,4582334.225127594641
1651017600,2022-04-27 00:00:00,LINK/USDT,12.3684,12.793,12.303,12.7396,398690.86221655,5015812.763729135127
1650931200,2022-04-26 00:00:00,LINK/USDT,13.4416,13.4991,12.1478,12.3676,376413.01635618,4825814.685017300454
1650844800,2022-04-25 00:00:00,LINK/USDT,13.2599,13.5095,12.5292,13.4376,578992.37780823,7510883.33924957986
1650758400,2022-04-24 00:00:00,LINK/USDT,13.3129,13.6379,13.2081,13.2685,309209.19372092,4148314.965379530481
1650672000,2022-04-23 00:00:00,LINK/USDT,13.5777,13.6849,13.2133,13.3084,325876.90204849,4397372.371019867236
1650585600,2022-04-22 00:00:00,LINK/USDT,13.579,13.8873,13.4708,13.5808,390320.86143543,5338367.856892017723
1650499200,2022-04-21 00:00:00,LINK/USDT,14.0195,14.375,13.364,13.5801,357809.48329132,4992264.292366907731
1650412800,2022-04-20 00:00:00,LINK/USDT,14.2401,14.4853,13.7039,14.0217,328959.08383686,4648858.125322550294
1650326400,2022-04-19 00:00:00,LINK/USDT,14.0583,14.4055,13.8356,14.2472,326170.48526515,4605210.146323941047
1650240000,2022-04-18 00:00:00,LINK/USDT,13.7197,14.0597,13.1382,14.0589,551412.38112413,7438943.740135362242
1650153600,2022-04-17 00:00:00,LINK/USDT,14.1486,14.6251,13.6397,13.7199,407650.63611359,5836928.850141946033
1650067200,2022-04-16 00:00:00,LINK/USDT,14.1063,14.2684,13.8356,14.141,265079.60037407,3728728.180272957588
1649980800,2022-04-15 00:00:00,LINK/USDT,13.648,14.1952,13.6267,14.1113,300396.63165941,4182047.941936402097
1649894400,2022-04-14 00:00:00,LINK/USDT,14.1961,14.3299,13.3209,13.648,536776.34405986,7430226.884746027873
1649808000,2022-04-13 00:00:00,LINK/USDT,13.9807,14.2239,13.6798,14.1926,491462.32505314,6876857.108121024049
1649721600,2022-04-12 00:00:00,LINK/USDT,13.7586,14.3249,13.6371,13.9807,570002.31677643,7948354.236126790762
1649635200,2022-04-11 00:00:00,LINK/USDT,15.2332,15.2678,13.5051,13.7608,777610.42716641,11114427.050411016869
1649548800,2022-04-10 00:00:00,LINK/USDT,15.4349,15.9229,15.1646,15.2321,395411.09644617,6157048.91743053711
1649462400,2022-04-09 00:00:00,LINK/USDT,15.1282,15.469,15.072,15.4378,229466.07069268,3513161.927309197489
1649376000,2022-04-08 00:00:00,LINK/USDT,15.7434,15.904,15.0238,15.1391,341647.05126964,5298249.203048659897
1649289600,2022-04-07 00:00:00,LINK/USDT,15.3996,15.8819,15.0961,15.7596,380510.87041891,5917801.557669042318
1649203200,2022-04-06 00:00:00,LINK/USDT,16.7432,16.7799,15.2726,15.4214,654076.42192571,10443902.70550776496
1649116800,2022-04-05 00:00:00,LINK/USDT,17.4969,17.6492,16.6612,16.743,307292.36241123,5275976.90186043904
1649030400,2022-04-04 00:00:00,LINK/USDT,18.081,18.0847,16.81,17.5,538234.65278678,9370625.229535081218
1648944000,2022-04-03 00:00:00,LINK/USDT,17.3984,18.3204,17.1469,18.0748,560500.47196329,10023788.499482623226
1648857600,2022-04-02 00:00:00,LINK/USDT,17.346,17.8634,17.0994,17.3971,402718.71881058,7042196.133614600987
1648771200,2022-04-01 00:00:00,LINK/USDT,16.9234,17.3726,16.1627,17.3439,525881.78199979,8866065.954800012268
1648684800,2022-03-31 00:00:00,LINK/USDT,17.2202,18.0467,16.6299,16.9112,885144.69516629,15282901.165845791985
1648598400,2022-03-30 00:00:00,LINK/USDT,16.9825,17.5676,16.5208,17.2202,546479.8076436,9391762.88687983602
1648512000,2022-03-29 00:00:00,LINK/USDT,16.4847,17.514,16.4643,16.9792,591477.3288535,10056324.622601279929
1648425600,2022-03-28 00:00:00,LINK/USDT,16.8587,17.3641,16.3513,16.4847,608313.83996955,10328467.014316694001
1648339200,2022-03-27 00:00:00,LINK/USDT,15.8328,16.9007,15.6293,16.8667,389727.73394155,6302769.619174433899
1648252800,2022-03-26 00:00:00,LINK/USDT,15.5962,15.9505,15.4876,15.8418,224004.0747924,3519732.484108994856
1648166400,2022-03-25 00:00:00,LINK/USDT,16.1575,16.4519,15.4579,15.593,362302.68223909,5766183.388087659254
1648080000,2022-03-24 00:00:00,LINK/USDT,15.8397,16.4384,15.6027,16.1569,448470.89820341,7185247.477967360529
1647993600,2022-03-23 00:00:00,LINK/USDT,15.4348,15.9551,15.1232,15.8321,278816.61042444,4348969.489492891503
1647907200,2022-03-22 00:00:00,LINK/USDT,14.9912,15.8481,14.9814,15.4256,244646.83884476,3801645.097256843261
1647820800,2022-03-21 00:00:00,LINK/USDT,14.5549,15.2755,14.2907,14.9924,265985.64544929,3966319.640651042452
1647734400,2022-03-20 00:00:00,LINK/USDT,15.0038,15.136,14.4319,14.5547,156577.82796038,2311203.757240505126
1647648000,2022-03-19 00:00:00,LINK/USDT,15.0153,15.3986,14.8397,15.0086,255443.64766824,3853092.456127120107
1647561600,2022-03-18 00:00:00,LINK/USDT,14.4077,15.2655,14.1234,15.0118,294515.92570127,4345200.947034304996
1647475200,2022-03-17 00:00:00,LINK/USDT,14.6733,14.9348,14.2304,14.4001,284237.84549962,4148487.097331602182
1647388800,2022-03-16 00:00:00,LINK/USDT,13.7016,14.7944,13.58,14.6698,488371.52868143,6887057.628104603611
1647302400,2022-03-15 00:00:00,LINK/USDT,13.4008,13.8076,12.8763,13.6989,290098.96818731,3872882.035786007401
1647216000,2022-03-14 00:00:00,LINK/USDT,12.7002,13.4394,12.6,13.4122,332668.19318485,4323931.266490469363
1647129600,2022-03-13 00:00:00,LINK/USDT,13.1452,13.43,12.5799,12.6979,307690.43832346,4013500.726077406143
1647043200,2022-03-12 00:00:00,LINK/USDT,13.0435,13.4509,13.0194,13.1493,234114.82429712,3108964.075825466435
1646956800,2022-03-11 00:00:00,LINK/USDT,13.1786,13.6506,12.8073,13.0435,456009.66170636,6002583.07721551852
1646870400,2022-03-10 00:00:00,LINK/USDT,14.0033,14.1104,12.9683,13.1652,501544.57456249,6691048.471845761778
1646784000,2022-03-09 00:00:00,LINK/USDT,13.0951,14.451,13.0575,14.0061,578262.82499563,8041570.42881001594
1646697600,2022-03-08 00:00:00,LINK/USDT,12.6723,13.554,12.5712,13.0989,518953.60039572,6828538.880967400726
1646611200,2022-03-07 00:00:00,LINK/USDT,13.3122,13.6632,12.4228,12.6752,672400.21699994,8744123.329560229199
1646524800,2022-03-06 00:00:00,LINK/USDT,14.0283,14.1156,13.2467,13.3082,398935.47326245,5463459.095444340595
1646438400,2022-03-05 00:00:00,LINK/USDT,13.7277,14.2771,13.4143,14.0316,333805.28748742,4642048.161011670859
1646352000,2022-03-04 00:00:00,LINK/USDT,14.8957,14.9727,13.55,13.7314,765527.38855425,10841578.67500527535
1646265600,2022-03-03 00:00:00,LINK/USDT,15.2797,15.3706,14.4604,14.8926,663169.39079884,9900337.949897384307
1646179200,2022-03-02 00:00:00,LINK/USDT,15.3519,15.8808,14.907,15.2911,767419.77934495,11830610.79835629536
1646092800,2022-03-01 00:00:00,LINK/USDT,15.1282,15.7302,14.733,15.3504,676611.20178118,10276634.466411204055
1646006400,2022-02-28 00:00:00,LINK/USDT,13.6282,15.1599,13.3185,15.1346,851283.43846825,12190420.926068928862
1645920000,2022-02-27 00:00:00,LINK/USDT,14.7147,14.85,13.467,13.6398,799545.0720288,11341835.516974512076
1645833600,2022-02-26 00:00:00,LINK/USDT,14.3675,15.0475,14.0874,14.7121,619860.89544382,9025685.959583188636
1645747200,2022-02-25 00:00:00,LINK/USDT,13.2646,14.4848,13.0859,14.3666,925087.05273273,12715039.783137696597
1645660800,2022-02-24 00:00:00,LINK/USDT,13.3366,13.95,11.4086,13.2759,2075637.40962383,25699833.715417088533
1645574400,2022-02-23 00:00:00,LINK/USDT,13.9891,14.6689,13.296,13.3165,726219.5511477,10243487.15861902795
1645488000,2022-02-22 00:00:00,LINK/USDT,13.5049,14.2016,13.0139,13.9963,690376.59221841,9458538.961091938547
1645401600,2022-02-21 00:00:00,LINK/USDT,14.6158,15.3123,13.3788,13.5016,841668.39589073,12152097.314488419327
1645315200,2022-02-20 00:00:00,LINK/USDT,15.5222,15.5309,14.408,14.6095,453155.64916323,6687140.142728893349
1645228800,2022-02-19 00:00:00,LINK/USDT,15.1788,15.6845,14.8378,15.5101,410041.0528888,6269545.961400499821
1645142400,2022-02-18 00:00:00,LINK/USDT,15.5936,16.0485,15.0348,15.1799,488886.61832394,7587577.964541433687
1645056000,2022-02-17 00:00:00,LINK/USDT,17.1131,17.4406,15.4465,15.5864,722836.01017906,11789910.191809327634
1644969600,2022-02-16 00:00:00,LINK/USDT,17.3268,17.4046,16.5122,17.0966,598386.03676346,10162005.321792419932
1644883200,2022-02-15 00:00:00,LINK/USDT,15.916,17.4618,15.8161,17.3528,647763.68423616,10798146.624724922386
1644796800,2022-02-14 00:00:00,LINK/USDT,15.6108,16.1205,15.1944,15.9025,542636.59982179,8482040.958555914743
1644710400,2022-02-13 00:00:00,LINK/USDT,15.9512,16.3292,15.5229,15.6109,350107.22260805,5589777.322955772934
1644624000,2022-02-12 00:00:00,LINK/USDT,16.1984,16.3765,15.56,15.9526,544105.05101113,8725416.226407350849
1644537600,2022-02-11 00:00:00,LINK/USDT,17.4998,17.8075,15.9125,16.1982,705000.18249064,11983385.435862060221
1644451200,2022-02-10 00:00:00,LINK/USDT,18.6874,18.75,17.3456,17.4839,676995.66833498,12237919.51577148104
1644364800,2022-02-09 00:00:00,LINK/USDT,18.3836,18.7425,17.7482,18.6689,535084.80734555,9820099.239150449352
1644278400,2022-02-08 00:00:00,LINK/USDT,18.8849,19.5328,17.729,18.3699,858684.73802739,15854872.311524239785
1644192000,2022-02-07 00:00:00,LINK/USDT,18.0684,19.4094,17.649,18.868,1035794.66853994,19425251.241309064623
1644105600,2022-02-06 00:00:00,LINK/USDT,17.7545,18.168,17.164,18.0612,469670.75618697,8328581.54113797105
