https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1659484800000,2022-08-03 00:00:00,BTC/USD,24452.39,25144.72,24167.01,24412.33,2927936.286674662,119.9367814
1659398400000,2022-08-02 00:00:00,BTC/USD,24753.88,24869.09,24030.24,24423.62,3057166.326941732,125.17253081
1659312000000,2022-08-01 00:00:00,BTC/USD,25001.29,25140.17,24326.33,24763.17,3567620.905192707,144.06963669
1659225600000,2022-07-31 00:00:00,BTC/USD,25167.58,25799.99,24902.92,25011.78,2853264.61032401,114.07683141
1659139200000,2022-07-30 00:00:00,BTC/USD,25295.39,26200.99,25100,25161.29,2995745.9736704193,119.06170048
1659052800000,2022-07-29 00:00:00,BTC/USD,25513.78,26000.0,24960.88,25279.66,3268200.51698035,129.2818225
1658966400000,2022-07-28 00:00:00,BTC/USD,25092.8,25916.99,24500.0,25536.28,3494402.5779403355,136.84070577
1658880000000,2022-07-27 00:00:00,BTC/USD,23460.92,25167.76,23229.48,25108.95,3402338.966569049,135.50303643
1658793600000,2022-07-26 00:00:00,BTC/USD,23518.01,23519.67,22897.46,23437.83,2839855.148894388,121.16544701
1658707200000,2022-07-25 00:00:00,BTC/USD,24716.42,24780.91,23360.0,23504.19,2924193.451186736,124.41158156
1658620800000,2022-07-24 00:00:00,BTC/USD,24425.28,25138.85,24261.49,24703.76,3100016.381446035,125.48763352
1658534400000,2022-07-23 00:00:00,BTC/USD,24560.05,24872.44,23867.0,24418.57,2955668.912305627,121.04185103
1658448000000,2022-07-22 00:00:00,BTC/USD,24978.03,25599.01,24388.14,24556.51,3025902.578001768,123.22201233
1658361600000,2022-07-21 00:00:00,BTC/USD,24983.1,25149.9,24111.41,24950.4,3363763.5069961925,134.81801923
1658275200000,2022-07-20 00:00:00,BTC/USD,25094.25,25977.47,24601.11,24963.1,3749196.506972524,150.18954004
1658188800000,2022-07-19 00:00:00,BTC/USD,24175.82,25420.4,23271.82,25099.77,3459144.906461779,137.81580096
1658102400000,2022-07-18 00:00:00,BTC/USD,22471.28,24444.0,22471.28,24145.87,3190719.1988805872,132.14347625
1658016000000,2022-07-17 00:00:00,BTC/USD,23081.66,23496.65,22417.17,22476.42,2747688.571513735,122.24760756
1657929600000,2022-07-16 00:00:00,BTC/USD,22821.59,23473.77,22416.7,23090.95,2699584.0818665037,116.91091453
1657843200000,2022-07-15 00:00:00,BTC/USD,22602.3,23154.48,22403.42,22811.19,2734595.705188163,119.87957249
1657756800000,2022-07-14 00:00:00,BTC/USD,22291.27,22888.02,21622.98,22592.88,2712310.790959606,120.05157337
1657670400000,2022-07-13 00:00:00,BTC/USD,21317.18,22347.23,20860.05,22281.58,2947156.2250452656,132.26872713
1657584000000,2022-07-12 00:00:00,BTC/USD,22215.68,22284.85,21261.27,21296.95,2489250.845036459,116.88297362
1657497600000,2022-07-11 00:00:00,BTC/USD,23115.46,23115.46,22118.01,22220.77,2475863.6779566975,111.42114688
1657411200000,2022-07-10 00:00:00,BTC/USD,23826.75,23828.22,22900.12,23123.31,2694790.0074707116,116.53997665
1657324800000,2022-07-09 00:00:00,BTC/USD,23795.07,24181.98,23555.0,23819.04,2812100.1492459457,118.06101964
1657238400000,2022-07-08 00:00:00,BTC/USD,23785.0,26254.61,23364.77,23839.22,3365148.676610244,141.16018379
1657152000000,2022-07-07 00:00:00,BTC/USD,22690.51,23956.07,22396.23,23779.83,3253584.396281232,136.82117981
1657065600000,2022-07-06 00:00:00,BTC/USD,22244.73,22741.79,21850.0,22685.05,2791750.9387099855,123.06567271
1656979200000,2022-07-05 00:00:00,BTC/USD,22334.53,22936.7,21362.03,22244.09,3091187.579381781,138.9666909
1656892800000,2022-07-04 00:00:00,BTC/USD,21271.13,22410.17,21007.6,22337.93,2748756.525940217,123.05332347
1656806400000,2022-07-03 00:00:00,BTC/USD,21218.1,21645.97,20788.01,21284.59,2348550.1303768987,110.34039793
1656720000000,2022-07-02 00:00:00,BTC/USD,21700.65,21778.89,20956.84,21224.12,2720993.5796486475,128.20289273
1656633600000,2022-07-01 00:00:00,BTC/USD,22333.22,23354.71,21350.03,21675.49,3060963.7731845016,141.21774286
1656547200000,2022-06-30 00:00:00,BTC/USD,22169.48,22899.98,20758.2,22365.79,3166598.563026914,141.58223622
1656460800000,2022-06-29 00:00:00,BTC/USD,22325.67,22494.8,21901.05,22161.93,2796421.2629022854,126.18130564
1656374400000,2022-06-28 00:00:00,BTC/USD,22819.42,23011.71,22760.21,22863.79,81804.9061728906,3.57792414
1656288000000,2022-06-27 00:00:00,BTC/USD,23111.48,23624.47,22599.44,22818.94,2701571.0026501715,118.39160814
1656201600000,2022-06-26 00:00:00,BTC/USD,23616.62,24076.98,23070.45,23114.75,2805898.176175645,121.38994262
1656115200000,2022-06-25 00:00:00,BTC/USD,23423.06,23732.23,23003.8,23622.25,2788983.0243135174,118.06593463
1656028800000,2022-06-24 00:00:00,BTC/USD,23268.65,23800.0,22893.18,23406.61,3064114.2643977334,130.9080753
1655942400000,2022-06-23 00:00:00,BTC/USD,22170.11,23355.61,22114.2,23276.34,2707236.1429407396,116.30849794
1655856000000,2022-06-22 00:00:00,BTC/USD,22849.98,23092.08,22000.01,22168.27,2843878.634454662,128.28599771
1655769600000,2022-06-21 00:00:00,BTC/USD,22826.5,24249.47,22556.05,22850.69,3296262.5834819386,144.25221223
1655683200000,2022-06-20 00:00:00,BTC/USD,22540.49,23313.66,21536.26,22835.73,3599223.025861186,157.61366183
1655596800000,2022-06-19 00:00:00,BTC/USD,20953.23,22944.89,19850.0,22551.28,3523183.3873552806,156.22986311
1655510400000,2022-06-18 00:00:00,BTC/USD,22489.51,22807.64,19477.0,20963.4,4010718.9810225125,191.32006168
1655424000000,2022-06-17 00:00:00,BTC/USD,22319.77,23355.61,22221.15,22500.67,2865129.9685380263,127.33531795
1655337600000,2022-06-16 00:00:00,BTC/USD,24632.41,25024.19,22200.03,22350.7,3056213.6433014628,136.73905709
1655251200000,2022-06-15 00:00:00,BTC/USD,24064.32,24899.98,22000.0,24639.97,5223572.810285964,211.99590788
1655164800000,2022-06-14 00:00:00,BTC/USD,24350.01,25500.0,22682.8,24031.06,4707001.160428685,195.87155791
1655078400000,2022-06-13 00:00:00,BTC/USD,28873.06,29070.94,23892.46,24350.01,6148008.708547534,252.48485354
1654992000000,2022-06-12 00:00:00,BTC/USD,30606.93,30780.78,28813.38,28873.06,4154562.5266407253,143.89062076
1654905600000,2022-06-11 00:00:00,BTC/USD,31139.27,31588.12,30320.0,30601.02,4046401.7549246456,132.23094377
1654819200000,2022-06-10 00:00:00,BTC/USD,31867.55,32165.4,30890.0,31142.2,3920040.292885166,125.87550953
1654732800000,2022-06-09 00:00:00,BTC/USD,31933.63,32389.0,31689.56,31859.61,3541766.2096442813,111.16790851
1654646400000,2022-06-08 00:00:00,BTC/USD,32735.63,32892.19,31445.4,31938.82,4053154.1138427407,126.90369005
1654560000000,2022-06-07 00:00:00,BTC/USD,32680.68,33228.16,30548.3,32759.07,5257091.25501276,160.47742671
1654473600000,2022-06-06 00:00:00,BTC/USD,31739.12,33190.62,31724.08,32688.85,3932598.641558248,120.30397648
1654387200000,2022-06-05 00:00:00,BTC/USD,31603.77,31947.43,31400.01,31727.77,3398342.197682885,107.10939337
1654300800000,2022-06-04 00:00:00,BTC/USD,31400.79,31700.0,31180.01,31598.27,3276315.87496157,103.68655863
1654214400000,2022-06-03 00:00:00,BTC/USD,31962.11,32139.19,31000.0,31375.09,3683632.3035018453,117.4062705
1654128000000,2022-06-02 00:00:00,BTC/USD,31013.87,32100.0,30834.85,31940.7,3641244.050348949,114.00013307
1654041600000,2022-06-01 00:00:00,BTC/USD,32886.41,33050.47,30392.5,31012.85,4217006.897153941,135.97611626
1653955200000,2022-05-31 00:00:00,BTC/USD,33144.16,33500.0,32443.03,32867.67,4094125.0795732383,124.56389758
1653868800000,2022-05-30 00:00:00,BTC/USD,31203.54,33550.0,31049.0,33153.61,5016276.03469952,151.30406718
1653782400000,2022-05-29 00:00:00,BTC/USD,30977.35,31333.76,30800,31215.66,3482890.924223978,111.57511724
1653696000000,2022-05-28 00:00:00,BTC/USD,30985.28,31272.6,30816.57,30971.34,3780100.7896948922,122.0515738
1653609600000,2022-05-27 00:00:00,BTC/USD,32037.61,32168.89,30633.64,30975.02,5187909.466100856,167.48688027
1653523200000,2022-05-26 00:00:00,BTC/USD,32427.97,32724.21,30685.4,32028.7,4793858.228707692,149.67383093
1653436800000,2022-05-25 00:00:00,BTC/USD,32617.87,33221.96,32213.66,32412.37,4204788.848405881,129.72790476
1653350400000,2022-05-24 00:00:00,BTC/USD,32119.57,32764.95,31631.13,32595.93,3624402.21551352,111.191864
1653264000000,2022-05-23 00:00:00,BTC/USD,33345.46,33697.63,31950.0,32117.7,4079707.3872519,127.023647
1653177600000,2022-05-22 00:00:00,BTC/USD,32513.51,33700.0,32321.9,33359.89,4057869.5981040187,121.63917801
1653091200000,2022-05-21 00:00:00,BTC/USD,32234.01,32687.72,31972.51,32494.41,3580502.2418955932,110.18825213
1653004800000,2022-05-20 00:00:00,BTC/USD,33412.77,33832.08,31691.5,32238.82,4063022.5267097247,126.02888464
1652918400000,2022-05-19 00:00:00,BTC/USD,31948.26,33560.0,31948.26,33418.38,4341880.772443025,129.9249327
1652832000000,2022-05-18 00:00:00,BTC/USD,33603.8,33828.46,31935.54,31935.54,3924851.9346608757,122.89918801
1652745600000,2022-05-17 00:00:00,BTC/USD,32947.72,33981.02,32646.32,33621.83,4054133.835541426,120.58040373
1652659200000,2022-05-16 00:00:00,BTC/USD,34532.24,34532.24,32282.82,32943.21,4302884.435527064,130.61521435
1652572800000,2022-05-15 00:00:00,BTC/USD,33267.53,34611.21,32600.0,34549.22,4370388.945003347,126.49747071
1652486400000,2022-05-14 00:00:00,BTC/USD,32325.89,33500.0,31720.0,33274.22,4104858.864123332,123.3645406
1652400000000,2022-05-13 00:00:00,BTC/USD,32231.07,34199.99,31963.53,32311.38,4254769.52996946,131.680217
1652313600000,2022-05-12 00:00:00,BTC/USD,32934.01,34199.99,30532.26,32236.45,5785124.934739962,179.45911956
1652227200000,2022-05-11 00:00:00,BTC/USD,34416.35,35850.69,31550.01,32896.44,5961473.391976452,181.2194083
1652140800000,2022-05-10 00:00:00,BTC/USD,33587.2,36347.15,33318.91,34444.15,5809008.080225785,168.65006337
1652054400000,2022-05-09 00:00:00,BTC/USD,37689.86,37872.08,33500.0,33568.17,5653189.718267944,168.40923167
1651968000000,2022-05-08 00:00:00,BTC/USD,38899.71,38910.31,37500.0,37689.59,5044300.11302626,133.83802034
1651881600000,2022-05-07 00:00:00,BTC/USD,39185.2,39416.11,38133.9,38900.56,4501011.025041821,115.70555861
1651795200000,2022-05-06 00:00:00,BTC/USD,39778.06,39940.61,38500.0,39208.43,4595199.258181232,117.19926705
1651708800000,2022-05-05 00:00:00,BTC/USD,42166.58,42311.67,38260.0,39783.83,5938746.506208295,149.27538415
1651622400000,2022-05-04 00:00:00,BTC/USD,40342.94,42500.0,40332.82,42167.02,5286893.860348779,125.37983145
1651536000000,2022-05-03 00:00:00,BTC/USD,40982.91,41249.45,40135.9,40347.53,4294779.6573814545,106.4446735
1651449600000,2022-05-02 00:00:00,BTC/USD,40739.33,41721.98,40514.45,40994.51,5092458.005913076,124.22292658
1651363200000,2022-05-01 00:00:00,BTC/USD,39876.56,40876.95,39500.0,40731.37,5113609.76278473,125.54475243
1651276800000,2022-04-30 00:00:00,BTC/USD,41187.03,41310.3,39715.24,39890.01,4549298.414823386,114.04605852
1651190400000,2022-04-29 00:00:00,BTC/USD,42094.66,42184.5,40924.26,41187.67,4942512.645597369,119.99981173
1651104000000,2022-04-28 00:00:00,BTC/USD,43312.41,44259.0,41250.0,42087.69,6798288.119092528,161.52675804
1651017600000,2022-04-27 00:00:00,BTC/USD,42284.37,43591.98,42137.0,43321.28,5529756.532598284,127.64527116
1650931200000,2022-04-26 00:00:00,BTC/USD,44370.7,44610.0,41786.04,42261.17,5733837.424587222,135.67625848
1650844800000,2022-04-25 00:00:00,BTC/USD,43563.23,44450.0,42300.0,44385.6,6373728.193843921,143.59900945
1650758400000,2022-04-24 00:00:00,BTC/USD,43486.51,43648.64,43462.93,43640.5,244071.81596314997,5.5927823
1650672000000,2022-04-23 00:00:00,BTC/USD,43453.41,44001.3,43066.66,43541.85,4555906.780805456,104.63282522
1650585600000,2022-04-22 00:00:00,BTC/USD,43976.61,44337.29,42800.0,43457.92,5246616.435384403,120.72865971
1650499200000,2022-04-21 00:00:00,BTC/USD,44959.91,45145.97,44959.9,45141.79,212189.71790050538,4.70051626
1650412800000,2022-04-20 00:00:00,BTC/USD,45131.0,45770.0,44500.0,44997.43,5265111.639000088,117.00916339
1650326400000,2022-04-19 00:00:00,BTC/USD,44417.61,45349.97,44231.45,45139.94,5146801.618888829,114.01879619
1650240000000,2022-04-18 00:00:00,BTC/USD,43026.83,44799.97,42000.0,44420.41,5946043.38371279,133.85836339
1650153600000,2022-04-17 00:00:00,BTC/USD,43723.65,43862.97,42915.0,43003.55,4739681.450090233,110.21605077
1650067200000,2022-04-16 00:00:00,BTC/USD,43829.99,43968.31,43354.12,43723.23,4817825.077180848,110.18913921
1649980800000,2022-04-15 00:00:00,BTC/USD,43129.83,44100.0,43033.57,43814.45,3732865.507322359,85.19713262
1649894400000,2022-04-14 00:00:00,BTC/USD,44368.24,44744.12,42915.01,43147.37,2459002.724727459,56.99079051
1649808000000,2022-04-13 00:00:00,BTC/USD,43403.09,44908.7,42901.61,44430.73,2652297.528886419,59.69511482
1649721600000,2022-04-12 00:00:00,BTC/USD,42426.69,44473.02,42265.92,43381.01,2735296.8655820866,63.05286266
1649635200000,2022-04-11 00:00:00,BTC/USD,45249.28,45492.82,42050.0,42426.69,3432221.357051245,80.89769334
1649548800000,2022-04-10 00:00:00,BTC/USD,45711.15,45840.9,45654.86,45654.86,75918.43945965,1.6628775
1649462400000,2022-04-09 00:00:00,BTC/USD,45087.43,45723.82,45010.0,45716.21,2070405.2594530268,45.2882087
1649376000000,2022-04-08 00:00:00,BTC/USD,46131.81,46776.99,45000.0,45076.95,2656152.3846812667,58.92484706
1649289600000,2022-04-07 00:00:00,BTC/USD,45615.03,46442.76,45228.07,46136.43,2601830.642277061,56.39427763
1649203200000,2022-04-06 00:00:00,BTC/USD,47248.77,47451.46,45560.02,45588.61,2656771.532047875,58.27709009
1649116800000,2022-04-05 00:00:00,BTC/USD,48192.46,48749.98,47213.35,47285.72,2420876.7898144796,51.19678393
1649030400000,2022-04-04 00:00:00,BTC/USD,47855.89,48484.0,46700.0,48211.23,2852126.7984238756,59.15897185
1648944000000,2022-04-03 00:00:00,BTC/USD,47253.57,48776.76,46973.61,47822.72,2275339.5234285058,47.57863048
1648857600000,2022-04-02 00:00:00,BTC/USD,47694.13,48644.0,47162.73,47244.17,2454783.720406769,51.9595057
1648771200000,2022-04-01 00:00:00,BTC/USD,46667.15,48189.98,45500.0,47704.52,3408270.238203443,71.44543616
1648684800000,2022-03-31 00:00:00,BTC/USD,47964.42,48455.93,46400.0,46697.41,3239941.1580124376,69.38160292
1648598400000,2022-03-30 00:00:00,BTC/USD,48345.63,48500.0,47400.0,47964.87,2726674.6220625145,56.84732643
1648512000000,2022-03-29 00:00:00,BTC/USD,48064.57,48870.04,47900.0,48351.36,3057840.003298157,63.24206813
1648425600000,2022-03-28 00:00:00,BTC/USD,48263.16,49250.0,47892.2,48075.33,3494237.716871464,72.68255292
1648339200000,2022-03-27 00:00:00,BTC/USD,46113.91,49027.81,45974.6,48292.27,3258727.2662904826,67.4792729
1648252800000,2022-03-26 00:00:00,BTC/USD,45913.7,46390.39,45699.08,46131.46,2099866.834340982,45.51919307
1648166400000,2022-03-25 00:00:00,BTC/USD,45589.16,46659.99,45228.07,45913.07,2774997.6774572087,60.44025541
1648080000000,2022-03-24 00:00:00,BTC/USD,44594.16,45846.15,44201.2,45599.65,3181797.918949998,69.77680572
1647993600000,2022-03-23 00:00:00,BTC/USD,43992.6,44650,43467.82,44644.73,2659171.962277294,59.56295317
1647907200000,2022-03-22 00:00:00,BTC/USD,42693.21,44916.95,42581.49,44015.77,3033249.4561573258,68.91278867
1647820800000,2022-03-21 00:00:00,BTC/USD,42710.66,43151.73,42007.45,42702.63,2469231.4278373853,57.82387239
1647734400000,2022-03-20 00:00:00,BTC/USD,43687.09,43750.25,42344.14,42693.61,2359055.11980859,55.25546141
1647648000000,2022-03-19 00:00:00,BTC/USD,43619.84,43891.3,43191.69,43705.23,2169915.9657028452,49.64888563
1647561600000,2022-03-18 00:00:00,BTC/USD,42994.41,44280.01,42164.44,43618.97,2675993.3857046147,61.34930251
1647475200000,2022-03-17 00:00:00,BTC/USD,43286.61,43524.62,42561.1,42992.78,2298537.6035070773,53.46333974
1647388800000,2022-03-16 00:00:00,BTC/USD,41513.36,43830.93,41104.93,43288.02,3078319.5356599386,71.11250493
1647302400000,2022-03-15 00:00:00,BTC/USD,41959.73,42058.8,40459.91,41516.3,2345321.172681522,56.49157494
1647216000000,2022-03-14 00:00:00,BTC/USD,39934.44,42496.37,39720.38,41966.17,2479530.5106340167,59.08403151
1647129600000,2022-03-13 00:00:00,BTC/USD,41094.18,41505.41,39881.5,39917.89,2182964.876988287,54.68637939
1647043200000,2022-03-12 00:00:00,BTC/USD,41055.61,41704.93,40950.0,41098.35,2010002.8291411125,48.90714175
1646956800000,2022-03-11 00:00:00,BTC/USD,41745.93,42788.24,40501.4,41064.96,3067412.7835458047,74.69659738
1646870400000,2022-03-10 00:00:00,BTC/USD,43939.98,44054.97,40851.78,41757.26,3127765.4952317444,74.90351367
1646784000000,2022-03-09 00:00:00,BTC/USD,41040.35,44863.33,40955.16,43925.9,3249996.118496828,73.98815092
1646697600000,2022-03-08 00:00:00,BTC/USD,40340.61,41808.34,40201.99,41049.38,2679355.8209106605,65.27152958
1646611200000,2022-03-07 00:00:00,BTC/USD,41333.33,42172.7,37562.18,40301.68,4040415.37719314,100.25426675
1646524800000,2022-03-06 00:00:00,BTC/USD,41998.41,42370.89,40942.66,41343.37,2255063.545150291,54.5447443
1646438400000,2022-03-05 00:00:00,BTC/USD,41484.39,42199.93,40954.16,42005.09,2175908.720439992,51.80107269
1646352000000,2022-03-04 00:00:00,BTC/USD,44529.0,44589.19,40805.1,41461.7,2719178.415471112,65.58289736
1646265600000,2022-03-03 00:00:00,BTC/USD,45739,46068.94,43854.62,44535.85,2828281.769634389,63.50573234
1646179200000,2022-03-02 00:00:00,BTC/USD,46067.35,46343.65,45951.66,45998.53,66825.1763315545,1.45276765
1646092800000,2022-03-01 00:00:00,BTC/USD,44640.97,46500.0,44279.0,46035.76,3999896.7083905735,86.88673128
1646006400000,2022-02-28 00:00:00,BTC/USD,38959.2,45515.88,38693.47,44663.64,5470570.88629779,122.48376725
1645920000000,2022-02-27 00:00:00,BTC/USD,40247.18,41000.0,38221.23,38943.2,2933820.1754231276,75.33587829
1645833600000,2022-02-26 00:00:00,BTC/USD,40393.71,41399.32,39800.0,40252.78,2174741.2859197953,54.02710784
1645747200000,2022-02-25 00:00:00,BTC/USD,39480.51,40849.92,39148.97,40384.36,2742642.5220952644,67.9134824
1645660800000,2022-02-24 00:00:00,BTC/USD,38416.06,41259.05,35399.4,39484.49,4901921.951111048,124.14803765
1645574400000,2022-02-23 00:00:00,BTC/USD,39461.17,40481.93,38285.93,38400.14,2663264.7428719746,69.35559982
1645488000000,2022-02-22 00:00:00,BTC/USD,38155.08,39592.87,37509.49,39430.46,3090771.5717481794,78.38537952
1645401600000,2022-02-21 00:00:00,BTC/USD,39561.1,40698.99,38000,38122.7,3422101.734727522,89.76546086
1645315200000,2022-02-20 00:00:00,BTC/USD,41171.37,41187.06,39200.0,39542.92,2392319.36035889,60.49930962
1645228800000,2022-02-19 00:00:00,BTC/USD,40986.1,41476.55,40702.09,41176.5,2180206.22234787,52.94782758
1645142400000,2022-02-18 00:00:00,BTC/USD,41356.52,41900.0,40510.0,41036.43,2545208.8220142275,62.02315411
1645056000000,2022-02-17 00:00:00,BTC/USD,44565.87,44851.2,40630.54,41393.85,3161179.467486279,76.36833654
1644969600000,2022-02-16 00:00:00,BTC/USD,45271.93,45281.15,44100.65,44567.52,2308473.20376108,51.79721025
1644883200000,2022-02-15 00:00:00,BTC/USD,43417.55,45449.98,43296.48,45289.9,2793370.726184055,61.67756445
1644796800000,2022-02-14 00:00:00,BTC/USD,42916.28,43636.81,42480.59,43404.97,2408314.532936919,55.48476437
1644710400000,2022-02-13 00:00:00,BTC/USD,43028.76,43585.39,42667.49,42884.34,2113343.5447020815,49.28007624
1644624000000,2022-02-12 00:00:00,BTC/USD,43023.88,43749.91,42500.02,43024.49,2417628.2961208387,56.19191061
1644537600000,2022-02-11 00:00:00,BTC/USD,44008.24,44476.82,42599.8,43023.85,2873838.513131396,66.79640509
1644451200000,2022-02-10 00:00:00,BTC/USD,44784.94,46150.28,43680.57,44005.0,3584891.9677999998,81.46556
1644364800000,2022-02-09 00:00:00,BTC/USD,44527.26,45200.0,43447.2,44797.33,2549414.200170271,56.9099587
1644278400000,2022-02-08 00:00:00,BTC/USD,44311.95,45945.01,43150.28,44472.44,3546933.9521400547,79.75577576
1644192000000,2022-02-07 00:00:00,BTC/USD,42972.54,45000.0,42257.32,44284.27,3113505.3012984213,70.30725134
1644105600000,2022-02-06 00:00:00,BTC/USD,42052.48,43162.9,41750.04,42943.61,2165008.0346746463,50.41513824
1644019200000,2022-02-05 00:00:00,BTC/USD,42298.03,42552.42,41212.8,42052.3,2299786.2451687474,54.68871489
1643932800000,2022-02-04 00:00:00,BTC/USD,38158.87,42875.79,37913.21,42281.18,3664779.463437104,86.67637619
1643846400000,2022-02-03 00:00:00,BTC/USD,37750.01,38189.46,37161.47,38151.67,2762985.109722547,72.42107907
1643760000000,2022-02-02 00:00:00,BTC/USD,39562.02,39683.57,37400.02,37760.64,3055764.062050195,80.92458343
