https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UMA,Volume BTC
1659794400,2022-08-06 14:00:00,UMA/BTC,0.00012997,0.00012997,0.00012997,0.00012997,0.00000000,0.0
1659790800,2022-08-06 13:00:00,UMA/BTC,0.00012997,0.00012997,0.00012997,0.00012997,0.00000000,0.0
1659787200,2022-08-06 12:00:00,UMA/BTC,0.00012997,0.00012997,0.00012997,0.00012997,0.00000000,0.0
1659783600,2022-08-06 11:00:00,UMA/BTC,0.00012997,0.00012997,0.00012997,0.00012997,0.00000000,0.0
1659780000,2022-08-06 10:00:00,UMA/BTC,0.00012997,0.00012997,0.00012997,0.00012997,0.00000000,0.0
1659776400,2022-08-06 09:00:00,UMA/BTC,0.00012997,0.00012997,0.00012997,0.00012997,0.00000000,0.0
1659772800,2022-08-06 08:00:00,UMA/BTC,0.00012997,0.00012997,0.00012997,0.00012997,0.00000000,0.0
1659769200,2022-08-06 07:00:00,UMA/BTC,0.00012997,0.00012997,0.00012997,0.00012997,0.00000000,0.0
1659765600,2022-08-06 06:00:00,UMA/BTC,0.00012997,0.00012997,0.00012997,0.00012997,31.56276539,0.0041022126177383
1659762000,2022-08-06 05:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659758400,2022-08-06 04:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659754800,2022-08-06 03:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659751200,2022-08-06 02:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659747600,2022-08-06 01:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659744000,2022-08-06 00:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659740400,2022-08-05 23:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659736800,2022-08-05 22:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659733200,2022-08-05 21:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659729600,2022-08-05 20:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659726000,2022-08-05 19:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659722400,2022-08-05 18:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659718800,2022-08-05 17:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659715200,2022-08-05 16:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659711600,2022-08-05 15:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659708000,2022-08-05 14:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659704400,2022-08-05 13:00:00,UMA/BTC,0.00012910,0.00012910,0.00012909,0.00012909,41.99020768,0.0054205159094112
1659700800,2022-08-05 12:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659697200,2022-08-05 11:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659693600,2022-08-05 10:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659690000,2022-08-05 09:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659686400,2022-08-05 08:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659682800,2022-08-05 07:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659679200,2022-08-05 06:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659675600,2022-08-05 05:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659672000,2022-08-05 04:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659668400,2022-08-05 03:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659664800,2022-08-05 02:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659661200,2022-08-05 01:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659657600,2022-08-05 00:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659654000,2022-08-04 23:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659650400,2022-08-04 22:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659646800,2022-08-04 21:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659643200,2022-08-04 20:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659639600,2022-08-04 19:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659636000,2022-08-04 18:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659632400,2022-08-04 17:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659628800,2022-08-04 16:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659625200,2022-08-04 15:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659621600,2022-08-04 14:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659618000,2022-08-04 13:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659614400,2022-08-04 12:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659610800,2022-08-04 11:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659607200,2022-08-04 10:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659603600,2022-08-04 09:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659600000,2022-08-04 08:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659596400,2022-08-04 07:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659592800,2022-08-04 06:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659589200,2022-08-04 05:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659585600,2022-08-04 04:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659582000,2022-08-04 03:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659578400,2022-08-04 02:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659574800,2022-08-04 01:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659571200,2022-08-04 00:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659567600,2022-08-03 23:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659564000,2022-08-03 22:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659560400,2022-08-03 21:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659556800,2022-08-03 20:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659553200,2022-08-03 19:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659549600,2022-08-03 18:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,0.00000000,0.0
1659546000,2022-08-03 17:00:00,UMA/BTC,0.00012909,0.00012909,0.00012909,0.00012909,19.90223068,0.0025691789584812
1659542400,2022-08-03 16:00:00,UMA/BTC,0.00012701,0.00012701,0.00012701,0.00012701,0.00000000,0.0
1659538800,2022-08-03 15:00:00,UMA/BTC,0.00012701,0.00012701,0.00012701,0.00012701,0.00000000,0.0
1659535200,2022-08-03 14:00:00,UMA/BTC,0.00012701,0.00012701,0.00012701,0.00012701,0.00000000,0.0
1659531600,2022-08-03 13:00:00,UMA/BTC,0.00012701,0.00012701,0.00012701,0.00012701,13.00000000,0.0016511299999999998
1659528000,2022-08-03 12:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659524400,2022-08-03 11:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659520800,2022-08-03 10:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659517200,2022-08-03 09:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659513600,2022-08-03 08:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659510000,2022-08-03 07:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659506400,2022-08-03 06:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659502800,2022-08-03 05:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659499200,2022-08-03 04:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659495600,2022-08-03 03:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659492000,2022-08-03 02:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659488400,2022-08-03 01:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659484800,2022-08-03 00:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659481200,2022-08-02 23:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659477600,2022-08-02 22:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,0.00000000,0.0
1659474000,2022-08-02 21:00:00,UMA/BTC,0.00012836,0.00012836,0.00012836,0.00012836,10.00000000,0.0012836
1659470400,2022-08-02 20:00:00,UMA/BTC,0.00012903,0.00012903,0.00012903,0.00012903,0.00000000,0.0
1659466800,2022-08-02 19:00:00,UMA/BTC,0.00012903,0.00012903,0.00012903,0.00012903,0.00000000,0.0
1659463200,2022-08-02 18:00:00,UMA/BTC,0.00012903,0.00012903,0.00012903,0.00012903,0.00000000,0.0
1659459600,2022-08-02 17:00:00,UMA/BTC,0.00012903,0.00012903,0.00012903,0.00012903,0.00000000,0.0
1659456000,2022-08-02 16:00:00,UMA/BTC,0.00012903,0.00012903,0.00012903,0.00012903,0.00000000,0.0
1659452400,2022-08-02 15:00:00,UMA/BTC,0.00012903,0.00012903,0.00012903,0.00012903,0.00000000,0.0
1659448800,2022-08-02 14:00:00,UMA/BTC,0.00012903,0.00012903,0.00012903,0.00012903,0.00000000,0.0
1659445200,2022-08-02 13:00:00,UMA/BTC,0.00012903,0.00012903,0.00012903,0.00012903,0.00000000,0.0
1659441600,2022-08-02 12:00:00,UMA/BTC,0.00012903,0.00012903,0.00012903,0.00012903,0.00000000,0.0
1659438000,2022-08-02 11:00:00,UMA/BTC,0.00012903,0.00012903,0.00012903,0.00012903,0.00000000,0.0
1659434400,2022-08-02 10:00:00,UMA/BTC,0.00012903,0.00012903,0.00012903,0.00012903,0.00000000,0.0
1659430800,2022-08-02 09:00:00,UMA/BTC,0.00012903,0.00012903,0.00012903,0.00012903,0.00000000,0.0
1659427200,2022-08-02 08:00:00,UMA/BTC,0.00012903,0.00012903,0.00012903,0.00012903,0.00000000,0.0
1659423600,2022-08-02 07:00:00,UMA/BTC,0.00013104,0.00013307,0.00012903,0.00012903,6.53204654,0.0008428299650562
1659420000,2022-08-02 06:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659416400,2022-08-02 05:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659412800,2022-08-02 04:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659409200,2022-08-02 03:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659405600,2022-08-02 02:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659402000,2022-08-02 01:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659398400,2022-08-02 00:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659394800,2022-08-01 23:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659391200,2022-08-01 22:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659387600,2022-08-01 21:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659384000,2022-08-01 20:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659380400,2022-08-01 19:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659376800,2022-08-01 18:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659373200,2022-08-01 17:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659369600,2022-08-01 16:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659366000,2022-08-01 15:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659362400,2022-08-01 14:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659358800,2022-08-01 13:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659355200,2022-08-01 12:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
1659351600,2022-08-01 11:00:00,UMA/BTC,0.00012480,0.00012480,0.00012480,0.00012480,0.00000000,0.0
