https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PYR,Volume BTC
1656460800,2022-06-29 00:00:00,PYR/BTC,0.0001558,0.00016,0.0001532,0.0001543,7077.75918445,1.102287107069105
1656374400,2022-06-28 00:00:00,PYR/BTC,0.0001544,0.0001598,0.0001512,0.0001562,2528.09782205,0.395188434619027
1656288000,2022-06-27 00:00:00,PYR/BTC,0.0001544,0.00016,0.0001521,0.0001539,4666.13644039,0.722704302669865
1656201600,2022-06-26 00:00:00,PYR/BTC,0.0001645,0.0001672,0.0001538,0.000154,3275.35482231,0.524202540708071
1656115200,2022-06-25 00:00:00,PYR/BTC,0.0001687,0.0001713,0.0001591,0.0001645,14270.6984,2.40648782323
1656028800,2022-06-24 00:00:00,PYR/BTC,0.0001596,0.0001749,0.0001587,0.0001685,42942.82340224,7.079256854808329
1655942400,2022-06-23 00:00:00,PYR/BTC,0.0001556,0.0001615,0.0001541,0.00016,84128.29525914,13.283508681019654
1655856000,2022-06-22 00:00:00,PYR/BTC,0.0001572,0.0001578,0.0001525,0.0001555,29811.4575,4.62901632503
1655769600,2022-06-21 00:00:00,PYR/BTC,0.0001568,0.0001631,0.000155,0.0001568,5855.63035522,0.931189242217992
1655683200,2022-06-20 00:00:00,PYR/BTC,0.0001598,0.0001623,0.0001546,0.0001565,4272.02394665,0.680931457769335
1655596800,2022-06-19 00:00:00,PYR/BTC,0.0001626,0.000164,0.0001554,0.00016,7437.53947867,1.182818624998409
1655510400,2022-06-18 00:00:00,PYR/BTC,0.0001584,0.0001656,0.0001559,0.0001624,63432.85981767,10.313476036896202
1655424000,2022-06-17 00:00:00,PYR/BTC,0.0001557,0.000162,0.000155,0.0001578,163272.60404156,25.855878106559482
1655337600,2022-06-16 00:00:00,PYR/BTC,0.000159,0.0001602,0.0001524,0.0001563,506671.17665244,79.315765409112168
1655251200,2022-06-15 00:00:00,PYR/BTC,0.0001544,0.0001693,0.0001532,0.000159,1790370.01600249,287.692012527096918
1655164800,2022-06-14 00:00:00,PYR/BTC,0.0001558,0.0001693,0.0001515,0.0001547,1712410.08720359,273.786193310672946
1655078400,2022-06-13 00:00:00,PYR/BTC,0.0001283,0.0001563,0.0001252,0.0001563,1688547.16199976,234.144854206649059
1654992000,2022-06-12 00:00:00,PYR/BTC,0.0001355,0.0001368,0.0001242,0.0001287,685321.49264596,89.757826965248292
1654905600,2022-06-11 00:00:00,PYR/BTC,0.0001394,0.0001415,0.0001291,0.0001356,390674.38224107,52.454359767880554
1654819200,2022-06-10 00:00:00,PYR/BTC,0.000147,0.0001481,0.0001384,0.0001396,224594.17029407,32.701742868558388
1654732800,2022-06-09 00:00:00,PYR/BTC,0.0001495,0.0001552,0.0001456,0.000147,325323.98389094,48.597655016571841
1654646400,2022-06-08 00:00:00,PYR/BTC,0.0001347,0.0001526,0.0001345,0.0001493,197837.37088245,28.610992644807005
1654560000,2022-06-07 00:00:00,PYR/BTC,0.0001391,0.0001415,0.0001272,0.0001347,97431.22947545,13.319518294848133
1654473600,2022-06-06 00:00:00,PYR/BTC,0.0001369,0.0001436,0.000136,0.0001394,386400.73441833,53.404128294200271
1654387200,2022-06-05 00:00:00,PYR/BTC,0.0001356,0.0001381,0.0001344,0.000137,314024.77003459,42.76196045749795
1654300800,2022-06-04 00:00:00,PYR/BTC,0.0001339,0.0001371,0.0001317,0.0001354,257808.76356427,34.909426268708354
1654214400,2022-06-03 00:00:00,PYR/BTC,0.0001366,0.0001374,0.0001297,0.0001334,10494.6697,1.39409330417
1654128000,2022-06-02 00:00:00,PYR/BTC,0.000134,0.0001385,0.0001339,0.0001361,10165.82303663,1.385597504980158
1654041600,2022-06-01 00:00:00,PYR/BTC,0.0001422,0.0001434,0.0001315,0.0001346,18542.2913799,2.529841969307218
1653955200,2022-05-31 00:00:00,PYR/BTC,0.0001446,0.0001511,0.0001407,0.0001422,25946.71914563,3.777974816126336
1653868800,2022-05-30 00:00:00,PYR/BTC,0.0001396,0.0001515,0.0001392,0.0001449,59995.63373571,8.67936891995886
1653782400,2022-05-29 00:00:00,PYR/BTC,0.000138,0.0001438,0.0001344,0.0001396,24934.21108005,3.449393496930604
1653696000,2022-05-28 00:00:00,PYR/BTC,0.0001327,0.000141,0.0001304,0.0001383,15086.69729081,2.052223138859103
1653609600,2022-05-27 00:00:00,PYR/BTC,0.0001397,0.0001433,0.0001302,0.0001329,38371.34011492,5.2437455663988
1653523200,2022-05-26 00:00:00,PYR/BTC,0.0001575,0.0001592,0.0001394,0.0001394,54179.38188588,8.145134532649124
1653436800,2022-05-25 00:00:00,PYR/BTC,0.0001649,0.0001675,0.0001543,0.0001576,136636.06178431,21.676702831454038
1653350400,2022-05-24 00:00:00,PYR/BTC,0.0001609,0.0001664,0.0001536,0.0001655,103526.37634975,16.6669773627495
1653264000,2022-05-23 00:00:00,PYR/BTC,0.00016,0.000174,0.000157,0.0001607,139843.92599124,23.453828279895073
1653177600,2022-05-22 00:00:00,PYR/BTC,0.0001589,0.0001626,0.0001521,0.0001603,40176.55970151,6.317686916494268
1653091200,2022-05-21 00:00:00,PYR/BTC,0.000151,0.0001753,0.0001466,0.0001589,56394.38122155,8.80370013610819
1653004800,2022-05-20 00:00:00,PYR/BTC,0.0001609,0.0001619,0.0001488,0.000151,52663.6690355,8.16830466457925
1652918400,2022-05-19 00:00:00,PYR/BTC,0.0001566,0.0001667,0.0001459,0.0001608,97664.03713534,15.291821160644207
1652832000,2022-05-18 00:00:00,PYR/BTC,0.0001762,0.0001814,0.0001545,0.0001561,68080.05100737,11.240180851366686
1652745600,2022-05-17 00:00:00,PYR/BTC,0.0001664,0.0001836,0.0001644,0.0001766,93156.81964202,16.225665513355679
1652659200,2022-05-16 00:00:00,PYR/BTC,0.0001705,0.0001757,0.0001536,0.0001662,92257.75279788,15.095914317200515
1652572800,2022-05-15 00:00:00,PYR/BTC,0.0001558,0.0001728,0.0001511,0.0001699,114123.47812735,18.381978624940249
1652486400,2022-05-14 00:00:00,PYR/BTC,0.0001397,0.0001564,0.0001304,0.0001558,123970.99301886,17.589534664019139
1652400000,2022-05-13 00:00:00,PYR/BTC,0.0001434,0.0001819,0.0001367,0.0001403,188284.23658617,29.30872245390386
1652313600,2022-05-12 00:00:00,PYR/BTC,0.0001366,0.0001576,0.0001119,0.0001436,261403.00597333,34.151913652142718
1652227200,2022-05-11 00:00:00,PYR/BTC,0.0001978,0.0002041,0.0001231,0.0001368,253884.79493471,40.479847114688619
1652140800,2022-05-10 00:00:00,PYR/BTC,0.000217,0.0002278,0.0001951,0.0001978,209008.58923985,45.014233783896783
1652054400,2022-05-09 00:00:00,PYR/BTC,0.0002277,0.0002454,0.0002153,0.000217,231372.73161908,51.412425136110863
1651968000,2022-05-08 00:00:00,PYR/BTC,0.0002277,0.0002391,0.000216,0.0002277,230291.27637073,52.935842608461099
1651881600,2022-05-07 00:00:00,PYR/BTC,0.000229,0.0002352,0.0002212,0.0002277,177354.23474393,40.238791441707459
1651795200,2022-05-06 00:00:00,PYR/BTC,0.0002406,0.0002409,0.0002256,0.0002286,179325.73565658,41.569810833630742
1651708800,2022-05-05 00:00:00,PYR/BTC,0.0002552,0.000265,0.0002277,0.0002406,178487.83609808,43.677990885045934
1651622400,2022-05-04 00:00:00,PYR/BTC,0.0002209,0.0002671,0.0002185,0.0002564,111491.46842841,26.314222510937757
1651536000,2022-05-03 00:00:00,PYR/BTC,0.0002315,0.0002558,0.0002161,0.0002199,131394.1082708,31.24635975820553
1651449600,2022-05-02 00:00:00,PYR/BTC,0.0002172,0.0002352,0.0002051,0.0002308,80284.84202456,17.312979413897309
1651363200,2022-05-01 00:00:00,PYR/BTC,0.0002067,0.0002326,0.0002067,0.0002165,105618.40148328,22.893987113873519
1651276800,2022-04-30 00:00:00,PYR/BTC,0.0002287,0.0002462,0.0002035,0.0002066,75765.21197203,17.058623198353048
1651190400,2022-04-29 00:00:00,PYR/BTC,0.0002537,0.0002618,0.000223,0.0002285,118400.75022307,28.755035035426947
1651104000,2022-04-28 00:00:00,PYR/BTC,0.0002529,0.0002637,0.000245,0.0002533,87442.82948596,22.128282508386396
1651017600,2022-04-27 00:00:00,PYR/BTC,0.0002626,0.0002718,0.0002459,0.0002527,70430.06954598,18.079340438648032
1650931200,2022-04-26 00:00:00,PYR/BTC,0.0002738,0.0002754,0.0002548,0.0002626,119732.10792776,31.901176433489572
1650844800,2022-04-25 00:00:00,PYR/BTC,0.0002777,0.0002808,0.0002589,0.0002744,154077.76769663,41.620496394609393
1650758400,2022-04-24 00:00:00,PYR/BTC,0.0002989,0.0003022,0.0002761,0.0002777,164581.52680292,48.130441056495758
1650672000,2022-04-23 00:00:00,PYR/BTC,0.0002943,0.0003022,0.0002861,0.000299,149170.65727155,43.776208864649925
1650585600,2022-04-22 00:00:00,PYR/BTC,0.0003053,0.0003093,0.0002919,0.0002943,131485.03034385,39.60612044739853
1650499200,2022-04-21 00:00:00,PYR/BTC,0.0003143,0.0003311,0.0002973,0.0003045,174344.25609666,54.950026561643932
1650412800,2022-04-20 00:00:00,PYR/BTC,0.0003242,0.0003355,0.0002997,0.0003143,195583.05106278,62.469662772869516
1650326400,2022-04-19 00:00:00,PYR/BTC,0.0002988,0.0003344,0.0002956,0.0003242,176764.89796069,55.623351097740384
1650240000,2022-04-18 00:00:00,PYR/BTC,0.0002945,0.0003064,0.0002866,0.0002988,166292.11238227,49.021730478197804
1650153600,2022-04-17 00:00:00,PYR/BTC,0.0002913,0.0003052,0.0002904,0.0002945,131685.55797722,38.940692488517026
1650067200,2022-04-16 00:00:00,PYR/BTC,0.0003002,0.0003014,0.000286,0.0002913,118656.43758034,35.077234373803582
1649980800,2022-04-15 00:00:00,PYR/BTC,0.0002949,0.0003109,0.0002948,0.0003004,172923.46879598,52.086779745846535
1649894400,2022-04-14 00:00:00,PYR/BTC,0.0003156,0.0003278,0.0002909,0.0002949,186571.29974294,57.832848019607128
1649808000,2022-04-13 00:00:00,PYR/BTC,0.0003019,0.0003253,0.0002948,0.0003155,215036.68267144,65.680253341565669
1649721600,2022-04-12 00:00:00,PYR/BTC,0.0003008,0.0003234,0.0002832,0.0003015,238785.17646291,72.186951782710259
1649635200,2022-04-11 00:00:00,PYR/BTC,0.0003227,0.0003244,0.0002876,0.0003005,258199.25244939,78.079575678694267
1649548800,2022-04-10 00:00:00,PYR/BTC,0.0003172,0.0003521,0.000312,0.0003227,237283.77465374,79.131278339496242
1649462400,2022-04-09 00:00:00,PYR/BTC,0.0003189,0.0003229,0.0002961,0.0003172,161749.29993107,50.612347038699649
1649376000,2022-04-08 00:00:00,PYR/BTC,0.000344,0.0003748,0.0003101,0.0003197,256780.64244632,88.482011576057904
1649289600,2022-04-07 00:00:00,PYR/BTC,0.0003383,0.0003854,0.0003321,0.0003441,310338.92882057,109.821480011286509
1649203200,2022-04-06 00:00:00,PYR/BTC,0.0003578,0.0003926,0.0003378,0.0003391,333165.93894654,120.586891361234243
1649116800,2022-04-05 00:00:00,PYR/BTC,0.0003947,0.0004197,0.0003579,0.0003579,246459.01504954,96.726073443606436
1649030400,2022-04-04 00:00:00,PYR/BTC,0.0003776,0.0004279,0.0003373,0.0003947,263716.12013578,99.650499872418001
1648944000,2022-04-03 00:00:00,PYR/BTC,0.0003324,0.0003884,0.0003291,0.0003776,224035.43219039,81.992738807609423
1648857600,2022-04-02 00:00:00,PYR/BTC,0.0003344,0.0003934,0.0003319,0.0003326,272263.84082393,96.906110857043606
1648771200,2022-04-01 00:00:00,PYR/BTC,0.0002862,0.0003474,0.0002772,0.0003349,228626.02472281,69.981475910869715
1648684800,2022-03-31 00:00:00,PYR/BTC,0.0002832,0.0003144,0.0002802,0.0002867,136293.4132182,40.090954918435447
1648598400,2022-03-30 00:00:00,PYR/BTC,0.0002788,0.0003002,0.00027,0.0002834,83455.74157367,23.699019653431182
1648512000,2022-03-29 00:00:00,PYR/BTC,0.0002669,0.0002977,0.0002651,0.0002788,188646.18442374,52.404566078400587
1648425600,2022-03-28 00:00:00,PYR/BTC,0.0002281,0.0003014,0.0002266,0.0002667,219248.62478713,55.866298687860957
1648339200,2022-03-27 00:00:00,PYR/BTC,0.0002244,0.00023,0.0002025,0.0002283,95508.38694917,21.515331178937924
1648252800,2022-03-26 00:00:00,PYR/BTC,0.000223,0.0002279,0.000222,0.000224,44219.28988127,9.965846260593274
1648166400,2022-03-25 00:00:00,PYR/BTC,0.0002424,0.0002427,0.0002043,0.0002236,76249.43506184,17.765861300546718
1648080000,2022-03-24 00:00:00,PYR/BTC,0.000235,0.0002449,0.0002327,0.0002425,105050.22139776,24.970058620542446
1647993600,2022-03-23 00:00:00,PYR/BTC,0.0002288,0.0002355,0.000224,0.0002347,94142.74903285,21.581294285582447
1647907200,2022-03-22 00:00:00,PYR/BTC,0.0002301,0.0002357,0.0002247,0.0002288,117061.89856683,26.88535075949436
1647820800,2022-03-21 00:00:00,PYR/BTC,0.000227,0.0002416,0.0002264,0.0002301,89762.7594604,20.910990050108922
1647734400,2022-03-20 00:00:00,PYR/BTC,0.0002404,0.0002405,0.0002221,0.0002262,65756.12085881,15.130831949556019
1647648000,2022-03-19 00:00:00,PYR/BTC,0.0002132,0.000256,0.0002113,0.0002404,123263.57623004,28.983940665805074
1647561600,2022-03-18 00:00:00,PYR/BTC,0.000216,0.0002188,0.0002058,0.0002135,74445.70500018,15.693764648285703
1647475200,2022-03-17 00:00:00,PYR/BTC,0.0002182,0.0002198,0.0002133,0.0002159,41530.1761,9.04309781958
1647388800,2022-03-16 00:00:00,PYR/BTC,0.0002092,0.0002216,0.0002056,0.0002178,132866.69931403,28.362724207469048
1647302400,2022-03-15 00:00:00,PYR/BTC,0.0002137,0.0002173,0.0002082,0.0002092,96415.89432497,20.459657022878658
1647216000,2022-03-14 00:00:00,PYR/BTC,0.0002205,0.0002243,0.0002097,0.0002138,109398.02704987,23.892436193757699
1647129600,2022-03-13 00:00:00,PYR/BTC,0.0002303,0.0002349,0.0002201,0.0002207,80041.15279703,18.280405899191257
1647043200,2022-03-12 00:00:00,PYR/BTC,0.0002319,0.0002357,0.0002283,0.0002308,108628.45963301,25.078721364096995
1646956800,2022-03-11 00:00:00,PYR/BTC,0.0002315,0.0002345,0.0002263,0.0002319,99177.08685954,22.934482166394809
1646870400,2022-03-10 00:00:00,PYR/BTC,0.0002332,0.0002382,0.0002247,0.0002312,118449.04608705,27.487453828070141
1646784000,2022-03-09 00:00:00,PYR/BTC,0.0002352,0.000243,0.000231,0.0002336,106901.97128435,25.27334994434721
1646697600,2022-03-08 00:00:00,PYR/BTC,0.0002423,0.00025,0.0002319,0.0002352,119738.66705568,28.862961472043387
1646611200,2022-03-07 00:00:00,PYR/BTC,0.0002381,0.0002552,0.0002345,0.0002423,154345.67764507,37.263150842822193
1646524800,2022-03-06 00:00:00,PYR/BTC,0.0002513,0.0002552,0.000238,0.0002381,150090.9251532,37.1919283594991
1646438400,2022-03-05 00:00:00,PYR/BTC,0.0002455,0.0002558,0.0002391,0.0002518,100393.41197288,24.890016907979558
1646352000,2022-03-04 00:00:00,PYR/BTC,0.0002585,0.0002585,0.0002383,0.0002455,109816.36875667,27.304724969087199
1646265600,2022-03-03 00:00:00,PYR/BTC,0.0002615,0.0002721,0.0002527,0.000258,126627.35973661,32.976778211658554
1646179200,2022-03-02 00:00:00,PYR/BTC,0.00027,0.0002757,0.0002586,0.0002615,97317.77622145,26.064258089201541
1646092800,2022-03-01 00:00:00,PYR/BTC,0.0002587,0.0002796,0.0002513,0.0002706,108922.7332128,29.047141651300336
1646006400,2022-02-28 00:00:00,PYR/BTC,0.0002689,0.0002708,0.0002486,0.0002586,108359.21885282,28.352673919190162
1645920000,2022-02-27 00:00:00,PYR/BTC,0.0002664,0.0002774,0.0002579,0.0002688,134037.37738017,35.720383175795505
1645833600,2022-02-26 00:00:00,PYR/BTC,0.0002613,0.0002803,0.0002573,0.000266,128756.7296782,34.324523347130519
1645747200,2022-02-25 00:00:00,PYR/BTC,0.0002421,0.0002625,0.0002393,0.0002606,157419.62919983,39.029278074350485
1645660800,2022-02-24 00:00:00,PYR/BTC,0.0002637,0.0002674,0.0002326,0.0002425,280954.8141979,69.157300025661219
1645574400,2022-02-23 00:00:00,PYR/BTC,0.0002685,0.0002887,0.0002621,0.0002639,136440.70400724,37.669376083553295
1645488000,2022-02-22 00:00:00,PYR/BTC,0.000269,0.0002778,0.0002566,0.0002685,157620.49610676,42.389230866225734
1645401600,2022-02-21 00:00:00,PYR/BTC,0.0002782,0.0003012,0.0002675,0.0002682,203926.57614384,58.871533654954541
1645315200,2022-02-20 00:00:00,PYR/BTC,0.0002926,0.0002936,0.0002685,0.0002779,144356.56996152,40.2045176741283
1645228800,2022-02-19 00:00:00,PYR/BTC,0.0002977,0.0003105,0.0002873,0.0002927,112406.68650085,33.358298143845861
1645142400,2022-02-18 00:00:00,PYR/BTC,0.0003092,0.0003278,0.0002968,0.0002977,151809.91972944,47.517379378882273
1645056000,2022-02-17 00:00:00,PYR/BTC,0.0003244,0.0003317,0.000304,0.0003092,167152.86454503,53.496813962991316
1644969600,2022-02-16 00:00:00,PYR/BTC,0.0003244,0.0003304,0.0003114,0.0003244,63484.48343416,20.291797058601446
1644883200,2022-02-15 00:00:00,PYR/BTC,0.0002979,0.0003288,0.0002976,0.0003244,43575.62729712,13.715439285585031
1644796800,2022-02-14 00:00:00,PYR/BTC,0.0002842,0.0003123,0.0002726,0.0002983,39846.87728771,11.743015060460803
