https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume BTC
1663545600,2022-09-19 00:00:00,ETH/BTC,0.06864846,0.06890899,0.06864846,0.06875991,0.06527262,0.0044881394766642
1663459200,2022-09-18 00:00:00,ETH/BTC,0.07295876,0.07295876,0.06817000,0.06877741,653.52360177,44.947660703612016
1663372800,2022-09-17 00:00:00,ETH/BTC,0.07246751,0.07344124,0.07133200,0.07303274,428.89757463,31.323565054583387
1663286400,2022-09-16 00:00:00,ETH/BTC,0.07478629,0.07492196,0.07228902,0.07243000,353.81226200,25.626622136659996
1663200000,2022-09-15 00:00:00,ETH/BTC,0.08099156,0.08201140,0.07425352,0.07470821,782.18903972,58.435943039100096
1663113600,2022-09-14 00:00:00,ETH/BTC,0.07798522,0.08105864,0.07746017,0.08099156,1157.49962749,93.74770052983399
1663027200,2022-09-13 00:00:00,ETH/BTC,0.07659534,0.07988608,0.07508399,0.07802644,677.43962096,52.85820193845818
1662940800,2022-09-12 00:00:00,ETH/BTC,0.08087266,0.08088973,0.07635656,0.07665221,634.55309470,48.63989707109428
1662854400,2022-09-11 00:00:00,ETH/BTC,0.08200667,0.08227344,0.07999089,0.08090689,434.59770469,35.16194868760631
1662768000,2022-09-10 00:00:00,ETH/BTC,0.08045714,0.08216642,0.08026336,0.08199423,272.59811011,22.351472137924667
1662681600,2022-09-09 00:00:00,ETH/BTC,0.08461473,0.08489057,0.08009090,0.08041809,782.93734577,62.962325936492974
1662595200,2022-09-08 00:00:00,ETH/BTC,0.08455537,0.08557062,0.08375000,0.08462344,445.32728657,37.6851269154192
1662508800,2022-09-07 00:00:00,ETH/BTC,0.08300000,0.08558649,0.08022000,0.08452000,1030.59357163,87.1057686741676
1662422400,2022-09-06 00:00:00,ETH/BTC,0.08174586,0.08500000,0.08170000,0.08288243,815.28864279,67.57310386583718
1662336000,2022-09-05 00:00:00,ETH/BTC,0.07898115,0.08200001,0.07898115,0.08161843,212.92081966,17.378263014962336
1662249600,2022-09-04 00:00:00,ETH/BTC,0.07847637,0.07937752,0.07835589,0.07898804,185.34320157,14.63989621933922
1662163200,2022-09-03 00:00:00,ETH/BTC,0.07882739,0.07891000,0.07770133,0.07854207,134.80559104,10.587910167855053
1662076800,2022-09-02 00:00:00,ETH/BTC,0.07881000,0.08074466,0.07813542,0.07900709,290.40529851,22.94407755585644
