https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DERO,Volume USDT
1663358400,2022-09-16 20:00:00,DERO/USDT,3.79031,3.83349,3.79031,3.83349,27.9892,107.113166205
1663354800,2022-09-16 19:00:00,DERO/USDT,3.78045,3.80631,3.78045,3.7869,10.2383,38.852612876
1663351200,2022-09-16 18:00:00,DERO/USDT,3.85906,3.85906,3.708,3.78045,11038.2522,41669.374435463
1663347600,2022-09-16 17:00:00,DERO/USDT,3.86933,3.86933,3.859,3.859,3.3522,12.949791267
1663344000,2022-09-16 16:00:00,DERO/USDT,3.90634,3.90634,3.86948,3.86948,126.6696,492.889752171
1663340400,2022-09-16 15:00:00,DERO/USDT,3.88524,3.91153,3.86653,3.87467,46.5954,181.960835153
1663336800,2022-09-16 14:00:00,DERO/USDT,3.87694,3.93143,3.85,3.86467,569.6548,2216.362805722
1663333200,2022-09-16 13:00:00,DERO/USDT,3.88404,3.88404,3.87447,3.87692,5.6857,22.037037945
1663329600,2022-09-16 12:00:00,DERO/USDT,3.91155,3.91155,3.88404,3.88404,40.494,158.058405728
1663326000,2022-09-16 11:00:00,DERO/USDT,3.88564,3.91154,3.88564,3.91154,33.7146,131.814711571
1663322400,2022-09-16 10:00:00,DERO/USDT,3.9237,3.92689,3.83531,3.88563,453.6574,1751.707541434
1663318800,2022-09-16 09:00:00,DERO/USDT,3.89167,3.9238,3.86694,3.92214,803.1363,3149.481787143
1663315200,2022-09-16 08:00:00,DERO/USDT,3.86275,3.89163,3.86275,3.89163,15.2875,59.425918133
1663311600,2022-09-16 07:00:00,DERO/USDT,3.88404,3.89163,3.8064,3.89162,269.9751,1040.912988825
1663308000,2022-09-16 06:00:00,DERO/USDT,3.8727,3.92837,3.87246,3.90795,181.7022,710.408028738
1663304400,2022-09-16 05:00:00,DERO/USDT,3.85894,3.9067,3.85894,3.87272,124.1299,482.736278764
1663300800,2022-09-16 04:00:00,DERO/USDT,3.91466,3.92688,3.8025,3.88069,598.2224,2292.791100033
1663297200,2022-09-16 03:00:00,DERO/USDT,3.91354,3.91463,3.90189,3.9146,186.4956,728.968197221
1663293600,2022-09-16 02:00:00,DERO/USDT,3.88563,3.91354,3.88563,3.91354,54.0135,210.964478605
1663290000,2022-09-16 01:00:00,DERO/USDT,3.88186,3.88563,3.86847,3.86847,63.4658,246.550432907
1663286400,2022-09-16 00:00:00,DERO/USDT,3.86933,3.87447,3.83353,3.87447,171.8829,661.689127677
1663282800,2022-09-15 23:00:00,DERO/USDT,3.84964,3.9163,3.82,3.87246,1093.4292,4197.40020075
1663279200,2022-09-15 22:00:00,DERO/USDT,3.8678,3.90527,3.8206,3.84979,1542.1139,5928.247024101
1663275600,2022-09-15 21:00:00,DERO/USDT,3.90859,3.91809,3.84685,3.8727,228.8439,883.478118529
1663272000,2022-09-15 20:00:00,DERO/USDT,3.92739,3.93732,3.89163,3.89163,347.3735,1359.152147576
1663268400,2022-09-15 19:00:00,DERO/USDT,3.92449,3.92449,3.91155,3.91428,9.8132,38.403868065
1663264800,2022-09-15 18:00:00,DERO/USDT,3.88851,3.9542,3.88563,3.92449,563.6466,2220.703171161
1663261200,2022-09-15 17:00:00,DERO/USDT,3.88092,3.91155,3.88092,3.90137,228.447,890.506047967
1663257600,2022-09-15 16:00:00,DERO/USDT,3.86171,3.88401,3.8243,3.8727,236.261,913.804318249
1663254000,2022-09-15 15:00:00,DERO/USDT,3.88404,3.88524,3.80838,3.88518,523.3731,2015.33192563
1663250400,2022-09-15 14:00:00,DERO/USDT,3.96417,3.97161,3.802,3.85893,1446.6495,5537.344156433
1663246800,2022-09-15 13:00:00,DERO/USDT,3.98656,3.98656,3.9248,3.96417,870.0575,3425.10025154
1663243200,2022-09-15 12:00:00,DERO/USDT,3.99049,3.99049,3.98656,3.98758,62.2046,248.222756114
1663239600,2022-09-15 11:00:00,DERO/USDT,3.99049,4.01676,3.99048,3.99049,7.8754,31.459379985
1663236000,2022-09-15 10:00:00,DERO/USDT,4.0136,4.03114,3.99048,3.99049,32.2817,129.270266633
1663232400,2022-09-15 09:00:00,DERO/USDT,4.02304,4.0371,3.99049,4.0371,87.9431,352.33608122
1663228800,2022-09-15 08:00:00,DERO/USDT,4.05119,4.07337,4.02303,4.02304,156.1285,631.822485615
1663225200,2022-09-15 07:00:00,DERO/USDT,4.0431,4.12529,4.01941,4.0506,411.3461,1674.5621878
1663221600,2022-09-15 06:00:00,DERO/USDT,4.037,4.0431,4.037,4.03772,35.3554,142.752216346
1663218000,2022-09-15 05:00:00,DERO/USDT,4.02802,4.0371,4.02802,4.0371,106.699,430.628916256
1663214400,2022-09-15 04:00:00,DERO/USDT,4.02308,4.07157,3.99269,4.02802,1320.6297,5322.946446921
1663210800,2022-09-15 03:00:00,DERO/USDT,4.00535,4.07134,4.00313,4.02309,267.4865,1079.313608166
1663207200,2022-09-15 02:00:00,DERO/USDT,3.95638,4.35168,3.9563,4.01359,3782.2827,15131.221576399
1663203600,2022-09-15 01:00:00,DERO/USDT,3.95103,3.95103,3.93786,3.94212,8.102,31.945752218
1663200000,2022-09-15 00:00:00,DERO/USDT,3.93013,3.9765,3.93013,3.9734,432.7159,1715.183810396
1663196400,2022-09-14 23:00:00,DERO/USDT,3.94092,3.94092,3.89742,3.91467,49.1398,192.240971691
1663192800,2022-09-14 22:00:00,DERO/USDT,3.8962,3.97139,3.86933,3.94092,255.7822,1005.62164228
1663189200,2022-09-14 21:00:00,DERO/USDT,3.85889,3.92407,3.85,3.91885,416.0127,1611.287710246
1663185600,2022-09-14 20:00:00,DERO/USDT,3.85889,3.85893,3.82965,3.8589,149.9134,577.869800764
1663182000,2022-09-14 19:00:00,DERO/USDT,3.85891,3.85891,3.8,3.8589,1698.2101,6462.239558536
1663178400,2022-09-14 18:00:00,DERO/USDT,3.91467,3.91467,3.81,3.85893,1076.2009,4147.04665783
1663174800,2022-09-14 17:00:00,DERO/USDT,3.92126,3.94779,3.8601,3.92921,390.0403,1518.838456701
1663171200,2022-09-14 16:00:00,DERO/USDT,3.95073,3.95073,3.88166,3.92686,157.7199,615.539859558
1663167600,2022-09-14 15:00:00,DERO/USDT,3.97204,3.97555,3.8601,3.93734,867.2777,3386.524053817
1663164000,2022-09-14 14:00:00,DERO/USDT,3.9543,3.97219,3.95,3.95001,69.298,273.9074441
1663160400,2022-09-14 13:00:00,DERO/USDT,3.96374,3.9758,3.95421,3.9758,42.4771,168.036906198
1663156800,2022-09-14 12:00:00,DERO/USDT,3.95575,3.98969,3.95421,3.96976,15.3134,60.640613735
1663153200,2022-09-14 11:00:00,DERO/USDT,3.98267,3.98267,3.97659,3.97759,7.767,30.895546142
1663149600,2022-09-14 10:00:00,DERO/USDT,3.98799,3.98799,3.95421,3.98267,74.491,295.216556338
1663146000,2022-09-14 09:00:00,DERO/USDT,3.99519,4.01399,3.9642,3.98539,27.45,109.521582696
1663142400,2022-09-14 08:00:00,DERO/USDT,4,4,3.99048,3.99789,494.9811,1979.427390746
1663138800,2022-09-14 07:00:00,DERO/USDT,4.00002,4.00002,4,4,279.0162,1116.065052106
1663135200,2022-09-14 06:00:00,DERO/USDT,4.02279,4.02669,4,4.00002,501.7133,2007.395664589
1663131600,2022-09-14 05:00:00,DERO/USDT,4.00013,4.04779,3.97337,4.01726,550.5484,2205.367910759
1663128000,2022-09-14 04:00:00,DERO/USDT,3.95422,4.0206,3.95422,3.97723,110.8762,444.322663574
1663124400,2022-09-14 03:00:00,DERO/USDT,3.96374,3.97153,3.93786,3.95422,167.7517,663.197090988
1663120800,2022-09-14 02:00:00,DERO/USDT,3.95423,3.9636,3.93786,3.96355,56.4668,223.730042388
1663117200,2022-09-14 01:00:00,DERO/USDT,3.92692,3.97161,3.92449,3.95421,417.8663,1650.216821857
1663113600,2022-09-14 00:00:00,DERO/USDT,3.93884,4.0445,3.92692,3.92692,596.2704,2372.410392365
1663110000,2022-09-13 23:00:00,DERO/USDT,3.91467,4.36408,3.86341,3.95859,3895.1945,15584.132184454
1663106400,2022-09-13 22:00:00,DERO/USDT,3.95433,3.95978,3.88565,3.88565,85.5557,336.311408564
1663102800,2022-09-13 21:00:00,DERO/USDT,3.99001,3.99566,3.9274,3.98235,449.9111,1778.236497461
1663099200,2022-09-13 20:00:00,DERO/USDT,3.9245,3.99563,3.9245,3.99,151.6953,603.127258306
1663095600,2022-09-13 19:00:00,DERO/USDT,3.90374,4.01,3.84968,3.92583,3241.7697,12698.695072877
1663092000,2022-09-13 18:00:00,DERO/USDT,4.00938,4.01679,3.88186,3.88186,1666.1507,6623.624313828
1663088400,2022-09-13 17:00:00,DERO/USDT,3.987,4.00919,3.96364,3.99048,1150.6837,4592.800404494
1663084800,2022-09-13 16:00:00,DERO/USDT,4.08201,4.4121,3.95031,3.98701,8780.4792,35809.727901782
1663081200,2022-09-13 15:00:00,DERO/USDT,4.1498,4.1498,4.03113,4.08398,698.5259,2840.458927744
1663077600,2022-09-13 14:00:00,DERO/USDT,4.1463,4.19118,4.0652,4.12405,1439.4972,6005.873574447
1663074000,2022-09-13 13:00:00,DERO/USDT,4.23205,4.23205,4.06143,4.17356,2591.3592,10785.583834671
1663070400,2022-09-13 12:00:00,DERO/USDT,4.41,4.4121,4.23257,4.24999,2725.5459,11940.301896787
1663066800,2022-09-13 11:00:00,DERO/USDT,4.40696,4.4121,4.32335,4.4121,400.6843,1763.055798474
1663063200,2022-09-13 10:00:00,DERO/USDT,4.38513,4.4121,4.38513,4.38564,642.687,2830.185435442
1663059600,2022-09-13 09:00:00,DERO/USDT,4.35882,4.4121,4.26172,4.38513,2217.4779,9582.343585313
1663056000,2022-09-13 08:00:00,DERO/USDT,4.38563,4.38578,4.35882,4.35882,46.2792,202.947493603
1663052400,2022-09-13 07:00:00,DERO/USDT,4.38591,4.39763,4.3193,4.38513,360.306,1566.465465161
1663048800,2022-09-13 06:00:00,DERO/USDT,4.4121,4.4121,4.3082,4.38592,2620.945,11451.154706659
1663045200,2022-09-13 05:00:00,DERO/USDT,4.38578,4.4121,4.38578,4.4121,25.8747,113.605857365
1663041600,2022-09-13 04:00:00,DERO/USDT,4.39195,4.4121,4.38578,4.38578,681.8113,2993.076503643
1663038000,2022-09-13 03:00:00,DERO/USDT,4.37706,4.39195,4.33064,4.38632,352.4462,1543.65456746
1663034400,2022-09-13 02:00:00,DERO/USDT,4.38564,4.3989,4.37695,4.37695,141.1198,619.670893502
1663030800,2022-09-13 01:00:00,DERO/USDT,4.3745,4.4121,4.33376,4.38564,2067.0705,9098.748728566
1663027200,2022-09-13 00:00:00,DERO/USDT,4.38563,4.38563,4.33843,4.34569,287.5969,1252.486732454
1663023600,2022-09-12 23:00:00,DERO/USDT,4.38578,4.4121,4.38563,4.4121,593.5467,2618.569918497
1663020000,2022-09-12 22:00:00,DERO/USDT,4.39731,4.4121,4.33378,4.38578,798.7997,3510.105298261
1663016400,2022-09-12 21:00:00,DERO/USDT,4.4,4.4121,4.37,4.37,2771.5595,12224.389481388
1663012800,2022-09-12 20:00:00,DERO/USDT,4.40011,4.4121,4.4,4.4121,337.6314,1489.129082041
1663009200,2022-09-12 19:00:00,DERO/USDT,4.4121,4.4121,4.40011,4.40011,1253.0268,5527.731566851
1663005600,2022-09-12 18:00:00,DERO/USDT,4.35297,4.4121,4.29658,4.4121,251.0895,1095.281375393
1663002000,2022-09-12 17:00:00,DERO/USDT,4.36653,4.38482,4.34541,4.38482,494.3994,2165.307199587
1662998400,2022-09-12 16:00:00,DERO/USDT,4.3454,4.3753,4.33379,4.3665,328.5493,1427.583436277
1662994800,2022-09-12 15:00:00,DERO/USDT,4.49998,4.49999,4.28,4.34249,11032.4179,48290.134403261
1662991200,2022-09-12 14:00:00,DERO/USDT,4.60344,4.61743,4.49998,4.49999,1149.8224,5191.47389836
1662987600,2022-09-12 13:00:00,DERO/USDT,4.5633,4.72452,4.55928,4.594,513.8264,2376.43521933
1662984000,2022-09-12 12:00:00,DERO/USDT,4.57879,4.57879,4.46886,4.55321,305.2151,1375.565346124
1662980400,2022-09-12 11:00:00,DERO/USDT,4.47366,4.64,4.47366,4.55706,1256.8345,5765.794087934
1662976800,2022-09-12 10:00:00,DERO/USDT,4.45875,4.4959,4.40351,4.47366,153.9599,686.715186935
1662973200,2022-09-12 09:00:00,DERO/USDT,4.44229,4.61073,4.44229,4.48694,1626.1425,7340.676626894
1662969600,2022-09-12 08:00:00,DERO/USDT,4.43608,4.45671,4.3669,4.43523,130.1813,575.797131352
1662966000,2022-09-12 07:00:00,DERO/USDT,4.36827,4.4429,4.36827,4.43608,18.2445,80.511612584
1662962400,2022-09-12 06:00:00,DERO/USDT,4.35167,4.40757,4.35167,4.39732,192.6428,844.960399376
1662958800,2022-09-12 05:00:00,DERO/USDT,4.3454,4.3505,4.32323,4.32323,40.3629,174.790698907
1662955200,2022-09-12 04:00:00,DERO/USDT,4.40882,4.40882,4.27401,4.34364,1170.0858,5023.986731681
1662951600,2022-09-12 03:00:00,DERO/USDT,4.39589,4.40758,4.37695,4.37695,224.982,987.328456153
1662948000,2022-09-12 02:00:00,DERO/USDT,4.41902,4.63999,4.36925,4.36927,2870.6881,12871.290311143
1662944400,2022-09-12 01:00:00,DERO/USDT,4.33375,4.42014,4.31231,4.38568,118.8811,521.833633536
1662940800,2022-09-12 00:00:00,DERO/USDT,4.35169,4.37019,4.33375,4.35793,150.6603,658.240301172
1662937200,2022-09-11 23:00:00,DERO/USDT,4.32175,4.3753,4.30909,4.3753,93.4711,406.369664812
1662933600,2022-09-11 22:00:00,DERO/USDT,4.34119,4.34248,4.309,4.34248,22.8649,98.837750147
1662930000,2022-09-11 21:00:00,DERO/USDT,4.3564,4.43499,4.3088,4.34249,1360.5188,5887.659891677
1662926400,2022-09-11 20:00:00,DERO/USDT,4.38563,4.49989,4.34541,4.37102,1890.1996,8351.590283936
1662922800,2022-09-11 19:00:00,DERO/USDT,4.38361,4.38562,4.3553,4.38562,100.8194,440.456863107
1662919200,2022-09-11 18:00:00,DERO/USDT,4.39999,4.41162,4.37531,4.38962,276.2263,1216.66918085
1662915600,2022-09-11 17:00:00,DERO/USDT,4.34415,4.39999,4.3441,4.37531,80.9986,352.234128011
1662912000,2022-09-11 16:00:00,DERO/USDT,4.39008,4.39999,4.34159,4.34159,449.3735,1970.511582987
1662908400,2022-09-11 15:00:00,DERO/USDT,4.37275,4.38943,4.37272,4.38943,56.2724,246.831221675
1662904800,2022-09-11 14:00:00,DERO/USDT,4.36654,4.37961,4.3553,4.3553,126.7676,552.63909081
1662901200,2022-09-11 13:00:00,DERO/USDT,4.36745,4.39008,4.35901,4.39008,77.9821,340.951979492
1662897600,2022-09-11 12:00:00,DERO/USDT,4.37695,4.3995,4.29999,4.36802,1015.2152,4379.753023427
1662894000,2022-09-11 11:00:00,DERO/USDT,4.40999,4.40999,4.39702,4.39954,137.8673,607.03830908
1662890400,2022-09-11 10:00:00,DERO/USDT,4.38482,4.41,4.38331,4.40999,174.1829,766.209643141
1662886800,2022-09-11 09:00:00,DERO/USDT,4.4,4.41,4.38481,4.38481,79.6089,350.825597029
1662883200,2022-09-11 08:00:00,DERO/USDT,4.39763,4.40757,4.36012,4.40641,131.8743,577.262620676
1662879600,2022-09-11 07:00:00,DERO/USDT,4.36,4.40511,4.36,4.37531,27.8555,122.174737277
1662876000,2022-09-11 06:00:00,DERO/USDT,4.39872,4.39872,4.36,4.36,111.8643,490.19504888
1662872400,2022-09-11 05:00:00,DERO/USDT,4.40001,4.4295,4.4,4.4295,199.4257,882.18781812
1662868800,2022-09-11 04:00:00,DERO/USDT,4.40693,4.423,4.4,4.4,47.7991,210.974526628
1662865200,2022-09-11 03:00:00,DERO/USDT,4.40693,4.42301,4.34392,4.4,460.4235,2020.088297088
1662861600,2022-09-11 02:00:00,DERO/USDT,4.43179,4.43179,4.34159,4.40693,208.5285,912.683695984
1662858000,2022-09-11 01:00:00,DERO/USDT,4.51641,4.54159,4.42301,4.45812,839.0869,3739.391472131
1662854400,2022-09-11 00:00:00,DERO/USDT,4.51142,4.64132,4.50465,4.51546,788.4337,3604.979989879
1662850800,2022-09-10 23:00:00,DERO/USDT,4.60272,4.60272,4.50156,4.54072,568.8187,2593.50954756
1662847200,2022-09-10 22:00:00,DERO/USDT,4.5275,4.6488,4.49444,4.60271,1473.8148,6765.149015466
1662843600,2022-09-10 21:00:00,DERO/USDT,4.49399,4.61743,4.46363,4.5275,1180.6236,5363.176536954
1662840000,2022-09-10 20:00:00,DERO/USDT,4.46578,4.59932,4.40265,4.494,1710.9022,7662.450095029
1662836400,2022-09-10 19:00:00,DERO/USDT,4.36807,4.65209,4.36011,4.4954,3586.0246,16173.779977514
1662832800,2022-09-10 18:00:00,DERO/USDT,4.44337,4.56207,4.30021,4.36807,1970.9034,8721.339388814
1662829200,2022-09-10 17:00:00,DERO/USDT,4.17206,5.15,4.14663,4.44332,21538.5533,99643.445081427
1662825600,2022-09-10 16:00:00,DERO/USDT,4.07364,4.17353,4.07,4.17,584.2837,2409.409325709
1662822000,2022-09-10 15:00:00,DERO/USDT,4.07134,4.1076,4.05069,4.07364,174.9953,714.898469769
1662818400,2022-09-10 14:00:00,DERO/USDT,4.07794,4.39,3.92692,4.07133,2256.0697,9229.867618103
1662814800,2022-09-10 13:00:00,DERO/USDT,4.12292,4.17338,4.0606,4.08177,2772.0396,11466.454935794
1662811200,2022-09-10 12:00:00,DERO/USDT,3.85025,4.13,3.85025,4.13,19173.4881,77405.761221417
1662807600,2022-09-10 11:00:00,DERO/USDT,3.83341,3.86033,3.827,3.83001,240.9746,925.991625383
1662804000,2022-09-10 10:00:00,DERO/USDT,3.83288,3.86168,3.8243,3.85025,46.8875,180.97450722
1662800400,2022-09-10 09:00:00,DERO/USDT,3.8492,3.8617,3.8492,3.8617,7.6647,29.594912657
1662796800,2022-09-10 08:00:00,DERO/USDT,3.865,3.88249,3.8243,3.8243,601.7189,2323.746228758
1662793200,2022-09-10 07:00:00,DERO/USDT,3.862,3.88498,3.862,3.865,18.934,73.154466457
1662789600,2022-09-10 06:00:00,DERO/USDT,3.862,3.862,3.862,3.862,0.2161,0.8345782
1662786000,2022-09-10 05:00:00,DERO/USDT,3.83938,3.89167,3.83938,3.862,151.422,585.247544602
1662782400,2022-09-10 04:00:00,DERO/USDT,3.84964,3.86154,3.81692,3.83476,909.9088,3483.703139146
1662778800,2022-09-10 03:00:00,DERO/USDT,3.83961,3.84964,3.83961,3.84941,15.9196,61.136342066
1662775200,2022-09-10 02:00:00,DERO/USDT,3.83288,3.83938,3.83287,3.83938,28.1496,107.935921929
1662771600,2022-09-10 01:00:00,DERO/USDT,3.83287,3.83288,3.82955,3.83287,6.8904,26.409056912
1662768000,2022-09-10 00:00:00,DERO/USDT,3.82682,3.83925,3.8042,3.8333,4.418,16.875087023
1662764400,2022-09-09 23:00:00,DERO/USDT,3.86562,3.89114,3.7747,3.83288,300.0686,1144.510402553
1662760800,2022-09-09 22:00:00,DERO/USDT,3.89999,3.89999,3.7879,3.86555,1113.5005,4282.874598654
1662757200,2022-09-09 21:00:00,DERO/USDT,3.86762,3.8999,3.85025,3.8999,475.9624,1847.51814071
1662753600,2022-09-09 20:00:00,DERO/USDT,3.87249,3.88404,3.8497,3.8497,254.6957,982.619732901
1662750000,2022-09-09 19:00:00,DERO/USDT,3.84965,3.8998,3.84965,3.87448,239.0934,924.835298829
1662746400,2022-09-09 18:00:00,DERO/USDT,3.85057,3.8957,3.84964,3.84964,428.2771,1649.154242345
1662742800,2022-09-09 17:00:00,DERO/USDT,3.88404,3.88549,3.85641,3.88364,108.0731,419.806817861
1662739200,2022-09-09 16:00:00,DERO/USDT,3.89019,3.89167,3.85071,3.85181,57.0727,220.650065605
1662735600,2022-09-09 15:00:00,DERO/USDT,3.88404,3.93489,3.81245,3.86563,6069.1317,23428.980010689
1662732000,2022-09-09 14:00:00,DERO/USDT,3.88404,3.89156,3.8513,3.85999,460.0292,1772.097312266
1662728400,2022-09-09 13:00:00,DERO/USDT,3.9245,3.9245,3.8514,3.90731,328.7744,1274.838024793
1662724800,2022-09-09 12:00:00,DERO/USDT,3.85035,3.95894,3.81705,3.9245,542.7196,2104.876395001
1662721200,2022-09-09 11:00:00,DERO/USDT,3.87411,3.889,3.8513,3.86329,242.6154,936.502132778
1662717600,2022-09-09 10:00:00,DERO/USDT,3.82399,3.90539,3.82399,3.90539,253.4274,984.740349164
1662714000,2022-09-09 09:00:00,DERO/USDT,3.8492,3.8492,3.79331,3.82398,423.1892,1609.626139276
1662710400,2022-09-09 08:00:00,DERO/USDT,3.86563,3.88878,3.83963,3.8492,1356.8107,5222.442829635
1662706800,2022-09-09 07:00:00,DERO/USDT,3.84528,3.9082,3.84131,3.86646,304.8225,1186.818927127
1662703200,2022-09-09 06:00:00,DERO/USDT,3.82575,3.84003,3.82575,3.84003,9.8874,37.888772957
1662699600,2022-09-09 05:00:00,DERO/USDT,3.7542,3.89167,3.7542,3.82538,3201.4488,12296.264548311
1662696000,2022-09-09 04:00:00,DERO/USDT,3.6871,3.75769,3.67721,3.75598,2507.2171,9347.734064361
1662692400,2022-09-09 03:00:00,DERO/USDT,3.61719,3.6871,3.60071,3.68708,976.6856,3541.152129873
1662688800,2022-09-09 02:00:00,DERO/USDT,3.61657,3.62827,3.61001,3.61927,1.672,6.053070354
1662685200,2022-09-09 01:00:00,DERO/USDT,3.63373,3.63727,3.61001,3.61001,63.828,230.654539564
1662681600,2022-09-09 00:00:00,DERO/USDT,3.62285,3.62285,3.61001,3.61001,31.0965,112.321784143
1662678000,2022-09-08 23:00:00,DERO/USDT,3.62909,3.62909,3.61001,3.61001,87.1129,314.481096169
1662674400,2022-09-08 22:00:00,DERO/USDT,3.58793,3.6571,3.58793,3.61083,474.0074,1726.48192968
1662670800,2022-09-08 21:00:00,DERO/USDT,3.58308,3.58792,3.56234,3.58788,36.1204,129.50356063
1662667200,2022-09-08 20:00:00,DERO/USDT,3.58793,3.59689,3.55364,3.58789,34.6088,124.277810904
1662663600,2022-09-08 19:00:00,DERO/USDT,3.57284,3.57284,3.55373,3.55373,300.2553,1068.129161976
1662660000,2022-09-08 18:00:00,DERO/USDT,3.57462,3.58589,3.52678,3.57284,1013.3063,3632.227017249
1662656400,2022-09-08 17:00:00,DERO/USDT,3.55297,3.57142,3.55297,3.57142,7.1181,25.311631451
1662652800,2022-09-08 16:00:00,DERO/USDT,3.55363,3.5926,3.48453,3.55195,444.6748,1571.136886735
1662649200,2022-09-08 15:00:00,DERO/USDT,3.57963,3.58728,3.57963,3.58728,31.9661,114.670411023
1662645600,2022-09-08 14:00:00,DERO/USDT,3.55363,3.5818,3.4878,3.55311,620.1757,2179.601079268
1662642000,2022-09-08 13:00:00,DERO/USDT,3.55,3.5822,3.55,3.5822,70.0555,249.361625299
1662638400,2022-09-08 12:00:00,DERO/USDT,3.5922,3.5922,3.55,3.55,7.156,25.61778122
1662634800,2022-09-08 11:00:00,DERO/USDT,3.57462,3.60934,3.55404,3.5922,49.1915,176.776365454
1662631200,2022-09-08 10:00:00,DERO/USDT,3.55363,3.57462,3.54219,3.57462,7.5618,26.804302833
1662627600,2022-09-08 09:00:00,DERO/USDT,3.54212,3.5875,3.53233,3.5875,109.891,391.128771967
1662624000,2022-09-08 08:00:00,DERO/USDT,3.51999,3.54135,3.51998,3.5409,172.7747,609.839893855
1662620400,2022-09-08 07:00:00,DERO/USDT,3.55555,3.57728,3.49941,3.52,852.0332,3006.946273395
1662616800,2022-09-08 06:00:00,DERO/USDT,3.58792,3.58792,3.58792,3.58792,0,0
1662613200,2022-09-08 05:00:00,DERO/USDT,3.58791,3.58792,3.58791,3.58792,0.6332,2.271867328
1662609600,2022-09-08 04:00:00,DERO/USDT,3.5758,3.59489,3.50838,3.55707,1320.557,4685.462981111
1662606000,2022-09-08 03:00:00,DERO/USDT,3.58248,3.6092,3.5335,3.5758,646.506,2297.557723792
1662602400,2022-09-08 02:00:00,DERO/USDT,3.56503,3.58248,3.56503,3.58248,215.2422,770.978615079
1662598800,2022-09-08 01:00:00,DERO/USDT,3.56504,3.56504,3.52929,3.55298,20.3512,71.869716817
1662595200,2022-09-08 00:00:00,DERO/USDT,3.55712,3.59375,3.55712,3.56564,2.5803,9.211552966
1662591600,2022-09-07 23:00:00,DERO/USDT,3.57963,3.5909,3.55363,3.55392,3.0297,10.816825843
1662588000,2022-09-07 22:00:00,DERO/USDT,3.57681,3.60799,3.57681,3.57964,1.0419,3.73854434
