https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CAKE,Volume USDT
1661644800,2022-08-28 00:00:00,CAKE/USDT,3.735,3.959,3.704,3.8,49819.38829624,192462.43602263033
1661558400,2022-08-27 00:00:00,CAKE/USDT,3.736,3.844,3.684,3.732,42680.29838106,160569.76840226709
1661472000,2022-08-26 00:00:00,CAKE/USDT,4.037,4.037,3.722,3.744,61191.39234902,238376.83698471446
1661385600,2022-08-25 00:00:00,CAKE/USDT,3.911,4.069,3.909,4.035,41317.89383306,165753.35574435406
1661299200,2022-08-24 00:00:00,CAKE/USDT,3.93,3.965,3.855,3.911,26865.73630512,105155.14852503363
1661212800,2022-08-23 00:00:00,CAKE/USDT,3.964,3.973,3.848,3.923,38415.29867526,149980.80672687672
1661126400,2022-08-22 00:00:00,CAKE/USDT,3.937,3.972,3.78,3.967,55735.01543605,216476.62673409865
1661040000,2022-08-21 00:00:00,CAKE/USDT,3.746,3.957,3.739,3.937,93911.269356,363461.29119274285
1660953600,2022-08-20 00:00:00,CAKE/USDT,3.602,3.789,3.597,3.744,105893.05465335,392488.8796026836
1660867200,2022-08-19 00:00:00,CAKE/USDT,3.88,3.883,3.587,3.602,86872.35259781,322154.13095764027
1660780800,2022-08-18 00:00:00,CAKE/USDT,3.982,4.048,3.87,3.887,59446.55462365,235622.47585001492
1660694400,2022-08-17 00:00:00,CAKE/USDT,4.144,4.224,3.964,3.98,90961.1174241,372647.82956826731
1660608000,2022-08-16 00:00:00,CAKE/USDT,4.236,4.257,4.093,4.144,58091.59123109,241262.41150052686
1660521600,2022-08-15 00:00:00,CAKE/USDT,4.254,4.388,4.177,4.237,52993.39695443,225456.39451616122
1660435200,2022-08-14 00:00:00,CAKE/USDT,4.423,4.476,4.25,4.258,61912.4558384,271120.06720856068
1660348800,2022-08-13 00:00:00,CAKE/USDT,4.37,4.453,4.33,4.427,63883.77760435,280812.68773559142
1660262400,2022-08-12 00:00:00,CAKE/USDT,4.322,4.369,4.228,4.368,62092.53582502,267539.0191243956
1660176000,2022-08-11 00:00:00,CAKE/USDT,4.449,4.52,4.303,4.316,104698.00070359,463249.12183688586
1660089600,2022-08-10 00:00:00,CAKE/USDT,4.375,4.538,4.239,4.45,110129.66671158,482582.10837910811
1660003200,2022-08-09 00:00:00,CAKE/USDT,4.478,4.501,4.23,4.38,79978.3389641,349924.41042914933
1659916800,2022-08-08 00:00:00,CAKE/USDT,4.386,4.66,4.382,4.478,162970.74608467,738531.94276747574
1659830400,2022-08-07 00:00:00,CAKE/USDT,4.16,4.479,4.083,4.386,126454.28121841,547055.00738628059
1659744000,2022-08-06 00:00:00,CAKE/USDT,4.146,4.233,4.126,4.16,109779.97238116,456855.27180446771
1659657600,2022-08-05 00:00:00,CAKE/USDT,4.069,4.318,4.02,4.147,162789.38045766,678331.7157451755
1659571200,2022-08-04 00:00:00,CAKE/USDT,3.936,4.095,3.8,4.061,151625.64277447,605265.87968462628
1659484800,2022-08-03 00:00:00,CAKE/USDT,3.789,4.071,3.731,3.944,94389.51748736,371632.8092357992
1659398400,2022-08-02 00:00:00,CAKE/USDT,3.832,3.881,3.68,3.785,110587.18661895,415787.79039923852
1659312000,2022-08-01 00:00:00,CAKE/USDT,3.955,4.045,3.77,3.831,140260.92128676,545255.88001161345
1659225600,2022-07-31 00:00:00,CAKE/USDT,3.927,4.202,3.91,3.956,253104.86733473,1027380.43056709395
1659139200,2022-07-30 00:00:00,CAKE/USDT,3.989,4.153,3.856,3.929,320539.36005867,1285167.20782028366
1659052800,2022-07-29 00:00:00,CAKE/USDT,3.599,4.17,3.589,3.99,555056.90614974,2185080.79803814359
1658966400,2022-07-28 00:00:00,CAKE/USDT,3.497,3.686,3.398,3.599,417316.24209535,1471013.75887379725
1658880000,2022-07-27 00:00:00,CAKE/USDT,3.25,3.501,3.211,3.497,350986.66352698,1175195.67716444969
1658793600,2022-07-26 00:00:00,CAKE/USDT,3.244,3.249,3.127,3.249,102469.0244779,326350.14195388278
1658707200,2022-07-25 00:00:00,CAKE/USDT,3.412,3.425,3.242,3.246,95454.15682073,319873.32309584392
1658620800,2022-07-24 00:00:00,CAKE/USDT,3.328,3.474,3.31,3.411,113330.45334412,387288.47181659247
1658534400,2022-07-23 00:00:00,CAKE/USDT,3.345,3.476,3.248,3.329,109350.88275571,367703.13626118317
1658448000,2022-07-22 00:00:00,CAKE/USDT,3.384,3.474,3.332,3.341,97888.5630043,332762.40562104774
1658361600,2022-07-21 00:00:00,CAKE/USDT,3.354,3.397,3.232,3.383,102803.04976898,340374.82362047788
1658275200,2022-07-20 00:00:00,CAKE/USDT,3.513,3.589,3.348,3.355,187735.06020779,655033.45005830112
1658188800,2022-07-19 00:00:00,CAKE/USDT,3.46,3.592,3.352,3.513,201137.863245,696689.19824254601
1658102400,2022-07-18 00:00:00,CAKE/USDT,3.218,3.488,3.218,3.464,172576.48289255,585300.85934393568
1658016000,2022-07-17 00:00:00,CAKE/USDT,3.249,3.354,3.198,3.218,117725.67825275,384649.91963611586
1657929600,2022-07-16 00:00:00,CAKE/USDT,3.129,3.28,3.059,3.249,116033.57606983,366601.66519478728
1657843200,2022-07-15 00:00:00,CAKE/USDT,3.137,3.27,3.077,3.128,148697.7336377,466331.28410531441
1657756800,2022-07-14 00:00:00,CAKE/USDT,3.041,3.144,2.951,3.139,100881.69538095,307273.02982553323
1657670400,2022-07-13 00:00:00,CAKE/USDT,2.909,3.046,2.842,3.039,126602.09707062,370901.7511527846
1657584000,2022-07-12 00:00:00,CAKE/USDT,2.958,3.029,2.902,2.91,82423.40170049,243365.572236279
1657497600,2022-07-11 00:00:00,CAKE/USDT,3.115,3.115,2.956,2.958,101924.43352057,309504.43980293856
1657411200,2022-07-10 00:00:00,CAKE/USDT,3.203,3.237,3.093,3.115,90333.45172527,285864.58462553626
1657324800,2022-07-09 00:00:00,CAKE/USDT,3.166,3.237,3.164,3.202,69359.83346256,222245.40356904692
1657238400,2022-07-08 00:00:00,CAKE/USDT,3.273,3.344,3.16,3.165,115945.13248424,374024.38334588222
1657152000,2022-07-07 00:00:00,CAKE/USDT,3.149,3.308,3.114,3.273,159873.98711148,513358.72648480112
1657065600,2022-07-06 00:00:00,CAKE/USDT,3.094,3.182,3.067,3.15,109785.19259958,343978.170638839
1656979200,2022-07-05 00:00:00,CAKE/USDT,3.149,3.238,3.027,3.093,169579.84320741,527761.25491588459
1656892800,2022-07-04 00:00:00,CAKE/USDT,3.084,3.211,3.019,3.148,145444.4703702,452224.06855619705
1656806400,2022-07-03 00:00:00,CAKE/USDT,3.038,3.14,2.982,3.084,130293.78887234,399946.0026095237
1656720000,2022-07-02 00:00:00,CAKE/USDT,3,3.129,2.945,3.04,148036.77070679,444090.66536180231
1656633600,2022-07-01 00:00:00,CAKE/USDT,3.05,3.209,2.955,2.994,174812.91363686,531414.568348677
1656547200,2022-06-30 00:00:00,CAKE/USDT,3.049,3.066,2.844,3.049,140532.90738696,413856.53923627287
1656460800,2022-06-29 00:00:00,CAKE/USDT,3.166,3.21,3.01,3.05,191394.54414654,590148.11408711133
1656374400,2022-06-28 00:00:00,CAKE/USDT,3.317,3.421,3.153,3.168,160728.22789539,531979.42695208286
1656288000,2022-06-27 00:00:00,CAKE/USDT,3.307,3.464,3.27,3.318,113253.08927534,380482.38595822798
1656201600,2022-06-26 00:00:00,CAKE/USDT,3.37,3.523,3.302,3.308,132560.92452062,452002.63586869397
1656115200,2022-06-25 00:00:00,CAKE/USDT,3.376,3.4,3.207,3.368,116252.88862572,385400.27090056398
1656028800,2022-06-24 00:00:00,CAKE/USDT,3.246,3.459,3.228,3.376,164460.51117101,545755.70827772646
1655942400,2022-06-23 00:00:00,CAKE/USDT,3.022,3.267,3.02,3.245,182837.74767151,579331.33796137742
1655856000,2022-06-22 00:00:00,CAKE/USDT,3.08,3.146,2.965,3.024,163226.156961,497342.00847428097
1655769600,2022-06-21 00:00:00,CAKE/USDT,3.015,3.221,2.958,3.08,233517.367403,728079.45109954133
1655683200,2022-06-20 00:00:00,CAKE/USDT,3.008,3.097,2.865,3.019,236521.92848135,705876.6701380997
1655596800,2022-06-19 00:00:00,CAKE/USDT,2.677,3.089,2.599,3.013,287464.07045355,819273.08931868319
1655510400,2022-06-18 00:00:00,CAKE/USDT,2.918,2.956,2.485,2.669,301841.42458041,813253.78979597211
1655424000,2022-06-17 00:00:00,CAKE/USDT,2.87,3.002,2.841,2.919,208882.14901151,613520.64339208593
1655337600,2022-06-16 00:00:00,CAKE/USDT,3.253,3.316,2.817,2.867,382144.05001815,1160931.03413445359
1655251200,2022-06-15 00:00:00,CAKE/USDT,3.133,3.265,2.733,3.256,439083.67862842,1322475.93040627715
1655164800,2022-06-14 00:00:00,CAKE/USDT,3.258,3.354,3,3.132,495044.73305037,1595542.08037965079
1655078400,2022-06-13 00:00:00,CAKE/USDT,3.858,3.9,3.113,3.257,425056.64145385,1429848.1338317456
1654992000,2022-06-12 00:00:00,CAKE/USDT,3.996,4.141,3.724,3.86,181952.26873669,713089.15437560168
1654905600,2022-06-11 00:00:00,CAKE/USDT,4.217,4.271,3.916,3.995,119718.15381877,490675.29283226771
1654819200,2022-06-10 00:00:00,CAKE/USDT,4.378,4.42,4.09,4.223,198740.01421145,856515.19799462888
1654732800,2022-06-09 00:00:00,CAKE/USDT,4.449,4.491,4.357,4.379,78720.71441178,348653.65169830205
1654646400,2022-06-08 00:00:00,CAKE/USDT,4.45,4.549,4.386,4.45,65365.83447196,293135.10916923549
1654560000,2022-06-07 00:00:00,CAKE/USDT,4.558,4.56,4.219,4.45,259048.05932368,1129415.27357114131
1654473600,2022-06-06 00:00:00,CAKE/USDT,4.38,4.951,4.373,4.558,337026.77419761,1565311.39702147075
1654387200,2022-06-05 00:00:00,CAKE/USDT,4.27,4.543,4.201,4.372,147463.14933009,644613.03804968733
1654300800,2022-06-04 00:00:00,CAKE/USDT,4.226,4.308,4.177,4.269,61294.91787004,260448.17328798243
1654214400,2022-06-03 00:00:00,CAKE/USDT,4.361,4.375,4.168,4.228,101009.74465838,429568.53360737248
1654128000,2022-06-02 00:00:00,CAKE/USDT,4.318,4.389,4.244,4.361,90849.54970073,391870.37639534841
1654041600,2022-06-01 00:00:00,CAKE/USDT,4.647,4.685,4.28,4.316,139713.02213322,620987.80672373013
1653955200,2022-05-31 00:00:00,CAKE/USDT,4.78,4.81,4.538,4.643,182218.79709145,852424.8367982064
1653868800,2022-05-30 00:00:00,CAKE/USDT,4.455,4.853,4.431,4.787,156076.90574031,735666.53987651041
1653782400,2022-05-29 00:00:00,CAKE/USDT,4.346,4.46,4.251,4.454,97175.222369,424014.70926157196
1653696000,2022-05-28 00:00:00,CAKE/USDT,4.29,4.391,4.214,4.349,86476.0291105,374571.52518244548
1653609600,2022-05-27 00:00:00,CAKE/USDT,4.369,4.443,4.174,4.287,209354.61614017,901536.67578277717
1653523200,2022-05-26 00:00:00,CAKE/USDT,4.78,4.85,4.318,4.37,164360.04159233,747718.05131648829
1653436800,2022-05-25 00:00:00,CAKE/USDT,4.872,5.024,4.731,4.778,166407.17186555,804221.31606189631
1653350400,2022-05-24 00:00:00,CAKE/USDT,4.801,4.984,4.657,4.876,139901.07120011,675361.91544319256
1653264000,2022-05-23 00:00:00,CAKE/USDT,4.837,5.144,4.709,4.798,186973.2278441,931255.29882753907
1653177600,2022-05-22 00:00:00,CAKE/USDT,4.577,4.855,4.563,4.842,155525.47538469,733351.33577633886
1653091200,2022-05-21 00:00:00,CAKE/USDT,4.413,4.624,4.378,4.575,209756.07257863,943543.56296960616
1653004800,2022-05-20 00:00:00,CAKE/USDT,4.568,4.675,4.34,4.413,169140.42212067,761738.56110723259
1652918400,2022-05-19 00:00:00,CAKE/USDT,4.304,4.603,4.29,4.566,142146.19506142,637876.68013226551
1652832000,2022-05-18 00:00:00,CAKE/USDT,4.723,4.772,4.296,4.304,160914.65315236,725990.13183364109
1652745600,2022-05-17 00:00:00,CAKE/USDT,4.505,4.825,4.503,4.722,137351.29438321,641085.32818996009
1652659200,2022-05-16 00:00:00,CAKE/USDT,4.687,4.691,4.36,4.501,122865.85877632,552327.19533355939
1652572800,2022-05-15 00:00:00,CAKE/USDT,4.31,4.709,4.135,4.687,153525.68073822,671918.22467497753
1652486400,2022-05-14 00:00:00,CAKE/USDT,4.321,4.414,3.98,4.309,201686.36599927,842355.12485688422
1652400000,2022-05-13 00:00:00,CAKE/USDT,3.86,4.747,3.794,4.321,307569.90518364,1358426.33507904146
1652313600,2022-05-12 00:00:00,CAKE/USDT,4.28,4.45,3.297,3.864,472111.02695188,1846957.1282017437
1652227200,2022-05-11 00:00:00,CAKE/USDT,5.832,5.906,4.048,4.272,436916.12217308,2088551.82965245988
1652140800,2022-05-10 00:00:00,CAKE/USDT,5.57,6.337,5.38,5.835,383331.01808511,2255624.65027544614
1652054400,2022-05-09 00:00:00,CAKE/USDT,7.004,7.148,5.552,5.572,432849.02216967,2718532.99486595308
1651968000,2022-05-08 00:00:00,CAKE/USDT,7.275,7.3,6.791,7.005,243110.22395894,1696297.08232669024
1651881600,2022-05-07 00:00:00,CAKE/USDT,7.445,7.54,7.17,7.275,118724.3125714,877107.0837621847
1651795200,2022-05-06 00:00:00,CAKE/USDT,7.53,7.577,7.291,7.447,163621.9280029,1221240.77528477424
1651708800,2022-05-05 00:00:00,CAKE/USDT,7.789,7.94,7.231,7.531,243202.03095325,1850870.2466301661
1651622400,2022-05-04 00:00:00,CAKE/USDT,7.402,7.833,7.382,7.785,161264.72543593,1223283.8385936256
1651536000,2022-05-03 00:00:00,CAKE/USDT,7.636,7.8,7.37,7.403,161756.12492453,1225518.70144138793
1651449600,2022-05-02 00:00:00,CAKE/USDT,7.742,7.849,7.49,7.633,171489.72459315,1315349.82502598918
1651363200,2022-05-01 00:00:00,CAKE/USDT,7.221,7.745,7.148,7.742,293262.62647811,2190654.81474712461
1651276800,2022-04-30 00:00:00,CAKE/USDT,7.713,7.925,7.219,7.219,255321.75804171,1961386.71373856405
1651190400,2022-04-29 00:00:00,CAKE/USDT,8.268,8.376,7.64,7.711,258396.69945218,2045442.00013721567
1651104000,2022-04-28 00:00:00,CAKE/USDT,7.577,8.42,7.42,8.259,485750.39817556,3907648.3858049491
1651017600,2022-04-27 00:00:00,CAKE/USDT,7.521,7.85,7.363,7.577,260364.16513809,1976136.88569322264
1650931200,2022-04-26 00:00:00,CAKE/USDT,8.884,8.99,7.47,7.521,463619.9437592,3689791.08136600234
1650844800,2022-04-25 00:00:00,CAKE/USDT,9.275,9.29,8.2,8.884,489163.67070477,4306626.63628561361
1650758400,2022-04-24 00:00:00,CAKE/USDT,9.282,9.676,9.268,9.279,212376.28280985,2010886.77815376868
1650672000,2022-04-23 00:00:00,CAKE/USDT,9.258,9.564,9.108,9.276,181632.5821478,1701051.10803436345
1650585600,2022-04-22 00:00:00,CAKE/USDT,9.034,9.453,8.985,9.254,203898.54704147,1885732.21486571738
1650499200,2022-04-21 00:00:00,CAKE/USDT,9.162,9.764,8.93,9.034,430190.64868353,4051640.05402087006
1650412800,2022-04-20 00:00:00,CAKE/USDT,8.624,9.19,8.552,9.162,279679.43251659,2497440.03553896392
1650326400,2022-04-19 00:00:00,CAKE/USDT,8.467,8.651,8.373,8.623,163304.54797982,1390364.4240012531
1650240000,2022-04-18 00:00:00,CAKE/USDT,8.386,8.49,7.882,8.468,181860.69846333,1487131.86936287885
1650153600,2022-04-17 00:00:00,CAKE/USDT,8.221,8.613,8.165,8.387,133952.12862648,1113493.73057986658
1650067200,2022-04-16 00:00:00,CAKE/USDT,8.138,8.254,8.062,8.221,65314.90319397,533094.48143485138
1649980800,2022-04-15 00:00:00,CAKE/USDT,7.941,8.175,7.923,8.143,75233.07146161,606963.39020830844
1649894400,2022-04-14 00:00:00,CAKE/USDT,8.28,8.324,7.88,7.939,166393.86265671,1352649.81037467266
1649808000,2022-04-13 00:00:00,CAKE/USDT,8.049,8.293,7.907,8.281,104356.49972597,848770.28599497094
1649721600,2022-04-12 00:00:00,CAKE/USDT,7.599,8.28,7.572,8.049,178735.41013156,1421638.87339622443
1649635200,2022-04-11 00:00:00,CAKE/USDT,8.658,8.668,7.554,7.608,238091.00466037,1915559.85905623435
1649548800,2022-04-10 00:00:00,CAKE/USDT,8.623,8.987,8.43,8.657,148845.93745326,1292997.89571193077
1649462400,2022-04-09 00:00:00,CAKE/USDT,8.413,8.645,8.331,8.633,103055.43592649,873145.47991719524
1649376000,2022-04-08 00:00:00,CAKE/USDT,9.007,9.264,8.334,8.413,198940.6606906,1751242.93602213448
1649289600,2022-04-07 00:00:00,CAKE/USDT,8.415,9.08,8.403,9.018,169856.3660388,1497137.18091898233
1649203200,2022-04-06 00:00:00,CAKE/USDT,9.488,9.508,8.305,8.416,307337.6455284,2731424.14355789902
1649116800,2022-04-05 00:00:00,CAKE/USDT,9.911,10.069,9.443,9.488,277312.4076928,2709676.27095415044
1649030400,2022-04-04 00:00:00,CAKE/USDT,9.754,10.45,9.28,9.911,473537.41703224,4643975.67504790059
1648944000,2022-04-03 00:00:00,CAKE/USDT,8.978,9.923,8.843,9.76,324049.37774785,3057519.94941172635
1648857600,2022-04-02 00:00:00,CAKE/USDT,9.336,9.5,8.918,8.978,236046.88649273,2167772.7344469665
1648771200,2022-04-01 00:00:00,CAKE/USDT,8.769,9.601,8.341,9.331,435356.1384806,3941424.76651872738
1648684800,2022-03-31 00:00:00,CAKE/USDT,8.753,9.529,8.408,8.777,558197.84102916,4969938.59451614188
1648598400,2022-03-30 00:00:00,CAKE/USDT,8.676,8.857,8.252,8.753,396790.56289367,3412642.92919067404
1648512000,2022-03-29 00:00:00,CAKE/USDT,8.02,8.902,8.017,8.676,436499.09575452,3719243.60408700413
1648425600,2022-03-28 00:00:00,CAKE/USDT,8.088,8.5,7.922,8.027,358404.90282074,2940878.81910176868
1648339200,2022-03-27 00:00:00,CAKE/USDT,7.321,8.1,7.313,8.088,218634.7835519,1670251.61331714908
1648252800,2022-03-26 00:00:00,CAKE/USDT,7.047,7.367,6.919,7.321,165965.03830163,1191024.08774179672
1648166400,2022-03-25 00:00:00,CAKE/USDT,7.13,7.528,6.997,7.047,315367.13216654,2278568.77769761593
1648080000,2022-03-24 00:00:00,CAKE/USDT,6.926,7.16,6.875,7.13,186543.53804406,1307047.51879049305
1647993600,2022-03-23 00:00:00,CAKE/USDT,6.927,6.993,6.688,6.927,216926.66388986,1481170.89671073602
1647907200,2022-03-22 00:00:00,CAKE/USDT,6.575,7.03,6.522,6.928,365773.48183972,2496559.99991047024
1647820800,2022-03-21 00:00:00,CAKE/USDT,6.257,6.82,6.204,6.575,344992.86204882,2252287.425081729
1647734400,2022-03-20 00:00:00,CAKE/USDT,6.462,6.477,6.161,6.258,158036.0586546,995600.96281122007
1647648000,2022-03-19 00:00:00,CAKE/USDT,6.37,6.581,6.249,6.468,238397.7752964,1530009.82320739339
1647561600,2022-03-18 00:00:00,CAKE/USDT,6.757,6.769,6.029,6.37,418936.49399451,2652685.68118583285
1647475200,2022-03-17 00:00:00,CAKE/USDT,5.59,7.323,5.533,6.757,950896.43933139,6207617.91104860119
1647388800,2022-03-16 00:00:00,CAKE/USDT,5.509,5.624,5.04,5.59,362097.20202228,1978223.7223288679
1647302400,2022-03-15 00:00:00,CAKE/USDT,5.729,5.745,5.317,5.505,181568.55071541,996592.10444557559
1647216000,2022-03-14 00:00:00,CAKE/USDT,5.742,5.898,5.551,5.732,118618.73315369,676828.24492456942
1647129600,2022-03-13 00:00:00,CAKE/USDT,5.952,5.993,5.733,5.742,106381.0996821,626107.03378251932
1647043200,2022-03-12 00:00:00,CAKE/USDT,5.923,6.047,5.894,5.953,96795.01122705,578819.89204281202
1646956800,2022-03-11 00:00:00,CAKE/USDT,6.153,6.162,5.77,5.93,167773.76191818,1006974.47062115962
1646870400,2022-03-10 00:00:00,CAKE/USDT,6.232,6.48,5.882,6.151,186865.59204994,1133524.4621280585
1646784000,2022-03-09 00:00:00,CAKE/USDT,5.981,6.4,5.962,6.239,176986.82163256,1103361.08341442499
1646697600,2022-03-08 00:00:00,CAKE/USDT,6.042,6.093,5.89,5.977,149767.32320413,899177.71446880856
1646611200,2022-03-07 00:00:00,CAKE/USDT,6.081,6.188,5.7,6.042,207849.50452517,1248566.17732814491
1646524800,2022-03-06 00:00:00,CAKE/USDT,6.202,6.45,5.962,6.081,169883.45177697,1039433.8171179101
1646438400,2022-03-05 00:00:00,CAKE/USDT,5.986,6.245,5.883,6.201,88759.99141088,537123.64007625699
1646352000,2022-03-04 00:00:00,CAKE/USDT,6.574,6.589,5.901,5.978,126181.17269694,791628.4980096648
1646265600,2022-03-03 00:00:00,CAKE/USDT,6.823,6.895,6.493,6.574,99711.87573648,666771.38458962648
1646179200,2022-03-02 00:00:00,CAKE/USDT,6.765,6.897,6.617,6.822,163151.487589,1100447.9171684438
1646092800,2022-03-01 00:00:00,CAKE/USDT,6.853,7.111,6.659,6.765,184470.68529338,1263379.50472490263
1646006400,2022-02-28 00:00:00,CAKE/USDT,6.218,6.857,6.152,6.848,161683.27913401,1052255.90951928178
1645920000,2022-02-27 00:00:00,CAKE/USDT,6.494,6.684,6.151,6.214,125033.39117801,806642.11502395999
1645833600,2022-02-26 00:00:00,CAKE/USDT,6.607,6.811,6.415,6.493,117225.60870603,766973.83794758337
1645747200,2022-02-25 00:00:00,CAKE/USDT,6.298,6.67,6.27,6.606,170755.86707202,1100386.78481263937
1645660800,2022-02-24 00:00:00,CAKE/USDT,6.839,6.883,5.5,6.3,506112.28323549,3067333.63108394633
1645574400,2022-02-23 00:00:00,CAKE/USDT,7.177,7.254,6.82,6.839,150468.62080194,1065788.24781403861
1645488000,2022-02-22 00:00:00,CAKE/USDT,6.866,7.195,6.682,7.177,152363.40707153,1056559.10978469765
1645401600,2022-02-21 00:00:00,CAKE/USDT,7.354,7.782,6.849,6.861,141737.52755082,1032180.2193463201
1645315200,2022-02-20 00:00:00,CAKE/USDT,7.762,7.766,7.256,7.349,122680.13008581,913197.10461369607
1645228800,2022-02-19 00:00:00,CAKE/USDT,7.72,7.856,7.466,7.758,97556.14868802,747200.59223785791
1645142400,2022-02-18 00:00:00,CAKE/USDT,7.847,8.18,7.59,7.72,151517.26953065,1183010.15725996959
1645056000,2022-02-17 00:00:00,CAKE/USDT,8.262,8.3,7.765,7.848,173195.98606035,1391773.63729468631
1644969600,2022-02-16 00:00:00,CAKE/USDT,8.316,8.317,8.08,8.26,91324.53256485,750596.40601156492
1644883200,2022-02-15 00:00:00,CAKE/USDT,8.033,8.618,8.01,8.318,193505.44720227,1604235.5135519175
1644796800,2022-02-14 00:00:00,CAKE/USDT,8.002,8.24,7.792,8.025,162390.61924925,1289194.60122579394
1644710400,2022-02-13 00:00:00,CAKE/USDT,7.807,8.189,7.757,8.004,115927.99748453,914956.26359007652
1644624000,2022-02-12 00:00:00,CAKE/USDT,7.759,7.913,7.655,7.81,146343.0940487,1140238.66812976332
1644537600,2022-02-11 00:00:00,CAKE/USDT,8.049,8.246,7.647,7.769,280512.07201159,2237863.93732542821
1644451200,2022-02-10 00:00:00,CAKE/USDT,8.207,8.447,7.942,8.05,214035.54278963,1757034.09262049638
1644364800,2022-02-09 00:00:00,CAKE/USDT,7.973,8.363,7.944,8.202,174130.62279849,1427316.26142293273
1644278400,2022-02-08 00:00:00,CAKE/USDT,8.5,8.692,7.815,7.973,267148.03372208,2185148.57554536767
1644192000,2022-02-07 00:00:00,CAKE/USDT,8.258,8.578,8.073,8.488,203828.80011119,1708171.36252022443
1644105600,2022-02-06 00:00:00,CAKE/USDT,7.928,8.369,7.827,8.26,196488.17695368,1575625.39480425258
1644019200,2022-02-05 00:00:00,CAKE/USDT,7.835,8.32,7.754,7.919,211406.66658393,1685192.34459214188
1643932800,2022-02-04 00:00:00,CAKE/USDT,7.243,7.866,7.185,7.835,202658.79978198,1527246.92436784919
1643846400,2022-02-03 00:00:00,CAKE/USDT,7.231,7.289,7.009,7.236,144076.95754201,1031929.31663950378
1643760000,2022-02-02 00:00:00,CAKE/USDT,7.678,7.715,7.195,7.249,150502.44942222,1123741.42761253493
1643673600,2022-02-01 00:00:00,CAKE/USDT,7.39,7.785,7.379,7.68,146426.91929287,1117046.32757069585
1643587200,2022-01-31 00:00:00,CAKE/USDT,7.396,7.598,7.073,7.398,160056.45535169,1177687.1110424332
1643500800,2022-01-30 00:00:00,CAKE/USDT,7.23,7.621,7.138,7.39,162341.43375812,1194026.7530060556
1643414400,2022-01-29 00:00:00,CAKE/USDT,7.151,7.408,7.08,7.229,140818.78000564,1018396.76348886074
1643328000,2022-01-28 00:00:00,CAKE/USDT,7.197,7.279,6.86,7.155,230688.77947591,1636805.0952955395
1643241600,2022-01-27 00:00:00,CAKE/USDT,7.458,7.52,6.868,7.202,228922.0620979,1643574.46069323599
1643155200,2022-01-26 00:00:00,CAKE/USDT,7.669,8.022,7.224,7.458,268113.49587918,2063795.6888075691
1643068800,2022-01-25 00:00:00,CAKE/USDT,7.635,7.9,7.2,7.655,218696.601399,1645621.87297425923
1642982400,2022-01-24 00:00:00,CAKE/USDT,8.161,8.184,6.814,7.64,321461.06631513,2359656.94638130712
