https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume NEO
1650153600000,2022-04-17 00:00:00,NEO/ETH,0.0070208,0.0071647,0.0068621,0.0068621,1.400973630961268,204.16106308
1650067200000,2022-04-16 00:00:00,NEO/ETH,0.0070723,0.0071042,0.0070023,0.0070023,0.09033422618654101,12.900650670000001
1649980800000,2022-04-15 00:00:00,NEO/ETH,0.0068022,0.0069754,0.0068022,0.0069488,0.069644396572112,10.02250699
1649894400000,2022-04-14 00:00:00,NEO/ETH,0.0068064,0.0068899,0.0067591,0.0067691,0.22294126727532398,32.93514164
1649808000000,2022-04-13 00:00:00,NEO/ETH,0.0067027,0.0068507,0.0067027,0.0068507,0.058274891691432996,8.50641419
1649721600000,2022-04-12 00:00:00,NEO/ETH,0.0066691,0.006763,0.0066137,0.0066749,0.13143234532985099,19.69053399
1649635200000,2022-04-11 00:00:00,NEO/ETH,0.0067555,0.0067555,0.0065708,0.0065709,0.334793780814528,50.95097792
1649548800000,2022-04-10 00:00:00,NEO/ETH,0.0068,0.0068594,0.0067135,0.0067135,1.094494969753095,163.02896697
1649462400000,2022-04-09 00:00:00,NEO/ETH,0.0068959,0.0068997,0.0068884,0.0068884,0.146045283913716,21.20162649
1649376000000,2022-04-08 00:00:00,NEO/ETH,0.0071361,0.0071361,0.0068434,0.0068434,0.009421372971092,1.3767093799999999
1649289600000,2022-04-07 00:00:00,NEO/ETH,0.0071383,0.0071383,0.0071295,0.0071295,0.001911607240095,0.26812641
1649203200000,2022-04-06 00:00:00,NEO/ETH,0.0074493,0.0074706,0.0071908,0.0072282,0.2028904455921,28.0692905
1649116800000,2022-04-05 00:00:00,NEO/ETH,0.0076785,0.0076816,0.0075805,0.0075805,0.021877296316640003,2.88599648
1649030400000,2022-04-04 00:00:00,NEO/ETH,0.0078421,0.0078421,0.0076552,0.0076552,0.089481952940464,11.68904182
1648944000000,2022-04-03 00:00:00,NEO/ETH,0.0080083,0.0080856,0.0079125,0.0079843,0.093423266960119,11.70087133
1648857600000,2022-04-02 00:00:00,NEO/ETH,0.0081984,0.0082041,0.0079348,0.0079981,1.349751776840478,168.75905238
1648771200000,2022-04-01 00:00:00,NEO/ETH,0.0082452,0.0082452,0.0080059,0.0080573,0.135801962509894,16.85452478
1648684800000,2022-03-31 00:00:00,NEO/ETH,0.0085109,0.0086194,0.0081404,0.008228,0.0820723010074,9.974757050000001
1648598400000,2022-03-30 00:00:00,NEO/ETH,0.0079044,0.0084474,0.007844,0.0083625,1.03935479057775,124.28756838
1648512000000,2022-03-29 00:00:00,NEO/ETH,0.0076237,0.0083958,0.0076237,0.0079423,8.241888765036878,1037.72065586
1648425600000,2022-03-28 00:00:00,NEO/ETH,0.0078332,0.0080496,0.0077371,0.0077894,3.4804210698497102,446.81503965
1648339200000,2022-03-27 00:00:00,NEO/ETH,0.0078344,0.0082629,0.0076939,0.0079273,2.616977348550372,330.12215364
1648252800000,2022-03-26 00:00:00,NEO/ETH,0.0078663,0.0078663,0.0078663,0.0078663,0.343545296302455,43.67304785
1648166400000,2022-03-25 00:00:00,NEO/ETH,0.0077615,0.0079554,0.0076641,0.0076641,0.060243492812004,7.8604784400000005
1648080000000,2022-03-24 00:00:00,NEO/ETH,0.007852,0.0079573,0.007704,0.0078605,12.002721252418045,1526.96663729
1647993600000,2022-03-23 00:00:00,NEO/ETH,0.0082636,0.0082747,0.0080638,0.0080638,0.12675047138115,15.71845425
1647907200000,2022-03-22 00:00:00,NEO/ETH,0.0077321,0.0080403,0.0077321,0.0080403,0.686409385020039,85.37111613
1647820800000,2022-03-21 00:00:00,NEO/ETH,0.0079958,0.0079958,0.0076092,0.0077779,1.1441351238614832,147.10077577
1647734400000,2022-03-20 00:00:00,NEO/ETH,0.007531,0.008002,0.007531,0.0078399,0.8235967291016849,105.05194314999999
1647648000000,2022-03-19 00:00:00,NEO/ETH,0.007407,0.007407,0.007407,0.007407,0.0011955994236,0.1614148
1647561600000,2022-03-18 00:00:00,NEO/ETH,0.0073774,0.0073794,0.0072001,0.0072001,0.29685524010818304,41.22932183
1647475200000,2022-03-17 00:00:00,NEO/ETH,0.0075592,0.0075592,0.0073931,0.0073931,0.009470144277021999,1.28094362
1647388800000,2022-03-16 00:00:00,NEO/ETH,0.0074297,0.0074358,0.0073414,0.0073432,0.005881533176152,0.80094961
1647302400000,2022-03-15 00:00:00,NEO/ETH,0.0075728,0.0075728,0.0073982,0.0074444,0.004581712259664,0.61545756
1647216000000,2022-03-14 00:00:00,NEO/ETH,0.0075621,0.0075713,0.0075163,0.0075713,0.627793543193894,82.91753638
1647129600000,2022-03-13 00:00:00,NEO/ETH,0.007837,0.007837,0.0076009,0.0076009,0.056309590359397,7.40827933
1647043200000,2022-03-12 00:00:00,NEO/ETH,0.007818,0.0078826,0.0078002,0.0078178,0.07743843268016799,9.90539956
1646956800000,2022-03-11 00:00:00,NEO/ETH,0.008,0.008063,0.0078048,0.0078048,0.034045948941984,4.36218083
1646870400000,2022-03-10 00:00:00,NEO/ETH,0.0078504,0.0078504,0.007694,0.0077685,0.057242118293880005,7.36849048
1646784000000,2022-03-09 00:00:00,NEO/ETH,0.007876,0.007876,0.0077757,0.0078378,0.03877805991358801,4.94756946
1646697600000,2022-03-08 00:00:00,NEO/ETH,0.008105,0.008105,0.0079398,0.0079398,0.007360397700084001,0.92702558
1646611200000,2022-03-07 00:00:00,NEO/ETH,0.0079765,0.0080469,0.0079015,0.0080038,0.014184124020136002,1.77217372
1646524800000,2022-03-06 00:00:00,NEO/ETH,0.0081293,0.0081293,0.0079756,0.0079796,0.38284843345836,47.978399100000004
1646438400000,2022-03-05 00:00:00,NEO/ETH,0.0080169,0.008175,0.0080169,0.0081617,1.003954691257199,123.00803647000001
1646352000000,2022-03-04 00:00:00,NEO/ETH,0.0082911,0.0083983,0.0082234,0.0082234,0.94080362820617,114.40567505
1646265600000,2022-03-03 00:00:00,NEO/ETH,0.0081829,0.0084903,0.0081829,0.0082832,0.794671142807056,95.93769833
1646179200000,2022-03-02 00:00:00,NEO/ETH,0.008127,0.00825,0.007994,0.00825,1.2505327553399999,151.57972791999998
1646092800000,2022-03-01 00:00:00,NEO/ETH,0.0079126,0.0083816,0.0079126,0.0080834,0.6656264645233579,82.34486287
1646006400000,2022-02-28 00:00:00,NEO/ETH,0.0079164,0.0079235,0.0075389,0.0078246,0.054252550943387996,6.93358778
1645920000000,2022-02-27 00:00:00,NEO/ETH,0.0074961,0.007652,0.007433,0.0075695,1.8753949451502698,247.75677986
1645833600000,2022-02-26 00:00:00,NEO/ETH,0.0077909,0.0077909,0.0075347,0.0075347,0.055906401058719996,7.419857599999999
1645747200000,2022-02-25 00:00:00,NEO/ETH,0.0081971,0.0081971,0.0076947,0.0079016,0.124035619957424,15.69753214
1645660800000,2022-02-24 00:00:00,NEO/ETH,0.0076531,0.0076531,0.0074088,0.0075061,0.184225984340433,24.54350253
1645574400000,2022-02-23 00:00:00,NEO/ETH,0.0077904,0.0077904,0.007573,0.0075858,0.52992177450186,69.85707169999999
1645488000000,2022-02-22 00:00:00,NEO/ETH,0.0077235,0.007885,0.0077218,0.0077837,2.599732435745547,333.99699831000004
1645401600000,2022-02-21 00:00:00,NEO/ETH,0.0086929,0.0087077,0.0079019,0.0079578,0.78477373353591,98.61692095000001
1645315200000,2022-02-20 00:00:00,NEO/ETH,0.0093224,0.009451,0.008758,0.008758,0.01333029273836,1.52207042
1645228800000,2022-02-19 00:00:00,NEO/ETH,0.0095621,0.00965,0.008925,0.008925,1.3181674686285,147.69383402
1645142400000,2022-02-18 00:00:00,NEO/ETH,0.008553,0.0094404,0.008553,0.0094336,0.587086224551552,62.23352957
1645056000000,2022-02-17 00:00:00,NEO/ETH,0.0081003,0.0082651,0.0079554,0.0081618,0.32186001061296604,39.434929870000005
1644969600000,2022-02-16 00:00:00,NEO/ETH,0.0075251,0.008228,0.0075251,0.008218,2.23434858721256,271.88471492
1644883200000,2022-02-15 00:00:00,NEO/ETH,0.0072776,0.0072877,0.0071611,0.0072235,0.13553285623717,18.76276822
1644796800000,2022-02-14 00:00:00,NEO/ETH,0.0075507,0.0075507,0.0072608,0.0072773,0.07983339818140199,10.97019474
1644710400000,2022-02-13 00:00:00,NEO/ETH,0.0074161,0.0074161,0.0073822,0.0073822,0.0016477522190640002,0.22320612
1644624000000,2022-02-12 00:00:00,NEO/ETH,0.0073702,0.0074681,0.0073702,0.0073908,0.2498528415762,33.8059265
1644537600000,2022-02-11 00:00:00,NEO/ETH,0.007792,0.0081531,0.0075743,0.0076,0.708355995652,93.20473627
1644451200000,2022-02-10 00:00:00,NEO/ETH,0.007699,0.007891,0.0076917,0.007755,2.9869543825208997,385.16497518
1644364800000,2022-02-09 00:00:00,NEO/ETH,0.007326,0.0074646,0.007326,0.0073702,0.065078866,8.83
1644278400000,2022-02-08 00:00:00,NEO/ETH,0.0076046,0.0076333,0.0072083,0.007327,0.9525792569288302,130.00945229
1644192000000,2022-02-07 00:00:00,NEO/ETH,0.0074976,0.007611,0.0074804,0.0074804,0.16468051633301597,22.01493454
1644105600000,2022-02-06 00:00:00,NEO/ETH,0.007335,0.0073785,0.007335,0.0073785,0.14804042910608997,20.06375674
1644019200000,2022-02-05 00:00:00,NEO/ETH,0.00755,0.007555,0.0073106,0.0073106,0.129120380993472,17.66207712
1643932800000,2022-02-04 00:00:00,NEO/ETH,0.0077616,0.0077616,0.007465,0.0075142,0.8604119919800141,114.50480317
1643846400000,2022-02-03 00:00:00,NEO/ETH,0.0073233,0.0075036,0.0073233,0.0074877,0.334867590037959,44.72235667
1643760000000,2022-02-02 00:00:00,NEO/ETH,0.0072728,0.008024,0.0072728,0.007535,3.76742816861895,499.99046697
1643673600000,2022-02-01 00:00:00,NEO/ETH,0.0073717,0.0074415,0.0071454,0.0071454,0.030385220288892,4.2524169800000005
1643587200000,2022-01-31 00:00:00,NEO/ETH,0.0075039,0.0075039,0.007473,0.007473,0.03174964648557,4.24858109
1643500800000,2022-01-30 00:00:00,NEO/ETH,0.007439,0.0076256,0.007439,0.0075108,0.09323357442102,12.41326815
1643414400000,2022-01-29 00:00:00,NEO/ETH,0.0074566,0.0075808,0.0074279,0.0074279,0.027249755133015002,3.66856785
1643328000000,2022-01-28 00:00:00,NEO/ETH,0.0076128,0.0076128,0.0074868,0.0074868,0.003435033007788,0.45881191
1643241600000,2022-01-27 00:00:00,NEO/ETH,0.0073469,0.007528,0.0073065,0.007528,1.17783469609376,156.46050692
1643155200000,2022-01-26 00:00:00,NEO/ETH,0.007567,0.007567,0.0072901,0.0073172,0.043462549362188005,5.93977879
1643068800000,2022-01-25 00:00:00,NEO/ETH,0.007487,0.007487,0.0073992,0.007445,0.0160601712997,2.15717546
1642982400000,2022-01-24 00:00:00,NEO/ETH,0.0072708,0.0075783,0.0072698,0.0074112,6.419344667278848,866.16805204
1642896000000,2022-01-23 00:00:00,NEO/ETH,0.007418,0.007487,0.007407,0.007487,0.0044216488010799995,0.59057684
1642809600000,2022-01-22 00:00:00,NEO/ETH,0.007674,0.007674,0.0070718,0.0073288,1.1133237205064481,151.91077946000001
1642723200000,2022-01-21 00:00:00,NEO/ETH,0.007583,0.0077585,0.007576,0.0076319,1.089176869127134,142.71372386
1642636800000,2022-01-20 00:00:00,NEO/ETH,0.007698,0.007698,0.0074996,0.007597,1.5958267744870798,210.06012564
1642550400000,2022-01-19 00:00:00,NEO/ETH,0.008271,0.008271,0.00769,0.007743,0.24283393973432998,31.36173831
1642464000000,2022-01-18 00:00:00,NEO/ETH,0.0074779,0.0082346,0.0074779,0.0082284,5.38951032286998,654.98885845
1642377600000,2022-01-17 00:00:00,NEO/ETH,0.0075039,0.0075039,0.007411,0.0075018,1.4745037586160301,196.55332835000002
1642291200000,2022-01-16 00:00:00,NEO/ETH,0.007634,0.007634,0.007527,0.007527,0.41426029189584,55.03657392
1642204800000,2022-01-15 00:00:00,NEO/ETH,0.007647,0.0078015,0.0074921,0.0075758,6.48423373536921,855.91405995
1642118400000,2022-01-14 00:00:00,NEO/ETH,0.0072927,0.0075381,0.0072927,0.0075381,0.168056857162218,22.29432578
1642032000000,2022-01-13 00:00:00,NEO/ETH,0.0073532,0.0073969,0.007275,0.007275,0.47782204983375,65.68000685
1641945600000,2022-01-12 00:00:00,NEO/ETH,0.0073574,0.0073574,0.0073574,0.0073574,0.06037505174366,8.2060309
1641859200000,2022-01-11 00:00:00,NEO/ETH,0.0073851,0.0073851,0.0073134,0.00732,0.39132552006,53.4597705
1641772800000,2022-01-10 00:00:00,NEO/ETH,0.0075323,0.0075916,0.007333,0.0074146,2.3936319842538,322.82685299999997
1641686400000,2022-01-09 00:00:00,NEO/ETH,0.0074861,0.0074861,0.0074861,0.0074861,0.00641876255501,0.8574241
1641600000000,2022-01-08 00:00:00,NEO/ETH,0.0074675,0.0075617,0.0074675,0.0074866,3.5056614733514664,468.25815101
1641513600000,2022-01-07 00:00:00,NEO/ETH,0.0072478,0.0075624,0.0072478,0.00743,5.959020852441499,802.02164905
1641427200000,2022-01-06 00:00:00,NEO/ETH,0.0070228,0.0072302,0.0070228,0.0072302,0.33421856562530794,46.225355539999995
1641340800000,2022-01-05 00:00:00,NEO/ETH,0.0069073,0.0070952,0.0068981,0.0069349,0.53367069754285,76.9543465
1641254400000,2022-01-04 00:00:00,NEO/ETH,0.0069075,0.0069643,0.0068733,0.0068733,0.036807915267774,5.35520278
1641168000000,2022-01-03 00:00:00,NEO/ETH,0.0071789,0.0071789,0.0070332,0.0070954,0.300905221019338,42.40849297
1641081600000,2022-01-02 00:00:00,NEO/ETH,0.0069931,0.0071897,0.0069931,0.0070602,0.8000202837993241,113.31411062000001
1640995200000,2022-01-01 00:00:00,NEO/ETH,0.0069942,0.0069942,0.0069942,0.0069942,0.0222873050622,3.186541
1640908800000,2021-12-31 00:00:00,NEO/ETH,0.0070239,0.0070302,0.006906,0.0069731,0.331037613120305,47.47352155
1640822400000,2021-12-30 00:00:00,NEO/ETH,0.0071784,0.0071784,0.0069809,0.0071141,0.024029750303272,3.37776392
1640736000000,2021-12-29 00:00:00,NEO/ETH,0.0071212,0.007166,0.0070215,0.007166,1.6918185889070598,236.08967191
1640649600000,2021-12-28 00:00:00,NEO/ETH,0.0073132,0.0073132,0.0070603,0.0071565,0.32998608468013496,46.10998179
1640563200000,2021-12-27 00:00:00,NEO/ETH,0.0072537,0.0074412,0.0072537,0.0074045,0.6178206222633349,83.43853363
1640476800000,2021-12-26 00:00:00,NEO/ETH,0.0072661,0.0072661,0.0072315,0.0072315,0.0023348703455549997,0.32287497
1640390400000,2021-12-25 00:00:00,NEO/ETH,0.0072273,0.0074029,0.0072009,0.0072009,0.6247688509135709,86.76260619
1640304000000,2021-12-24 00:00:00,NEO/ETH,0.0071774,0.0071774,0.0071341,0.0071603,0.8479310605175969,118.42116399
1640217600000,2021-12-23 00:00:00,NEO/ETH,0.0069059,0.0072488,0.0069059,0.0072254,2.2702627396314323,314.20582108
1640131200000,2021-12-22 00:00:00,NEO/ETH,0.0065708,0.0069405,0.0065708,0.0068941,1.1379197363616549,165.05703954999998
1640044800000,2021-12-21 00:00:00,NEO/ETH,0.0065015,0.0065882,0.0065015,0.0065882,0.093889709656718,14.25119299
1639958400000,2021-12-20 00:00:00,NEO/ETH,0.0064481,0.0065788,0.0063641,0.0065374,2.100763603818282,321.34542843
1639872000000,2021-12-19 00:00:00,NEO/ETH,0.0065697,0.0065989,0.0065405,0.0065405,0.899858125740525,137.58246705
1639785600000,2021-12-18 00:00:00,NEO/ETH,0.0065957,0.0066327,0.0065928,0.0065928,0.004647942196128,0.70500276
1639699200000,2021-12-17 00:00:00,NEO/ETH,0.0066632,0.0067752,0.0065424,0.0066011,3.3260318047837543,503.86023614
1639612800000,2021-12-16 00:00:00,NEO/ETH,0.006729,0.0070805,0.0066552,0.0066552,6.247689507303648,938.7681072400001
1639526400000,2021-12-15 00:00:00,NEO/ETH,0.0068161,0.0068733,0.0067361,0.0067577,0.46158603179421004,68.3051973
1639440000000,2021-12-14 00:00:00,NEO/ETH,0.0067377,0.0069139,0.0067162,0.006813,0.01518607446435,2.22898495
1639353600000,2021-12-13 00:00:00,NEO/ETH,0.0068774,0.0069034,0.0067015,0.0067041,0.537163354860678,80.12460358
1639267200000,2021-12-12 00:00:00,NEO/ETH,0.0068787,0.0068787,0.0068563,0.0068563,0.003169519942424,0.46227848
1639180800000,2021-12-11 00:00:00,NEO/ETH,0.0068703,0.0069131,0.0068227,0.0068661,1.354282044784614,197.24181774
1639094400000,2021-12-10 00:00:00,NEO/ETH,0.006793,0.0069426,0.0067537,0.0069157,0.48473852015961905,70.09247367
1639008000000,2021-12-09 00:00:00,NEO/ETH,0.007013,0.007013,0.0067699,0.006979,0.67698132629568,97.00262592
1638921600000,2021-12-08 00:00:00,NEO/ETH,0.00688,0.0071629,0.0068271,0.0070435,0.947027182245685,134.45406151
