https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEAR,Volume USDT
1656720000,2022-07-02 00:00:00,NEAR/USDT,3.3532,3.426,3.2184,3.3133,1208523.09357633,3998041.622399935664
1656633600,2022-07-01 00:00:00,NEAR/USDT,3.3374,3.4561,3.2341,3.3523,1678738.8834744,5613222.854855310321
1656547200,2022-06-30 00:00:00,NEAR/USDT,3.4293,3.4372,3.1233,3.3379,1892325.32711662,6144412.645207636064
1656460800,2022-06-29 00:00:00,NEAR/USDT,3.4153,3.5601,3.3308,3.4299,2407672.97238811,8323246.961436550397
1656374400,2022-06-28 00:00:00,NEAR/USDT,3.7381,3.7837,3.3902,3.4157,2194139.70151479,7878659.621437869023
1656288000,2022-06-27 00:00:00,NEAR/USDT,3.7902,3.998,3.6,3.7384,2029270.08380645,7743377.605113784973
1656201600,2022-06-26 00:00:00,NEAR/USDT,4.1734,4.3359,3.7694,3.7896,2514904.75046004,10328178.509635067035
1656115200,2022-06-25 00:00:00,NEAR/USDT,3.9948,4.4031,3.9339,4.1717,3548331.18925773,14798592.00516329493
1656028800,2022-06-24 00:00:00,NEAR/USDT,3.5558,4.1155,3.5537,3.995,2959777.5259907,11216894.706833962656
1655942400,2022-06-23 00:00:00,NEAR/USDT,3.2798,3.5843,3.2733,3.5543,2009141.39403133,6931885.196815283816
1655856000,2022-06-22 00:00:00,NEAR/USDT,3.5185,3.5282,3.2659,3.278,2085011.46982506,7024163.972233914821
1655769600,2022-06-21 00:00:00,NEAR/USDT,3.4085,3.7039,3.3849,3.5205,2620627.56770521,9313123.859303735609
1655683200,2022-06-20 00:00:00,NEAR/USDT,3.2888,3.5731,3.1145,3.4098,2576273.7086843,8603607.736828413599
1655596800,2022-06-19 00:00:00,NEAR/USDT,3.0954,3.3429,2.975,3.2901,3143571.12398618,9830645.461169311992
1655510400,2022-06-18 00:00:00,NEAR/USDT,3.3758,3.4126,2.873,3.0946,2970249.93736983,9310879.821181421332
1655424000,2022-06-17 00:00:00,NEAR/USDT,3.2228,3.5028,3.177,3.373,2545957.77525365,8542210.857223228818
1655337600,2022-06-16 00:00:00,NEAR/USDT,3.8154,3.8339,3.1303,3.2254,3277288.53142655,11207136.788676994289
1655251200,2022-06-15 00:00:00,NEAR/USDT,3.3827,3.8807,3.037,3.8144,4917247.92042128,16325528.677938399231
1655164800,2022-06-14 00:00:00,NEAR/USDT,3.5172,4.0288,3.1702,3.3826,3720003.29677615,12808357.650202134654
1655078400,2022-06-13 00:00:00,NEAR/USDT,3.6931,3.7344,3.0893,3.5167,3948560.99294176,13292873.553126155095
1654992000,2022-06-12 00:00:00,NEAR/USDT,4.1007,4.1529,3.6854,3.6964,1951171.81079834,7605599.715069568375
1654905600,2022-06-11 00:00:00,NEAR/USDT,4.4957,4.6824,3.8,4.0978,1879778.83397216,8067334.697258048059
1654819200,2022-06-10 00:00:00,NEAR/USDT,5.0841,5.1147,4.45,4.4964,1433043.71859558,6821289.429278768444
1654732800,2022-06-09 00:00:00,NEAR/USDT,5.0655,5.2196,4.9874,5.0821,655021.01253677,3343933.794990429677
1654646400,2022-06-08 00:00:00,NEAR/USDT,5.1981,5.3581,5.0607,5.0653,953407.49588803,4957809.24383015599
1654560000,2022-06-07 00:00:00,NEAR/USDT,5.4855,5.4939,5.046,5.1969,1989264.28330427,10353273.570095504587
1654473600,2022-06-06 00:00:00,NEAR/USDT,5.3298,5.7639,5.3092,5.485,1579041.63191769,8733633.048267165071
1654387200,2022-06-05 00:00:00,NEAR/USDT,5.3301,5.5087,5.21,5.3293,1123792.70982855,5996819.152613117363
1654300800,2022-06-04 00:00:00,NEAR/USDT,5.2559,5.4015,5.1014,5.3296,1154861.86572668,6075111.102529817674
1654214400,2022-06-03 00:00:00,NEAR/USDT,5.6055,5.64,5.1323,5.259,1708385.88006637,9106875.615813378737
1654128000,2022-06-02 00:00:00,NEAR/USDT,5.3418,5.652,5.155,5.6053,2140180.04637161,11500776.794713834936
1654041600,2022-06-01 00:00:00,NEAR/USDT,5.9586,5.9914,5.2368,5.3418,3208231.66288077,18098192.614703898136
1653955200,2022-05-31 00:00:00,NEAR/USDT,5.7617,6.5524,5.7223,5.9522,3529455.21833303,21547728.794770513933
1653868800,2022-05-30 00:00:00,NEAR/USDT,5.1823,5.8274,5.1007,5.7601,2574882.32644525,14271289.592577441044
1653782400,2022-05-29 00:00:00,NEAR/USDT,4.9962,5.2188,4.7775,5.1816,2301922.89653089,11604022.35555531267
1653696000,2022-05-28 00:00:00,NEAR/USDT,4.8062,5.0503,4.7169,4.9953,1910672.86176937,9360809.567565519178
1653609600,2022-05-27 00:00:00,NEAR/USDT,5.2337,5.3107,4.6734,4.805,4825724.4978896,23945190.580749393921
1653523200,2022-05-26 00:00:00,NEAR/USDT,5.7588,5.829,5.0572,5.236,4899228.42233324,26419106.722710591601
1653436800,2022-05-25 00:00:00,NEAR/USDT,5.9687,6.0983,5.6848,5.7565,3915247.99774134,22803869.279728542083
1653350400,2022-05-24 00:00:00,NEAR/USDT,5.8475,6.0349,5.5207,5.9694,3294449.17261298,19125091.533996711715
1653264000,2022-05-23 00:00:00,NEAR/USDT,6.2395,6.5314,5.7372,5.8467,3170905.71271382,19754732.61288888313
1653177600,2022-05-22 00:00:00,NEAR/USDT,6.1391,6.3864,5.993,6.2402,2170937.23432398,13424586.917462804341
1653091200,2022-05-21 00:00:00,NEAR/USDT,5.7561,6.1993,5.6135,6.1356,1847652.51810989,10836764.102513561404
1653004800,2022-05-20 00:00:00,NEAR/USDT,6.103,6.274,5.6359,5.7488,3559950.87446228,21043986.978094358147
1652918400,2022-05-19 00:00:00,NEAR/USDT,5.9183,6.273,5.5659,6.1059,3232753.93949903,19134987.442216916431
1652832000,2022-05-18 00:00:00,NEAR/USDT,6.6779,6.7807,5.8677,5.9195,3146821.76988327,19725558.67719436875
1652745600,2022-05-17 00:00:00,NEAR/USDT,6.5411,6.9854,6.2726,6.6793,2870977.07956955,19169384.935302614312
1652659200,2022-05-16 00:00:00,NEAR/USDT,7.3525,7.3525,6.4371,6.5417,3384400.65035016,22773599.043257902587
1652572800,2022-05-15 00:00:00,NEAR/USDT,6.6755,7.5112,6.506,7.3547,2435393.82690024,16626225.022541032447
1652486400,2022-05-14 00:00:00,NEAR/USDT,6.5323,6.8906,5.9552,6.6785,2500247.25745623,16016375.004860108545
1652400000,2022-05-13 00:00:00,NEAR/USDT,6.4159,7.75,6.082,6.5285,4479436.50367353,30983094.618638795466
1652313600,2022-05-12 00:00:00,NEAR/USDT,6.5185,7.4711,5.2609,6.4086,5276242.32383949,33118799.909666490682
1652227200,2022-05-11 00:00:00,NEAR/USDT,9.567,9.8947,5.1189,6.5198,8568143.32217922,68270665.8540310702
1652140800,2022-05-10 00:00:00,NEAR/USDT,9.4046,10.9364,8.8549,9.5701,5665141.98598588,56204837.979556660331
1652054400,2022-05-09 00:00:00,NEAR/USDT,11.1444,11.6804,9.3445,9.3973,7552313.51771794,81642122.555344713158
1651968000,2022-05-08 00:00:00,NEAR/USDT,10.4356,11.2551,9.85,11.1506,6738503.23888214,71352669.008334163919
1651881600,2022-05-07 00:00:00,NEAR/USDT,10.7732,10.8557,10.0578,10.4373,2842222.87046393,29945923.230112809119
1651795200,2022-05-06 00:00:00,NEAR/USDT,11.216,11.3306,10.3925,10.7748,4106752.2034192,44332840.782908431225
1651708800,2022-05-05 00:00:00,NEAR/USDT,12.9845,13.1963,10.794,11.2187,4246410.05737904,50539155.529376008623
1651622400,2022-05-04 00:00:00,NEAR/USDT,11.9987,13.0377,11.8664,12.9842,4845740.83586566,59999465.421213909104
1651536000,2022-05-03 00:00:00,NEAR/USDT,11.8483,12.1733,11.3079,11.9959,3010717.94835621,35454510.558343447788
1651449600,2022-05-02 00:00:00,NEAR/USDT,11.8351,12.1984,11.0948,11.8474,5129214.82778462,59834108.34030994748
1651363200,2022-05-01 00:00:00,NEAR/USDT,10.3413,12.29,10.1283,11.8351,4399385.88284502,49730136.36206633108
1651276800,2022-04-30 00:00:00,NEAR/USDT,11.2911,11.7949,10.088,10.3438,3119880.66653689,34727238.160915690682
1651190400,2022-04-29 00:00:00,NEAR/USDT,12.4006,12.5383,11.1145,11.2923,2903936.79682263,34361332.849312022719
1651104000,2022-04-28 00:00:00,NEAR/USDT,12.877,13.1496,12.2332,12.4041,3032127.11184454,38379560.275609867777
1651017600,2022-04-27 00:00:00,NEAR/USDT,12.6971,13.282,12.4418,12.8769,3271701.16617275,42135547.761879448868
1650931200,2022-04-26 00:00:00,NEAR/USDT,14.2804,15.1999,12.372,12.6972,4503968.44325043,63021852.161863270079
1650844800,2022-04-25 00:00:00,NEAR/USDT,15.0024,15.0558,13.5695,14.2761,4018323.04595815,56743520.063656183115
1650758400,2022-04-24 00:00:00,NEAR/USDT,15.3246,15.5865,14.8135,15.0065,1633478.40825068,24814275.547896714934
1650672000,2022-04-23 00:00:00,NEAR/USDT,15.5702,15.921,15.1124,15.3215,1512480.31088287,23541539.824800169864
1650585600,2022-04-22 00:00:00,NEAR/USDT,15.6377,15.8366,15.047,15.571,2616022.37178482,40464491.949455949454
1650499200,2022-04-21 00:00:00,NEAR/USDT,16.6588,17.1835,15.11,15.6386,3625425.97717047,59315695.629021355989
1650412800,2022-04-20 00:00:00,NEAR/USDT,17.4262,17.8233,16.3,16.6502,3318258.09874828,56505607.187147995029
1650326400,2022-04-19 00:00:00,NEAR/USDT,16.1737,17.57,16.1664,17.4175,4265122.45021324,72467552.060479648225
1650240000,2022-04-18 00:00:00,NEAR/USDT,15.6785,16.3516,14.6847,16.1739,3863258.73186873,60016795.227591457429
1650153600,2022-04-17 00:00:00,NEAR/USDT,15.9319,16.8325,15.5584,15.6855,2189387.81719842,35349217.199548211202
1650067200,2022-04-16 00:00:00,NEAR/USDT,16.0222,16.3135,15.5232,15.9317,1355940.49637433,21599247.698128450939
1649980800,2022-04-15 00:00:00,NEAR/USDT,16.372,16.5672,15.62,16.0064,2083283.17676673,33363510.664166771198
1649894400,2022-04-14 00:00:00,NEAR/USDT,16.8309,17.7631,15.9287,16.3892,3271765.88370077,55269056.632304815515
1649808000,2022-04-13 00:00:00,NEAR/USDT,16.5229,16.9902,15.6,16.8314,3126375.3510889,51294961.254791445485
1649721600,2022-04-12 00:00:00,NEAR/USDT,16.0505,17.1657,15.5579,16.5228,5312049.03999335,86635897.328695810628
1649635200,2022-04-11 00:00:00,NEAR/USDT,15.7906,16.4601,14.9,16.0437,5793935.61710904,90825366.495183259799
1649548800,2022-04-10 00:00:00,NEAR/USDT,17.5532,17.6816,15.71,15.8019,2764794.3977454,46043613.589088042595
1649462400,2022-04-09 00:00:00,NEAR/USDT,17.5264,18.1913,16.1128,17.5531,3225879.39971504,54542939.666340490582
1649376000,2022-04-08 00:00:00,NEAR/USDT,17.4492,19.81,17.0554,17.5267,6844202.54814269,126128498.496263470613
1649289600,2022-04-07 00:00:00,NEAR/USDT,15.2679,17.5152,14.5933,17.437,3567965.93463011,56124293.219604956741
1649203200,2022-04-06 00:00:00,NEAR/USDT,16.1396,17.0767,15.0729,15.2705,4150760.38184892,66931314.787192209232
1649116800,2022-04-05 00:00:00,NEAR/USDT,17.1169,17.6434,15.8102,16.1164,2659373.59681944,44797773.955940986646
1649030400,2022-04-04 00:00:00,NEAR/USDT,16.8053,18.0073,15.31,17.1044,3920112.00048502,65477327.752973036877
1648944000,2022-04-03 00:00:00,NEAR/USDT,14.8262,17.4184,14.5712,16.819,3089780.57983483,50622153.850615107553
1648857600,2022-04-02 00:00:00,NEAR/USDT,14.7397,16.2795,14.3642,14.8272,2323852.58965687,35716454.375436618634
1648771200,2022-04-01 00:00:00,NEAR/USDT,13.3005,14.7538,12.5394,14.7317,2143905.47522692,29450731.457439322351
1648684800,2022-03-31 00:00:00,NEAR/USDT,14.0363,14.3756,13.0211,13.3143,1696739.22452648,23170642.898099221909
1648598400,2022-03-30 00:00:00,NEAR/USDT,14.1014,14.7077,13.5153,14.0314,2274066.10511876,32151839.936542820964
1648512000,2022-03-29 00:00:00,NEAR/USDT,12.6443,14.4243,12.6097,14.1126,2960630.07248319,40452887.955391952185
1648425600,2022-03-28 00:00:00,NEAR/USDT,13.2003,13.4988,12.51,12.6276,1664269.73695557,21913577.814409681292
1648339200,2022-03-27 00:00:00,NEAR/USDT,12.7101,13.2287,12.4802,13.2091,975103.03369182,12550617.331807315279
1648252800,2022-03-26 00:00:00,NEAR/USDT,12.2201,13.5469,12.1452,12.717,1696788.8013363,22101174.959207764728
1648166400,2022-03-25 00:00:00,NEAR/USDT,12.8848,12.8848,11.9315,12.2313,1584458.14250179,19696548.987127176919
1648080000,2022-03-24 00:00:00,NEAR/USDT,12.5149,13.2013,11.9127,12.9034,1453069.01157976,18051277.91814137372
1647993600,2022-03-23 00:00:00,NEAR/USDT,11.0548,12.7326,10.885,12.5138,2071206.78889617,24679570.83984529264
1647907200,2022-03-22 00:00:00,NEAR/USDT,10.8613,11.4961,10.8035,11.0658,1053106.86817601,11832910.44503812895
1647820800,2022-03-21 00:00:00,NEAR/USDT,10.6548,11.2881,10.5222,10.8601,1073951.85573103,11753067.602016194623
1647734400,2022-03-20 00:00:00,NEAR/USDT,11.2928,11.3403,10.5853,10.6514,679207.38623342,7392700.695202052762
1647648000,2022-03-19 00:00:00,NEAR/USDT,11.3559,11.5638,11.0587,11.2928,1067248.14349705,12076985.650430316911
1647561600,2022-03-18 00:00:00,NEAR/USDT,10.7249,11.4934,10.4226,11.3558,1026894.22474024,11200652.328801270116
1647475200,2022-03-17 00:00:00,NEAR/USDT,10.8123,11.1867,10.495,10.7159,995873.30895216,10818594.838044406706
1647388800,2022-03-16 00:00:00,NEAR/USDT,10.1133,10.8456,9.8652,10.8123,1366172.09684925,14092861.373281157252
1647302400,2022-03-15 00:00:00,NEAR/USDT,10.1325,10.3996,9.8292,10.1135,1036967.94373281,10510057.254290271309
1647216000,2022-03-14 00:00:00,NEAR/USDT,9.8491,10.1851,9.674,10.1313,957240.34613204,9485793.175865333156
1647129600,2022-03-13 00:00:00,NEAR/USDT,10.3266,10.4735,9.724,9.8491,847347.13408157,8637951.445200353979
1647043200,2022-03-12 00:00:00,NEAR/USDT,10.2479,10.631,10.2363,10.3265,663133.55677589,6912890.777839574709
1646956800,2022-03-11 00:00:00,NEAR/USDT,11.0333,11.3607,10.23,10.2521,1511251.5424071,16198547.726688586537
1646870400,2022-03-10 00:00:00,NEAR/USDT,11.605,11.9894,10.5185,11.0458,2351541.56180405,26111668.907944236847
1646784000,2022-03-09 00:00:00,NEAR/USDT,9.7332,11.7181,9.6912,11.5747,1822832.05961331,20088714.996689940763
1646697600,2022-03-08 00:00:00,NEAR/USDT,9.6564,9.95,9.5433,9.7347,950435.28778874,9287403.886575188699
1646611200,2022-03-07 00:00:00,NEAR/USDT,10.0935,10.3407,9.3192,9.6568,2085003.30100812,20494374.476630311238
1646524800,2022-03-06 00:00:00,NEAR/USDT,10.5035,10.8727,10.06,10.1116,1589342.08778647,16686433.721718682403
1646438400,2022-03-05 00:00:00,NEAR/USDT,10.4277,10.757,10.06,10.5012,1117027.95749853,11674473.993421419597
1646352000,2022-03-04 00:00:00,NEAR/USDT,11.0291,11.8329,10.2984,10.4266,2310153.46291954,25493530.653976143205
1646265600,2022-03-03 00:00:00,NEAR/USDT,11.0862,11.6239,10.707,11.0291,1657353.69785711,18529146.202314078808
1646179200,2022-03-02 00:00:00,NEAR/USDT,11.8062,11.9034,10.8493,11.0852,1795323.58015595,20245336.164221012041
1646092800,2022-03-01 00:00:00,NEAR/USDT,9.7618,11.9394,9.4806,11.7972,3844283.07247461,41065899.062015936783
1646006400,2022-02-28 00:00:00,NEAR/USDT,8.5124,9.7826,8.3058,9.7587,1404356.58956078,12602143.325957200865
1645920000,2022-02-27 00:00:00,NEAR/USDT,9.1192,9.1753,8.2872,8.5063,1161701.36112634,10170944.959380091099
1645833600,2022-02-26 00:00:00,NEAR/USDT,8.9396,9.4032,8.878,9.1176,1105303.22420037,10169474.492222728151
1645747200,2022-02-25 00:00:00,NEAR/USDT,8.4872,9.0545,8.2306,8.9348,1230442.37208052,10651088.735050180774
1645660800,2022-02-24 00:00:00,NEAR/USDT,8.5625,8.8243,7.386,8.485,2617576.51991605,20866408.751441698338
1645574400,2022-02-23 00:00:00,NEAR/USDT,8.965,9.4426,8.5288,8.5542,1210017.388427,10946802.946485695185
1645488000,2022-02-22 00:00:00,NEAR/USDT,8.5506,9.0305,8.2071,8.9629,1316120.6035,11344663.605208140239
1645401600,2022-02-21 00:00:00,NEAR/USDT,9.2971,9.8336,8.492,8.5462,1618509.22634573,14922989.03959442169
1645315200,2022-02-20 00:00:00,NEAR/USDT,10.0496,10.079,9.0869,9.295,996323.42583999,9426316.752224249582
1645228800,2022-02-19 00:00:00,NEAR/USDT,10.2751,10.4731,9.84,10.0448,616031.17030521,6240727.849398779499
1645142400,2022-02-18 00:00:00,NEAR/USDT,10.4561,10.9419,10.1239,10.275,882878.2376677,9233594.299029888714
1645056000,2022-02-17 00:00:00,NEAR/USDT,11.2169,11.7241,10.389,10.4487,1341895.25294507,14769337.116597555362
1644969600,2022-02-16 00:00:00,NEAR/USDT,11.5334,11.5334,10.8264,11.2004,1093725.46571317,12229124.713279712813
1644883200,2022-02-15 00:00:00,NEAR/USDT,10.5672,11.6176,10.4935,11.5327,1388324.5684144,15414294.898659691516
1644796800,2022-02-14 00:00:00,NEAR/USDT,10.3833,10.6673,10.0452,10.5651,1091918.94708129,11298303.871232406059
1644710400,2022-02-13 00:00:00,NEAR/USDT,10.7952,10.9303,10.1121,10.3778,895558.68926558,9490332.18816530879
1644624000,2022-02-12 00:00:00,NEAR/USDT,10.8587,11.2482,10.3959,10.7951,1444047.9062144,15660310.763303721522
