https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DIA,Volume BTC
1661299200,2022-08-24 00:00:00,DIA/BTC,0.00001884,0.0000189,0.00001855,0.00001878,3981.9714,0.074515439262
1661212800,2022-08-23 00:00:00,DIA/BTC,0.00001818,0.00001887,0.00001817,0.00001883,2868.0854,0.053694492311
1661126400,2022-08-22 00:00:00,DIA/BTC,0.00001901,0.00001912,0.00001788,0.00001819,4391.469,0.080690399722
1661040000,2022-08-21 00:00:00,DIA/BTC,0.00001885,0.00001935,0.00001878,0.00001897,2824.8918,0.053951045952
1660953600,2022-08-20 00:00:00,DIA/BTC,0.00001867,0.00001952,0.00001843,0.00001904,4059.5274,0.077420367813
1660867200,2022-08-19 00:00:00,DIA/BTC,0.00001937,0.00001937,0.00001834,0.00001873,14472.3606,0.27480860497
1660780800,2022-08-18 00:00:00,DIA/BTC,0.00001969,0.0000199,0.00001928,0.00001937,4993.1667,0.097834121278
1660694400,2022-08-17 00:00:00,DIA/BTC,0.00001981,0.00002053,0.00001961,0.00001961,10100.8832,0.201027111208
1660608000,2022-08-16 00:00:00,DIA/BTC,0.00001975,0.00001987,0.00001934,0.00001978,12767.2227,0.250595071405
1660521600,2022-08-15 00:00:00,DIA/BTC,0.00002029,0.00002035,0.00001962,0.00001975,9859.9167,0.197240857429
1660435200,2022-08-14 00:00:00,DIA/BTC,0.00002191,0.00002201,0.00001988,0.0000201,23776.2071,0.495916524685
1660348800,2022-08-13 00:00:00,DIA/BTC,0.00001973,0.00002376,0.00001937,0.00002175,64057.3224,1.41000690867
1660262400,2022-08-12 00:00:00,DIA/BTC,0.00001996,0.00002005,0.00001956,0.00001956,8373.5643,0.165848998089
1660176000,2022-08-11 00:00:00,DIA/BTC,0.00002043,0.00002059,0.0000197,0.00001997,15765.6351,0.315389171538
1660089600,2022-08-10 00:00:00,DIA/BTC,0.0000207,0.00002125,0.00002018,0.00002044,24147.6107,0.501931740244
1660003200,2022-08-09 00:00:00,DIA/BTC,0.00002011,0.00002081,0.00001966,0.00002061,13538.1946,0.272070815972
1659916800,2022-08-08 00:00:00,DIA/BTC,0.00002059,0.00002089,0.00001987,0.00002013,13220.8962,0.268466512595
1659830400,2022-08-07 00:00:00,DIA/BTC,0.00002058,0.00002092,0.00002029,0.0000206,6300.0194,0.129174776703
1659744000,2022-08-06 00:00:00,DIA/BTC,0.00002055,0.0000208,0.00002027,0.00002048,2029.113,0.041589287345
1659657600,2022-08-05 00:00:00,DIA/BTC,0.00002026,0.00002071,0.00002007,0.00002055,6192.2749,0.126507737856
1659571200,2022-08-04 00:00:00,DIA/BTC,0.00002018,0.00002053,0.00001991,0.0000203,4379.9767,0.088993363073
1659484800,2022-08-03 00:00:00,DIA/BTC,0.00001966,0.00002062,0.00001933,0.00002005,6117.4269,0.123081848999
1659398400,2022-08-02 00:00:00,DIA/BTC,0.00002089,0.00002133,0.00001956,0.00001966,33391.8118,0.673239312656
1659312000,2022-08-01 00:00:00,DIA/BTC,0.00001977,0.00002124,0.00001973,0.00002086,12167.9147,0.247621704142
1659225600,2022-07-31 00:00:00,DIA/BTC,0.00001973,0.00002036,0.00001923,0.00001985,16439.7101,0.323642497355
1659139200,2022-07-30 00:00:00,DIA/BTC,0.00002039,0.0000216,0.00001755,0.00001938,94344.1486,1.840423404169
1659052800,2022-07-29 00:00:00,DIA/BTC,0.00001889,0.00002085,0.00001813,0.00002038,31357.1455,0.602985362433
1658966400,2022-07-28 00:00:00,DIA/BTC,0.0000188,0.00002154,0.00001857,0.00001888,55732.9596,1.094349463412
1658880000,2022-07-27 00:00:00,DIA/BTC,0.00001879,0.00001953,0.00001858,0.00001891,10971.2942,0.209385697765
1658793600,2022-07-26 00:00:00,DIA/BTC,0.00001885,0.00001906,0.0000184,0.00001878,3399.5595,0.063545662404
1658707200,2022-07-25 00:00:00,DIA/BTC,0.00001905,0.00001921,0.00001878,0.00001887,2879.0133,0.054725017418
1658620800,2022-07-24 00:00:00,DIA/BTC,0.0000194,0.0000194,0.00001876,0.00001905,2817.3552,0.053549623385
1658534400,2022-07-23 00:00:00,DIA/BTC,0.00001863,0.00001942,0.00001843,0.00001922,4244.7938,0.080456575454
1658448000,2022-07-22 00:00:00,DIA/BTC,0.00001873,0.0000191,0.00001834,0.00001843,2665.2803,0.049931428117
1658361600,2022-07-21 00:00:00,DIA/BTC,0.00001809,0.00001897,0.0000175,0.00001877,6296.9146,0.116364111999
1658275200,2022-07-20 00:00:00,DIA/BTC,0.00001919,0.00001927,0.0000172,0.00001789,12109.9423,0.221302111678
1658188800,2022-07-19 00:00:00,DIA/BTC,0.00001989,0.00002038,0.000019,0.000019,5373.1119,0.105917460256
1658102400,2022-07-18 00:00:00,DIA/BTC,0.00002103,0.00002121,0.0000197,0.00001988,17734.3987,0.356760387582
1658016000,2022-07-17 00:00:00,DIA/BTC,0.00002021,0.00002106,0.00001991,0.00002095,19763.3738,0.407295044367
1657929600,2022-07-16 00:00:00,DIA/BTC,0.00001954,0.00002055,0.00001921,0.00002038,12442.6439,0.246222605812
1657843200,2022-07-15 00:00:00,DIA/BTC,0.0000198,0.00001993,0.00001936,0.00001944,17876.2563,0.352598148162
1657756800,2022-07-14 00:00:00,DIA/BTC,0.00001908,0.00002358,0.00001881,0.00001967,58817.7124,1.24347918275
1657670400,2022-07-13 00:00:00,DIA/BTC,0.00001894,0.00002022,0.00001878,0.00001933,18025.6043,0.351841564316
1657584000,2022-07-12 00:00:00,DIA/BTC,0.00001877,0.00001942,0.00001859,0.00001895,4737.7999,0.089871268789
1657497600,2022-07-11 00:00:00,DIA/BTC,0.00001986,0.00001995,0.00001876,0.0000189,3948.1825,0.07662832073
1657411200,2022-07-10 00:00:00,DIA/BTC,0.00002138,0.00002178,0.00001916,0.00002014,62358.6829,1.241558871948
1657324800,2022-07-09 00:00:00,DIA/BTC,0.00001849,0.00002488,0.00001841,0.00002156,63406.6579,1.358647837969
1657238400,2022-07-08 00:00:00,DIA/BTC,0.00001919,0.00001934,0.00001815,0.00001848,22877.1972,0.430790910981
1657152000,2022-07-07 00:00:00,DIA/BTC,0.00001903,0.00002063,0.00001893,0.00001934,3307.18752626,0.0640745489213571
1657065600,2022-07-06 00:00:00,DIA/BTC,0.00001887,0.00001949,0.00001862,0.00001899,1929.32022439,0.0368160755219953
1656979200,2022-07-05 00:00:00,DIA/BTC,0.00001932,0.00001955,0.00001865,0.00001888,8945.70550268,0.1730191006250788
1656892800,2022-07-04 00:00:00,DIA/BTC,0.00001971,0.00002012,0.00001913,0.00001934,13261.71810982,0.2599302551660252
1656806400,2022-07-03 00:00:00,DIA/BTC,0.00001893,0.00002084,0.00001888,0.00001962,29693.8569862,0.586005196956036
1656720000,2022-07-02 00:00:00,DIA/BTC,0.00001902,0.00001952,0.0000186,0.00001919,2574.1835,0.048707687999
1656633600,2022-07-01 00:00:00,DIA/BTC,0.0000186,0.00001957,0.00001821,0.00001914,7913.22707244,0.1505743965408108
1656547200,2022-06-30 00:00:00,DIA/BTC,0.00001903,0.00002125,0.00001812,0.00001849,12798.30893698,0.2488774773784078
1656460800,2022-06-29 00:00:00,DIA/BTC,0.00001897,0.0000195,0.00001815,0.00001939,7209.98834582,0.136443908145961
1656374400,2022-06-28 00:00:00,DIA/BTC,0.00001981,0.00001983,0.00001825,0.00001832,4246.85987053,0.0795016164809145
1656288000,2022-06-27 00:00:00,DIA/BTC,0.00001868,0.00001982,0.00001852,0.00001981,3011.9356,0.058204479167
1656201600,2022-06-26 00:00:00,DIA/BTC,0.00001888,0.00001948,0.00001863,0.00001863,814.9044,0.015385327825
1656115200,2022-06-25 00:00:00,DIA/BTC,0.00001915,0.00001952,0.00001878,0.00001912,1962.1032,0.037625818462
1656028800,2022-06-24 00:00:00,DIA/BTC,0.00001869,0.00001926,0.00001848,0.00001891,5084.6998,0.096129687557
1655942400,2022-06-23 00:00:00,DIA/BTC,0.00001844,0.00002124,0.00001833,0.00001866,16440.0838,0.318697158044
1655856000,2022-06-22 00:00:00,DIA/BTC,0.00001838,0.00001867,0.00001798,0.00001863,2940.1132,0.053963876584
1655769600,2022-06-21 00:00:00,DIA/BTC,0.00001821,0.00001875,0.00001813,0.00001838,10596.54244182,0.1953016836417242
1655683200,2022-06-20 00:00:00,DIA/BTC,0.00001869,0.00001893,0.00001763,0.00001817,9341.38578737,0.1713801114458606
1655596800,2022-06-19 00:00:00,DIA/BTC,0.00001873,0.000019,0.00001822,0.00001832,9409.90528503,0.1768417584167784
1655510400,2022-06-18 00:00:00,DIA/BTC,0.00001886,0.00001924,0.00001845,0.00001872,25907.60269362,0.488983305515691
1655424000,2022-06-17 00:00:00,DIA/BTC,0.00001874,0.00001911,0.0000185,0.00001886,7112.89972933,0.1336251666328373
1655337600,2022-06-16 00:00:00,DIA/BTC,0.00001847,0.00001966,0.00001821,0.00001851,34064.75723333,0.641822983765938
1655251200,2022-06-15 00:00:00,DIA/BTC,0.00001794,0.00002029,0.00001726,0.00001841,49200.16077616,0.9348736351333897
1655164800,2022-06-14 00:00:00,DIA/BTC,0.00001653,0.00002029,0.00001606,0.00001778,37701.64507092,0.6758844863658803
1655078400,2022-06-13 00:00:00,DIA/BTC,0.00001572,0.00001715,0.00001481,0.00001667,37618.48507268,0.592774963344906
1654992000,2022-06-12 00:00:00,DIA/BTC,0.00001543,0.00001589,0.00001463,0.0000158,19945.0899,0.302012783056
1654905600,2022-06-11 00:00:00,DIA/BTC,0.00001696,0.00001754,0.00001528,0.00001541,34063.87804958,0.5425758996599774
1654819200,2022-06-10 00:00:00,DIA/BTC,0.00001711,0.00001769,0.00001609,0.00001693,64252.80427485,1.093765782106899
1654732800,2022-06-09 00:00:00,DIA/BTC,0.00001542,0.00001893,0.00001541,0.00001705,98928.48380209,1.7064235797415988
1654646400,2022-06-08 00:00:00,DIA/BTC,0.000015,0.00001777,0.00001473,0.00001548,90452.45165249,1.447461847347663
1654560000,2022-06-07 00:00:00,DIA/BTC,0.00001468,0.00001782,0.00001439,0.00001517,71064.7467,1.133563059441
1654473600,2022-06-06 00:00:00,DIA/BTC,0.00001492,0.00001501,0.00001426,0.00001468,15131.5503,0.221215659504
1654387200,2022-06-05 00:00:00,DIA/BTC,0.00001531,0.00001556,0.00001493,0.00001509,26850.5826,0.405739398117
1654300800,2022-06-04 00:00:00,DIA/BTC,0.00001544,0.00001688,0.00001492,0.00001534,85180.23647274,1.3642500540037022
1654214400,2022-06-03 00:00:00,DIA/BTC,0.00001443,0.00001653,0.00001431,0.00001543,84124.07616543,1.3003713916449559
1654128000,2022-06-02 00:00:00,DIA/BTC,0.0000144,0.00001458,0.00001415,0.00001457,9989.4758,0.142839533489
1654041600,2022-06-01 00:00:00,DIA/BTC,0.00001478,0.00001523,0.00001416,0.00001443,13002.7179,0.193318341413
1653955200,2022-05-31 00:00:00,DIA/BTC,0.00001548,0.00001567,0.00001455,0.00001479,42907.93249974,0.645100342083931
1653868800,2022-05-30 00:00:00,DIA/BTC,0.00001539,0.00001586,0.00001504,0.00001548,50631.26791743,0.7777355970939449
1653782400,2022-05-29 00:00:00,DIA/BTC,0.00001493,0.00001871,0.00001465,0.00001548,93223.82287765,1.579405387034976
1653696000,2022-05-28 00:00:00,DIA/BTC,0.00001472,0.00001672,0.00001463,0.00001501,54947.02494317,0.8611026196679817
1653609600,2022-05-27 00:00:00,DIA/BTC,0.0000146,0.0000153,0.00001409,0.00001471,20254.62078866,0.2999408223250031
1653523200,2022-05-26 00:00:00,DIA/BTC,0.00001567,0.00001568,0.00001432,0.00001447,31748.0502721,0.46903557622187
1653436800,2022-05-25 00:00:00,DIA/BTC,0.00001582,0.00001704,0.00001526,0.00001546,22156.88815007,0.3465736373626084
1653350400,2022-05-24 00:00:00,DIA/BTC,0.00001692,0.00001702,0.00001576,0.00001595,30189.7309576,0.486080942234984
1653264000,2022-05-23 00:00:00,DIA/BTC,0.00001747,0.00001792,0.00001651,0.00001689,8448.36757288,0.146174681175976
1653177600,2022-05-22 00:00:00,DIA/BTC,0.00001776,0.00002037,0.00001681,0.00001701,38254.6151563,0.7068584913356702
1653091200,2022-05-21 00:00:00,DIA/BTC,0.00001809,0.00001931,0.00001715,0.00001751,13377.44013686,0.2412628204986654
1653004800,2022-05-20 00:00:00,DIA/BTC,0.00001907,0.00002252,0.00001778,0.0000181,54936.87727037,1.123125644951103
1652918400,2022-05-19 00:00:00,DIA/BTC,0.00002556,0.00003107,0.00001812,0.00001883,221424.36505925,5.4028561323346532
1652832000,2022-05-18 00:00:00,DIA/BTC,0.00001301,0.0000348,0.00001282,0.00002536,416784.82469406,9.997105908205271
1652745600,2022-05-17 00:00:00,DIA/BTC,0.00001231,0.00001343,0.00001228,0.000013,16437.5922,0.215891838757
1652659200,2022-05-16 00:00:00,DIA/BTC,0.00001291,0.00001309,0.00001233,0.00001237,12507.1087,0.160255313605
1652572800,2022-05-15 00:00:00,DIA/BTC,0.00001247,0.00001329,0.00001215,0.00001288,50315.61637366,0.6275160021984061
1652486400,2022-05-14 00:00:00,DIA/BTC,0.00001261,0.00001305,0.00001167,0.00001227,94523.28906968,1.1807927792233037
1652400000,2022-05-13 00:00:00,DIA/BTC,0.00001091,0.00001339,0.00001072,0.00001259,107526.27975611,1.3040577314869361
1652313600,2022-05-12 00:00:00,DIA/BTC,0.00001197,0.00001263,0.00000817,0.00001088,245529.58737634,2.8549249101206113
1652227200,2022-05-11 00:00:00,DIA/BTC,0.00001668,0.00001685,0.00001191,0.00001191,176272.21423112,2.5117560641817222
1652140800,2022-05-10 00:00:00,DIA/BTC,0.00001737,0.00001823,0.00001661,0.00001694,32152.9511,0.554631308712
1652054400,2022-05-09 00:00:00,DIA/BTC,0.00001892,0.00001906,0.00001744,0.00001753,52916.19769587,0.9498190563329254
1651968000,2022-05-08 00:00:00,DIA/BTC,0.00001938,0.00001945,0.00001885,0.00001891,3332.8056,0.063976130208
1651881600,2022-05-07 00:00:00,DIA/BTC,0.00001967,0.00001967,0.00001898,0.00001941,6955.2819,0.133905169269
1651795200,2022-05-06 00:00:00,DIA/BTC,0.00002,0.00002007,0.00001942,0.00001957,9157.84442553,0.1802354866488129
1651708800,2022-05-05 00:00:00,DIA/BTC,0.0000204,0.000021,0.00001993,0.00002006,11712.52707476,0.2410528284018708
1651622400,2022-05-04 00:00:00,DIA/BTC,0.00002013,0.0000204,0.00001983,0.00002039,10832.17355802,0.218331359440905
1651536000,2022-05-03 00:00:00,DIA/BTC,0.00001964,0.00002047,0.0000195,0.00002011,13494.17221231,0.2673453295869857
1651449600,2022-05-02 00:00:00,DIA/BTC,0.00001981,0.0000205,0.00001947,0.00001952,5232.58830921,0.1035501153658316
1651363200,2022-05-01 00:00:00,DIA/BTC,0.00002025,0.00002025,0.00001945,0.00001991,16986.406,0.336870927512
1651276800,2022-04-30 00:00:00,DIA/BTC,0.00002051,0.0000209,0.00001998,0.00002019,3188.03473188,0.064866560230652
1651190400,2022-04-29 00:00:00,DIA/BTC,0.00002072,0.00002075,0.00001998,0.0000206,14888.23584211,0.30319311825575
1651104000,2022-04-28 00:00:00,DIA/BTC,0.0000206,0.00002117,0.00002037,0.00002073,6361.06631969,0.1324288119009458
1651017600,2022-04-27 00:00:00,DIA/BTC,0.00002095,0.00002143,0.00002031,0.0000206,12981.4013,0.271901285866
1650931200,2022-04-26 00:00:00,DIA/BTC,0.00002076,0.00002134,0.00002074,0.00002084,2709.971,0.057392571366
1650844800,2022-04-25 00:00:00,DIA/BTC,0.00002195,0.00002213,0.00002066,0.00002102,13865.586,0.293283876071
1650758400,2022-04-24 00:00:00,DIA/BTC,0.00002203,0.00002219,0.0000214,0.00002193,58058.3789374,1.2614056986818984
1650672000,2022-04-23 00:00:00,DIA/BTC,0.0000223,0.00002236,0.00002178,0.00002201,11077.65942619,0.2439098154869418
1650585600,2022-04-22 00:00:00,DIA/BTC,0.00002165,0.0000226,0.00002161,0.00002221,10749.9102,0.238867586649
1650499200,2022-04-21 00:00:00,DIA/BTC,0.00002191,0.00002215,0.00002146,0.00002169,3800.3398,0.082664588685
1650412800,2022-04-20 00:00:00,DIA/BTC,0.00002223,0.00002293,0.00002179,0.00002179,7931.3681,0.176345151373
1650326400,2022-04-19 00:00:00,DIA/BTC,0.00002161,0.00002362,0.00002129,0.00002225,16595.43497465,0.3681606635297098
1650240000,2022-04-18 00:00:00,DIA/BTC,0.00002182,0.00002207,0.00002111,0.00002151,4143.3052,0.089089291234
1650153600,2022-04-17 00:00:00,DIA/BTC,0.00002198,0.00002254,0.00002177,0.00002187,5769.63760753,0.1272477982548106
1650067200,2022-04-16 00:00:00,DIA/BTC,0.00002239,0.00002248,0.00002182,0.00002212,2880.4118,0.0640183469
1649980800,2022-04-15 00:00:00,DIA/BTC,0.00002182,0.00002245,0.0000217,0.0000223,2549.42152533,0.0566048739328986
1649894400,2022-04-14 00:00:00,DIA/BTC,0.00002189,0.00002211,0.00002155,0.00002183,2776.1577,0.060647828345
1649808000,2022-04-13 00:00:00,DIA/BTC,0.00002206,0.00002294,0.00002158,0.00002174,3719.48623265,0.082343164709811
1649721600,2022-04-12 00:00:00,DIA/BTC,0.00002203,0.00002254,0.00002143,0.00002194,2914.55399736,0.0637433273598672
1649635200,2022-04-11 00:00:00,DIA/BTC,0.00002203,0.00002356,0.00002127,0.0000219,9907.64886246,0.2190762637159714
1649548800,2022-04-10 00:00:00,DIA/BTC,0.00002158,0.00002236,0.00002142,0.000022,1408.3681,0.03095528334
1649462400,2022-04-09 00:00:00,DIA/BTC,0.00002178,0.00002201,0.00002136,0.00002159,4107.11685675,0.0888306974797999
1649376000,2022-04-08 00:00:00,DIA/BTC,0.00002285,0.00002312,0.00002164,0.00002171,3795.3211,0.084324800465
1649289600,2022-04-07 00:00:00,DIA/BTC,0.00002241,0.00002323,0.00002227,0.00002293,6833.6606,0.155298988929
1649203200,2022-04-06 00:00:00,DIA/BTC,0.00002338,0.00002361,0.00002241,0.00002241,15614.0743,0.358679938514
1649116800,2022-04-05 00:00:00,DIA/BTC,0.00002366,0.0000243,0.00002347,0.00002347,16119.0581,0.384522498776
1649030400,2022-04-04 00:00:00,DIA/BTC,0.00002489,0.00002546,0.00002342,0.00002369,9980.45056376,0.2401313221408052
1648944000,2022-04-03 00:00:00,DIA/BTC,0.00002411,0.00002497,0.00002378,0.00002464,27313.22129154,0.6665003680561782
1648857600,2022-04-02 00:00:00,DIA/BTC,0.00002387,0.00002632,0.00002362,0.00002418,158052.16635609,3.8913666739396131
1648771200,2022-04-01 00:00:00,DIA/BTC,0.00002389,0.00002418,0.00002287,0.00002387,46875.74825006,1.0977464107940056
1648684800,2022-03-31 00:00:00,DIA/BTC,0.00002274,0.00002429,0.00002223,0.00002393,38642.3692,0.895637949332
1648598400,2022-03-30 00:00:00,DIA/BTC,0.00002202,0.00002293,0.00002178,0.00002273,6972.52928086,0.1558951151587191
1648512000,2022-03-29 00:00:00,DIA/BTC,0.00002211,0.00002748,0.00002104,0.00002193,94926.44938551,2.1526373033127734
1648425600,2022-03-28 00:00:00,DIA/BTC,0.00002268,0.0000228,0.00002202,0.00002207,8879.064,0.199109809086
1648339200,2022-03-27 00:00:00,DIA/BTC,0.00002264,0.00002353,0.00002227,0.00002271,14139.19902731,0.3242208715817572
1648252800,2022-03-26 00:00:00,DIA/BTC,0.00002214,0.00002309,0.00002212,0.00002261,19076.54798743,0.4321110986119404
1648166400,2022-03-25 00:00:00,DIA/BTC,0.000023,0.00002356,0.00002213,0.00002225,10550.83518275,0.2432783999268
1648080000,2022-03-24 00:00:00,DIA/BTC,0.00002281,0.00002483,0.00002268,0.00002307,13541.3531418,0.31510487883348
1647993600,2022-03-23 00:00:00,DIA/BTC,0.00002245,0.0000243,0.00002231,0.0000228,7739.40817681,0.1817979264387442
1647907200,2022-03-22 00:00:00,DIA/BTC,0.00002304,0.0000241,0.00002228,0.00002247,11469.697,0.26824479156
1647820800,2022-03-21 00:00:00,DIA/BTC,0.00002274,0.0000233,0.00002262,0.00002304,429.3411,0.009891857953
1647734400,2022-03-20 00:00:00,DIA/BTC,0.00002272,0.00002334,0.00002255,0.00002276,1484.53244903,0.0340332029358452
1647648000,2022-03-19 00:00:00,DIA/BTC,0.0000226,0.00002314,0.00002252,0.00002286,2311.0841,0.052882387403
1647561600,2022-03-18 00:00:00,DIA/BTC,0.00002275,0.00002322,0.00002241,0.00002254,2283.8689746,0.052080857200992
1647475200,2022-03-17 00:00:00,DIA/BTC,0.00002259,0.00002349,0.00002248,0.00002295,10147.53280826,0.235663214857848
1647388800,2022-03-16 00:00:00,DIA/BTC,0.00002235,0.00002667,0.0000217,0.0000225,32536.4928274,0.7596532554237206
1647302400,2022-03-15 00:00:00,DIA/BTC,0.00002243,0.00002377,0.00002228,0.00002254,8092.42883235,0.1857106920167865
1647216000,2022-03-14 00:00:00,DIA/BTC,0.00002305,0.00002311,0.00002241,0.00002256,457.03839432,0.01045193422578
1647129600,2022-03-13 00:00:00,DIA/BTC,0.00002316,0.00002344,0.00002298,0.000023,3200.4544,0.074296149747
1647043200,2022-03-12 00:00:00,DIA/BTC,0.00002389,0.00002389,0.00002292,0.00002308,28917.6046,0.676470000821
1646956800,2022-03-11 00:00:00,DIA/BTC,0.00002296,0.00002577,0.00002275,0.00002405,71141.37660566,1.7312458205941047
1646870400,2022-03-10 00:00:00,DIA/BTC,0.00002239,0.00002333,0.00002228,0.00002295,17734.6335,0.403348050856
1646784000,2022-03-09 00:00:00,DIA/BTC,0.00002408,0.00002408,0.00002226,0.00002236,1447.1022,0.032948895149
1646697600,2022-03-08 00:00:00,DIA/BTC,0.00002434,0.00002562,0.00002386,0.00002397,4020.1662,0.098349992761
1646611200,2022-03-07 00:00:00,DIA/BTC,0.00002494,0.00002494,0.00002404,0.00002421,6212.9367,0.15254655327
1646524800,2022-03-06 00:00:00,DIA/BTC,0.00002546,0.00002561,0.00002474,0.00002476,4507.50649257,0.1136237645439065
1646438400,2022-03-05 00:00:00,DIA/BTC,0.00002454,0.00002627,0.00002447,0.0000257,2548.25053987,0.0648749028928779
1646352000,2022-03-04 00:00:00,DIA/BTC,0.00002487,0.00002518,0.00002446,0.00002468,4873.2619,0.121030806965
1646265600,2022-03-03 00:00:00,DIA/BTC,0.0000233,0.00002495,0.00002301,0.00002487,10306.22686135,0.2478818946207745
1646179200,2022-03-02 00:00:00,DIA/BTC,0.00002389,0.00002448,0.00002332,0.00002334,3774.65906483,0.09006910782192
1646092800,2022-03-01 00:00:00,DIA/BTC,0.00002465,0.00002465,0.00002387,0.00002405,5905.39235467,0.1429517060437612
1646006400,2022-02-28 00:00:00,DIA/BTC,0.00002636,0.00002704,0.00002394,0.00002459,7031.06911741,0.1787803111776179
1645920000,2022-02-27 00:00:00,DIA/BTC,0.0000281,0.00002859,0.00002562,0.00002608,9171.7513,0.243542428061
1645833600,2022-02-26 00:00:00,DIA/BTC,0.00002618,0.00002879,0.00002616,0.00002755,5263.0758,0.143227812328
1645747200,2022-02-25 00:00:00,DIA/BTC,0.00002654,0.00002752,0.00002565,0.00002642,3240.75481315,0.0856366686145598
1645660800,2022-02-24 00:00:00,DIA/BTC,0.00002879,0.00003335,0.0000258,0.0000266,135794.85841581,4.0472487382279639
1645574400,2022-02-23 00:00:00,DIA/BTC,0.0000233,0.00002934,0.00002321,0.00002873,57147.7600182,1.5377163468978061
1645488000,2022-02-22 00:00:00,DIA/BTC,0.00002426,0.00002432,0.00002262,0.00002326,10819.7854,0.251053827195
1645401600,2022-02-21 00:00:00,DIA/BTC,0.00002471,0.00002511,0.00002393,0.00002432,14020.23110952,0.3432649639005744
1645315200,2022-02-20 00:00:00,DIA/BTC,0.00002551,0.00002561,0.00002385,0.00002464,18934.0383,0.464285619646
1645228800,2022-02-19 00:00:00,DIA/BTC,0.00002686,0.00002759,0.00002509,0.00002552,28165.61732183,0.7387385189541056
1645142400,2022-02-18 00:00:00,DIA/BTC,0.00002923,0.00003525,0.00002675,0.00002675,176460.51017341,5.6462807480857162
1645056000,2022-02-17 00:00:00,DIA/BTC,0.00002209,0.000033,0.000022,0.00002913,286370.62126478,8.1657934776000409
1644969600,2022-02-16 00:00:00,DIA/BTC,0.00002224,0.00002244,0.00002192,0.00002212,5631.92089197,0.124687791262759
1644883200,2022-02-15 00:00:00,DIA/BTC,0.00002219,0.00002237,0.00002182,0.00002214,11732.5103,0.259227940152
1644796800,2022-02-14 00:00:00,DIA/BTC,0.00002242,0.00002257,0.00002194,0.0000222,8656.42642007,0.1927928061047899
