https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LMR,Volume USDT
1659484800,2022-08-03 00:00:00,LMR/USDT,0.01901,0.02778,0.01763,0.02011,7974625.7249,167878.425713046
1659398400,2022-08-02 00:00:00,LMR/USDT,0.01832,0.01978,0.01769,0.01891,4222051.6636,79326.030871736
1659312000,2022-08-01 00:00:00,LMR/USDT,0.01766,0.01951,0.01747,0.01836,981100.3862,18186.917025168
1659225600,2022-07-31 00:00:00,LMR/USDT,0.01827,0.01876,0.0175,0.0175,768367.7227,13995.538482737
1659139200,2022-07-30 00:00:00,LMR/USDT,0.01841,0.02003,0.01751,0.01831,2675237.6503,49703.535434561
1659052800,2022-07-29 00:00:00,LMR/USDT,0.02126,0.02191,0.0173,0.01842,3927815.3341,75035.864901722
1658966400,2022-07-28 00:00:00,LMR/USDT,0.0195,0.02224,0.01942,0.02126,2030523.6601,42303.469430195
1658880000,2022-07-27 00:00:00,LMR/USDT,0.02185,0.02213,0.01939,0.01963,1764373.0355,36424.965801597
1658793600,2022-07-26 00:00:00,LMR/USDT,0.02184,0.02448,0.02135,0.02178,2987108.0487,66913.983324363
1658707200,2022-07-25 00:00:00,LMR/USDT,0.02387,0.02609,0.02026,0.02185,8425583.6448,191469.65725998
1658620800,2022-07-24 00:00:00,LMR/USDT,0.02205,0.02386,0.02033,0.02386,3183833.7599,68017.677071377
1658534400,2022-07-23 00:00:00,LMR/USDT,0.02149,0.02706,0.02103,0.02206,6077026.4816,141732.818058067
1658448000,2022-07-22 00:00:00,LMR/USDT,0.02765,0.03334,0.0214,0.02156,10386735.7797,280928.137073678
1658361600,2022-07-21 00:00:00,LMR/USDT,0.02196,0.0387,0.0198,0.02775,29678830.06250871,895035.8258658544861
1658275200,2022-07-20 00:00:00,LMR/USDT,0.01828,0.03068,0.01775,0.02188,10452610.5382602,261542.6207739702854
1658188800,2022-07-19 00:00:00,LMR/USDT,0.01668,0.01903,0.01661,0.0184,943872.83612973,16943.7608292317757
1658102400,2022-07-18 00:00:00,LMR/USDT,0.01542,0.01767,0.01528,0.01669,1534429.6794708,25269.0562260421056
1658016000,2022-07-17 00:00:00,LMR/USDT,0.016,0.01621,0.01475,0.01528,499704.37390917,7757.0808690100476
1657929600,2022-07-16 00:00:00,LMR/USDT,0.01535,0.01625,0.0141,0.01607,1738423.9135947,26552.4327847087217
1657843200,2022-07-15 00:00:00,LMR/USDT,0.01722,0.01857,0.01411,0.01542,4809590.81056842,76422.5895574594291
1657756800,2022-07-14 00:00:00,LMR/USDT,0.01526,0.01722,0.0141,0.01722,2327916.88369057,36798.8795460767347
1657670400,2022-07-13 00:00:00,LMR/USDT,0.01526,0.01577,0.01475,0.01523,474566.56946141,7217.2309976870167
1657584000,2022-07-12 00:00:00,LMR/USDT,0.01627,0.01635,0.01505,0.01526,515741.82544063,8013.4958080202211
1657497600,2022-07-11 00:00:00,LMR/USDT,0.0177,0.01802,0.01581,0.01632,2349040.59610164,40071.6399092257571
1657411200,2022-07-10 00:00:00,LMR/USDT,0.01932,0.01943,0.01764,0.0177,947002.68660876,17703.5218055699591
1657324800,2022-07-09 00:00:00,LMR/USDT,0.02071,0.0211,0.01915,0.01932,1174043.65558015,23216.8448377774836
1657238400,2022-07-08 00:00:00,LMR/USDT,0.01904,0.02292,0.019,0.02065,4243859.25765965,87751.3302008732246
1657152000,2022-07-07 00:00:00,LMR/USDT,0.02055,0.02156,0.019,0.01913,3812924.39798869,76427.9157480444201
1657065600,2022-07-06 00:00:00,LMR/USDT,0.01889,0.0218,0.01804,0.02056,8498621.28297492,171017.5005315833051
1656979200,2022-07-05 00:00:00,LMR/USDT,0.01767,0.01925,0.01716,0.01888,1480817.18354064,27198.0185817548277
1656892800,2022-07-04 00:00:00,LMR/USDT,0.01755,0.018,0.01632,0.01765,629513.40763504,10805.7833134879653
1656806400,2022-07-03 00:00:00,LMR/USDT,0.01674,0.01818,0.0158,0.01764,1939717.22165387,32544.8658881021366
1656720000,2022-07-02 00:00:00,LMR/USDT,0.01776,0.019,0.0158,0.01681,1947722.27991706,33760.7760281638816
1656633600,2022-07-01 00:00:00,LMR/USDT,0.01995,0.0219,0.0173,0.0177,3953972.05758789,77423.5580524018737
1656547200,2022-06-30 00:00:00,LMR/USDT,0.01953,0.02142,0.01899,0.01991,2870611.02114098,57559.5550190060734
1656460800,2022-06-29 00:00:00,LMR/USDT,0.02413,0.02423,0.0185,0.01953,1407241.12483501,29028.6906209411257
1656374400,2022-06-28 00:00:00,LMR/USDT,0.02467,0.02563,0.01999,0.02414,1040200.92087276,23327.657493534042
1656288000,2022-06-27 00:00:00,LMR/USDT,0.02504,0.02525,0.024,0.02466,443611.92474421,10929.7454261384968
1656201600,2022-06-26 00:00:00,LMR/USDT,0.02731,0.0311,0.02453,0.02507,2575248.37768506,71728.6989555416238
1656115200,2022-06-25 00:00:00,LMR/USDT,0.0269,0.02918,0.02619,0.02748,784506.12569139,21556.0940751167148
1656028800,2022-06-24 00:00:00,LMR/USDT,0.0288,0.0288,0.02622,0.02694,689331.27776787,18815.0444072926184
1655942400,2022-06-23 00:00:00,LMR/USDT,0.03204,0.0345,0.02834,0.0287,2739493.20261903,84931.1369261222596
1655856000,2022-06-22 00:00:00,LMR/USDT,0.03529,0.0365,0.03197,0.032,820359.65964884,28170.2441657986257
1655769600,2022-06-21 00:00:00,LMR/USDT,0.0364,0.04035,0.0349,0.03518,1396857.41309006,52407.4239743695277
1655683200,2022-06-20 00:00:00,LMR/USDT,0.03905,0.0393,0.03626,0.03664,245411.36306956,9193.751904416718
1655596800,2022-06-19 00:00:00,LMR/USDT,0.03855,0.03937,0.03762,0.03925,191385.29561075,7351.5146187989275
1655510400,2022-06-18 00:00:00,LMR/USDT,0.0404,0.04054,0.0373,0.03852,218733.64745199,8376.1572562640723
1655424000,2022-06-17 00:00:00,LMR/USDT,0.04075,0.04099,0.04006,0.04018,41465.86828806,1680.2030734606986
1655337600,2022-06-16 00:00:00,LMR/USDT,0.0418,0.0421,0.0403,0.04074,201999.68820206,8315.7885244900246
1655251200,2022-06-15 00:00:00,LMR/USDT,0.0412,0.04172,0.0397,0.04172,175499.86725566,7124.4045401152445
1655164800,2022-06-14 00:00:00,LMR/USDT,0.0422,0.0428,0.0405,0.0411,130432.23287502,5421.525162288498
1655078400,2022-06-13 00:00:00,LMR/USDT,0.0423,0.043,0.0413,0.0422,347919.87955987,14601.113549109423
1654992000,2022-06-12 00:00:00,LMR/USDT,0.0424,0.0426,0.0417,0.0423,62355.08604787,2622.950153948652
1654905600,2022-06-11 00:00:00,LMR/USDT,0.0447,0.0447,0.0417,0.042,161346.03619189,6901.336351777313
1654819200,2022-06-10 00:00:00,LMR/USDT,0.0479,0.048,0.0444,0.0447,152934.59772241,7108.270026875508
1654732800,2022-06-09 00:00:00,LMR/USDT,0.049,0.0495,0.0479,0.0479,115974.09294692,5695.444812968495
1654646400,2022-06-08 00:00:00,LMR/USDT,0.0497,0.0511,0.0489,0.0489,227809.69435274,11376.7691840585
1654560000,2022-06-07 00:00:00,LMR/USDT,0.0477,0.0506,0.0465,0.0495,364941.49764927,17704.171901312614
1654473600,2022-06-06 00:00:00,LMR/USDT,0.0477,0.0485,0.0475,0.0479,121724.49406516,5846.293712796925
1654387200,2022-06-05 00:00:00,LMR/USDT,0.0509,0.051,0.0471,0.0476,313858.51115566,15491.309787695409
1654300800,2022-06-04 00:00:00,LMR/USDT,0.0442,0.0522,0.0442,0.051,898756.67780475,43891.046713989713
1654214400,2022-06-03 00:00:00,LMR/USDT,0.0405,0.0473,0.0403,0.0441,1251518.184353,56203.554337616525
1654128000,2022-06-02 00:00:00,LMR/USDT,0.0411,0.0411,0.0399,0.0402,91132.0776,3677.93784478
1654041600,2022-06-01 00:00:00,LMR/USDT,0.043,0.0432,0.0406,0.0411,141403.70858781,5932.533089438826
1653955200,2022-05-31 00:00:00,LMR/USDT,0.041,0.0433,0.0407,0.0429,254141.55772401,10730.720752930309
1653868800,2022-05-30 00:00:00,LMR/USDT,0.0421,0.0426,0.0403,0.0407,428445.02199533,17545.838850817848
1653782400,2022-05-29 00:00:00,LMR/USDT,0.0427,0.043,0.0421,0.0425,128352.79594471,5466.449549558644
1653696000,2022-05-28 00:00:00,LMR/USDT,0.0429,0.043,0.0421,0.0429,84527.49248979,3599.097712697233
1653609600,2022-05-27 00:00:00,LMR/USDT,0.0432,0.0438,0.0427,0.0427,69929.62056167,3021.665689558363
1653523200,2022-05-26 00:00:00,LMR/USDT,0.0444,0.0447,0.0428,0.0434,529444.25323119,23069.65047364773
1653436800,2022-05-25 00:00:00,LMR/USDT,0.0424,0.0448,0.0424,0.0446,162425.77453425,7121.127377856056
1653350400,2022-05-24 00:00:00,LMR/USDT,0.0429,0.043,0.042,0.0422,110413.67709928,4686.398972159544
1653264000,2022-05-23 00:00:00,LMR/USDT,0.0435,0.0443,0.0426,0.0428,460979.4755817,19994.017309709887
1653177600,2022-05-22 00:00:00,LMR/USDT,0.0375,0.0464,0.037,0.0437,1616884.30482791,65217.689886986424
1653091200,2022-05-21 00:00:00,LMR/USDT,0.0397,0.0397,0.0371,0.0375,84365.50277041,3217.2218273909
1653004800,2022-05-20 00:00:00,LMR/USDT,0.0427,0.0431,0.0391,0.0396,239530.5733986,9658.093873186142
1652918400,2022-05-19 00:00:00,LMR/USDT,0.0418,0.0453,0.0388,0.0427,1471580.84410148,61264.160739466143
1652832000,2022-05-18 00:00:00,LMR/USDT,0.0386,0.0429,0.0386,0.0418,779579.14876899,31952.729098346548
1652745600,2022-05-17 00:00:00,LMR/USDT,0.038,0.0387,0.0376,0.0386,520179.02102863,19831.986151944333
1652659200,2022-05-16 00:00:00,LMR/USDT,0.0366,0.038,0.0342,0.0379,717275.65682978,25448.947088245039
1652572800,2022-05-15 00:00:00,LMR/USDT,0.0355,0.037,0.0347,0.0366,476931.92750786,17061.575144266927
1652486400,2022-05-14 00:00:00,LMR/USDT,0.0366,0.0368,0.0348,0.0353,439811.50290574,15880.605701218118
1652400000,2022-05-13 00:00:00,LMR/USDT,0.0361,0.0404,0.0357,0.0365,1316278.60345879,49597.081506576331
1652313600,2022-05-12 00:00:00,LMR/USDT,0.0422,0.0422,0.0359,0.036,936696.76578442,35960.709630637838
1652227200,2022-05-11 00:00:00,LMR/USDT,0.056,0.0561,0.042,0.0422,1649250.08948681,77403.571276843866
1652140800,2022-05-10 00:00:00,LMR/USDT,0.0583,0.0586,0.0558,0.056,712756.46232089,40769.007862721292
1652054400,2022-05-09 00:00:00,LMR/USDT,0.0634,0.0637,0.0584,0.0584,271814.38402559,16418.613542987063
1651968000,2022-05-08 00:00:00,LMR/USDT,0.0651,0.0652,0.0626,0.0637,144134.86797729,9250.335126850664
1651881600,2022-05-07 00:00:00,LMR/USDT,0.0676,0.0678,0.0651,0.0654,254584.52442756,16952.161113986987
1651795200,2022-05-06 00:00:00,LMR/USDT,0.0732,0.0732,0.0675,0.0676,422173.62789325,29913.166435825935
1651708800,2022-05-05 00:00:00,LMR/USDT,0.0788,0.0793,0.073,0.0731,617594.96249881,47426.801733810458
1651622400,2022-05-04 00:00:00,LMR/USDT,0.0732,0.0821,0.073,0.0788,643822.43738872,50049.73092565078
1651536000,2022-05-03 00:00:00,LMR/USDT,0.0825,0.083,0.0725,0.073,1169023.27945165,90078.753062593586
1651449600,2022-05-02 00:00:00,LMR/USDT,0.0713,0.0934,0.071,0.0826,5059734.30450065,421292.148298052029
1651363200,2022-05-01 00:00:00,LMR/USDT,0.0731,0.0734,0.071,0.0711,201057.25886355,14405.268598684984
1651276800,2022-04-30 00:00:00,LMR/USDT,0.0744,0.0747,0.0729,0.0731,298849.39239501,22103.520443233312
1651190400,2022-04-29 00:00:00,LMR/USDT,0.0799,0.0806,0.0739,0.0743,772302.12072725,59849.369512006331
1651104000,2022-04-28 00:00:00,LMR/USDT,0.0913,0.1033,0.0745,0.0802,5884713.44512284,533652.875992663441
1651017600,2022-04-27 00:00:00,LMR/USDT,0.077,0.0965,0.0759,0.0914,5044054.59380131,441091.09044277534
1650931200,2022-04-26 00:00:00,LMR/USDT,0.0781,0.0801,0.0764,0.0769,410171.02293706,31923.960912877346
1650844800,2022-04-25 00:00:00,LMR/USDT,0.0857,0.0858,0.0779,0.0782,489337.51562185,39404.421006521175
1650758400,2022-04-24 00:00:00,LMR/USDT,0.0863,0.0898,0.0803,0.0856,2365342.91331797,201836.665678403302
1650672000,2022-04-23 00:00:00,LMR/USDT,0.0905,0.0911,0.0842,0.0865,1658458.91515192,143507.794122665451
1650585600,2022-04-22 00:00:00,LMR/USDT,0.1001,0.1001,0.0895,0.0904,1188287.29914814,111871.625558574739
1650499200,2022-04-21 00:00:00,LMR/USDT,0.108,0.1081,0.0998,0.1002,805955.2159526,83205.548249778423
1650412800,2022-04-20 00:00:00,LMR/USDT,0.1178,0.1184,0.105,0.1078,1453685.3565532,158476.631122851611
1650326400,2022-04-19 00:00:00,LMR/USDT,0.1125,0.118,0.11,0.118,650774.86551557,74399.163864547612
1650240000,2022-04-18 00:00:00,LMR/USDT,0.1138,0.1146,0.1095,0.1123,845142.9582671,94321.43991436987
1650153600,2022-04-17 00:00:00,LMR/USDT,0.1171,0.1176,0.1137,0.114,363138.85767649,41958.409225762752
1650067200,2022-04-16 00:00:00,LMR/USDT,0.116,0.1189,0.115,0.117,647394.2138034,75570.010353002158
1649980800,2022-04-15 00:00:00,LMR/USDT,0.1215,0.1223,0.115,0.1163,808331.83647586,95738.383474897348
1649894400,2022-04-14 00:00:00,LMR/USDT,0.1343,0.1351,0.1211,0.1218,834275.62560638,106396.934668881642
1649808000,2022-04-13 00:00:00,LMR/USDT,0.1245,0.1359,0.1243,0.1346,1186764.27205881,155510.321440813452
1649721600,2022-04-12 00:00:00,LMR/USDT,0.1276,0.129,0.1241,0.1245,938397.09210461,118761.218119209785
1649635200,2022-04-11 00:00:00,LMR/USDT,0.1478,0.148,0.1275,0.1276,2095460.71396693,286608.92528079777
1649548800,2022-04-10 00:00:00,LMR/USDT,0.1485,0.1596,0.1457,0.1479,2035149.86139187,310580.405489602933
1649462400,2022-04-09 00:00:00,LMR/USDT,0.1534,0.1573,0.1422,0.1484,3726226.01957385,557618.067425591051
1649376000,2022-04-08 00:00:00,LMR/USDT,0.1636,0.1637,0.15,0.1537,2153888.37759096,333775.311665199767
1649289600,2022-04-07 00:00:00,LMR/USDT,0.1796,0.1802,0.1636,0.1641,1197517.40065245,204270.776231994048
1649203200,2022-04-06 00:00:00,LMR/USDT,0.2034,0.2043,0.1774,0.1795,2576877.94559805,488192.814517189659
1649116800,2022-04-05 00:00:00,LMR/USDT,0.1952,0.2492,0.193,0.2036,4057445.07841322,884435.381694157971
1649030400,2022-04-04 00:00:00,LMR/USDT,0.1997,0.2039,0.1885,0.1957,3302834.47676766,647539.326754014082
1648944000,2022-04-03 00:00:00,LMR/USDT,0.1929,0.2165,0.19,0.1998,3550880.18914555,712508.120179583253
1648857600,2022-04-02 00:00:00,LMR/USDT,0.214,0.214,0.1904,0.193,3235559.35919731,644403.653220352713
1648771200,2022-04-01 00:00:00,LMR/USDT,0.2241,0.2241,0.2097,0.214,3699428.22897616,803782.602817456655
1648684800,2022-03-31 00:00:00,LMR/USDT,0.2744,0.2744,0.2234,0.2241,8773105.93730622,2195864.090263093591
1648598400,2022-03-30 00:00:00,LMR/USDT,0.2941,0.2987,0.2346,0.2748,18655774.05146928,4978168.908252110941
1648512000,2022-03-29 00:00:00,LMR/USDT,0.35,5,0.2666,0.2929,40556041.69830291,14383195.440635384631
