https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KNC,Volume BTC
1657238400,2022-07-08 00:00:00,KNC/BTC,0.00006492,0.00006519,0.00006319,0.00006348,1021.1469,0.066005973641
1657152000,2022-07-07 00:00:00,KNC/BTC,0.00006758,0.00006795,0.00006455,0.00006528,2492.90878486,0.1667267991862409
1657065600,2022-07-06 00:00:00,KNC/BTC,0.00006829,0.00007102,0.00006715,0.00006758,3998.05781942,0.2747110671305776
1656979200,2022-07-05 00:00:00,KNC/BTC,0.00006376,0.00006883,0.00006264,0.00006851,6474.44045724,0.4272714438435221
1656892800,2022-07-04 00:00:00,KNC/BTC,0.00006432,0.00006534,0.00006348,0.00006404,18303.28087414,1.1756066724194096
1656806400,2022-07-03 00:00:00,KNC/BTC,0.00006512,0.00006524,0.00006319,0.00006407,3772.0771,0.241701261163
1656720000,2022-07-02 00:00:00,KNC/BTC,0.00006386,0.00006528,0.00006301,0.00006513,2468.7285,0.158505160774
1656633600,2022-07-01 00:00:00,KNC/BTC,0.00006341,0.00006475,0.0000621,0.0000639,1542.1606,0.097540545644
1656547200,2022-06-30 00:00:00,KNC/BTC,0.00006488,0.00006519,0.00006182,0.00006348,3172.70245606,0.1993702004724006
1656460800,2022-06-29 00:00:00,KNC/BTC,0.00006638,0.00006766,0.00006398,0.00006493,3159.77609023,0.2049849152785535
1656374400,2022-06-28 00:00:00,KNC/BTC,0.00006788,0.00007139,0.0000658,0.0000662,4647.087,0.317498303785
1656288000,2022-06-27 00:00:00,KNC/BTC,0.00006656,0.00006943,0.00006625,0.00006781,2287.7646,0.15444883563
1656201600,2022-06-26 00:00:00,KNC/BTC,0.00007054,0.00007198,0.00006605,0.00006651,5268.11604462,0.363749155269502
1656115200,2022-06-25 00:00:00,KNC/BTC,0.00006868,0.00007118,0.00006685,0.00007081,2350.4091,0.163428912935
1656028800,2022-06-24 00:00:00,KNC/BTC,0.00006653,0.0000701,0.00006626,0.00006912,17009.19054518,1.1694154962435222
1655942400,2022-06-23 00:00:00,KNC/BTC,0.00006591,0.00007031,0.00006494,0.0000661,2967.0553,0.199652208737
1655856000,2022-06-22 00:00:00,KNC/BTC,0.00006638,0.00006713,0.00006348,0.00006565,1680.2946,0.110287075568
1655769600,2022-06-21 00:00:00,KNC/BTC,0.00006393,0.00006881,0.00006226,0.00006623,4886.90511846,0.3217501223019898
1655683200,2022-06-20 00:00:00,KNC/BTC,0.00006374,0.00006435,0.00006196,0.00006389,4591.1337,0.290265402978
1655596800,2022-06-19 00:00:00,KNC/BTC,0.00006578,0.00006609,0.00006277,0.00006359,3074.9555,0.197663323931
1655510400,2022-06-18 00:00:00,KNC/BTC,0.0000667,0.00006683,0.00006345,0.00006563,9703.5995558,0.62447726911579
1655424000,2022-06-17 00:00:00,KNC/BTC,0.00006635,0.00006788,0.00006482,0.00006684,868.2575,0.057506224864
1655337600,2022-06-16 00:00:00,KNC/BTC,0.00006708,0.00006852,0.00006397,0.00006638,2958.9923,0.195713101908
1655251200,2022-06-15 00:00:00,KNC/BTC,0.00006139,0.00006829,0.00006139,0.0000673,9762.01569843,0.6403728794724655
1655164800,2022-06-14 00:00:00,KNC/BTC,0.00005458,0.00006299,0.00005271,0.00006101,18239.46705083,1.0231233491278034
1655078400,2022-06-13 00:00:00,KNC/BTC,0.00005414,0.00005492,0.00004928,0.0000538,31942.76568484,1.6976497813251237
1654992000,2022-06-12 00:00:00,KNC/BTC,0.00005793,0.00005821,0.00005324,0.00005389,3599.6001,0.198318786995
1654905600,2022-06-11 00:00:00,KNC/BTC,0.00006079,0.00006161,0.00005591,0.00005795,7610.84258545,0.444217784030518
1654819200,2022-06-10 00:00:00,KNC/BTC,0.00006263,0.00006289,0.00005999,0.00006072,2286.81116405,0.1395003564391561
1654732800,2022-06-09 00:00:00,KNC/BTC,0.00006183,0.00006303,0.00006142,0.00006277,613.1962,0.038067648315
1654646400,2022-06-08 00:00:00,KNC/BTC,0.0000608,0.00006347,0.0000607,0.00006171,3356.28912182,0.2090135605753002
1654560000,2022-06-07 00:00:00,KNC/BTC,0.00006251,0.00006317,0.00006001,0.00006073,1039.7922,0.064258553626
1654473600,2022-06-06 00:00:00,KNC/BTC,0.00006348,0.00006561,0.0000604,0.00006278,10723.2921,0.677360019815
1654387200,2022-06-05 00:00:00,KNC/BTC,0.00006385,0.00006619,0.00006289,0.00006389,4932.3163,0.314103024829
1654300800,2022-06-04 00:00:00,KNC/BTC,0.00006441,0.00006514,0.00006249,0.00006359,1008.4122,0.064024534092
1654214400,2022-06-03 00:00:00,KNC/BTC,0.0000666,0.0000666,0.00006257,0.00006452,4910.1691,0.313874422745
1654128000,2022-06-02 00:00:00,KNC/BTC,0.00006686,0.00006732,0.00006387,0.00006644,8379.46066324,0.548148423194706
1654041600,2022-06-01 00:00:00,KNC/BTC,0.00006859,0.00007145,0.00006534,0.00006686,12873.10415225,0.88048441497885
1653955200,2022-05-31 00:00:00,KNC/BTC,0.00007039,0.00007834,0.00006702,0.00006901,14948.85215107,1.0673243502643523
1653868800,2022-05-30 00:00:00,KNC/BTC,0.0000645,0.00007348,0.00006353,0.00006972,7354.27162997,0.5137405773807038
1653782400,2022-05-29 00:00:00,KNC/BTC,0.00006634,0.00006634,0.00006237,0.00006463,4325.7553,0.27513136927
1653696000,2022-05-28 00:00:00,KNC/BTC,0.00006289,0.00006818,0.00006289,0.00006613,12769.46074176,0.8511715488685984
1653609600,2022-05-27 00:00:00,KNC/BTC,0.00006593,0.00006615,0.0000613,0.00006288,9251.83636234,0.5817506063728606
1653523200,2022-05-26 00:00:00,KNC/BTC,0.00007238,0.00007238,0.00006459,0.00006568,38325.78656822,2.5533288288902081
1653436800,2022-05-25 00:00:00,KNC/BTC,0.00007288,0.00007723,0.0000685,0.00007252,43617.87331927,3.1333113336104545
1653350400,2022-05-24 00:00:00,KNC/BTC,0.00007583,0.00007653,0.00006787,0.00007223,24242.00944487,1.7251302787678741
1653264000,2022-05-23 00:00:00,KNC/BTC,0.00008518,0.00008518,0.00007383,0.00007531,54047.08352593,4.2997577144007031
1653177600,2022-05-22 00:00:00,KNC/BTC,0.00008744,0.00008875,0.00008379,0.0000853,14553.70346368,1.2566190037874123
1653091200,2022-05-21 00:00:00,KNC/BTC,0.00008941,0.00009087,0.00008435,0.00008753,22720.78574906,1.9726711093959192
1653004800,2022-05-20 00:00:00,KNC/BTC,0.00008761,0.00009335,0.00008437,0.00008907,35372.61798433,3.1412622849099842
1652918400,2022-05-19 00:00:00,KNC/BTC,0.00007657,0.00008893,0.00006915,0.00008802,46653.71656588,3.7751473688765673
1652832000,2022-05-18 00:00:00,KNC/BTC,0.00006947,0.00007793,0.00006803,0.00007657,38907.93515817,2.8409915330760243
1652745600,2022-05-17 00:00:00,KNC/BTC,0.00005134,0.0000707,0.00005134,0.00006974,46844.02512182,2.9852449838298163
1652659200,2022-05-16 00:00:00,KNC/BTC,0.00005481,0.00005481,0.00005067,0.00005104,5453.89073488,0.286491660545808
1652572800,2022-05-15 00:00:00,KNC/BTC,0.00005493,0.00005643,0.00005199,0.00005485,12261.5506,0.654044668279
1652486400,2022-05-14 00:00:00,KNC/BTC,0.00005294,0.00006018,0.00005034,0.0000548,22479.76425386,1.2191772074606231
1652400000,2022-05-13 00:00:00,KNC/BTC,0.00004469,0.00006176,0.00004427,0.00005335,44184.81696881,2.4762285588979981
1652313600,2022-05-12 00:00:00,KNC/BTC,0.00004979,0.00005073,0.00004169,0.00004458,65896.75595411,3.0177532153842274
1652227200,2022-05-11 00:00:00,KNC/BTC,0.00006399,0.00006537,0.00004725,0.00004948,98434.59156048,5.2452493114928569
1652140800,2022-05-10 00:00:00,KNC/BTC,0.00006813,0.00007169,0.00006215,0.00006384,44166.02596746,3.0301217029771133
1652054400,2022-05-09 00:00:00,KNC/BTC,0.00007034,0.00007634,0.00006772,0.00006799,78773.82050863,5.6532643801177203
1651968000,2022-05-08 00:00:00,KNC/BTC,0.00007421,0.00007421,0.0000669,0.00007059,49931.65787715,3.466138925796344
1651881600,2022-05-07 00:00:00,KNC/BTC,0.00008429,0.00008429,0.00007357,0.00007362,29944.9887,2.377503064875
1651795200,2022-05-06 00:00:00,KNC/BTC,0.00008282,0.00008615,0.00007605,0.00008424,45045.92142936,3.6891760260652452
1651708800,2022-05-05 00:00:00,KNC/BTC,0.00009389,0.00009662,0.00008213,0.00008303,64850.1353574,5.7330139955037717
1651622400,2022-05-04 00:00:00,KNC/BTC,0.00009257,0.00009466,0.00008443,0.00009418,76202.10743232,6.6506655900582529
1651536000,2022-05-03 00:00:00,KNC/BTC,0.00010609,0.00010609,0.00009136,0.00009262,48411.57326843,4.7094238607249745
1651449600,2022-05-02 00:00:00,KNC/BTC,0.00011805,0.00012092,0.00010223,0.00010641,38259.3172,4.128159454326
1651363200,2022-05-01 00:00:00,KNC/BTC,0.00012963,0.0001324,0.00011692,0.00011771,51257.9172,6.332061615543
1651276800,2022-04-30 00:00:00,KNC/BTC,0.00013803,0.00013911,0.00012843,0.00012977,93322.78572036,12.4624207615914614
1651190400,2022-04-29 00:00:00,KNC/BTC,0.00013931,0.00014516,0.00013336,0.0001381,98000.83167742,13.6720835428660579
1651104000,2022-04-28 00:00:00,KNC/BTC,0.00014186,0.00014577,0.00013202,0.00013928,116683.30827844,16.2062757486123721
1651017600,2022-04-27 00:00:00,KNC/BTC,0.00013705,0.00014373,0.0001344,0.00014181,115214.15478573,16.0966530865744021
1650931200,2022-04-26 00:00:00,KNC/BTC,0.00012557,0.00014404,0.0001242,0.00013719,196530.66946804,26.7366549687584666
1650844800,2022-04-25 00:00:00,KNC/BTC,0.00011995,0.00013115,0.00011766,0.00012563,165142.16674303,20.8065546296319978
1650758400,2022-04-24 00:00:00,KNC/BTC,0.00013253,0.00013427,0.00011955,0.00011955,65807.4600249,8.3114675146159955
1650672000,2022-04-23 00:00:00,KNC/BTC,0.00011877,0.0001351,0.00011675,0.00013253,238094.91814665,30.6269718772565308
1650585600,2022-04-22 00:00:00,KNC/BTC,0.00011544,0.00012509,0.00010978,0.00011889,123081.34665304,14.6483112540505137
1650499200,2022-04-21 00:00:00,KNC/BTC,0.00010587,0.00012387,0.0001012,0.00011545,168892.77222096,19.407060455708676
1650412800,2022-04-20 00:00:00,KNC/BTC,0.00010406,0.00011228,0.00009967,0.00010608,63657.20996312,6.7756420909120926
1650326400,2022-04-19 00:00:00,KNC/BTC,0.00010527,0.00011097,0.00010229,0.00010442,113793.44768357,11.9834582800185595
1650240000,2022-04-18 00:00:00,KNC/BTC,0.00010352,0.00011062,0.00010206,0.00010538,163784.39603432,17.5249433313109302
1650153600,2022-04-17 00:00:00,KNC/BTC,0.00010879,0.00011489,0.00010234,0.00010362,93748.96645292,10.1448028677631876
1650067200,2022-04-16 00:00:00,KNC/BTC,0.00011326,0.00011439,0.00010685,0.000109,48799.31633387,5.3401828069774268
1649980800,2022-04-15 00:00:00,KNC/BTC,0.0001128,0.00011652,0.00010719,0.00011314,233659.99453115,26.3580297211913602
1649894400,2022-04-14 00:00:00,KNC/BTC,0.00009364,0.00011805,0.00009244,0.0001128,327816.73527206,36.738312302269678
1649808000,2022-04-13 00:00:00,KNC/BTC,0.00009544,0.00010065,0.00009206,0.0000938,27444.01856332,2.611408265456734
1649721600,2022-04-12 00:00:00,KNC/BTC,0.00010237,0.00011175,0.0000953,0.00009554,303877.07114716,31.5258566144280309
1649635200,2022-04-11 00:00:00,KNC/BTC,0.00009764,0.00010539,0.00009255,0.00010227,397753.55074785,39.6519910088881357
1649548800,2022-04-10 00:00:00,KNC/BTC,0.00008674,0.00010386,0.00008308,0.00009793,157985.72169593,15.4247274968468376
1649462400,2022-04-09 00:00:00,KNC/BTC,0.0000944,0.00010042,0.00008555,0.00008653,144994.27755375,13.3659037685490689
1649376000,2022-04-08 00:00:00,KNC/BTC,0.00007633,0.0001,0.00007619,0.00009462,724542.81654052,62.927121315257377
1649289600,2022-04-07 00:00:00,KNC/BTC,0.00007148,0.00007766,0.0000676,0.00007625,100318.19079512,7.4250875084317841
1649203200,2022-04-06 00:00:00,KNC/BTC,0.00006619,0.00007267,0.00006343,0.00007155,55923.20544509,3.8706049369515417
1649116800,2022-04-05 00:00:00,KNC/BTC,0.00006867,0.00006906,0.00006621,0.00006626,94405.44322857,6.4298809387198224
1649030400,2022-04-04 00:00:00,KNC/BTC,0.00007058,0.00007058,0.00006588,0.00006865,56692.36077223,3.8887414544235994
1648944000,2022-04-03 00:00:00,KNC/BTC,0.00007219,0.00007222,0.00006958,0.00007052,27267.4749109,1.9258052642516116
1648857600,2022-04-02 00:00:00,KNC/BTC,0.00007125,0.00007369,0.00006958,0.00007222,9242.26517307,0.6666644999783655
1648771200,2022-04-01 00:00:00,KNC/BTC,0.00007149,0.00007304,0.000069,0.00007127,49678.290959,3.4926537995477197
1648684800,2022-03-31 00:00:00,KNC/BTC,0.00007353,0.00007568,0.00007012,0.00007165,69735.62995501,5.1168814311503061
1648598400,2022-03-30 00:00:00,KNC/BTC,0.00007281,0.00007577,0.00007163,0.00007345,53779.8775321,3.9619810991303546
1648512000,2022-03-29 00:00:00,KNC/BTC,0.00007619,0.000079,0.000072,0.00007293,159944.64712771,11.9360983337780994
1648425600,2022-03-28 00:00:00,KNC/BTC,0.00006784,0.00007675,0.00006712,0.00007622,53012.69939378,3.7941573089543239
1648339200,2022-03-27 00:00:00,KNC/BTC,0.00007068,0.00007068,0.00006756,0.00006813,34383.72008446,2.3697453733498581
1648252800,2022-03-26 00:00:00,KNC/BTC,0.00007067,0.0000732,0.00007043,0.00007075,11523.78314911,0.8246489036959593
1648166400,2022-03-25 00:00:00,KNC/BTC,0.00007117,0.0000716,0.0000699,0.00007072,13294.78378749,0.9392165059687457
1648080000,2022-03-24 00:00:00,KNC/BTC,0.00007411,0.00007411,0.0000704,0.00007111,101961.19646192,7.324847742939282
1647993600,2022-03-23 00:00:00,KNC/BTC,0.00007774,0.00007859,0.00007419,0.00007425,58667.81413494,4.4464464514639346
1647907200,2022-03-22 00:00:00,KNC/BTC,0.00007718,0.00008098,0.00007595,0.00007779,74465.64153028,5.8186182942278731
1647820800,2022-03-21 00:00:00,KNC/BTC,0.00007881,0.00008132,0.00007534,0.00007719,68213.06047558,5.3596582570939739
1647734400,2022-03-20 00:00:00,KNC/BTC,0.00007883,0.00008141,0.00007616,0.00007872,28777.83227974,2.2411125257821568
1647648000,2022-03-19 00:00:00,KNC/BTC,0.00008124,0.00008269,0.00007834,0.00007891,46636.61586421,3.7441879253160419
1647561600,2022-03-18 00:00:00,KNC/BTC,0.00007601,0.00008449,0.00007587,0.00008108,99035.37101398,7.8524506969517027
1647475200,2022-03-17 00:00:00,KNC/BTC,0.00007433,0.00007781,0.00007113,0.00007601,205488.60437206,14.9836716549576054
1647388800,2022-03-16 00:00:00,KNC/BTC,0.00007778,0.00008262,0.000073,0.00007453,142019.06686437,10.9783340185743497
1647302400,2022-03-15 00:00:00,KNC/BTC,0.00007307,0.00008112,0.00007212,0.0000777,125055.77347405,9.8257480795301299
1647216000,2022-03-14 00:00:00,KNC/BTC,0.00006824,0.0000754,0.00006677,0.00007315,47514.39605337,3.3711524713457813
1647129600,2022-03-13 00:00:00,KNC/BTC,0.00007091,0.00007362,0.00006755,0.0000683,162006.76808385,11.7101301012079082
1647043200,2022-03-12 00:00:00,KNC/BTC,0.00006657,0.00007399,0.00006615,0.00007104,89318.90658098,6.3553198373691969
1646956800,2022-03-11 00:00:00,KNC/BTC,0.00007013,0.00007013,0.00006577,0.00006657,134245.95302477,9.0109817664009217
1646870400,2022-03-10 00:00:00,KNC/BTC,0.00007417,0.0000787,0.00006993,0.00007013,102340.90984498,7.5907707911197963
1646784000,2022-03-09 00:00:00,KNC/BTC,0.00007906,0.00008086,0.0000683,0.00007419,81608.93714648,5.9788082534143292
1646697600,2022-03-08 00:00:00,KNC/BTC,0.0000648,0.00008347,0.00006445,0.00007889,183154.43683357,13.981172458144407
1646611200,2022-03-07 00:00:00,KNC/BTC,0.00005789,0.00006657,0.00005789,0.00006499,57735.65008892,3.6160623277453573
1646524800,2022-03-06 00:00:00,KNC/BTC,0.0000594,0.00006442,0.00005815,0.00005815,32649.59512669,1.9633598473407355
1646438400,2022-03-05 00:00:00,KNC/BTC,0.00006375,0.00006375,0.0000588,0.00005919,14861.3781179,0.9066363468503448
1646352000,2022-03-04 00:00:00,KNC/BTC,0.0000653,0.0000699,0.00006319,0.00006394,41075.45683627,2.7321052896905807
1646265600,2022-03-03 00:00:00,KNC/BTC,0.00006326,0.00006774,0.00006116,0.00006529,44007.62605413,2.8720773294706773
1646179200,2022-03-02 00:00:00,KNC/BTC,0.00005803,0.000066,0.00005561,0.00006333,34955.25240985,2.1499665989784004
1646092800,2022-03-01 00:00:00,KNC/BTC,0.00005627,0.000061,0.00005436,0.00005795,92969.35758386,5.3513918471129056
1646006400,2022-02-28 00:00:00,KNC/BTC,0.00005042,0.00005826,0.00004808,0.00005643,24336.61370501,1.2894726152146219
1645920000,2022-02-27 00:00:00,KNC/BTC,0.00004731,0.00005267,0.00004632,0.00005027,52869.7208916,2.6673254817275878
1645833600,2022-02-26 00:00:00,KNC/BTC,0.00004736,0.00004957,0.00004671,0.0000473,5955.35702006,0.285770383886548
1645747200,2022-02-25 00:00:00,KNC/BTC,0.00004732,0.00004796,0.00004484,0.00004745,19429.44792771,0.9056210546477479
1645660800,2022-02-24 00:00:00,KNC/BTC,0.00004604,0.00004827,0.00004329,0.00004702,17228.49663581,0.784135472633143
1645574400,2022-02-23 00:00:00,KNC/BTC,0.00004679,0.00004806,0.0000457,0.00004636,43998.06098722,2.0509714548630786
1645488000,2022-02-22 00:00:00,KNC/BTC,0.00004758,0.00004761,0.00004508,0.00004669,32792.12777479,1.5117963443497973
1645401600,2022-02-21 00:00:00,KNC/BTC,0.0000528,0.00005388,0.00004744,0.00004744,27731.20647072,1.3937779705583394
1645315200,2022-02-20 00:00:00,KNC/BTC,0.00004938,0.00005324,0.00004738,0.00005273,49672.72876218,2.4909956018562625
1645228800,2022-02-19 00:00:00,KNC/BTC,0.00005312,0.00005312,0.00004893,0.00004952,54737.9208656,2.814863572292872
1645142400,2022-02-18 00:00:00,KNC/BTC,0.00005621,0.00005737,0.0000528,0.00005312,101037.83340921,5.5245871184093368
1645056000,2022-02-17 00:00:00,KNC/BTC,0.00005216,0.00005751,0.00005136,0.00005619,267669.77735845,14.3315876438280772
1644969600,2022-02-16 00:00:00,KNC/BTC,0.00004887,0.00005297,0.00004798,0.0000521,122477.44947358,6.2863278906892106
