https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STMX,Volume USDT,tradecount
1656979200000,2022-07-05 00:00:00,STMX/USDT,0.00726000,0.00740000,0.00681000,0.00702000,156639515.00000000,1112171.60888000,4218
1656892800000,2022-07-04 00:00:00,STMX/USDT,0.00709000,0.00728000,0.00688000,0.00724000,100645247.00000000,712214.17570000,3229
1656806400000,2022-07-03 00:00:00,STMX/USDT,0.00734000,0.00747000,0.00687000,0.00709000,154816877.00000000,1108756.88956000,5132
1656720000000,2022-07-02 00:00:00,STMX/USDT,0.00737000,0.00755000,0.00693000,0.00735000,376754066.00000000,2699814.51583000,9000
1656633600000,2022-07-01 00:00:00,STMX/USDT,0.00714000,0.01100000,0.00706000,0.00734000,1108965538.00000000,8909486.89433000,31557
1656547200000,2022-06-30 00:00:00,STMX/USDT,0.00762000,0.00766000,0.00658000,0.00716000,265951287.00000000,1857228.60816000,7318
1656460800000,2022-06-29 00:00:00,STMX/USDT,0.00690000,0.00778000,0.00683000,0.00761000,380253257.00000000,2827568.04560000,11136
1656374400000,2022-06-28 00:00:00,STMX/USDT,0.00695000,0.00788000,0.00676000,0.00691000,474016428.00000000,3443279.48669000,13331
1656288000000,2022-06-27 00:00:00,STMX/USDT,0.00676000,0.00753000,0.00664000,0.00694000,421803702.00000000,3015599.57373000,13237
1656201600000,2022-06-26 00:00:00,STMX/USDT,0.00710000,0.00726000,0.00671000,0.00675000,62231549.00000000,433887.84118000,2453
1656115200000,2022-06-25 00:00:00,STMX/USDT,0.00713000,0.00722000,0.00677000,0.00711000,47074588.00000000,331716.97676000,2082
1656028800000,2022-06-24 00:00:00,STMX/USDT,0.00698000,0.00725000,0.00696000,0.00718000,63028619.00000000,448096.52588000,2401
1655942400000,2022-06-23 00:00:00,STMX/USDT,0.00664000,0.00729000,0.00662000,0.00698000,189029851.00000000,1314855.86510000,6024
1655856000000,2022-06-22 00:00:00,STMX/USDT,0.00698000,0.00698000,0.00657000,0.00661000,70460126.00000000,475690.83941000,3328
1655769600000,2022-06-21 00:00:00,STMX/USDT,0.00684000,0.00746000,0.00670000,0.00695000,130946159.00000000,929460.84970000,5172
1655683200000,2022-06-20 00:00:00,STMX/USDT,0.00645000,0.00771000,0.00629000,0.00685000,339976219.00000000,2383192.28819000,12143
1655596800000,2022-06-19 00:00:00,STMX/USDT,0.00612000,0.00650000,0.00567000,0.00644000,218972991.00000000,1341540.79684000,6451
1655510400000,2022-06-18 00:00:00,STMX/USDT,0.00663000,0.00716000,0.00547000,0.00612000,471961737.00000000,3017301.33204000,14813
1655424000000,2022-06-17 00:00:00,STMX/USDT,0.00621000,0.00693000,0.00613000,0.00665000,204766843.00000000,1365703.52689000,7049
1655337600000,2022-06-16 00:00:00,STMX/USDT,0.00669000,0.00772000,0.00608000,0.00620000,405002323.00000000,2852125.30522000,16947
1655251200000,2022-06-15 00:00:00,STMX/USDT,0.00620000,0.00671000,0.00551000,0.00669000,154478586.00000000,922323.46825000,6198
1655164800000,2022-06-14 00:00:00,STMX/USDT,0.00619000,0.00647000,0.00547000,0.00622000,130694350.00000000,792900.54462000,6180
1655078400000,2022-06-13 00:00:00,STMX/USDT,0.00719000,0.00727000,0.00589000,0.00615000,211685387.00000000,1352000.29025200,6988
1654992000000,2022-06-12 00:00:00,STMX/USDT,0.00812000,0.00823000,0.00720000,0.00722000,63497460.00000000,483377.05483000,3265
1654905600000,2022-06-11 00:00:00,STMX/USDT,0.00875000,0.00920000,0.00805000,0.00813000,89551322.00000000,767888.68273000,4947
1654819200000,2022-06-10 00:00:00,STMX/USDT,0.00954000,0.00955000,0.00867000,0.00878000,58585332.00000000,531615.61477000,3201
1654732800000,2022-06-09 00:00:00,STMX/USDT,0.00971000,0.00990000,0.00947000,0.00954000,61471528.00000000,594487.41942000,2650
1654646400000,2022-06-08 00:00:00,STMX/USDT,0.01004000,0.01023000,0.00966000,0.00970000,74727983.00000000,742620.45571000,3426
1654560000000,2022-06-07 00:00:00,STMX/USDT,0.01060000,0.01075000,0.00969000,0.01003000,94733175.00000000,950284.48182000,5386
1654473600000,2022-06-06 00:00:00,STMX/USDT,0.01021000,0.01080000,0.01012000,0.01061000,102850459.00000000,1078762.96992000,5351
1654387200000,2022-06-05 00:00:00,STMX/USDT,0.00988000,0.01040000,0.00966000,0.01020000,152786833.00000000,1544639.01862000,8056
1654300800000,2022-06-04 00:00:00,STMX/USDT,0.00961000,0.00986000,0.00941000,0.00986000,28518894.00000000,273889.73883000,1683
1654214400000,2022-06-03 00:00:00,STMX/USDT,0.01012000,0.01019000,0.00942000,0.00964000,61500843.00000000,598282.12304000,3003
1654128000000,2022-06-02 00:00:00,STMX/USDT,0.00930000,0.01017000,0.00926000,0.01010000,155234828.00000000,1502548.62940000,6328
1654041600000,2022-06-01 00:00:00,STMX/USDT,0.00972000,0.01087000,0.00913000,0.00930000,380275046.00000000,3852649.60443000,13111
1653955200000,2022-05-31 00:00:00,STMX/USDT,0.00999000,0.01019000,0.00942000,0.00973000,109234939.00000000,1065652.75217000,4864
1653868800000,2022-05-30 00:00:00,STMX/USDT,0.00927000,0.01011000,0.00917000,0.01002000,106557722.00000000,1033184.64846000,4412
1653782400000,2022-05-29 00:00:00,STMX/USDT,0.00910000,0.00932000,0.00885000,0.00927000,65779413.00000000,596467.04551000,2755
1653696000000,2022-05-28 00:00:00,STMX/USDT,0.00893000,0.00920000,0.00870000,0.00911000,64424631.00000000,580048.38731000,2365
1653609600000,2022-05-27 00:00:00,STMX/USDT,0.00945000,0.00955000,0.00869000,0.00891000,198535392.00000000,1795212.36142000,6381
1653523200000,2022-05-26 00:00:00,STMX/USDT,0.01012000,0.01038000,0.00895000,0.00944000,231893452.00000000,2240784.21222000,8289
1653436800000,2022-05-25 00:00:00,STMX/USDT,0.00995000,0.01025000,0.00962000,0.01010000,113133415.00000000,1120437.48277000,4211
1653350400000,2022-05-24 00:00:00,STMX/USDT,0.00950000,0.01009000,0.00910000,0.00997000,196044223.00000000,1883318.70037000,6874
1653264000000,2022-05-23 00:00:00,STMX/USDT,0.01027000,0.01051000,0.00940000,0.00951000,154585012.00000000,1571564.79426000,5739
1653177600000,2022-05-22 00:00:00,STMX/USDT,0.00935000,0.01064000,0.00929000,0.01027000,257652803.00000000,2577874.35500000,9384
1653091200000,2022-05-21 00:00:00,STMX/USDT,0.00918000,0.00956000,0.00895000,0.00935000,148851803.00000000,1371259.69301000,5230
1653004800000,2022-05-20 00:00:00,STMX/USDT,0.00938000,0.00964000,0.00872000,0.00916000,171897521.00000000,1589130.52844000,5910
1652918400000,2022-05-19 00:00:00,STMX/USDT,0.00885000,0.00954000,0.00845000,0.00941000,149878755.00000000,1339396.27635000,5729
1652832000000,2022-05-18 00:00:00,STMX/USDT,0.01028000,0.01068000,0.00879000,0.00883000,262533429.00000000,2560346.97563000,9068
1652745600000,2022-05-17 00:00:00,STMX/USDT,0.00961000,0.01039000,0.00955000,0.01032000,178689528.00000000,1781338.24057000,7711
1652659200000,2022-05-16 00:00:00,STMX/USDT,0.01046000,0.01046000,0.00932000,0.00959000,168373567.00000000,1653213.39479000,7192
1652572800000,2022-05-15 00:00:00,STMX/USDT,0.01010000,0.01051000,0.00916000,0.01049000,357520890.00000000,3477150.31351000,16465
1652486400000,2022-05-14 00:00:00,STMX/USDT,0.00906000,0.01019000,0.00867000,0.01010000,283412821.00000000,2633135.07178000,13356
1652400000000,2022-05-13 00:00:00,STMX/USDT,0.00779000,0.00967000,0.00773000,0.00901000,245385105.00000000,2212106.11327000,10845
1652313600000,2022-05-12 00:00:00,STMX/USDT,0.00858000,0.01002000,0.00662000,0.00778000,747004658.00000000,5780104.59242000,33883
1652227200000,2022-05-11 00:00:00,STMX/USDT,0.01097000,0.01135000,0.00808000,0.00859000,617308845.00000000,6189848.16663600,34305
1652140800000,2022-05-10 00:00:00,STMX/USDT,0.01033000,0.01200000,0.01001000,0.01097000,315390215.00000000,3507598.16014000,14036
1652054400000,2022-05-09 00:00:00,STMX/USDT,0.01323000,0.01343000,0.01026000,0.01035000,332822642.00000000,3852382.87260000,18385
1651968000000,2022-05-08 00:00:00,STMX/USDT,0.01354000,0.01371000,0.01283000,0.01320000,119606968.00000000,1582086.23359000,7689
1651881600000,2022-05-07 00:00:00,STMX/USDT,0.01434000,0.01449000,0.01295000,0.01356000,169280492.00000000,2344714.78795000,9625
1651795200000,2022-05-06 00:00:00,STMX/USDT,0.01404000,0.01474000,0.01344000,0.01433000,212478986.00000000,2973344.10682000,11934
1651708800000,2022-05-05 00:00:00,STMX/USDT,0.01511000,0.01549000,0.01341000,0.01405000,229088735.00000000,3292573.45255000,13286
1651622400000,2022-05-04 00:00:00,STMX/USDT,0.01356000,0.01537000,0.01350000,0.01510000,358212093.00000000,5240624.09171000,23795
1651536000000,2022-05-03 00:00:00,STMX/USDT,0.01398000,0.01455000,0.01323000,0.01356000,104592946.00000000,1460273.33203000,5855
1651449600000,2022-05-02 00:00:00,STMX/USDT,0.01428000,0.01469000,0.01333000,0.01398000,140197002.00000000,1962849.19305000,8154
1651363200000,2022-05-01 00:00:00,STMX/USDT,0.01375000,0.01453000,0.01321000,0.01428000,161734673.00000000,2241385.40923000,11849
1651276800000,2022-04-30 00:00:00,STMX/USDT,0.01567000,0.01586000,0.01319000,0.01376000,139931967.00000000,2028058.08247000,11307
1651190400000,2022-04-29 00:00:00,STMX/USDT,0.01701000,0.01707000,0.01546000,0.01567000,113351047.00000000,1851463.00566000,7613
1651104000000,2022-04-28 00:00:00,STMX/USDT,0.01722000,0.01741000,0.01653000,0.01700000,115463906.00000000,1952415.78322000,7367
1651017600000,2022-04-27 00:00:00,STMX/USDT,0.01664000,0.01731000,0.01638000,0.01724000,110872445.00000000,1876887.54390000,7248
1650931200000,2022-04-26 00:00:00,STMX/USDT,0.01844000,0.01871000,0.01635000,0.01665000,209226046.00000000,3628798.45115000,14431
1650844800000,2022-04-25 00:00:00,STMX/USDT,0.01832000,0.01855000,0.01654000,0.01846000,198099527.00000000,3438809.85027000,14722
1650758400000,2022-04-24 00:00:00,STMX/USDT,0.01865000,0.01959000,0.01808000,0.01833000,197828806.00000000,3741845.25268000,15292
1650672000000,2022-04-23 00:00:00,STMX/USDT,0.01914000,0.01937000,0.01842000,0.01864000,105795883.00000000,1991747.17608000,9065
1650585600000,2022-04-22 00:00:00,STMX/USDT,0.01951000,0.01976000,0.01875000,0.01913000,146092873.00000000,2813872.83591000,13466
1650499200000,2022-04-21 00:00:00,STMX/USDT,0.02008000,0.02081000,0.01880000,0.01946000,542166760.00000000,10815506.93630000,43838
1650412800000,2022-04-20 00:00:00,STMX/USDT,0.01926000,0.02019000,0.01812000,0.02010000,332272746.00000000,6380053.91714000,27290
1650326400000,2022-04-19 00:00:00,STMX/USDT,0.01864000,0.01935000,0.01825000,0.01928000,154403209.00000000,2904887.93080000,13087
1650240000000,2022-04-18 00:00:00,STMX/USDT,0.01799000,0.01872000,0.01686000,0.01864000,136147276.00000000,2397172.74595000,12650
1650153600000,2022-04-17 00:00:00,STMX/USDT,0.01881000,0.01888000,0.01771000,0.01801000,77130493.00000000,1426206.77768000,7366
1650067200000,2022-04-16 00:00:00,STMX/USDT,0.01893000,0.01903000,0.01818000,0.01882000,101182339.00000000,1892571.74878000,8709
1649980800000,2022-04-15 00:00:00,STMX/USDT,0.01840000,0.01906000,0.01817000,0.01893000,217612956.00000000,4062563.99383000,16023
1649894400000,2022-04-14 00:00:00,STMX/USDT,0.01920000,0.01937000,0.01789000,0.01837000,136200086.00000000,2533560.99037000,10855
1649808000000,2022-04-13 00:00:00,STMX/USDT,0.01843000,0.01928000,0.01801000,0.01916000,262612756.00000000,4891244.21406000,17820
1649721600000,2022-04-12 00:00:00,STMX/USDT,0.01734000,0.01862000,0.01689000,0.01842000,209121128.00000000,3737754.07296000,17706
1649635200000,2022-04-11 00:00:00,STMX/USDT,0.01968000,0.01979000,0.01699000,0.01735000,235857786.00000000,4307366.98983000,19533
1649548800000,2022-04-10 00:00:00,STMX/USDT,0.02053000,0.02057000,0.01947000,0.01971000,121373856.00000000,2422998.27055000,11565
1649462400000,2022-04-09 00:00:00,STMX/USDT,0.01951000,0.02064000,0.01941000,0.02052000,146504329.00000000,2932206.78932000,14120
1649376000000,2022-04-08 00:00:00,STMX/USDT,0.02047000,0.02100000,0.01920000,0.01953000,182305279.00000000,3702644.82970000,19093
1649289600000,2022-04-07 00:00:00,STMX/USDT,0.01909000,0.02073000,0.01886000,0.02047000,394296615.00000000,7819110.15295000,29363
1649203200000,2022-04-06 00:00:00,STMX/USDT,0.02226000,0.02226000,0.01893000,0.01911000,531695609.00000000,10616359.74734000,39694
1649116800000,2022-04-05 00:00:00,STMX/USDT,0.02218000,0.02435000,0.02170000,0.02226000,692092246.00000000,16026346.65855000,57041
1649030400000,2022-04-04 00:00:00,STMX/USDT,0.02481000,0.02484000,0.02114000,0.02218000,303333546.00000000,6835148.76283000,27721
1648944000000,2022-04-03 00:00:00,STMX/USDT,0.02350000,0.02800000,0.02350000,0.02480000,823780666.00000000,20884377.74615000,87601
1648857600000,2022-04-02 00:00:00,STMX/USDT,0.02289000,0.02597000,0.02238000,0.02348000,589980305.00000000,14404981.57712000,65499
1648771200000,2022-04-01 00:00:00,STMX/USDT,0.02167000,0.02338000,0.02084000,0.02292000,361520247.00000000,8077059.98967000,39623
1648684800000,2022-03-31 00:00:00,STMX/USDT,0.02129000,0.02538000,0.02096000,0.02166000,1270338131.00000000,29630100.70001000,118591
1648598400000,2022-03-30 00:00:00,STMX/USDT,0.02001000,0.02177000,0.01913000,0.02131000,362115706.00000000,7459568.88984000,38004
1648512000000,2022-03-29 00:00:00,STMX/USDT,0.01999000,0.02102000,0.01940000,0.02002000,264030362.00000000,5367217.39557000,35774
1648425600000,2022-03-28 00:00:00,STMX/USDT,0.02119000,0.02202000,0.01946000,0.01999000,651459583.00000000,13919887.25367000,77465
1648339200000,2022-03-27 00:00:00,STMX/USDT,0.01846000,0.02700000,0.01832000,0.02118000,4248069516.00000000,98828055.74414000,427771
1648252800000,2022-03-26 00:00:00,STMX/USDT,0.01651000,0.01858000,0.01623000,0.01843000,247319342.00000000,4344040.69702000,23478
1648166400000,2022-03-25 00:00:00,STMX/USDT,0.01647000,0.01728000,0.01617000,0.01651000,120332390.00000000,2012094.48894000,12982
1648080000000,2022-03-24 00:00:00,STMX/USDT,0.01627000,0.01653000,0.01566000,0.01647000,111383694.00000000,1789313.78889000,14220
1647993600000,2022-03-23 00:00:00,STMX/USDT,0.01501000,0.01633000,0.01481000,0.01626000,167094283.00000000,2638622.75169000,18753
1647907200000,2022-03-22 00:00:00,STMX/USDT,0.01494000,0.01570000,0.01471000,0.01501000,260770291.00000000,3973070.02081000,22998
1647820800000,2022-03-21 00:00:00,STMX/USDT,0.01463000,0.01535000,0.01400000,0.01495000,154298274.00000000,2273740.56215000,14500
1647734400000,2022-03-20 00:00:00,STMX/USDT,0.01507000,0.01515000,0.01460000,0.01461000,72684820.00000000,1078910.11760000,8542
1647648000000,2022-03-19 00:00:00,STMX/USDT,0.01448000,0.01582000,0.01441000,0.01504000,249586373.00000000,3788775.10009000,22850
1647561600000,2022-03-18 00:00:00,STMX/USDT,0.01381000,0.01450000,0.01345000,0.01448000,123769104.00000000,1720449.71836000,12425
1647475200000,2022-03-17 00:00:00,STMX/USDT,0.01408000,0.01431000,0.01367000,0.01381000,90625534.00000000,1258661.73372000,9225
1647388800000,2022-03-16 00:00:00,STMX/USDT,0.01361000,0.01417000,0.01334000,0.01409000,144167669.00000000,1989738.41019000,16284
1647302400000,2022-03-15 00:00:00,STMX/USDT,0.01372000,0.01380000,0.01294000,0.01359000,194442730.00000000,2594497.06281000,17277
1647216000000,2022-03-14 00:00:00,STMX/USDT,0.01309000,0.01390000,0.01294000,0.01372000,281783412.00000000,3757224.01848000,27203
1647129600000,2022-03-13 00:00:00,STMX/USDT,0.01364000,0.01394000,0.01294000,0.01309000,53218668.00000000,719947.32830000,5842
1647043200000,2022-03-12 00:00:00,STMX/USDT,0.01382000,0.01458000,0.01352000,0.01363000,90822532.00000000,1262100.46843000,8716
1646956800000,2022-03-11 00:00:00,STMX/USDT,0.01438000,0.01440000,0.01344000,0.01384000,93859914.00000000,1299122.84219000,10747
1646870400000,2022-03-10 00:00:00,STMX/USDT,0.01534000,0.01552000,0.01384000,0.01437000,128822600.00000000,1863772.00857000,13951
1646784000000,2022-03-09 00:00:00,STMX/USDT,0.01394000,0.01547000,0.01380000,0.01534000,136434524.00000000,2021169.94113000,14396
1646697600000,2022-03-08 00:00:00,STMX/USDT,0.01419000,0.01465000,0.01368000,0.01396000,116959792.00000000,1649286.38537000,14663
1646611200000,2022-03-07 00:00:00,STMX/USDT,0.01366000,0.01429000,0.01311000,0.01418000,124182645.00000000,1713678.92670000,13635
1646524800000,2022-03-06 00:00:00,STMX/USDT,0.01418000,0.01439000,0.01339000,0.01365000,94106706.00000000,1299101.69339000,9479
