https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DEFIBULL,Volume USDT
1657584000000.0,2022-07-12 00:00:00,DEFIBULL/USDT,0.018275,0.01919,0.01582,0.01677,843091.1836613,14138.63915
1657497600000.0,2022-07-11 00:00:00,DEFIBULL/USDT,0.02419,0.02419,0.0179,0.018275,58546.36388508892,1069.9348
1657411200000.0,2022-07-10 00:00:00,DEFIBULL/USDT,0.02857,0.02875,0.02312,0.02419,5418.635799917321,131.0768
1657324800000.0,2022-07-09 00:00:00,DEFIBULL/USDT,0.02458,0.02875,0.02454,0.02857,3957.3538676933845,113.0616
1657238400000.0,2022-07-08 00:00:00,DEFIBULL/USDT,0.02564,0.02792,0.02244,0.02458,6729.279902359642,165.4057
1657152000000.0,2022-07-07 00:00:00,DEFIBULL/USDT,0.02238,0.026435,0.021755,0.02564,58226.686817472706,1492.93225
1657065600000.0,2022-07-06 00:00:00,DEFIBULL/USDT,0.020295,0.02311,0.0196,0.02238,540.4825737265415,12.096
1656979200000.0,2022-07-05 00:00:00,DEFIBULL/USDT,0.021825,0.0222,0.01741,0.020295,7238.509485094851,146.90555
1656892800000.0,2022-07-04 00:00:00,DEFIBULL/USDT,0.01814,0.021905,0.01686,0.021825,795.9312714776632,17.3712
1656806400000.0,2022-07-03 00:00:00,DEFIBULL/USDT,0.017855,0.01837,0.016255,0.01814,48284.076626240356,875.87315
1656720000000.0,2022-07-02 00:00:00,DEFIBULL/USDT,0.01673,0.01809,0.01583,0.017855,149.54354522542707,2.6701
1656633600000.0,2022-07-01 00:00:00,DEFIBULL/USDT,0.01748,0.019195,0.01531,0.01673,1095.0657501494322,18.32045
1656547200000.0,2022-06-30 00:00:00,DEFIBULL/USDT,0.019125,0.01939,0.014335,0.01748,46410.97826086957,811.2639
1656460800000.0,2022-06-29 00:00:00,DEFIBULL/USDT,0.02021,0.02233,0.018515,0.019125,83987.4248366013,1606.2595
1656374400000.0,2022-06-28 00:00:00,DEFIBULL/USDT,0.02482,0.02709,0.019825,0.02021,4677.882236516576,94.54
1656288000000.0,2022-06-27 00:00:00,DEFIBULL/USDT,0.02633,0.02989,0.02369,0.02478,26806.311541565778,664.2604
1656201600000.0,2022-06-26 00:00:00,DEFIBULL/USDT,0.03121,0.03394,0.02604,0.02633,1557.1097607292063,40.9987
1656115200000.0,2022-06-25 00:00:00,DEFIBULL/USDT,0.03075,0.03246,0.02664,0.03116,36987.32670089859,1152.5251
1656028800000.0,2022-06-24 00:00:00,DEFIBULL/USDT,0.02568,0.03207,0.02508,0.03075,16244.517073170731,499.5189
1655942400000.0,2022-06-23 00:00:00,DEFIBULL/USDT,0.020485,0.02599,0.020015,0.02568,36568.243769470406,939.0725
1655856000000.0,2022-06-22 00:00:00,DEFIBULL/USDT,0.02187,0.023765,0.019375,0.020485,74069.72418843055,1517.3183
1655769600000.0,2022-06-21 00:00:00,DEFIBULL/USDT,0.0205,0.02513,0.01968,0.02187,30656.223136716962,670.4516
1655683200000.0,2022-06-20 00:00:00,DEFIBULL/USDT,0.017675,0.021245,0.014975,0.0205,18941.765853658537,388.3062
1655596800000.0,2022-06-19 00:00:00,DEFIBULL/USDT,0.012475,0.017965,0.01058,0.017675,26712.130127298446,472.1369
1655510400000.0,2022-06-18 00:00:00,DEFIBULL/USDT,0.01656,0.016655,0.00992,0.012475,116369.67134268537,1451.71165
1655424000000.0,2022-06-17 00:00:00,DEFIBULL/USDT,0.015685,0.01667,0.015,0.01656,4603.242753623189,76.2297
1655337600000.0,2022-06-16 00:00:00,DEFIBULL/USDT,0.024775,0.024775,0.014825,0.015685,91052.97417915205,1428.1659
1655251200000.0,2022-06-15 00:00:00,DEFIBULL/USDT,0.01774,0.024775,0.012905,0.024775,42490.35317860747,1052.6985
1655164800000.0,2022-06-14 00:00:00,DEFIBULL/USDT,0.01636,0.01979,0.013075,0.017735,41083.05046518184,728.6079
1655078400000.0,2022-06-13 00:00:00,DEFIBULL/USDT,0.025,0.02517,0.013335,0.01636,346083.72555012227,5661.92975
1654992000000.0,2022-06-12 00:00:00,DEFIBULL/USDT,0.03394,0.03526,0.025,0.025,138648.4988,3466.21247
1654905600000.0,2022-06-11 00:00:00,DEFIBULL/USDT,0.04516,0.04812,0.03183,0.03394,43694.83559222157,1483.00272
1654819200000.0,2022-06-10 00:00:00,DEFIBULL/USDT,0.058725,0.0605,0.04496,0.04516,60709.90035429584,2741.6591
1654732800000.0,2022-06-09 00:00:00,DEFIBULL/USDT,0.057675,0.0638,0.0557,0.058725,2749.2303107705407,161.44855
1654646400000.0,2022-06-08 00:00:00,DEFIBULL/USDT,0.060625,0.064,0.055525,0.057675,3515.6675335934115,202.766125
1654560000000.0,2022-06-07 00:00:00,DEFIBULL/USDT,0.068275,0.068425,0.05275,0.060625,57537.95216494846,3488.23835
1654473600000.0,2022-06-06 00:00:00,DEFIBULL/USDT,0.059775,0.075125,0.0593,0.068275,55589.3441962651,3795.362475
1654387200000.0,2022-06-05 00:00:00,DEFIBULL/USDT,0.0614,0.062975,0.057625,0.059775,6610.110414052698,395.11935
1654300800000.0,2022-06-04 00:00:00,DEFIBULL/USDT,0.057575,0.06155,0.052075,0.0614,2351.020358306189,144.35265
1654214400000.0,2022-06-03 00:00:00,DEFIBULL/USDT,0.06775,0.068975,0.0545,0.057575,85670.06469821972,4932.453975
1654128000000.0,2022-06-02 00:00:00,DEFIBULL/USDT,0.06215,0.06925,0.058225,0.06775,13413.221402214022,908.74575
1654041600000.0,2022-06-01 00:00:00,DEFIBULL/USDT,0.088825,0.0939,0.059925,0.06215,90612.58809332261,5631.57235
1653955200000.0,2022-05-31 00:00:00,DEFIBULL/USDT,0.096025,0.1006,0.0846,0.088825,94343.1598649029,8380.031175
1653868800000.0,2022-05-30 00:00:00,DEFIBULL/USDT,0.070275,0.10005,0.068325,0.096025,144842.02056756054,13908.455025
1653782400000.0,2022-05-29 00:00:00,DEFIBULL/USDT,0.066475,0.0714,0.0604,0.070275,12347.980434009249,867.754325
1653696000000.0,2022-05-28 00:00:00,DEFIBULL/USDT,0.056325,0.068125,0.054475,0.066475,128.8371568258744,8.56445
1653609600000.0,2022-05-27 00:00:00,DEFIBULL/USDT,0.064775,0.0666,0.050875,0.05625,65078.281777777775,3660.65335
1653523200000.0,2022-05-26 00:00:00,DEFIBULL/USDT,0.089925,0.09365,0.057625,0.064775,182554.45812427634,11824.965025
1653436800000.0,2022-05-25 00:00:00,DEFIBULL/USDT,0.0963,0.101775,0.086125,0.089925,39123.77397831526,3518.205375
1653350400000.0,2022-05-24 00:00:00,DEFIBULL/USDT,0.0928,0.098275,0.078925,0.0963,25039.14745586708,2411.2699
1653264000000.0,2022-05-23 00:00:00,DEFIBULL/USDT,0.10475,0.12065,0.088625,0.0928,368617.1737607759,34207.673725
1653177600000.0,2022-05-22 00:00:00,DEFIBULL/USDT,0.09415,0.107125,0.09235,0.10475,19244.76849642005,2015.8895
1653091200000.0,2022-05-21 00:00:00,DEFIBULL/USDT,0.0927,0.09845,0.084225,0.09415,16717.940520446096,1573.9941
1653004800000.0,2022-05-20 00:00:00,DEFIBULL/USDT,0.0977,0.10785,0.081775,0.0927,41106.766181229774,3810.597225
1652918400000.0,2022-05-19 00:00:00,DEFIBULL/USDT,0.09,0.107775,0.081425,0.0977,4622696.511514842,451637.449175
1652832000000.0,2022-05-18 00:00:00,DEFIBULL/USDT,0.13455,0.14155,0.08925,0.09,46507.967777777776,4185.7171
1652745600000.0,2022-05-17 00:00:00,DEFIBULL/USDT,0.1141,0.1417,0.11285,0.13455,18918.380527684876,2545.4681
1652659200000.0,2022-05-16 00:00:00,DEFIBULL/USDT,0.1506,0.1506,0.1086,0.1141,54970.15030674847,6272.09415
1652572800000.0,2022-05-15 00:00:00,DEFIBULL/USDT,0.12525,0.15105,0.1114,0.1506,6343.103253652058,955.27135
1652486400000.0,2022-05-14 00:00:00,DEFIBULL/USDT,0.10895,0.12655,0.0925,0.12525,926.3658682634731,116.027325
1652400000000.0,2022-05-13 00:00:00,DEFIBULL/USDT,0.07665,0.130425,0.073325,0.10895,241620.44286369893,26324.54725
1652313600000.0,2022-05-12 00:00:00,DEFIBULL/USDT,0.11925,0.13135,0.04955,0.07665,153851.07377690804,11792.684805
1652227200000.0,2022-05-11 00:00:00,DEFIBULL/USDT,0.2731,0.292,0.0853,0.11925,542986.9392033543,64751.1925
1652140800000.0,2022-05-10 00:00:00,DEFIBULL/USDT,0.2778,0.3592,0.2179,0.2731,44277.24093738557,12092.1145
1652054400000.0,2022-05-09 00:00:00,DEFIBULL/USDT,0.458,0.4854,0.2344,0.2778,20672.255363570916,5742.75254
1651968000000.0,2022-05-08 00:00:00,DEFIBULL/USDT,0.5195,0.533,0.4466,0.458,4074.0215720524016,1865.90188
1651881600000.0,2022-05-07 00:00:00,DEFIBULL/USDT,0.601,0.6095,0.47125,0.5191,3716.203140050087,1929.08105
1651795200000.0,2022-05-06 00:00:00,DEFIBULL/USDT,0.64075,0.6415,0.5485,0.601,659.5155990016639,396.368875
1651708800000.0,2022-05-05 00:00:00,DEFIBULL/USDT,0.9375,0.96075,0.58475,0.64075,4610.066952789699,2953.9004
1651622400000.0,2022-05-04 00:00:00,DEFIBULL/USDT,0.6985,0.9375,0.68725,0.9375,1756.3487733333334,1646.576975
1651536000000.0,2022-05-03 00:00:00,DEFIBULL/USDT,0.7665,0.78425,0.67675,0.6985,62.08779527559055,43.368325
1651449600000.0,2022-05-02 00:00:00,DEFIBULL/USDT,0.7895,0.8355,0.687,0.7655,2166.419529719138,1658.39415
1651363200000.0,2022-05-01 00:00:00,DEFIBULL/USDT,0.71225,0.8355,0.688,0.7895,2619.122894236859,2067.797525
1651276800000.0,2022-04-30 00:00:00,DEFIBULL/USDT,1.016,1.0615,0.6615,0.71225,2835.380694980695,2019.4999
1651190400000.0,2022-04-29 00:00:00,DEFIBULL/USDT,1.2335,1.2585,0.9665,1.016,1332.9296998031498,1354.256575
1651104000000.0,2022-04-28 00:00:00,DEFIBULL/USDT,1.285,1.3535,1.2,1.2355,6901.615297450425,8526.9457
1651017600000.0,2022-04-27 00:00:00,DEFIBULL/USDT,1.1915,1.351,1.156,1.285,7125.4970038910515,9156.26365
1650931200000.0,2022-04-26 00:00:00,DEFIBULL/USDT,1.4655,1.504,1.1455,1.1915,5089.995719681075,6064.7299
1650844800000.0,2022-04-25 00:00:00,DEFIBULL/USDT,1.3885,1.475,1.1745,1.4655,12325.288741044013,18062.71065
1650758400000.0,2022-04-24 00:00:00,DEFIBULL/USDT,1.495,1.5385,1.381,1.3885,3544.671912135398,4921.77695
1650672000000.0,2022-04-23 00:00:00,DEFIBULL/USDT,1.4875,1.572,1.4075,1.495,4.094749163879598,6.12165
1650585600000.0,2022-04-22 00:00:00,DEFIBULL/USDT,1.522,1.63,1.458,1.4875,3407.118050420168,5068.0881
1650499200000.0,2022-04-21 00:00:00,DEFIBULL/USDT,1.7335,1.9055,1.471,1.522,9223.519579500657,14038.1968
1650412800000.0,2022-04-20 00:00:00,DEFIBULL/USDT,1.721,1.8505,1.6115,1.7335,8553.92921834439,14828.2363
1650326400000.0,2022-04-19 00:00:00,DEFIBULL/USDT,1.4845,1.721,1.462,1.721,1728.4877106333527,2974.72735
1650240000000.0,2022-04-18 00:00:00,DEFIBULL/USDT,1.3665,1.488,1.2095,1.4845,1080.9096665543955,1604.6104
1650153600000.0,2022-04-17 00:00:00,DEFIBULL/USDT,1.535,1.5915,1.3635,1.3665,807.5655323819977,1103.5383
1650067200000.0,2022-04-16 00:00:00,DEFIBULL/USDT,1.5775,1.596,1.4915,1.5365,3164.8217702570782,4862.74865
1649980800000.0,2022-04-15 00:00:00,DEFIBULL/USDT,1.506,1.6125,1.484,1.5775,72.55578446909668,114.45675
1649894400000.0,2022-04-14 00:00:00,DEFIBULL/USDT,1.613,1.707,1.453,1.506,13376.550298804783,20145.08475
1649808000000.0,2022-04-13 00:00:00,DEFIBULL/USDT,1.4205,1.6225,1.3505,1.613,2353.9646001239926,3796.9449
1649721600000.0,2022-04-12 00:00:00,DEFIBULL/USDT,1.3175,1.573,1.303,1.4205,3903.5690249912,5545.0198
1649635200000.0,2022-04-11 00:00:00,DEFIBULL/USDT,1.9,1.9185,1.272,1.3175,3867.3383681214427,5095.2183
1649548800000.0,2022-04-10 00:00:00,DEFIBULL/USDT,2.0565,2.2,1.8955,1.9,8603.028736842105,16345.7546
1649462400000.0,2022-04-09 00:00:00,DEFIBULL/USDT,1.9115,2.0615,1.8905,2.057,4867.132839086048,10011.69225
1649376000000.0,2022-04-08 00:00:00,DEFIBULL/USDT,2.2935,2.4145,1.8525,1.9015,2096.6735734946096,3986.8248
1649289600000.0,2022-04-07 00:00:00,DEFIBULL/USDT,2.038,2.3455,1.97,2.2935,2126.0362110311753,4876.06405
1649203200000.0,2022-04-06 00:00:00,DEFIBULL/USDT,3.031,3.031,2.035,2.038,8199.750863591758,16711.09226
1649116800000.0,2022-04-05 00:00:00,DEFIBULL/USDT,3.553,3.728,2.98,3.031,6560.4082283074895,19884.59734
1649030400000.0,2022-04-04 00:00:00,DEFIBULL/USDT,3.777,3.777,2.97,3.553,10302.870416549395,36606.09859
1648944000000.0,2022-04-03 00:00:00,DEFIBULL/USDT,3.475,3.956,3.327,3.777,5056.596518400847,19098.76505
1648857600000.0,2022-04-02 00:00:00,DEFIBULL/USDT,3.7,4.066,3.451,3.475,7774.4211366906475,27016.11345
1648771200000.0,2022-04-01 00:00:00,DEFIBULL/USDT,3.131,3.909,2.777,3.7,4254.82402972973,15742.84891
1648684800000.0,2022-03-31 00:00:00,DEFIBULL/USDT,3.357,3.76,3.0,3.108,11736.681277348776,36477.60541
1648598400000.0,2022-03-30 00:00:00,DEFIBULL/USDT,3.012,3.567,2.78,3.357,12695.135924932976,42617.5713
1648512000000.0,2022-03-29 00:00:00,DEFIBULL/USDT,2.42,3.162,2.408,3.012,1164.7652058432936,3508.2728
1648425600000.0,2022-03-28 00:00:00,DEFIBULL/USDT,2.597,2.879,2.387,2.42,2723.361446280992,6590.5347
1648339200000.0,2022-03-27 00:00:00,DEFIBULL/USDT,2.286,2.597,2.183,2.597,352.9263765883712,916.5498
1648252800000.0,2022-03-26 00:00:00,DEFIBULL/USDT,2.127,2.3115,2.0825,2.286,506.18151793525806,1157.13095
1648166400000.0,2022-03-25 00:00:00,DEFIBULL/USDT,2.2075,2.369,2.041,2.127,716.8495768688293,1524.73905
1648080000000.0,2022-03-24 00:00:00,DEFIBULL/USDT,2.062,2.2505,1.9755,2.2075,1382.1373725934313,3051.06825
1647993600000.0,2022-03-23 00:00:00,DEFIBULL/USDT,1.9385,2.1015,1.8545,2.062,544.8973569350146,1123.57835
1647907200000.0,2022-03-22 00:00:00,DEFIBULL/USDT,1.801,2.064,1.786,1.9385,286.9210729945835,556.1965
1647820800000.0,2022-03-21 00:00:00,DEFIBULL/USDT,1.795,1.951,1.669,1.801,1489.8308717379234,2683.1854
1647734400000.0,2022-03-20 00:00:00,DEFIBULL/USDT,1.9855,2.024,1.751,1.795,387.3749025069638,695.33795
1647648000000.0,2022-03-19 00:00:00,DEFIBULL/USDT,1.8995,2.0885,1.8995,1.9855,2893.4198186854696,5744.88505
1647561600000.0,2022-03-18 00:00:00,DEFIBULL/USDT,1.699,1.9295,1.5885,1.8995,1005.6429323506186,1910.21875
1647475200000.0,2022-03-17 00:00:00,DEFIBULL/USDT,1.561,1.778,1.552,1.699,12305.29941141848,20906.7037
1647388800000.0,2022-03-16 00:00:00,DEFIBULL/USDT,1.332,1.5945,1.27,1.5635,1761.6984649824115,2754.41555
1647302400000.0,2022-03-15 00:00:00,DEFIBULL/USDT,1.2775,1.4025,1.1725,1.332,6055.433333333333,8065.8372
1647216000000.0,2022-03-14 00:00:00,DEFIBULL/USDT,1.1185,1.2775,1.1005,1.2775,2141.432641878669,2735.6802
1647129600000.0,2022-03-13 00:00:00,DEFIBULL/USDT,1.259,1.3065,1.0985,1.1185,990.7248547161375,1108.12575
1647043200000.0,2022-03-12 00:00:00,DEFIBULL/USDT,1.205,1.3005,1.2025,1.259,567.8564336775219,714.93125
1646956800000.0,2022-03-11 00:00:00,DEFIBULL/USDT,1.238,1.3715,1.1435,1.205,1725.866804979253,2079.6695
1646870400000.0,2022-03-10 00:00:00,DEFIBULL/USDT,1.5055,1.514,1.168,1.238,1235.6912358642974,1529.78575
1646784000000.0,2022-03-09 00:00:00,DEFIBULL/USDT,1.221,1.534,1.21,1.5055,3861.5370640983065,5813.54405
1646697600000.0,2022-03-08 00:00:00,DEFIBULL/USDT,1.107,1.29,1.1045,1.221,708.831162981163,865.48285
1646611200000.0,2022-03-07 00:00:00,DEFIBULL/USDT,1.189,1.2995,1.0385,1.107,782.4800361336947,866.2054
1646524800000.0,2022-03-06 00:00:00,DEFIBULL/USDT,1.3985,1.525,1.1815,1.189,2136.9332632464257,2540.81365
1646438400000.0,2022-03-05 00:00:00,DEFIBULL/USDT,1.381,1.46,1.278,1.3985,599.668752234537,838.63675
1646352000000.0,2022-03-04 00:00:00,DEFIBULL/USDT,1.739,1.739,1.336,1.381,2401.4569514844316,3316.41205
1646265600000.0,2022-03-03 00:00:00,DEFIBULL/USDT,1.951,1.9565,1.6745,1.739,1827.4266244968371,3177.8949
1646179200000.0,2022-03-02 00:00:00,DEFIBULL/USDT,2.0185,2.1395,1.853,1.951,3630.3287801127626,7082.77145
1646092800000.0,2022-03-01 00:00:00,DEFIBULL/USDT,1.8815,2.1065,1.7455,2.005,3576.569875311721,7171.0226
1646006400000.0,2022-02-28 00:00:00,DEFIBULL/USDT,1.394,1.9305,1.3025,1.8815,5675.287802285411,10678.054
1645920000000.0,2022-02-27 00:00:00,DEFIBULL/USDT,1.6055,1.698,1.3375,1.394,3658.308106169297,5099.6815
1645833600000.0,2022-02-26 00:00:00,DEFIBULL/USDT,1.5975,1.7375,1.557,1.6055,222.80292743693556,357.7101
1645747200000.0,2022-02-25 00:00:00,DEFIBULL/USDT,1.3925,1.6545,1.1545,1.5975,678.071048513302,1083.2185
1645660800000.0,2022-02-24 00:00:00,DEFIBULL/USDT,1.433,1.4515,0.9375,1.3925,1548.8433572710953,2156.764375
1645574400000.0,2022-02-23 00:00:00,DEFIBULL/USDT,1.539,1.82,1.426,1.433,2506.500942079553,3591.81585
1645488000000.0,2022-02-22 00:00:00,DEFIBULL/USDT,1.375,1.5655,1.259,1.542,937.7055771725032,1445.942
