https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AMPL,Volume BTC
1660521600,2022-08-15 00:00:00,AMPL/BTC,0.00006646,0.00006773,0.00005711,0.0000613,22986.74,1.4113311736
1660435200,2022-08-14 00:00:00,AMPL/BTC,0.00008317,0.00008317,0.00006036,0.00006637,30989.03,2.0683606687
1660348800,2022-08-13 00:00:00,AMPL/BTC,0.00007315,0.00008496,0.00006748,0.00008351,15900.02,1.2105893167
1660262400,2022-08-12 00:00:00,AMPL/BTC,0.00006736,0.00007319,0.00006388,0.00007308,9287.61,0.6324240345
1660176000,2022-08-11 00:00:00,AMPL/BTC,0.00006492,0.00006739,0.00006219,0.00006722,7923.99,0.5127298466
1660089600,2022-08-10 00:00:00,AMPL/BTC,0.00006186,0.00006602,0.00005929,0.00006499,12547.11,0.7851811012
1660003200,2022-08-09 00:00:00,AMPL/BTC,0.00007116,0.00007172,0.00005801,0.0000621,37142.82,2.2802264057
1659916800,2022-08-08 00:00:00,AMPL/BTC,0.00006295,0.00007319,0.0000593,0.00007122,13045.92,0.841734406
1659830400,2022-08-07 00:00:00,AMPL/BTC,0.00005969,0.00006594,0.0000579,0.00006298,17434.08,1.0891794139
1659744000,2022-08-06 00:00:00,AMPL/BTC,0.0000579,0.00005999,0.00005693,0.00005958,4320.75,0.2547978302
1659657600,2022-08-05 00:00:00,AMPL/BTC,0.00005293,0.00005879,0.00005277,0.0000579,4570.69,0.2534383686
1659571200,2022-08-04 00:00:00,AMPL/BTC,0.00005332,0.00005449,0.00005176,0.0000533,15507.5,0.8214172065
1659484800,2022-08-03 00:00:00,AMPL/BTC,0.00005533,0.00005618,0.00005293,0.00005332,8610.15,0.4749850378
1659398400,2022-08-02 00:00:00,AMPL/BTC,0.00005273,0.00005765,0.00004966,0.00005522,26253.5,1.4192710031
1659312000,2022-08-01 00:00:00,AMPL/BTC,0.00005849,0.0000585,0.00005109,0.00005223,14969.77,0.7986783507
1659225600,2022-07-31 00:00:00,AMPL/BTC,0.0000724,0.00007248,0.00005342,0.00005838,592664.57,37.1676686216
1659139200,2022-07-30 00:00:00,AMPL/BTC,0.00005267,0.0000787,0.00005016,0.00007217,439735.02,28.8957422101
1659052800,2022-07-29 00:00:00,AMPL/BTC,0.00004518,0.00005559,0.00004464,0.00005273,407309.52,19.9686319468
1658966400,2022-07-28 00:00:00,AMPL/BTC,0.00004674,0.00004874,0.0000447,0.00004507,31999.08,1.5152687747
1658880000,2022-07-27 00:00:00,AMPL/BTC,0.00004976,0.0000524,0.00004605,0.00004674,33162.69,1.6134792935
1658793600,2022-07-26 00:00:00,AMPL/BTC,0.00005084,0.00005118,0.00004919,0.00004978,5117.33,0.2571751166
1658707200,2022-07-25 00:00:00,AMPL/BTC,0.00005034,0.00005385,0.00004828,0.00005069,29825.72,1.5078866212
1658620800,2022-07-24 00:00:00,AMPL/BTC,0.0000515,0.00005916,0.00004991,0.00005033,17773.38,0.9622501289
1658534400,2022-07-23 00:00:00,AMPL/BTC,0.00005003,0.00005144,0.00004997,0.00005132,2349.43,0.1184647537
1658448000,2022-07-22 00:00:00,AMPL/BTC,0.00005021,0.00005118,0.00004955,0.00005024,1168.44,0.0588283058
1658361600,2022-07-21 00:00:00,AMPL/BTC,0.00004929,0.00005066,0.00004793,0.00005027,1898.7,0.0938757786
1658275200,2022-07-20 00:00:00,AMPL/BTC,0.00005005,0.00005048,0.00004851,0.00004915,2645.24,0.1304122663
1658188800,2022-07-19 00:00:00,AMPL/BTC,0.0000533,0.00005373,0.00004997,0.00005009,2263.24,0.1167825958
1658102400,2022-07-18 00:00:00,AMPL/BTC,0.00005312,0.00005397,0.00005063,0.00005324,5220.52,0.2721330284
1658016000,2022-07-17 00:00:00,AMPL/BTC,0.000053,0.00005343,0.00005123,0.00005306,1266.53,0.0663529052
1657929600,2022-07-16 00:00:00,AMPL/BTC,0.00005135,0.00005481,0.00004966,0.00005294,4510.96,0.2350331675
1657843200,2022-07-15 00:00:00,AMPL/BTC,0.00005432,0.0000546,0.00005056,0.00005135,6073.91,0.3155228092
1657756800,2022-07-14 00:00:00,AMPL/BTC,0.00005159,0.00005432,0.00005144,0.00005432,5086.65,0.267820954
1657670400,2022-07-13 00:00:00,AMPL/BTC,0.00005084,0.000053,0.00005027,0.0000518,7619.98,0.3963684684
1657584000,2022-07-12 00:00:00,AMPL/BTC,0.00005008,0.00005102,0.0000489,0.00005084,5776.58,0.2863680913
1657497600,2022-07-11 00:00:00,AMPL/BTC,0.00005186,0.00005222,0.00004901,0.00005018,4091.85,0.2073195678
1657411200,2022-07-10 00:00:00,AMPL/BTC,0.00005324,0.0000555,0.00005165,0.00005195,10572.56,0.5599144799
1657324800,2022-07-09 00:00:00,AMPL/BTC,0.00005312,0.00005547,0.00005197,0.00005324,10469.33,0.5571687347
1657238400,2022-07-08 00:00:00,AMPL/BTC,0.00005686,0.00005709,0.00005283,0.00005306,14513.12,0.7961736423
1657152000,2022-07-07 00:00:00,AMPL/BTC,0.00005324,0.00006129,0.00005279,0.00005687,45300.25886381,2.5061937929889237
1657065600,2022-07-06 00:00:00,AMPL/BTC,0.00005231,0.00005408,0.00005219,0.00005336,11854.24741567,0.6320071108003382
1656979200,2022-07-05 00:00:00,AMPL/BTC,0.00005264,0.00005617,0.00005205,0.00005252,17230.0655102,0.9327797607775137
1656892800,2022-07-04 00:00:00,AMPL/BTC,0.00005142,0.00005395,0.00005142,0.00005264,17787.84467961,0.9380030560666127
1656806400,2022-07-03 00:00:00,AMPL/BTC,0.00005094,0.00005197,0.00004988,0.0000515,16366.70270637,0.8376859568433901
1656720000,2022-07-02 00:00:00,AMPL/BTC,0.000049,0.00005126,0.0000488,0.00005114,5954.92306118,0.298549881824745
1656633600,2022-07-01 00:00:00,AMPL/BTC,0.00004653,0.00005024,0.00004499,0.00004928,26259.34316719,1.2692595704796799
1656547200,2022-06-30 00:00:00,AMPL/BTC,0.00004643,0.00004975,0.00004605,0.00004653,39540.19244766,1.8797898568892895
1656460800,2022-06-29 00:00:00,AMPL/BTC,0.0000495,0.00005078,0.00004615,0.00004643,24224.06961393,1.1735142633041455
1656374400,2022-06-28 00:00:00,AMPL/BTC,0.00004185,0.00005212,0.0000414,0.00004964,41781.63079545,1.9424134963543491
1656288000,2022-06-27 00:00:00,AMPL/BTC,0.00004122,0.00004231,0.00004062,0.00004202,6833.58798437,0.2819574181735219
1656201600,2022-06-26 00:00:00,AMPL/BTC,0.00004122,0.00004184,0.00004075,0.00004121,4517.340953,0.185954250106721
1656115200,2022-06-25 00:00:00,AMPL/BTC,0.0000415,0.00004184,0.00004059,0.00004105,7101.41344189,0.2917795564895857
1656028800,2022-06-24 00:00:00,AMPL/BTC,0.00003996,0.00004176,0.00003996,0.00004162,9776.07906345,0.399057817998924
1655942400,2022-06-23 00:00:00,AMPL/BTC,0.00003995,0.00004047,0.0000392,0.00004006,15901.97441579,0.632724428363007
1655856000,2022-06-22 00:00:00,AMPL/BTC,0.0000386,0.00004052,0.00003844,0.00004008,17107.09,0.677554154
1655769600,2022-06-21 00:00:00,AMPL/BTC,0.00003839,0.00003969,0.00003665,0.00003846,63642.7,2.4084313179
1655683200,2022-06-20 00:00:00,AMPL/BTC,0.0000407,0.00004249,0.00003813,0.00003839,26887.62,1.0971125415
1655596800,2022-06-19 00:00:00,AMPL/BTC,0.00003865,0.00004145,0.00003728,0.00004075,38265.98,1.5176645398
1655510400,2022-06-18 00:00:00,AMPL/BTC,0.00003933,0.00004063,0.00003776,0.00003878,100538.78547582,3.928053920125935
1655424000,2022-06-17 00:00:00,AMPL/BTC,0.00003749,0.00003949,0.00003726,0.00003944,17875.72,0.6907903486
1655337600,2022-06-16 00:00:00,AMPL/BTC,0.00003701,0.0000378,0.00003629,0.00003753,34306.72,1.277066122
1655251200,2022-06-15 00:00:00,AMPL/BTC,0.00003936,0.00004147,0.00003691,0.00003705,65726.26476903,2.5810542835340147
1655164800,2022-06-14 00:00:00,AMPL/BTC,0.00003635,0.00004325,0.00003597,0.00003932,93675.44044898,3.5993616913996082
1655078400,2022-06-13 00:00:00,AMPL/BTC,0.00003561,0.00003776,0.00003231,0.00003625,103943.88449365,3.6215081497117672
1654992000,2022-06-12 00:00:00,AMPL/BTC,0.00003477,0.00003579,0.00003433,0.00003579,14999.53526542,0.5234431815008078
1654905600,2022-06-11 00:00:00,AMPL/BTC,0.00003518,0.00003535,0.00003405,0.00003483,9354.87378441,0.3240927213209541
1654819200,2022-06-10 00:00:00,AMPL/BTC,0.00003529,0.00003579,0.00003386,0.00003514,17281.14,0.6037670377
1654732800,2022-06-09 00:00:00,AMPL/BTC,0.00003729,0.00004209,0.00003531,0.00003531,24651.56854424,0.9253414329555937
1654646400,2022-06-08 00:00:00,AMPL/BTC,0.0000327,0.00003774,0.00003265,0.00003739,40765.16758158,1.4702073115300293
1654560000,2022-06-07 00:00:00,AMPL/BTC,0.00003288,0.00003399,0.00003254,0.00003269,14348.01,0.4767794166
1654473600,2022-06-06 00:00:00,AMPL/BTC,0.00003458,0.00003467,0.00003288,0.00003293,6708.01704004,0.2255980627965883
1654387200,2022-06-05 00:00:00,AMPL/BTC,0.00003314,0.00003522,0.00003304,0.00003471,17214.30957447,0.593923120496837
1654300800,2022-06-04 00:00:00,AMPL/BTC,0.00003253,0.00003314,0.00003253,0.00003314,4338.90339199,0.1426724056035098
1654214400,2022-06-03 00:00:00,AMPL/BTC,0.00003214,0.00003294,0.00003183,0.00003262,13092.8338276,0.4210407013262856
1654128000,2022-06-02 00:00:00,AMPL/BTC,0.00003204,0.0000331,0.00003199,0.00003214,7195.77199633,0.2348320415608357
1654041600,2022-06-01 00:00:00,AMPL/BTC,0.00003003,0.00003322,0.00003003,0.00003205,10839.13921143,0.3494118931119316
1653955200,2022-05-31 00:00:00,AMPL/BTC,0.00003038,0.00003366,0.00002949,0.00003012,20398.60625474,0.645931535499575
1653868800,2022-05-30 00:00:00,AMPL/BTC,0.00003138,0.00003142,0.00002937,0.00003038,13858.56155421,0.4130699209253323
1653782400,2022-05-29 00:00:00,AMPL/BTC,0.0000311,0.0000317,0.00003099,0.00003137,355.20029252,0.0111281708964993
1653696000,2022-05-28 00:00:00,AMPL/BTC,0.00003106,0.00003126,0.00003045,0.00003098,2029.75992892,0.0625608015289944
1653609600,2022-05-27 00:00:00,AMPL/BTC,0.00003165,0.00003205,0.00003093,0.00003097,1724.57787708,0.0544050394627688
1653523200,2022-05-26 00:00:00,AMPL/BTC,0.00003032,0.00003237,0.00002967,0.00003174,31552.85070247,0.9761960871007361
1653436800,2022-05-25 00:00:00,AMPL/BTC,0.00003038,0.00003087,0.00002961,0.0000303,518.62595765,0.015775796401835
1653350400,2022-05-24 00:00:00,AMPL/BTC,0.0000309,0.00003106,0.00003,0.00003025,1178.5784951,0.0359423109912929
1653264000,2022-05-23 00:00:00,AMPL/BTC,0.0000298,0.00003122,0.00002969,0.0000308,715.68462059,0.0219028948123067
1653177600,2022-05-22 00:00:00,AMPL/BTC,0.0000304,0.00003073,0.00002966,0.00003005,2234.52547239,0.0676932616449374
1653091200,2022-05-21 00:00:00,AMPL/BTC,0.00003073,0.00003118,0.00003007,0.00003041,1698.15887624,0.0518720317988431
1653004800,2022-05-20 00:00:00,AMPL/BTC,0.0000301,0.00003134,0.00002984,0.00003073,1032.49349525,0.0318418058257842
1652918400,2022-05-19 00:00:00,AMPL/BTC,0.00003101,0.00003101,0.00002983,0.00003,651.56389186,0.0199202834802744
1652832000,2022-05-18 00:00:00,AMPL/BTC,0.00003013,0.00003134,0.00002983,0.00003101,4272.61408502,0.1319750673764196
1652745600,2022-05-17 00:00:00,AMPL/BTC,0.00003041,0.00003066,0.0000296,0.00002983,4927.83671467,0.1502543464728296
1652659200,2022-05-16 00:00:00,AMPL/BTC,0.00003004,0.00003158,0.0000299,0.00003029,1535.69104659,0.0473911273245673
1652572800,2022-05-15 00:00:00,AMPL/BTC,0.00002971,0.00003345,0.00002956,0.00002977,7894.63917497,0.2511953694729974
1652486400,2022-05-14 00:00:00,AMPL/BTC,0.00002983,0.00003122,0.00002933,0.0000294,3189.22233787,0.0979644098737653
1652400000,2022-05-13 00:00:00,AMPL/BTC,0.00002971,0.00003059,0.0000295,0.00002988,8570.83310548,0.2591478507561844
1652313600,2022-05-12 00:00:00,AMPL/BTC,0.00003347,0.0000352,0.00002776,0.00002971,58851.6461464,1.8997495795938936
1652227200,2022-05-11 00:00:00,AMPL/BTC,0.00003573,0.00003619,0.00003347,0.00003349,84328.02750719,2.9109898603680616
1652140800,2022-05-10 00:00:00,AMPL/BTC,0.00003393,0.00003637,0.00003317,0.00003573,51575.81659003,1.7791491137358758
1652054400,2022-05-09 00:00:00,AMPL/BTC,0.00003088,0.00003407,0.00003071,0.00003393,61466.69471504,2.0038927958623609
1651968000,2022-05-08 00:00:00,AMPL/BTC,0.00002977,0.00003114,0.00002933,0.00003085,8885.93003447,0.2689246478444251
1651881600,2022-05-07 00:00:00,AMPL/BTC,0.00002947,0.00003049,0.00002947,0.00002977,4876.61014878,0.1464745033364804
1651795200,2022-05-06 00:00:00,AMPL/BTC,0.00002846,0.00002959,0.00002843,0.00002944,7472.57542351,0.2172287209653284
1651708800,2022-05-05 00:00:00,AMPL/BTC,0.00002711,0.0000286,0.00002709,0.00002835,5629.5718102,0.1580646161762269
1651622400,2022-05-04 00:00:00,AMPL/BTC,0.00002767,0.00002768,0.00002653,0.00002704,3758.57,0.1012096554
1651536000,2022-05-03 00:00:00,AMPL/BTC,0.00002715,0.00002775,0.00002659,0.00002756,5399.16098833,0.1455312012975429
1651449600,2022-05-02 00:00:00,AMPL/BTC,0.00002788,0.00002788,0.00002655,0.00002715,5179.9645766,0.1397207247225783
1651363200,2022-05-01 00:00:00,AMPL/BTC,0.00002791,0.00002798,0.00002781,0.00002795,909.96384783,0.0253530613000519
1651276800,2022-04-30 00:00:00,AMPL/BTC,0.00002959,0.00002959,0.00002776,0.00002791,17339.93201938,0.4965789557050423
1651190400,2022-04-29 00:00:00,AMPL/BTC,0.00003058,0.00003073,0.00002949,0.00002949,14867.57793667,0.446099240463611
1651104000,2022-04-28 00:00:00,AMPL/BTC,0.0000301,0.00003084,0.00002988,0.0000307,8762.09939164,0.2659031305592342
1651017600,2022-04-27 00:00:00,AMPL/BTC,0.00002999,0.00003027,0.00002966,0.0000301,5683.688848,0.1704611616823577
1650931200,2022-04-26 00:00:00,AMPL/BTC,0.00002965,0.00003038,0.00002889,0.0000301,16550.58883691,0.4927283312803777
1650844800,2022-04-25 00:00:00,AMPL/BTC,0.00003022,0.00003049,0.00002955,0.00002965,6911.6259789,0.2069640246130718
1650758400,2022-04-24 00:00:00,AMPL/BTC,0.00003065,0.00003138,0.00002993,0.00003021,14114.97893427,0.4320463039857228
1650672000,2022-04-23 00:00:00,AMPL/BTC,0.00002989,0.00003078,0.00002901,0.00003078,11395.09541628,0.3367058119983686
1650585600,2022-04-22 00:00:00,AMPL/BTC,0.00002866,0.00003097,0.00002849,0.00003,26900.47121269,0.7979488310464161
1650499200,2022-04-21 00:00:00,AMPL/BTC,0.00002773,0.00002872,0.00002759,0.00002863,31273.44351465,0.8779221410384321
1650412800,2022-04-20 00:00:00,AMPL/BTC,0.00002731,0.00002847,0.00002642,0.00002774,14640.18592329,0.3998538309233776
1650326400,2022-04-19 00:00:00,AMPL/BTC,0.00002661,0.00002742,0.00002615,0.00002723,20507.3907549,0.5520243223897789
1650240000,2022-04-18 00:00:00,AMPL/BTC,0.00002726,0.00002752,0.00002632,0.00002669,11280.90567292,0.3031093368594954
1650153600,2022-04-17 00:00:00,AMPL/BTC,0.0000263,0.00002726,0.0000263,0.00002726,9703.75,0.2596287728
1650067200,2022-04-16 00:00:00,AMPL/BTC,0.00002667,0.00002668,0.00002624,0.0000263,2598.7824642,0.068673124199868
1649980800,2022-04-15 00:00:00,AMPL/BTC,0.00002674,0.00002746,0.0000266,0.0000266,8121.04469108,0.2196074817998924
1649894400,2022-04-14 00:00:00,AMPL/BTC,0.00002631,0.00002693,0.00002613,0.00002682,8488.5,0.2259758421
1649808000,2022-04-13 00:00:00,AMPL/BTC,0.00002704,0.00002732,0.00002567,0.00002626,20064.31,0.5363743216
1649721600,2022-04-12 00:00:00,AMPL/BTC,0.00002671,0.00002742,0.00002648,0.00002715,29930.91,0.8114267324416099
1649635200,2022-04-11 00:00:00,AMPL/BTC,0.00002544,0.00002687,0.00002495,0.00002674,22741.04061247,0.5886080352739078
1649548800,2022-04-10 00:00:00,AMPL/BTC,0.00002424,0.0000257,0.0000241,0.00002544,15941.04818991,0.3985100457892533
1649462400,2022-04-09 00:00:00,AMPL/BTC,0.00002417,0.00002439,0.0000239,0.00002424,6053.0907442,0.1465476634972884
1649376000,2022-04-08 00:00:00,AMPL/BTC,0.00002312,0.00002427,0.00002303,0.00002427,16065.18198226,0.3805541627653931
1649289600,2022-04-07 00:00:00,AMPL/BTC,0.00002371,0.00002389,0.00002263,0.00002312,22388.48679243,0.5189668804962828
1649203200,2022-04-06 00:00:00,AMPL/BTC,0.00002412,0.00002418,0.00002331,0.00002377,17669.531135,0.4181878106041578
1649116800,2022-04-05 00:00:00,AMPL/BTC,0.00002279,0.0000243,0.00002278,0.00002412,21780.11953328,0.5161961585103939
1649030400,2022-04-04 00:00:00,AMPL/BTC,0.00002329,0.00002348,0.00002269,0.00002279,8137.95827892,0.1884450606629647
1648944000,2022-04-03 00:00:00,AMPL/BTC,0.00002439,0.00002454,0.00002279,0.00002329,17364.1092401,0.4095579875224525
1648857600,2022-04-02 00:00:00,AMPL/BTC,0.00002424,0.00002453,0.0000236,0.00002439,17320.22585313,0.4178683961031167
1648771200,2022-04-01 00:00:00,AMPL/BTC,0.00002421,0.00002481,0.00002324,0.00002424,42563.4672967,1.0161239569005279
1648684800,2022-03-31 00:00:00,AMPL/BTC,0.00002499,0.00002522,0.00002393,0.0000242,58937.06322943,1.4422599896546112
1648598400,2022-03-30 00:00:00,AMPL/BTC,0.00002471,0.00002529,0.0000243,0.00002499,22069.84707424,0.5469403009847878
1648512000,2022-03-29 00:00:00,AMPL/BTC,0.00002504,0.00002571,0.00002446,0.00002472,34128.90429458,0.853026081544728
1648425600,2022-03-28 00:00:00,AMPL/BTC,0.00002386,0.00002513,0.00002354,0.00002513,14121.67506528,0.3463850814609697
1648339200,2022-03-27 00:00:00,AMPL/BTC,0.00002401,0.00002424,0.00002359,0.00002389,11390.44561046,0.2724782649656983
1648252800,2022-03-26 00:00:00,AMPL/BTC,0.00002465,0.00002506,0.0000236,0.00002403,29794.58670419,0.721322098578435
1648166400,2022-03-25 00:00:00,AMPL/BTC,0.00002512,0.00002512,0.00002441,0.00002473,7411.64007323,0.1833786698501694
1648080000,2022-03-24 00:00:00,AMPL/BTC,0.0000251,0.0000257,0.00002495,0.00002514,3456.94374726,0.0874681147308781
1647993600,2022-03-23 00:00:00,AMPL/BTC,0.00002553,0.0000258,0.00002468,0.0000251,18274.54067405,0.4576928301891192
1647907200,2022-03-22 00:00:00,AMPL/BTC,0.00002734,0.00002752,0.00002412,0.00002553,41309.97745121,1.0599374788202492
1647820800,2022-03-21 00:00:00,AMPL/BTC,0.00002572,0.00002763,0.00002564,0.00002735,5472.2553583,0.1460746630792543
1647734400,2022-03-20 00:00:00,AMPL/BTC,0.00002538,0.00002594,0.00002537,0.0000258,2342.65652382,0.0600436344947671
1647648000,2022-03-19 00:00:00,AMPL/BTC,0.00002534,0.00002581,0.0000252,0.00002546,3394.74970678,0.0867130495978001
1647561600,2022-03-18 00:00:00,AMPL/BTC,0.00002604,0.00002615,0.000025,0.00002543,3765.72279873,0.0962707667894176
1647475200,2022-03-17 00:00:00,AMPL/BTC,0.00002696,0.00002699,0.00002592,0.00002601,5164.29269918,0.1371932345822026
1647388800,2022-03-16 00:00:00,AMPL/BTC,0.00002474,0.00002791,0.00002438,0.00002696,106946.01143563,2.7063815180946182
1647302400,2022-03-15 00:00:00,AMPL/BTC,0.0000237,0.00002484,0.00002369,0.00002484,12860.99461816,0.3090826898235234
1647216000,2022-03-14 00:00:00,AMPL/BTC,0.0000248,0.00002498,0.00002361,0.00002369,3320.97111373,0.0809409771128719
1647129600,2022-03-13 00:00:00,AMPL/BTC,0.00002428,0.0000251,0.00002406,0.0000249,5231.07236176,0.1287039193662006
1647043200,2022-03-12 00:00:00,AMPL/BTC,0.00002399,0.00002449,0.00002381,0.00002427,2415.30383717,0.0583821019212916
1646956800,2022-03-11 00:00:00,AMPL/BTC,0.00002358,0.00002442,0.0000233,0.00002406,14768.30282387,0.3501422888877057
1646870400,2022-03-10 00:00:00,AMPL/BTC,0.000023,0.00002508,0.000023,0.00002357,7911.34574288,0.1912626781972699
1646784000,2022-03-09 00:00:00,AMPL/BTC,0.00002353,0.00002364,0.00002263,0.00002297,6598.51756329,0.1522796539996685
1646697600,2022-03-08 00:00:00,AMPL/BTC,0.00002375,0.00002409,0.00002348,0.00002351,5255.8612034,0.1249767686987252
1646611200,2022-03-07 00:00:00,AMPL/BTC,0.00002411,0.00002458,0.00002359,0.00002384,8870.9904768,0.2135289925989889
1646524800,2022-03-06 00:00:00,AMPL/BTC,0.0000239,0.00002461,0.00002372,0.00002406,4419.46544248,0.1066911689562286
1646438400,2022-03-05 00:00:00,AMPL/BTC,0.00002353,0.00002405,0.00002312,0.000024,6708.80177516,0.1583316828997106
1646352000,2022-03-04 00:00:00,AMPL/BTC,0.00002266,0.00002377,0.00002257,0.00002354,8220.68154787,0.1897435226987268
1646265600,2022-03-03 00:00:00,AMPL/BTC,0.00002421,0.00002442,0.00002247,0.00002266,28985.82394235,0.6647861012703472
1646179200,2022-03-02 00:00:00,AMPL/BTC,0.00002421,0.00002471,0.00002388,0.00002421,7941.43354258,0.1923505681990423
1646092800,2022-03-01 00:00:00,AMPL/BTC,0.00002394,0.000025,0.00002343,0.0000243,106204.42509368,2.5943664757994165
1646006400,2022-02-28 00:00:00,AMPL/BTC,0.00002519,0.00002529,0.00002351,0.00002396,12227.57514021,0.2979452735703418
1645920000,2022-02-27 00:00:00,AMPL/BTC,0.00002416,0.00002547,0.00002406,0.00002518,15187.95704878,0.3751021246997852
1645833600,2022-02-26 00:00:00,AMPL/BTC,0.00002451,0.00002497,0.00002406,0.00002423,4014.23,0.0984236593
1645747200,2022-02-25 00:00:00,AMPL/BTC,0.00002381,0.00002485,0.00002354,0.00002444,14143.98352549,0.3415016269002306
1645660800,2022-02-24 00:00:00,AMPL/BTC,0.00002415,0.0000253,0.00002301,0.00002382,79667.99647451,1.9320108251997694
1645574400,2022-02-23 00:00:00,AMPL/BTC,0.00002454,0.00002651,0.00002352,0.00002415,67166.1248524,1.6740556438137636
1645488000,2022-02-22 00:00:00,AMPL/BTC,0.00002386,0.00002547,0.00002366,0.00002447,19393.6343188,0.475949671299836
1645401600,2022-02-21 00:00:00,AMPL/BTC,0.00002391,0.00002442,0.00002367,0.00002382,19915.29,0.4795461046
1645315200,2022-02-20 00:00:00,AMPL/BTC,0.00002447,0.00002493,0.0000236,0.00002388,13777.04145995,0.3315116368001705
1645228800,2022-02-19 00:00:00,AMPL/BTC,0.00002409,0.00002459,0.00002385,0.00002438,4164.40854005,0.1011232331998295
1645142400,2022-02-18 00:00:00,AMPL/BTC,0.00002382,0.00002451,0.00002354,0.00002402,15578.93,0.3756181993
