https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RANKER,Volume USDT
1661472000,2022-08-26 00:00:00,RANKER/USDT,0.00756,0.0086,0.0075,0.00782,14574070.8273,114665.403614675
1661385600,2022-08-25 00:00:00,RANKER/USDT,0.00758,0.00781,0.0075,0.00759,18686840.2146,142892.281569683
1661299200,2022-08-24 00:00:00,RANKER/USDT,0.00778,0.00779,0.0075,0.00761,6418009.6887,48890.071155761
1661212800,2022-08-23 00:00:00,RANKER/USDT,0.00762,0.00784,0.00751,0.00773,13186146.3929,100860.59695242
1661126400,2022-08-22 00:00:00,RANKER/USDT,0.00798,0.00814,0.00755,0.00761,16841089.9994,130759.853890873
1661040000,2022-08-21 00:00:00,RANKER/USDT,0.00771,0.00803,0.0075,0.00801,17715723.269,136576.407137014
1660953600,2022-08-20 00:00:00,RANKER/USDT,0.00773,0.008,0.0075,0.00773,9301235.2582,71657.214575116
1660867200,2022-08-19 00:00:00,RANKER/USDT,0.00841,0.00846,0.0075,0.00778,9467928.70699787,75831.0555026106842
1660780800,2022-08-18 00:00:00,RANKER/USDT,0.00868,0.0089,0.0083,0.00844,6488502.2682,55094.164533968
1660694400,2022-08-17 00:00:00,RANKER/USDT,0.0086,0.0104,0.0085,0.00869,40257147.8318,380657.355270012
1660608000,2022-08-16 00:00:00,RANKER/USDT,0.00851,0.00885,0.00829,0.00862,9096799.4474,77153.088810045
1660521600,2022-08-15 00:00:00,RANKER/USDT,0.00887,0.00895,0.00824,0.00855,9302139.8925,79897.505299501
1660435200,2022-08-14 00:00:00,RANKER/USDT,0.0091,0.0107,0.0086,0.00885,39324794.2372,366387.952903104
1660348800,2022-08-13 00:00:00,RANKER/USDT,0.00891,0.0098,0.0085,0.00911,20241713.0331,183271.54600128
1660262400,2022-08-12 00:00:00,RANKER/USDT,0.01014,0.01174,0.0083,0.00895,33751265.8832,319061.091505825
1660176000,2022-08-11 00:00:00,RANKER/USDT,0.0102,0.0115,0.00993,0.01007,19349916.9183,201447.398715747
1660089600,2022-08-10 00:00:00,RANKER/USDT,0.0093,0.01099,0.00905,0.01025,30540570.6769,300997.532758408
1660003200,2022-08-09 00:00:00,RANKER/USDT,0.00869,0.011,0.0083,0.00929,51862371.66171428,490731.5311869842288
1659916800,2022-08-08 00:00:00,RANKER/USDT,0.00837,0.0089,0.00803,0.0087,6445756.515,53979.983808411
1659830400,2022-08-07 00:00:00,RANKER/USDT,0.00861,0.00874,0.00796,0.00836,7457224.922,62585.606725478
1659744000,2022-08-06 00:00:00,RANKER/USDT,0.00838,0.00869,0.00803,0.00857,9506867.4997,78361.009480567
1659657600,2022-08-05 00:00:00,RANKER/USDT,0.00905,0.00917,0.008,0.00841,11932305.4161,103137.362446479
1659571200,2022-08-04 00:00:00,RANKER/USDT,0.00839,0.0107,0.0083,0.00905,33609231.216,309071.319997803
1659484800,2022-08-03 00:00:00,RANKER/USDT,0.00827,0.00859,0.008,0.0084,4060660.1091,33052.877640243
1659398400,2022-08-02 00:00:00,RANKER/USDT,0.00828,0.00845,0.00776,0.00828,2101852.6683,16950.06908912
1659312000,2022-08-01 00:00:00,RANKER/USDT,0.00845,0.00874,0.0081,0.00823,2878811.3369,24009.645813554
1659225600,2022-07-31 00:00:00,RANKER/USDT,0.00787,0.00879,0.00781,0.00845,5648990.4043,47312.221783778
1659139200,2022-07-30 00:00:00,RANKER/USDT,0.00814,0.00818,0.00777,0.00784,1126622.4889,9002.289581191
1659052800,2022-07-29 00:00:00,RANKER/USDT,0.00864,0.00899,0.00771,0.00809,6554740.0044,53390.478757194
1658966400,2022-07-28 00:00:00,RANKER/USDT,0.00783,0.0097,0.00781,0.00864,17289209.6665,152853.328343163
1658880000,2022-07-27 00:00:00,RANKER/USDT,0.00801,0.00818,0.0076,0.00784,5485235.9509,42846.070275176
1658793600,2022-07-26 00:00:00,RANKER/USDT,0.00898,0.00905,0.0076,0.00799,24194561.14337598,196528.5513382858792
1658707200,2022-07-25 00:00:00,RANKER/USDT,0.00891,0.00948,0.00851,0.00905,8464477.3347,75603.774446131
1658620800,2022-07-24 00:00:00,RANKER/USDT,0.00905,0.00922,0.0086,0.00897,4147156.1268,36825.705818827
1658534400,2022-07-23 00:00:00,RANKER/USDT,0.00928,0.00948,0.0085,0.00899,10111007.23247216,90844.9850458760592
1658448000,2022-07-22 00:00:00,RANKER/USDT,0.00936,0.01094,0.0092,0.00925,15710643.39061707,153909.933494763235
1658361600,2022-07-21 00:00:00,RANKER/USDT,0.00894,0.00975,0.00882,0.0094,3909400.0139,36424.107063414
1658275200,2022-07-20 00:00:00,RANKER/USDT,0.00923,0.01014,0.00875,0.009,5686737.40705999,52674.5902536078558
1658188800,2022-07-19 00:00:00,RANKER/USDT,0.00923,0.0105,0.0088,0.00927,10392815.70593341,98957.7336853113446
1658102400,2022-07-18 00:00:00,RANKER/USDT,0.00943,0.00971,0.009,0.00928,5115154.36829486,48160.1261038794798
1658016000,2022-07-17 00:00:00,RANKER/USDT,0.00966,0.0103,0.009,0.00942,5650362.44822468,53333.7634817694236
1657929600,2022-07-16 00:00:00,RANKER/USDT,0.0088,0.01044,0.00879,0.00966,7754514.78825658,73808.1754502672432
1657843200,2022-07-15 00:00:00,RANKER/USDT,0.00968,0.00974,0.00852,0.00891,4846711.01914041,44291.6789247493943
1657756800,2022-07-14 00:00:00,RANKER/USDT,0.00893,0.01036,0.0085,0.00967,11200677.7992753,108424.9580780910141
1657670400,2022-07-13 00:00:00,RANKER/USDT,0.00882,0.00982,0.0085,0.00898,4694856.76002448,42854.0234655631457
1657584000,2022-07-12 00:00:00,RANKER/USDT,0.01029,0.01089,0.0088,0.00891,8725926.74361023,84176.8778123617104
1657497600,2022-07-11 00:00:00,RANKER/USDT,0.01219,0.013,0.01,0.01032,18347305.06521921,207773.7049549194679
1657411200,2022-07-10 00:00:00,RANKER/USDT,0.00854,0.0177,0.00804,0.01215,54465301.97701706,694650.617185575016
1657324800,2022-07-09 00:00:00,RANKER/USDT,0.0079,0.00889,0.0079,0.00847,5568757.75469004,46082.8320208556264
1657238400,2022-07-08 00:00:00,RANKER/USDT,0.00839,0.00857,0.0078,0.00789,2562111.04876153,20640.5994678085721
1657152000,2022-07-07 00:00:00,RANKER/USDT,0.00832,0.00919,0.0081,0.00831,5562200.86176889,47812.1891755682228
1657065600,2022-07-06 00:00:00,RANKER/USDT,0.00819,0.01,0.0078,0.00826,8464240.95786833,74585.5731599177598
1656979200,2022-07-05 00:00:00,RANKER/USDT,0.00818,0.00825,0.00785,0.00819,682479.1905935,5448.0276294136328
1656892800,2022-07-04 00:00:00,RANKER/USDT,0.00789,0.0086,0.0078,0.00819,4354048.81056273,35646.4647770956649
1656806400,2022-07-03 00:00:00,RANKER/USDT,0.00788,0.00849,0.0078,0.00789,1557423.6997519,12529.5597719987171
1656720000,2022-07-02 00:00:00,RANKER/USDT,0.00837,0.00837,0.0078,0.00781,558281.45402967,4461.6325056294797
1656633600,2022-07-01 00:00:00,RANKER/USDT,0.0079,0.0085,0.0078,0.00838,1215124.00067641,9882.4624435055297
1656547200,2022-06-30 00:00:00,RANKER/USDT,0.00843,0.00889,0.0078,0.0079,1675630.82181495,13966.8188645386331
1656460800,2022-06-29 00:00:00,RANKER/USDT,0.00907,0.00934,0.0084,0.00842,2045689.18059287,17985.2759104891425
1656374400,2022-06-28 00:00:00,RANKER/USDT,0.00893,0.00915,0.00875,0.00914,990357.21735928,8814.086773175506
1656288000,2022-06-27 00:00:00,RANKER/USDT,0.00921,0.00952,0.00886,0.00892,1971554.89341924,18133.6488799984524
1656201600,2022-06-26 00:00:00,RANKER/USDT,0.00929,0.01,0.00889,0.00921,4932032.14826817,46303.2221110741193
1656115200,2022-06-25 00:00:00,RANKER/USDT,0.00903,0.00957,0.00872,0.00922,2818739.51650189,25947.9023398447831
1656028800,2022-06-24 00:00:00,RANKER/USDT,0.00945,0.01017,0.0086,0.00903,23113275.18260374,222111.1355889963196
1655942400,2022-06-23 00:00:00,RANKER/USDT,0.0096,0.00961,0.00911,0.00948,1728240.16850294,16128.5048437878528
1655856000,2022-06-22 00:00:00,RANKER/USDT,0.00938,0.0111,0.009,0.0096,3025717.04626935,29490.2297233041176
1655769600,2022-06-21 00:00:00,RANKER/USDT,0.00942,0.01,0.00905,0.0092,1732726.72255663,16552.9662304860522
1655683200,2022-06-20 00:00:00,RANKER/USDT,0.00982,0.0102,0.00921,0.00942,1739846.34526883,16768.4188150496824
1655596800,2022-06-19 00:00:00,RANKER/USDT,0.00893,0.01053,0.0085,0.00984,5204055.75853736,48970.4732028259806
1655510400,2022-06-18 00:00:00,RANKER/USDT,0.01168,0.0154,0.00894,0.00894,8798450.43261978,107814.9095109758886
1655424000,2022-06-17 00:00:00,RANKER/USDT,0.012,0.0125,0.0115,0.01169,892754.50206366,10606.2773839743047
1655337600,2022-06-16 00:00:00,RANKER/USDT,0.01349,0.0137,0.0114,0.0119,3248852.05665191,41457.9755681604619
1655251200,2022-06-15 00:00:00,RANKER/USDT,0.014,0.0141,0.013,0.01349,3087301.07414747,41701.7804949565264
1655164800,2022-06-14 00:00:00,RANKER/USDT,0.0151,0.0152,0.014,0.0141,2611910.46358828,37358.975974440468
1655078400,2022-06-13 00:00:00,RANKER/USDT,0.0154,0.0157,0.015,0.0152,2353973.59361685,35802.069200740269
1654992000,2022-06-12 00:00:00,RANKER/USDT,0.0154,0.0156,0.015,0.0154,1308690.87113932,19859.110436966189
1654905600,2022-06-11 00:00:00,RANKER/USDT,0.0166,0.0169,0.0153,0.0154,3373185.80478954,53663.54261913862
1654819200,2022-06-10 00:00:00,RANKER/USDT,0.0172,0.0175,0.0163,0.0167,3413002.23192496,57752.012924795016
1654732800,2022-06-09 00:00:00,RANKER/USDT,0.0177,0.0179,0.017,0.0172,4160048.30455466,71834.095440735794
1654646400,2022-06-08 00:00:00,RANKER/USDT,0.0195,0.0196,0.017,0.0178,16950467.52161827,299619.623550659641
1654560000,2022-06-07 00:00:00,RANKER/USDT,0.0178,0.0206,0.017,0.0196,18288701.36802815,338033.377818824691
1654473600,2022-06-06 00:00:00,RANKER/USDT,0.0169,0.0203,0.0165,0.0177,24887289.48357203,439567.369008607431
1654387200,2022-06-05 00:00:00,RANKER/USDT,0.0164,0.0169,0.0163,0.0169,28117933.46324883,463008.522278289306
1654300800,2022-06-04 00:00:00,RANKER/USDT,0.0164,0.0167,0.0163,0.0165,30056392.61601718,495455.069778429431
1654214400,2022-06-03 00:00:00,RANKER/USDT,0.0162,0.017,0.016,0.0165,26177174.00753899,430674.648319269433
1654128000,2022-06-02 00:00:00,RANKER/USDT,0.0159,0.017,0.0148,0.0163,17750732.64789463,279736.833124577844
1654041600,2022-06-01 00:00:00,RANKER/USDT,0.0176,0.0224,0.0157,0.0159,26833279.85101666,510759.254370639667
1653955200,2022-05-31 00:00:00,RANKER/USDT,0.0136,0.0195,0.0133,0.0176,41686792.80467587,661291.968480465225
1653868800,2022-05-30 00:00:00,RANKER/USDT,0.0128,0.0165,0.0126,0.0137,21940551.46739673,302753.774309531605
1653782400,2022-05-29 00:00:00,RANKER/USDT,0.0129,0.0141,0.0126,0.0129,30113663.26032667,391692.161513900016
1653696000,2022-05-28 00:00:00,RANKER/USDT,0.0132,0.0145,0.0128,0.0128,33935757.67529996,450663.924341102135
1653609600,2022-05-27 00:00:00,RANKER/USDT,0.0148,0.0149,0.0124,0.013,18774094.19792366,245440.915834382179
1653523200,2022-05-26 00:00:00,RANKER/USDT,0.0132,0.0175,0.013,0.0149,23356213.87740127,355480.078983176046
1653436800,2022-05-25 00:00:00,RANKER/USDT,0.0134,0.0141,0.0124,0.013,20777466.69545452,269139.291522991933
1653350400,2022-05-24 00:00:00,RANKER/USDT,0.0134,0.0143,0.0126,0.0132,6971353.6214537,92998.789772431166
1653264000,2022-05-23 00:00:00,RANKER/USDT,0.0136,0.016,0.0131,0.0135,4489333.88394035,63833.81799441697
1653177600,2022-05-22 00:00:00,RANKER/USDT,0.0144,0.0146,0.0129,0.0137,16617293.41304482,230355.228920617951
1653091200,2022-05-21 00:00:00,RANKER/USDT,0.0147,0.0162,0.0123,0.0143,16021661.90907943,226768.619358762023
1653004800,2022-05-20 00:00:00,RANKER/USDT,0.022,0.03,0.0133,0.0147,48512191.59671575,931748.356847504533
1652918400,2022-05-19 00:00:00,RANKER/USDT,0.0094,0.0239,0.0085,0.022,36580655.72551165,562450.422995191243
1652832000,2022-05-18 00:00:00,RANKER/USDT,0.0087,0.0098,0.0085,0.0095,7252643.73976174,66475.348747268642
1652745600,2022-05-17 00:00:00,RANKER/USDT,0.0091,0.0105,0.0084,0.0085,9754175.64874332,93972.98846632562
1652659200,2022-05-16 00:00:00,RANKER/USDT,0.0092,0.017,0.0089,0.0092,11313785.36684701,114650.241076237017
1652572800,2022-05-15 00:00:00,RANKER/USDT,0.0082,0.0112,0.0077,0.0091,2609780.30051648,23220.102428616929
1652486400,2022-05-14 00:00:00,RANKER/USDT,0.0083,0.0088,0.007,0.008,3586663.72925121,28347.298577517393
1652400000,2022-05-13 00:00:00,RANKER/USDT,0.0075,0.0143,0.0063,0.0083,9422767.01553999,83919.951281304559
1652313600,2022-05-12 00:00:00,RANKER/USDT,0.0102,0.0106,0.0075,0.0076,3465727.94508801,32008.301440309733
1652227200,2022-05-11 00:00:00,RANKER/USDT,0.0157,0.0158,0.0061,0.0102,5364107.52942794,67169.806276227954
1652140800,2022-05-10 00:00:00,RANKER/USDT,0.0158,0.0174,0.0151,0.0157,5176701.6761931,82085.777783527541
1652054400,2022-05-09 00:00:00,RANKER/USDT,0.0208,0.0208,0.0156,0.0158,9384404.43824604,164763.747866668534
1651968000,2022-05-08 00:00:00,RANKER/USDT,0.0196,0.0279,0.0192,0.0208,23523231.86542802,539877.806723138516
1651881600,2022-05-07 00:00:00,RANKER/USDT,0.0197,0.0197,0.0189,0.0197,1163631.54451046,22342.646419579101
1651795200,2022-05-06 00:00:00,RANKER/USDT,0.0202,0.0204,0.0194,0.0198,3027707.356376,60229.410794149422
1651708800,2022-05-05 00:00:00,RANKER/USDT,0.0213,0.0222,0.0196,0.0201,18635096.49990548,393731.768770868954
1651622400,2022-05-04 00:00:00,RANKER/USDT,0.0192,0.0241,0.0192,0.0214,20416628.66864373,433321.305892772578
1651536000,2022-05-03 00:00:00,RANKER/USDT,0.0204,0.0205,0.0188,0.0193,22961964.01407835,457449.404257434678
1651449600,2022-05-02 00:00:00,RANKER/USDT,0.0207,0.0216,0.02,0.0204,21519610.05920534,446584.682101114416
1651363200,2022-05-01 00:00:00,RANKER/USDT,0.0201,0.0249,0.018,0.0206,20889249.97702962,435391.849713982294
1651276800,2022-04-30 00:00:00,RANKER/USDT,0.0219,0.0239,0.02,0.0203,10178924.27318644,217401.33822879224
1651190400,2022-04-29 00:00:00,RANKER/USDT,0.0219,0.0222,0.0211,0.0218,13216311.64607752,287569.458461428669
1651104000,2022-04-28 00:00:00,RANKER/USDT,0.0226,0.0232,0.021,0.0221,13763163.7743756,304055.919108823761
1651017600,2022-04-27 00:00:00,RANKER/USDT,0.0232,0.0235,0.0225,0.0227,17806334.71367616,409305.786561757861
1650931200,2022-04-26 00:00:00,RANKER/USDT,0.0255,0.0266,0.0224,0.0233,15617275.98819026,390395.801299706156
1650844800,2022-04-25 00:00:00,RANKER/USDT,0.026,0.0267,0.0252,0.0256,17161548.23578436,445165.821756117447
1650758400,2022-04-24 00:00:00,RANKER/USDT,0.0269,0.0295,0.0259,0.0261,7848484.52284889,212022.099927911057
1650672000,2022-04-23 00:00:00,RANKER/USDT,0.026,0.0354,0.0257,0.0269,16543436.73171479,467043.071482288499
1650585600,2022-04-22 00:00:00,RANKER/USDT,0.0274,0.0275,0.0251,0.026,6367881.97703261,168881.185297467666
1650499200,2022-04-21 00:00:00,RANKER/USDT,0.0277,0.0287,0.0272,0.0274,9929291.47317267,275901.393198621423
1650412800,2022-04-20 00:00:00,RANKER/USDT,0.0287,0.0302,0.0273,0.0278,10071293.36263673,284685.375436618984
1650326400,2022-04-19 00:00:00,RANKER/USDT,0.0293,0.0301,0.0282,0.0285,9509081.70107554,275728.44672155477
1650240000,2022-04-18 00:00:00,RANKER/USDT,0.0275,0.033,0.0273,0.0295,11875842.44260631,348215.899921289138
1650153600,2022-04-17 00:00:00,RANKER/USDT,0.0283,0.0286,0.0272,0.0273,4435688.35113612,124284.907792583718
1650067200,2022-04-16 00:00:00,RANKER/USDT,0.0274,0.0298,0.0268,0.0283,1840913.08902383,51613.729810787468
1649980800,2022-04-15 00:00:00,RANKER/USDT,0.0284,0.0294,0.027,0.0274,2704967.24736285,76677.131833109441
1649894400,2022-04-14 00:00:00,RANKER/USDT,0.0338,0.037,0.0274,0.0285,8265164.60073949,255479.644598231014
1649808000,2022-04-13 00:00:00,RANKER/USDT,0.0261,0.0438,0.0258,0.0339,15768482.56845055,539633.4332953154
1649721600,2022-04-12 00:00:00,RANKER/USDT,0.0287,0.0288,0.0255,0.0262,2215245.63030903,60641.236172264476
1649635200,2022-04-11 00:00:00,RANKER/USDT,0.0306,0.0311,0.0286,0.0288,2810849.18131078,83061.077973998165
1649548800,2022-04-10 00:00:00,RANKER/USDT,0.0325,0.0327,0.0305,0.0307,3845898.62343697,120224.7935011047
1649462400,2022-04-09 00:00:00,RANKER/USDT,0.0305,0.0366,0.03,0.0326,6089171.3717655,202503.887013591896
1649376000,2022-04-08 00:00:00,RANKER/USDT,0.0319,0.0319,0.0297,0.0306,6199196.15841464,192250.68042708993
1649289600,2022-04-07 00:00:00,RANKER/USDT,0.0351,0.0354,0.0314,0.0319,3387779.98963976,112147.936180130752
1649203200,2022-04-06 00:00:00,RANKER/USDT,0.0374,0.0375,0.0338,0.0353,3195242.12056987,115337.632073186539
1649116800,2022-04-05 00:00:00,RANKER/USDT,0.0402,0.0402,0.0373,0.0373,2780867.90582879,106513.57775364152
1649030400,2022-04-04 00:00:00,RANKER/USDT,0.0421,0.0426,0.0384,0.04,3112870.26837566,124125.015940215653
1648944000,2022-04-03 00:00:00,RANKER/USDT,0.0413,0.043,0.0408,0.0422,1367937.28059857,56596.664766753486
1648857600,2022-04-02 00:00:00,RANKER/USDT,0.0432,0.0438,0.0405,0.0412,3117885.88049518,131232.525781560588
1648771200,2022-04-01 00:00:00,RANKER/USDT,0.0394,0.0467,0.0382,0.0432,7955606.29023762,334912.152335364782
1648684800,2022-03-31 00:00:00,RANKER/USDT,0.0428,0.0432,0.039,0.0394,6307596.18991922,260019.5651678401
1648598400,2022-03-30 00:00:00,RANKER/USDT,0.0448,0.0496,0.042,0.0429,8566514.24230588,392239.647300825749
1648512000,2022-03-29 00:00:00,RANKER/USDT,0.0395,0.0478,0.0391,0.0445,11743373.98800586,505251.696869839481
1648425600,2022-03-28 00:00:00,RANKER/USDT,0.039,0.0411,0.0386,0.0396,4045770.09588576,159046.352066288457
1648339200,2022-03-27 00:00:00,RANKER/USDT,0.0397,0.0401,0.0386,0.0391,4771897.86645333,188552.327341644442
1648252800,2022-03-26 00:00:00,RANKER/USDT,0.0401,0.0405,0.039,0.0398,3977189.08968586,159009.709496505104
1648166400,2022-03-25 00:00:00,RANKER/USDT,0.0409,0.0416,0.0398,0.0402,4537575.06056728,183641.840789303519
1648080000,2022-03-24 00:00:00,RANKER/USDT,0.0402,0.0424,0.0394,0.0408,2570209.66028127,104002.438541215231
1647993600,2022-03-23 00:00:00,RANKER/USDT,0.0438,0.0438,0.0396,0.0403,3385934.22921775,141855.801881124026
1647907200,2022-03-22 00:00:00,RANKER/USDT,0.0408,0.046,0.0404,0.0438,4733636.90449111,204240.844327384458
1647820800,2022-03-21 00:00:00,RANKER/USDT,0.0405,0.0413,0.0399,0.0409,2138068.85411004,87062.813363141334
1647734400,2022-03-20 00:00:00,RANKER/USDT,0.0424,0.043,0.04,0.0407,3532401.63002392,145574.358795955127
1647648000,2022-03-19 00:00:00,RANKER/USDT,0.0405,0.0438,0.0389,0.0424,4571977.00591978,188785.081879439377
1647561600,2022-03-18 00:00:00,RANKER/USDT,0.0426,0.0438,0.0381,0.0406,6492863.95696284,268511.990352150104
1647475200,2022-03-17 00:00:00,RANKER/USDT,0.0454,0.0454,0.0419,0.0426,4958673.23034404,215889.557554830644
1647388800,2022-03-16 00:00:00,RANKER/USDT,0.0471,0.0475,0.0426,0.0454,5140285.60375976,236081.17606867536
1647302400,2022-03-15 00:00:00,RANKER/USDT,0.0456,0.0549,0.045,0.0471,6262148.43719347,308278.736017253066
1647216000,2022-03-14 00:00:00,RANKER/USDT,0.0456,0.049,0.042,0.0458,5207305.56322038,232295.322971485251
1647129600,2022-03-13 00:00:00,RANKER/USDT,0.0475,0.0493,0.0446,0.0456,5709836.12428943,264500.890148036783
1647043200,2022-03-12 00:00:00,RANKER/USDT,0.0501,0.051,0.0467,0.0474,1618091.97697169,77933.658720656663
1646956800,2022-03-11 00:00:00,RANKER/USDT,0.047,0.0573,0.0464,0.0501,3302689.67374365,171823.393639246271
1646870400,2022-03-10 00:00:00,RANKER/USDT,0.0503,0.0509,0.0467,0.0473,4401045.99688196,214044.051318716143
1646784000,2022-03-09 00:00:00,RANKER/USDT,0.0502,0.0554,0.0488,0.0501,2276148.09585507,117361.779947779533
1646697600,2022-03-08 00:00:00,RANKER/USDT,0.0592,0.0599,0.0478,0.0502,16475655.86388112,843033.171610452168
1646611200,2022-03-07 00:00:00,RANKER/USDT,0.0627,0.0648,0.0568,0.0588,8043896.87882698,485115.007232181459
1646524800,2022-03-06 00:00:00,RANKER/USDT,0.0735,0.0763,0.0623,0.063,4293487.22171805,297179.656162189451
1646438400,2022-03-05 00:00:00,RANKER/USDT,0.0542,0.0819,0.0526,0.0738,8838055.23269866,603266.698996992227
1646352000,2022-03-04 00:00:00,RANKER/USDT,0.0697,0.0697,0.0514,0.0543,6331991.74577818,379584.64132725394
1646265600,2022-03-03 00:00:00,RANKER/USDT,0.0821,0.0823,0.065,0.07,8400773.73776385,631782.311056155793
1646179200,2022-03-02 00:00:00,RANKER/USDT,0.0884,0.0895,0.08,0.0821,5426581.18521624,461158.640490617198
1646092800,2022-03-01 00:00:00,RANKER/USDT,0.0934,0.0999,0.0868,0.0884,3161151.17433401,290432.881218130879
1646006400,2022-02-28 00:00:00,RANKER/USDT,0.0831,0.1098,0.0809,0.0935,3739959.38594436,340209.494796735042
1645920000,2022-02-27 00:00:00,RANKER/USDT,0.1072,0.1081,0.0824,0.0831,4840890.98205265,471548.060530165393
1645833600,2022-02-26 00:00:00,RANKER/USDT,0.114,0.1259,0.106,0.1072,3163215.94830709,364737.29698437135
1645747200,2022-02-25 00:00:00,RANKER/USDT,0.1102,0.1354,0.1025,0.114,7492289.66286854,869372.040909163605
1645660800,2022-02-24 00:00:00,RANKER/USDT,0.05,0.606,0.05,0.1102,16409304.63142374,2690743.585461737454
