https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDN,Volume USDT
1661364000,2022-08-24 18:00:00,USDN/USDT,0.986,0.9861,0.9841,0.9857,3471.56,3422.238896
1661360400,2022-08-24 17:00:00,USDN/USDT,0.9862,0.9866,0.984,0.986,2484.2105,2448.28324104
1661356800,2022-08-24 16:00:00,USDN/USDT,0.9895,0.9895,0.9845,0.9861,9096.9452,8985.00486122
1661353200,2022-08-24 15:00:00,USDN/USDT,0.9884,0.9906,0.988,0.9895,2830.8526,2800.11252621
1661349600,2022-08-24 14:00:00,USDN/USDT,0.9884,0.9884,0.9884,0.9884,3756,3712.4304
1661346000,2022-08-24 13:00:00,USDN/USDT,0.988,0.9906,0.988,0.9884,3007.1311,2972.34991326
1661342400,2022-08-24 12:00:00,USDN/USDT,0.9878,0.989,0.9878,0.9884,4277.2399,4228.64820888
1661338800,2022-08-24 11:00:00,USDN/USDT,0.9891,0.9906,0.9878,0.9886,4234.5992,4185.69172598
1661335200,2022-08-24 10:00:00,USDN/USDT,0.9879,0.9894,0.9878,0.9893,3362.8717,3326.46939029
1661331600,2022-08-24 09:00:00,USDN/USDT,0.9882,0.991,0.9878,0.9883,2514.8007,2488.34747238
1661328000,2022-08-24 08:00:00,USDN/USDT,0.9882,0.9883,0.9882,0.9882,3643.04,3600.052632
1661324400,2022-08-24 07:00:00,USDN/USDT,0.9884,0.991,0.9878,0.9882,3785.6544,3744.87840763
1661320800,2022-08-24 06:00:00,USDN/USDT,0.9888,0.9889,0.9878,0.9886,4241.7555,4193.4266322
1661317200,2022-08-24 05:00:00,USDN/USDT,0.9888,0.9889,0.988,0.9888,3763.7481,3721.7476228
1661313600,2022-08-24 04:00:00,USDN/USDT,0.989,0.9894,0.9888,0.9889,3577.1707,3538.4990774
1661310000,2022-08-24 03:00:00,USDN/USDT,0.9893,0.99,0.9879,0.9891,3398.0891,3359.22749265
1661306400,2022-08-24 02:00:00,USDN/USDT,0.9889,0.9895,0.9879,0.9894,3311.0523,3275.45061046
1661302800,2022-08-24 01:00:00,USDN/USDT,0.99,0.9902,0.9879,0.9889,4006.0776,3961.34971547
1661299200,2022-08-24 00:00:00,USDN/USDT,0.99,0.9903,0.9887,0.9899,5534.6944,5477.13335554
1661295600,2022-08-23 23:00:00,USDN/USDT,0.9897,0.9903,0.9896,0.9901,1685.1606,1668.276389
1661292000,2022-08-23 22:00:00,USDN/USDT,0.99,0.9903,0.9896,0.9903,1591.6779,1575.85434917
1661288400,2022-08-23 21:00:00,USDN/USDT,0.99,0.9905,0.9896,0.9902,1701.7027,1684.84788178
1661284800,2022-08-23 20:00:00,USDN/USDT,0.9926,0.9934,0.9896,0.9903,2291.554,2272.42844356
1661281200,2022-08-23 19:00:00,USDN/USDT,0.993,0.9934,0.992,0.9928,2122.7002,2107.3078978
1661277600,2022-08-23 18:00:00,USDN/USDT,0.991,0.9984,0.9909,0.9932,12389.2014,12313.51294696
1661274000,2022-08-23 17:00:00,USDN/USDT,0.9902,0.9915,0.9902,0.9914,1373.8165,1361.50412736
1661270400,2022-08-23 16:00:00,USDN/USDT,0.99,0.9916,0.9881,0.9902,8202.2009,8128.64002436
1661266800,2022-08-23 15:00:00,USDN/USDT,0.9872,0.991,0.979,0.991,12770.9102,12609.41641773
1661263200,2022-08-23 14:00:00,USDN/USDT,0.9862,0.9893,0.9785,0.9874,8710.1506,8586.20617831
1661259600,2022-08-23 13:00:00,USDN/USDT,0.9819,0.988,0.9803,0.9864,7090.3053,6978.48376212
1661256000,2022-08-23 12:00:00,USDN/USDT,0.9832,0.9852,0.98,0.9823,4118.9182,4048.492963
1661252400,2022-08-23 11:00:00,USDN/USDT,0.9814,0.9839,0.9803,0.9834,3163.6001,3110.89357803
1661248800,2022-08-23 10:00:00,USDN/USDT,0.9815,0.9815,0.9813,0.9815,3330,3268.1019
1661245200,2022-08-23 09:00:00,USDN/USDT,0.9803,0.9819,0.9803,0.9814,2771.0905,2719.5846999
1661241600,2022-08-23 08:00:00,USDN/USDT,0.9782,0.984,0.976,0.9839,5552.1965,5437.04699673
1661238000,2022-08-23 07:00:00,USDN/USDT,0.9815,0.9829,0.9765,0.9781,2025.6963,1985.17431356
1661234400,2022-08-23 06:00:00,USDN/USDT,0.9782,0.9824,0.9778,0.9817,3482.6669,3411.25421161
1661230800,2022-08-23 05:00:00,USDN/USDT,0.9799,0.9799,0.9782,0.9799,3385.7368,3317.16833776
1661227200,2022-08-23 04:00:00,USDN/USDT,0.9797,0.9799,0.9782,0.9798,3395.7756,3327.03699192
1661223600,2022-08-23 03:00:00,USDN/USDT,0.9805,0.9827,0.9758,0.9797,4103.1875,4021.67673767
1661220000,2022-08-23 02:00:00,USDN/USDT,0.9787,0.984,0.9786,0.9805,3219.9938,3157.79461843
1661216400,2022-08-23 01:00:00,USDN/USDT,0.9828,0.9828,0.979,0.9795,2752.7361,2704.38179997
1661212800,2022-08-23 00:00:00,USDN/USDT,0.9825,0.9828,0.9803,0.9824,3378.3214,3319.42336842
1661209200,2022-08-22 23:00:00,USDN/USDT,0.9826,0.9828,0.9823,0.9823,3410,3350.5407
1661205600,2022-08-22 22:00:00,USDN/USDT,0.9752,0.9829,0.9752,0.9825,4660.5773,4562.22432763
1661202000,2022-08-22 21:00:00,USDN/USDT,0.9799,0.9799,0.9752,0.9756,2166.9331,2121.64460063
1661198400,2022-08-22 20:00:00,USDN/USDT,0.9756,0.9804,0.9754,0.9772,3579.0787,3496.76510086
1661194800,2022-08-22 19:00:00,USDN/USDT,0.9773,0.9792,0.9732,0.9773,3035.1441,2964.5759044
1661191200,2022-08-22 18:00:00,USDN/USDT,0.9785,0.9788,0.9688,0.9777,6512.1447,6346.12293142
1661187600,2022-08-22 17:00:00,USDN/USDT,0.9804,0.9819,0.9722,0.9785,4452.5081,4346.83049643
1661184000,2022-08-22 16:00:00,USDN/USDT,0.9762,0.9828,0.9732,0.9808,4016.9006,3926.07829921
1661180400,2022-08-22 15:00:00,USDN/USDT,0.9754,0.9764,0.9752,0.9761,2934.5394,2864.33490401
1661176800,2022-08-22 14:00:00,USDN/USDT,0.9738,0.9792,0.9737,0.9792,3700.725,3608.27417053
1661173200,2022-08-22 13:00:00,USDN/USDT,0.976,0.9763,0.9729,0.9737,2790.4616,2718.00356644
1661169600,2022-08-22 12:00:00,USDN/USDT,0.9778,0.9778,0.9708,0.9771,4552.7191,4438.97217605
1661166000,2022-08-22 11:00:00,USDN/USDT,0.9735,0.9803,0.9717,0.9782,5243.4434,5113.49377448
1661162400,2022-08-22 10:00:00,USDN/USDT,0.976,0.9771,0.9705,0.9736,3696.5236,3596.75517362
1661158800,2022-08-22 09:00:00,USDN/USDT,0.9754,0.981,0.9754,0.9769,3571.91,3495.21901407
1661155200,2022-08-22 08:00:00,USDN/USDT,0.9715,0.9787,0.9696,0.9748,4819.5303,4695.94732472
1661151600,2022-08-22 07:00:00,USDN/USDT,0.9775,0.9776,0.9709,0.9709,3092.7227,3017.01658084
1661148000,2022-08-22 06:00:00,USDN/USDT,0.9756,0.9772,0.9738,0.9772,3300.9822,3220.89728818
1661144400,2022-08-22 05:00:00,USDN/USDT,0.9773,0.9776,0.974,0.9759,3236.51,3162.62864
1661140800,2022-08-22 04:00:00,USDN/USDT,0.9772,0.9776,0.974,0.9776,3273.5368,3199.1009432
1661137200,2022-08-22 03:00:00,USDN/USDT,0.9774,0.9776,0.974,0.9771,3405.3019,3327.7047506
1661133600,2022-08-22 02:00:00,USDN/USDT,0.9776,0.9777,0.974,0.9775,3530.9213,3451.12128984
1661130000,2022-08-22 01:00:00,USDN/USDT,0.9777,0.9777,0.9753,0.9775,3352.3178,3276.89011856
1661126400,2022-08-22 00:00:00,USDN/USDT,0.9745,0.9792,0.974,0.9777,2767.5431,2700.75661687
1661122800,2022-08-21 23:00:00,USDN/USDT,0.9789,0.9793,0.9745,0.9782,3213.2526,3144.48942878
1661119200,2022-08-21 22:00:00,USDN/USDT,0.9789,0.9822,0.9789,0.9822,3203.6915,3137.53136011
1661115600,2022-08-21 21:00:00,USDN/USDT,0.9803,0.9821,0.9789,0.9793,2687.7906,2635.83085013
1661112000,2022-08-21 20:00:00,USDN/USDT,0.9804,0.9867,0.9803,0.984,3698.6558,3634.51761872
1661108400,2022-08-21 19:00:00,USDN/USDT,0.9807,0.987,0.9799,0.9804,7318.3056,7196.37408525
1661104800,2022-08-21 18:00:00,USDN/USDT,0.976,0.984,0.9759,0.9808,5037.0853,4941.26457596
1661101200,2022-08-21 17:00:00,USDN/USDT,0.9778,0.981,0.9764,0.9769,2268.7704,2222.82451631
1661097600,2022-08-21 16:00:00,USDN/USDT,0.9754,0.9804,0.9752,0.9804,4350.1662,4250.71395102
1661094000,2022-08-21 15:00:00,USDN/USDT,0.974,0.9792,0.9739,0.9762,3324.6845,3245.6898383
1661090400,2022-08-21 14:00:00,USDN/USDT,0.9761,0.9765,0.9741,0.9741,2948.4695,2876.63844986
1661086800,2022-08-21 13:00:00,USDN/USDT,0.9754,0.9766,0.975,0.9761,2854.9742,2787.38100084
1661083200,2022-08-21 12:00:00,USDN/USDT,0.9747,0.979,0.9721,0.9758,3609.6243,3520.01746608
1661079600,2022-08-21 11:00:00,USDN/USDT,0.9748,0.9753,0.9747,0.9753,3356,3272.3165
1661076000,2022-08-21 10:00:00,USDN/USDT,0.9751,0.9753,0.972,0.9749,3391.382,3306.71780424
1661072400,2022-08-21 09:00:00,USDN/USDT,0.9751,0.9753,0.9729,0.975,3390.4323,3305.91768467
1661068800,2022-08-21 08:00:00,USDN/USDT,0.9704,0.9777,0.9701,0.975,4963.9707,4837.39329886
1661065200,2022-08-21 07:00:00,USDN/USDT,0.9703,0.9704,0.9699,0.9699,3347,3247.0011
1661061600,2022-08-21 06:00:00,USDN/USDT,0.9684,0.9729,0.9679,0.97,3260.3647,3163.78289942
1661058000,2022-08-21 05:00:00,USDN/USDT,0.9706,0.9729,0.9691,0.9729,4496.067,4366.76535643
1661054400,2022-08-21 04:00:00,USDN/USDT,0.9721,0.9728,0.9681,0.9711,2737.8282,2662.02333476
1661050800,2022-08-21 03:00:00,USDN/USDT,0.9716,0.9728,0.9716,0.972,3353,3260.29
1661047200,2022-08-21 02:00:00,USDN/USDT,0.969,0.9717,0.9689,0.9715,3388,3283.5678
1661043600,2022-08-21 01:00:00,USDN/USDT,0.9687,0.9691,0.9687,0.969,2844.3294,2756.07954188
1661040000,2022-08-21 00:00:00,USDN/USDT,0.9723,0.9729,0.9673,0.9729,2777.255,2694.9991042
1661036400,2022-08-20 23:00:00,USDN/USDT,0.9722,0.9729,0.9693,0.9723,4061.542,3947.77476884
1661032800,2022-08-20 22:00:00,USDN/USDT,0.9702,0.9728,0.9686,0.9723,4036.7687,3921.41508513
1661029200,2022-08-20 21:00:00,USDN/USDT,0.9696,0.9713,0.965,0.9713,3947.0328,3823.59988117
1661025600,2022-08-20 20:00:00,USDN/USDT,0.9684,0.97,0.968,0.9696,2851.7081,2764.60814829
1661022000,2022-08-20 19:00:00,USDN/USDT,0.9712,0.9728,0.9668,0.9728,3829.6871,3716.00600595
1661018400,2022-08-20 18:00:00,USDN/USDT,0.968,0.9729,0.9679,0.9711,3264.5197,3169.38359449
1661014800,2022-08-20 17:00:00,USDN/USDT,0.9728,0.9728,0.9655,0.9717,4145.6544,4026.91941507
1661011200,2022-08-20 16:00:00,USDN/USDT,0.9673,0.974,0.9673,0.9725,4136.0965,4018.46386573
1661007600,2022-08-20 15:00:00,USDN/USDT,0.9656,0.9713,0.965,0.9673,5842.0568,5649.92876984
1661004000,2022-08-20 14:00:00,USDN/USDT,0.9709,0.9709,0.9656,0.9661,6429.9494,6238.39175624
1661000400,2022-08-20 13:00:00,USDN/USDT,0.97,0.9709,0.9695,0.9709,4047.8915,3928.08753865
1660996800,2022-08-20 12:00:00,USDN/USDT,0.969,0.9702,0.965,0.9699,4828.4541,4674.7533405
1660993200,2022-08-20 11:00:00,USDN/USDT,0.9695,0.9698,0.968,0.9694,3502.0209,3395.35864801
1660989600,2022-08-20 10:00:00,USDN/USDT,0.9697,0.9698,0.9681,0.9696,3225.4051,3127.52598156
1660986000,2022-08-20 09:00:00,USDN/USDT,0.9688,0.9702,0.9684,0.9698,3235.9152,3138.05962274
1660982400,2022-08-20 08:00:00,USDN/USDT,0.9717,0.9728,0.9688,0.9728,2642.6873,2568.18882839
1660978800,2022-08-20 07:00:00,USDN/USDT,0.9722,0.979,0.9711,0.9749,3238.2092,3157.21807219
1660975200,2022-08-20 06:00:00,USDN/USDT,0.9748,0.9751,0.9722,0.9747,2545.4476,2481.07232681
1660971600,2022-08-20 05:00:00,USDN/USDT,0.9738,0.9752,0.9703,0.9746,4026.3156,3916.70477712
1660968000,2022-08-20 04:00:00,USDN/USDT,0.9749,0.975,0.9708,0.9744,3117.5352,3036.36621864
1660964400,2022-08-20 03:00:00,USDN/USDT,0.9723,0.9751,0.9712,0.9748,3669.1419,3566.40291343
1660960800,2022-08-20 02:00:00,USDN/USDT,0.9722,0.9725,0.9706,0.9725,3149.2476,3062.13272056
1660957200,2022-08-20 01:00:00,USDN/USDT,0.9722,0.9726,0.9706,0.9722,3332.5164,3240.21793931
1660953600,2022-08-20 00:00:00,USDN/USDT,0.9706,0.9726,0.9706,0.9722,4023.2987,3911.78147813
1660950000,2022-08-19 23:00:00,USDN/USDT,0.9711,0.9752,0.9706,0.971,5660.129,5503.08308127
1660946400,2022-08-19 22:00:00,USDN/USDT,0.9745,0.979,0.971,0.9711,3312.8066,3226.90436707
1660942800,2022-08-19 21:00:00,USDN/USDT,0.9777,0.9777,0.9726,0.9726,3485.3856,3402.79060182
1660939200,2022-08-19 20:00:00,USDN/USDT,0.9773,0.9777,0.975,0.9777,3349.9779,3274.3830525
1660935600,2022-08-19 19:00:00,USDN/USDT,0.9775,0.9778,0.9772,0.9773,3325.5113,3250.48924914
1660932000,2022-08-19 18:00:00,USDN/USDT,0.9768,0.9778,0.9766,0.9773,3547.6199,3467.49733912
1660928400,2022-08-19 17:00:00,USDN/USDT,0.9729,0.979,0.971,0.9767,3627.8426,3533.35027238
1660924800,2022-08-19 16:00:00,USDN/USDT,0.9724,0.9732,0.9713,0.973,3833.793,3728.64355837
1660921200,2022-08-19 15:00:00,USDN/USDT,0.9729,0.9733,0.972,0.9724,2759.8056,2684.16083138
1660917600,2022-08-19 14:00:00,USDN/USDT,0.9761,0.9761,0.9729,0.9733,2645.4772,2581.50529479
1660914000,2022-08-19 13:00:00,USDN/USDT,0.9759,0.9762,0.9744,0.9759,3419.3891,3337.04586595
1660910400,2022-08-19 12:00:00,USDN/USDT,0.9745,0.9761,0.9745,0.9759,2777.0744,2708.1146028
1660906800,2022-08-19 11:00:00,USDN/USDT,0.9768,0.9771,0.9746,0.9768,3648.7083,3563.19685302
1660903200,2022-08-19 10:00:00,USDN/USDT,0.9778,0.9782,0.9754,0.977,1805.9042,1763.66664713
1660899600,2022-08-19 09:00:00,USDN/USDT,0.9803,0.9829,0.9755,0.9806,5909.0014,5787.14566917
1660896000,2022-08-19 08:00:00,USDN/USDT,0.9813,0.984,0.976,0.9835,5611.3042,5504.58324627
1660892400,2022-08-19 07:00:00,USDN/USDT,0.9825,0.9852,0.979,0.9813,4720.7632,4632.78290596
1660888800,2022-08-19 06:00:00,USDN/USDT,0.9849,0.9849,0.9826,0.9826,2205.0876,2170.57142591
1660885200,2022-08-19 05:00:00,USDN/USDT,0.9849,0.9851,0.9832,0.9848,3382.4451,3331.07066755
1660881600,2022-08-19 04:00:00,USDN/USDT,0.9848,0.9849,0.9832,0.9849,3352.0446,3300.94715072
1660878000,2022-08-19 03:00:00,USDN/USDT,0.985,0.9851,0.983,0.9848,3430.6678,3377.16292608
1660874400,2022-08-19 02:00:00,USDN/USDT,0.9838,0.985,0.9828,0.985,2630.7499,2589.20657445
1660870800,2022-08-19 01:00:00,USDN/USDT,0.9838,0.9873,0.9818,0.9864,4285.8163,4218.36560846
1660867200,2022-08-19 00:00:00,USDN/USDT,0.9865,0.9868,0.979,0.9864,5310.7369,5228.98582243
1660863600,2022-08-18 23:00:00,USDN/USDT,0.9863,0.987,0.9753,0.9865,9384.987,9224.10324384
1660860000,2022-08-18 22:00:00,USDN/USDT,0.9865,0.987,0.9831,0.9863,4195.0742,4135.46598754
1660856400,2022-08-18 21:00:00,USDN/USDT,0.9838,0.9874,0.983,0.9865,3274.6829,3226.73115396
1660852800,2022-08-18 20:00:00,USDN/USDT,0.9845,0.9874,0.9836,0.9839,4064.8296,4005.54393862
1660849200,2022-08-18 19:00:00,USDN/USDT,0.986,0.9864,0.9838,0.9844,6047.6316,5952.31714946
1660845600,2022-08-18 18:00:00,USDN/USDT,0.9859,0.9869,0.9842,0.9869,3593.817,3542.71646014
1660842000,2022-08-18 17:00:00,USDN/USDT,0.9833,0.9874,0.9833,0.9859,4878.2136,4805.08899845
1660838400,2022-08-18 16:00:00,USDN/USDT,0.9857,0.9859,0.982,0.9847,3374.8215,3322.29283392
1660834800,2022-08-18 15:00:00,USDN/USDT,0.9863,0.987,0.984,0.9857,3832.5352,3777.32293436
1660831200,2022-08-18 14:00:00,USDN/USDT,0.9854,0.9871,0.984,0.9866,3533.7407,3484.07716479
1660827600,2022-08-18 13:00:00,USDN/USDT,0.986,0.9871,0.9848,0.9856,2873.62,2833.64755856
1660824000,2022-08-18 12:00:00,USDN/USDT,0.986,0.9871,0.9836,0.987,3942.3828,3886.47119303
1660820400,2022-08-18 11:00:00,USDN/USDT,0.9869,0.9871,0.9803,0.9871,4856.3846,4786.71120906
1660816800,2022-08-18 10:00:00,USDN/USDT,0.9854,0.9871,0.983,0.9869,3848.3245,3793.64750852
1660813200,2022-08-18 09:00:00,USDN/USDT,0.9836,0.9862,0.9751,0.9854,6761.7424,6639.06739099
1660809600,2022-08-18 08:00:00,USDN/USDT,0.9838,0.9842,0.9806,0.984,3378.5629,3324.14042345
1660806000,2022-08-18 07:00:00,USDN/USDT,0.9842,0.9843,0.9835,0.984,3342.105,3288.0609515
1660802400,2022-08-18 06:00:00,USDN/USDT,0.9853,0.9853,0.98,0.9839,3899.5847,3834.92683985
1660798800,2022-08-18 05:00:00,USDN/USDT,0.9841,0.9857,0.9827,0.9856,3670.9199,3615.087831
1660795200,2022-08-18 04:00:00,USDN/USDT,0.9839,0.9859,0.9804,0.9841,4377.164,4304.26707739
1660791600,2022-08-18 03:00:00,USDN/USDT,0.9854,0.9854,0.9805,0.984,4282.7869,4214.76236559
1660788000,2022-08-18 02:00:00,USDN/USDT,0.9855,0.9855,0.9838,0.9851,3406.1133,3356.16436454
1660784400,2022-08-18 01:00:00,USDN/USDT,0.9854,0.9855,0.9838,0.9854,3319.2245,3270.7007631
1660780800,2022-08-18 00:00:00,USDN/USDT,0.9842,0.9856,0.9838,0.9855,3802.9996,3746.56504532
1660777200,2022-08-17 23:00:00,USDN/USDT,0.9864,0.9864,0.9843,0.9845,2873.5079,2830.80760631
1660773600,2022-08-17 22:00:00,USDN/USDT,0.9843,0.9871,0.9842,0.9864,3567.7729,3518.19580222
1660770000,2022-08-17 21:00:00,USDN/USDT,0.9876,0.9876,0.9846,0.9848,2590.801,2555.74850586
1660766400,2022-08-17 20:00:00,USDN/USDT,0.9839,0.9877,0.9828,0.9872,3115.8547,3071.75569129
1660762800,2022-08-17 19:00:00,USDN/USDT,0.9863,0.9866,0.9829,0.9841,4051.3969,3991.6125708
1660759200,2022-08-17 18:00:00,USDN/USDT,0.9866,0.9866,0.9846,0.9863,2717.2861,2679.35645189
1660755600,2022-08-17 17:00:00,USDN/USDT,0.9867,0.9869,0.986,0.9866,3547.2828,3500.17731806
1660752000,2022-08-17 16:00:00,USDN/USDT,0.988,0.9882,0.9849,0.9867,3652.1221,3603.2248084
1660748400,2022-08-17 15:00:00,USDN/USDT,0.9873,0.9884,0.9869,0.9882,2367.7087,2338.93204314
1660744800,2022-08-17 14:00:00,USDN/USDT,0.988,0.9885,0.9848,0.9884,3241.7782,3198.61987193
1660741200,2022-08-17 13:00:00,USDN/USDT,0.988,0.9899,0.9871,0.9894,2848.4247,2815.64002462
1660737600,2022-08-17 12:00:00,USDN/USDT,0.988,0.99,0.9878,0.9882,3335.144,3297.62087926
1660734000,2022-08-17 11:00:00,USDN/USDT,0.988,0.9909,0.9879,0.989,4280.9067,4236.50688856
1660730400,2022-08-17 10:00:00,USDN/USDT,0.9864,0.9888,0.9843,0.9888,4333.3677,4273.73610868
1660726800,2022-08-17 09:00:00,USDN/USDT,0.9844,0.9877,0.9843,0.9864,4231.7358,4172.31200953
1660723200,2022-08-17 08:00:00,USDN/USDT,0.9867,0.9875,0.9843,0.9843,4606.4736,4543.13939993
1660719600,2022-08-17 07:00:00,USDN/USDT,0.9868,0.9888,0.9864,0.9868,3482.762,3439.76643343
1660716000,2022-08-17 06:00:00,USDN/USDT,0.9862,0.9875,0.986,0.9867,6681.4476,6594.11155559
1660712400,2022-08-17 05:00:00,USDN/USDT,0.9862,0.9866,0.983,0.9859,3336.4603,3290.66962887
1660708800,2022-08-17 04:00:00,USDN/USDT,0.9853,0.9867,0.9828,0.9864,3932.6856,3876.1588719
1660705200,2022-08-17 03:00:00,USDN/USDT,0.9864,0.9864,0.9808,0.9853,4799.6332,4730.47164224
1660701600,2022-08-17 02:00:00,USDN/USDT,0.9859,0.9865,0.9841,0.9864,3181.2624,3136.13040189
1660698000,2022-08-17 01:00:00,USDN/USDT,0.986,0.9865,0.984,0.9859,4696.9455,4628.32896803
1660694400,2022-08-17 00:00:00,USDN/USDT,0.9867,0.9867,0.9859,0.9862,2818,2779.4605
1660690800,2022-08-16 23:00:00,USDN/USDT,0.9867,0.9867,0.9854,0.9866,3600.7765,3552.42830817
1660687200,2022-08-16 22:00:00,USDN/USDT,0.9862,0.9868,0.9854,0.9865,3498.8271,3450.92075714
1660683600,2022-08-16 21:00:00,USDN/USDT,0.986,0.9872,0.9854,0.9862,3003.5418,2962.77038012
1660680000,2022-08-16 20:00:00,USDN/USDT,0.986,0.988,0.9855,0.9871,3376.0999,3332.71075193
1660676400,2022-08-16 19:00:00,USDN/USDT,0.985,0.988,0.9841,0.9863,3649.4997,3599.20912486
1660672800,2022-08-16 18:00:00,USDN/USDT,0.9894,0.9916,0.973,0.9852,18285.0493,17974.74571317
1660669200,2022-08-16 17:00:00,USDN/USDT,0.99,0.9904,0.988,0.9894,3229.0815,3193.87241997
1660665600,2022-08-16 16:00:00,USDN/USDT,0.99,0.9907,0.9889,0.9901,2300.1822,2276.73964524
1660662000,2022-08-16 15:00:00,USDN/USDT,0.9902,0.9906,0.9889,0.99,3413.5866,3379.3384359
1660658400,2022-08-16 14:00:00,USDN/USDT,0.99,0.9908,0.9889,0.9903,3399.1236,3364.01593648
1660654800,2022-08-16 13:00:00,USDN/USDT,0.989,0.9904,0.9889,0.9902,2530.3444,2504.23060193
1660651200,2022-08-16 12:00:00,USDN/USDT,0.991,0.9914,0.9889,0.9893,1469.3197,1455.71826177
1660647600,2022-08-16 11:00:00,USDN/USDT,0.988,0.992,0.986,0.9914,5839.5837,5782.30830822
1660644000,2022-08-16 10:00:00,USDN/USDT,0.986,0.9897,0.9859,0.9892,2184.1492,2156.89813867
1660640400,2022-08-16 09:00:00,USDN/USDT,0.9879,0.9905,0.9842,0.9852,5911.8204,5837.6698301
1660636800,2022-08-16 08:00:00,USDN/USDT,0.9874,0.9874,0.9874,0.9874,0,0
1660633200,2022-08-16 07:00:00,USDN/USDT,0.9874,0.9874,0.9874,0.9874,0,0
1660629600,2022-08-16 06:00:00,USDN/USDT,0.987,0.9875,0.9869,0.9874,510.5822,504.01758081
1660626000,2022-08-16 05:00:00,USDN/USDT,0.987,0.988,0.985,0.9874,2376.2119,2345.46410118
1660622400,2022-08-16 04:00:00,USDN/USDT,0.9862,0.9871,0.9848,0.9871,3006.1322,2964.30137847
1660618800,2022-08-16 03:00:00,USDN/USDT,0.9874,0.9875,0.9862,0.9863,3089,3048.9685
1660615200,2022-08-16 02:00:00,USDN/USDT,0.9861,0.9876,0.984,0.9874,6450.8269,6357.22697079
1660611600,2022-08-16 01:00:00,USDN/USDT,0.9845,0.9864,0.9845,0.9861,3467.3148,3419.3720206
1660608000,2022-08-16 00:00:00,USDN/USDT,0.9863,0.9864,0.9845,0.9861,3393.1959,3346.37656355
1660604400,2022-08-15 23:00:00,USDN/USDT,0.9861,0.9865,0.9845,0.9864,3825.585,3772.21795191
1660600800,2022-08-15 22:00:00,USDN/USDT,0.9863,0.9864,0.986,0.9862,3340,3293.8092
1660597200,2022-08-15 21:00:00,USDN/USDT,0.9871,0.9872,0.9845,0.986,4260.0898,4199.86158775
1660593600,2022-08-15 20:00:00,USDN/USDT,0.9874,0.988,0.9846,0.987,3606.8298,3560.37750474
1660590000,2022-08-15 19:00:00,USDN/USDT,0.9871,0.9876,0.9858,0.9874,3738.3591,3690.02866488
1660586400,2022-08-15 18:00:00,USDN/USDT,0.987,0.9871,0.9859,0.9871,3330.1811,3286.85094649
1660582800,2022-08-15 17:00:00,USDN/USDT,0.9878,0.9878,0.9869,0.987,3412,3368.5691
1660579200,2022-08-15 16:00:00,USDN/USDT,0.9878,0.9879,0.9859,0.9878,3223.4015,3183.61856761
1660575600,2022-08-15 15:00:00,USDN/USDT,0.9869,0.9878,0.9868,0.9878,8493.8467,8385.58191921
1660572000,2022-08-15 14:00:00,USDN/USDT,0.9861,0.9874,0.9846,0.987,3866.5552,3813.98322634
1660568400,2022-08-15 13:00:00,USDN/USDT,0.9863,0.9869,0.9829,0.9862,3410.4273,3363.31073184
1660564800,2022-08-15 12:00:00,USDN/USDT,0.9859,0.987,0.983,0.9865,3483.9572,3435.92745446
1660561200,2022-08-15 11:00:00,USDN/USDT,0.9851,0.987,0.98,0.986,10408.6326,10243.90029003
1660557600,2022-08-15 10:00:00,USDN/USDT,0.9865,0.9872,0.985,0.9871,3586.3829,3537.6543565
1660554000,2022-08-15 09:00:00,USDN/USDT,0.986,0.9866,0.9851,0.9865,2569.2463,2533.05569684
1660550400,2022-08-15 08:00:00,USDN/USDT,0.9852,0.9874,0.9851,0.9864,2718.186,2680.21479628
1660546800,2022-08-15 07:00:00,USDN/USDT,0.9887,0.9901,0.9852,0.9852,4758.1073,4699.23609286
1660543200,2022-08-15 06:00:00,USDN/USDT,0.9877,0.9889,0.9872,0.9887,3373.7125,3333.52758
1660539600,2022-08-15 05:00:00,USDN/USDT,0.9877,0.9877,0.9871,0.9877,3353.9492,3312.59345532
1660536000,2022-08-15 04:00:00,USDN/USDT,0.9918,0.9918,0.9872,0.9876,4143.5723,4096.81115109
1660532400,2022-08-15 03:00:00,USDN/USDT,0.991,0.9919,0.9899,0.9918,4149.6228,4113.94954143
1660528800,2022-08-15 02:00:00,USDN/USDT,0.9883,0.992,0.9881,0.9913,4619.5428,4575.36467163
1660525200,2022-08-15 01:00:00,USDN/USDT,0.9886,0.9888,0.987,0.9883,3250.7633,3213.19713579
1660521600,2022-08-15 00:00:00,USDN/USDT,0.9884,0.9887,0.9884,0.9885,3650,3607.8605
1660518000,2022-08-14 23:00:00,USDN/USDT,0.9876,0.9884,0.9874,0.9884,2623.2964,2592.54300411
1660514400,2022-08-14 22:00:00,USDN/USDT,0.988,0.9887,0.9875,0.9884,2182.8119,2157.19972976
1660510800,2022-08-14 21:00:00,USDN/USDT,0.9866,0.9888,0.9866,0.9884,1639.0803,1619.38588979
1660507200,2022-08-14 20:00:00,USDN/USDT,0.9874,0.9883,0.9862,0.9882,3593.7284,3548.41990688
1660503600,2022-08-14 19:00:00,USDN/USDT,0.9874,0.9875,0.987,0.9874,3771.4537,3723.86422628
