https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COMP,Volume BTC
1654905600,2022-06-11 00:00:00,COMP/BTC,0.00177957,0.00177957,0.00158300,0.00159574,64.25984220,0.102542000592228
1654819200,2022-06-10 00:00:00,COMP/BTC,0.00184086,0.00184086,0.00177104,0.00177406,25.74954564,0.045681238938098404
1654732800,2022-06-09 00:00:00,COMP/BTC,0.00184102,0.00184102,0.00184102,0.00184102,17.04932234,0.0313881434143868
1654646400,2022-06-08 00:00:00,COMP/BTC,0.00185778,0.00186634,0.00185778,0.00186634,20.04930574,0.037418821274791604
1654560000,2022-06-07 00:00:00,COMP/BTC,0.00191080,0.00191080,0.00182421,0.00183828,82.58083707,0.1518067011690396
1654473600,2022-06-06 00:00:00,COMP/BTC,0.00191148,0.00194858,0.00186450,0.00190438,100.75260285,0.191871241815483
1654387200,2022-06-05 00:00:00,COMP/BTC,0.00193353,0.00193353,0.00191698,0.00191698,4.00000000,0.00766792
1654300800,2022-06-04 00:00:00,COMP/BTC,0.00189310,0.00189310,0.00189310,0.00189310,0.87181459,0.001650432200329
1654214400,2022-06-03 00:00:00,COMP/BTC,0.00193792,0.00193792,0.00193792,0.00193792,0.00000000,0.0
1654128000,2022-06-02 00:00:00,COMP/BTC,0.00190000,0.00193953,0.00190000,0.00193792,23.24246987,0.04504204721047041
1654041600,2022-06-01 00:00:00,COMP/BTC,0.00204106,0.00217123,0.00202409,0.00202409,29.58144742,0.059875511908347806
1653955200,2022-05-31 00:00:00,COMP/BTC,0.00200874,0.00201814,0.00199672,0.00199672,3.80218489,0.0075918986135608
1653868800,2022-05-30 00:00:00,COMP/BTC,0.00197590,0.00198843,0.00197590,0.00198278,26.54053149,0.0526240350277422
1653782400,2022-05-29 00:00:00,COMP/BTC,0.00195064,0.00195064,0.00191903,0.00191903,11.71972810,0.022490509815743
1653696000,2022-05-28 00:00:00,COMP/BTC,0.00196468,0.00198147,0.00193896,0.00193896,22.03620602,0.0427273220245392
1653609600,2022-05-27 00:00:00,COMP/BTC,0.00199896,0.00204746,0.00192772,0.00192772,113.05919733,0.2179464758769876
1653523200,2022-05-26 00:00:00,COMP/BTC,0.00211757,0.00211757,0.00201470,0.00201470,11.74390245,0.023660440266015
1653436800,2022-05-25 00:00:00,COMP/BTC,0.00233249,0.00233249,0.00222574,0.00222574,54.08866534,0.1203873059938516
1653350400,2022-05-24 00:00:00,COMP/BTC,0.00237884,0.00237884,0.00229255,0.00236108,114.87759032,0.2712351809527456
1653264000,2022-05-23 00:00:00,COMP/BTC,0.00242693,0.00245496,0.00239566,0.00239566,36.34929965,0.087080563199519
1653177600,2022-05-22 00:00:00,COMP/BTC,0.00234297,0.00234298,0.00234297,0.00234298,1.51290705,0.003544710960009
1653091200,2022-05-21 00:00:00,COMP/BTC,0.00227510,0.00227510,0.00227510,0.00227510,0.20000000,0.00045502
1653004800,2022-05-20 00:00:00,COMP/BTC,0.00220184,0.00227510,0.00220184,0.00227510,3.02351649,0.0068788023663989995
1652918400,2022-05-19 00:00:00,COMP/BTC,0.00225369,0.00225369,0.00215972,0.00220956,38.94921352,0.08606062422525121
1652832000,2022-05-18 00:00:00,COMP/BTC,0.00231220,0.00231809,0.00223871,0.00227305,43.34543843,0.0985263488233115
1652745600,2022-05-17 00:00:00,COMP/BTC,0.00225032,0.00235146,0.00225032,0.00230592,31.85009943,0.0734437812776256
1652659200,2022-05-16 00:00:00,COMP/BTC,0.00233275,0.00235196,0.00227436,0.00230053,37.02698230,0.08518168359061899
1652572800,2022-05-15 00:00:00,COMP/BTC,0.00238150,0.00238150,0.00234926,0.00234926,17.42471301,0.040935181285872604
1652486400,2022-05-14 00:00:00,COMP/BTC,0.00241966,0.00243146,0.00228106,0.00238156,49.53578254,0.1179724382659624
1652400000,2022-05-13 00:00:00,COMP/BTC,0.00214138,0.00241966,0.00214138,0.00233117,104.66400873,0.24398959723111413
1652313600,2022-05-12 00:00:00,COMP/BTC,0.00227801,0.00227801,0.00200298,0.00210305,131.59460988,0.276750044308134
1652227200,2022-05-11 00:00:00,COMP/BTC,0.00290309,0.00290309,0.00240000,0.00240129,150.79414330,0.362100468364857
1652140800,2022-05-10 00:00:00,COMP/BTC,0.00261500,0.00292049,0.00260000,0.00282178,61.74341439,0.17422633185741418
1652054400,2022-05-09 00:00:00,COMP/BTC,0.00285837,0.00285837,0.00265289,0.00265849,22.61863121,0.060131404885472896
1651968000,2022-05-08 00:00:00,COMP/BTC,0.00278200,0.00290027,0.00278200,0.00288707,22.21848428,0.0641463194102596
1651881600,2022-05-07 00:00:00,COMP/BTC,0.00284900,0.00284900,0.00275358,0.00277109,138.60494760,0.384086784244884
1651795200,2022-05-06 00:00:00,COMP/BTC,0.00285363,0.00289448,0.00284692,0.00289448,8.57900411,0.0248317558163128
1651708800,2022-05-05 00:00:00,COMP/BTC,0.00294000,0.00294000,0.00280330,0.00286180,94.12442099,0.269365267989182
1651622400,2022-05-04 00:00:00,COMP/BTC,0.00274683,0.00289640,0.00274683,0.00289640,9.29529213,0.026922884125332
1651536000,2022-05-03 00:00:00,COMP/BTC,0.00273333,0.00273700,0.00269623,0.00273554,25.64312454,0.07014779290415159
1651449600,2022-05-02 00:00:00,COMP/BTC,0.00266087,0.00269230,0.00266087,0.00269230,1.49464742,0.004024039248866
1651363200,2022-05-01 00:00:00,COMP/BTC,0.00270000,0.00275322,0.00270000,0.00275322,27.61199548,0.0760218981954456
1651276800,2022-04-30 00:00:00,COMP/BTC,0.00299529,0.00299529,0.00275500,0.00275975,70.56482643,0.1947412797401925
1651190400,2022-04-29 00:00:00,COMP/BTC,0.00296711,0.00296711,0.00296711,0.00296711,1.26666665,0.0037583392838814993
1651104000,2022-04-28 00:00:00,COMP/BTC,0.00309677,0.00309677,0.00306441,0.00306441,7.95657690,0.024382213818129002
1651017600,2022-04-27 00:00:00,COMP/BTC,0.00318794,0.00318794,0.00318794,0.00318794,0.00000000,0.0
1650931200,2022-04-26 00:00:00,COMP/BTC,0.00320985,0.00323204,0.00318773,0.00318794,55.84143487,0.1780191438794678
1650844800,2022-04-25 00:00:00,COMP/BTC,0.00323174,0.00329578,0.00317452,0.00329044,163.60920208,0.5383462628921152
1650758400,2022-04-24 00:00:00,COMP/BTC,0.00335263,0.00336282,0.00335263,0.00336282,22.27108149,0.0748936382562018
1650672000,2022-04-23 00:00:00,COMP/BTC,0.00339801,0.00340653,0.00339801,0.00340653,15.67566346,0.053399617846393806
1650585600,2022-04-22 00:00:00,COMP/BTC,0.00340157,0.00343204,0.00335224,0.00343204,12.65044921,0.0434168477066884
1650499200,2022-04-21 00:00:00,COMP/BTC,0.00352249,0.00352249,0.00335160,0.00335160,15.17446063,0.050858722247508
1650412800,2022-04-20 00:00:00,COMP/BTC,0.00343229,0.00354170,0.00342765,0.00345278,64.76962403,0.2236352624583034
1650326400,2022-04-19 00:00:00,COMP/BTC,0.00342667,0.00348814,0.00340263,0.00347538,10.74534102,0.0373441432740876
1650240000,2022-04-18 00:00:00,COMP/BTC,0.00346292,0.00353154,0.00346292,0.00353154,9.52413300,0.03363485665482
1650153600,2022-04-17 00:00:00,COMP/BTC,0.00362807,0.00365525,0.00355991,0.00365525,13.66846625,0.0499616612603125
1650067200,2022-04-16 00:00:00,COMP/BTC,0.00356977,0.00358023,0.00354732,0.00357775,5.16503863,0.0184792169584825
1649980800,2022-04-15 00:00:00,COMP/BTC,0.00370232,0.00370232,0.00352000,0.00365232,43.14269957,0.1575709444935024
1649894400,2022-04-14 00:00:00,COMP/BTC,0.00378000,0.00378000,0.00361356,0.00361356,324.34091967,1.1720253736827253
1649808000,2022-04-13 00:00:00,COMP/BTC,0.00325388,0.00365812,0.00322988,0.00365812,75.65460075,0.27675360809559
1649721600,2022-04-12 00:00:00,COMP/BTC,0.00312885,0.00325173,0.00312885,0.00322425,32.93529929,0.10619163873578251
1649635200,2022-04-11 00:00:00,COMP/BTC,0.00313778,0.00313778,0.00296369,0.00297415,27.13541638,0.08070479862657699
1649548800,2022-04-10 00:00:00,COMP/BTC,0.00321162,0.00321162,0.00318482,0.00318482,20.60624218,0.0656271722197076
1649462400,2022-04-09 00:00:00,COMP/BTC,0.00321958,0.00322517,0.00319842,0.00321178,26.24252537,0.0842852181328586
1649376000,2022-04-08 00:00:00,COMP/BTC,0.00325803,0.00327568,0.00316128,0.00316128,29.22522223,0.0923891105312544
1649289600,2022-04-07 00:00:00,COMP/BTC,0.00309500,0.00318853,0.00309498,0.00317318,177.13083628,0.5620680270669705
1649203200,2022-04-06 00:00:00,COMP/BTC,0.00333630,0.00333630,0.00313182,0.00313182,14.79222109,0.0463265738540838
1649116800,2022-04-05 00:00:00,COMP/BTC,0.00343000,0.00343000,0.00343000,0.00343000,1.33291545,0.0045718999935
1649030400,2022-04-04 00:00:00,COMP/BTC,0.00364250,0.00367168,0.00343965,0.00343965,68.87042272,0.23689014950884796
1648944000,2022-04-03 00:00:00,COMP/BTC,0.00329857,0.00374500,0.00329857,0.00374500,140.78025065,0.52722203868425
1648857600,2022-04-02 00:00:00,COMP/BTC,0.00344154,0.00345251,0.00327327,0.00330813,178.05540141,0.5890304150664633
1648771200,2022-04-01 00:00:00,COMP/BTC,0.00327929,0.00347886,0.00320421,0.00339462,40.53782234,0.1376105024718108
1648684800,2022-03-31 00:00:00,COMP/BTC,0.00336700,0.00345408,0.00323740,0.00327019,652.06660740,2.132381698853406
1648598400,2022-03-30 00:00:00,COMP/BTC,0.00310048,0.00345156,0.00301179,0.00331380,363.52025687,1.2046334272158061
1648512000,2022-03-29 00:00:00,COMP/BTC,0.00260353,0.00312953,0.00260353,0.00307522,112.17006609,0.3449476306412898
1648425600,2022-03-28 00:00:00,COMP/BTC,0.00268258,0.00279331,0.00260000,0.00260000,79.94960278,0.207868967228
