https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ASDBULL,Volume USDT
1660176000000.0,2022-08-11 00:00:00,ASDBULL/USDT,1.416e-05,1.458e-05,1.41e-05,1.453e-05,3941018.582243634,57.263
1660089600000.0,2022-08-10 00:00:00,ASDBULL/USDT,1.405e-05,1.416e-05,1.245e-05,1.416e-05,6159788.135593221,87.2226
1660003200000.0,2022-08-09 00:00:00,ASDBULL/USDT,1.475e-05,1.518e-05,1.405e-05,1.405e-05,3329629.8932384346,46.7813
1659916800000.0,2022-08-08 00:00:00,ASDBULL/USDT,1.626e-05,1.626e-05,1.472e-05,1.475e-05,7028833.898305085,103.6753
1659830400000.0,2022-08-07 00:00:00,ASDBULL/USDT,1.5e-05,1.626e-05,1.5e-05,1.626e-05,839440.3444034441,13.6493
1659744000000.0,2022-08-06 00:00:00,ASDBULL/USDT,1.966e-05,2.131e-05,1.5e-05,1.5e-05,123667760.0,1855.0164
1659657600000.0,2022-08-05 00:00:00,ASDBULL/USDT,1.348e-05,1.966e-05,1.348e-05,1.966e-05,147981724.31332654,2909.3207
1659571200000.0,2022-08-04 00:00:00,ASDBULL/USDT,1.323e-05,1.349e-05,1.283e-05,1.348e-05,345793.76854599407,4.6613
1659484800000.0,2022-08-03 00:00:00,ASDBULL/USDT,1.395e-05,1.4e-05,1.283e-05,1.323e-05,379764890.40060467,5024.2895
1659398400000.0,2022-08-02 00:00:00,ASDBULL/USDT,1.543e-05,1.543e-05,1.326e-05,1.395e-05,403195075.2688172,5624.5713
1659312000000.0,2022-08-01 00:00:00,ASDBULL/USDT,1.609e-05,1.792e-05,1.541e-05,1.543e-05,43778943.61633182,675.5091
1659225600000.0,2022-07-31 00:00:00,ASDBULL/USDT,1.609e-05,1.609e-05,1.609e-05,1.609e-05,0.0,0.0
1659139200000.0,2022-07-30 00:00:00,ASDBULL/USDT,1.708e-05,1.748e-05,1.588e-05,1.609e-05,54168837.78744562,871.5766
1659052800000.0,2022-07-29 00:00:00,ASDBULL/USDT,1.763e-05,1.903e-05,1.557e-05,1.708e-05,42370175.644028105,723.6826
1658966400000.0,2022-07-28 00:00:00,ASDBULL/USDT,1.395e-05,2.182e-05,1.366e-05,1.763e-05,1637539608.6216676,28869.8233
1658880000000.0,2022-07-27 00:00:00,ASDBULL/USDT,1.211e-05,1.483e-05,1.209e-05,1.395e-05,132461297.49103943,1847.8351
1658793600000.0,2022-07-26 00:00:00,ASDBULL/USDT,1.345e-05,1.372e-05,1.195e-05,1.211e-05,248698290.66886872,3011.7363
1658707200000.0,2022-07-25 00:00:00,ASDBULL/USDT,1.608e-05,1.611e-05,1.305e-05,1.345e-05,50446557.62081785,678.5062
1658620800000.0,2022-07-24 00:00:00,ASDBULL/USDT,1.447e-05,1.9e-05,1.447e-05,1.608e-05,1253983774.875622,20164.0591
1658534400000.0,2022-07-23 00:00:00,ASDBULL/USDT,1.105e-05,1.519e-05,1.092e-05,1.447e-05,115111478.9219074,1665.6631
1658448000000.0,2022-07-22 00:00:00,ASDBULL/USDT,1.191e-05,1.228e-05,1.104e-05,1.105e-05,24176000.0,267.1448
1658361600000.0,2022-07-21 00:00:00,ASDBULL/USDT,1.243e-05,1.243e-05,9.93e-06,1.191e-05,34375533.165407225,409.4126
1658275200000.0,2022-07-20 00:00:00,ASDBULL/USDT,1.296e-05,1.555e-05,1.2e-05,1.243e-05,108463781.17457764,1348.2048
1658188800000.0,2022-07-19 00:00:00,ASDBULL/USDT,1.665e-05,1.812e-05,1.206e-05,1.296e-05,507179969.13580245,6573.0524
1658102400000.0,2022-07-18 00:00:00,ASDBULL/USDT,1.922e-05,2.206e-05,1.215e-05,1.665e-05,895235585.5855856,14905.6725
1658016000000.0,2022-07-17 00:00:00,ASDBULL/USDT,1.96e-05,2.676e-05,1.797e-05,1.922e-05,242304011.44641,4657.0831
1657929600000.0,2022-07-16 00:00:00,ASDBULL/USDT,1.516e-05,2.048e-05,1.485e-05,1.96e-05,508194091.8367347,9960.6042
1657843200000.0,2022-07-15 00:00:00,ASDBULL/USDT,1.599e-05,1.8e-05,1.399e-05,1.516e-05,706810963.060686,10715.2542
1657756800000.0,2022-07-14 00:00:00,ASDBULL/USDT,1.826e-05,2.263e-05,1.051e-05,1.599e-05,392302457.7861163,6272.9163
1657670400000.0,2022-07-13 00:00:00,ASDBULL/USDT,5.37e-06,2.681e-05,5.37e-06,1.826e-05,3034645109.529025,55412.6197
1657584000000.0,2022-07-12 00:00:00,ASDBULL/USDT,6.33e-06,9.26e-06,5.7e-07,5.37e-06,5761723333.333333,30940.4543
1657497600000.0,2022-07-11 00:00:00,ASDBULL/USDT,1.085e-05,1.415e-05,5.82e-06,6.33e-06,1118250616.113744,7078.5264
1657411200000.0,2022-07-10 00:00:00,ASDBULL/USDT,1.992e-05,3.277e-05,8.99e-06,1.085e-05,851431806.4516128,9238.0351
1657324800000.0,2022-07-09 00:00:00,ASDBULL/USDT,4.201e-05,4.851e-05,1.888e-05,1.992e-05,253039428.2128514,5040.54541
1657238400000.0,2022-07-08 00:00:00,ASDBULL/USDT,7.276e-05,8.911e-05,3.876e-05,4.201e-05,207486065.93668175,8716.48963
1657152000000.0,2022-07-07 00:00:00,ASDBULL/USDT,8.393e-05,0.00011495,6.544e-05,7.276e-05,34997862.149532706,2546.44445
1657065600000.0,2022-07-06 00:00:00,ASDBULL/USDT,0.000122,0.0001408,7.735e-05,8.393e-05,25008604.193971165,2098.97215
1656979200000.0,2022-07-05 00:00:00,ASDBULL/USDT,0.00015895,0.0002047,0.0001145,0.000122,225842950.81967214,27552.84
1656892800000.0,2022-07-04 00:00:00,ASDBULL/USDT,0.00021075,0.00023135,8.632e-05,0.00015895,2197309.7829506136,349.26239
1656806400000.0,2022-07-03 00:00:00,ASDBULL/USDT,0.0003233,0.0003233,0.0001965,0.00021085,254128.05311833057,53.5829
1656720000000.0,2022-07-02 00:00:00,ASDBULL/USDT,0.000505,0.0005655,0.0003112,0.0003233,5251454.253015774,1697.79516
1656633600000.0,2022-07-01 00:00:00,ASDBULL/USDT,0.00049675,0.0005217,0.000325,0.000505,5924825.05940594,2992.036655
1656547200000.0,2022-06-30 00:00:00,ASDBULL/USDT,0.00135765,0.001917,0.00049675,0.00049675,17858806.492199294,8871.362125
1656460800000.0,2022-06-29 00:00:00,ASDBULL/USDT,0.003998,0.004393,0.0002197,0.00135765,106064096.7149118,143997.920905
1656374400000.0,2022-06-28 00:00:00,ASDBULL/USDT,0.00642,0.00642,0.003957,0.003998,834343.4854927463,3335.705255
1656288000000.0,2022-06-27 00:00:00,ASDBULL/USDT,0.00768,0.0081475,0.006315,0.00642,0.0,0.0
1656201600000.0,2022-06-26 00:00:00,ASDBULL/USDT,0.0079325,0.0081475,0.00768,0.00768,530.4361979166667,4.07375
1656115200000.0,2022-06-25 00:00:00,ASDBULL/USDT,0.0079325,0.0079325,0.0079325,0.0079325,0.0,0.0
1656028800000.0,2022-06-24 00:00:00,ASDBULL/USDT,0.00816,0.00816,0.007865,0.0079325,189.99999999999997,1.507175
1655942400000.0,2022-06-23 00:00:00,ASDBULL/USDT,0.00845,0.00845,0.00816,0.00816,130.0,1.0608
1655856000000.0,2022-06-22 00:00:00,ASDBULL/USDT,0.0098,0.0098,0.00845,0.00845,4345.8994082840245,36.72285
1655769600000.0,2022-06-21 00:00:00,ASDBULL/USDT,0.0105325,0.01176,0.0098,0.0098,23177.663265306124,227.1411
1655683200000.0,2022-06-20 00:00:00,ASDBULL/USDT,0.01176,0.01176,0.01049,0.0105325,0.0,0.0
1655596800000.0,2022-06-19 00:00:00,ASDBULL/USDT,0.01101,0.01176,0.01101,0.01176,110.00000000000001,1.2936
1655510400000.0,2022-06-18 00:00:00,ASDBULL/USDT,0.01145,0.011455,0.01101,0.01101,0.0,0.0
1655424000000.0,2022-06-17 00:00:00,ASDBULL/USDT,0.01143,0.011455,0.01116,0.01145,0.0,0.0
1655337600000.0,2022-06-16 00:00:00,ASDBULL/USDT,0.011345,0.01152,0.01103,0.01143,0.0,0.0
1655251200000.0,2022-06-15 00:00:00,ASDBULL/USDT,0.010855,0.011345,0.010855,0.011345,174.68488320846188,1.9818
1655164800000.0,2022-06-14 00:00:00,ASDBULL/USDT,0.010855,0.011145,0.010855,0.010855,0.0,0.0
1655078400000.0,2022-06-13 00:00:00,ASDBULL/USDT,0.01382,0.01382,0.010855,0.010855,2191.4739751266698,23.78845
1654992000000.0,2022-06-12 00:00:00,ASDBULL/USDT,0.014855,0.015995,0.01382,0.01382,2664.3885672937768,36.82185
1654905600000.0,2022-06-11 00:00:00,ASDBULL/USDT,0.015085,0.015165,0.014855,0.014855,3110.9626388421407,46.21335
1654819200000.0,2022-06-10 00:00:00,ASDBULL/USDT,0.016875,0.01708,0.015045,0.015085,1885.0513755386146,28.436
1654732800000.0,2022-06-09 00:00:00,ASDBULL/USDT,0.0169,0.01708,0.016865,0.016875,0.0,0.0
1654646400000.0,2022-06-08 00:00:00,ASDBULL/USDT,0.017125,0.01713,0.01664,0.0169,10.106508875739646,0.1708
1654560000000.0,2022-06-07 00:00:00,ASDBULL/USDT,0.01723,0.017235,0.016665,0.017125,0.0,0.0
1654473600000.0,2022-06-06 00:00:00,ASDBULL/USDT,0.016665,0.0173,0.016665,0.01723,0.0,0.0
1654387200000.0,2022-06-05 00:00:00,ASDBULL/USDT,0.016665,0.016665,0.016665,0.016665,0.0,0.0
1654300800000.0,2022-06-04 00:00:00,ASDBULL/USDT,0.016665,0.016665,0.016665,0.016665,0.0,0.0
1654214400000.0,2022-06-03 00:00:00,ASDBULL/USDT,0.017985,0.018515,0.016665,0.016665,50.00000000000001,0.83325
1654128000000.0,2022-06-02 00:00:00,ASDBULL/USDT,0.017905,0.01832,0.017905,0.017985,0.0,0.0
1654041600000.0,2022-06-01 00:00:00,ASDBULL/USDT,0.018515,0.018515,0.0179,0.017905,0.0,0.0
1653955200000.0,2022-05-31 00:00:00,ASDBULL/USDT,0.01795,0.01945,0.017925,0.018515,50.0,0.92575
1653868800000.0,2022-05-30 00:00:00,ASDBULL/USDT,0.01674,0.019545,0.01666,0.01795,304.8802228412256,5.4726
1653782400000.0,2022-05-29 00:00:00,ASDBULL/USDT,0.0184,0.0184,0.01674,0.01674,349.99999999999994,5.859
1653696000000.0,2022-05-28 00:00:00,ASDBULL/USDT,0.0184,0.0184,0.0184,0.0184,0.0,0.0
1653609600000.0,2022-05-27 00:00:00,ASDBULL/USDT,0.0184,0.0184,0.01808,0.0184,0.0,0.0
1653523200000.0,2022-05-26 00:00:00,ASDBULL/USDT,0.01912,0.01969,0.0184,0.0184,700.0,12.88
1653436800000.0,2022-05-25 00:00:00,ASDBULL/USDT,0.01912,0.01912,0.01912,0.01912,0.0,0.0
1653350400000.0,2022-05-24 00:00:00,ASDBULL/USDT,0.019625,0.01969,0.019055,0.01912,0.0,0.0
1653264000000.0,2022-05-23 00:00:00,ASDBULL/USDT,0.018405,0.01969,0.018405,0.019625,220.7286624203822,4.3318
1653177600000.0,2022-05-22 00:00:00,ASDBULL/USDT,0.016815,0.01854,0.016815,0.018405,7624.517794077696,140.32925
1653091200000.0,2022-05-21 00:00:00,ASDBULL/USDT,0.016815,0.016815,0.016815,0.016815,0.0,0.0
1653004800000.0,2022-05-20 00:00:00,ASDBULL/USDT,0.01682,0.01696,0.016815,0.016815,59300.0,997.1295
1652918400000.0,2022-05-19 00:00:00,ASDBULL/USDT,0.017025,0.018135,0.016685,0.01682,122031.34363852555,2052.5672
1652832000000.0,2022-05-18 00:00:00,ASDBULL/USDT,0.017435,0.01894,0.016975,0.017025,55279.397944199714,941.13175
1652745600000.0,2022-05-17 00:00:00,ASDBULL/USDT,0.017435,0.01764,0.017435,0.017435,0.0,0.0
1652659200000.0,2022-05-16 00:00:00,ASDBULL/USDT,0.017435,0.017435,0.017435,0.017435,0.0,0.0
1652572800000.0,2022-05-15 00:00:00,ASDBULL/USDT,0.01495,0.017435,0.014725,0.017435,190.00000000000003,3.31265
1652486400000.0,2022-05-14 00:00:00,ASDBULL/USDT,0.01465,0.015125,0.01465,0.01495,0.0,0.0
1652400000000.0,2022-05-13 00:00:00,ASDBULL/USDT,0.01435,0.01465,0.01435,0.01465,7600.0,111.34
1652313600000.0,2022-05-12 00:00:00,ASDBULL/USDT,0.01396,0.01465,0.01372,0.01435,688.6689895470383,9.8824
1652227200000.0,2022-05-11 00:00:00,ASDBULL/USDT,0.02,0.02,0.01396,0.01396,270.0,3.7692
1652140800000.0,2022-05-10 00:00:00,ASDBULL/USDT,0.02264,0.022645,0.02,0.02,129.24,2.5848
1652054400000.0,2022-05-09 00:00:00,ASDBULL/USDT,0.02576,0.02577,0.022625,0.02264,642.5618374558303,14.5476
1651968000000.0,2022-05-08 00:00:00,ASDBULL/USDT,0.02735,0.02735,0.02576,0.02576,0.0,0.0
1651881600000.0,2022-05-07 00:00:00,ASDBULL/USDT,0.02735,0.02738,0.02735,0.02735,0.0,0.0
1651795200000.0,2022-05-06 00:00:00,ASDBULL/USDT,0.02735,0.02735,0.02735,0.02735,0.0,0.0
1651708800000.0,2022-05-05 00:00:00,ASDBULL/USDT,0.02861,0.03073,0.02735,0.02735,18525.239488117004,506.6653
1651622400000.0,2022-05-04 00:00:00,ASDBULL/USDT,0.02861,0.02861,0.02861,0.02861,0.0,0.0
1651536000000.0,2022-05-03 00:00:00,ASDBULL/USDT,0.02827,0.02861,0.02827,0.02861,330.0,9.4413
1651449600000.0,2022-05-02 00:00:00,ASDBULL/USDT,0.02746,0.02827,0.02746,0.02827,19890.0,562.2903
1651363200000.0,2022-05-01 00:00:00,ASDBULL/USDT,0.02737,0.02746,0.027,0.02746,433.9694100509833,11.9168
1651276800000.0,2022-04-30 00:00:00,ASDBULL/USDT,0.02989,0.02989,0.02737,0.02737,190.03653635367192,5.2013
1651190400000.0,2022-04-29 00:00:00,ASDBULL/USDT,0.03317,0.03317,0.02989,0.02989,50.01672800267649,1.495
1651104000000.0,2022-04-28 00:00:00,ASDBULL/USDT,0.03622,0.03743,0.03233,0.03317,1621.887247512813,53.798
1651017600000.0,2022-04-27 00:00:00,ASDBULL/USDT,0.03742,0.03743,0.03589,0.03622,0.0,0.0
1650931200000.0,2022-04-26 00:00:00,ASDBULL/USDT,0.03921,0.03946,0.03665,0.03742,8151.089257081774,305.01376
1650844800000.0,2022-04-25 00:00:00,ASDBULL/USDT,0.03844,0.03938,0.03726,0.03921,8181.057638357562,320.77927
1650758400000.0,2022-04-24 00:00:00,ASDBULL/USDT,0.03853,0.03886,0.03736,0.03844,0.0,0.0
1650672000000.0,2022-04-23 00:00:00,ASDBULL/USDT,0.03779,0.03934,0.03736,0.03853,0.0,0.0
1650585600000.0,2022-04-22 00:00:00,ASDBULL/USDT,0.03927,0.04002,0.03736,0.03779,1231.6163006086267,46.54278
1650499200000.0,2022-04-21 00:00:00,ASDBULL/USDT,0.041,0.04336,0.03927,0.03927,1303.8637636872932,51.20273
1650412800000.0,2022-04-20 00:00:00,ASDBULL/USDT,0.041,0.04158,0.041,0.041,0.0,0.0
1650326400000.0,2022-04-19 00:00:00,ASDBULL/USDT,0.04154,0.04154,0.04064,0.041,19.998048780487803,0.81992
1650240000000.0,2022-04-18 00:00:00,ASDBULL/USDT,0.042,0.042,0.04126,0.04154,2.0,0.08308
1650153600000.0,2022-04-17 00:00:00,ASDBULL/USDT,0.042,0.04222,0.04182,0.042,0.0,0.0
1650067200000.0,2022-04-16 00:00:00,ASDBULL/USDT,0.042,0.042,0.04167,0.042,0.0,0.0
1649980800000.0,2022-04-15 00:00:00,ASDBULL/USDT,0.042,0.04215,0.04104,0.042,238.0,9.996
1649894400000.0,2022-04-14 00:00:00,ASDBULL/USDT,0.04147,0.042,0.03944,0.042,499.99999999999994,21.0
1649808000000.0,2022-04-13 00:00:00,ASDBULL/USDT,0.04,0.04153,0.03827,0.04147,1384.087774294671,57.39812
1649721600000.0,2022-04-12 00:00:00,ASDBULL/USDT,0.04064,0.04225,0.03944,0.04,502.07750000000004,20.0831
1649635200000.0,2022-04-11 00:00:00,ASDBULL/USDT,0.04448,0.04449,0.04019,0.04064,596.0324803149606,24.22276
1649548800000.0,2022-04-10 00:00:00,ASDBULL/USDT,0.04683,0.04683,0.04312,0.04448,83012.09712230216,3692.37808
1649462400000.0,2022-04-09 00:00:00,ASDBULL/USDT,0.046,0.04684,0.04524,0.04683,1012.0582959641256,47.39469
1649376000000.0,2022-04-08 00:00:00,ASDBULL/USDT,0.04526,0.0461,0.04523,0.046,1691.8082608695652,77.82318
1649289600000.0,2022-04-07 00:00:00,ASDBULL/USDT,0.04811,0.04811,0.04476,0.04526,52129.95536897923,2359.40178
1649203200000.0,2022-04-06 00:00:00,ASDBULL/USDT,0.05228,0.05276,0.04811,0.04811,33694.32404905425,1621.03393
1649116800000.0,2022-04-05 00:00:00,ASDBULL/USDT,0.05355,0.05355,0.051825,0.05228,987.1164881407805,51.60645
1649030400000.0,2022-04-04 00:00:00,ASDBULL/USDT,0.054725,0.054725,0.052825,0.05355,3708.2605042016808,198.57735
1648944000000.0,2022-04-03 00:00:00,ASDBULL/USDT,0.05194,0.055525,0.04957,0.054725,77345.81196893558,4232.74956
1648857600000.0,2022-04-02 00:00:00,ASDBULL/USDT,0.05179,0.05675,0.05013,0.05194,112664.13457835965,5851.77515
1648771200000.0,2022-04-01 00:00:00,ASDBULL/USDT,0.05101,0.05244,0.0488,0.05179,127791.41436570766,6618.31735
1648684800000.0,2022-03-31 00:00:00,ASDBULL/USDT,0.05554,0.05554,0.051,0.05101,2997.3573809057048,152.8952
1648598400000.0,2022-03-30 00:00:00,ASDBULL/USDT,0.05094,0.05554,0.04953,0.05554,119706.73262513503,6648.51193
1648512000000.0,2022-03-29 00:00:00,ASDBULL/USDT,0.0545,0.0545,0.046675,0.05094,155344.57145661564,7913.25247
1648425600000.0,2022-03-28 00:00:00,ASDBULL/USDT,0.04771,0.0545,0.04771,0.0545,151511.29119266054,8257.36537
1648339200000.0,2022-03-27 00:00:00,ASDBULL/USDT,0.044,0.04771,0.044,0.04771,2104.9220289247537,100.42583
1648252800000.0,2022-03-26 00:00:00,ASDBULL/USDT,0.0446,0.04603,0.04356,0.044,140.61772727272728,6.18718
1648166400000.0,2022-03-25 00:00:00,ASDBULL/USDT,0.04477,0.04478,0.04269,0.0446,10.0,0.446
1648080000000.0,2022-03-24 00:00:00,ASDBULL/USDT,0.0408,0.04478,0.0405,0.04477,752.7355371900827,33.69997
1647993600000.0,2022-03-23 00:00:00,ASDBULL/USDT,0.04282,0.04333,0.04059,0.0408,2913.78431372549,118.8824
1647907200000.0,2022-03-22 00:00:00,ASDBULL/USDT,0.04109,0.04311,0.03985,0.04282,1710.7638953759924,73.25491
1647820800000.0,2022-03-21 00:00:00,ASDBULL/USDT,0.04116,0.04135,0.03962,0.04109,0.0,0.0
1647734400000.0,2022-03-20 00:00:00,ASDBULL/USDT,0.04135,0.04135,0.03964,0.04116,525.4142371234208,21.62605
1647648000000.0,2022-03-19 00:00:00,ASDBULL/USDT,0.03879,0.04135,0.03879,0.04135,2730.5397823458284,112.90782
1647561600000.0,2022-03-18 00:00:00,ASDBULL/USDT,0.03886,0.03888,0.03868,0.03879,2.0,0.07758
1647475200000.0,2022-03-17 00:00:00,ASDBULL/USDT,0.03886,0.03886,0.03886,0.03886,0.0,0.0
1647388800000.0,2022-03-16 00:00:00,ASDBULL/USDT,0.04076,0.04086,0.03859,0.03886,29.000000000000004,1.12694
1647302400000.0,2022-03-15 00:00:00,ASDBULL/USDT,0.04041,0.04091,0.04019,0.04076,3.9563297350343474,0.16126
1647216000000.0,2022-03-14 00:00:00,ASDBULL/USDT,0.03886,0.04224,0.03886,0.04041,204.2769116555308,8.25483
1647129600000.0,2022-03-13 00:00:00,ASDBULL/USDT,0.04238,0.04238,0.03886,0.03886,382.9292331446217,14.88063
1647043200000.0,2022-03-12 00:00:00,ASDBULL/USDT,0.04283,0.04387,0.04176,0.04238,28.984190655969797,1.22835
1646956800000.0,2022-03-11 00:00:00,ASDBULL/USDT,0.04484,0.04484,0.04176,0.04283,152.0,6.51016
1646870400000.0,2022-03-10 00:00:00,ASDBULL/USDT,0.04594,0.04594,0.0426,0.04484,199.90990187332739,8.96396
1646784000000.0,2022-03-09 00:00:00,ASDBULL/USDT,0.04249,0.04594,0.04101,0.04594,1852.470831519373,85.10251
1646697600000.0,2022-03-08 00:00:00,ASDBULL/USDT,0.04194,0.04257,0.04069,0.04249,4438.376323840904,188.58661
1646611200000.0,2022-03-07 00:00:00,ASDBULL/USDT,0.043,0.043,0.04138,0.04194,5.000715307582261,0.20973
1646524800000.0,2022-03-06 00:00:00,ASDBULL/USDT,0.04399,0.04399,0.04254,0.043,8066.000000000001,346.838
1646438400000.0,2022-03-05 00:00:00,ASDBULL/USDT,0.04417,0.04423,0.04101,0.04399,2852.4294157763125,125.47837
1646352000000.0,2022-03-04 00:00:00,ASDBULL/USDT,0.0467,0.0467,0.04275,0.04417,4.004980756169346,0.1769
1646265600000.0,2022-03-03 00:00:00,ASDBULL/USDT,0.04901,0.05011,0.04554,0.0467,3910.481156316917,182.61947
1646179200000.0,2022-03-02 00:00:00,ASDBULL/USDT,0.04891,0.04927,0.04767,0.04901,530.5325443786983,26.0014
1646092800000.0,2022-03-01 00:00:00,ASDBULL/USDT,0.04603,0.04932,0.0446,0.04891,11752.914127990185,574.83503
1646006400000.0,2022-02-28 00:00:00,ASDBULL/USDT,0.04603,0.04662,0.04405,0.04603,0.0,0.0
1645920000000.0,2022-02-27 00:00:00,ASDBULL/USDT,0.04603,0.04603,0.04495,0.04603,0.0,0.0
1645833600000.0,2022-02-26 00:00:00,ASDBULL/USDT,0.044,0.04603,0.044,0.04603,66.0,3.03798
1645747200000.0,2022-02-25 00:00:00,ASDBULL/USDT,0.04395,0.044,0.0426,0.044,8153.000000000001,358.732
1645660800000.0,2022-02-24 00:00:00,ASDBULL/USDT,0.04368,0.04395,0.04121,0.04395,2618.9306029579066,115.102
