https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HBAR,Volume USDT
1661817600,2022-08-30 00:00:00,HBAR/USDT,0.06593,0.0664,0.06229,0.06342,15020043.71533088,962610.5885899955325
1661731200,2022-08-29 00:00:00,HBAR/USDT,0.06256,0.06615,0.06182,0.06585,12002449.17217948,774163.4973395006467
1661644800,2022-08-28 00:00:00,HBAR/USDT,0.06281,0.0653,0.06221,0.06256,8632125.51634593,552858.0640518934161
1661558400,2022-08-27 00:00:00,HBAR/USDT,0.06265,0.06371,0.06169,0.0628,7573625.98275533,475064.1824612482147
1661472000,2022-08-26 00:00:00,HBAR/USDT,0.06959,0.06959,0.0618,0.06266,21634016.01312678,1444434.2198059922972
1661385600,2022-08-25 00:00:00,HBAR/USDT,0.06735,0.07006,0.06719,0.06955,11257756.92896541,770975.5156852140562
1661299200,2022-08-24 00:00:00,HBAR/USDT,0.06712,0.07035,0.06513,0.06737,11255611.97894491,760075.0857875076767
1661212800,2022-08-23 00:00:00,HBAR/USDT,0.06647,0.06759,0.06416,0.06708,8002229.45818106,532730.0195750158663
1661126400,2022-08-22 00:00:00,HBAR/USDT,0.06957,0.07098,0.06373,0.06642,10711882.8532318,714640.9913021710077
1661040000,2022-08-21 00:00:00,HBAR/USDT,0.06767,0.07016,0.06653,0.06953,8000883.44486954,547462.1131930945378
1660953600,2022-08-20 00:00:00,HBAR/USDT,0.06535,0.06833,0.06518,0.06766,13768670.70581776,923048.4115915762528
1660867200,2022-08-19 00:00:00,HBAR/USDT,0.07073,0.07073,0.06378,0.06525,18894766.14071173,1255156.0393631626924
1660780800,2022-08-18 00:00:00,HBAR/USDT,0.0735,0.07468,0.06901,0.07081,8443968.21676684,616386.0206152947794
1660694400,2022-08-17 00:00:00,HBAR/USDT,0.07685,0.079,0.07288,0.07356,10926589.27611322,825903.4578293666402
1660608000,2022-08-16 00:00:00,HBAR/USDT,0.07782,0.0784,0.07579,0.07681,8076140.28000948,622268.5249230662616
1660521600,2022-08-15 00:00:00,HBAR/USDT,0.07896,0.08089,0.07656,0.07775,10464557.01182933,823393.532706991062
1660435200,2022-08-14 00:00:00,HBAR/USDT,0.08124,0.08244,0.07781,0.0789,10521467.82516561,847852.4605050445478
1660348800,2022-08-13 00:00:00,HBAR/USDT,0.08292,0.084,0.08095,0.08118,8833061.41052248,728190.0164581809649
1660262400,2022-08-12 00:00:00,HBAR/USDT,0.08104,0.08313,0.07909,0.08289,12445425.76989507,1010158.8073338767051
1660176000,2022-08-11 00:00:00,HBAR/USDT,0.07888,0.08446,0.0786,0.08098,22160740.31725041,1790301.8297472623538
1660089600,2022-08-10 00:00:00,HBAR/USDT,0.07479,0.07906,0.0725,0.07881,19434711.66479589,1485723.4503578775
1660003200,2022-08-09 00:00:00,HBAR/USDT,0.08007,0.08157,0.07234,0.07483,26926133.76782537,2060643.5118446693527
1659916800,2022-08-08 00:00:00,HBAR/USDT,0.07694,0.08138,0.07683,0.08008,15701027.23941988,1241258.8856478690873
1659830400,2022-08-07 00:00:00,HBAR/USDT,0.07684,0.07879,0.07563,0.07694,12820845.04942136,992242.6906311648057
1659744000,2022-08-06 00:00:00,HBAR/USDT,0.07583,0.07889,0.07507,0.07679,14031279.94917803,1080373.9266509181423
1659657600,2022-08-05 00:00:00,HBAR/USDT,0.07216,0.07603,0.07167,0.07582,11855831.20779239,875641.0846980090175
1659571200,2022-08-04 00:00:00,HBAR/USDT,0.07077,0.0734,0.0705,0.07204,14156754.5481454,1013595.4337602786918
1659484800,2022-08-03 00:00:00,HBAR/USDT,0.0726,0.07408,0.07011,0.07084,21843594.34294304,1575565.5232858872492
1659398400,2022-08-02 00:00:00,HBAR/USDT,0.07683,0.07801,0.07,0.07256,27241680.6688165,2026551.4185964230421
1659312000,2022-08-01 00:00:00,HBAR/USDT,0.07565,0.07923,0.07445,0.07683,20003374.47299254,1529702.0672269064068
1659225600,2022-07-31 00:00:00,HBAR/USDT,0.07288,0.0816,0.07223,0.07563,28502603.50124295,2203798.0779942175476
1659139200,2022-07-30 00:00:00,HBAR/USDT,0.0716,0.07853,0.07059,0.07287,23774258.47309509,1764187.28722009404
1659052800,2022-07-29 00:00:00,HBAR/USDT,0.07243,0.0741,0.0693,0.0715,31927126.85981097,2291211.9297368968082
1658966400,2022-07-28 00:00:00,HBAR/USDT,0.07049,0.07291,0.06771,0.07241,20674190.24692572,1453837.4727247141259
1658880000,2022-07-27 00:00:00,HBAR/USDT,0.06594,0.07056,0.06421,0.07056,17740332.39484379,1180789.2144669642445
1658793600,2022-07-26 00:00:00,HBAR/USDT,0.06504,0.06594,0.06316,0.06594,12564448.92359985,806565.3616249839986
1658707200,2022-07-25 00:00:00,HBAR/USDT,0.0724,0.07244,0.06491,0.06513,22195097.04118012,1512950.3433290352775
1658620800,2022-07-24 00:00:00,HBAR/USDT,0.06853,0.07412,0.06781,0.07238,15744734.23804706,1127396.4777502367394
1658534400,2022-07-23 00:00:00,HBAR/USDT,0.06942,0.07186,0.06665,0.06852,11967758.75480169,826578.540688879968
1658448000,2022-07-22 00:00:00,HBAR/USDT,0.07121,0.07542,0.069,0.06938,14621406.08906286,1057405.622083865658
1658361600,2022-07-21 00:00:00,HBAR/USDT,0.07031,0.07193,0.06784,0.07117,17965907.22390759,1259956.3103778126042
1658275200,2022-07-20 00:00:00,HBAR/USDT,0.07341,0.07724,0.06971,0.07028,26917985.46050866,2011823.419243963092
1658188800,2022-07-19 00:00:00,HBAR/USDT,0.07055,0.07481,0.0691,0.07339,26891936.45910354,1937050.4471195596389
1658102400,2022-07-18 00:00:00,HBAR/USDT,0.06484,0.07174,0.06465,0.07051,27338519.34446443,1891134.3762803655281
1658016000,2022-07-17 00:00:00,HBAR/USDT,0.0666,0.06721,0.06415,0.06484,12845846.81623759,842363.2471057789974
1657929600,2022-07-16 00:00:00,HBAR/USDT,0.06522,0.06746,0.06364,0.06669,11311930.72725392,743492.4270078303008
1657843200,2022-07-15 00:00:00,HBAR/USDT,0.06409,0.06654,0.06301,0.06512,14138950.52245305,918499.7384490352731
1657756800,2022-07-14 00:00:00,HBAR/USDT,0.06322,0.06442,0.05781,0.06404,18491582.22903143,1154523.2835669940853
1657670400,2022-07-13 00:00:00,HBAR/USDT,0.05939,0.06355,0.05786,0.06322,22792010.24213107,1377460.8600294665717
1657584000,2022-07-12 00:00:00,HBAR/USDT,0.06071,0.06206,0.05908,0.05931,19529476.902902,1186795.1327676337423
1657497600,2022-07-11 00:00:00,HBAR/USDT,0.06487,0.06568,0.06004,0.06083,17186197.09404608,1073991.8630824230833
1657411200,2022-07-10 00:00:00,HBAR/USDT,0.06869,0.06924,0.06342,0.06485,14679942.88469751,966521.9317558760711
1657324800,2022-07-09 00:00:00,HBAR/USDT,0.06404,0.06985,0.06403,0.06861,20036908.54846949,1340297.5213203007971
1657238400,2022-07-08 00:00:00,HBAR/USDT,0.06477,0.06663,0.06084,0.06405,22583681.7515559,1453355.1119288114186
1657152000,2022-07-07 00:00:00,HBAR/USDT,0.0626,0.06544,0.06179,0.06473,19010982.52467675,1210518.2517735730398
1657065600,2022-07-06 00:00:00,HBAR/USDT,0.06167,0.06306,0.06067,0.06268,22022168.61190279,1359517.8253805512644
1656979200,2022-07-05 00:00:00,HBAR/USDT,0.06374,0.06486,0.06,0.06164,30318409.76183027,1878001.3314224394697
1656892800,2022-07-04 00:00:00,HBAR/USDT,0.06239,0.06397,0.06034,0.06372,16456707.84439593,1023988.94663451629
1656806400,2022-07-03 00:00:00,HBAR/USDT,0.06349,0.06379,0.06092,0.06241,14495472.52655053,901367.3785299847761
1656720000,2022-07-02 00:00:00,HBAR/USDT,0.06165,0.06387,0.06085,0.06344,17220005.81115399,1073299.4717277517412
1656633600,2022-07-01 00:00:00,HBAR/USDT,0.06341,0.06504,0.06075,0.06161,27675139.05991851,1729586.2719863521909
1656547200,2022-06-30 00:00:00,HBAR/USDT,0.06477,0.06497,0.05976,0.06335,33194783.16181444,2047865.7158969861383
1656460800,2022-06-29 00:00:00,HBAR/USDT,0.0661,0.06685,0.05844,0.06471,33538930.43684923,2178791.9509394004055
1656374400,2022-06-28 00:00:00,HBAR/USDT,0.07001,0.07094,0.06514,0.06609,22468880.55603218,1538726.3091460493837
1656288000,2022-06-27 00:00:00,HBAR/USDT,0.06874,0.07227,0.06838,0.07005,24672673.34419243,1734306.8301315182531
1656201600,2022-06-26 00:00:00,HBAR/USDT,0.07416,0.07582,0.06847,0.06884,26439810.87391038,1912733.844284274071
1656115200,2022-06-25 00:00:00,HBAR/USDT,0.07378,0.07547,0.07059,0.07412,22901356.27059838,1677617.7102133341936
1656028800,2022-06-24 00:00:00,HBAR/USDT,0.07328,0.0761,0.07254,0.07377,25948965.44092527,1932044.1981088048144
1655942400,2022-06-23 00:00:00,HBAR/USDT,0.0698,0.07374,0.06953,0.07324,28849890.85619701,2079949.7264923227749
1655856000,2022-06-22 00:00:00,HBAR/USDT,0.07381,0.07698,0.06976,0.06982,45075382.73042462,3330161.6888113497746
1655769600,2022-06-21 00:00:00,HBAR/USDT,0.07071,0.07972,0.06956,0.07376,34672461.52651999,2606901.2244691995837
1655683200,2022-06-20 00:00:00,HBAR/USDT,0.06647,0.07422,0.06532,0.07066,35569171.32974075,2493962.3240539280864
1655596800,2022-06-19 00:00:00,HBAR/USDT,0.06239,0.06808,0.06013,0.0665,27312796.16383819,1744523.4169009245502
1655510400,2022-06-18 00:00:00,HBAR/USDT,0.06805,0.06926,0.05818,0.06225,47532665.83719634,3000328.5197889799344
1655424000,2022-06-17 00:00:00,HBAR/USDT,0.0654,0.07315,0.06484,0.06807,31726567.26721448,2157794.3871210011149
1655337600,2022-06-16 00:00:00,HBAR/USDT,0.07204,0.07281,0.06427,0.06539,27241788.30988746,1837976.1718323380879
1655251200,2022-06-15 00:00:00,HBAR/USDT,0.0672,0.0721,0.06012,0.07202,55743872.40030792,3599481.3698459411344
1655164800,2022-06-14 00:00:00,HBAR/USDT,0.0659,0.07227,0.06077,0.06721,45545608.34342936,2975235.105675262003
1655078400,2022-06-13 00:00:00,HBAR/USDT,0.06943,0.0711,0.05649,0.06593,67761363.82528762,4370246.8661717592066
1654992000,2022-06-12 00:00:00,HBAR/USDT,0.07815,0.07875,0.06934,0.0695,20555085.89496976,1498992.3073335871684
1654905600,2022-06-11 00:00:00,HBAR/USDT,0.08113,0.08319,0.0749,0.07813,13115198.48521694,1028418.2719725637602
1654819200,2022-06-10 00:00:00,HBAR/USDT,0.08643,0.08734,0.08,0.08111,12456510.48424735,1035489.5260542762093
1654732800,2022-06-09 00:00:00,HBAR/USDT,0.0881,0.0895,0.0861,0.08658,12157084.35804991,1067708.8584166422967
1654646400,2022-06-08 00:00:00,HBAR/USDT,0.09066,0.09207,0.08683,0.08807,9005494.01968356,805154.4479185294891
1654560000,2022-06-07 00:00:00,HBAR/USDT,0.09677,0.0991,0.08871,0.09078,12041458.43623585,1099750.1568415600643
1654473600,2022-06-06 00:00:00,HBAR/USDT,0.09359,0.09831,0.09337,0.09674,11268044.6229508,1081076.5400290579485
1654387200,2022-06-05 00:00:00,HBAR/USDT,0.09037,0.09598,0.09023,0.09363,16990873.24588816,1582462.2332145805572
1654300800,2022-06-04 00:00:00,HBAR/USDT,0.08874,0.09062,0.08725,0.0904,4748937.73909038,422856.8949449938582
1654214400,2022-06-03 00:00:00,HBAR/USDT,0.09234,0.09303,0.0877,0.08867,5787143.15286459,518933.2743844418542
1654128000,2022-06-02 00:00:00,HBAR/USDT,0.08947,0.0929,0.08775,0.09234,15358080.29205219,1384361.9885435493292
1654041600,2022-06-01 00:00:00,HBAR/USDT,0.09449,0.09811,0.0883,0.08955,15610705.90523699,1457861.1126988914725
1653955200,2022-05-31 00:00:00,HBAR/USDT,0.09777,0.09916,0.09272,0.0944,12146824.92677781,1161357.4750024766252
1653868800,2022-05-30 00:00:00,HBAR/USDT,0.09073,0.09895,0.08955,0.09776,14488501.97427359,1371467.7395010257333
1653782400,2022-05-29 00:00:00,HBAR/USDT,0.08904,0.09073,0.08646,0.09067,11214161.47767496,997917.3149542017141
1653696000,2022-05-28 00:00:00,HBAR/USDT,0.08724,0.09691,0.0861,0.0891,11736163.07286052,1038004.7669545909571
1653609600,2022-05-27 00:00:00,HBAR/USDT,0.09071,0.09311,0.08566,0.08706,23637194.54612104,2107708.3841872529217
1653523200,2022-05-26 00:00:00,HBAR/USDT,0.09778,0.09941,0.08736,0.09079,18369168.45082221,1697683.9707942510565
1653436800,2022-05-25 00:00:00,HBAR/USDT,0.0993,0.10096,0.09565,0.0977,10200218.20181069,997112.327049453002
1653350400,2022-05-24 00:00:00,HBAR/USDT,0.09857,0.10064,0.09315,0.09956,12054533.79008061,1182215.9088779980577
1653264000,2022-05-23 00:00:00,HBAR/USDT,0.10415,0.10831,0.09716,0.09845,12124385.99929004,1250900.1329904851277
1653177600,2022-05-22 00:00:00,HBAR/USDT,0.10127,0.10513,0.09894,0.10423,7047599.75424139,724672.2989210592645
1653091200,2022-05-21 00:00:00,HBAR/USDT,0.09965,0.10319,0.09825,0.10127,8305421.44480781,837251.4516780448606
1653004800,2022-05-20 00:00:00,HBAR/USDT,0.10364,0.10577,0.09776,0.0995,13428764.9666894,1362550.5050872588107
1652918400,2022-05-19 00:00:00,HBAR/USDT,0.0992,0.10681,0.09608,0.10352,15634687.62015145,1582254.6549231435194
1652832000,2022-05-18 00:00:00,HBAR/USDT,0.1096,0.11038,0.09824,0.09934,16465694.43380364,1699702.2318888301335
1652745600,2022-05-17 00:00:00,HBAR/USDT,0.10226,0.11003,0.09985,0.10966,20675653.23624135,2175450.2696957814277
1652659200,2022-05-16 00:00:00,HBAR/USDT,0.10799,0.11515,0.09786,0.10226,18112791.72574527,1862385.9400190370083
1652572800,2022-05-15 00:00:00,HBAR/USDT,0.10164,0.10819,0.09707,0.10808,14830793.04547156,1519520.6241083226063
1652486400,2022-05-14 00:00:00,HBAR/USDT,0.0963,0.10494,0.0917,0.1016,14462438.6540017,1414876.7653555830572
1652400000,2022-05-13 00:00:00,HBAR/USDT,0.08688,0.10716,0.08583,0.09639,23960585.35503184,2393691.7747311535769
1652313600,2022-05-12 00:00:00,HBAR/USDT,0.0913,0.09716,0.0735,0.08688,55093299.48736611,4606197.9342145988236
1652227200,2022-05-11 00:00:00,HBAR/USDT,0.11463,0.12016,0.08239,0.09141,64586096.57213738,6546901.3256203322947
1652140800,2022-05-10 00:00:00,HBAR/USDT,0.10628,0.12197,0.10265,0.11463,30245162.75922885,3427298.9751485677698
1652054400,2022-05-09 00:00:00,HBAR/USDT,0.12777,0.13236,0.10474,0.10606,30267301.01368321,3521072.2335500908536
1651968000,2022-05-08 00:00:00,HBAR/USDT,0.13027,0.1312,0.12455,0.12779,12912907.70226346,1643078.875374207666
1651881600,2022-05-07 00:00:00,HBAR/USDT,0.13386,0.13604,0.126,0.13028,8051173.08889681,1064927.1783936595878
1651795200,2022-05-06 00:00:00,HBAR/USDT,0.13537,0.13684,0.12856,0.13371,14157428.17522406,1883561.0915960383036
1651708800,2022-05-05 00:00:00,HBAR/USDT,0.15144,0.15524,0.13264,0.13548,18284037.93061748,2619852.0217923343796
1651622400,2022-05-04 00:00:00,HBAR/USDT,0.13849,0.15151,0.13721,0.15124,12263926.90246211,1771498.2415088768683
1651536000,2022-05-03 00:00:00,HBAR/USDT,0.13984,0.14696,0.13713,0.13841,11746305.36432993,1662257.1852184921534
1651449600,2022-05-02 00:00:00,HBAR/USDT,0.14579,0.14817,0.13292,0.13988,16235229.9418422,2273140.6390599674384
1651363200,2022-05-01 00:00:00,HBAR/USDT,0.14126,0.15156,0.13696,0.14572,11481443.69797725,1652824.4252072666271
1651276800,2022-04-30 00:00:00,HBAR/USDT,0.15908,0.1628,0.13,0.14126,21362610.4820883,3216531.3473690031123
1651190400,2022-04-29 00:00:00,HBAR/USDT,0.16988,0.17158,0.15578,0.15895,11312210.95153891,1850387.1544789403946
1651104000,2022-04-28 00:00:00,HBAR/USDT,0.16925,0.17369,0.16625,0.16985,9365909.18038563,1588271.4992222739724
1651017600,2022-04-27 00:00:00,HBAR/USDT,0.16764,0.17413,0.1646,0.16929,9302018.32314603,1573283.6066125451362
1650931200,2022-04-26 00:00:00,HBAR/USDT,0.18165,0.18323,0.16367,0.16756,13148106.34734867,2274480.5684475037216
1650844800,2022-04-25 00:00:00,HBAR/USDT,0.18571,0.18612,0.17139,0.18155,17649799.33311616,3139525.2327961523642
1650758400,2022-04-24 00:00:00,HBAR/USDT,0.18685,0.18948,0.18382,0.18583,7625326.32206898,1423191.3059321160433
1650672000,2022-04-23 00:00:00,HBAR/USDT,0.18962,0.19088,0.18628,0.18683,5285523.67929352,998844.0514082336346
1650585600,2022-04-22 00:00:00,HBAR/USDT,0.19069,0.19462,0.18684,0.18958,9016356.79873526,1718570.1323088168079
1650499200,2022-04-21 00:00:00,HBAR/USDT,0.19619,0.20248,0.18535,0.19069,9769172.10671924,1918140.422397113122
1650412800,2022-04-20 00:00:00,HBAR/USDT,0.19929,0.20434,0.1924,0.1962,10614688.7009307,2104013.2882250707231
1650326400,2022-04-19 00:00:00,HBAR/USDT,0.19478,0.20038,0.1922,0.19941,9700301.28877345,1908290.6256921338116
1650240000,2022-04-18 00:00:00,HBAR/USDT,0.19224,0.19514,0.18118,0.19471,11162174.94029664,2096123.6883459579256
1650153600,2022-04-17 00:00:00,HBAR/USDT,0.19816,0.20121,0.19014,0.19232,6183033.71813268,1215153.1722436601752
1650067200,2022-04-16 00:00:00,HBAR/USDT,0.19991,0.20398,0.19655,0.19816,5258158.73801047,1050559.2146607891878
1649980800,2022-04-15 00:00:00,HBAR/USDT,0.19621,0.20142,0.19439,0.19997,9528913.86057169,1885859.8347113317653
1649894400,2022-04-14 00:00:00,HBAR/USDT,0.20342,0.20548,0.19261,0.19633,7131868.91842663,1421695.1392624224881
1649808000,2022-04-13 00:00:00,HBAR/USDT,0.19838,0.20493,0.19527,0.20324,11333976.85482742,2269474.7142584841536
1649721600,2022-04-12 00:00:00,HBAR/USDT,0.19492,0.20363,0.19233,0.19836,10370295.12640005,2057004.7391680832156
1649635200,2022-04-11 00:00:00,HBAR/USDT,0.20804,0.20893,0.19193,0.19476,18946140.05122783,3774071.6394759025536
1649548800,2022-04-10 00:00:00,HBAR/USDT,0.21375,0.21876,0.20795,0.20832,8056321.42687686,1720589.9133342502985
1649462400,2022-04-09 00:00:00,HBAR/USDT,0.20829,0.21479,0.20721,0.21374,5787228.61725598,1218043.488226897214
1649376000,2022-04-08 00:00:00,HBAR/USDT,0.22252,0.22428,0.206,0.2085,9534002.03005597,2038528.8621383441935
1649289600,2022-04-07 00:00:00,HBAR/USDT,0.21,0.23005,0.205,0.22254,20060424.99074388,4410485.4283717989753
1649203200,2022-04-06 00:00:00,HBAR/USDT,0.22715,0.22727,0.20818,0.21036,15631530.61635032,3383854.9205049359579
1649116800,2022-04-05 00:00:00,HBAR/USDT,0.23873,0.24111,0.22586,0.2271,11255757.79634771,2645423.0960122496762
1649030400,2022-04-04 00:00:00,HBAR/USDT,0.24815,0.24822,0.22868,0.23867,13497277.18265263,3225729.5220616456073
1648944000,2022-04-03 00:00:00,HBAR/USDT,0.24528,0.25031,0.24069,0.24821,9902685.51846029,2438887.161764829781
1648857600,2022-04-02 00:00:00,HBAR/USDT,0.24617,0.25258,0.24058,0.24528,16372403.57198942,4053096.9793727987544
1648771200,2022-04-01 00:00:00,HBAR/USDT,0.23646,0.24882,0.23004,0.24645,18686309.01021138,4488336.1350048625283
1648684800,2022-03-31 00:00:00,HBAR/USDT,0.2542,0.26126,0.23207,0.23652,23125090.66611498,5742501.4719004671108
1648598400,2022-03-30 00:00:00,HBAR/USDT,0.254,0.25959,0.24423,0.25422,14456781.0969541,3654425.5512678711384
1648512000,2022-03-29 00:00:00,HBAR/USDT,0.23579,0.26868,0.23512,0.25421,26619094.51896022,6758662.8192399505878
1648425600,2022-03-28 00:00:00,HBAR/USDT,0.2423,0.2517,0.234,0.23533,21935949.77270013,5366103.9698789463353
1648339200,2022-03-27 00:00:00,HBAR/USDT,0.22717,0.2475,0.22665,0.24244,20114711.64531138,4778405.6472580130355
1648252800,2022-03-26 00:00:00,HBAR/USDT,0.22321,0.22734,0.22144,0.22715,7007713.77033938,1574503.7409304810574
1648166400,2022-03-25 00:00:00,HBAR/USDT,0.22024,0.23028,0.21684,0.22299,12763280.61789355,2858702.2382532085935
1648080000,2022-03-24 00:00:00,HBAR/USDT,0.21801,0.22823,0.21746,0.22035,13975450.53144337,3100020.722396500239
1647993600,2022-03-23 00:00:00,HBAR/USDT,0.21486,0.2196,0.21073,0.21801,13281359.82253723,2864053.980620129864
1647907200,2022-03-22 00:00:00,HBAR/USDT,0.21123,0.22,0.21001,0.21486,9857689.16241062,2125657.4899996998905
1647820800,2022-03-21 00:00:00,HBAR/USDT,0.20944,0.21599,0.20522,0.21124,8803458.19349521,1851035.8311955328124
1647734400,2022-03-20 00:00:00,HBAR/USDT,0.21018,0.21249,0.20574,0.20947,6372852.24280595,1331008.483608353709
1647648000,2022-03-19 00:00:00,HBAR/USDT,0.2084,0.21351,0.20681,0.21022,6879902.10535668,1449664.7235292236684
1647561600,2022-03-18 00:00:00,HBAR/USDT,0.20514,0.21124,0.19932,0.2082,7043807.34540225,1438371.0025952692129
1647475200,2022-03-17 00:00:00,HBAR/USDT,0.20442,0.20908,0.20317,0.20562,6076332.46158487,1250843.3817275915783
1647388800,2022-03-16 00:00:00,HBAR/USDT,0.20006,0.20542,0.194,0.2044,9947285.43137621,1987479.6294983212185
1647302400,2022-03-15 00:00:00,HBAR/USDT,0.2037,0.20418,0.1958,0.20023,6106236.61033437,1219177.8320606381325
1647216000,2022-03-14 00:00:00,HBAR/USDT,0.19924,0.2057,0.1985,0.20373,5479206.49808463,1104728.452679983
1647129600,2022-03-13 00:00:00,HBAR/USDT,0.20537,0.20927,0.19745,0.19935,4894682.05675844,997797.6973438622203
1647043200,2022-03-12 00:00:00,HBAR/USDT,0.20532,0.21219,0.20522,0.20537,5774824.47507595,1203100.3607880565568
1646956800,2022-03-11 00:00:00,HBAR/USDT,0.21626,0.21626,0.20479,0.20559,6597388.8539702,1383107.0058629042777
1646870400,2022-03-10 00:00:00,HBAR/USDT,0.21273,0.22149,0.2018,0.21628,10427725.87303682,2199530.1189398020059
1646784000,2022-03-09 00:00:00,HBAR/USDT,0.20489,0.21542,0.20384,0.21289,8242890.7528979,1739882.0424423978936
1646697600,2022-03-08 00:00:00,HBAR/USDT,0.2059,0.21381,0.20162,0.20509,7494543.5799526,1550139.1099354994261
1646611200,2022-03-07 00:00:00,HBAR/USDT,0.20254,0.21357,0.19815,0.206,6268628.88896638,1287678.36634284149
1646524800,2022-03-06 00:00:00,HBAR/USDT,0.20998,0.21189,0.20088,0.20251,5203903.86682455,1075782.3747635675691
1646438400,2022-03-05 00:00:00,HBAR/USDT,0.20544,0.21226,0.2015,0.21024,4904452.47191835,1019015.1909123355458
1646352000,2022-03-04 00:00:00,HBAR/USDT,0.22104,0.22132,0.20326,0.20572,7259131.23006373,1525703.7764790377948
1646265600,2022-03-03 00:00:00,HBAR/USDT,0.22282,0.22983,0.21445,0.22104,7405468.36198941,1643438.0247419558019
1646179200,2022-03-02 00:00:00,HBAR/USDT,0.22731,0.22838,0.21789,0.2227,8906905.26053268,1992112.946348167438
1646092800,2022-03-01 00:00:00,HBAR/USDT,0.23038,0.23526,0.22218,0.2273,17414355.05878133,3972523.8380073147843
1646006400,2022-02-28 00:00:00,HBAR/USDT,0.20965,0.231,0.20716,0.23038,10893814.36700008,2404065.2390275168396
1645920000,2022-02-27 00:00:00,HBAR/USDT,0.22362,0.22563,0.20647,0.20992,10138916.15219668,2186343.001457600411
1645833600,2022-02-26 00:00:00,HBAR/USDT,0.22501,0.233,0.21904,0.22328,8014278.04034084,1803481.4926569377459
1645747200,2022-02-25 00:00:00,HBAR/USDT,0.21606,0.22966,0.208,0.2251,14950442.08303377,3286245.2832258718782
1645660800,2022-02-24 00:00:00,HBAR/USDT,0.21827,0.22612,0.187,0.21617,33789276.87133565,6868238.7475798180493
1645574400,2022-02-23 00:00:00,HBAR/USDT,0.23531,0.23942,0.21777,0.21829,19473791.06273247,4447702.7068810858544
1645488000,2022-02-22 00:00:00,HBAR/USDT,0.20107,0.24253,0.19456,0.23536,33156592.27738256,7345046.0041236926458
1645401600,2022-02-21 00:00:00,HBAR/USDT,0.21511,0.225,0.19646,0.20112,11091404.38509148,2346322.7857937923063
1645315200,2022-02-20 00:00:00,HBAR/USDT,0.23195,0.23552,0.21312,0.21512,10317158.23094843,2289719.6484811430121
1645228800,2022-02-19 00:00:00,HBAR/USDT,0.22837,0.23473,0.2222,0.23217,7353630.05680854,1687867.0462068428256
1645142400,2022-02-18 00:00:00,HBAR/USDT,0.23468,0.24215,0.22509,0.22837,10202517.1216025,2378366.6609924832502
1645056000,2022-02-17 00:00:00,HBAR/USDT,0.26143,0.26314,0.23281,0.23469,14253225.95886196,3536839.0690236219554
1644969600,2022-02-16 00:00:00,HBAR/USDT,0.25909,0.26663,0.24772,0.26066,12629113.36775816,3242932.0727530985504
