https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CVX,Volume USDT
1663398000,2022-09-17 07:00:00,CVX/USDT,4.7505,4.7625,4.7481,4.7604,25.1216,119.3484995
1663394400,2022-09-17 06:00:00,CVX/USDT,4.7569,4.7599,4.7454,4.7498,8.9313,42.42613678
1663390800,2022-09-17 05:00:00,CVX/USDT,4.7828,4.7828,4.75,4.7566,13.4933,64.3695359
1663387200,2022-09-17 04:00:00,CVX/USDT,4.7682,4.8067,4.7682,4.7949,16.4385,78.72124213
1663383600,2022-09-17 03:00:00,CVX/USDT,4.7789,4.7819,4.759,4.759,5.1267,24.43460587
1663380000,2022-09-17 02:00:00,CVX/USDT,4.7763,4.7915,4.7666,4.7666,11.0151,52.59970058
1663376400,2022-09-17 01:00:00,CVX/USDT,4.75,4.8018,4.75,4.8018,33.8705,161.70937157
1663372800,2022-09-17 00:00:00,CVX/USDT,4.7837,4.8355,4.7241,4.7357,107.2521,510.96177943
1663369200,2022-09-16 23:00:00,CVX/USDT,4.7666,4.7781,4.75,4.75,9.0024,43.00227811
1663365600,2022-09-16 22:00:00,CVX/USDT,4.7754,4.8,4.7666,4.7707,33.4392,159.78285744
1663362000,2022-09-16 21:00:00,CVX/USDT,4.7721,4.8,4.7721,4.8,2.8481,13.6529302
1663358400,2022-09-16 20:00:00,CVX/USDT,4.768,4.7771,4.758,4.764,2.9034,13.8274948
1663354800,2022-09-16 19:00:00,CVX/USDT,4.7478,4.7774,4.7342,4.7592,63.555,303.29592266
1663351200,2022-09-16 18:00:00,CVX/USDT,4.7373,4.7526,4.7081,4.7484,126.0586,598.86797946
1663347600,2022-09-16 17:00:00,CVX/USDT,4.706,4.7357,4.7001,4.729,16.4868,78.01915634
1663344000,2022-09-16 16:00:00,CVX/USDT,4.75,4.75,4.7,4.7354,12.6367,59.46586189
1663340400,2022-09-16 15:00:00,CVX/USDT,4.7354,4.7578,4.725,4.725,31.8414,150.71881137
1663336800,2022-09-16 14:00:00,CVX/USDT,4.7064,4.7666,4.6922,4.753,48.9205,232.20538007
1663333200,2022-09-16 13:00:00,CVX/USDT,4.7289,4.75,4.7,4.7,60.2613,284.79187731
1663329600,2022-09-16 12:00:00,CVX/USDT,4.825,4.8284,4.725,4.725,129.2458,616.38992533
1663326000,2022-09-16 11:00:00,CVX/USDT,4.8089,4.825,4.7951,4.825,90.3653,434.11615832
1663322400,2022-09-16 10:00:00,CVX/USDT,4.7495,4.8019,4.7471,4.8019,67.4215,322.94642322
1663318800,2022-09-16 09:00:00,CVX/USDT,4.7207,4.7664,4.7207,4.7562,14.5591,69.06626549
1663315200,2022-09-16 08:00:00,CVX/USDT,4.8088,4.8088,4.7142,4.7165,224.7116,1070.71737508
1663311600,2022-09-16 07:00:00,CVX/USDT,4.8401,4.8401,4.8179,4.8179,24.2307,116.89244964
1663308000,2022-09-16 06:00:00,CVX/USDT,4.8342,4.875,4.8055,4.8247,946.938,4562.13233403
1663304400,2022-09-16 05:00:00,CVX/USDT,4.8393,4.875,4.8393,4.8542,24.7746,120.15287366
1663300800,2022-09-16 04:00:00,CVX/USDT,4.838,4.8985,4.838,4.85,121.4699,593.16274653
1663297200,2022-09-16 03:00:00,CVX/USDT,4.8247,4.8342,4.8143,4.8261,12.1042,58.41221091
1663293600,2022-09-16 02:00:00,CVX/USDT,4.8468,4.8468,4.7942,4.825,26.5316,127.70609185
1663290000,2022-09-16 01:00:00,CVX/USDT,4.8938,4.9183,4.8342,4.8412,28.1208,136.77713476
1663286400,2022-09-16 00:00:00,CVX/USDT,4.8403,4.9176,4.7978,4.9176,125.8078,610.285186
1663282800,2022-09-15 23:00:00,CVX/USDT,4.825,4.85,4.7978,4.8369,37.1731,179.21383255
1663279200,2022-09-15 22:00:00,CVX/USDT,4.8931,4.9019,4.8,4.8,170.8119,822.57275733
1663275600,2022-09-15 21:00:00,CVX/USDT,4.9364,4.9364,4.8914,4.8931,6.7666,33.16464019
1663272000,2022-09-15 20:00:00,CVX/USDT,4.9438,4.975,4.9,4.9462,74.7061,369.35104145
1663268400,2022-09-15 19:00:00,CVX/USDT,4.9269,4.9541,4.9198,4.9479,84.8429,419.48723586
1663264800,2022-09-15 18:00:00,CVX/USDT,4.925,4.9799,4.8988,4.9226,195.8872,969.60614386
1663261200,2022-09-15 17:00:00,CVX/USDT,4.95,5.0262,4.925,4.9251,140.8475,700.71592553
1663257600,2022-09-15 16:00:00,CVX/USDT,4.8853,4.9634,4.88,4.9372,118.0059,581.94938582
1663254000,2022-09-15 15:00:00,CVX/USDT,4.9752,4.9957,4.8516,4.883,497.8495,2453.89687559
1663250400,2022-09-15 14:00:00,CVX/USDT,4.829,5.0096,4.6075,4.993,2908.4145,14030.40550549
1663246800,2022-09-15 13:00:00,CVX/USDT,4.8079,4.825,4.788,4.8129,5.0996,24.533644
1663243200,2022-09-15 12:00:00,CVX/USDT,4.7841,4.8583,4.782,4.825,293.108,1415.71148717
1663239600,2022-09-15 11:00:00,CVX/USDT,4.7616,4.8,4.7616,4.8,13.2072,63.29691622
1663236000,2022-09-15 10:00:00,CVX/USDT,4.7916,4.8211,4.7435,4.7767,633.9533,3033.43570921
1663232400,2022-09-15 09:00:00,CVX/USDT,4.847,4.847,4.7926,4.7966,23.0193,110.77695909
1663228800,2022-09-15 08:00:00,CVX/USDT,4.9,4.92,4.829,4.8522,227.5626,1115.44153129
1663225200,2022-09-15 07:00:00,CVX/USDT,4.8498,4.9744,4.8394,4.9202,531.5543,2620.96907014
1663221600,2022-09-15 06:00:00,CVX/USDT,4.8019,4.8775,4.7425,4.8292,240.273,1160.45975607
1663218000,2022-09-15 05:00:00,CVX/USDT,4.778,4.8533,4.7665,4.8254,198.048,953.82624271
1663214400,2022-09-15 04:00:00,CVX/USDT,4.7749,4.7798,4.75,4.7798,74.8016,356.64018659
1663210800,2022-09-15 03:00:00,CVX/USDT,4.8231,4.8295,4.7007,4.7625,407.9994,1937.58567402
1663207200,2022-09-15 02:00:00,CVX/USDT,4.8407,4.8407,4.7716,4.8278,238.395,1145.72165737
1663203600,2022-09-15 01:00:00,CVX/USDT,4.8775,4.8775,4.825,4.8634,30.2036,146.6853201
1663200000,2022-09-15 00:00:00,CVX/USDT,4.9545,4.9545,4.8775,4.9001,136.1322,670.75277341
1663196400,2022-09-14 23:00:00,CVX/USDT,4.9471,4.9507,4.9368,4.9428,1.205,5.9594231
1663192800,2022-09-14 22:00:00,CVX/USDT,4.8931,4.9678,4.8884,4.9619,96.3247,474.33921167
1663189200,2022-09-14 21:00:00,CVX/USDT,4.8371,4.9176,4.8371,4.9009,407.4875,1999.48691389
1663185600,2022-09-14 20:00:00,CVX/USDT,4.85,4.8601,4.8348,4.851,341.5433,1655.57797387
1663182000,2022-09-14 19:00:00,CVX/USDT,4.8355,4.85,4.8081,4.85,142.7709,688.84740557
1663178400,2022-09-14 18:00:00,CVX/USDT,4.857,4.857,4.7425,4.8221,721.8063,3457.08099357
1663174800,2022-09-14 17:00:00,CVX/USDT,4.8687,4.8987,4.8221,4.8626,367.833,1779.57199595
1663171200,2022-09-14 16:00:00,CVX/USDT,4.9046,4.9046,4.85,4.883,198.5621,965.72554385
1663167600,2022-09-14 15:00:00,CVX/USDT,4.9491,4.9491,4.8914,4.8914,83.1262,408.61942568
1663164000,2022-09-14 14:00:00,CVX/USDT,4.95,5.0279,4.8914,4.9466,454.2791,2254.88364361
1663160400,2022-09-14 13:00:00,CVX/USDT,5.0698,5.075,4.8324,4.9494,4137.3244,20399.72293211
1663156800,2022-09-14 12:00:00,CVX/USDT,4.985,5.0926,4.985,5.0477,261.3738,1321.16076715
1663153200,2022-09-14 11:00:00,CVX/USDT,5.054,5.0605,4.9957,4.9957,216.9407,1085.55901491
1663149600,2022-09-14 10:00:00,CVX/USDT,5.057,5.082,5.0317,5.054,179.5589,908.90397779
1663146000,2022-09-14 09:00:00,CVX/USDT,5.0539,5.0634,5.0355,5.0634,0.4089,2.06634667
1663142400,2022-09-14 08:00:00,CVX/USDT,5.0373,5.0602,5.0136,5.0602,41.2263,207.71466772
1663138800,2022-09-14 07:00:00,CVX/USDT,5.0528,5.059,5,5.037,590.986,2973.09152056
1663135200,2022-09-14 06:00:00,CVX/USDT,5.0505,5.0692,5.05,5.05,9.4931,48.06993941
1663131600,2022-09-14 05:00:00,CVX/USDT,5.0681,5.094,5.043,5.0501,530.7883,2685.59586413
1663128000,2022-09-14 04:00:00,CVX/USDT,5.0504,5.08,5.025,5.08,36.1749,182.79829937
1663124400,2022-09-14 03:00:00,CVX/USDT,5.05,5.0647,5.0001,5.0605,668.627,3364.08722406
1663120800,2022-09-14 02:00:00,CVX/USDT,5.0011,5.05,5.0011,5.05,699.7071,3526.35970937
1663117200,2022-09-14 01:00:00,CVX/USDT,4.9912,5.0247,4.9877,5.0247,48.6859,243.54153585
1663113600,2022-09-14 00:00:00,CVX/USDT,4.9854,5.0221,4.9634,4.9916,465.2173,2314.69083584
1663110000,2022-09-13 23:00:00,CVX/USDT,5.0686,5.071,4.9577,4.9957,2152.9002,10725.09024498
1663106400,2022-09-13 22:00:00,CVX/USDT,5.1,5.1083,5.0474,5.0746,80.1335,407.0120287
1663102800,2022-09-13 21:00:00,CVX/USDT,5.141,5.1415,5.08,5.1076,155.4245,796.86630497
1663099200,2022-09-13 20:00:00,CVX/USDT,5.14,5.1722,5.124,5.1573,108.447,558.86263071
1663095600,2022-09-13 19:00:00,CVX/USDT,5.0809,5.141,5.0363,5.1404,297.5802,1513.00176974
1663092000,2022-09-13 18:00:00,CVX/USDT,5.2,5.2,5.0808,5.0808,407.3033,2089.26548857
1663088400,2022-09-13 17:00:00,CVX/USDT,5.1677,5.2372,5.1677,5.2034,90.7564,473.53331801
1663084800,2022-09-13 16:00:00,CVX/USDT,5.0414,5.1897,5.0414,5.1885,375.2728,1929.83044874
1663081200,2022-09-13 15:00:00,CVX/USDT,5.0165,5.0603,5,5.0441,1366.9477,6842.18946445
1663077600,2022-09-13 14:00:00,CVX/USDT,5.0416,5.0744,5.0078,5.0165,382.5683,1922.52683162
1663074000,2022-09-13 13:00:00,CVX/USDT,5.1436,5.1539,5.0435,5.0685,363.4843,1854.93536507
1663070400,2022-09-13 12:00:00,CVX/USDT,5.4855,5.5503,4.7406,5.1588,1821.7518,9427.93948027
1663066800,2022-09-13 11:00:00,CVX/USDT,5.453,5.562,5.453,5.4728,1464.0666,8130.96787117
1663063200,2022-09-13 10:00:00,CVX/USDT,5.4134,5.453,5.4099,5.453,15.0975,82.11475086
1663059600,2022-09-13 09:00:00,CVX/USDT,5.4014,5.4378,5.3968,5.4159,153.3053,832.60278188
1663056000,2022-09-13 08:00:00,CVX/USDT,5.4175,5.4243,5.3919,5.4039,3.0387,16.43130701
1663052400,2022-09-13 07:00:00,CVX/USDT,5.3914,5.4243,5.3753,5.4137,50.5907,273.15760447
1663048800,2022-09-13 06:00:00,CVX/USDT,5.3899,5.4218,5.35,5.3773,2676.8608,14359.66263877
1663045200,2022-09-13 05:00:00,CVX/USDT,5.3575,5.3899,5.351,5.3899,4.5829,24.55748008
1663041600,2022-09-13 04:00:00,CVX/USDT,5.3418,5.4218,5.331,5.3613,229.5647,1240.45228501
1663038000,2022-09-13 03:00:00,CVX/USDT,5.3118,5.4111,5.2904,5.3673,221.2154,1185.72523861
1663034400,2022-09-13 02:00:00,CVX/USDT,5.25,5.3084,5.222,5.3084,19.975,105.63931978
1663030800,2022-09-13 01:00:00,CVX/USDT,5.2656,5.2658,5.2219,5.232,101.446,532.60041235
1663027200,2022-09-13 00:00:00,CVX/USDT,5.325,5.343,5.226,5.226,238.1784,1249.39845336
1663023600,2022-09-12 23:00:00,CVX/USDT,5.3201,5.351,5.2979,5.325,78.7824,419.59893586
1663020000,2022-09-12 22:00:00,CVX/USDT,5.357,5.357,5.2882,5.293,108.0394,572.69850811
1663016400,2022-09-12 21:00:00,CVX/USDT,5.3893,5.3893,5.3535,5.3621,20.6341,110.69123828
1663012800,2022-09-12 20:00:00,CVX/USDT,5.4077,5.4077,5.3921,5.3951,9.9176,53.50980915
1663009200,2022-09-12 19:00:00,CVX/USDT,5.392,5.4156,5.3896,5.3896,103.862,561.81528297
1663005600,2022-09-12 18:00:00,CVX/USDT,5.3962,5.4086,5.3594,5.4086,52.3895,282.32766819
1663002000,2022-09-12 17:00:00,CVX/USDT,5.3766,5.397,5.3671,5.397,46.2753,249.34459163
1662998400,2022-09-12 16:00:00,CVX/USDT,5.3594,5.3752,5.3101,5.3752,101.6184,542.3575025
1662994800,2022-09-12 15:00:00,CVX/USDT,5.4878,5.4878,5.3598,5.3732,458.0482,2475.51400406
1662991200,2022-09-12 14:00:00,CVX/USDT,5.5124,5.5344,5.49,5.49,56.4466,310.07107749
1662987600,2022-09-12 13:00:00,CVX/USDT,5.5303,5.5605,5.5062,5.5172,184.9451,1024.04453845
1662984000,2022-09-12 12:00:00,CVX/USDT,5.5088,5.5385,5.4901,5.5385,154.7107,855.06976999
1662980400,2022-09-12 11:00:00,CVX/USDT,5.5399,5.5466,5.5088,5.5143,236.8136,1308.55699007
1662976800,2022-09-12 10:00:00,CVX/USDT,5.5169,5.5422,5.505,5.5241,124.1768,687.44544414
1662973200,2022-09-12 09:00:00,CVX/USDT,5.561,5.561,5.5203,5.5275,31.1324,172.96684458
1662969600,2022-09-12 08:00:00,CVX/USDT,5.541,5.5568,5.535,5.5568,5.5145,30.61378607
1662966000,2022-09-12 07:00:00,CVX/USDT,5.4973,5.5479,5.4973,5.5479,109.2433,603.33274165
1662962400,2022-09-12 06:00:00,CVX/USDT,5.4894,5.5002,5.4802,5.5002,0.8435,4.6276713
1662958800,2022-09-12 05:00:00,CVX/USDT,5.5053,5.5088,5.4866,5.5042,2.4391,13.42450591
1662955200,2022-09-12 04:00:00,CVX/USDT,5.481,5.5088,5.481,5.5053,0.7477,4.11412305
1662951600,2022-09-12 03:00:00,CVX/USDT,5.5176,5.5437,5.4621,5.4903,23.5633,129.39208887
1662948000,2022-09-12 02:00:00,CVX/USDT,5.5778,5.5778,5.514,5.514,37.2279,206.67167869
1662944400,2022-09-12 01:00:00,CVX/USDT,5.5023,5.6322,5.454,5.604,212.1172,1165.48320056
1662940800,2022-09-12 00:00:00,CVX/USDT,5.5592,5.5721,5.5061,5.5092,12.1547,66.99622527
1662937200,2022-09-11 23:00:00,CVX/USDT,5.5283,5.5721,5.5246,5.5719,20.8547,115.25260546
1662933600,2022-09-11 22:00:00,CVX/USDT,5.5252,5.5719,5.5252,5.5719,0.5978,3.31186448
1662930000,2022-09-11 21:00:00,CVX/USDT,5.571,5.5934,5.525,5.525,210.0644,1168.89460138
1662926400,2022-09-11 20:00:00,CVX/USDT,5.595,5.595,5.525,5.5595,123.1051,683.89571136
1662922800,2022-09-11 19:00:00,CVX/USDT,5.609,5.6197,5.5756,5.6045,494.0347,2764.32313165
1662919200,2022-09-11 18:00:00,CVX/USDT,5.5944,5.6533,5.592,5.6371,25.7605,144.93336569
1662915600,2022-09-11 17:00:00,CVX/USDT,5.67,5.6824,5.598,5.598,370.1332,2087.19149553
1662912000,2022-09-11 16:00:00,CVX/USDT,5.6597,5.67,5.637,5.67,20.5615,116.51018469
1662908400,2022-09-11 15:00:00,CVX/USDT,5.6132,5.6657,5.6132,5.6657,12.6285,71.24406493
1662904800,2022-09-11 14:00:00,CVX/USDT,5.6316,5.6316,5.5783,5.625,580.7901,3242.40713207
1662901200,2022-09-11 13:00:00,CVX/USDT,5.6164,5.6164,5.5986,5.6126,22.3804,125.53429299
1662897600,2022-09-11 12:00:00,CVX/USDT,5.6091,5.6377,5.5935,5.619,39.6898,222.99711043
1662894000,2022-09-11 11:00:00,CVX/USDT,5.6086,5.6402,5.6086,5.623,24.2531,136.60181646
1662890400,2022-09-11 10:00:00,CVX/USDT,5.6051,5.6205,5.5986,5.6081,4.7116,26.41442184
1662886800,2022-09-11 09:00:00,CVX/USDT,5.6381,5.6397,5.6051,5.6051,10.9189,61.26902955
1662883200,2022-09-11 08:00:00,CVX/USDT,5.6367,5.6712,5.631,5.6506,122.5314,693.56629006
1662879600,2022-09-11 07:00:00,CVX/USDT,5.5921,5.6367,5.586,5.6365,197.7835,1108.27438104
1662876000,2022-09-11 06:00:00,CVX/USDT,5.6132,5.6394,5.5229,5.601,392.9261,2191.46754065
1662872400,2022-09-11 05:00:00,CVX/USDT,5.6405,5.6405,5.6092,5.6296,0.4294,2.41641249
1662868800,2022-09-11 04:00:00,CVX/USDT,5.6537,5.6586,5.6184,5.6357,2.4168,13.60916333
1662865200,2022-09-11 03:00:00,CVX/USDT,5.6605,5.6605,5.6316,5.6495,7.1539,40.49295683
1662861600,2022-09-11 02:00:00,CVX/USDT,5.678,5.6797,5.6131,5.6545,121.5048,685.45672414
1662858000,2022-09-11 01:00:00,CVX/USDT,5.7026,5.7134,5.6548,5.6724,14.8772,84.41718858
1662854400,2022-09-11 00:00:00,CVX/USDT,5.6898,5.7166,5.682,5.6942,86.9193,495.98046971
1662850800,2022-09-10 23:00:00,CVX/USDT,5.7602,5.7602,5.6006,5.7018,315.0971,1781.79114855
1662847200,2022-09-10 22:00:00,CVX/USDT,5.6657,5.776,5.6605,5.769,428.2557,2439.21754906
1662843600,2022-09-10 21:00:00,CVX/USDT,5.64,5.689,5.6266,5.6784,23.191,131.56251655
1662840000,2022-09-10 20:00:00,CVX/USDT,5.6787,5.6847,5.6372,5.6597,25.8826,146.29013147
1662836400,2022-09-10 19:00:00,CVX/USDT,5.6397,5.6826,5.6094,5.656,198.9116,1123.79973594
1662832800,2022-09-10 18:00:00,CVX/USDT,5.5298,5.6424,5.5208,5.6395,80.3309,451.37075139
1662829200,2022-09-10 17:00:00,CVX/USDT,5.5586,5.5586,5.5188,5.5483,4.3102,23.82650079
1662825600,2022-09-10 16:00:00,CVX/USDT,5.5385,5.5706,5.5073,5.5694,29.9092,165.65214187
1662822000,2022-09-10 15:00:00,CVX/USDT,5.5384,5.5466,5.5126,5.5344,346.1988,1911.41985693
1662818400,2022-09-10 14:00:00,CVX/USDT,5.5565,5.5663,5.5272,5.5325,40.409,223.6754193
1662814800,2022-09-10 13:00:00,CVX/USDT,5.6126,5.6126,5.5231,5.5231,123.4767,686.2952979
1662811200,2022-09-10 12:00:00,CVX/USDT,5.624,5.658,5.5918,5.6175,1034.152,5817.82941608
1662807600,2022-09-10 11:00:00,CVX/USDT,5.6488,5.6607,5.62,5.62,636.536,3591.88916028
1662804000,2022-09-10 10:00:00,CVX/USDT,5.609,5.7892,5.609,5.6539,1683.3261,9583.28372727
1662800400,2022-09-10 09:00:00,CVX/USDT,5.6266,5.6616,5.5832,5.6357,3018.6104,17050.42238928
1662796800,2022-09-10 08:00:00,CVX/USDT,5.5088,5.694,5.5088,5.6316,608.1832,3438.62182104
1662793200,2022-09-10 07:00:00,CVX/USDT,5.6004,5.6005,5.4754,5.4754,126.1314,698.1596093
1662789600,2022-09-10 06:00:00,CVX/USDT,5.5901,5.6089,5.5591,5.6085,480.2972,2690.2537072
1662786000,2022-09-10 05:00:00,CVX/USDT,5.594,5.6275,5.5935,5.5935,8.0344,45.1333507
1662782400,2022-09-10 04:00:00,CVX/USDT,5.6034,5.6507,5.5944,5.6233,366.7523,2064.83529414
1662778800,2022-09-10 03:00:00,CVX/USDT,5.598,5.6875,5.58,5.6031,93.3586,525.62846664
1662775200,2022-09-10 02:00:00,CVX/USDT,5.529,5.731,5.529,5.6318,1148.0407,6505.49542735
1662771600,2022-09-10 01:00:00,CVX/USDT,5.5154,5.5568,5.5154,5.5444,16.4506,91.21191216
1662768000,2022-09-10 00:00:00,CVX/USDT,5.5152,5.5152,5.4754,5.5073,5.0297,27.55902949
1662764400,2022-09-09 23:00:00,CVX/USDT,5.5203,5.5311,5.445,5.5153,102.262,558.60821181
1662760800,2022-09-09 22:00:00,CVX/USDT,5.5202,5.5203,5.5043,5.5201,42.6302,235.14401859
1662757200,2022-09-09 21:00:00,CVX/USDT,5.5167,5.5303,5.5167,5.5202,0.6851,3.78209119
1662753600,2022-09-09 20:00:00,CVX/USDT,5.4906,5.5422,5.4878,5.5327,3.9671,21.97908846
1662750000,2022-09-09 19:00:00,CVX/USDT,5.4962,5.5352,5.4944,5.5175,57.2651,316.21948057
1662746400,2022-09-09 18:00:00,CVX/USDT,5.4783,5.4961,5.4674,5.4689,8.2042,44.95861387
1662742800,2022-09-09 17:00:00,CVX/USDT,5.5087,5.5365,5.448,5.461,182.2489,994.53480897
1662739200,2022-09-09 16:00:00,CVX/USDT,5.5801,5.5801,5.5088,5.5112,504.5242,2800.49380416
1662735600,2022-09-09 15:00:00,CVX/USDT,5.5796,5.6307,5.574,5.5978,48.9558,274.18545626
1662732000,2022-09-09 14:00:00,CVX/USDT,5.5996,5.6337,5.5796,5.5922,75.5202,422.81505296
1662728400,2022-09-09 13:00:00,CVX/USDT,5.5621,5.6016,5.553,5.553,79.5185,443.87192753
1662724800,2022-09-09 12:00:00,CVX/USDT,5.4866,5.6875,5.4844,5.5707,521.0063,2935.26579139
1662721200,2022-09-09 11:00:00,CVX/USDT,5.5796,5.5796,5.4793,5.4795,50.0602,275.78672789
1662717600,2022-09-09 10:00:00,CVX/USDT,5.4755,5.5795,5.4755,5.5795,57.2239,317.09206712
1662714000,2022-09-09 09:00:00,CVX/USDT,5.4803,5.4961,5.4605,5.4961,0.4225,2.31370312
1662710400,2022-09-09 08:00:00,CVX/USDT,5.4525,5.505,5.4525,5.505,11.3854,62.4236429
1662706800,2022-09-09 07:00:00,CVX/USDT,5.4649,5.5525,5.4175,5.4291,395.2093,2175.11661293
1662703200,2022-09-09 06:00:00,CVX/USDT,5.4541,5.5411,5.4412,5.4676,1498.1745,8222.93354547
1662699600,2022-09-09 05:00:00,CVX/USDT,5.453,5.4904,5.439,5.4721,55.4775,303.05177042
1662696000,2022-09-09 04:00:00,CVX/USDT,5.3625,5.4957,5.3565,5.4541,93.5208,509.52953268
1662692400,2022-09-09 03:00:00,CVX/USDT,5.2789,5.3702,5.2789,5.3702,102.4622,544.82337083
1662688800,2022-09-09 02:00:00,CVX/USDT,5.299,5.3082,5.2789,5.2789,1.9939,10.56645387
1662685200,2022-09-09 01:00:00,CVX/USDT,5.3222,5.3222,5.2825,5.2825,76.8783,408.37083985
1662681600,2022-09-09 00:00:00,CVX/USDT,5.31,5.3585,5.31,5.3419,53.9081,286.87341545
1662678000,2022-09-08 23:00:00,CVX/USDT,5.3279,5.3282,5.29,5.2998,170.4413,902.18278236
1662674400,2022-09-08 22:00:00,CVX/USDT,5.3201,5.3282,5.2738,5.3282,375.5872,1982.70249134
1662670800,2022-09-08 21:00:00,CVX/USDT,5.3295,5.3501,5.286,5.2969,67.8365,360.964528
1662667200,2022-09-08 20:00:00,CVX/USDT,5.3471,5.4044,5.3298,5.3301,214.3711,1153.84207837
1662663600,2022-09-08 19:00:00,CVX/USDT,5.2857,5.3395,5.2857,5.3378,61.8322,329.58407026
1662660000,2022-09-08 18:00:00,CVX/USDT,5.3057,5.3583,5.2877,5.2931,1073.7835,5698.76169837
1662656400,2022-09-08 17:00:00,CVX/USDT,5.2798,5.3125,5.2798,5.3105,36.947,196.21124399
1662652800,2022-09-08 16:00:00,CVX/USDT,5.3038,5.3196,5.2418,5.2592,452.7952,2385.86799446
1662649200,2022-09-08 15:00:00,CVX/USDT,5.3126,5.3501,5.2996,5.3093,49.3515,263.41325062
1662645600,2022-09-08 14:00:00,CVX/USDT,5.3057,5.3101,5.253,5.277,38.7273,204.49326982
1662642000,2022-09-08 13:00:00,CVX/USDT,5.247,5.3028,5.1975,5.3028,293.3481,1530.02739717
1662638400,2022-09-08 12:00:00,CVX/USDT,5.334,5.3638,5.2372,5.2372,787.7734,4217.66981698
1662634800,2022-09-08 11:00:00,CVX/USDT,5.3373,5.3602,5.3162,5.3162,54.4728,290.05220294
1662631200,2022-09-08 10:00:00,CVX/USDT,5.2908,5.3658,5.2908,5.3372,247.3694,1324.26105465
1662627600,2022-09-08 09:00:00,CVX/USDT,5.2701,5.3126,5.2701,5.2908,17.7499,93.89583907
1662624000,2022-09-08 08:00:00,CVX/USDT,5.3,5.3,5.2492,5.2691,28.7013,151.18497183
1662620400,2022-09-08 07:00:00,CVX/USDT,5.3866,5.3866,5.2738,5.2987,92.9918,494.16558172
1662616800,2022-09-08 06:00:00,CVX/USDT,5.3876,5.3902,5.3661,5.3902,6.3322,34.10851693
1662613200,2022-09-08 05:00:00,CVX/USDT,5.3591,5.397,5.349,5.385,6.7197,36.20274013
1662609600,2022-09-08 04:00:00,CVX/USDT,5.3631,5.3802,5.3602,5.3743,19.4447,104.57298355
1662606000,2022-09-08 03:00:00,CVX/USDT,5.3585,5.3602,5.34,5.3602,0.4199,2.24858483
1662602400,2022-09-08 02:00:00,CVX/USDT,5.346,5.3594,5.31,5.31,328.6342,1748.84489876
1662598800,2022-09-08 01:00:00,CVX/USDT,5.3499,5.3602,5.322,5.3284,238.8284,1273.43492854
1662595200,2022-09-08 00:00:00,CVX/USDT,5.3811,5.3897,5.3298,5.3399,4.3004,23.02211582
1662591600,2022-09-07 23:00:00,CVX/USDT,5.3805,5.4002,5.3525,5.3525,93.5306,502.24639556
1662588000,2022-09-07 22:00:00,CVX/USDT,5.3905,5.406,5.37,5.406,783.1489,4224.52601751
1662584400,2022-09-07 21:00:00,CVX/USDT,5.3889,5.3891,5.3525,5.355,1143.4786,6129.89036896
1662580800,2022-09-07 20:00:00,CVX/USDT,5.2099,5.4066,5.2099,5.4066,163.2297,873.40256077
1662577200,2022-09-07 19:00:00,CVX/USDT,5.215,5.25,5.199,5.2099,628.8172,3289.37615321
