https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SURV,Volume USDT
1661817600,2022-08-30 00:00:00,SURV/USDT,0.001535,0.00162,0.001436,0.001503,24797485.55920669,38566.89562279775724
1661731200,2022-08-29 00:00:00,SURV/USDT,0.001556,0.001584,0.0015,0.001522,4666526.59012493,7180.87046600770702
1661644800,2022-08-28 00:00:00,SURV/USDT,0.001526,0.001618,0.001495,0.001556,12160950.51454545,18932.17710086353337
1661558400,2022-08-27 00:00:00,SURV/USDT,0.001656,0.00167,0.001419,0.001534,23422610.96090571,36111.37879827447956
1661472000,2022-08-26 00:00:00,SURV/USDT,0.00182,0.001835,0.001563,0.001659,13216017.89631181,22219.02623548114862
1661385600,2022-08-25 00:00:00,SURV/USDT,0.001857,0.001864,0.001784,0.00182,4171834.85442926,7581.99709691955864
1661299200,2022-08-24 00:00:00,SURV/USDT,0.001835,0.001875,0.001742,0.001849,11032605.52331051,19887.44914784414087
1661212800,2022-08-23 00:00:00,SURV/USDT,0.001692,0.00205,0.001692,0.001816,60330641.28818399,114592.65436231881733
1661126400,2022-08-22 00:00:00,SURV/USDT,0.001819,0.001866,0.00165,0.001691,8118466.41301587,14077.68676895220292
1661040000,2022-08-21 00:00:00,SURV/USDT,0.001715,0.001888,0.001696,0.0018,12759418.01961029,22773.45899445447431
1660953600,2022-08-20 00:00:00,SURV/USDT,0.001814,0.001989,0.001541,0.001696,30960396.09428785,54966.6890897914794
1660867200,2022-08-19 00:00:00,SURV/USDT,0.002119,0.002146,0.001815,0.001816,18186228.98805154,36315.1692435714069
1660780800,2022-08-18 00:00:00,SURV/USDT,0.002149,0.002226,0.002111,0.00212,15185599.49181089,32872.79156246695923
1660694400,2022-08-17 00:00:00,SURV/USDT,0.002249,0.002337,0.002113,0.002149,29172206.67659717,64720.03570022730995
1660608000,2022-08-16 00:00:00,SURV/USDT,0.002411,0.002884,0.00221,0.00225,58289702.30576812,144057.11883402427497
1660521600,2022-08-15 00:00:00,SURV/USDT,0.002257,0.002571,0.002185,0.00243,46671623.29678565,109247.05880193789446
1660435200,2022-08-14 00:00:00,SURV/USDT,0.002252,0.002454,0.002175,0.002257,31537855.21268017,71920.16640739926954
1660348800,2022-08-13 00:00:00,SURV/USDT,0.002331,0.002351,0.00223,0.002252,14449982.97076699,33051.15880270210325
1660262400,2022-08-12 00:00:00,SURV/USDT,0.00224,0.00238,0.002215,0.002332,15679627.05997421,35777.89879111590771
1660176000,2022-08-11 00:00:00,SURV/USDT,0.0023,0.002399,0.002177,0.002257,20823237.84620972,47383.02792673448251
1660089600,2022-08-10 00:00:00,SURV/USDT,0.00228,0.00246,0.002151,0.0023,28887913.93136893,64864.33468592132433
1660003200,2022-08-09 00:00:00,SURV/USDT,0.002309,0.002342,0.00221,0.00228,13534361.27225898,30525.10912903762224
1659916800,2022-08-08 00:00:00,SURV/USDT,0.002296,0.002398,0.0022,0.002311,14601891.96286269,33609.83194206017739
1659830400,2022-08-07 00:00:00,SURV/USDT,0.002281,0.002356,0.002183,0.002297,12132738.53780957,27456.41288365057284
1659744000,2022-08-06 00:00:00,SURV/USDT,0.002401,0.002539,0.002162,0.002281,20591808.85808436,48037.95455577966905
1659657600,2022-08-05 00:00:00,SURV/USDT,0.002366,0.0028,0.00227,0.0024,52979244.41152456,129569.90582800507942
1659571200,2022-08-04 00:00:00,SURV/USDT,0.002277,0.003233,0.00222,0.002365,163939280.63745256,446656.88722950324238
1659484800,2022-08-03 00:00:00,SURV/USDT,0.002224,0.002351,0.002151,0.002276,9590852.3925244,21689.80530562779586
1659398400,2022-08-02 00:00:00,SURV/USDT,0.002196,0.00236,0.002111,0.002225,12923419.87779179,28817.54264592259687
1659312000,2022-08-01 00:00:00,SURV/USDT,0.002184,0.0024,0.00211,0.002196,11179116.14111533,24616.43695954128571
1659225600,2022-07-31 00:00:00,SURV/USDT,0.00225,0.002288,0.002166,0.002184,3737638.2195865,8372.82359740747268
1659139200,2022-07-30 00:00:00,SURV/USDT,0.002264,0.002451,0.002205,0.002235,10279250.85584374,23788.21971646537235
1659052800,2022-07-29 00:00:00,SURV/USDT,0.002182,0.002311,0.00217,0.002245,10898682.12181082,24310.88577810805755
1658966400,2022-07-28 00:00:00,SURV/USDT,0.002165,0.00229,0.002141,0.002182,11978507.84966836,26566.64290951702601
1658880000,2022-07-27 00:00:00,SURV/USDT,0.00215,0.0022,0.002069,0.002163,9727278.48523514,20675.44731615600679
1658793600,2022-07-26 00:00:00,SURV/USDT,0.002166,0.002173,0.00204,0.002152,10739358.29512894,22767.85246310076513
1658707200,2022-07-25 00:00:00,SURV/USDT,0.00224,0.00229,0.00212,0.002171,12396841.97794154,27094.11957584269262
1658620800,2022-07-24 00:00:00,SURV/USDT,0.002125,0.002543,0.002104,0.002238,41260800.19278172,94872.15207152814247
1658534400,2022-07-23 00:00:00,SURV/USDT,0.0021,0.00226,0.002091,0.002124,12137833.61984308,26151.36053095605347
1658448000,2022-07-22 00:00:00,SURV/USDT,0.002163,0.002263,0.00208,0.0021,20671421.42640637,44605.99075482976069
1658361600,2022-07-21 00:00:00,SURV/USDT,0.002132,0.002301,0.002075,0.002163,27342270.94299046,59096.1723711840885
1658275200,2022-07-20 00:00:00,SURV/USDT,0.002276,0.002416,0.002095,0.002119,27809635.24309156,61533.60017170188004
1658188800,2022-07-19 00:00:00,SURV/USDT,0.002335,0.00243,0.00214,0.002259,29902954.48450547,67527.17981915302163
1658102400,2022-07-18 00:00:00,SURV/USDT,0.002661,0.0031,0.002177,0.002353,67779975.34168271,171483.56527103705627
1658016000,2022-07-17 00:00:00,SURV/USDT,0.002161,0.003213,0.002151,0.002644,123083507.45035795,340853.49558716058088
1657929600,2022-07-16 00:00:00,SURV/USDT,0.002159,0.002238,0.002098,0.002161,8028775.417612,17274.0131557537121
1657843200,2022-07-15 00:00:00,SURV/USDT,0.002196,0.002332,0.002138,0.002159,9296305.6863483,20554.61772371232374
1657756800,2022-07-14 00:00:00,SURV/USDT,0.002168,0.002368,0.002117,0.002194,9465956.44280688,20996.52706008694681
1657670400,2022-07-13 00:00:00,SURV/USDT,0.002237,0.00229,0.002065,0.002185,12715466.47292093,27816.16866479041809
1657584000,2022-07-12 00:00:00,SURV/USDT,0.00228,0.002416,0.002108,0.00222,26025960.38250817,58757.62634593176634
1657497600,2022-07-11 00:00:00,SURV/USDT,0.002591,0.002594,0.002043,0.002279,27623966.40824945,64671.40468956266181
1657411200,2022-07-10 00:00:00,SURV/USDT,0.002753,0.002758,0.002545,0.002615,11156533.94496424,29650.65326234766139
1657324800,2022-07-09 00:00:00,SURV/USDT,0.002927,0.002945,0.002616,0.002729,22553415.63336659,62079.11746342955948
1657238400,2022-07-08 00:00:00,SURV/USDT,0.002721,0.003,0.0027,0.002927,27271303.20483067,78141.16845326885585
1657152000,2022-07-07 00:00:00,SURV/USDT,0.002811,0.002846,0.002676,0.002721,14613515.86029257,40407.10356485472937
1657065600,2022-07-06 00:00:00,SURV/USDT,0.00272,0.0032,0.002631,0.002811,37006303.51261192,105144.56421873923776
1656979200,2022-07-05 00:00:00,SURV/USDT,0.002863,0.003116,0.002583,0.002697,34381101.7762273,97529.25601348361845
1656892800,2022-07-04 00:00:00,SURV/USDT,0.002734,0.00299,0.00268,0.00285,21347763.79601035,59690.34876593486079
1656806400,2022-07-03 00:00:00,SURV/USDT,0.00281,0.002826,0.0027,0.002734,6777055.69484742,18644.97721937766784
1656720000,2022-07-02 00:00:00,SURV/USDT,0.002851,0.002913,0.002752,0.002808,6524499.60771107,18423.83240340518495
1656633600,2022-07-01 00:00:00,SURV/USDT,0.002768,0.003057,0.002768,0.002853,10790889.54057533,31357.29131713475267
1656547200,2022-06-30 00:00:00,SURV/USDT,0.002889,0.002932,0.00271,0.002768,12780600.30213713,35957.30167953117359
1656460800,2022-06-29 00:00:00,SURV/USDT,0.002962,0.003009,0.002804,0.002887,15455660.37369432,44729.70588840500244
1656374400,2022-06-28 00:00:00,SURV/USDT,0.002992,0.003111,0.002877,0.002961,18209648.91198826,54683.8971598377781
1656288000,2022-06-27 00:00:00,SURV/USDT,0.003164,0.00338,0.002946,0.00299,27351302.56370958,85325.43803623795311
1656201600,2022-06-26 00:00:00,SURV/USDT,0.003056,0.00339,0.003001,0.003164,25331440.92619776,81161.4747442560621
1656115200,2022-06-25 00:00:00,SURV/USDT,0.003103,0.003163,0.00301,0.003054,10827994.0470278,33292.43748689318666
1656028800,2022-06-24 00:00:00,SURV/USDT,0.003103,0.003197,0.00293,0.003103,14620050.04511218,44869.36928210077609
1655942400,2022-06-23 00:00:00,SURV/USDT,0.002925,0.003168,0.002817,0.003103,29514264.96976464,89404.09245113372363
1655856000,2022-06-22 00:00:00,SURV/USDT,0.003153,0.003181,0.00286,0.002922,30822936.62191184,91713.23061877061215
1655769600,2022-06-21 00:00:00,SURV/USDT,0.003449,0.003553,0.002959,0.003153,57662565.66895932,184308.78141639280161
1655683200,2022-06-20 00:00:00,SURV/USDT,0.00364,0.003695,0.003252,0.003438,20704206.16336213,71190.98557743512107
1655596800,2022-06-19 00:00:00,SURV/USDT,0.00287,0.00474,0.002813,0.003615,72638748.21386033,259361.17196836250977
1655510400,2022-06-18 00:00:00,SURV/USDT,0.003248,0.003281,0.002714,0.002869,17769798.70717973,51908.94835966138358
1655424000,2022-06-17 00:00:00,SURV/USDT,0.003236,0.003349,0.003111,0.003248,13108474.28180361,42303.92691337061012
1655337600,2022-06-16 00:00:00,SURV/USDT,0.00336,0.003861,0.003201,0.003235,31825338.96923913,112148.05300618456354
1655251200,2022-06-15 00:00:00,SURV/USDT,0.003207,0.003885,0.002954,0.003362,44883857.02484784,148130.58274076970493
1655164800,2022-06-14 00:00:00,SURV/USDT,0.002865,0.004385,0.0028,0.003209,77171252.19169983,264942.08714528050468
1655078400,2022-06-13 00:00:00,SURV/USDT,0.003394,0.0034,0.0026,0.002865,27491187.37674038,81532.85046865465448
1654992000,2022-06-12 00:00:00,SURV/USDT,0.003847,0.003851,0.00323,0.003427,18580708.7119839,64510.71003104699551
1654905600,2022-06-11 00:00:00,SURV/USDT,0.004365,0.004477,0.003801,0.003848,15673935.1605186,64302.65971019614838
1654819200,2022-06-10 00:00:00,SURV/USDT,0.004734,0.004775,0.00404,0.004365,24428254.56705113,106776.54785910739312
1654732800,2022-06-09 00:00:00,SURV/USDT,0.004726,0.005077,0.004585,0.004732,22165167.12880849,106332.25678393281012
1654646400,2022-06-08 00:00:00,SURV/USDT,0.004705,0.005105,0.004431,0.004726,22143344.05324585,105826.75523720458741
1654560000,2022-06-07 00:00:00,SURV/USDT,0.00488,0.005017,0.00452,0.004739,28517752.23101475,135642.86451264998497
1654473600,2022-06-06 00:00:00,SURV/USDT,0.005382,0.005384,0.0048,0.004917,46868048.39747844,237886.38046768694497
1654387200,2022-06-05 00:00:00,SURV/USDT,0.00486,0.00788,0.004617,0.005378,111067521.39006116,642917.42531320234294
1654300800,2022-06-04 00:00:00,SURV/USDT,0.004563,0.005654,0.004563,0.004905,69798199.47972757,348976.2976776185918
1654214400,2022-06-03 00:00:00,SURV/USDT,0.004474,0.004788,0.004228,0.004563,27851366.20818531,125012.4557449628695
1654128000,2022-06-02 00:00:00,SURV/USDT,0.004622,0.004699,0.004076,0.004474,27444515.51024951,122527.71132469875777
1654041600,2022-06-01 00:00:00,SURV/USDT,0.005236,0.005259,0.00445,0.004624,25899363.11955446,126411.41686757691253
1653955200,2022-05-31 00:00:00,SURV/USDT,0.005248,0.005533,0.00476,0.005236,43920664.88596287,222707.5900938443021
1653868800,2022-05-30 00:00:00,SURV/USDT,0.005079,0.005541,0.004836,0.00521,23933567.552884,122678.51686815077944
1653782400,2022-05-29 00:00:00,SURV/USDT,0.004673,0.005215,0.004487,0.005073,30725721.89093066,151794.66284459298339
1653696000,2022-05-28 00:00:00,SURV/USDT,0.004716,0.004999,0.004452,0.004675,23375649.71830174,109810.15397066781914
1653609600,2022-05-27 00:00:00,SURV/USDT,0.00468,0.005438,0.00413,0.0047,60095504.16833297,288897.37395451976918
1653523200,2022-05-26 00:00:00,SURV/USDT,0.00526,0.006088,0.004201,0.00468,59144690.19302446,303502.94582283957491
1653436800,2022-05-25 00:00:00,SURV/USDT,0.005712,0.005882,0.004955,0.005259,49358221.57761259,260951.58406594616247
1653350400,2022-05-24 00:00:00,SURV/USDT,0.005867,0.006713,0.005164,0.005712,67412518.62483203,400452.85340866813357
1653264000,2022-05-23 00:00:00,SURV/USDT,0.006169,0.006558,0.005562,0.005867,60537711.61378942,370782.8461833906471
1653177600,2022-05-22 00:00:00,SURV/USDT,0.007011,0.008544,0.005498,0.006173,98395074.11769842,687355.6091427611912
1653091200,2022-05-21 00:00:00,SURV/USDT,0.005821,0.0075,0.005396,0.007032,72848956.76058364,456556.30483301154893
1653004800,2022-05-20 00:00:00,SURV/USDT,0.006526,0.0076,0.005114,0.005817,84654010.99678879,519231.18340530757717
1652918400,2022-05-19 00:00:00,SURV/USDT,0.006926,0.010567,0.006048,0.006526,194767160.77626289,1588304.24346610739713
1652832000,2022-05-18 00:00:00,SURV/USDT,0.004944,0.008899,0.004855,0.006893,215207141.56936667,1512478.54491595444149
1652745600,2022-05-17 00:00:00,SURV/USDT,0.005001,0.0055,0.004644,0.00495,30692164.69096123,152329.6426406475794
1652659200,2022-05-16 00:00:00,SURV/USDT,0.006523,0.006542,0.004077,0.005006,77344375.34004543,392953.34029846492308
1652572800,2022-05-15 00:00:00,SURV/USDT,0.004136,0.007175,0.00389,0.006528,93690710.94836751,499360.98289904187416
1652486400,2022-05-14 00:00:00,SURV/USDT,0.003731,0.004834,0.003375,0.004185,50337104.64588389,198970.93871859666544
1652400000,2022-05-13 00:00:00,SURV/USDT,0.003087,0.005415,0.002815,0.00377,67203808.1037607,273020.33460757631373
1652313600,2022-05-12 00:00:00,SURV/USDT,0.004361,0.004955,0.002449,0.003091,45412085.07466666,154286.61114188438248
1652227200,2022-05-11 00:00:00,SURV/USDT,0.008377,0.0109,0.0041,0.00439,103986362.16629086,672245.12820135567471
1652140800,2022-05-10 00:00:00,SURV/USDT,0.008092,0.0096,0.006955,0.008372,48746290.52859515,398162.24483526833653
1652054400,2022-05-09 00:00:00,SURV/USDT,0.009611,0.010014,0.007704,0.008089,23649608.71800744,210158.00875226635027
1651968000,2022-05-08 00:00:00,SURV/USDT,0.01025,0.010911,0.00924,0.00962,30239100.58536353,302429.84910409516794
1651881600,2022-05-07 00:00:00,SURV/USDT,0.010757,0.0128,0.009702,0.010218,56694790.43595227,650138.90681656719053
1651795200,2022-05-06 00:00:00,SURV/USDT,0.010738,0.0135,0.0093,0.010758,67599857.13057944,780534.72088099579075
1651708800,2022-05-05 00:00:00,SURV/USDT,0.012866,0.01337,0.009514,0.010741,37159023.23370088,421097.6302112426027
1651622400,2022-05-04 00:00:00,SURV/USDT,0.011902,0.01353,0.011333,0.012926,35060241.31573066,429564.55422246671799
1651536000,2022-05-03 00:00:00,SURV/USDT,0.012373,0.01353,0.01134,0.011905,23116314.78213702,283753.74772874728296
1651449600,2022-05-02 00:00:00,SURV/USDT,0.012387,0.013149,0.012,0.012366,16670721.71913935,207278.48159787673933
1651363200,2022-05-01 00:00:00,SURV/USDT,0.012152,0.014556,0.011731,0.012392,28026216.853842,358071.25306747943339
1651276800,2022-04-30 00:00:00,SURV/USDT,0.014103,0.014103,0.011503,0.012152,21443674.58329539,273405.34971607082449
1651190400,2022-04-29 00:00:00,SURV/USDT,0.014984,0.016,0.012901,0.014106,29264076.77255165,418074.58283740291593
1651104000,2022-04-28 00:00:00,SURV/USDT,0.013914,0.016483,0.01367,0.014979,55063297.28335626,827734.15782057038772
1651017600,2022-04-27 00:00:00,SURV/USDT,0.013638,0.0154,0.013122,0.0139,28716216.97572986,400043.87997725620894
1650931200,2022-04-26 00:00:00,SURV/USDT,0.013952,0.01555,0.0134,0.013632,28078725.26098556,400161.90112058878831
1650844800,2022-04-25 00:00:00,SURV/USDT,0.014926,0.01563,0.012934,0.013946,34506432.47824541,494786.62327094579565
1650758400,2022-04-24 00:00:00,SURV/USDT,0.014358,0.017325,0.014075,0.014892,76919110.22358156,1190666.02860777891584
1650672000,2022-04-23 00:00:00,SURV/USDT,0.013558,0.021,0.0133,0.014429,135178208.72286843,2346924.27123595277524
1650585600,2022-04-22 00:00:00,SURV/USDT,0.013943,0.01502,0.013302,0.013594,26142527.45757936,367794.20708067739852
1650499200,2022-04-21 00:00:00,SURV/USDT,0.016279,0.017924,0.013605,0.013968,33377741.83698109,525220.86285183159579
1650412800,2022-04-20 00:00:00,SURV/USDT,0.017341,0.018185,0.015902,0.01632,38413925.78310704,657918.13143217953135
1650326400,2022-04-19 00:00:00,SURV/USDT,0.017344,0.021767,0.015399,0.017306,74357300.28213784,1383261.63201962867996
1650240000,2022-04-18 00:00:00,SURV/USDT,0.018478,0.020136,0.016734,0.017336,52191622.92835396,931327.45411321872309
1650153600,2022-04-17 00:00:00,SURV/USDT,0.023332,0.0235,0.018256,0.018481,137329783.23282696,2810273.46548769261056
1650067200,2022-04-16 00:00:00,SURV/USDT,0.012082,0.0278,0.012069,0.023332,387813458.39946013,8299290.93745510007993
1649980800,2022-04-15 00:00:00,SURV/USDT,0.012473,0.012981,0.011149,0.012084,19730925.81568275,233411.57212866011865
1649894400,2022-04-14 00:00:00,SURV/USDT,0.013918,0.014715,0.011832,0.012448,21034565.97356162,276213.61219462815025
1649808000,2022-04-13 00:00:00,SURV/USDT,0.01649,0.017578,0.013078,0.013909,35529717.4669127,527209.25242645338882
1649721600,2022-04-12 00:00:00,SURV/USDT,0.01825,0.018394,0.015656,0.016494,22350608.78889865,381535.89876543209889
1649635200,2022-04-11 00:00:00,SURV/USDT,0.01896,0.020788,0.018,0.01825,25836998.17009091,489783.04468738373874
1649548800,2022-04-10 00:00:00,SURV/USDT,0.018544,0.020043,0.01811,0.018918,16002259.97741831,305719.23836085123142
1649462400,2022-04-09 00:00:00,SURV/USDT,0.018053,0.022392,0.018,0.01854,46598978.7705679,932517.44767995480104
1649376000,2022-04-08 00:00:00,SURV/USDT,0.018598,0.018759,0.018,0.018054,11096900.86621146,202134.49487901560005
1649289600,2022-04-07 00:00:00,SURV/USDT,0.018153,0.020381,0.018,0.01856,24585658.31642921,468025.82903706300194
1649203200,2022-04-06 00:00:00,SURV/USDT,0.019022,0.019593,0.018,0.018145,15195196.38402709,280252.84411819955439
1649116800,2022-04-05 00:00:00,SURV/USDT,0.020046,0.020221,0.018548,0.01905,16056216.81760501,307864.07519304340079
1649030400,2022-04-04 00:00:00,SURV/USDT,0.018461,0.0249,0.018279,0.020046,69160334.67088084,1458194.84161566588291
1648944000,2022-04-03 00:00:00,SURV/USDT,0.018682,0.019734,0.018003,0.01846,15924358.94740839,299344.03278840783318
1648857600,2022-04-02 00:00:00,SURV/USDT,0.020373,0.020966,0.018001,0.018693,17876514.09735241,344168.39433070921284
1648771200,2022-04-01 00:00:00,SURV/USDT,0.01863,0.023186,0.017866,0.020373,33771144.48350297,676280.51301856515718
1648684800,2022-03-31 00:00:00,SURV/USDT,0.021927,0.022019,0.0184,0.018628,26692471.7415388,539972.00307461961718
1648598400,2022-03-30 00:00:00,SURV/USDT,0.023897,0.023999,0.020906,0.021929,22674477.69005621,509566.12615952790681
1648512000,2022-03-29 00:00:00,SURV/USDT,0.024711,0.027,0.023201,0.023865,22395356.20402989,555981.25297292268403
1648425600,2022-03-28 00:00:00,SURV/USDT,0.024545,0.0275,0.0236,0.024603,23851028.57899834,597191.06764802464061
1648339200,2022-03-27 00:00:00,SURV/USDT,0.025885,0.02649,0.02404,0.02454,17314428.87458247,436996.08571308600327
1648252800,2022-03-26 00:00:00,SURV/USDT,0.024963,0.032,0.024228,0.025888,45203913.54619805,1248637.54907927938064
1648166400,2022-03-25 00:00:00,SURV/USDT,0.022212,0.037,0.022145,0.025088,98788772.5473964,2896030.46230888412376
1648080000,2022-03-24 00:00:00,SURV/USDT,0.027214,0.0274,0.022001,0.022275,28845552.58635332,714883.02747363128221
1647993600,2022-03-23 00:00:00,SURV/USDT,0.029427,0.029764,0.0257,0.027211,24921227.91246246,690314.43247540592343
1647907200,2022-03-22 00:00:00,SURV/USDT,0.031794,0.03366,0.028544,0.02943,28591345.73655282,899127.76522452343945
1647820800,2022-03-21 00:00:00,SURV/USDT,0.030864,0.0371,0.02775,0.031794,57772616.9313541,1835469.89801619495746
1647734400,2022-03-20 00:00:00,SURV/USDT,0.032598,0.039602,0.024437,0.030855,49193425.83215714,1581458.14455135649731
1647648000,2022-03-19 00:00:00,SURV/USDT,0.037798,0.04,0.03239,0.032614,41698157.90382158,1512830.51983356335855
1647561600,2022-03-18 00:00:00,SURV/USDT,0.046276,0.048837,0.037282,0.037596,36742524.2395723,1565414.14335360692307
1647475200,2022-03-17 00:00:00,SURV/USDT,0.049899,0.0562,0.044452,0.046278,54289599.4166863,2728860.51340858315215
1647388800,2022-03-16 00:00:00,SURV/USDT,0.0468,0.062962,0.041081,0.0499,139120521.96794911,7433561.16501832486113
1647302400,2022-03-15 00:00:00,SURV/USDT,0.037149,0.054,0.027649,0.046689,113796308.67595523,4691551.80898990622266
1647216000,2022-03-14 00:00:00,SURV/USDT,0.046715,0.07,0.03483,0.037201,138564845.41220992,7358171.52245833463897
1647129600,2022-03-13 00:00:00,SURV/USDT,0.033764,0.074,0.01823,0.046504,501109201.9834143,24476758.7179162804296
1647043200,2022-03-12 00:00:00,SURV/USDT,0.00437,0.0761,0.004362,0.033764,505396770.29123314,10700868.66136143684923
1646956800,2022-03-11 00:00:00,SURV/USDT,0.004438,0.004769,0.004314,0.004368,6227318.31425476,28033.33009484038753
1646870400,2022-03-10 00:00:00,SURV/USDT,0.005592,0.005592,0.00442,0.004438,5019712.63738291,24166.19430583886235
1646784000,2022-03-09 00:00:00,SURV/USDT,0.00522,0.005678,0.00485,0.005593,8202302.37034262,43176.22606027692301
1646697600,2022-03-08 00:00:00,SURV/USDT,0.00603,0.006199,0.005,0.00522,6186413.18526815,35042.10340304523096
1646611200,2022-03-07 00:00:00,SURV/USDT,0.007036,0.007036,0.005985,0.00603,5975983.49834517,38917.12205100776027
1646524800,2022-03-06 00:00:00,SURV/USDT,0.0083,0.008338,0.006254,0.007076,10429828.73858038,72460.33547607157767
1646438400,2022-03-05 00:00:00,SURV/USDT,0.0082,0.008692,0.007801,0.0083,3497053.80579244,28697.41743628715195
1646352000,2022-03-04 00:00:00,SURV/USDT,0.0085,0.0088,0.008,0.008158,5084117.74462554,42667.14255349273539
1646265600,2022-03-03 00:00:00,SURV/USDT,0.0088,0.009,0.0082,0.0085,5290029.33581669,45408.466353371826
1646179200,2022-03-02 00:00:00,SURV/USDT,0.0095,0.0095,0.0086,0.0087,4447268.60157854,39852.09612873442
1646092800,2022-03-01 00:00:00,SURV/USDT,0.0095,0.0105,0.0092,0.0093,9063231.83090099,88768.730659371173
1646006400,2022-02-28 00:00:00,SURV/USDT,0.0091,0.0099,0.008,0.0095,11522389.43512644,102928.662329482269
1645920000,2022-02-27 00:00:00,SURV/USDT,0.0098,0.01,0.0087,0.009,7180208.07239962,67915.076170418949
1645833600,2022-02-26 00:00:00,SURV/USDT,0.01,0.0108,0.0097,0.0097,10329957.29440645,104924.009981779318
1645747200,2022-02-25 00:00:00,SURV/USDT,0.0114,0.0119,0.0091,0.01,12902434.93187205,134453.172420696595
1645660800,2022-02-24 00:00:00,SURV/USDT,0.0137,0.0142,0.0085,0.0114,21671736.94714542,234059.131156883457
1645574400,2022-02-23 00:00:00,SURV/USDT,0.0155,0.0164,0.013,0.0138,11375279.47922406,166595.469592820899
1645488000,2022-02-22 00:00:00,SURV/USDT,0.0163,0.02,0.0122,0.0155,24144131.99600491,376437.614586391088
1645401600,2022-02-21 00:00:00,SURV/USDT,0.0154,0.0227,0.0151,0.0162,33382071.66566715,637679.225926850971
1645315200,2022-02-20 00:00:00,SURV/USDT,0.0175,0.018,0.0151,0.0153,4115162.14786175,65729.083910086526
1645228800,2022-02-19 00:00:00,SURV/USDT,0.0192,0.0192,0.0158,0.0176,7159655.99754804,125493.522412159136
1645142400,2022-02-18 00:00:00,SURV/USDT,0.0193,0.0222,0.0181,0.0193,8781819.71769866,172153.041098924513
1645056000,2022-02-17 00:00:00,SURV/USDT,0.0239,0.0239,0.0189,0.0194,7258069.3135442,153523.620569168666
1644969600,2022-02-16 00:00:00,SURV/USDT,0.0272,0.0275,0.0217,0.0239,8976276.85449746,215797.415481860569
1644883200,2022-02-15 00:00:00,SURV/USDT,0.0271,0.028,0.0245,0.0272,10570412.07367673,276705.92915329954
1644796800,2022-02-14 00:00:00,SURV/USDT,0.0337,0.038,0.0265,0.0269,34726952.5532009,1042103.174817493493
1644710400,2022-02-13 00:00:00,SURV/USDT,0.0214,0.0428,0.0212,0.0337,35835743.24369558,1221553.985567945716
1644624000,2022-02-12 00:00:00,SURV/USDT,0.0259,0.026,0.021,0.0215,6341595.80117881,144912.553307925811
1644537600,2022-02-11 00:00:00,SURV/USDT,0.0304,0.0317,0.0251,0.0259,6788434.08470674,195210.030082455845
1644451200,2022-02-10 00:00:00,SURV/USDT,0.0404,0.0409,0.0301,0.0305,10396214.56453132,352262.550792956701
