https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAX,Volume USDT
1658707200,2022-07-25 00:00:00,WAX/USDT,0.1027,0.1029,0.0952,0.0953,6792687.94696238,670401.875641479996
1658620800,2022-07-24 00:00:00,WAX/USDT,0.1022,0.1042,0.1011,0.1027,6052658.52302037,621011.605811949285
1658534400,2022-07-23 00:00:00,WAX/USDT,0.1018,0.1037,0.0995,0.1022,5363037.25255299,544531.692824236573
1658448000,2022-07-22 00:00:00,WAX/USDT,0.1025,0.1057,0.1012,0.1018,6909441.8651711,713053.27994830278
1658361600,2022-07-21 00:00:00,WAX/USDT,0.1026,0.105,0.0995,0.1026,8766637.92788917,895834.45702121783
1658275200,2022-07-20 00:00:00,WAX/USDT,0.1066,0.1093,0.1017,0.1025,10704509.03546534,1136452.6769981209
1658188800,2022-07-19 00:00:00,WAX/USDT,0.1038,0.1081,0.1005,0.1066,11241341.00078624,1172741.231739719156
1658102400,2022-07-18 00:00:00,WAX/USDT,0.0968,0.1045,0.0957,0.1039,11017226.15825242,1112005.680258386553
1658016000,2022-07-17 00:00:00,WAX/USDT,0.0981,0.0999,0.0958,0.0967,6510066.2499062,636225.688465094315
1657929600,2022-07-16 00:00:00,WAX/USDT,0.0962,0.0998,0.0941,0.0982,5895428.82496362,572691.430147336689
1657843200,2022-07-15 00:00:00,WAX/USDT,0.095,0.0977,0.0925,0.096,6776771.57545647,644653.962046407363
1657756800,2022-07-14 00:00:00,WAX/USDT,0.0941,0.0954,0.0894,0.095,6434358.57043083,593145.90011125423
1657670400,2022-07-13 00:00:00,WAX/USDT,0.0921,0.095,0.0874,0.0942,8444105.35656086,773287.218965687982
1657584000,2022-07-12 00:00:00,WAX/USDT,0.0975,0.0979,0.0919,0.092,9083691.1065848,865527.687538399261
1657497600,2022-07-11 00:00:00,WAX/USDT,0.1067,0.1114,0.097,0.0976,17832489.77245766,1889214.384884512993
1657411200,2022-07-10 00:00:00,WAX/USDT,0.1002,0.1082,0.0984,0.1066,9181285.57800151,934754.045324422851
1657324800,2022-07-09 00:00:00,WAX/USDT,0.0977,0.1009,0.0975,0.1003,4456077.98108002,441476.287180325386
1657238400,2022-07-08 00:00:00,WAX/USDT,0.0983,0.1,0.0956,0.0976,6687118.52180576,655665.101123705549
1657152000,2022-07-07 00:00:00,WAX/USDT,0.0954,0.0988,0.0945,0.0982,6880325.23911237,665788.676425183882
1657065600,2022-07-06 00:00:00,WAX/USDT,0.0942,0.0961,0.0925,0.0954,7289932.07449804,687614.684136781037
1656979200,2022-07-05 00:00:00,WAX/USDT,0.0966,0.0983,0.0907,0.0941,6638824.27562351,628469.826418509971
1656892800,2022-07-04 00:00:00,WAX/USDT,0.0924,0.0969,0.0908,0.0965,4756378.31445718,448886.253252425135
1656806400,2022-07-03 00:00:00,WAX/USDT,0.0926,0.0928,0.0897,0.0925,3658190.2368299,335050.17776004302
1656720000,2022-07-02 00:00:00,WAX/USDT,0.0913,0.0938,0.0891,0.0927,3937664.27594019,358822.69913087689
1656633600,2022-07-01 00:00:00,WAX/USDT,0.0934,0.0949,0.0887,0.0913,6207278.06050212,568212.655652430262
1656547200,2022-06-30 00:00:00,WAX/USDT,0.0962,0.0962,0.0849,0.0932,7092597.58133687,628895.836029422408
1656460800,2022-06-29 00:00:00,WAX/USDT,0.1,0.1026,0.095,0.0962,5843897.17858809,573966.224862882901
1656374400,2022-06-28 00:00:00,WAX/USDT,0.1025,0.1077,0.0994,0.1,8190805.36601321,855916.995789396249
1656288000,2022-06-27 00:00:00,WAX/USDT,0.0986,0.1222,0.0982,0.1026,12136220.03991935,1272708.505056396156
1656201600,2022-06-26 00:00:00,WAX/USDT,0.1057,0.1059,0.0983,0.0986,4704587.24366847,479981.507676426063
1656115200,2022-06-25 00:00:00,WAX/USDT,0.0999,0.1068,0.0967,0.1057,5433488.40607748,547845.830294974256
1656028800,2022-06-24 00:00:00,WAX/USDT,0.096,0.1005,0.0934,0.0998,5559944.87466674,537462.666474671604
1655942400,2022-06-23 00:00:00,WAX/USDT,0.088,0.0967,0.088,0.0961,5156757.80399267,468524.166508723588
1655856000,2022-06-22 00:00:00,WAX/USDT,0.0918,0.0919,0.0864,0.088,5316844.81612827,472599.689156375865
1655769600,2022-06-21 00:00:00,WAX/USDT,0.0891,0.0947,0.0882,0.0917,5474324.63310173,500757.696032471776
1655683200,2022-06-20 00:00:00,WAX/USDT,0.087,0.0894,0.0827,0.0891,4343459.09615477,378946.713505967587
1655596800,2022-06-19 00:00:00,WAX/USDT,0.0819,0.0872,0.0779,0.0869,3044326.1635478,250930.86428739436
1655510400,2022-06-18 00:00:00,WAX/USDT,0.087,0.0881,0.075,0.0819,3300782.39398856,267879.04885065896
1655424000,2022-06-17 00:00:00,WAX/USDT,0.0818,0.0875,0.0805,0.0871,3812129.22818654,322359.744041429811
1655337600,2022-06-16 00:00:00,WAX/USDT,0.0895,0.0914,0.0809,0.0817,3580740.69235175,310499.091879308827
1655251200,2022-06-15 00:00:00,WAX/USDT,0.0834,0.0896,0.0765,0.0894,5244825.84318299,437184.710074367548
1655164800,2022-06-14 00:00:00,WAX/USDT,0.0832,0.0864,0.0751,0.0836,3392703.16103805,277256.722840897154
1655078400,2022-06-13 00:00:00,WAX/USDT,0.095,0.0955,0.0784,0.0833,5728837.16690801,483747.1003652614
1654992000,2022-06-12 00:00:00,WAX/USDT,0.105,0.1059,0.0935,0.0952,3359719.63555689,330848.777066912255
1654905600,2022-06-11 00:00:00,WAX/USDT,0.1113,0.1145,0.1017,0.1048,2355961.25326318,253400.873927497139
1654819200,2022-06-10 00:00:00,WAX/USDT,0.123,0.1231,0.11,0.1112,2186160.66640038,253413.587978715454
1654732800,2022-06-09 00:00:00,WAX/USDT,0.1253,0.1263,0.122,0.1231,1397876.71871308,172902.817344953122
1654646400,2022-06-08 00:00:00,WAX/USDT,0.1287,0.1294,0.124,0.1251,1220676.93895779,154605.759393621196
1654560000,2022-06-07 00:00:00,WAX/USDT,0.1335,0.1335,0.1213,0.1291,2354834.10388212,297069.056774223464
1654473600,2022-06-06 00:00:00,WAX/USDT,0.1312,0.1376,0.1301,0.1337,3670101.85830957,488555.990821134902
1654387200,2022-06-05 00:00:00,WAX/USDT,0.131,0.1325,0.126,0.1312,3494394.92633678,450036.095577161183
1654300800,2022-06-04 00:00:00,WAX/USDT,0.1331,0.1331,0.1272,0.1309,3408720.57823626,441407.431312108169
1654214400,2022-06-03 00:00:00,WAX/USDT,0.1363,0.1438,0.1254,0.1331,9099575.16147096,1189684.220989810935
1654128000,2022-06-02 00:00:00,WAX/USDT,0.1169,0.1831,0.1166,0.1365,33713518.60238488,4795951.120607796699
1654041600,2022-06-01 00:00:00,WAX/USDT,0.1234,0.1301,0.1159,0.1167,18092289.80313635,2246025.13198041428
1653955200,2022-05-31 00:00:00,WAX/USDT,0.1227,0.13,0.1203,0.1235,15181033.4036378,1884771.707857566126
1653868800,2022-05-30 00:00:00,WAX/USDT,0.1119,0.1235,0.1102,0.1226,12457747.57211046,1453919.012461122448
1653782400,2022-05-29 00:00:00,WAX/USDT,0.1096,0.1121,0.1066,0.112,6529552.71090275,712749.257841790151
1653696000,2022-05-28 00:00:00,WAX/USDT,0.1083,0.1122,0.1071,0.1096,13018313.98089658,1424810.017800519505
1653609600,2022-05-27 00:00:00,WAX/USDT,0.1159,0.1178,0.1061,0.1084,20422381.20171746,2246518.960874874784
1653523200,2022-05-26 00:00:00,WAX/USDT,0.1281,0.1314,0.1126,0.1161,12640002.91324032,1522111.320548354629
1653436800,2022-05-25 00:00:00,WAX/USDT,0.1313,0.1319,0.1241,0.1281,11505766.53623028,1466632.855264144057
1653350400,2022-05-24 00:00:00,WAX/USDT,0.1328,0.1349,0.1232,0.1313,10498505.60139159,1360039.189184824297
1653264000,2022-05-23 00:00:00,WAX/USDT,0.1413,0.1423,0.1312,0.1327,10121545.96655494,1393000.826730896302
1653177600,2022-05-22 00:00:00,WAX/USDT,0.1261,0.144,0.1258,0.141,14422717.3590744,1957028.071867827063
1653091200,2022-05-21 00:00:00,WAX/USDT,0.12,0.129,0.1179,0.1261,6168299.96336035,762967.22985804538
1653004800,2022-05-20 00:00:00,WAX/USDT,0.1232,0.1264,0.1173,0.1197,6576179.3085648,799113.657380228741
1652918400,2022-05-19 00:00:00,WAX/USDT,0.1148,0.1249,0.111,0.1232,7200988.76424168,859329.235566364265
1652832000,2022-05-18 00:00:00,WAX/USDT,0.1298,0.136,0.1143,0.1145,5197431.64719538,644430.740274539622
1652745600,2022-05-17 00:00:00,WAX/USDT,0.125,0.1311,0.1214,0.1299,3188264.1471532,404293.616848604793
1652659200,2022-05-16 00:00:00,WAX/USDT,0.137,0.137,0.1212,0.1249,2385065.63534725,300198.059761497963
1652572800,2022-05-15 00:00:00,WAX/USDT,0.1269,0.1374,0.12,0.1374,2910453.14829126,367633.050942206898
1652486400,2022-05-14 00:00:00,WAX/USDT,0.1143,0.1354,0.1121,0.1269,5218061.95524969,629562.600057482281
1652400000,2022-05-13 00:00:00,WAX/USDT,0.0953,0.1239,0.0931,0.1141,31766533.74465739,3638177.109270321555
1652313600,2022-05-12 00:00:00,WAX/USDT,0.1095,0.1134,0.0805,0.0954,85183550.70756179,8144002.244207581438
1652227200,2022-05-11 00:00:00,WAX/USDT,0.1481,0.1547,0.1019,0.1095,92923376.51097821,11651787.779448566409
1652140800,2022-05-10 00:00:00,WAX/USDT,0.143,0.1617,0.1349,0.1482,58247769.63140182,8783695.843115736553
1652054400,2022-05-09 00:00:00,WAX/USDT,0.1774,0.1799,0.1412,0.143,43573134.67397741,6735012.862902423291
1651968000,2022-05-08 00:00:00,WAX/USDT,0.1876,0.1879,0.1755,0.1772,3219282.15316191,577676.361023240682
1651881600,2022-05-07 00:00:00,WAX/USDT,0.1965,0.1967,0.1841,0.1872,1816105.74383153,349134.510874988568
1651795200,2022-05-06 00:00:00,WAX/USDT,0.2028,0.2035,0.186,0.1967,9824102.43027738,1919001.491225125801
1651708800,2022-05-05 00:00:00,WAX/USDT,0.2285,0.2323,0.1987,0.2027,28093820.31377713,5975199.287783369302
1651622400,2022-05-04 00:00:00,WAX/USDT,0.2095,0.2306,0.2052,0.2285,22356000.58409179,4799383.974803449432
1651536000,2022-05-03 00:00:00,WAX/USDT,0.2154,0.2245,0.2081,0.2096,19014581.26895733,4123644.359999526097
1651449600,2022-05-02 00:00:00,WAX/USDT,0.2219,0.2248,0.211,0.2154,16526243.60068729,3584406.296150575676
1651363200,2022-05-01 00:00:00,WAX/USDT,0.2138,0.2251,0.2048,0.2219,22714516.80702126,4934186.356847362875
1651276800,2022-04-30 00:00:00,WAX/USDT,0.2363,0.2382,0.2112,0.2138,14726355.238537,3351056.768050362892
1651190400,2022-04-29 00:00:00,WAX/USDT,0.2503,0.2509,0.2351,0.2362,13791291.6636159,3350246.900974522161
1651104000,2022-04-28 00:00:00,WAX/USDT,0.2517,0.2552,0.2448,0.2502,14865640.87383887,3728705.334853852394
1651017600,2022-04-27 00:00:00,WAX/USDT,0.246,0.2532,0.2407,0.2518,13645534.26149526,3394249.969307391997
1650931200,2022-04-26 00:00:00,WAX/USDT,0.2689,0.2693,0.2432,0.246,15575837.41693082,3996867.696748375002
1650844800,2022-04-25 00:00:00,WAX/USDT,0.2735,0.2741,0.251,0.269,21917796.6752941,5718687.169631201773
1650758400,2022-04-24 00:00:00,WAX/USDT,0.2774,0.2895,0.2682,0.2733,18172995.71308567,5049306.862996423606
1650672000,2022-04-23 00:00:00,WAX/USDT,0.2714,0.2892,0.2597,0.2773,18451720.41823139,5117029.303326926312
1650585600,2022-04-22 00:00:00,WAX/USDT,0.2736,0.2818,0.2671,0.2715,12711590.17236001,3480880.759960647979
1650499200,2022-04-21 00:00:00,WAX/USDT,0.2722,0.2904,0.2655,0.2735,12564379.05784282,3495534.477306608134
1650412800,2022-04-20 00:00:00,WAX/USDT,0.2753,0.2778,0.2666,0.2724,7983781.55661919,2173164.235709188506
1650326400,2022-04-19 00:00:00,WAX/USDT,0.268,0.2771,0.2648,0.2753,6192837.82378389,1676601.264464674209
1650240000,2022-04-18 00:00:00,WAX/USDT,0.2639,0.2685,0.2519,0.2678,8871652.47855201,2306747.810400693886
1650153600,2022-04-17 00:00:00,WAX/USDT,0.2728,0.2735,0.2625,0.264,5395445.17523258,1456285.831816944346
1650067200,2022-04-16 00:00:00,WAX/USDT,0.2797,0.2797,0.2696,0.2727,4646796.98996525,1275214.139364310683
1649980800,2022-04-15 00:00:00,WAX/USDT,0.2806,0.2825,0.2736,0.2798,7078096.52788474,1961231.459984928797
1649894400,2022-04-14 00:00:00,WAX/USDT,0.289,0.2925,0.2763,0.2807,8758340.74658547,2493524.490900945024
1649808000,2022-04-13 00:00:00,WAX/USDT,0.276,0.2921,0.2753,0.289,16109281.16464425,4598758.567725789079
1649721600,2022-04-12 00:00:00,WAX/USDT,0.2646,0.2813,0.2595,0.2759,13989064.30683537,3805001.658705783242
1649635200,2022-04-11 00:00:00,WAX/USDT,0.2914,0.2928,0.2626,0.2645,18474956.20252524,5057779.549434657265
1649548800,2022-04-10 00:00:00,WAX/USDT,0.3015,0.3024,0.2911,0.2915,6799298.29851636,2025819.172725394277
1649462400,2022-04-09 00:00:00,WAX/USDT,0.2931,0.3029,0.2909,0.3014,9473367.05110513,2822865.416699929107
1649376000,2022-04-08 00:00:00,WAX/USDT,0.3078,0.3113,0.2912,0.2931,14209585.7821419,4291138.320516516159
1649289600,2022-04-07 00:00:00,WAX/USDT,0.2966,0.3106,0.2903,0.3078,11119774.35435323,3359326.339652626265
1649203200,2022-04-06 00:00:00,WAX/USDT,0.3421,0.3421,0.2953,0.2966,23686067.39281568,7475292.014946498274
1649116800,2022-04-05 00:00:00,WAX/USDT,0.3609,0.3619,0.3421,0.3422,19251019.40316147,6776948.92249392241
1649030400,2022-04-04 00:00:00,WAX/USDT,0.3708,0.385,0.3424,0.361,40734994.06063549,14972516.933255254929
1648944000,2022-04-03 00:00:00,WAX/USDT,0.3799,0.3799,0.3603,0.3706,25640986.86313145,9512435.084095002008
1648857600,2022-04-02 00:00:00,WAX/USDT,0.3716,0.395,0.3682,0.3801,36870457.02554805,14035303.850466261902
1648771200,2022-04-01 00:00:00,WAX/USDT,0.3476,0.3839,0.3319,0.3716,31004934.46661711,10990293.880331989741
1648684800,2022-03-31 00:00:00,WAX/USDT,0.3586,0.3721,0.3416,0.3474,23890400.83518835,8537456.715182862885
1648598400,2022-03-30 00:00:00,WAX/USDT,0.3561,0.3654,0.3434,0.3587,21371697.61937257,7606939.196618298191
1648512000,2022-03-29 00:00:00,WAX/USDT,0.3442,0.3811,0.3397,0.3562,30826592.55150097,11032023.327177334108
1648425600,2022-03-28 00:00:00,WAX/USDT,0.3501,0.3671,0.3371,0.3441,33823071.43440263,12057534.955098123392
1648339200,2022-03-27 00:00:00,WAX/USDT,0.3282,0.3738,0.3252,0.3499,37088027.31610586,12790668.981087853829
1648252800,2022-03-26 00:00:00,WAX/USDT,0.313,0.3296,0.3083,0.3282,15457920.46405018,4893890.898431196019
1648166400,2022-03-25 00:00:00,WAX/USDT,0.3174,0.3204,0.3066,0.3131,19634164.72971281,6151370.079914201721
1648080000,2022-03-24 00:00:00,WAX/USDT,0.2958,0.3179,0.295,0.3175,27248131.58288524,8447146.16690280954
1647993600,2022-03-23 00:00:00,WAX/USDT,0.2888,0.2983,0.2712,0.2958,16771786.00264128,4887450.776196998536
1647907200,2022-03-22 00:00:00,WAX/USDT,0.2852,0.2934,0.2824,0.2887,15394845.69582218,4442330.308489191785
1647820800,2022-03-21 00:00:00,WAX/USDT,0.2847,0.2912,0.2775,0.2853,14263116.81801406,4045401.624683088896
1647734400,2022-03-20 00:00:00,WAX/USDT,0.2885,0.2894,0.2816,0.2847,12743620.53949127,3635243.872819890369
1647648000,2022-03-19 00:00:00,WAX/USDT,0.2833,0.2916,0.2811,0.2884,12035691.87394363,3442681.997599343632
1647561600,2022-03-18 00:00:00,WAX/USDT,0.2773,0.2859,0.2722,0.2831,16195915.1446704,4501602.38159487016
1647475200,2022-03-17 00:00:00,WAX/USDT,0.2783,0.2794,0.2712,0.2773,16792942.38863255,4629628.493293631234
1647388800,2022-03-16 00:00:00,WAX/USDT,0.2685,0.2782,0.2625,0.2781,25794474.16567884,6949139.82062710828
1647302400,2022-03-15 00:00:00,WAX/USDT,0.2697,0.2709,0.2598,0.2684,15719221.12254038,4174300.30824605564
1647216000,2022-03-14 00:00:00,WAX/USDT,0.2649,0.27,0.2605,0.2698,13821587.40561991,3672468.16629232666
1647129600,2022-03-13 00:00:00,WAX/USDT,0.2735,0.2797,0.2642,0.2649,11951424.96172269,3253145.325638910382
1647043200,2022-03-12 00:00:00,WAX/USDT,0.2725,0.283,0.2716,0.2737,11135913.13848143,3060638.042870554496
1646956800,2022-03-11 00:00:00,WAX/USDT,0.2862,0.2864,0.2672,0.2727,20792978.01063925,5747236.06329118505
1646870400,2022-03-10 00:00:00,WAX/USDT,0.2878,0.3115,0.2811,0.2862,37197636.32335942,10848549.089224380976
1646784000,2022-03-09 00:00:00,WAX/USDT,0.2743,0.2889,0.2725,0.2879,14070163.48709495,3981389.442539693115
1646697600,2022-03-08 00:00:00,WAX/USDT,0.271,0.2788,0.268,0.2746,14852913.40136138,4063633.920336657201
1646611200,2022-03-07 00:00:00,WAX/USDT,0.2799,0.2814,0.265,0.2711,17633988.2050696,4814973.989742947027
1646524800,2022-03-06 00:00:00,WAX/USDT,0.2931,0.2945,0.2765,0.2801,13075990.25851762,3709651.073550498672
1646438400,2022-03-05 00:00:00,WAX/USDT,0.2805,0.2934,0.2752,0.2933,12394169.87413821,3517694.810808396824
1646352000,2022-03-04 00:00:00,WAX/USDT,0.2978,0.2983,0.2758,0.28,18856944.19795853,5394591.577617311841
1646265600,2022-03-03 00:00:00,WAX/USDT,0.3101,0.3109,0.2911,0.2978,15780424.21670686,4747671.741191615722
1646179200,2022-03-02 00:00:00,WAX/USDT,0.3204,0.3204,0.3033,0.3101,17978449.57028052,5585203.839548535701
1646092800,2022-03-01 00:00:00,WAX/USDT,0.3097,0.3226,0.3064,0.3204,18156208.7998742,5723647.286409304465
1646006400,2022-02-28 00:00:00,WAX/USDT,0.2829,0.3098,0.2784,0.3095,16140958.46639795,4711731.839384962331
1645920000,2022-02-27 00:00:00,WAX/USDT,0.2991,0.3002,0.2803,0.283,14810587.98885257,4300502.199736338278
1645833600,2022-02-26 00:00:00,WAX/USDT,0.2887,0.3106,0.2875,0.299,15295608.28368123,4526623.368917192661
1645747200,2022-02-25 00:00:00,WAX/USDT,0.2711,0.2893,0.2668,0.2889,11511143.44401605,3207215.902756580109
1645660800,2022-02-24 00:00:00,WAX/USDT,0.2742,0.2804,0.2418,0.271,21507435.04904763,5539200.344424543836
1645574400,2022-02-23 00:00:00,WAX/USDT,0.2785,0.2933,0.2732,0.2742,8808118.04956583,2488285.258995300645
1645488000,2022-02-22 00:00:00,WAX/USDT,0.267,0.2803,0.2551,0.2785,9332532.67504743,2507426.529578952264
1645401600,2022-02-21 00:00:00,WAX/USDT,0.2922,0.3031,0.2658,0.267,12645582.80129071,3634051.855970078386
1645315200,2022-02-20 00:00:00,WAX/USDT,0.3149,0.3152,0.2873,0.2924,8527497.98796688,2521507.765903293034
1645228800,2022-02-19 00:00:00,WAX/USDT,0.3103,0.3278,0.2835,0.315,9784090.44152962,3082018.955044089871
1645142400,2022-02-18 00:00:00,WAX/USDT,0.319,0.33,0.3067,0.3104,9723491.01845478,3091701.699902874881
1645056000,2022-02-17 00:00:00,WAX/USDT,0.349,0.3521,0.3183,0.3194,10259063.51643222,3446671.073019528681
1644969600,2022-02-16 00:00:00,WAX/USDT,0.3608,0.3634,0.3412,0.3492,6041800.14579517,2111119.268486852255
1644883200,2022-02-15 00:00:00,WAX/USDT,0.3446,0.3777,0.3439,0.3606,8794374.82826179,3097901.592452769807
1644796800,2022-02-14 00:00:00,WAX/USDT,0.3264,0.365,0.315,0.3446,15083733.95709069,5139805.211808406255
1644710400,2022-02-13 00:00:00,WAX/USDT,0.3296,0.3364,0.3193,0.3261,7087633.661566,2338565.1123217024
1644624000,2022-02-12 00:00:00,WAX/USDT,0.3339,0.3384,0.321,0.3295,8169098.97674856,2701770.307925598536
1644537600,2022-02-11 00:00:00,WAX/USDT,0.3494,0.3622,0.328,0.3338,9861008.61761421,3450217.744435949472
1644451200,2022-02-10 00:00:00,WAX/USDT,0.3718,0.3751,0.3472,0.3492,11553655.0065603,4190162.386984221253
1644364800,2022-02-09 00:00:00,WAX/USDT,0.3702,0.3735,0.3551,0.3719,7284532.18242435,2665261.303499969546
1644278400,2022-02-08 00:00:00,WAX/USDT,0.3889,0.3893,0.3533,0.3697,10926488.86698988,4022125.285459768366
