https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FIL,Volume USDT
1654387200,2022-06-05 00:00:00,FIL/USDT,7.4682,7.5654,7.2677,7.3813,103430.22112632,767022.72129579018
1654300800,2022-06-04 00:00:00,FIL/USDT,7.3845,7.5215,7.2113,7.4645,80987.89560972,597483.867574139953
1654214400,2022-06-03 00:00:00,FIL/USDT,7.7447,7.7584,7.2468,7.3876,121888.30844763,906289.699166054404
1654128000,2022-06-02 00:00:00,FIL/USDT,7.4339,7.8109,7.3093,7.7364,111899.58563395,840496.944343469707
1654041600,2022-06-01 00:00:00,FIL/USDT,8.0907,8.1789,7.3085,7.4402,254892.20473898,1977743.465247449766
1653955200,2022-05-31 00:00:00,FIL/USDT,8.218,8.3605,7.8178,8.0835,232542.87229144,1883304.487090671432
1653868800,2022-05-30 00:00:00,FIL/USDT,7.6202,8.3054,7.5487,8.218,254908.55610602,2030110.965534223335
1653782400,2022-05-29 00:00:00,FIL/USDT,7.5386,7.8051,7.3308,7.6265,159879.99199768,1201969.794207028296
1653696000,2022-05-28 00:00:00,FIL/USDT,7.2295,7.6,7.1618,7.5369,183605.83578957,1358263.461383581575
1653609600,2022-05-27 00:00:00,FIL/USDT,7.6326,7.7349,7.1434,7.2295,286587.53705225,2133100.168391636664
1653523200,2022-05-26 00:00:00,FIL/USDT,8.1812,8.2947,7.3133,7.64,315603.77263668,2448110.066394182937
1653436800,2022-05-25 00:00:00,FIL/USDT,8.4171,8.5999,8.0709,8.1761,133413.72018502,1105599.346726908193
1653350400,2022-05-24 00:00:00,FIL/USDT,8.1748,8.5394,8.0238,8.413,156729.50499405,1307253.26945579836
1653264000,2022-05-23 00:00:00,FIL/USDT,8.4494,9.495,8.0227,8.1766,272173.78109062,2368876.722557208261
1653177600,2022-05-22 00:00:00,FIL/USDT,8.1787,8.511,8.0205,8.451,128094.90317834,1063620.771524940257
1653091200,2022-05-21 00:00:00,FIL/USDT,7.9291,8.3418,7.755,8.1793,89286.33573067,718873.579969686242
1653004800,2022-05-20 00:00:00,FIL/USDT,8.1782,8.34,7.6839,7.917,207552.80224787,1676466.452378375652
1652918400,2022-05-19 00:00:00,FIL/USDT,7.61,8.3054,7.3666,8.207,180272.18700105,1422512.325813485287
1652832000,2022-05-18 00:00:00,FIL/USDT,8.5614,8.7148,7.4864,7.6015,132773.8482514,1064316.34163694293
1652745600,2022-05-17 00:00:00,FIL/USDT,8.3018,8.9026,8.1934,8.5738,96504.2490607,826725.747644853721
1652659200,2022-05-16 00:00:00,FIL/USDT,9.1622,9.1757,8.2016,8.2995,120591.20456259,1027488.720859923829
1652572800,2022-05-15 00:00:00,FIL/USDT,8.8184,9.248,8.4706,9.1614,117775.29058024,1038100.153357465954
1652486400,2022-05-14 00:00:00,FIL/USDT,8.7492,9.118,8.0389,8.8127,150647.37582021,1296162.884032343017
1652400000,2022-05-13 00:00:00,FIL/USDT,8.1125,9.4723,7.8899,8.7385,285020.56974465,2522324.384173730005
1652313600,2022-05-12 00:00:00,FIL/USDT,8.6101,9.0599,6.7,8.1124,660896.43347132,5163407.668758937396
1652227200,2022-05-11 00:00:00,FIL/USDT,11.372,11.5758,7.95,8.6232,750530.99379967,7432461.108215165711
1652140800,2022-05-10 00:00:00,FIL/USDT,11.0265,12.5679,10.5333,11.3696,614832.61085651,7169787.529600062338
1652054400,2022-05-09 00:00:00,FIL/USDT,13.1111,13.2975,10.7716,11.0372,420611.02716114,5030192.534442802513
1651968000,2022-05-08 00:00:00,FIL/USDT,13.2565,13.4498,12.8582,13.121,190665.27262558,2506694.695313773463
1651881600,2022-05-07 00:00:00,FIL/USDT,13.8652,13.9395,12.8107,13.2589,132884.85008022,1802616.184300647255
1651795200,2022-05-06 00:00:00,FIL/USDT,13.9837,14.1577,13.3515,13.8699,214682.78359957,2954505.593845598202
1651708800,2022-05-05 00:00:00,FIL/USDT,15.7278,15.8627,13.3242,13.9877,242399.71553819,3528397.642951447325
1651622400,2022-05-04 00:00:00,FIL/USDT,14.6281,15.9672,14.549,15.7206,175155.13021608,2639174.319731882109
1651536000,2022-05-03 00:00:00,FIL/USDT,14.6414,14.9785,14.2351,14.6144,133024.7168998,1949494.605744190121
1651449600,2022-05-02 00:00:00,FIL/USDT,15.1057,15.2792,14.1047,14.6151,143830.11193679,2132361.507673569768
1651363200,2022-05-01 00:00:00,FIL/USDT,14.2459,15.6838,13.8805,15.1084,315220.277657,4665757.713137760788
1651276800,2022-04-30 00:00:00,FIL/USDT,17.3108,18.0251,11.6472,14.2328,284688.19077498,4361853.909524336844
1651190400,2022-04-29 00:00:00,FIL/USDT,18.0788,18.2053,17.01,17.3063,94012.10323531,1644287.208479669041
1651104000,2022-04-28 00:00:00,FIL/USDT,17.7125,18.5162,17.4986,18.0816,124980.9958496,2245778.236123765449
1651017600,2022-04-27 00:00:00,FIL/USDT,17.3043,18.0194,17.232,17.7164,71624.84168547,1264873.88362815827
1650931200,2022-04-26 00:00:00,FIL/USDT,18.6466,18.7536,17.01,17.3043,112657.10697722,2027951.60762729296
1650844800,2022-04-25 00:00:00,FIL/USDT,18.9091,18.9381,17.4455,18.6332,145119.86867926,2627665.738555021647
1650758400,2022-04-24 00:00:00,FIL/USDT,18.9105,19.3771,18.6237,18.91,85679.37385224,1627724.63401412275
1650672000,2022-04-23 00:00:00,FIL/USDT,19.2965,19.5561,18.78,18.9161,76174.61590293,1458791.591007242533
1650585600,2022-04-22 00:00:00,FIL/USDT,18.8416,19.527,18.6924,19.3,113920.87432356,2174548.163292141638
1650499200,2022-04-21 00:00:00,FIL/USDT,19.599,20.25,18.5,18.8445,136636.17713917,2676070.958319437105
1650412800,2022-04-20 00:00:00,FIL/USDT,20.406,20.7197,19.3826,19.5998,130642.87767601,2612491.054576602445
1650326400,2022-04-19 00:00:00,FIL/USDT,19.6362,21.1718,19.3833,20.413,151636.14513034,3040933.786260677309
1650240000,2022-04-18 00:00:00,FIL/USDT,19.7,19.933,18.3846,19.63,216374.26928679,4152763.574986881711
1650153600,2022-04-17 00:00:00,FIL/USDT,21.644,21.8,19.58,19.7157,233853.53088194,4888054.618853424324
1650067200,2022-04-16 00:00:00,FIL/USDT,19.0439,22.1549,18.875,21.6412,240614.53835043,4899304.674395264309
1649980800,2022-04-15 00:00:00,FIL/USDT,18.6595,19.201,18.6568,19.0531,104058.18864294,1970307.788350360499
1649894400,2022-04-14 00:00:00,FIL/USDT,19.4136,19.7916,18.4532,18.6736,116622.31956553,2239510.646361671625
1649808000,2022-04-13 00:00:00,FIL/USDT,19.4615,19.5792,18.7402,19.4003,140454.35027957,2705058.599018275377
1649721600,2022-04-12 00:00:00,FIL/USDT,18.3202,19.7178,18.2731,19.4499,166592.5110861,3166276.206349727676
1649635200,2022-04-11 00:00:00,FIL/USDT,21.0234,21.0685,18,18.3172,184434.79588905,3608288.912831265439
1649548800,2022-04-10 00:00:00,FIL/USDT,21.7116,21.849,20.8086,21.0335,90342.55178123,1942217.813503907148
1649462400,2022-04-09 00:00:00,FIL/USDT,21.3052,21.752,21.1612,21.7318,87203.2461474,1875608.475392028757
1649376000,2022-04-08 00:00:00,FIL/USDT,22.4757,22.9273,20.9761,21.3206,134110.50681822,2958058.474089805033
1649289600,2022-04-07 00:00:00,FIL/USDT,21.736,22.6917,21.4226,22.481,128959.88873233,2854419.730887908987
1649203200,2022-04-06 00:00:00,FIL/USDT,24.8721,24.9002,21.5349,21.7456,222596.54098613,5214599.50996172493
1649116800,2022-04-05 00:00:00,FIL/USDT,25.2485,26.5684,24.522,24.859,301566.20227551,7720761.926682274837
1649030400,2022-04-04 00:00:00,FIL/USDT,25.4361,25.7703,23.6103,25.25,208602.70882364,5192524.611139236276
1648944000,2022-04-03 00:00:00,FIL/USDT,23.9352,25.8893,23.5915,25.4337,173367.73956126,4310115.301771009638
1648857600,2022-04-02 00:00:00,FIL/USDT,25.4929,26.7229,23.7325,23.9373,172168.82460998,4354366.601793219696
1648771200,2022-04-01 00:00:00,FIL/USDT,24.4614,26.135,22.94,25.5493,280152.92212642,6800535.414380214731
1648684800,2022-03-31 00:00:00,FIL/USDT,25.9108,27.5229,24.0549,24.4581,317105.21664923,8120650.924186927247
1648598400,2022-03-30 00:00:00,FIL/USDT,26.351,26.5913,24.7216,25.8996,279180.90688406,7216266.955339843234
1648512000,2022-03-29 00:00:00,FIL/USDT,25.3525,28.1649,24.8904,26.3452,521701.11205989,13803747.55567606056
1648425600,2022-03-28 00:00:00,FIL/USDT,23.7022,27.847,23.4483,25.3525,615079.00330114,15668082.699213744447
1648339200,2022-03-27 00:00:00,FIL/USDT,19.4107,24.0849,18.93,23.7141,383014.20848,8178647.820322657431
1648252800,2022-03-26 00:00:00,FIL/USDT,18.8382,19.4451,18.6308,19.4119,77488.53801823,1467363.841805973146
1648166400,2022-03-25 00:00:00,FIL/USDT,19.6095,19.6864,18.3731,18.8477,112321.3164486,2153085.096155351577
1648080000,2022-03-24 00:00:00,FIL/USDT,19.3419,19.815,18.8781,19.6019,153184.42673548,2961925.424031062294
1647993600,2022-03-23 00:00:00,FIL/USDT,18.3004,19.6139,18.2906,19.3419,232420.82463221,4437128.783047916998
1647907200,2022-03-22 00:00:00,FIL/USDT,17.8314,18.6885,17.757,18.2993,113323.99415793,2077341.381844570868
1647820800,2022-03-21 00:00:00,FIL/USDT,17.6455,17.973,17.33,17.839,77836.95596672,1381654.231004914103
1647734400,2022-03-20 00:00:00,FIL/USDT,18.2153,18.2891,17.2166,17.6426,93360.87190857,1659594.032187525552
1647648000,2022-03-19 00:00:00,FIL/USDT,17.6171,18.4,17.5628,18.2156,113575.90654805,2049567.531023228446
1647561600,2022-03-18 00:00:00,FIL/USDT,17.4428,17.84,17.0788,17.6061,55726.4779834,968995.327017272487
1647475200,2022-03-17 00:00:00,FIL/USDT,17.4302,17.7914,17.2359,17.4357,71755.17942313,1256060.902796427415
1647388800,2022-03-16 00:00:00,FIL/USDT,16.8013,17.46,16.7259,17.4305,98897.87837985,1689283.321705541974
1647302400,2022-03-15 00:00:00,FIL/USDT,17.4548,17.5164,16.4602,16.8037,79854.89101761,1349121.97212412663
1647216000,2022-03-14 00:00:00,FIL/USDT,17.2443,17.6906,17.0674,17.4544,67376.0381635,1168568.438782410383
1647129600,2022-03-13 00:00:00,FIL/USDT,17.7088,18.0664,17.0311,17.2368,64344.13762546,1140283.5835831437
1647043200,2022-03-12 00:00:00,FIL/USDT,17.3608,18.4799,17.3413,17.7185,145975.11990656,2630020.952590655726
1646956800,2022-03-11 00:00:00,FIL/USDT,17.8667,18.0898,17.1644,17.3734,122643.2117431,2159860.850057823597
1646870400,2022-03-10 00:00:00,FIL/USDT,18.8422,18.8655,17.3269,17.8813,125087.6397429,2237802.02020645716
1646784000,2022-03-09 00:00:00,FIL/USDT,18.0332,19.2735,17.9686,18.839,108793.61656832,2036003.40285099235
1646697600,2022-03-08 00:00:00,FIL/USDT,17.8221,18.3205,17.6771,18.0415,94234.4054185,1696659.456473313405
1646611200,2022-03-07 00:00:00,FIL/USDT,18.4565,18.9024,17.1115,17.8373,114887.22478654,2079022.174734352673
1646524800,2022-03-06 00:00:00,FIL/USDT,19.0898,19.2914,18.3353,18.4564,92560.54436535,1739901.47565191839
1646438400,2022-03-05 00:00:00,FIL/USDT,18.8193,19.2263,18.258,19.0832,103688.16653098,1951531.315188052917
1646352000,2022-03-04 00:00:00,FIL/USDT,20.1352,20.2899,18.4691,18.8031,129904.56590743,2515396.275533997777
1646265600,2022-03-03 00:00:00,FIL/USDT,20.7517,20.9665,19.537,20.1366,112015.85396713,2261128.163945624149
1646179200,2022-03-02 00:00:00,FIL/USDT,20.9707,21.6944,20.1974,20.743,183447.86959206,3834474.138064648489
1646092800,2022-03-01 00:00:00,FIL/USDT,21.6992,22.2626,20.52,20.9663,162181.33367478,3455193.284095170296
1646006400,2022-02-28 00:00:00,FIL/USDT,20.3469,21.9333,19.7039,21.695,229708.12964341,4753424.438936089795
1645920000,2022-02-27 00:00:00,FIL/USDT,19.07,21.34,18.3938,20.3536,235469.95277174,4760818.041728595049
1645833600,2022-02-26 00:00:00,FIL/USDT,18.9296,19.4583,18.5386,19.0488,122141.6914889,2324944.426689800761
1645747200,2022-02-25 00:00:00,FIL/USDT,18.4445,19.2165,18.1016,18.927,91435.74773431,1703705.936438683712
1645660800,2022-02-24 00:00:00,FIL/USDT,18.4505,18.8341,16.7287,18.4386,176620.22769082,3110869.459810722826
1645574400,2022-02-23 00:00:00,FIL/USDT,19.1889,19.6039,18.4159,18.4307,82655.62559062,1578630.253452050983
1645488000,2022-02-22 00:00:00,FIL/USDT,18.6263,19.254,18.0429,19.1798,83876.49443001,1571106.788346733763
1645401600,2022-02-21 00:00:00,FIL/USDT,19.8107,20.47,18.5,18.6032,104236.35701577,2048807.195636144724
1645315200,2022-02-20 00:00:00,FIL/USDT,20.8026,20.8666,19.334,19.7825,70836.56423519,1408336.178886118698
1645228800,2022-02-19 00:00:00,FIL/USDT,21.0207,21.2627,20.0685,20.8091,102291.69757191,2116803.145295278243
1645142400,2022-02-18 00:00:00,FIL/USDT,20.5283,21.3683,20.1854,21.0245,166017.03196602,3448157.93835166795
1645056000,2022-02-17 00:00:00,FIL/USDT,23.0898,23.3916,20.1647,20.5369,200724.90703602,4420644.548454443366
1644969600,2022-02-16 00:00:00,FIL/USDT,22.3571,23.5879,21.5171,23.0665,175177.66936412,3945352.421331182574
1644883200,2022-02-15 00:00:00,FIL/USDT,20.7195,22.5249,20.6759,22.3415,102287.89267184,2220061.963891719299
1644796800,2022-02-14 00:00:00,FIL/USDT,20.5818,21.089,19.9241,20.7064,56642.06430073,1157123.944227133785
1644710400,2022-02-13 00:00:00,FIL/USDT,20.8751,21.2007,20.4196,20.5777,71055.37017622,1480540.297842284577
1644624000,2022-02-12 00:00:00,FIL/USDT,21.0727,21.3855,20.2788,20.8792,87769.95094772,1833163.182839072912
1644537600,2022-02-11 00:00:00,FIL/USDT,23.1247,23.3954,20.83,21.0983,92632.26913192,2081138.518865790505
1644451200,2022-02-10 00:00:00,FIL/USDT,24.2958,24.8003,22.7921,23.1404,99824.30666646,2387878.163658407069
1644364800,2022-02-09 00:00:00,FIL/USDT,24.6262,24.8508,23.4237,24.3097,106596.6174501,2569607.150491547722
1644278400,2022-02-08 00:00:00,FIL/USDT,24.4977,26.2558,23.12,24.617,262954.95347506,6487729.924239215955
1644192000,2022-02-07 00:00:00,FIL/USDT,22.451,24.6655,22.0234,24.5105,141008.57251902,3294623.41894234213
1644105600,2022-02-06 00:00:00,FIL/USDT,21.9911,22.5973,21.57,22.4564,103268.90696003,2284385.922817477176
1644019200,2022-02-05 00:00:00,FIL/USDT,21.6371,22.8109,21.3593,22.0047,150463.07898189,3319551.966445001875
1643932800,2022-02-04 00:00:00,FIL/USDT,20.334,21.7051,20.1964,21.6373,126606.4155326,2657199.349180672947
