https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UAH,Volume ETH
1663491600000,2022-09-18 09:00:00,ETH/UAH,58667.0,58799.3,57312.0,57455.7165,1772197.5601021175,30.84458202
1663488000000,2022-09-18 08:00:00,ETH/UAH,58523.5176,58644.7134,58503.4489,58581.5393,1459986.6968963898,24.9223
1663484400000,2022-09-18 07:00:00,ETH/UAH,58586.7181,58654.2089,58456.5001,58538.7738,1693805.9442772714,28.9347698
1663480800000,2022-09-18 06:00:00,ETH/UAH,58661.0734,58687.3687,58517.0,58565.5161,1777245.9118499975,30.34628618
1663477200000,2022-09-18 05:00:00,ETH/UAH,58544.8162,58685.207,58541.6122,58685.207,1683455.5850434,28.6862
1663473600000,2022-09-18 04:00:00,ETH/UAH,58424.1289,58681.376,58386.8688,58543.0634,2108223.5276291,36.0115
1663470000000,2022-09-18 03:00:00,ETH/UAH,58623.2392,58661.7906,58251.768,58444.8134,1715822.8317972,29.358
1663466400000,2022-09-18 02:00:00,ETH/UAH,58515.8946,58711.2564,58453.8685,58620.6486,1913823.4872333598,32.6476
1663462800000,2022-09-18 01:00:00,ETH/UAH,58435.3372,58723.8944,58394.8269,58502.3522,1796039.7632456599,30.7003
1663459200000,2022-09-18 00:00:00,ETH/UAH,59107.9284,59107.9284,58378.1524,58533.0991,1908167.32404018,32.5998
1663455600000,2022-09-17 23:00:00,ETH/UAH,58992.8378,59195.7105,58933.0268,59190.1854,1832007.26635248,30.9512
1663452000000,2022-09-17 22:00:00,ETH/UAH,58524.6317,59052.9104,58494.7184,59037.5461,2137111.93878312,36.1992
1663448400000,2022-09-17 21:00:00,ETH/UAH,58961.6931,58961.6931,58240.9233,58549.2027,1601537.32589499,27.3537
1663444800000,2022-09-17 20:00:00,ETH/UAH,59069.6831,59073.5282,58795.5001,58901.9548,2031149.1331054366,34.48356069
1663441200000,2022-09-17 19:00:00,ETH/UAH,59120.8225,59132.2335,58727.7315,59132.2335,1602776.495544264,27.10495445
1663437600000,2022-09-17 18:00:00,ETH/UAH,59297.0958,59399.5939,58992.7818,59010.0001,1809253.238150411,30.66011244
1663434000000,2022-09-17 17:00:00,ETH/UAH,58957.3402,59392.5323,58903.6,59235.1552,2213170.305232166,37.3624463
1663430400000,2022-09-17 16:00:00,ETH/UAH,58124.076,59000.0,58051.9004,58959.1871,1751871.982220469,29.71329946
1663426800000,2022-09-17 15:00:00,ETH/UAH,58032.267,58137.4098,57882.0938,58112.585,1700610.20499477,29.26406053
1663423200000,2022-09-17 14:00:00,ETH/UAH,57251.964,58010.0,57251.964,58010.0,1771449.4394272,30.53696672
1663419600000,2022-09-17 13:00:00,ETH/UAH,57411.836,57511.0631,57210.2098,57245.6496,1448477.1541670975,25.30283374
1663416000000,2022-09-17 12:00:00,ETH/UAH,57273.8668,57490.7298,56938.3376,57377.2863,1779655.595905524,31.01672649
1663412400000,2022-09-17 11:00:00,ETH/UAH,57469.9707,57541.9,57209.7936,57209.7936,1946928.4763020638,34.03138438
1663408800000,2022-09-17 10:00:00,ETH/UAH,57713.136,57713.136,57161.083,57441.1734,1677096.167089654,29.19676023
1663405200000,2022-09-17 09:00:00,ETH/UAH,57713.0393,57744.0939,57558.7001,57697.2812,1697867.5293183604,29.427167
1663401600000,2022-09-17 08:00:00,ETH/UAH,57554.0,57786.3263,57524.6004,57710.5506,1769573.0491736166,30.66290359
1663398000000,2022-09-17 07:00:00,ETH/UAH,57489.0,57551.3451,57489.0,57534.6093,2025281.7264451329,35.20110332
1663394400000,2022-09-17 06:00:00,ETH/UAH,57638.9867,57639.4425,57450.0,57487.0783,1647588.6125166083,28.66015566
1663390800000,2022-09-17 05:00:00,ETH/UAH,58068.9371,58080.0561,57626.312,57630.876,1932629.2399253573,33.53461502
1663387200000,2022-09-17 04:00:00,ETH/UAH,57867.0325,58229.3318,57843.6395,58080.0635,1710312.66991625,29.4475
1663383600000,2022-09-17 03:00:00,ETH/UAH,57916.4146,58007.9017,57781.4862,57889.786,1750315.0466458,30.2353
1663380000000,2022-09-17 02:00:00,ETH/UAH,58142.315,58142.315,57620.1746,57849.634,1930903.7577383886,33.37797708
1663376400000,2022-09-17 01:00:00,ETH/UAH,57981.5761,58215.874,57831.9795,58119.5191,1733869.3058135875,29.83282265
1663372800000,2022-09-17 00:00:00,ETH/UAH,57523.8846,58337.9373,57429.9455,57948.7237,1937757.3743334978,33.43917261
1663369200000,2022-09-16 23:00:00,ETH/UAH,57529.7611,57666.3777,57236.575,57541.0541,2005317.2435958202,34.8502
1663365600000,2022-09-16 22:00:00,ETH/UAH,57749.4943,57980.5352,57527.7421,57539.5049,1614662.0786028202,28.0618
1663362000000,2022-09-16 21:00:00,ETH/UAH,57646.7385,58041.5395,57603.0274,57788.9973,1933059.29638419,33.4503
1663358400000,2022-09-16 20:00:00,ETH/UAH,57429.3381,57758.7244,57201.0,57672.7049,1710279.7291289996,29.65492484
1663354800000,2022-09-16 19:00:00,ETH/UAH,57510.303,57880.7621,57236.2,57236.2,1975269.9127699998,34.51085
1663351200000,2022-09-16 18:00:00,ETH/UAH,57224.6864,57635.859,56873.8163,57329.2409,2277190.248084557,39.72126985
1663347600000,2022-09-16 17:00:00,ETH/UAH,57336.2356,57615.9878,56810.5224,57142.0581,1510484.993643933,26.43385702
1663344000000,2022-09-16 16:00:00,ETH/UAH,58044.4122,58300.0,57000.0,57404.0854,1893298.8128023758,32.98195241
1663340400000,2022-09-16 15:00:00,ETH/UAH,58064.2446,58486.169,57873.8004,58213.8728,1866402.565183397,32.06113037
1663336800000,2022-09-16 14:00:00,ETH/UAH,57538.2754,58593.9974,57524.6935,58127.5723,1672158.814190534,28.76705061
1663333200000,2022-09-16 13:00:00,ETH/UAH,58324.5919,58700.0,57400.0,57400.0025,1893857.7115750883,32.99403535
1663329600000,2022-09-16 12:00:00,ETH/UAH,59117.2018,59156.9996,58105.0004,58366.1728,1753140.2761363066,30.03692365
1663326000000,2022-09-16 11:00:00,ETH/UAH,58716.9454,59157.0,58693.9626,59112.294,1527525.5720297075,25.84108091
1663322400000,2022-09-16 10:00:00,ETH/UAH,58542.0082,58754.7575,58326.674,58694.1618,1893830.7614047492,32.26608411
1663318800000,2022-09-16 09:00:00,ETH/UAH,58011.0,58652.9995,58011.0,58490.6535,1628480.4505905146,27.84172091
1663315200000,2022-09-16 08:00:00,ETH/UAH,58671.0154,58673.8714,57612.7758,57930.6244,2006763.7732974826,34.64081035
1663311600000,2022-09-16 07:00:00,ETH/UAH,58680.6851,58800.0,58544.1349,58654.0163,1804465.079366009,30.76456129
1663308000000,2022-09-16 06:00:00,ETH/UAH,58901.2321,59002.0883,58520.5522,58744.0531,1596712.8756831554,27.18084285
1663304400000,2022-09-16 05:00:00,ETH/UAH,58834.4178,59058.6893,58694.0,58874.6902,1803953.6800834462,30.64056344
1663300800000,2022-09-16 04:00:00,ETH/UAH,58925.2951,59113.9993,58676.5115,58872.8831,1761522.676808702,29.92078159
1663297200000,2022-09-16 03:00:00,ETH/UAH,58643.1184,58930.8059,58353.5508,58930.8059,1730980.265024095,29.37309678
1663293600000,2022-09-16 02:00:00,ETH/UAH,58851.6767,58894.3308,58212.0379,58636.1308,1577874.82537568,26.9096
1663290000000,2022-09-16 01:00:00,ETH/UAH,59110.5424,59124.8981,58411.6759,58693.7145,1745222.3844288,29.7344
1663286400000,2022-09-16 00:00:00,ETH/UAH,58820.6811,59252.3324,57800.3441,59152.6473,1688058.1171253657,28.53732156
1663282800000,2022-09-15 23:00:00,ETH/UAH,58992.7479,59105.4055,58498.463,58761.2462,1903705.5681484074,32.39729739
1663279200000,2022-09-15 22:00:00,ETH/UAH,59427.7349,59483.5059,58452.4289,58920.2827,1925732.3746765396,32.68369204
1663275600000,2022-09-15 21:00:00,ETH/UAH,60085.9376,60088.6814,59299.2248,59512.1047,1979564.7776202555,33.26322918
1663272000000,2022-09-15 20:00:00,ETH/UAH,59846.6271,60246.8398,59846.6271,59967.874,1770034.2191569896,29.51637437
1663268400000,2022-09-15 19:00:00,ETH/UAH,59709.0575,60116.6641,59512.9761,59789.9191,1953330.67800509,32.6699
1663264800000,2022-09-15 18:00:00,ETH/UAH,60298.241,60329.3734,59568.7138,59733.2333,1913034.213092186,32.02629604
1663261200000,2022-09-15 17:00:00,ETH/UAH,60236.595,60752.2677,60236.595,60301.7541,2015125.728708999,33.41736503
1663257600000,2022-09-15 16:00:00,ETH/UAH,59409.1065,60346.4937,59301.7361,60285.926,1810644.4243462875,30.03428071
1663254000000,2022-09-15 15:00:00,ETH/UAH,59609.4454,59998.9917,58668.6352,59581.9463,2077010.0145260515,34.85972083
1663250400000,2022-09-15 14:00:00,ETH/UAH,63282.3397,63407.3352,59419.3187,59723.0563,2005662.711309278,33.58272057
1663246800000,2022-09-15 13:00:00,ETH/UAH,63267.667,63503.1193,62920.7341,63190.5694,2094700.6191967689,33.14894357
1663243200000,2022-09-15 12:00:00,ETH/UAH,63252.2031,63628.1461,63153.3239,63271.0362,1905139.4358265796,30.11076711
1663239600000,2022-09-15 11:00:00,ETH/UAH,63208.4786,63480.7883,63063.7659,63374.1419,1884290.6862843202,29.7328
1663236000000,2022-09-15 10:00:00,ETH/UAH,63346.8337,63723.3877,63074.5567,63301.2495,1870258.2403760196,29.54536056
1663232400000,2022-09-15 09:00:00,ETH/UAH,64067.0845,64184.234,63380.8974,63450.7592,1780692.5501837644,28.0641646
1663228800000,2022-09-15 08:00:00,ETH/UAH,65438.8771,65438.8771,63678.969,64123.8423,1832095.1231217599,28.5712
1663225200000,2022-09-15 07:00:00,ETH/UAH,63833.0781,65946.7182,63833.0781,65116.2954,2021784.685174124,31.04882845
1663221600000,2022-09-15 06:00:00,ETH/UAH,64839.3875,64998.0426,62944.6605,64007.3245,2014722.9741751037,31.47644414
1663218000000,2022-09-15 05:00:00,ETH/UAH,64068.3084,64783.015,63501.848,64783.015,2032983.360831373,31.38142553
1663214400000,2022-09-15 04:00:00,ETH/UAH,64254.1977,64490.6115,63533.2636,64066.649,2199068.5069303,34.3247
1663210800000,2022-09-15 03:00:00,ETH/UAH,64637.1892,64637.1892,63350.864,63946.5225,2176650.1007685,34.0386
1663207200000,2022-09-15 02:00:00,ETH/UAH,65071.6955,65071.6955,63796.5501,64495.8322,2169343.1143798796,33.6354
1663203600000,2022-09-15 01:00:00,ETH/UAH,65037.5779,65037.5779,63632.7752,64996.9433,2102952.9622096545,32.35464401
1663200000000,2022-09-15 00:00:00,ETH/UAH,65357.0,65357.0,64764.0078,64798.6782,599873.7634365,9.2575
1663196400000,2022-09-14 23:00:00,ETH/UAH,65164.7505,65311.8971,64717.815,65169.0804,2087502.5002808399,32.0321
1663192800000,2022-09-14 22:00:00,ETH/UAH,64372.5461,65524.0737,64268.0764,65213.5947,2081075.1407291943,31.91167655
1663189200000,2022-09-14 21:00:00,ETH/UAH,63757.5628,64535.4289,63602.3696,64437.252,2100921.7473161174,32.60414872
1663185600000,2022-09-14 20:00:00,ETH/UAH,63657.842,63834.5999,63467.6047,63831.5229,1804983.9912471967,28.27731361
1663182000000,2022-09-14 19:00:00,ETH/UAH,62862.902,63697.1456,62702.7753,63549.2417,1907080.9687961498,30.0095
1663178400000,2022-09-14 18:00:00,ETH/UAH,63575.6264,63812.2683,62741.7109,62918.8302,1930593.6355152957,30.68387682
1663174800000,2022-09-14 17:00:00,ETH/UAH,63221.341,63773.7999,63154.4972,63501.8015,1922447.902826117,30.27391125
1663171200000,2022-09-14 16:00:00,ETH/UAH,63412.0963,63803.7,63077.5001,63321.8569,2108417.537605128,33.29683684
1663167600000,2022-09-14 15:00:00,ETH/UAH,63527.653,63603.0,63340.9822,63434.2942,2224562.935395769,35.06877413
1663164000000,2022-09-14 14:00:00,ETH/UAH,63675.6028,63930.4157,63027.9067,63493.4591,2079994.4307346737,32.75919221
1663160400000,2022-09-14 13:00:00,ETH/UAH,63927.3476,64189.8256,63396.1749,63640.7318,1722174.3374518915,27.06088206
1663156800000,2022-09-14 12:00:00,ETH/UAH,63813.2819,64202.4341,63258.5222,63767.1897,2161735.573498039,33.90043663
1663153200000,2022-09-14 11:00:00,ETH/UAH,64545.8229,64545.8229,63528.2892,63750.8918,1995214.014347525,31.29703692
1663149600000,2022-09-14 10:00:00,ETH/UAH,64579.8089,64623.6149,64198.9135,64539.2063,2279395.4602800016,35.31799647
1663146000000,2022-09-14 09:00:00,ETH/UAH,64570.4894,64731.8388,64390.2512,64563.9463,1792390.652277367,27.7614792
1663142400000,2022-09-14 08:00:00,ETH/UAH,64823.2294,64823.2294,63995.2707,64560.4022,2088363.2820351364,32.34743296
1663138800000,2022-09-14 07:00:00,ETH/UAH,64786.6693,64958.6919,64563.4989,64824.6227,1954818.9104780962,30.15550001
1663135200000,2022-09-14 06:00:00,ETH/UAH,64631.7517,64940.2361,64505.5125,64722.5171,1851024.5626914834,28.59939084
1663131600000,2022-09-14 05:00:00,ETH/UAH,64822.2687,64940.5055,64496.8001,64499.8735,2132072.039046172,33.05544528
1663128000000,2022-09-14 04:00:00,ETH/UAH,64559.3733,64901.6999,64497.3537,64855.4962,692715.06936258,10.6809
1663120800000,2022-09-14 02:00:00,ETH/UAH,63821.0916,63821.0916,63821.0916,63821.0916,6288.5933909003525,0.09853472
1663110000000,2022-09-13 23:00:00,ETH/UAH,63441.1465,63488.5576,62574.3177,63228.1942,1861191.4472906198,29.4361
1663106400000,2022-09-13 22:00:00,ETH/UAH,63821.0916,63821.0916,62709.172,63371.0571,1367046.6103987664,21.57209731
1663095600000,2022-09-13 19:00:00,ETH/UAH,63282.2684,63778.935,62351.3072,63778.935,1747841.541035649,27.40468371
1663092000000,2022-09-13 18:00:00,ETH/UAH,64233.3661,64297.4003,63180.9487,63180.9487,1876584.2312845404,29.7017419
1663088400000,2022-09-13 17:00:00,ETH/UAH,63988.6939,64749.1297,63988.6939,64198.0623,1887935.126081374,29.40797679
1663084800000,2022-09-13 16:00:00,ETH/UAH,63331.2031,64072.8283,63062.1274,63880.2911,2123588.3331585736,33.24324759
1663081200000,2022-09-13 15:00:00,ETH/UAH,63127.7511,63482.9999,63037.5368,63204.5368,2151149.492029635,34.03473233
1663077600000,2022-09-13 14:00:00,ETH/UAH,64015.4996,64096.5216,62778.7039,63151.5287,1805832.7400027006,28.59523399
1663074000000,2022-09-13 13:00:00,ETH/UAH,64959.7602,65563.2851,63562.3001,63888.9305,1820590.3172298393,28.49617771
1663070400000,2022-09-13 12:00:00,ETH/UAH,68766.5736,69425.1886,64803.1348,65077.9461,2219017.5732615553,34.09784276
1663066800000,2022-09-13 11:00:00,ETH/UAH,68597.4815,69376.4772,68482.7454,68795.2677,2027991.6924834938,29.47865108
1663063200000,2022-09-13 10:00:00,ETH/UAH,68224.4292,68623.388,68166.7849,68595.8909,2100124.93620531,30.6159
1663059600000,2022-09-13 09:00:00,ETH/UAH,68056.251,68280.1064,67874.7991,68195.2646,2162127.9597066804,31.70495741
1663056000000,2022-09-13 08:00:00,ETH/UAH,68116.1955,68300.4,67834.3967,68141.5872,2241127.7403837997,32.88927999
1663052400000,2022-09-13 07:00:00,ETH/UAH,67685.5397,68217.2601,67385.0719,68120.1435,2035048.4149764003,29.8744
1663048800000,2022-09-13 06:00:00,ETH/UAH,68267.0245,68293.5846,67548.3728,67743.4997,1614639.21794962,23.8346
1663045200000,2022-09-13 05:00:00,ETH/UAH,68026.6838,68329.8193,67965.0314,68266.0973,2445469.09713898,35.8226
1663041600000,2022-09-13 04:00:00,ETH/UAH,68026.0383,68580.9,67569.0778,68017.2469,2095918.6387803184,30.81451741
1663038000000,2022-09-13 03:00:00,ETH/UAH,67731.1683,68112.6197,67595.7537,68028.1752,2026518.4270634346,29.7893986
1663034400000,2022-09-13 02:00:00,ETH/UAH,67324.9115,67866.3525,66939.6941,67790.1335,1835750.0361666498,27.0799
1663030800000,2022-09-13 01:00:00,ETH/UAH,66963.7133,67383.1914,66881.3857,67278.7882,2001031.5873384627,29.7423845
1663027200000,2022-09-13 00:00:00,ETH/UAH,68112.2302,68129.364,66813.6023,67018.3769,2152894.7754983166,32.12394682
1663023600000,2022-09-12 23:00:00,ETH/UAH,67695.6093,68113.759,67662.6771,68113.759,2028563.970538,29.782
1663020000000,2022-09-12 22:00:00,ETH/UAH,68185.1886,68185.1886,67568.6057,67641.0387,2287572.58010691,33.8193
1663016400000,2022-09-12 21:00:00,ETH/UAH,68438.8147,68438.8147,67641.6523,68171.9077,2245497.0109498953,32.93874393
1663012800000,2022-09-12 20:00:00,ETH/UAH,68378.3171,68539.9616,68195.755,68447.9982,1831839.5518275,26.7625
1663009200000,2022-09-12 19:00:00,ETH/UAH,68489.7485,68544.8999,68175.1942,68399.8732,2229245.406466597,32.59136753
1663005600000,2022-09-12 18:00:00,ETH/UAH,68488.1221,68670.4007,68168.0,68480.3238,1895149.628870509,27.67436723
1663002000000,2022-09-12 17:00:00,ETH/UAH,68031.1594,68557.6381,67934.2103,68557.6381,1913381.97749671,27.9091
1662998400000,2022-09-12 16:00:00,ETH/UAH,67925.8165,68327.3709,67235.0372,67994.7167,1971147.4008432315,28.98971415
1662994800000,2022-09-12 15:00:00,ETH/UAH,68947.1359,68956.9444,67777.0001,67834.8084,2177678.4760402567,32.10267011
1662991200000,2022-09-12 14:00:00,ETH/UAH,69394.9377,69534.06,68893.5097,68893.5097,2111310.166888418,30.64599519
1662987600000,2022-09-12 13:00:00,ETH/UAH,69114.0716,69447.3822,68953.7554,69355.4101,2011728.8872798616,29.00608452
1662984000000,2022-09-12 12:00:00,ETH/UAH,69370.9809,69520.7999,68825.8343,69197.6277,2367545.891229892,34.21426384
1662980400000,2022-09-12 11:00:00,ETH/UAH,69076.9807,69996.8953,68800.0581,69302.525,2261632.9450866245,32.63420698
1662976800000,2022-09-12 10:00:00,ETH/UAH,69273.5718,69424.5988,68266.9144,69035.382,1973095.9996721148,28.58093839
1662973200000,2022-09-12 09:00:00,ETH/UAH,69440.062,69477.6004,69245.8038,69324.6746,1912805.656912039,27.59198897
1662969600000,2022-09-12 08:00:00,ETH/UAH,69417.5001,69844.8669,69094.0167,69351.5001,1948434.7089728063,28.0950622
1662966000000,2022-09-12 07:00:00,ETH/UAH,68771.0628,69452.6942,68283.9446,69452.6942,2115880.8654529853,30.46506532
1662962400000,2022-09-12 06:00:00,ETH/UAH,68330.2628,68858.4677,68169.1,68686.6617,2258415.703731525,32.87997477
1662958800000,2022-09-12 05:00:00,ETH/UAH,68391.1045,68598.6252,67974.2005,68423.1391,2283737.9025675794,33.37669
1662955200000,2022-09-12 04:00:00,ETH/UAH,68412.0863,68628.1729,68248.0179,68330.5545,2206113.4495315496,32.2859
1662951600000,2022-09-12 03:00:00,ETH/UAH,68855.9593,68863.4231,68091.9128,68448.8048,2198533.122633884,32.11937928
1662948000000,2022-09-12 02:00:00,ETH/UAH,69974.2303,70008.5683,68708.4647,68916.6462,2012297.044883832,29.19899844
1662944400000,2022-09-12 01:00:00,ETH/UAH,69061.3721,70342.8151,68791.3393,69899.72,2392198.552044145,34.22329234
1662940800000,2022-09-12 00:00:00,ETH/UAH,69943.0252,70024.961,69076.6576,69132.4681,2398309.01709115,34.6915
1662937200000,2022-09-11 23:00:00,ETH/UAH,69369.6268,70091.6189,69016.505,70016.3578,2064576.0624176897,29.48705313
1662933600000,2022-09-11 22:00:00,ETH/UAH,68832.8335,69625.1307,68832.8335,69274.9448,1959393.32120664,28.2843
1662930000000,2022-09-11 21:00:00,ETH/UAH,69804.0048,70094.3464,68765.5796,68862.5405,1953580.3328047532,28.36927477
1662926400000,2022-09-11 20:00:00,ETH/UAH,69865.1184,70134.8854,69466.5563,69825.1303,2012828.08361901,28.8267
1662922800000,2022-09-11 19:00:00,ETH/UAH,70038.0652,70038.0652,69747.5839,69977.6623,2228067.8121212474,31.83970054
1662919200000,2022-09-11 18:00:00,ETH/UAH,70408.6477,70519.6797,70017.3,70036.0821,2329655.9170459732,33.26365278
1662915600000,2022-09-11 17:00:00,ETH/UAH,70418.8191,70900.0,70395.9911,70435.874,1900606.9787226554,26.98350813
1662912000000,2022-09-11 16:00:00,ETH/UAH,70239.0429,70488.3999,70089.1552,70431.4431,2400822.036561061,34.08736114
1662908400000,2022-09-11 15:00:00,ETH/UAH,70044.8774,70633.0179,69983.62,70190.7354,2296233.75602268,32.7142
1662904800000,2022-09-11 14:00:00,ETH/UAH,70217.6557,70334.8999,69760.8178,69995.1382,2181843.2990064067,31.17135497
1662901200000,2022-09-11 13:00:00,ETH/UAH,70389.962,70516.9471,70055.9217,70239.3003,1985853.456773452,28.27268279
1662897600000,2022-09-11 12:00:00,ETH/UAH,70391.9176,70718.4545,70232.5226,70496.5501,2249668.481453946,31.91175282
1662894000000,2022-09-11 11:00:00,ETH/UAH,70084.6895,70687.9535,70079.8237,70333.5364,2185018.812373052,31.06652849
1662890400000,2022-09-11 10:00:00,ETH/UAH,70056.9084,70139.9062,70002.3711,70084.6397,2435699.836989568,34.75368993
1662886800000,2022-09-11 09:00:00,ETH/UAH,70385.2999,70385.2999,70000.0,70075.6731,1952134.0030980262,27.85751341
1662883200000,2022-09-11 08:00:00,ETH/UAH,70091.4553,70395.4218,70049.4591,70385.2999,2074070.529191804,29.46738214
1662879600000,2022-09-11 07:00:00,ETH/UAH,69800.7538,70231.9023,69619.4687,70121.3993,2272353.064382218,32.40598572
1662876000000,2022-09-11 06:00:00,ETH/UAH,70230.321,70522.5,69642.7597,69804.1437,2439016.189090579,34.94085107
1662872400000,2022-09-11 05:00:00,ETH/UAH,70034.5295,70336.9336,70034.5295,70257.5587,2303035.747727554,32.77989999
1662868800000,2022-09-11 04:00:00,ETH/UAH,70182.267,70321.041,69980.4384,70078.2989,1930986.5026998299,27.5547
1662865200000,2022-09-11 03:00:00,ETH/UAH,70219.6253,70510.9241,70114.4354,70155.5619,2248773.533502136,32.05410195
1662861600000,2022-09-11 02:00:00,ETH/UAH,70315.7443,70396.5523,69977.1203,70265.2005,2127201.6534169503,30.2739
1662858000000,2022-09-11 01:00:00,ETH/UAH,70608.8897,70862.2499,70344.43,70462.6763,2360485.56351474,33.4998
1662854400000,2022-09-11 00:00:00,ETH/UAH,70747.2621,70892.8892,70545.0414,70617.3357,1995730.6476848398,28.2612
1662850800000,2022-09-10 23:00:00,ETH/UAH,71058.3875,71126.2882,70705.9672,70744.9663,2273219.7041313797,32.1326
1662847200000,2022-09-10 22:00:00,ETH/UAH,70025.2777,71204.2905,69785.5235,71204.2905,1976930.0633261364,27.76419861
1662843600000,2022-09-10 21:00:00,ETH/UAH,69102.9811,70640.3741,69102.9811,69716.2391,2224849.6207004003,31.91293233
1662840000000,2022-09-10 20:00:00,ETH/UAH,69353.4511,69353.4511,68947.2489,69083.037,2173987.9079604,31.4692
1662836400000,2022-09-10 19:00:00,ETH/UAH,69181.3575,69325.797,69053.5802,69300.9877,2224658.72655278,32.1014
1662832800000,2022-09-10 18:00:00,ETH/UAH,68631.1873,69380.1,68624.9001,69125.7458,2244555.0097871106,32.47060822
1662829200000,2022-09-10 17:00:00,ETH/UAH,68683.904,68925.0,68448.545,68652.3502,2112649.474919473,30.77315589
1662825600000,2022-09-10 16:00:00,ETH/UAH,68583.8222,68826.1983,68233.0613,68749.9613,2153599.4780310933,31.32510095
1662822000000,2022-09-10 15:00:00,ETH/UAH,68712.0759,68820.5958,68368.0001,68505.9506,2012542.4996676962,29.37763044
1662818400000,2022-09-10 14:00:00,ETH/UAH,68711.7226,68928.8,68581.8553,68612.9271,2021078.611731635,29.45623656
1662814800000,2022-09-10 13:00:00,ETH/UAH,69143.8097,69156.2185,68579.7566,68724.0914,1863992.7564791504,27.12284322
1662811200000,2022-09-10 12:00:00,ETH/UAH,69010.0,69269.0,69008.0,69110.9866,2222643.586680948,32.16049569
1662807600000,2022-09-10 11:00:00,ETH/UAH,69056.2147,69237.2,68886.6004,69008.9916,2146582.881070886,31.10584333
1662804000000,2022-09-10 10:00:00,ETH/UAH,68966.5335,69153.7294,68572.4004,69093.2748,2349534.911321065,34.00526199
1662800400000,2022-09-10 09:00:00,ETH/UAH,68798.8523,69011.2063,68688.8383,68992.79,2288283.86593,33.167
1662796800000,2022-09-10 08:00:00,ETH/UAH,68627.1481,68919.3855,68551.8545,68654.1959,1995640.4602611586,29.06800428
1662793200000,2022-09-10 07:00:00,ETH/UAH,69511.7521,69608.9928,68448.8923,68546.4579,2021301.2229630998,29.48804774
1662789600000,2022-09-10 06:00:00,ETH/UAH,69331.8391,69596.5095,69331.8391,69461.6068,2477799.7069662,35.6715
1662786000000,2022-09-10 05:00:00,ETH/UAH,69551.3502,69739.6108,69167.1805,69461.835,2245177.543770939,32.32246231
1662782400000,2022-09-10 04:00:00,ETH/UAH,69639.2111,69839.3088,69353.7708,69475.3514,2132365.27530936,30.6924
1662778800000,2022-09-10 03:00:00,ETH/UAH,69845.3721,69875.5599,69590.2472,69656.8123,2068305.79626144,29.6928
1662775200000,2022-09-10 02:00:00,ETH/UAH,69306.4073,69933.5356,69128.1642,69731.1631,1858375.9406895982,26.65058
1662771600000,2022-09-10 01:00:00,ETH/UAH,68978.976,69360.3572,68935.7465,69312.4526,1849963.22238452,26.6902
1662768000000,2022-09-10 00:00:00,ETH/UAH,69051.1368,69085.4202,68639.8461,69015.9372,1822490.05045296,26.4068
1662764400000,2022-09-09 23:00:00,ETH/UAH,69123.2924,69299.5793,68596.2081,69140.2399,2199074.1487572845,31.80599535
1662760800000,2022-09-09 22:00:00,ETH/UAH,68954.6869,69142.9747,68788.8727,69118.2724,1693449.4772539812,24.50074949
