https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOV,Volume USDT
1661014800,2022-08-20 17:00:00,SOV/USDT,0.512,0.512,0.512,0.512,0,0
1661011200,2022-08-20 16:00:00,SOV/USDT,0.509,0.512,0.506,0.512,379.4012,192.3160758
1661007600,2022-08-20 15:00:00,SOV/USDT,0.512,0.512,0.512,0.512,4.2527,2.1773824
1661004000,2022-08-20 14:00:00,SOV/USDT,0.512,0.512,0.512,0.512,38.2599,19.5890688
1661000400,2022-08-20 13:00:00,SOV/USDT,0.512,0.512,0.512,0.512,514.5957,263.4729984
1660996800,2022-08-20 12:00:00,SOV/USDT,0.509,0.509,0.509,0.509,0.2029,0.1032761
1660993200,2022-08-20 11:00:00,SOV/USDT,0.509,0.509,0.509,0.509,0.2135,0.1086715
1660989600,2022-08-20 10:00:00,SOV/USDT,0.517,0.517,0.513,0.513,310.3386,159.230689
1660986000,2022-08-20 09:00:00,SOV/USDT,0.513,0.513,0.513,0.513,0,0
1660982400,2022-08-20 08:00:00,SOV/USDT,0.514,0.514,0.513,0.513,1.4,0.7185468
1660978800,2022-08-20 07:00:00,SOV/USDT,0.519,0.519,0.515,0.515,47.4906,24.4762049
1660975200,2022-08-20 06:00:00,SOV/USDT,0.523,0.523,0.523,0.523,0,0
1660971600,2022-08-20 05:00:00,SOV/USDT,0.523,0.523,0.523,0.523,0,0
1660968000,2022-08-20 04:00:00,SOV/USDT,0.519,0.523,0.519,0.523,2.133,1.1146598
1660964400,2022-08-20 03:00:00,SOV/USDT,0.525,0.528,0.521,0.524,1750.5969,916.3367502
1660960800,2022-08-20 02:00:00,SOV/USDT,0.531,0.531,0.531,0.531,0,0
1660957200,2022-08-20 01:00:00,SOV/USDT,0.531,0.531,0.531,0.531,0,0
1660953600,2022-08-20 00:00:00,SOV/USDT,0.524,0.531,0.513,0.531,261.237,134.860716
1660950000,2022-08-19 23:00:00,SOV/USDT,0.528,0.531,0.528,0.531,213.451,112.756356
1660946400,2022-08-19 22:00:00,SOV/USDT,0.53,0.53,0.528,0.528,3.7169,1.9645484
1660942800,2022-08-19 21:00:00,SOV/USDT,0.544,0.544,0.514,0.535,2043.7442,1070.5199223
1660939200,2022-08-19 20:00:00,SOV/USDT,0.544,0.544,0.544,0.544,1.8831,1.0244064
1660935600,2022-08-19 19:00:00,SOV/USDT,0.545,0.545,0.544,0.544,0.7338,0.3995541
1660932000,2022-08-19 18:00:00,SOV/USDT,0.545,0.545,0.545,0.545,0,0
1660928400,2022-08-19 17:00:00,SOV/USDT,0.545,0.545,0.545,0.545,74.6605,40.6899725
1660924800,2022-08-19 16:00:00,SOV/USDT,0.545,0.545,0.545,0.545,1.8311,0.9979495
1660921200,2022-08-19 15:00:00,SOV/USDT,0.544,0.544,0.544,0.544,0,0
1660917600,2022-08-19 14:00:00,SOV/USDT,0.544,0.544,0.544,0.544,15.6506,8.5139264
1660914000,2022-08-19 13:00:00,SOV/USDT,0.544,0.544,0.544,0.544,0,0
1660910400,2022-08-19 12:00:00,SOV/USDT,0.546,0.546,0.544,0.544,25.977,14.1649788
1660906800,2022-08-19 11:00:00,SOV/USDT,0.55,0.55,0.546,0.547,279.4322,153.4331947
1660903200,2022-08-19 10:00:00,SOV/USDT,0.55,0.55,0.55,0.55,86.492,47.5706
1660899600,2022-08-19 09:00:00,SOV/USDT,0.55,0.55,0.55,0.55,59.0629,32.484595
1660896000,2022-08-19 08:00:00,SOV/USDT,0.551,0.551,0.55,0.55,4.0272,2.2185897
1660892400,2022-08-19 07:00:00,SOV/USDT,0.552,0.552,0.552,0.552,0.9562,0.5278224
1660888800,2022-08-19 06:00:00,SOV/USDT,0.552,0.552,0.552,0.552,1616.8884,892.5223968
1660885200,2022-08-19 05:00:00,SOV/USDT,0.552,0.552,0.552,0.552,479.515,264.69228
1660881600,2022-08-19 04:00:00,SOV/USDT,0.552,0.553,0.552,0.553,118.0002,65.1379151
1660878000,2022-08-19 03:00:00,SOV/USDT,0.555,0.555,0.552,0.552,3137.458,1731.8828022
1660874400,2022-08-19 02:00:00,SOV/USDT,0.559,0.559,0.558,0.558,12.5181,6.9882886
1660870800,2022-08-19 01:00:00,SOV/USDT,0.559,0.559,0.559,0.559,21.9407,12.2648513
1660867200,2022-08-19 00:00:00,SOV/USDT,0.559,0.56,0.559,0.56,1.7458,0.9763159
1660863600,2022-08-18 23:00:00,SOV/USDT,0.56,0.56,0.56,0.56,0.5421,0.303576
1660860000,2022-08-18 22:00:00,SOV/USDT,0.56,0.56,0.56,0.56,0,0
1660856400,2022-08-18 21:00:00,SOV/USDT,0.56,0.56,0.56,0.56,18,10.08
1660852800,2022-08-18 20:00:00,SOV/USDT,0.575,0.575,0.56,0.56,3304.8,1851.5431787
1660849200,2022-08-18 19:00:00,SOV/USDT,0.567,0.583,0.55,0.575,2595.4998,1462.5456229
1660845600,2022-08-18 18:00:00,SOV/USDT,0.575,0.575,0.566,0.566,90.7743,51.7822434
1660842000,2022-08-18 17:00:00,SOV/USDT,0.581,0.581,0.577,0.577,13.2062,7.656507
1660838400,2022-08-18 16:00:00,SOV/USDT,0.58,0.581,0.58,0.58,44.4642,25.7909537
1660834800,2022-08-18 15:00:00,SOV/USDT,0.576,0.579,0.576,0.577,188.2206,108.7329675
1660831200,2022-08-18 14:00:00,SOV/USDT,0.566,0.576,0.566,0.576,108.2404,61.4386142
1660827600,2022-08-18 13:00:00,SOV/USDT,0.566,0.566,0.566,0.566,9.6414,5.4570324
1660824000,2022-08-18 12:00:00,SOV/USDT,0.569,0.569,0.569,0.569,6.807,3.873183
1660820400,2022-08-18 11:00:00,SOV/USDT,0.568,0.57,0.568,0.57,156.1654,88.8759384
1660816800,2022-08-18 10:00:00,SOV/USDT,0.566,0.566,0.566,0.566,592.1246,335.1425236
1660813200,2022-08-18 09:00:00,SOV/USDT,0.57,0.57,0.568,0.568,39.0285,22.1824622
1660809600,2022-08-18 08:00:00,SOV/USDT,0.568,0.574,0.566,0.566,309.3586,175.7952627
1660806000,2022-08-18 07:00:00,SOV/USDT,0.566,0.566,0.566,0.566,44.67,25.28322
1660802400,2022-08-18 06:00:00,SOV/USDT,0.564,0.564,0.564,0.564,0,0
1660798800,2022-08-18 05:00:00,SOV/USDT,0.564,0.564,0.564,0.564,0,0
1660795200,2022-08-18 04:00:00,SOV/USDT,0.57,0.57,0.564,0.564,1273.8563,722.4105819
1660791600,2022-08-18 03:00:00,SOV/USDT,0.569,0.569,0.569,0.569,7.6271,4.3398199
1660788000,2022-08-18 02:00:00,SOV/USDT,0.569,0.569,0.569,0.569,0,0
1660784400,2022-08-18 01:00:00,SOV/USDT,0.569,0.569,0.569,0.569,5,2.845
1660780800,2022-08-18 00:00:00,SOV/USDT,0.569,0.569,0.569,0.569,0,0
1660777200,2022-08-17 23:00:00,SOV/USDT,0.569,0.569,0.569,0.569,0,0
1660773600,2022-08-17 22:00:00,SOV/USDT,0.568,0.57,0.568,0.569,10.9082,6.2042228
1660770000,2022-08-17 21:00:00,SOV/USDT,0.57,0.57,0.568,0.568,7.8309,4.4592202
1660766400,2022-08-17 20:00:00,SOV/USDT,0.57,0.57,0.57,0.57,2.966,1.69062
1660762800,2022-08-17 19:00:00,SOV/USDT,0.571,0.571,0.571,0.571,160.5486,91.6732506
1660759200,2022-08-17 18:00:00,SOV/USDT,0.569,0.569,0.569,0.569,0,0
1660755600,2022-08-17 17:00:00,SOV/USDT,0.573,0.573,0.569,0.569,56.8062,32.3444635
1660752000,2022-08-17 16:00:00,SOV/USDT,0.567,0.586,0.566,0.574,1244.4325,708.5944171
1660748400,2022-08-17 15:00:00,SOV/USDT,0.571,0.571,0.568,0.568,308.7473,175.5028153
1660744800,2022-08-17 14:00:00,SOV/USDT,0.569,0.586,0.567,0.573,3277.5079,1897.5986868
1660741200,2022-08-17 13:00:00,SOV/USDT,0.572,0.572,0.569,0.569,2170.9705,1238.6500245
1660737600,2022-08-17 12:00:00,SOV/USDT,0.575,0.575,0.572,0.572,534.294,307.178122
1660734000,2022-08-17 11:00:00,SOV/USDT,0.571,0.571,0.571,0.571,0,0
1660730400,2022-08-17 10:00:00,SOV/USDT,0.571,0.571,0.571,0.571,0,0
1660726800,2022-08-17 09:00:00,SOV/USDT,0.571,0.571,0.571,0.571,0,0
1660723200,2022-08-17 08:00:00,SOV/USDT,0.573,0.573,0.571,0.571,137.6566,78.6069804
1660719600,2022-08-17 07:00:00,SOV/USDT,0.579,0.579,0.579,0.579,0,0
1660716000,2022-08-17 06:00:00,SOV/USDT,0.579,0.579,0.579,0.579,0,0
1660712400,2022-08-17 05:00:00,SOV/USDT,0.579,0.579,0.579,0.579,0,0
1660708800,2022-08-17 04:00:00,SOV/USDT,0.579,0.579,0.579,0.579,2.2399,1.2969021
1660705200,2022-08-17 03:00:00,SOV/USDT,0.574,0.574,0.574,0.574,0,0
1660701600,2022-08-17 02:00:00,SOV/USDT,0.574,0.574,0.574,0.574,0,0
1660698000,2022-08-17 01:00:00,SOV/USDT,0.576,0.578,0.574,0.574,99.4571,57.4108674
1660694400,2022-08-17 00:00:00,SOV/USDT,0.573,0.578,0.571,0.571,535.186,305.6023237
1660690800,2022-08-16 23:00:00,SOV/USDT,0.578,0.578,0.573,0.578,298.1449,172.0666112
1660687200,2022-08-16 22:00:00,SOV/USDT,0.577,0.578,0.576,0.577,679.044,392.393917
1660683600,2022-08-16 21:00:00,SOV/USDT,0.578,0.578,0.571,0.578,22.3192,12.8217815
1660680000,2022-08-16 20:00:00,SOV/USDT,0.577,0.579,0.576,0.576,121.2015,69.9589524
1660676400,2022-08-16 19:00:00,SOV/USDT,0.577,0.579,0.576,0.579,698.4317,403.8032036
1660672800,2022-08-16 18:00:00,SOV/USDT,0.576,0.579,0.576,0.579,207.427,120.0997134
1660669200,2022-08-16 17:00:00,SOV/USDT,0.578,0.578,0.578,0.578,0,0
1660665600,2022-08-16 16:00:00,SOV/USDT,0.573,0.63,0.563,0.578,5977.6657,3522.2858151
1660662000,2022-08-16 15:00:00,SOV/USDT,0.571,0.571,0.57,0.57,100.045,57.0731728
1660658400,2022-08-16 14:00:00,SOV/USDT,0.571,0.571,0.571,0.571,3.3787,1.9292377
1660654800,2022-08-16 13:00:00,SOV/USDT,0.572,0.572,0.572,0.572,61.9097,35.4123484
1660651200,2022-08-16 12:00:00,SOV/USDT,0.574,0.574,0.573,0.573,180.9087,103.8035458
1660647600,2022-08-16 11:00:00,SOV/USDT,0.578,0.578,0.574,0.574,461.2213,266.0252319
1660644000,2022-08-16 10:00:00,SOV/USDT,0.576,0.581,0.576,0.579,133.2905,77.0729979
1660640400,2022-08-16 09:00:00,SOV/USDT,0.575,0.576,0.575,0.576,91.1241,52.3965377
1660636800,2022-08-16 08:00:00,SOV/USDT,0.575,0.575,0.575,0.575,0,0
1660633200,2022-08-16 07:00:00,SOV/USDT,0.575,0.575,0.575,0.575,0,0
1660629600,2022-08-16 06:00:00,SOV/USDT,0.575,0.575,0.575,0.575,117.6154,67.628855
1660626000,2022-08-16 05:00:00,SOV/USDT,0.581,0.581,0.575,0.576,1075.637,619.994041
1660622400,2022-08-16 04:00:00,SOV/USDT,0.585,0.587,0.584,0.584,51.2959,30.008559
1660618800,2022-08-16 03:00:00,SOV/USDT,0.583,0.587,0.583,0.585,105.6232,61.8073618
1660615200,2022-08-16 02:00:00,SOV/USDT,0.578,0.578,0.578,0.578,0,0
1660611600,2022-08-16 01:00:00,SOV/USDT,0.578,0.578,0.578,0.578,0,0
1660608000,2022-08-16 00:00:00,SOV/USDT,0.578,0.578,0.578,0.578,0,0
1660604400,2022-08-15 23:00:00,SOV/USDT,0.577,0.578,0.577,0.578,131.6268,76.0791012
1660600800,2022-08-15 22:00:00,SOV/USDT,0.579,0.579,0.579,0.579,0,0
1660597200,2022-08-15 21:00:00,SOV/USDT,0.579,0.579,0.579,0.579,5.9808,3.4628832
1660593600,2022-08-15 20:00:00,SOV/USDT,0.584,0.584,0.577,0.577,322.7366,187.1571099
1660590000,2022-08-15 19:00:00,SOV/USDT,0.585,0.588,0.584,0.584,105.1934,61.6376476
1660586400,2022-08-15 18:00:00,SOV/USDT,0.584,0.587,0.584,0.587,34.1852,19.9999728
1660582800,2022-08-15 17:00:00,SOV/USDT,0.583,0.583,0.583,0.583,1.0632,0.6198456
1660579200,2022-08-15 16:00:00,SOV/USDT,0.581,0.583,0.58,0.583,51.7118,30.0426216
1660575600,2022-08-15 15:00:00,SOV/USDT,0.581,0.581,0.581,0.581,0,0
1660572000,2022-08-15 14:00:00,SOV/USDT,0.581,0.581,0.581,0.581,28.1254,16.3408574
1660568400,2022-08-15 13:00:00,SOV/USDT,0.577,0.577,0.577,0.577,0,0
1660564800,2022-08-15 12:00:00,SOV/USDT,0.577,0.577,0.577,0.577,29.3604,16.9409508
1660561200,2022-08-15 11:00:00,SOV/USDT,0.579,0.58,0.577,0.58,1226.73,709.4709343
1660557600,2022-08-15 10:00:00,SOV/USDT,0.579,0.58,0.579,0.58,350.7554,203.4369956
1660554000,2022-08-15 09:00:00,SOV/USDT,0.579,0.579,0.579,0.579,31.066,17.987214
1660550400,2022-08-15 08:00:00,SOV/USDT,0.577,0.577,0.577,0.577,0,0
1660546800,2022-08-15 07:00:00,SOV/USDT,0.585,0.585,0.576,0.577,1378.8862,796.2314359
1660543200,2022-08-15 06:00:00,SOV/USDT,0.605,0.605,0.576,0.585,3207.1364,1883.552069
1660539600,2022-08-15 05:00:00,SOV/USDT,0.604,0.613,0.59,0.609,1442.2752,865.8321726
1660536000,2022-08-15 04:00:00,SOV/USDT,0.594,0.61,0.594,0.606,3884.6579,2360.9204822
1660532400,2022-08-15 03:00:00,SOV/USDT,0.59,0.59,0.59,0.59,0,0
1660528800,2022-08-15 02:00:00,SOV/USDT,0.59,0.59,0.59,0.59,0,0
1660525200,2022-08-15 01:00:00,SOV/USDT,0.59,0.59,0.59,0.59,0,0
1660521600,2022-08-15 00:00:00,SOV/USDT,0.59,0.59,0.59,0.59,0,0
1660518000,2022-08-14 23:00:00,SOV/USDT,0.59,0.59,0.59,0.59,0,0
1660514400,2022-08-14 22:00:00,SOV/USDT,0.59,0.59,0.59,0.59,1.2064,0.711776
1660510800,2022-08-14 21:00:00,SOV/USDT,0.589,0.589,0.589,0.589,0,0
1660507200,2022-08-14 20:00:00,SOV/USDT,0.589,0.589,0.589,0.589,0,0
1660503600,2022-08-14 19:00:00,SOV/USDT,0.597,0.597,0.589,0.589,107.3379,63.6478727
1660500000,2022-08-14 18:00:00,SOV/USDT,0.583,0.608,0.582,0.598,2575.3291,1550.9619841
1660496400,2022-08-14 17:00:00,SOV/USDT,0.583,0.583,0.583,0.583,1.3367,0.7792961
1660492800,2022-08-14 16:00:00,SOV/USDT,0.58,0.588,0.576,0.582,203.0065,118.3930579
1660489200,2022-08-14 15:00:00,SOV/USDT,0.577,0.577,0.575,0.577,14.1222,8.1240732
1660485600,2022-08-14 14:00:00,SOV/USDT,0.58,0.58,0.58,0.58,50.9332,29.541256
1660482000,2022-08-14 13:00:00,SOV/USDT,0.58,0.58,0.58,0.58,0,0
1660478400,2022-08-14 12:00:00,SOV/USDT,0.58,0.58,0.58,0.58,2.9287,1.698646
1660474800,2022-08-14 11:00:00,SOV/USDT,0.58,0.58,0.58,0.58,0,0
1660471200,2022-08-14 10:00:00,SOV/USDT,0.579,0.582,0.579,0.58,281.1578,163.23128
1660467600,2022-08-14 09:00:00,SOV/USDT,0.581,0.581,0.574,0.574,177.9732,102.8471676
1660464000,2022-08-14 08:00:00,SOV/USDT,0.581,0.581,0.581,0.581,0,0
1660460400,2022-08-14 07:00:00,SOV/USDT,0.581,0.585,0.581,0.581,70.5618,41.116991
1660456800,2022-08-14 06:00:00,SOV/USDT,0.583,0.583,0.583,0.583,4.8086,2.8034138
1660453200,2022-08-14 05:00:00,SOV/USDT,0.581,0.581,0.581,0.581,32.5386,18.9049266
1660449600,2022-08-14 04:00:00,SOV/USDT,0.582,0.583,0.582,0.583,2.8362,1.6507046
1660446000,2022-08-14 03:00:00,SOV/USDT,0.581,0.581,0.581,0.581,0,0
1660442400,2022-08-14 02:00:00,SOV/USDT,0.581,0.581,0.581,0.581,0.2077,0.1206737
1660438800,2022-08-14 01:00:00,SOV/USDT,0.58,0.581,0.58,0.581,20.2859,11.7855807
1660435200,2022-08-14 00:00:00,SOV/USDT,0.58,0.58,0.58,0.58,0,0
1660431600,2022-08-13 23:00:00,SOV/USDT,0.578,0.58,0.578,0.58,1.1915,0.6898524
1660428000,2022-08-13 22:00:00,SOV/USDT,0.578,0.578,0.578,0.578,13.2319,7.6480382
1660424400,2022-08-13 21:00:00,SOV/USDT,0.579,0.579,0.579,0.579,0,0
1660420800,2022-08-13 20:00:00,SOV/USDT,0.575,0.579,0.575,0.579,288.4216,166.761352
1660417200,2022-08-13 19:00:00,SOV/USDT,0.573,0.575,0.573,0.575,68.3329,39.2812397
1660413600,2022-08-13 18:00:00,SOV/USDT,0.575,0.577,0.575,0.577,55.7909,32.1127469
1660410000,2022-08-13 17:00:00,SOV/USDT,0.577,0.577,0.577,0.577,0,0
1660406400,2022-08-13 16:00:00,SOV/USDT,0.572,0.577,0.572,0.577,101.9708,58.360849
1660402800,2022-08-13 15:00:00,SOV/USDT,0.573,0.573,0.572,0.572,17.6619,10.1160553
1660399200,2022-08-13 14:00:00,SOV/USDT,0.577,0.577,0.571,0.571,179.586,103.1610886
1660395600,2022-08-13 13:00:00,SOV/USDT,0.571,0.577,0.571,0.577,72.3568,41.5962009
1660392000,2022-08-13 12:00:00,SOV/USDT,0.585,0.585,0.57,0.571,2237.3031,1280.4566767
1660388400,2022-08-13 11:00:00,SOV/USDT,0.585,0.585,0.583,0.583,0.4181,0.2442089
1660384800,2022-08-13 10:00:00,SOV/USDT,0.588,0.588,0.584,0.585,3.6481,2.1375689
1660381200,2022-08-13 09:00:00,SOV/USDT,0.59,0.59,0.583,0.583,80.3314,47.1588099
1660377600,2022-08-13 08:00:00,SOV/USDT,0.6,0.6,0.585,0.595,3571.1327,2121.1578117
1660374000,2022-08-13 07:00:00,SOV/USDT,0.604,0.604,0.596,0.596,107.942,64.5670425
1660370400,2022-08-13 06:00:00,SOV/USDT,0.602,0.62,0.601,0.601,4950.5267,3045.5153212
1660366800,2022-08-13 05:00:00,SOV/USDT,0.607,0.608,0.6,0.6,3400.1506,2053.4228782
1660363200,2022-08-13 04:00:00,SOV/USDT,0.594,0.612,0.592,0.612,5037.4034,3065.9238052
1660359600,2022-08-13 03:00:00,SOV/USDT,0.595,0.596,0.594,0.596,3.4878,2.0755143
1660356000,2022-08-13 02:00:00,SOV/USDT,0.617,0.62,0.589,0.598,14725.3026,8971.9425562
1660352400,2022-08-13 01:00:00,SOV/USDT,0.618,0.618,0.618,0.618,0,0
1660348800,2022-08-13 00:00:00,SOV/USDT,0.618,0.618,0.618,0.618,0,0
1660345200,2022-08-12 23:00:00,SOV/USDT,0.613,0.618,0.613,0.618,87.177,53.6432269
1660341600,2022-08-12 22:00:00,SOV/USDT,0.608,0.608,0.608,0.608,0,0
1660338000,2022-08-12 21:00:00,SOV/USDT,0.608,0.608,0.608,0.608,0,0
1660334400,2022-08-12 20:00:00,SOV/USDT,0.614,0.614,0.608,0.608,182.8392,111.3047316
1660330800,2022-08-12 19:00:00,SOV/USDT,0.617,0.617,0.617,0.617,0,0
1660327200,2022-08-12 18:00:00,SOV/USDT,0.602,0.617,0.602,0.617,70.8506,42.87611
1660323600,2022-08-12 17:00:00,SOV/USDT,0.606,0.606,0.606,0.606,0.1719,0.1041714
1660320000,2022-08-12 16:00:00,SOV/USDT,0.603,0.606,0.597,0.606,163.2024,97.8684836
1660316400,2022-08-12 15:00:00,SOV/USDT,0.6,0.604,0.6,0.603,139.3757,84.0403612
1660312800,2022-08-12 14:00:00,SOV/USDT,0.599,0.599,0.599,0.599,1.6129,0.9661271
1660309200,2022-08-12 13:00:00,SOV/USDT,0.599,0.599,0.599,0.599,10.039,6.013361
1660305600,2022-08-12 12:00:00,SOV/USDT,0.603,0.603,0.603,0.603,18.9109,11.4032727
1660302000,2022-08-12 11:00:00,SOV/USDT,0.603,0.603,0.603,0.603,0,0
1660298400,2022-08-12 10:00:00,SOV/USDT,0.603,0.603,0.603,0.603,14.8955,8.9819865
1660294800,2022-08-12 09:00:00,SOV/USDT,0.599,0.599,0.599,0.599,0,0
1660291200,2022-08-12 08:00:00,SOV/USDT,0.599,0.599,0.599,0.599,0,0
1660287600,2022-08-12 07:00:00,SOV/USDT,0.603,0.603,0.599,0.599,5.6611,3.4027251
1660284000,2022-08-12 06:00:00,SOV/USDT,0.607,0.607,0.607,0.607,0.3829,0.2324203
1660280400,2022-08-12 05:00:00,SOV/USDT,0.608,0.608,0.608,0.608,0,0
1660276800,2022-08-12 04:00:00,SOV/USDT,0.608,0.608,0.603,0.608,6.6053,4.0099228
1660273200,2022-08-12 03:00:00,SOV/USDT,0.595,0.614,0.595,0.605,1175.8637,716.8355665
1660269600,2022-08-12 02:00:00,SOV/USDT,0.592,0.6,0.59,0.595,437.9422,259.3651584
1660266000,2022-08-12 01:00:00,SOV/USDT,0.59,0.59,0.587,0.587,35.7513,21.0204799
1660262400,2022-08-12 00:00:00,SOV/USDT,0.598,0.598,0.591,0.591,27.857,16.5576149
1660258800,2022-08-11 23:00:00,SOV/USDT,0.601,0.601,0.598,0.598,4.8009,2.8758237
1660255200,2022-08-11 22:00:00,SOV/USDT,0.603,0.603,0.603,0.603,0,0
1660251600,2022-08-11 21:00:00,SOV/USDT,0.609,0.609,0.601,0.603,306.465,185.0383613
1660248000,2022-08-11 20:00:00,SOV/USDT,0.608,0.614,0.608,0.614,119.4218,73.133942
1660244400,2022-08-11 19:00:00,SOV/USDT,0.619,0.62,0.603,0.603,804.3495,493.5198107
1660240800,2022-08-11 18:00:00,SOV/USDT,0.617,0.619,0.606,0.616,847.8459,515.8384125
1660237200,2022-08-11 17:00:00,SOV/USDT,0.607,0.619,0.606,0.619,1427.4854,881.1620031
1660233600,2022-08-11 16:00:00,SOV/USDT,0.609,0.609,0.606,0.607,1803.221,1093.4742345
1660230000,2022-08-11 15:00:00,SOV/USDT,0.611,0.612,0.606,0.607,2096.4762,1272.9255448
1660226400,2022-08-11 14:00:00,SOV/USDT,0.622,0.622,0.606,0.615,4001.4326,2449.1173487
1660222800,2022-08-11 13:00:00,SOV/USDT,0.63,0.63,0.62,0.623,442.4671,276.3092942
1660219200,2022-08-11 12:00:00,SOV/USDT,0.598,0.646,0.598,0.631,3971.2079,2489.9764875
1660215600,2022-08-11 11:00:00,SOV/USDT,0.598,0.613,0.598,0.599,1297.8818,778.3161826
1660212000,2022-08-11 10:00:00,SOV/USDT,0.609,0.609,0.597,0.597,4397.4228,2666.6152022
1660208400,2022-08-11 09:00:00,SOV/USDT,0.628,0.628,0.608,0.611,94.3181,57.8445331
1660204800,2022-08-11 08:00:00,SOV/USDT,0.621,0.643,0.617,0.629,1533.4519,975.6093164
1660201200,2022-08-11 07:00:00,SOV/USDT,0.614,0.63,0.597,0.618,6841.0128,4195.0051833
1660197600,2022-08-11 06:00:00,SOV/USDT,0.616,0.616,0.615,0.615,2.539,1.5635868
1660194000,2022-08-11 05:00:00,SOV/USDT,0.615,0.615,0.615,0.615,0.402,0.24723
1660190400,2022-08-11 04:00:00,SOV/USDT,0.604,0.62,0.604,0.62,1830.8503,1124.9981674
1660186800,2022-08-11 03:00:00,SOV/USDT,0.598,0.598,0.598,0.598,0,0
1660183200,2022-08-11 02:00:00,SOV/USDT,0.595,0.603,0.595,0.598,894.4561,537.260519
1660179600,2022-08-11 01:00:00,SOV/USDT,0.583,0.599,0.58,0.591,412.8881,244.4537985
1660176000,2022-08-11 00:00:00,SOV/USDT,0.582,0.588,0.582,0.588,13.9058,8.1362272
1660172400,2022-08-10 23:00:00,SOV/USDT,0.578,0.582,0.578,0.582,4.423,2.5606589
1660168800,2022-08-10 22:00:00,SOV/USDT,0.568,0.577,0.568,0.577,59.0386,33.8380256
1660165200,2022-08-10 21:00:00,SOV/USDT,0.561,0.561,0.561,0.561,0,0
1660161600,2022-08-10 20:00:00,SOV/USDT,0.568,0.571,0.561,0.561,77.0888,43.602543
1660158000,2022-08-10 19:00:00,SOV/USDT,0.568,0.568,0.568,0.568,0,0
1660154400,2022-08-10 18:00:00,SOV/USDT,0.571,0.571,0.568,0.568,4.4459,2.5280458
1660150800,2022-08-10 17:00:00,SOV/USDT,0.571,0.571,0.571,0.571,0.2339,0.1335569
1660147200,2022-08-10 16:00:00,SOV/USDT,0.568,0.578,0.568,0.578,38.4249,22.00888
1660143600,2022-08-10 15:00:00,SOV/USDT,0.564,0.564,0.561,0.562,636.6981,357.2020019
1660140000,2022-08-10 14:00:00,SOV/USDT,0.564,0.577,0.564,0.565,2721.2941,1539.0734426
1660136400,2022-08-10 13:00:00,SOV/USDT,0.556,0.574,0.556,0.564,4582.0631,2577.6446329
1660132800,2022-08-10 12:00:00,SOV/USDT,0.54,0.555,0.535,0.555,147.5078,80.0143081
1660129200,2022-08-10 11:00:00,SOV/USDT,0.544,0.544,0.54,0.54,0.7288,0.3956832
1660125600,2022-08-10 10:00:00,SOV/USDT,0.546,0.546,0.546,0.546,0.6936,0.3787056
1660122000,2022-08-10 09:00:00,SOV/USDT,0.57,0.57,0.539,0.542,1215.7183,669.6111414
1660118400,2022-08-10 08:00:00,SOV/USDT,0.565,0.575,0.559,0.568,1493.1475,837.0872676
1660114800,2022-08-10 07:00:00,SOV/USDT,0.583,0.588,0.535,0.568,1838.9539,1028.7644629
1660111200,2022-08-10 06:00:00,SOV/USDT,0.583,0.583,0.583,0.583,0.8538,0.4977654
1660107600,2022-08-10 05:00:00,SOV/USDT,0.585,0.588,0.585,0.588,18.1016,10.6209947
1660104000,2022-08-10 04:00:00,SOV/USDT,0.58,0.588,0.58,0.58,33.396,19.4802612
1660100400,2022-08-10 03:00:00,SOV/USDT,0.579,0.583,0.57,0.583,714.1456,412.6837841
1660096800,2022-08-10 02:00:00,SOV/USDT,0.579,0.579,0.579,0.579,0,0
1660093200,2022-08-10 01:00:00,SOV/USDT,0.579,0.579,0.579,0.579,50,28.95
1660089600,2022-08-10 00:00:00,SOV/USDT,0.584,0.584,0.579,0.579,1098.6509,637.1875312
1660086000,2022-08-09 23:00:00,SOV/USDT,0.584,0.584,0.584,0.584,0.5257,0.3070088
1660082400,2022-08-09 22:00:00,SOV/USDT,0.585,0.599,0.585,0.585,1208.3255,718.7189614
1660078800,2022-08-09 21:00:00,SOV/USDT,0.585,0.585,0.581,0.581,183.1358,106.439538
1660075200,2022-08-09 20:00:00,SOV/USDT,0.59,0.593,0.59,0.593,29.574,17.479461
1660071600,2022-08-09 19:00:00,SOV/USDT,0.581,0.593,0.581,0.588,199.3623,117.7438323
1660068000,2022-08-09 18:00:00,SOV/USDT,0.577,0.581,0.573,0.581,178.5,102.3675343
1660064400,2022-08-09 17:00:00,SOV/USDT,0.577,0.577,0.574,0.577,223.3287,128.8601322
1660060800,2022-08-09 16:00:00,SOV/USDT,0.561,0.59,0.561,0.577,2102.1436,1225.0659567
1660057200,2022-08-09 15:00:00,SOV/USDT,0.559,0.56,0.559,0.56,22.205,12.4283804
1660053600,2022-08-09 14:00:00,SOV/USDT,0.563,0.563,0.549,0.558,354.4917,195.454011
1660050000,2022-08-09 13:00:00,SOV/USDT,0.563,0.563,0.563,0.563,0,0
1660046400,2022-08-09 12:00:00,SOV/USDT,0.565,0.565,0.563,0.563,8.3953,4.7378601
1660042800,2022-08-09 11:00:00,SOV/USDT,0.566,0.566,0.565,0.565,1.0374,0.5869734
