https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume BTC
1660089600000,2022-08-10 00:00:00,BTC/USDT,23196.11,24199.0,22850,23950.01,1991958.4931015985,83.17150987
1660003200000,2022-08-09 00:00:00,BTC/USDT,23816.45,23863.62,23735.97,23788.55,41289.546446415996,1.73568992
1659916800000,2022-08-08 00:00:00,BTC/USDT,23171.58,24236.99,23157.71,23814.25,1836445.0705722303,77.11538556
1659830400000,2022-08-07 00:00:00,BTC/USDT,22950.23,23387.96,22857.39,23177.91,795493.0887879339,34.32117429
1659744000000,2022-08-06 00:00:00,BTC/USDT,23300.0,23340.15,22932.97,22943.23,842830.2481189353,36.73546611
1659657600000,2022-08-05 00:00:00,BTC/USDT,22619.01,23450.0,22595.28,23300.0,1185952.669227,50.89925619
1659571200000,2022-08-04 00:00:00,BTC/USDT,22813.43,23210.0,22423.0,22623.99,1132595.0845783395,50.06168605
1659484800000,2022-08-03 00:00:00,BTC/USDT,22996.02,23627.0,22700.0,22825.99,1158804.3837760412,50.76688388
1659398400000,2022-08-02 00:00:00,BTC/USDT,23276.73,23434.2,22671,22987.63,1559391.3853657325,67.83610948
1659312000000,2022-08-01 00:00:00,BTC/USDT,23283.53,23495.98,22865.9,23270.0,1869272.8601495,80.32973185
1659225600000,2022-07-31 00:00:00,BTC/USDT,23626.43,24168.0,23243.0,23306.37,1154609.4376366676,49.54050921
1659139200000,2022-07-30 00:00:00,BTC/USDT,23778.78,24635.29,23540.0,23634.06,1270096.691084256,53.7400976
1659052800000,2022-07-29 00:00:00,BTC/USDT,23845.25,24470.4,23440.99,23763.44,1877752.9886227376,79.01856754
1658966400000,2022-07-28 00:00:00,BTC/USDT,22958.22,24164.0,22600.0,23847.71,1594409.3898428334,66.85796623
1658880000000,2022-07-27 00:00:00,BTC/USDT,21256.08,23239.05,21049.62,22932.42,1541538.7265962067,67.22093554
1658793600000,2022-07-26 00:00:00,BTC/USDT,21304.42,21318.94,20725.15,21259.08,1052332.0658610517,49.50035777
1658707200000,2022-07-25 00:00:00,BTC/USDT,22577.03,22650.41,21265,21290.99,1384842.7793878133,65.04360668
1658620800000,2022-07-24 00:00:00,BTC/USDT,22449.4,23000.0,22282.51,22591.75,952705.1132373001,42.1704876
1658534400000,2022-07-23 00:00:00,BTC/USDT,22697.2,22994.98,21952.78,22458.75,1073567.7848113875,47.80176033
1658448000000,2022-07-22 00:00:00,BTC/USDT,23159.21,23742.61,22509.94,22675.55,1300854.2616697669,57.36814594
1658361600000,2022-07-21 00:00:00,BTC/USDT,23209.09,23409.12,22367.18,23158.41,1577950.3833517048,68.1372505
1658275200000,2022-07-20 00:00:00,BTC/USDT,23420.0,24254.08,22950.0,23215.35,2246475.6508681467,96.76682242
1658188800000,2022-07-19 00:00:00,BTC/USDT,22441.18,23836.38,21591.3,23404.33,2955177.682183881,126.26627988
1658102400000,2022-07-18 00:00:00,BTC/USDT,20785.96,22732.45,20757.07,22440.34,3093447.6690022806,137.85208553
1658016000000,2022-07-17 00:00:00,BTC/USDT,21209.93,21670.0,20750.0,20765.67,1734675.65095417,83.53574197
1657929600000,2022-07-16 00:00:00,BTC/USDT,20831.19,21564.85,20483.91,21200.31,2458374.659245692,115.9593732
1657843200000,2022-07-15 00:00:00,BTC/USDT,20583.13,21181.81,20389.28,20839.41,1441850.9691661135,69.18866557
1657756800000,2022-07-14 00:00:00,BTC/USDT,20247.13,20883.3,19624.0,20587.78,1936013.0894771689,94.03700105
1657670400000,2022-07-13 00:00:00,BTC/USDT,19342.4,20509.86,18932.31,20263.72,2539298.7774641793,125.31256736
1657584000000,2022-07-12 00:00:00,BTC/USDT,19961.32,20057.0,19253.97,19334.9,1266625.603907261,65.50980889
1657497600000,2022-07-11 00:00:00,BTC/USDT,20853.96,20853.96,19898.99,19966.0,1410242.46886188,70.63219818
1657411200000,2022-07-10 00:00:00,BTC/USDT,21591.66,21598.37,20662.25,20856.01,1468985.214564956,70.43462362
1657324800000,2022-07-09 00:00:00,BTC/USDT,21605.91,21950.0,21364.91,21592.1,1374213.160490095,63.64425695
1657238400000,2022-07-08 00:00:00,BTC/USDT,21628.58,22488.73,21170.15,21602.35,2908629.9824647447,134.6441467
1657152000000,2022-07-07 00:00:00,BTC/USDT,20563.99,21819.59,20258.94,21620.32,1704671.3060146144,78.84579442
1657065600000,2022-07-06 00:00:00,BTC/USDT,20185.02,20659.11,19764.73,20569.25,1647543.6080641525,80.09740793
1656979200000,2022-07-05 00:00:00,BTC/USDT,20229.12,20858.21,19312.62,20188.54,2311581.87175619,114.49970487
1656892800000,2022-07-04 00:00:00,BTC/USDT,19312.55,20330.08,19062.09,20231.68,1394319.8741296383,68.91765163
1656806400000,2022-07-03 00:00:00,BTC/USDT,19239.85,19666.24,18811.05,19313.23,1166419.912769981,60.3948647
1656720000000,2022-07-02 00:00:00,BTC/USDT,19276.53,19434.0,18994.99,19250.14,5321200.909956532,276.42401094
1656633600000,2022-07-01 00:00:00,BTC/USDT,19955.45,20863.44,18991.21,19268.32,3058851.814798771,158.75031216
1656547200000,2022-06-30 00:00:00,BTC/USDT,20113.97,20163.36,18636.81,19909.39,2483934.235692874,124.76194578
1656460800000,2022-06-29 00:00:00,BTC/USDT,20278.41,20430.89,19869.35,20108.08,1429060.7150492393,71.06897899
1656374400000,2022-06-28 00:00:00,BTC/USDT,20742.63,20866.22,20686.07,20792.42,71035.22410384839,3.41640002
1656288000000,2022-06-27 00:00:00,BTC/USDT,21037.99,21526.13,20536.02,20730.72,1294332.1247417664,62.43546412
1656201600000,2022-06-26 00:00:00,BTC/USDT,21488.66,21868.63,20978.0,21046.94,1376523.8643476714,65.40256514
1656115200000,2022-06-25 00:00:00,BTC/USDT,21237.21,21589.56,20924.9,21495.01,1161323.2075090732,54.02757233
1656028800000,2022-06-24 00:00:00,BTC/USDT,21111.63,21528.45,20760.66,21225.58,1477611.6288198635,69.61466442
1655942400000,2022-06-23 00:00:00,BTC/USDT,20003.56,21207.05,19903.53,21105.04,1622606.4413389952,76.88241488
1655856000000,2022-06-22 00:00:00,BTC/USDT,20721.99,20877.21,19784.12,19976.4,1375000.9752360242,68.83126966
1655769600000,2022-06-21 00:00:00,BTC/USDT,20567.98,21694.65,20357.06,20717.26,1651373.1938216002,79.71001927
1655683200000,2022-06-20 00:00:00,BTC/USDT,20575.99,21054.59,19619.6,20574.81,1957397.6639396423,95.13563741
1655596800000,2022-06-19 00:00:00,BTC/USDT,18973.09,20787.14,17980.01,20591.9,2307721.1141064293,112.06936291
1655510400000,2022-06-18 00:00:00,BTC/USDT,20452.94,20758.0,17625.0,18986.45,2861634.111892115,150.7198087
1655424000000,2022-06-17 00:00:00,BTC/USDT,20402.41,21345.5,20263.64,20459.27,1646096.035099499,80.45722233
1655337600000,2022-06-16 00:00:00,BTC/USDT,22608.57,22970.94,20253.38,20402.79,1540148.0386496312,75.4871289
1655251200000,2022-06-15 00:00:00,BTC/USDT,22143.62,22770.58,20100.01,22590.78,3885369.925203817,171.98918874
1655164800000,2022-06-14 00:00:00,BTC/USDT,22476.26,23575.47,20859.21,22162.79,3117269.958723964,140.65331841
1655078400000,2022-06-13 00:00:00,BTC/USDT,26601.63,26882.18,21964.98,22486.61,3608949.4945596904,160.49326664
1654992000000,2022-06-12 00:00:00,BTC/USDT,28404.04,28529.37,26588.35,26621.59,2244574.855942621,84.31407951
1654905600000,2022-06-11 00:00:00,BTC/USDT,29097.76,29434.48,28140.03,28404.03,2005968.0377153975,70.62265593
1654819200000,2022-06-10 00:00:00,BTC/USDT,30096.65,30350.0,28852.02,29094.75,2247610.539653325,77.2514127
1654732800000,2022-06-09 00:00:00,BTC/USDT,30216.0,30694.52,29975.76,30103.72,1660935.892005232,55.1737756
1654646400000,2022-06-08 00:00:00,BTC/USDT,31124.45,31299.0,29883.68,30213.91,3033177.316069048,100.39009569
1654560000000,2022-06-07 00:00:00,BTC/USDT,31361.74,31554.42,29230.84,31134.46,3081480.6527979122,98.97331294
1654473600000,2022-06-06 00:00:00,BTC/USDT,29920.06,31744.32,29894.42,31375.28,2178588.617553467,69.43646774
1654387200000,2022-06-05 00:00:00,BTC/USDT,29865.26,30369.85,29543.36,29926.34,1509761.5866059866,50.44925596
1654300800000,2022-06-04 00:00:00,BTC/USDT,29721.22,29973.45,29500.01,29864.22,1284203.7423599605,43.00141582
1654214400000,2022-06-03 00:00:00,BTC/USDT,30458.9,30677.07,29310.01,29712.08,1637314.5781196384,55.10602348
1654128000000,2022-06-02 00:00:00,BTC/USDT,29805.42,30689.9,29611.28,30452.39,1842269.1901204071,60.49670289
1654041600000,2022-06-01 00:00:00,BTC/USDT,31806.58,31974.78,29351.07,29784.33,2046395.6673741818,68.70712443
1653955200000,2022-05-31 00:00:00,BTC/USDT,31732.16,32365.74,31232.63,31787.62,1970827.854635815,61.99985575
1653868800000,2022-05-30 00:00:00,BTC/USDT,29457.07,32212.72,29310.69,31725.11,2782730.6628914597,87.71382236
1653782400000,2022-05-29 00:00:00,BTC/USDT,29037.5,29559.74,28833.64,29454.62,1420018.1348894164,48.21037022
1653696000000,2022-05-28 00:00:00,BTC/USDT,28645.12,29234.79,28531.0,29031.76,1674806.9431022264,57.68878439
1653609600000,2022-05-27 00:00:00,BTC/USDT,29206.16,29391.38,28300.0,28609.23,2283488.6637995522,79.81650201
1653523200000,2022-05-26 00:00:00,BTC/USDT,29547.77,29875.72,28060.86,29206.84,2302780.169021046,78.84386565
1653436800000,2022-05-25 00:00:00,BTC/USDT,29649.76,30209.95,29351.33,29543.97,1909874.9619431414,64.64516996
1653350400000,2022-05-24 00:00:00,BTC/USDT,29101.14,29849.61,28714.54,29645.65,1686914.1904512667,56.90258741
1653264000000,2022-05-23 00:00:00,BTC/USDT,30280.81,30631.96,28900.03,29099.29,2178091.785468741,74.85034121
1653177600000,2022-05-22 00:00:00,BTC/USDT,29457.55,30458.48,29260.0,30289.78,1557043.4302675878,51.40491051
1653091200000,2022-05-21 00:00:00,BTC/USDT,29201.0,29643.4,28960.0,29446.36,1519689.4288237952,51.60873632
1653004800000,2022-05-20 00:00:00,BTC/USDT,30300.71,30721.52,28750.0,29201.26,1987736.882210961,68.07024362
1652918400000,2022-05-19 00:00:00,BTC/USDT,28704.67,30500.0,28691.59,30313.3,1941612.2564385529,64.05149741
1652832000000,2022-05-18 00:00:00,BTC/USDT,30445.12,30699.99,28667.74,28708.04,1676503.7989248328,58.39840682
1652745600000,2022-05-17 00:00:00,BTC/USDT,29873.04,30750.0,29496.81,30448.11,1705961.370889776,56.0284816
1652659200000,2022-05-16 00:00:00,BTC/USDT,31322.47,31322.47,29098.05,29867.17,1848062.4935263186,61.87604964
1652572800000,2022-05-15 00:00:00,BTC/USDT,30073.95,31437.36,29498.38,31323.88,1806159.6297030216,57.66078882
1652486400000,2022-05-14 00:00:00,BTC/USDT,29305.26,30283.29,28644.01,30082.87,1696620.8228753288,56.3982367
1652400000000,2022-05-13 00:00:00,BTC/USDT,29032.79,31031.0,28735.57,29294.87,2716110.2624304625,92.71624221
1652313600000,2022-05-12 00:00:00,BTC/USDT,29091.29,30175.56,26750.2,28988.33,6667998.856648184,230.02355971
1652227200000,2022-05-11 00:00:00,BTC/USDT,31018.71,32133.91,27764.53,29091.29,5227007.413032176,179.67602719
1652140800000,2022-05-10 00:00:00,BTC/USDT,30065.0,32636.29,29737.21,31006.12,3862328.5019287956,124.56665013
1652054400000,2022-05-09 00:00:00,BTC/USDT,34061.6,34223.93,30024.85,30070.0,3939761.1331999,131.01965857
1651968000000,2022-05-08 00:00:00,BTC/USDT,35467.59,35511.61,33707.01,34061.92,2738579.587076117,80.40003579
1651881600000,2022-05-07 00:00:00,BTC/USDT,36052.58,36135.66,34810.0,35473.75,1956429.0452885749,55.15145834
1651795200000,2022-05-06 00:00:00,BTC/USDT,36550.78,36656.83,35350.0,36046.56,2385574.3903756514,66.18036202
1651708800000,2022-05-05 00:00:00,BTC/USDT,39683.19,39822.75,35350.0,36550.9,3302271.5718984483,90.34720272
1651622400000,2022-05-04 00:00:00,BTC/USDT,37741.51,39961.05,37678.54,39690.17,3418756.5767641338,86.13610314
1651536000000,2022-05-03 00:00:00,BTC/USDT,38515.81,38645.97,37525.0,37739.12,2064930.2786809432,54.71590961
1651449600000,2022-05-02 00:00:00,BTC/USDT,38490.76,39160.4,38053.27,38508.84,2416307.768292344,62.74683341
1651363200000,2022-05-01 00:00:00,BTC/USDT,37626.1,38644.24,37393.0,38480.93,2519048.487314796,65.46225591
1651276800000,2022-04-30 00:00:00,BTC/USDT,38596.07,38785.79,37599,37626.11,1991172.0446387,52.91995491
1651190400000,2022-04-29 00:00:00,BTC/USDT,39744.33,39907.1,38200.22,38585.92,2249658.5753885726,58.30257709
1651104000000,2022-04-28 00:00:00,BTC/USDT,39240.85,40349.0,38900.0,39749.42,2843637.125745851,71.53908474
1651017600000,2022-04-27 00:00:00,BTC/USDT,38112.82,39481.96,37902.0,39230.28,2673418.34207722,68.14680757
1650931200000,2022-04-26 00:00:00,BTC/USDT,40435.72,40776.99,37700,38121.4,2732524.988358214,71.67955501
1650844800000,2022-04-25 00:00:00,BTC/USDT,39443.81,40916.89,38243.36,40437.56,3411683.719361962,84.36917854
1650758400000,2022-04-24 00:00:00,BTC/USDT,39434.29,39635.92,39425.67,39607.13,83946.6692112801,2.11948377
1650672000000,2022-04-23 00:00:00,BTC/USDT,39722.37,39976.79,39335.44,39438.19,1784478.5148871043,45.24747497
1650585600000,2022-04-22 00:00:00,BTC/USDT,40490.34,40784.46,39197.92,39719.63,2419975.8200452533,60.92644418
1650499200000,2022-04-21 00:00:00,BTC/USDT,41362.87,41563.79,41331.31,41563.79,80743.1044376626,1.94263094
1650412800000,2022-04-20 00:00:00,BTC/USDT,41482.36,42159.99,40891.22,41349.8,2543656.783505708,61.51557646
1650326400000,2022-04-19 00:00:00,BTC/USDT,40796.23,41736.1,40567.35,41496.15,2405770.737052932,57.97575768
1650240000000,2022-04-18 00:00:00,BTC/USDT,39696.0,41081.34,38601.65,40798.47,3152288.619871683,77.26487341
1650153600000,2022-04-17 00:00:00,BTC/USDT,40373.31,40587.33,39600.0,39700.34,1849146.1093581715,46.57758874
1650067200000,2022-04-16 00:00:00,BTC/USDT,40564.81,40686.32,39967.83,40403.73,1860075.320366618,46.03721786
1649980800000,2022-04-15 00:00:00,BTC/USDT,39913.12,40819.62,39779.95,40553.07,1626220.6820460702,40.10104986
1649894400000,2022-04-14 00:00:00,BTC/USDT,41136.52,41483.49,39603.86,39945.54,1259520.159369759,31.53093335
1649808000000,2022-04-13 00:00:00,BTC/USDT,40097.69,41520.19,39628.15,41133.73,1361029.7435939647,33.08792428
1649721600000,2022-04-12 00:00:00,BTC/USDT,39520.09,40672.66,39296.25,40094.0,1815769.3350608202,45.28780703
1649635200000,2022-04-11 00:00:00,BTC/USDT,42147.64,42403.83,39227.07,39522.45,1957547.893086555,49.5300239
1649548800000,2022-04-10 00:00:00,BTC/USDT,42769.2,42769.2,42665.99,42665.99,25508.1185440999,0.59785601
1649462400000,2022-04-09 00:00:00,BTC/USDT,42230.82,42786.81,42137.61,42751.82,1043633.183145287,24.41143285
1649376000000,2022-04-08 00:00:00,BTC/USDT,43443.0,43947.19,42142.48,42257.98,1766776.7102717704,41.80930348
1649289600000,2022-04-07 00:00:00,BTC/USDT,43179.13,43885.69,42770.9,43449.73,1582903.5529692671,36.4306879
1649203200000,2022-04-06 00:00:00,BTC/USDT,45496.93,45504.29,43158.0,43187.78,2068593.3460593869,47.89765406
1649116800000,2022-04-05 00:00:00,BTC/USDT,46585.43,47170.9,45432.71,45487.32,1854101.7259852763,40.76084777
