https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume NEAR
1659571200000,2022-08-04 00:00:00,NEAR/BTC,0.00019744,0.00020515,0.00019159,0.00019523,0.0767307577649011,393.02749457
1659484800000,2022-08-03 00:00:00,NEAR/BTC,0.00018735,0.00019985,0.0001831,0.00019766,0.0803269640586376,406.38957836
1659398400000,2022-08-02 00:00:00,NEAR/BTC,0.0001838,0.00019277,0.00017756,0.00018742,0.07147214803017919,381.34749776
1659312000000,2022-08-01 00:00:00,NEAR/BTC,0.00018148,0.00018678,0.00018016,0.00018393,0.1090408517864985,592.83886145
1659225600000,2022-07-31 00:00:00,NEAR/BTC,0.00018424,0.00019044,0.00018069,0.00018168,0.06308161597366081,347.21276956
1659139200000,2022-07-30 00:00:00,NEAR/BTC,0.00018459,0.00019336,0.00018174,0.00018403,0.0826779752434944,449.26357248
1659052800000,2022-07-29 00:00:00,NEAR/BTC,0.00018336,0.00019592,0.00017802,0.00018388,0.07807145049293121,424.57826024
1658966400000,2022-07-28 00:00:00,NEAR/BTC,0.00018053,0.00018538,0.00017594,0.00018313,0.061445058750010495,335.52699585
1658880000000,2022-07-27 00:00:00,NEAR/BTC,0.00017659,0.00018106,0.00017232,0.00018059,0.0712321357048294,394.44119666
1658793600000,2022-07-26 00:00:00,NEAR/BTC,0.0001778,0.00018064,0.00017128,0.00017667,0.075385740329289,426.7036867
1658707200000,2022-07-25 00:00:00,NEAR/BTC,0.00019273,0.00019342,0.00017765,0.00017765,0.0696784301495645,392.22307993
1658620800000,2022-07-24 00:00:00,NEAR/BTC,0.00019174,0.00019678,0.00019042,0.00019256,0.08142114935856161,422.83521686
1658534400000,2022-07-23 00:00:00,NEAR/BTC,0.0001906,0.00019542,0.00018837,0.00019197,0.0821685080480769,428.02785877
1658448000000,2022-07-22 00:00:00,NEAR/BTC,0.00018869,0.00020132,0.00018791,0.0001904,0.062473487422416,328.11705579
1658361600000,2022-07-21 00:00:00,NEAR/BTC,0.00018016,0.000193,0.00017809,0.00018875,0.0630363961402125,333.96766167
1658275200000,2022-07-20 00:00:00,NEAR/BTC,0.00019389,0.000197,0.00017898,0.00018008,0.0751894895384592,417.53381574
1658188800000,2022-07-19 00:00:00,NEAR/BTC,0.00017292,0.00020539,0.00017216,0.00019378,0.23961593651308138,1236.53595063
1658102400000,2022-07-18 00:00:00,NEAR/BTC,0.00016949,0.00018363,0.00016943,0.0001743,0.365797829144076,2098.66798132
1658016000000,2022-07-17 00:00:00,NEAR/BTC,0.00017184,0.00017409,0.00016811,0.00016945,0.0529821947185465,312.67155337
1657929600000,2022-07-16 00:00:00,NEAR/BTC,0.00016807,0.00017246,0.00016329,0.00017176,0.0859652871050912,500.49654812
1657843200000,2022-07-15 00:00:00,NEAR/BTC,0.00016946,0.00017213,0.00016676,0.00016794,0.0531093196583082,316.23984553
1657756800000,2022-07-14 00:00:00,NEAR/BTC,0.00016481,0.00017077,0.00016253,0.00016923,0.0574666959504045,339.57747415
1657670400000,2022-07-13 00:00:00,NEAR/BTC,0.0001653,0.00016704,0.00016107,0.00016498,0.066625000196902,403.8368299
1657584000000,2022-07-12 00:00:00,NEAR/BTC,0.00016134,0.00016748,0.00016098,0.00016519,0.1464936978125958,886.81940682
1657497600000,2022-07-11 00:00:00,NEAR/BTC,0.00016948,0.00017946,0.0001613,0.00016143,0.0445264812316413,275.82531891
1657411200000,2022-07-10 00:00:00,NEAR/BTC,0.00017566,0.00017776,0.0001682,0.00016947,0.0541179784166427,319.33662841
1657324800000,2022-07-09 00:00:00,NEAR/BTC,0.00016655,0.00017833,0.00016628,0.00017595,0.0439064124272685,249.53914423
1657238400000,2022-07-08 00:00:00,NEAR/BTC,0.00017139,0.00017382,0.00016398,0.00016611,0.039519831280328696,237.91361917
1657152000000,2022-07-07 00:00:00,NEAR/BTC,0.00017008,0.0001783,0.00016915,0.00017151,0.0528009806308059,307.85948709
1657065600000,2022-07-06 00:00:00,NEAR/BTC,0.00016829,0.00017473,0.00016622,0.00017006,0.05455806179065221,320.81654587
1656979200000,2022-07-05 00:00:00,NEAR/BTC,0.0001739,0.00017727,0.00016735,0.00016841,0.0587274942099945,348.71738145
1656892800000,2022-07-04 00:00:00,NEAR/BTC,0.00017188,0.00017579,0.00016809,0.00017419,0.0417623455868683,239.75168257
1656806400000,2022-07-03 00:00:00,NEAR/BTC,0.00017214,0.00017246,0.00016857,0.00017206,0.0218886031252714,127.21494319
1656720000000,2022-07-02 00:00:00,NEAR/BTC,0.00017348,0.00018553,0.00016842,0.000172,0.04817203555208,280.06997414
1656633600000,2022-07-01 00:00:00,NEAR/BTC,0.00016853,0.00017597,0.00016522,0.00017397,0.014076730985291998,80.9147036
1656547200000,2022-06-30 00:00:00,NEAR/BTC,0.00017057,0.00018455,0.00016454,0.00016866,0.0244572147928044,145.00898134
1656460800000,2022-06-29 00:00:00,NEAR/BTC,0.00016837,0.00018553,0.000163,0.0001698,0.01995881539152,117.5430824
1656374400000,2022-06-28 00:00:00,NEAR/BTC,0.00018102,0.00018365,0.00017713,0.00017761,0.0007187446102316,4.04675756
1656288000000,2022-06-27 00:00:00,NEAR/BTC,0.00018023,0.00019553,0.00017843,0.00018046,0.0170378069761046,94.41320501
1656201600000,2022-06-26 00:00:00,NEAR/BTC,0.00019432,0.00020057,0.00017951,0.00017951,0.0614859105725833,342.52080983
1656115200000,2022-06-25 00:00:00,NEAR/BTC,0.00018794,0.00020535,0.0001873,0.000194,0.02308663566816,119.00327664
1656028800000,2022-06-24 00:00:00,NEAR/BTC,0.00016918,0.00019409,0.00016688,0.00018835,0.0253409633711075,134.54188145
1655942400000,2022-06-23 00:00:00,NEAR/BTC,0.00016627,0.00016957,0.00016548,0.0001688,0.005056847138824001,29.95762523
1655856000000,2022-06-22 00:00:00,NEAR/BTC,0.00016543,0.00016649,0.0001643,0.00016483,0.011441355108358002,69.4130626
1655769600000,2022-06-21 00:00:00,NEAR/BTC,0.00016732,0.00017249,0.00016601,0.00016898,0.0062742088341674,37.12989013
1655683200000,2022-06-20 00:00:00,NEAR/BTC,0.00015776,0.00017135,0.00015776,0.00016697,0.0166915315805573,99.96724909
1655596800000,2022-06-19 00:00:00,NEAR/BTC,0.00016283,0.000167,0.00016,0.00016,0.0154571045824,96.60690364
1655510400000,2022-06-18 00:00:00,NEAR/BTC,0.00017497,0.00017497,0.00016082,0.00017272,0.051637010645711204,298.96370221
1655424000000,2022-06-17 00:00:00,NEAR/BTC,0.00016269,0.0001641,0.0001598,0.00016347,0.0017519454409770001,10.7172291
1655337600000,2022-06-16 00:00:00,NEAR/BTC,0.00016258,0.00016258,0.00015584,0.00015584,0.0088980696827232,57.09746973
1655251200000,2022-06-15 00:00:00,NEAR/BTC,0.00015394,0.00016013,0.00014887,0.00015848,0.0799112278861512,504.23541069
1655164800000,2022-06-14 00:00:00,NEAR/BTC,0.00015397,0.00017496,0.00015113,0.00015216,0.0640439146918368,420.89849298
1655078400000,2022-06-13 00:00:00,NEAR/BTC,0.0001387,0.00015862,0.00012795,0.000155,0.05910146930225,381.29980195
1654992000000,2022-06-12 00:00:00,NEAR/BTC,0.00014295,0.00015217,0.0001009,0.0001401,0.046930244322576,334.97676176
1654905600000,2022-06-11 00:00:00,NEAR/BTC,0.00015876,0.00015891,0.00014224,0.00014854,0.0151248573692972,101.82346418
1654819200000,2022-06-10 00:00:00,NEAR/BTC,0.00017036,0.00017228,0.00015525,0.00015775,0.046487094170852505,294.68839411
1654732800000,2022-06-09 00:00:00,NEAR/BTC,0.00017087,0.00017087,0.00016801,0.00016801,0.0116178598687573,69.14981173
1654646400000,2022-06-08 00:00:00,NEAR/BTC,0.00016912,0.00017428,0.00016902,0.00017022,0.0059533345787328,34.97435424
1654560000000,2022-06-07 00:00:00,NEAR/BTC,0.0001724,0.00017722,0.00016721,0.00016757,0.0157953672776666,94.26130738
1654473600000,2022-06-06 00:00:00,NEAR/BTC,0.00017932,0.0001821,0.00017252,0.00017425,0.007426171373357501,42.61791319
1654387200000,2022-06-05 00:00:00,NEAR/BTC,0.00017794,0.00018257,0.00017623,0.00017905,0.015799848280162,88.24266004
1654300800000,2022-06-04 00:00:00,NEAR/BTC,0.00017461,0.00018076,0.00017461,0.00017781,0.0008019953193095999,4.51040616
1654214400000,2022-06-03 00:00:00,NEAR/BTC,0.00018305,0.00018305,0.0001743,0.00017919,0.0056688510805938,31.63597902
1654128000000,2022-06-02 00:00:00,NEAR/BTC,0.00017967,0.00018276,0.0001745,0.00018253,0.0061621320998364,33.75955788
1654041600000,2022-06-01 00:00:00,NEAR/BTC,0.00018508,0.00018663,0.00017824,0.00017925,0.0545941711036425,304.56999221
1653955200000,2022-05-31 00:00:00,NEAR/BTC,0.00018272,0.00020474,0.00018272,0.00018664,0.0753856950285592,403.90963903
1653868800000,2022-05-30 00:00:00,NEAR/BTC,0.00017829,0.00018867,0.00017829,0.00018061,0.0591529519804708,327.51759028
1653782400000,2022-05-29 00:00:00,NEAR/BTC,0.00017313,0.00017593,0.00016664,0.00017593,0.0026530734739142,15.08027894
1653696000000,2022-05-28 00:00:00,NEAR/BTC,0.00016969,0.00017129,0.0001655,0.00017129,0.001310854569633,7.6528377
1653609600000,2022-05-27 00:00:00,NEAR/BTC,0.0001775,0.0001775,0.00016635,0.00016759,0.0081969940308034,48.91099726
1653523200000,2022-05-26 00:00:00,NEAR/BTC,0.00019271,0.00020315,0.00017594,0.00017846,0.0385256904962846,215.87857501
1653436800000,2022-05-25 00:00:00,NEAR/BTC,0.00019941,0.00019941,0.00019285,0.00019285,0.005396059951954,27.98060644
1653350400000,2022-05-24 00:00:00,NEAR/BTC,0.0002025,0.00026594,0.0001926,0.00020157,0.030553963152100804,151.57991344
1653264000000,2022-05-23 00:00:00,NEAR/BTC,0.00020921,0.00021,0.00019928,0.00019928,0.0114448964350736,57.43123462
1653177600000,2022-05-22 00:00:00,NEAR/BTC,0.00020537,0.0002163,0.00020419,0.00020599,0.017735254950278702,86.09765013
1653091200000,2022-05-21 00:00:00,NEAR/BTC,0.00019614,0.00020776,0.00019614,0.00020776,0.0334492874689064,160.99965089
1653004800000,2022-05-20 00:00:00,NEAR/BTC,0.00020151,0.00022276,0.00019,0.00019975,0.01515146363067,75.85213332
1652918400000,2022-05-19 00:00:00,NEAR/BTC,0.00020265,0.00020468,0.00019312,0.00020206,0.0017425104271444,8.62372774
1652832000000,2022-05-18 00:00:00,NEAR/BTC,0.00022007,0.00022007,0.00020512,0.00020619,0.0159655110799743,77.43106397
1652745600000,2022-05-17 00:00:00,NEAR/BTC,0.00022261,0.00022611,0.00020901,0.00020901,0.0147032603860527,70.34716227
1652659200000,2022-05-16 00:00:00,NEAR/BTC,0.00023119,0.0002335,0.00021927,0.00021927,0.0042256670937924,19.27152412
1652572800000,2022-05-15 00:00:00,NEAR/BTC,0.00022158,0.00023521,0.00022145,0.00023521,0.0033255876936871998,14.13880232
1652486400000,2022-05-14 00:00:00,NEAR/BTC,0.00022384,0.00022947,0.00020876,0.00022167,0.0325880360750196,147.01148588
1652400000000,2022-05-13 00:00:00,NEAR/BTC,0.00022728,0.00024358,0.00020717,0.00022142,0.015127046191825201,68.31833706
1652313600000,2022-05-12 00:00:00,NEAR/BTC,0.00022657,0.0002981,0.00019927,0.0002189,0.8881868557133771,4057.50048293
1652227200000,2022-05-11 00:00:00,NEAR/BTC,0.00031142,0.00031142,0.000218,0.00022108,0.0539946566197852,244.23130369
1652140800000,2022-05-10 00:00:00,NEAR/BTC,0.00031361,0.00033547,0.00029794,0.00030691,0.0211196928779285,68.81396135
1652054400000,2022-05-09 00:00:00,NEAR/BTC,0.00032798,0.00034302,0.000315,0.000315,0.0334499840073,106.19042542
1651968000000,2022-05-08 00:00:00,NEAR/BTC,0.00028998,0.00032614,0.00028645,0.00032374,0.0818533685741394,252.83674731
1651881600000,2022-05-07 00:00:00,NEAR/BTC,0.00029658,0.00029899,0.00028783,0.00029168,0.0136101595019456,46.66127092
1651795200000,2022-05-06 00:00:00,NEAR/BTC,0.0003077,0.0003077,0.00028026,0.00030188,0.036125574869484,119.6686593
1651708800000,2022-05-05 00:00:00,NEAR/BTC,0.00032452,0.0003271,0.00029793,0.00030465,0.013104939012376499,43.01637621
1651622400000,2022-05-04 00:00:00,NEAR/BTC,0.00032176,0.00032498,0.00031056,0.00032451,0.0013791309504387,4.24988737
1651536000000,2022-05-03 00:00:00,NEAR/BTC,0.00030914,0.00031687,0.00030194,0.00031687,0.0012018932555969,3.79301687
1651449600000,2022-05-02 00:00:00,NEAR/BTC,0.00031298,0.000313,0.00028932,0.00030541,0.0153078670998001,50.12235061
1651363200000,2022-05-01 00:00:00,NEAR/BTC,0.00027494,0.00031507,0.00027222,0.00030288,0.0229237010958,75.68575375
1651276800000,2022-04-30 00:00:00,NEAR/BTC,0.00029568,0.00030315,0.00027,0.00027429,0.0026804656521357,9.77237833
1651190400000,2022-04-29 00:00:00,NEAR/BTC,0.00031,0.00037299,0.00029021,0.0002947,0.012679459852535,43.02497405
1651104000000,2022-04-28 00:00:00,NEAR/BTC,0.00032,0.00033052,0.00031139,0.00031139,0.0067262117214615,21.60060285
1651017600000,2022-04-27 00:00:00,NEAR/BTC,0.00033278,0.00033991,0.00032311,0.00032898,0.012422729248690199,37.76135099
1650931200000,2022-04-26 00:00:00,NEAR/BTC,0.00036724,0.00037325,0.00033,0.00033,0.0523923389385,158.76466345
1650844800000,2022-04-25 00:00:00,NEAR/BTC,0.00037812,0.00037812,0.00035436,0.0003572,0.22633874104450802,633.64709139
1650672000000,2022-04-23 00:00:00,NEAR/BTC,0.00038964,0.00039423,0.00038773,0.00039142,0.0182132196916666,46.53114223
1650585600000,2022-04-22 00:00:00,NEAR/BTC,0.00038472,0.00039207,0.00037171,0.00039138,0.015664507114245,40.02378025
1650326400000,2022-04-19 00:00:00,NEAR/BTC,0.00041391,0.00044024,0.0004102,0.0004102,0.004870363147846,11.87314273
1650240000000,2022-04-18 00:00:00,NEAR/BTC,0.0003966,0.00044033,0.00037866,0.00039157,0.0060960049540867,15.56811031
1650153600000,2022-04-17 00:00:00,NEAR/BTC,0.00039,0.000448,0.00038818,0.00044799,0.0564034775071422,125.90342978
1650067200000,2022-04-16 00:00:00,NEAR/BTC,0.00039,0.00039,0.00039,0.00039,0.0027278948931,6.99460229
1649980800000,2022-04-15 00:00:00,NEAR/BTC,0.00040922,0.00040922,0.00039,0.00039,0.0016770924651000002,4.30023709
1649894400000,2022-04-14 00:00:00,NEAR/BTC,0.000411,0.00042594,0.000411,0.00042282,0.08002815225691501,189.27239075
1649808000000,2022-04-13 00:00:00,NEAR/BTC,0.00041549,0.00041549,0.000395,0.00041014,0.0756749384256982,184.51001713
1649721600000,2022-04-12 00:00:00,NEAR/BTC,0.00040579,0.00043,0.000341,0.00040522,0.0161491638576962,39.85283021
1649635200000,2022-04-11 00:00:00,NEAR/BTC,0.00037638,0.00040113,0.000341,0.00040113,0.0089693606323296,22.36023392
1649462400000,2022-04-09 00:00:00,NEAR/BTC,0.0004062,0.00043529,0.00037317,0.00039892,0.0048839041627092,12.24281601
1649376000000,2022-04-08 00:00:00,NEAR/BTC,0.000444,0.00050669,0.000333,0.000412,0.030183695765879995,73.26139749
1649289600000,2022-04-07 00:00:00,NEAR/BTC,0.00034764,0.0004013,0.00034764,0.0004013,0.0037189802031839998,9.26733168
1649203200000,2022-04-06 00:00:00,NEAR/BTC,0.00035998,0.00039,0.00034824,0.00037311,0.0165097551430302,44.24902882
1649116800000,2022-04-05 00:00:00,NEAR/BTC,0.00038194,0.00038194,0.00035277,0.00035277,0.010414673632308,29.5225604
