https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume WXT
1660262400000,2022-08-12 00:00:00,WXT/USDT,0.00658628,0.00669985,0.006,0.00659261,1443.831060120177,219007.50387482
1660176000000,2022-08-11 00:00:00,WXT/USDT,0.00680672,0.00694,0.0031,0.0065624,2597.3023346785385,395785.43439573
1660089600000,2022-08-10 00:00:00,WXT/USDT,0.00687619,0.00695,0.00677839,0.0068054,1291.3052583311926,189747.1505468
1660003200000,2022-08-09 00:00:00,WXT/USDT,0.00700591,0.00704841,0.00698161,0.00702678,94.86153,13500.0
1659916800000,2022-08-08 00:00:00,WXT/USDT,0.00700183,0.00714904,0.00674468,0.00700928,1450.783367730073,206980.36998523
1659830400000,2022-08-07 00:00:00,WXT/USDT,0.00699913,0.00726504,0.00690764,0.00699187,1690.5104515656933,241782.30595902
1659744000000,2022-08-06 00:00:00,WXT/USDT,0.00704142,0.00731495,0.00693583,0.00712848,1490.3227996800001,209066
1659657600000,2022-08-05 00:00:00,WXT/USDT,0.00696911,0.0075,0.00684659,0.0070439,1552.6808989708325,220429.15131828
1659571200000,2022-08-04 00:00:00,WXT/USDT,0.00713564,0.00717001,0.00685083,0.00711779,1542.6280243796768,216728.51044772
1659484800000,2022-08-03 00:00:00,WXT/USDT,0.00719044,0.0073,0.00688465,0.00715686,1671.858671227731,233602.26010118
1659398400000,2022-08-02 00:00:00,WXT/USDT,0.00735104,0.00739487,0.0067001,0.00723242,2245.69888208677,310504.4897955
1659312000000,2022-08-01 00:00:00,WXT/USDT,0.00729278,0.00743238,0.00693417,0.00735835,1537.175644637443,208902.21919825
1659225600000,2022-07-31 00:00:00,WXT/USDT,0.00705774,0.00737814,0.00650017,0.00732083,1846.4085384778077,252213.00569441
1659139200000,2022-07-30 00:00:00,WXT/USDT,0.00674527,0.00717534,0.00652142,0.00703996,1630.093794074018,231548.72954875
1659052800000,2022-07-29 00:00:00,WXT/USDT,0.00664666,0.00689998,0.00635115,0.00675811,1414.4230288767583,209292.69113358
1658966400000,2022-07-28 00:00:00,WXT/USDT,0.00648754,0.00679985,0.0063,0.00649652,1416.4118323244754,218026.24056025
1658880000000,2022-07-27 00:00:00,WXT/USDT,0.00635941,0.00672007,0.0063,0.00645809,1296.5006389824737,200756.05000588
1658793600000,2022-07-26 00:00:00,WXT/USDT,0.00674546,0.00697967,0.00633738,0.00636033,1440.8325637356677,226534.24645194
1658707200000,2022-07-25 00:00:00,WXT/USDT,0.00710865,0.00724419,0.0065508,0.00689333,1508.1737882592038,218787.40583422
1658620800000,2022-07-24 00:00:00,WXT/USDT,0.00711496,0.00724789,0.00689414,0.00715917,1683.5688057832263,235162.56853563
1658534400000,2022-07-23 00:00:00,WXT/USDT,0.00720416,0.00729167,0.00702408,0.00713978,1570.0338489118612,219899.47154
1658448000000,2022-07-22 00:00:00,WXT/USDT,0.00722992,0.00726666,0.00702654,0.00725512,1483.073701547456,204417.5288
1658361600000,2022-07-21 00:00:00,WXT/USDT,0.00752085,0.00767875,0.00701613,0.0071661,1908.9955707539682,266392.538585
1658275200000,2022-07-20 00:00:00,WXT/USDT,0.00732909,0.00773271,0.00718024,0.00749589,1640.459865708894,218847.91074961
1658188800000,2022-07-19 00:00:00,WXT/USDT,0.00748313,0.00772684,0.00715001,0.00735726,1625.0633678153333,220878.8826024
1658102400000,2022-07-18 00:00:00,WXT/USDT,0.00739545,0.00783987,0.00724109,0.00744826,1632.96898621088,219241.67338558
1658016000000,2022-07-17 00:00:00,WXT/USDT,0.00702821,0.00768274,0.00699266,0.00746803,2331.851396679018,312244.51383819
1657929600000,2022-07-16 00:00:00,WXT/USDT,0.00696319,0.00719301,0.0066451,0.00709948,1584.3046949417778,223157.85028506
1657843200000,2022-07-15 00:00:00,WXT/USDT,0.00701994,0.00750991,0.00650001,0.00708132,1531.1135430278098,216218.6630498
1657756800000,2022-07-14 00:00:00,WXT/USDT,0.00809374,0.00839406,0.0064,0.00693514,1937.1710723846022,279326.88776068
1657670400000,2022-07-13 00:00:00,WXT/USDT,0.0087983,0.0092625,0.00780518,0.0080537,1660.6554164371505,206197.82415997
1657584000000,2022-07-12 00:00:00,WXT/USDT,0.0091101,0.00944023,0.00856848,0.00886479,1901.8541853824415,214540.24126713
1657497600000,2022-07-11 00:00:00,WXT/USDT,0.00954577,0.00968463,0.00856848,0.00883766,1852.6911683326182,209635.94077308
1657411200000,2022-07-10 00:00:00,WXT/USDT,0.00946905,0.00953352,0.00943703,0.00952539,88.586127,9300.0
1657324800000,2022-07-09 00:00:00,WXT/USDT,0.0094777,0.00954608,0.00915949,0.00947631,1853.5074906320854,195593.80081826
1657238400000,2022-07-08 00:00:00,WXT/USDT,0.00972105,0.01007946,0.00934415,0.00954123,2449.37364251773,256714.66283883
1657152000000,2022-07-07 00:00:00,WXT/USDT,0.00987393,0.0108149,0.00918972,0.00971871,2287.9544657674587,235417.50559153
1657065600000,2022-07-06 00:00:00,WXT/USDT,0.01000125,0.01053291,0.00972097,0.0098881,2108.1836401324995,213204.11809473
1656979200000,2022-07-05 00:00:00,WXT/USDT,0.01005259,0.01097808,0.0099,0.01003019,2240.6991373990495,223395.4827774
1656892800000,2022-07-04 00:00:00,WXT/USDT,0.01012568,0.01068714,0.01,0.01006886,2055.2775405708544,204122.16880271
1656806400000,2022-07-03 00:00:00,WXT/USDT,0.0100308,0.011,0.0099,0.01015601,2370.3961738832904,233398.3694269
1656720000000,2022-07-02 00:00:00,WXT/USDT,0.01014172,0.01042583,0.0099,0.01006921,2227.6780525618765,221236.62656374
1656633600000,2022-07-01 00:00:00,WXT/USDT,0.010173,0.0108,0.01000464,0.01022724,2262.4056401016255,221213.7038049
1656547200000,2022-06-30 00:00:00,WXT/USDT,0.01018449,0.0103,0.00954516,0.01012565,2173.225330196644,214625.76034098
1656460800000,2022-06-29 00:00:00,WXT/USDT,0.01025273,0.01039401,0.009801,0.01023622,2312.9569024187995,225958.10781898
1656374400000,2022-06-28 00:00:00,WXT/USDT,0.01042257,0.01047497,0.01029648,0.01043798,88.72283,8500.0
1656288000000,2022-06-27 00:00:00,WXT/USDT,0.01055472,0.01075092,0.00985,0.01030269,2405.8452816086633,233516.22553029
1656201600000,2022-06-26 00:00:00,WXT/USDT,0.01018842,0.01083068,0.0098,0.01052059,2528.017682322264,240292.38686445
1656115200000,2022-06-25 00:00:00,WXT/USDT,0.01022981,0.01040723,0.01002036,0.010177,2136.195648856292,209904.25949261
1656028800000,2022-06-24 00:00:00,WXT/USDT,0.01022458,0.01054652,0.0098,0.01009999,2230.418367889848,220833.72041852
1655942400000,2022-06-23 00:00:00,WXT/USDT,0.01019656,0.01028046,0.00991065,0.01018172,2027.6773596487808,199148.8039004
1655856000000,2022-06-22 00:00:00,WXT/USDT,0.01004514,0.01069999,0.01004171,0.01021261,2394.4023781275882,234455.47985555
1655769600000,2022-06-21 00:00:00,WXT/USDT,0.01026094,0.01074463,0.01,0.01037208,2427.659194920023,234057.12209316
1655683200000,2022-06-20 00:00:00,WXT/USDT,0.01025362,0.0104,0.01013611,0.01025341,2203.8674991819526,214939.95648101
1655596800000,2022-06-19 00:00:00,WXT/USDT,0.01003075,0.01039399,0.0098,0.01022361,2163.6191041649577,211629.65959822
1655510400000,2022-06-18 00:00:00,WXT/USDT,0.01033653,0.0113085,0.0098,0.01004834,2662.6670332717727,264985.76215293
1655424000000,2022-06-17 00:00:00,WXT/USDT,0.00943272,0.01191543,0.0093,0.01026812,2667.030695635805,259738.94886657
1655337600000,2022-06-16 00:00:00,WXT/USDT,0.00981473,0.0101,0.0092,0.00947183,2055.2983364049246,216990.62761947
1655251200000,2022-06-15 00:00:00,WXT/USDT,0.00986192,0.01071241,0.0091225,0.00990993,2148.1527356372035,216767.70023978
1655164800000,2022-06-14 00:00:00,WXT/USDT,0.00994095,0.01103069,0.00786196,0.0101319,3139.101775699355,309823.60423014
1655078400000,2022-06-13 00:00:00,WXT/USDT,0.01144753,0.01152849,0.00956047,0.01012774,2381.9954283162624,235195.15985958
1654992000000,2022-06-12 00:00:00,WXT/USDT,0.0112416,0.0117,0.01094457,0.01137514,2833.9829566549215,249138.29250936
1654905600000,2022-06-11 00:00:00,WXT/USDT,0.01144068,0.0116941,0.01114166,0.01126901,2437.467380950137,216298.27118355
1654819200000,2022-06-10 00:00:00,WXT/USDT,0.01174416,0.01178606,0.0111,0.0113674,2444.7690494011204,215068.44567809
1654732800000,2022-06-09 00:00:00,WXT/USDT,0.01200078,0.0121487,0.01128799,0.01172653,3015.7921729162613,257176.86075218
1654646400000,2022-06-08 00:00:00,WXT/USDT,0.01205113,0.0125,0.01177115,0.01205449,2486.8412869999997,206300
1654560000000,2022-06-07 00:00:00,WXT/USDT,0.01256255,0.01261863,0.0115,0.01190993,3027.2279881192558,254176.80776623
1654473600000,2022-06-06 00:00:00,WXT/USDT,0.01139074,0.01349999,0.011,0.01272369,4731.772071164631,371886.77743364
1654387200000,2022-06-05 00:00:00,WXT/USDT,0.01142496,0.01156678,0.011,0.01133608,2540.2201551956323,224082.7654
1654300800000,2022-06-04 00:00:00,WXT/USDT,0.01114346,0.01182,0.01081513,0.01156086,2722.369090461019,235481.53774555
1654214400000,2022-06-03 00:00:00,WXT/USDT,0.01067973,0.0112645,0.01058766,0.01123334,2394.577600788615,213167.01896218
1654128000000,2022-06-02 00:00:00,WXT/USDT,0.01067893,0.01118501,0.01031294,0.01080766,2253.51599426,208511
1654041600000,2022-06-01 00:00:00,WXT/USDT,0.01087476,0.01128928,0.01043509,0.0104868,2292.696279493211,218626.8718287
1653955200000,2022-05-31 00:00:00,WXT/USDT,0.01096373,0.01141584,0.010303,0.01088103,2395.9000548249496,220190.55685215
1653868800000,2022-05-30 00:00:00,WXT/USDT,0.0102068,0.01114803,0.01019721,0.01085659,2577.606585621921,237423.22272665
1653782400000,2022-05-29 00:00:00,WXT/USDT,0.01003806,0.01044281,0.0098009,0.01023465,2524.2396468819056,246636.63602389
1653696000000,2022-05-28 00:00:00,WXT/USDT,0.00985493,0.01032383,0.00980004,0.0100181,2323.3174270734603,231911.98201989
1653609600000,2022-05-27 00:00:00,WXT/USDT,0.01052683,0.01079211,0.00980008,0.0098972,2372.8486096316165,239749.48567591
1653523200000,2022-05-26 00:00:00,WXT/USDT,0.01149374,0.01157026,0.01016025,0.01054414,2394.144936969468,227059.28951716
1653436800000,2022-05-25 00:00:00,WXT/USDT,0.01087752,0.01168998,0.0106,0.01152417,2298.3955944802537,199441.31286507
1653350400000,2022-05-24 00:00:00,WXT/USDT,0.01168999,0.01169,0.01034,0.0103516,91.71958049037967,8860.42548885
1653264000000,2022-05-23 00:00:00,WXT/USDT,0.01118164,0.0112,0.00904107,0.0108,30.89770092342,2860.89823365
1653177600000,2022-05-22 00:00:00,WXT/USDT,0.011,0.01138,0.011,0.01123727,797.6682689733533,70984.16866137
1653091200000,2022-05-21 00:00:00,WXT/USDT,0.0111127,0.0111127,0.011,0.011,138.21956928064998,12565.41538915
1653004800000,2022-05-20 00:00:00,WXT/USDT,0.0105,0.01159,0.0102,0.0114,394.87055491990196,34637.76797543
1652918400000,2022-05-19 00:00:00,WXT/USDT,0.00961836,0.01000967,0.00947778,0.01000967,119.58300491722868,11946.74798642
1652832000000,2022-05-18 00:00:00,WXT/USDT,0.01075398,0.011,0.00961836,0.00991106,205.07014346218133,20691.04046007
1652745600000,2022-05-17 00:00:00,WXT/USDT,0.00976914,0.01099,0.00976914,0.0108,480.02363724402005,44446.63307815
1652659200000,2022-05-16 00:00:00,WXT/USDT,0.00865796,0.00976914,0.0086,0.00976914,369.1514766011923,37787.51011872
1652572800000,2022-05-15 00:00:00,WXT/USDT,0.00815175,0.0093,0.00762287,0.0091151,637.3184307888363,69918.97299962
1652486400000,2022-05-14 00:00:00,WXT/USDT,0.00861596,0.0089201,0.00828489,0.00832862,145.89917243777018,17517.80876517
1652400000000,2022-05-13 00:00:00,WXT/USDT,0.00795129,0.01099999,0.00795129,0.00861596,139.05615255587298,16139.36839956
1652313600000,2022-05-12 00:00:00,WXT/USDT,0.00875649,0.00890035,0.0075,0.0079,899.4133437789042,113849.79035176
1652227200000,2022-05-11 00:00:00,WXT/USDT,0.00960187,0.01025047,0.0082,0.0082,483.45107976648205,58957.44875201
1652140800000,2022-05-10 00:00:00,WXT/USDT,0.00816502,0.0098,0.00816502,0.0098,1157.8444121530579,118147.38899521
1652054400000,2022-05-09 00:00:00,WXT/USDT,0.00952285,0.00999996,0.0077,0.00814457,851.0749749720279,104495.99855757
1651968000000,2022-05-08 00:00:00,WXT/USDT,0.0105,0.01065473,0.0081,0.0099,1647.3301438189862,166396.98422414
1651881600000,2022-05-07 00:00:00,WXT/USDT,0.01228694,0.013,0.00934,0.0112518,1661.7521846735347,147687.67527627
1651795200000,2022-05-06 00:00:00,WXT/USDT,0.01153925,0.013,0.011,0.01299874,5982.983392292909,460274.10289712
1651708800000,2022-05-05 00:00:00,WXT/USDT,0.01089,0.0117,0.00910273,0.0117,2009.919031579953,171787.95141709
1651622400000,2022-05-04 00:00:00,WXT/USDT,0.009794,0.01089,0.009506,0.01089,1073.3022587801447,98558.51779432
1651536000000,2022-05-03 00:00:00,WXT/USDT,0.01014491,0.01059999,0.00910271,0.00910271,556.5269357007951,61138.59891184
1651449600000,2022-05-02 00:00:00,WXT/USDT,0.00970003,0.0105,0.00924975,0.00943474,1175.4263295471442,124584.92015118
1651363200000,2022-05-01 00:00:00,WXT/USDT,0.009102,0.00970003,0.00867153,0.00970003,501.72547490538875,51724.11579195
1651276800000,2022-04-30 00:00:00,WXT/USDT,0.00836463,0.009102,0.00836463,0.009102,2039.0176691986492,224018.64086999
1651190400000,2022-04-29 00:00:00,WXT/USDT,0.0085833,0.0087,0.00795,0.0087,449.7691534758599,51697.6038478
1651104000000,2022-04-28 00:00:00,WXT/USDT,0.0085,0.0088,0.00783001,0.0087,1564.9618593026219,179880.67348306
1651017600000,2022-04-27 00:00:00,WXT/USDT,0.00782735,0.0085,0.00782735,0.0085,1083.653766705575,127488.67843595
1650931200000,2022-04-26 00:00:00,WXT/USDT,0.008299,0.0085,0.0078,0.008,426.76416983824004,53345.52122978
1650844800000,2022-04-25 00:00:00,WXT/USDT,0.00815512,0.00815512,0.00764182,0.00809899,600.0695459820406,74091.89861724
1650672000000,2022-04-23 00:00:00,WXT/USDT,0.0081999,0.0081999,0.007705,0.00811251,95.32850901992606,11750.80326803
1650585600000,2022-04-22 00:00:00,WXT/USDT,0.0079055,0.0083,0.0074002,0.0082,878.2300694083661,107101.22797663
1650326400000,2022-04-19 00:00:00,WXT/USDT,0.00789,0.0079,0.0076,0.0079,53.352954983450005,6753.5386055
1650240000000,2022-04-18 00:00:00,WXT/USDT,0.00764,0.0079,0.00670073,0.0075,777.5920471428,103678.93961904
1650153600000,2022-04-17 00:00:00,WXT/USDT,0.0077,0.00786,0.0076,0.00768,349.800549877632,45546.94659865
1650067200000,2022-04-16 00:00:00,WXT/USDT,0.00774,0.0081,0.007702,0.0078,569.3576851565459,72994.57502007
1649980800000,2022-04-15 00:00:00,WXT/USDT,0.00761056,0.00778,0.0074,0.0075909,256.0128154258473,33726.27954865
1649894400000,2022-04-14 00:00:00,WXT/USDT,0.00696396,0.00778,0.00672,0.00777998,951.0156998052443,122238.83606452
1649808000000,2022-04-13 00:00:00,WXT/USDT,0.00678038,0.00712066,0.00672423,0.00678796,295.6850888651244,43560.22853186
1649721600000,2022-04-12 00:00:00,WXT/USDT,0.00620001,0.0073,0.00582605,0.0073,384.946547540272,52732.40377264
1649635200000,2022-04-11 00:00:00,WXT/USDT,0.00700001,0.0075,0.00610003,0.00641843,360.6245267327729,56185.78479983
1649548800000,2022-04-10 00:00:00,WXT/USDT,0.00617871,0.00636,0.00617871,0.00636,149.2569751730004,23468.07785739
1649462400000,2022-04-09 00:00:00,WXT/USDT,0.0058,0.00625,0.0058,0.0059,427.61837283012096,72477.69031019
1649376000000,2022-04-08 00:00:00,WXT/USDT,0.00629995,0.00629997,0.00602062,0.00609376,109.77173934503394,18013.79433142
1649289600000,2022-04-07 00:00:00,WXT/USDT,0.00577201,0.00599999,0.00577201,0.00599999,27.632859310397723,4605.48422754
1649203200000,2022-04-06 00:00:00,WXT/USDT,0.0061,0.0061,0.0057,0.00576323,98.7808985088086,17139.85013765
1649116800000,2022-04-05 00:00:00,WXT/USDT,0.00636987,0.00669578,0.0061,0.00614836,15.439512695909166,2511.15951179
