https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume USD
1660262400000.0,2022-08-12 00:00:00,EUR/USD,1.0323,1.0324,1.0253,1.0273,1906759.7896427528,1958814.3319
1660176000000.0,2022-08-11 00:00:00,EUR/USD,1.0308,1.0365,1.0287,1.0323,2626890.4966579485,2711739.0597
1660089600000.0,2022-08-10 00:00:00,EUR/USD,1.0217,1.0365,1.0211,1.0308,3603084.537834692,3714059.5416
1660003200000.0,2022-08-09 00:00:00,EUR/USD,1.0213,1.025,1.0198,1.0217,3552347.959283547,3629433.91
1659916800000.0,2022-08-08 00:00:00,EUR/USD,1.0182,1.0226,1.0178,1.0213,1574518.3310486635,1608055.5715
1659830400000.0,2022-08-07 00:00:00,EUR/USD,1.0202,1.0219,1.0179,1.0182,767783.0896680417,781756.7419
1659744000000.0,2022-08-06 00:00:00,EUR/USD,1.0202,1.0212,1.0191,1.0202,635035.1383062145,647862.8481
1659657600000.0,2022-08-05 00:00:00,EUR/USD,1.026,1.0261,1.0178,1.0202,3440915.6860419526,3510422.1829
1659571200000.0,2022-08-04 00:00:00,EUR/USD,1.018,1.0274,1.018,1.026,3701147.6082846,3797377.4461
1659484800000.0,2022-08-03 00:00:00,EUR/USD,1.0157,1.0245,1.015,1.018,7480620.390962672,7615271.558
1659398400000.0,2022-08-02 00:00:00,EUR/USD,1.0265,1.029,1.0156,1.0157,1819542.2210298316,1848109.0339
1659312000000.0,2022-08-01 00:00:00,EUR/USD,1.0212,1.0276,1.0212,1.0265,2501060.4766682903,2567338.5793
1659225600000.0,2022-07-31 00:00:00,EUR/USD,1.0218,1.0238,1.0212,1.0212,600571.0524872697,613303.1588
1659139200000.0,2022-07-30 00:00:00,EUR/USD,1.022,1.0245,1.0212,1.0218,646298.7783323546,660388.0917
1659052800000.0,2022-07-29 00:00:00,EUR/USD,1.0192,1.026,1.0152,1.022,3145396.636399217,3214595.3624
1658966400000.0,2022-07-28 00:00:00,EUR/USD,1.0208,1.0229,1.0119,1.0192,3144498.9987244895,3204873.3795
1658880000000.0,2022-07-27 00:00:00,EUR/USD,1.0131,1.0223,1.01,1.0208,3063063.4979427904,3126775.2187
1658793600000.0,2022-07-26 00:00:00,EUR/USD,1.0224,1.025,1.0118,1.0131,2336318.1535879974,2366923.9214
1658707200000.0,2022-07-25 00:00:00,EUR/USD,1.0201,1.0269,1.0184,1.0224,2216460.100547731,2266108.8068
1658620800000.0,2022-07-24 00:00:00,EUR/USD,1.0215,1.0218,1.0201,1.0201,756674.4106460151,771883.5663
1658534400000.0,2022-07-23 00:00:00,EUR/USD,1.0216,1.0221,1.0211,1.0215,254204.1483113069,259669.5375
1658448000000.0,2022-07-22 00:00:00,EUR/USD,1.0237,1.025,1.0142,1.0216,4450911.126174628,4547050.8065
1658361600000.0,2022-07-21 00:00:00,EUR/USD,1.0192,1.0282,1.0172,1.0237,3867845.6633779425,3959513.6056
1658275200000.0,2022-07-20 00:00:00,EUR/USD,1.0255,1.027,1.0164,1.0192,3996850.6584576136,4073590.1911
1658188800000.0,2022-07-19 00:00:00,EUR/USD,1.015,1.0295,1.013,1.0255,4178515.979522184,4285068.137
1658102400000.0,2022-07-18 00:00:00,EUR/USD,1.0101,1.0198,1.0088,1.015,2005581.2787192122,2035664.9979
1658016000000.0,2022-07-17 00:00:00,EUR/USD,1.0094,1.0115,1.0086,1.0101,564382.0139590139,570082.2723
1657929600000.0,2022-07-16 00:00:00,EUR/USD,1.0095,1.011,1.0082,1.0094,1456829.6607885873,1470523.8596
1657843200000.0,2022-07-15 00:00:00,EUR/USD,1.0029,1.0109,1.0016,1.0095,1929752.2632986626,1948084.9098
1657756800000.0,2022-07-14 00:00:00,EUR/USD,1.0037,1.0073,0.9983,1.0029,2451694.9120550407,2458804.8273
1657670400000.0,2022-07-13 00:00:00,EUR/USD,1.0053,1.0116,1.0009,1.0037,3056496.217893793,3067805.2539
1657584000000.0,2022-07-12 00:00:00,EUR/USD,1.0057,1.0131,1.0008,1.0053,3767675.6151397587,3787644.2959
1657497600000.0,2022-07-11 00:00:00,EUR/USD,1.0185,1.0185,1.0039,1.0057,2264608.2523615393,2277516.5194
1657411200000.0,2022-07-10 00:00:00,EUR/USD,1.019,1.0193,1.0185,1.0185,525360.5488463427,535079.719
1657324800000.0,2022-07-09 00:00:00,EUR/USD,1.0185,1.0192,1.0184,1.019,408195.2170755643,415950.9262
1657238400000.0,2022-07-08 00:00:00,EUR/USD,1.0168,1.019,1.0095,1.0185,1761118.9396170839,1793699.64
1657152000000.0,2022-07-07 00:00:00,EUR/USD,1.0185,1.0226,1.0158,1.0168,2956741.648505114,3006414.9082
1657065600000.0,2022-07-06 00:00:00,EUR/USD,1.0271,1.028,1.0176,1.0185,7706715.603338243,7849289.842
1656979200000.0,2022-07-05 00:00:00,EUR/USD,1.0436,1.0444,1.025,1.0271,9517598.725732647,9775525.6512
1656892800000.0,2022-07-04 00:00:00,EUR/USD,1.043,1.0466,1.0422,1.0436,2502737.6104829437,2611856.9703
1656806400000.0,2022-07-03 00:00:00,EUR/USD,1.0427,1.0433,1.0412,1.043,275258.8285714286,287094.9582
1656720000000.0,2022-07-02 00:00:00,EUR/USD,1.0431,1.0435,1.0417,1.0427,485309.71497074905,506032.4398
1656633600000.0,2022-07-01 00:00:00,EUR/USD,1.0475,1.0475,1.0341,1.0431,7355156.912472439,7672164.1754
1656547200000.0,2022-06-30 00:00:00,EUR/USD,1.045,1.0493,1.0392,1.0475,8833086.769069212,9252658.3906
1656460800000.0,2022-06-29 00:00:00,EUR/USD,1.0513,1.0537,1.0438,1.045,6193254.935980861,6471951.4081
1656374400000.0,2022-06-28 00:00:00,EUR/USD,1.0578,1.06,1.0497,1.0513,6278168.554075907,6600238.6009
1656288000000.0,2022-06-27 00:00:00,EUR/USD,1.0558,1.06,1.0541,1.0578,4667663.782283985,4937454.7489
1656201600000.0,2022-06-26 00:00:00,EUR/USD,1.054,1.0561,1.0536,1.0558,869599.0960409167,918122.7256
1656115200000.0,2022-06-25 00:00:00,EUR/USD,1.0547,1.0551,1.0535,1.0543,649253.7928483353,684508.2738
1656028800000.0,2022-06-24 00:00:00,EUR/USD,1.0514,1.0567,1.0507,1.0547,3282987.788565469,3462567.2206
1655942400000.0,2022-06-23 00:00:00,EUR/USD,1.0551,1.0571,1.0475,1.0514,5781538.296556973,6078709.365
1655856000000.0,2022-06-22 00:00:00,EUR/USD,1.0521,1.0595,1.046,1.0551,3176674.494455502,3351709.2591
1655769600000.0,2022-06-21 00:00:00,EUR/USD,1.0507,1.0622,1.0496,1.0521,3301075.7390932417,3473061.7851
1655683200000.0,2022-06-20 00:00:00,EUR/USD,1.0493,1.0547,1.0465,1.0507,4625192.411915866,4859689.6672
1655596800000.0,2022-06-19 00:00:00,EUR/USD,1.049,1.0505,1.048,1.0493,1662619.029066997,1744586.1472
1655510400000.0,2022-06-18 00:00:00,EUR/USD,1.0495,1.0516,1.0457,1.049,2364329.619828408,2480181.7712
1655424000000.0,2022-06-17 00:00:00,EUR/USD,1.0528,1.0541,1.0445,1.0495,6514331.181133873,6836790.5746
1655337600000.0,2022-06-16 00:00:00,EUR/USD,1.045,1.0584,1.0375,1.0528,6550037.632218845,6895879.6192
1655251200000.0,2022-06-15 00:00:00,EUR/USD,1.0434,1.058,1.036,1.045,9491178.17291866,9918281.1907
1655164800000.0,2022-06-14 00:00:00,EUR/USD,1.041,1.0484,1.0388,1.0434,5521873.214203564,5761522.5117
1655078400000.0,2022-06-13 00:00:00,EUR/USD,1.0497,1.0507,1.0404,1.041,5716497.982036503,5950874.3993
1654992000000.0,2022-06-12 00:00:00,EUR/USD,1.0528,1.0534,1.0497,1.0497,998195.7596456129,1047806.0889
1654905600000.0,2022-06-11 00:00:00,EUR/USD,1.053,1.0542,1.0517,1.0528,1191358.0271656534,1254261.731
1654819200000.0,2022-06-10 00:00:00,EUR/USD,1.0646,1.0673,1.0525,1.053,3327889.712725546,3504267.8675
1654732800000.0,2022-06-09 00:00:00,EUR/USD,1.0729,1.0796,1.0637,1.0646,3598463.8995866994,3830924.6675
1654646400000.0,2022-06-08 00:00:00,EUR/USD,1.0727,1.0763,1.0693,1.0729,2350370.912573399,2521712.9521
1654560000000.0,2022-06-07 00:00:00,EUR/USD,1.0709,1.0738,1.0667,1.0727,2238992.969236506,2401767.7581
1654473600000.0,2022-06-06 00:00:00,EUR/USD,1.0747,1.0775,1.07,1.0709,3243927.0173685686,3473921.4429
1654387200000.0,2022-06-05 00:00:00,EUR/USD,1.0738,1.075,1.073,1.0747,259896.17809621288,279310.4226
1654300800000.0,2022-06-04 00:00:00,EUR/USD,1.0727,1.0738,1.0727,1.0738,261769.37129819332,281087.9509
1654214400000.0,2022-06-03 00:00:00,EUR/USD,1.0779,1.0793,1.0727,1.0727,1052827.849352102,1129368.434
1654128000000.0,2022-06-02 00:00:00,EUR/USD,1.0667,1.0787,1.0662,1.0779,2024657.7826328971,2182378.6239
1654041600000.0,2022-06-01 00:00:00,EUR/USD,1.0745,1.0764,1.0633,1.0667,3305358.3285834817,3525825.7291
1653955200000.0,2022-05-31 00:00:00,EUR/USD,1.0804,1.0804,1.07,1.0745,2775161.206700791,2981910.7166
1653868800000.0,2022-05-30 00:00:00,EUR/USD,1.0741,1.0808,1.0741,1.0804,3689120.385875602,3985725.6649
1653782400000.0,2022-05-29 00:00:00,EUR/USD,1.0744,1.0764,1.0736,1.0741,1988163.6205195044,2135486.5448
1653696000000.0,2022-05-28 00:00:00,EUR/USD,1.0742,1.0749,1.0741,1.0744,401861.87527922564,431760.3988
1653609600000.0,2022-05-27 00:00:00,EUR/USD,1.0746,1.078,1.0714,1.0742,1493715.48640849,1604549.1755
1653523200000.0,2022-05-26 00:00:00,EUR/USD,1.0703,1.079,1.0685,1.0746,3138501.123766983,3372633.3076
1653436800000.0,2022-05-25 00:00:00,EUR/USD,1.0749,1.0751,1.0661,1.0703,1167777.9147902457,1249872.7022
1653350400000.0,2022-05-24 00:00:00,EUR/USD,1.0699,1.0773,1.0671,1.0749,3631433.781095916,3903428.1713
1653264000000.0,2022-05-23 00:00:00,EUR/USD,1.0575,1.0717,1.0573,1.0699,4601733.012150668,4923394.1497
1653177600000.0,2022-05-22 00:00:00,EUR/USD,1.0586,1.0586,1.0561,1.0575,282329.63167848694,298563.5855
1653091200000.0,2022-05-21 00:00:00,EUR/USD,1.0557,1.0587,1.0554,1.0586,548572.9372756471,580719.3114
1653004800000.0,2022-05-20 00:00:00,EUR/USD,1.058,1.0614,1.053,1.0557,2951261.657289002,3115646.9316
1652918400000.0,2022-05-19 00:00:00,EUR/USD,1.0477,1.0605,1.0471,1.058,2963710.546597353,3135605.7583
1652832000000.0,2022-05-18 00:00:00,EUR/USD,1.0554,1.0566,1.0463,1.0477,1914184.8641786769,2005491.4822
1652745600000.0,2022-05-17 00:00:00,EUR/USD,1.0443,1.0577,1.0443,1.0554,3265972.337218117,3446907.2047
1652659200000.0,2022-05-16 00:00:00,EUR/USD,1.0414,1.0449,1.0404,1.0443,3586981.102939768,3745884.3658
1652572800000.0,2022-05-15 00:00:00,EUR/USD,1.0419,1.0426,1.0405,1.0414,637161.1701555598,663539.6426
1652486400000.0,2022-05-14 00:00:00,EUR/USD,1.041,1.0429,1.0402,1.0419,627535.6938285824,653829.4394
1652400000000.0,2022-05-13 00:00:00,EUR/USD,1.038,1.044,1.0359,1.041,2787890.1820365037,2902193.6795
1652313600000.0,2022-05-12 00:00:00,EUR/USD,1.0496,1.0569,1.0341,1.038,7141828.84566474,7413218.3418
1652227200000.0,2022-05-11 00:00:00,EUR/USD,1.0531,1.0603,1.0486,1.0496,6253654.384908536,6563835.6424
1652140800000.0,2022-05-10 00:00:00,EUR/USD,1.0565,1.0581,1.0531,1.0531,2572686.1972272345,2709295.8343
1652054400000.0,2022-05-09 00:00:00,EUR/USD,1.053,1.0595,1.05,1.0565,6037166.997728349,6378266.9331
1651968000000.0,2022-05-08 00:00:00,EUR/USD,1.0542,1.0547,1.0529,1.053,3184910.897245964,3353711.1748
1651881600000.0,2022-05-07 00:00:00,EUR/USD,1.0547,1.0548,1.0532,1.0542,384802.24881426676,405658.5307
1651795200000.0,2022-05-06 00:00:00,EUR/USD,1.054,1.0592,1.0488,1.0547,3904520.183369679,4118097.4374
1651708800000.0,2022-05-05 00:00:00,EUR/USD,1.062,1.0638,1.0497,1.054,3090608.2615749524,3257501.1077
1651622400000.0,2022-05-04 00:00:00,EUR/USD,1.0526,1.0635,1.0511,1.062,3062233.8418079093,3252092.34
1651536000000.0,2022-05-03 00:00:00,EUR/USD,1.0506,1.0575,1.0498,1.0526,2149042.9271328137,2262082.5851
1651449600000.0,2022-05-02 00:00:00,EUR/USD,1.0539,1.0561,1.0488,1.0506,1809447.1057490958,1901005.1293
1651363200000.0,2022-05-01 00:00:00,EUR/USD,1.0544,1.0578,1.0489,1.0539,3230281.216339311,3404393.3739
1651276800000.0,2022-04-30 00:00:00,EUR/USD,1.0546,1.0547,1.0531,1.0544,773763.0635432473,815855.7742
1651190400000.0,2022-04-29 00:00:00,EUR/USD,1.0509,1.0599,1.0509,1.0546,3749809.6371135977,3954549.2433
1651104000000.0,2022-04-28 00:00:00,EUR/USD,1.0556,1.0566,1.0483,1.0509,4737685.33399943,4978833.5175
1651017600000.0,2022-04-27 00:00:00,EUR/USD,1.0644,1.0655,1.0526,1.0556,6806113.658772262,7184533.5782
1650931200000.0,2022-04-26 00:00:00,EUR/USD,1.0716,1.0734,1.0632,1.0644,3405773.5113679064,3625105.3255
1650844800000.0,2022-04-25 00:00:00,EUR/USD,1.0806,1.0807,1.0698,1.0716,3867231.3927771556,4144125.1605
1650758400000.0,2022-04-24 00:00:00,EUR/USD,1.0805,1.0837,1.0796,1.0806,1499213.9938922822,1620050.6418
1650672000000.0,2022-04-23 00:00:00,EUR/USD,1.0805,1.0815,1.0793,1.0805,3384492.6230448866,3656944.2792
1650585600000.0,2022-04-22 00:00:00,EUR/USD,1.0838,1.0851,1.0775,1.0805,2813967.8412771863,3040492.2525
1650499200000.0,2022-04-21 00:00:00,EUR/USD,1.085,1.0929,1.0828,1.0838,2104014.4800701234,2280330.8935
1650412800000.0,2022-04-20 00:00:00,EUR/USD,1.0795,1.0867,1.079,1.085,3085369.4231336406,3347625.8241
1650326400000.0,2022-04-19 00:00:00,EUR/USD,1.0779,1.0811,1.0768,1.0795,3073021.558036128,3317326.7719
1650240000000.0,2022-04-18 00:00:00,EUR/USD,1.0815,1.0816,1.0771,1.0779,1251604.5719454493,1349104.5681
1650153600000.0,2022-04-17 00:00:00,EUR/USD,1.0808,1.084,1.0797,1.0815,3836270.2908922797,4148926.3196
1650067200000.0,2022-04-16 00:00:00,EUR/USD,1.081,1.0814,1.0804,1.0808,323706.21724648407,349861.6796
1649980800000.0,2022-04-15 00:00:00,EUR/USD,1.082,1.0822,1.0804,1.081,588476.4714153562,636143.0656
1649894400000.0,2022-04-14 00:00:00,EUR/USD,1.0884,1.0922,1.0762,1.082,3935794.07883549,4258529.1933
1649808000000.0,2022-04-13 00:00:00,EUR/USD,1.0823,1.0886,1.0812,1.0884,2517677.518651231,2740240.2113
1649721600000.0,2022-04-12 00:00:00,EUR/USD,1.088,1.0897,1.0818,1.0823,2515573.4185530813,2722605.1109
1649635200000.0,2022-04-11 00:00:00,EUR/USD,1.088,1.093,1.0867,1.088,7977818.028952205,8679866.0155
1649548800000.0,2022-04-10 00:00:00,EUR/USD,1.0879,1.0929,1.0879,1.088,4980092.513419117,5418340.6546
1649462400000.0,2022-04-09 00:00:00,EUR/USD,1.088,1.0884,1.0879,1.0879,1005868.6074087692,1094284.458
1649376000000.0,2022-04-08 00:00:00,EUR/USD,1.0875,1.0893,1.085,1.088,2007434.036672794,2184088.2319
1649289600000.0,2022-04-07 00:00:00,EUR/USD,1.0903,1.0942,1.0875,1.0875,5790928.538850576,6297634.786
1649203200000.0,2022-04-06 00:00:00,EUR/USD,1.0911,1.0943,1.0885,1.0903,2602538.926809135,2837548.1919
1649116800000.0,2022-04-05 00:00:00,EUR/USD,1.0981,1.0994,1.0909,1.0911,1770887.459994501,1932215.3076
1649030400000.0,2022-04-04 00:00:00,EUR/USD,1.1045,1.106,1.0969,1.0981,2659447.1778526544,2920338.946
1648944000000.0,2022-04-03 00:00:00,EUR/USD,1.1045,1.1053,1.1041,1.1045,1516422.3121774558,1674888.4438
1648857600000.0,2022-04-02 00:00:00,EUR/USD,1.1054,1.1054,1.1042,1.1045,682312.0688999547,753613.6801
1648771200000.0,2022-04-01 00:00:00,EUR/USD,1.1073,1.1082,1.1036,1.1054,2578091.95359146,2849822.8455
1648684800000.0,2022-03-31 00:00:00,EUR/USD,1.1158,1.1177,1.1064,1.1073,2668608.8872934165,2954950.6209
1648598400000.0,2022-03-30 00:00:00,EUR/USD,1.1093,1.1169,1.1086,1.1158,4099786.1659795665,4574541.404
1648512000000.0,2022-03-29 00:00:00,EUR/USD,1.0995,1.113,1.098,1.1093,5979568.28396286,6633135.0974
1648425600000.0,2022-03-28 00:00:00,EUR/USD,1.0988,1.1,1.0954,1.0995,3339519.7134151887,3671801.9249
1648339200000.0,2022-03-27 00:00:00,EUR/USD,1.0989,1.0998,1.0983,1.0988,1493714.7942300693,1641293.8159
1648252800000.0,2022-03-26 00:00:00,EUR/USD,1.0988,1.099,1.098,1.0989,620587.4711074712,681963.572
1648166400000.0,2022-03-25 00:00:00,EUR/USD,1.1009,1.1039,1.0982,1.0988,1278632.881598107,1404961.8103
1648080000000.0,2022-03-24 00:00:00,EUR/USD,1.1011,1.102,1.0978,1.1009,2540223.370151694,2796531.9082
1647993600000.0,2022-03-23 00:00:00,EUR/USD,1.1033,1.104,1.0977,1.1011,1579936.8105530834,1739668.4221
1647907200000.0,2022-03-22 00:00:00,EUR/USD,1.1021,1.1043,1.0971,1.1033,2199633.418290583,2426855.5504
1647820800000.0,2022-03-21 00:00:00,EUR/USD,1.1049,1.1067,1.1013,1.1021,4467739.588875783,4923895.8009
1647734400000.0,2022-03-20 00:00:00,EUR/USD,1.1051,1.107,1.1046,1.1049,831592.5599601774,918826.6195
1647648000000.0,2022-03-19 00:00:00,EUR/USD,1.1048,1.1052,1.1047,1.1051,677509.9238078003,748716.2168
1647561600000.0,2022-03-18 00:00:00,EUR/USD,1.1087,1.1105,1.1007,1.1048,2772117.728729182,3062635.6667
1647475200000.0,2022-03-17 00:00:00,EUR/USD,1.1012,1.1128,1.1012,1.1087,3664033.3615044644,4062313.7879
1647388800000.0,2022-03-16 00:00:00,EUR/USD,1.0974,1.1036,1.0945,1.1012,2618140.814838358,2883096.6653
1647302400000.0,2022-03-15 00:00:00,EUR/USD,1.0946,1.1014,1.0934,1.0974,2317867.30353563,2543627.5789
1647216000000.0,2022-03-14 00:00:00,EUR/USD,1.0931,1.0982,1.0901,1.0946,6230964.746025945,6820414.011
1647129600000.0,2022-03-13 00:00:00,EUR/USD,1.0915,1.0934,1.0906,1.0931,7248453.67587595,7923284.7131
1647043200000.0,2022-03-12 00:00:00,EUR/USD,1.0913,1.0919,1.0911,1.0915,2066970.1500687131,2256097.9188
1646956800000.0,2022-03-11 00:00:00,EUR/USD,1.101,1.1047,1.0911,1.0913,2791465.8367085126,3046326.6676
1646870400000.0,2022-03-10 00:00:00,EUR/USD,1.1065,1.1106,1.0981,1.101,4339248.6002724795,4777512.7089
1646784000000.0,2022-03-09 00:00:00,EUR/USD,1.0897,1.1081,1.0897,1.1065,4298846.284771803,4756673.4141
1646697600000.0,2022-03-08 00:00:00,EUR/USD,1.0862,1.0953,1.0851,1.0897,5751128.516747729,6267004.7447
1646611200000.0,2022-03-07 00:00:00,EUR/USD,1.0881,1.0934,1.082,1.0862,4708288.938685325,5114143.4452
1646524800000.0,2022-03-06 00:00:00,EUR/USD,1.094,1.0956,1.0874,1.0881,4547371.4052017275,4947994.826
1646438400000.0,2022-03-05 00:00:00,EUR/USD,1.0943,1.095,1.0929,1.094,4017719.05786106,4395384.6493
1646352000000.0,2022-03-04 00:00:00,EUR/USD,1.1081,1.1082,1.0898,1.0943,8348843.843552955,9136139.818
1646265600000.0,2022-03-03 00:00:00,EUR/USD,1.113,1.113,1.105,1.1081,5127580.514574496,5681871.9682
1646179200000.0,2022-03-02 00:00:00,EUR/USD,1.1148,1.115,1.1078,1.113,3140205.8021563343,3495049.0578
1646092800000.0,2022-03-01 00:00:00,EUR/USD,1.1226,1.1235,1.112,1.1148,2708960.3368317187,3019948.9835
1646006400000.0,2022-02-28 00:00:00,EUR/USD,1.1191,1.1269,1.1158,1.1226,2605428.98841974,2924854.5824
1645920000000.0,2022-02-27 00:00:00,EUR/USD,1.1271,1.1275,1.1156,1.1191,14881510.645340007,16653898.5632
1645833600000.0,2022-02-26 00:00:00,EUR/USD,1.1269,1.129,1.1256,1.1271,682473.4539082601,769215.8299
1645747200000.0,2022-02-25 00:00:00,EUR/USD,1.1196,1.1274,1.1165,1.1269,2392171.946490372,2695738.5665
1645660800000.0,2022-02-24 00:00:00,EUR/USD,1.1308,1.1313,1.112,1.1196,5590561.184976778,6259192.3027
1645574400000.0,2022-02-23 00:00:00,EUR/USD,1.1331,1.1376,1.1303,1.1308,1557431.9779801911,1761144.0807
1645488000000.0,2022-02-22 00:00:00,EUR/USD,1.1317,1.1356,1.1291,1.1331,1612584.629423705,1827219.6436
1645401600000.0,2022-02-21 00:00:00,EUR/USD,1.1325,1.1388,1.1305,1.1317,1980606.5962710965,2241452.485
1645315200000.0,2022-02-20 00:00:00,EUR/USD,1.1324,1.1338,1.1312,1.1325,834378.2325827815,944933.3484
1645228800000.0,2022-02-19 00:00:00,EUR/USD,1.1329,1.1334,1.1324,1.1324,328738.17352525605,372263.1077
1645142400000.0,2022-02-18 00:00:00,EUR/USD,1.1364,1.1386,1.1324,1.1329,1346867.996204431,1525866.7529
1645056000000.0,2022-02-17 00:00:00,EUR/USD,1.1374,1.1386,1.133,1.1364,1760454.381467793,2000580.3591
1644969600000.0,2022-02-16 00:00:00,EUR/USD,1.1353,1.1397,1.1342,1.1374,952733.4217513627,1083638.9939
1644883200000.0,2022-02-15 00:00:00,EUR/USD,1.1307,1.137,1.1304,1.1353,867745.2933145424,985151.2315
1644796800000.0,2022-02-14 00:00:00,EUR/USD,1.1357,1.1363,1.1291,1.1307,1799900.495975944,2035147.4908
1644710400000.0,2022-02-13 00:00:00,EUR/USD,1.1346,1.1358,1.1331,1.1357,603437.1356872414,685323.555
1644624000000.0,2022-02-12 00:00:00,EUR/USD,1.1345,1.1359,1.1341,1.1346,700523.2649391856,794813.6964
1644537600000.0,2022-02-11 00:00:00,EUR/USD,1.1408,1.141,1.1329,1.1345,1596611.2967827236,1811355.5162
1644451200000.0,2022-02-10 00:00:00,EUR/USD,1.142,1.1499,1.138,1.1408,2031812.5425140255,2317891.7485
