https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TOKO,Volume USDT
1662076800,2022-09-02 00:00:00,TOKO/USDT,0.003183,0.003346,0.00313,0.003187,70145428.9745,224292.1564334474
1661990400,2022-09-01 00:00:00,TOKO/USDT,0.00331,0.003322,0.003143,0.00318,65046166.2085,208762.7968699314
1661904000,2022-08-31 00:00:00,TOKO/USDT,0.003236,0.003362,0.003202,0.003307,36164627.26827219,119344.98486186414133
1661817600,2022-08-30 00:00:00,TOKO/USDT,0.0032,0.003389,0.00313,0.003234,73445219.53372919,236818.23840683679942
1661731200,2022-08-29 00:00:00,TOKO/USDT,0.003411,0.003426,0.003145,0.0032,52030718.86108575,173402.61901747716146
1661644800,2022-08-28 00:00:00,TOKO/USDT,0.003564,0.003596,0.003294,0.003409,60728700.57910912,209933.96450623819619
1661558400,2022-08-27 00:00:00,TOKO/USDT,0.00368,0.003835,0.003558,0.003564,64455502.59362506,237762.05082670568054
1661472000,2022-08-26 00:00:00,TOKO/USDT,0.004062,0.004242,0.003549,0.003674,52694180.92010513,207491.84954034947089
1661385600,2022-08-25 00:00:00,TOKO/USDT,0.004144,0.004177,0.004016,0.00407,58077353.45589337,238907.8389551408741
1661299200,2022-08-24 00:00:00,TOKO/USDT,0.004245,0.004249,0.004011,0.004144,54396680.95234121,226735.98980760147382
1661212800,2022-08-23 00:00:00,TOKO/USDT,0.004127,0.004249,0.004,0.004245,57303596.73510234,238636.71672292029509
1661126400,2022-08-22 00:00:00,TOKO/USDT,0.00453,0.00453,0.004101,0.004126,52463522.88912481,222778.01668372467329
1661040000,2022-08-21 00:00:00,TOKO/USDT,0.004305,0.004749,0.004265,0.004532,66199266.8442388,296323.24058495251405
1660953600,2022-08-20 00:00:00,TOKO/USDT,0.004281,0.004357,0.004163,0.004308,28257980.57250132,121404.36453038814683
1660867200,2022-08-19 00:00:00,TOKO/USDT,0.004555,0.004608,0.004253,0.00428,55318224.94575572,246878.45817481416445
1660780800,2022-08-18 00:00:00,TOKO/USDT,0.004705,0.004745,0.004552,0.004555,260436387.15294032,1226530.129788988885
1660694400,2022-08-17 00:00:00,TOKO/USDT,0.004778,0.005424,0.004635,0.004704,293365964.55679653,1402781.7036341355262
1660608000,2022-08-16 00:00:00,TOKO/USDT,0.00488,0.004995,0.004668,0.004777,60090151.18792692,288956.91386701071244
1660521600,2022-08-15 00:00:00,TOKO/USDT,0.00531,0.005366,0.004792,0.00488,55460673.93240616,278945.56173240306287
1660435200,2022-08-14 00:00:00,TOKO/USDT,0.005666,0.006853,0.00522,0.00531,103523187.67541505,602043.00060860940805
1660348800,2022-08-13 00:00:00,TOKO/USDT,0.00485,0.0067,0.00485,0.00565,110866360.72011422,636517.61748932050102
1660262400,2022-08-12 00:00:00,TOKO/USDT,0.004829,0.004953,0.004704,0.004842,59438885.8346786,288252.50580719212641
1660176000,2022-08-11 00:00:00,TOKO/USDT,0.004723,0.005,0.0047,0.004831,49242648.81621976,238280.22278095408544
1660089600,2022-08-10 00:00:00,TOKO/USDT,0.004693,0.00499,0.004509,0.004733,39449370.91581228,185219.44440687081849
1660003200,2022-08-09 00:00:00,TOKO/USDT,0.004827,0.004929,0.004619,0.00469,41495684.81498819,196892.6284982181387
1659916800,2022-08-08 00:00:00,TOKO/USDT,0.004752,0.005,0.0047,0.004833,44216094.02037181,213667.3985248430689
1659830400,2022-08-07 00:00:00,TOKO/USDT,0.00481,0.004873,0.00468,0.00475,43985769.04590614,209426.2244297525263
1659744000,2022-08-06 00:00:00,TOKO/USDT,0.004842,0.005,0.0047,0.004812,30734566.74508549,148852.28400919096612
1659657600,2022-08-05 00:00:00,TOKO/USDT,0.004656,0.004962,0.004656,0.004837,37735955.48485404,181990.56988594107256
1659571200,2022-08-04 00:00:00,TOKO/USDT,0.004771,0.005152,0.004626,0.004659,40315849.16442094,193721.93937485482989
1659484800,2022-08-03 00:00:00,TOKO/USDT,0.004538,0.00493,0.004472,0.004775,28304824.23871317,131036.6858790938412
1659398400,2022-08-02 00:00:00,TOKO/USDT,0.004525,0.004567,0.00435,0.004542,44401252.03664831,199354.95813856432665
1659312000,2022-08-01 00:00:00,TOKO/USDT,0.004743,0.004837,0.004464,0.004545,47641767.84160217,217951.68916535144681
1659225600,2022-07-31 00:00:00,TOKO/USDT,0.004639,0.004881,0.004627,0.004747,49482854.9381686,232944.45973407040639
1659139200,2022-07-30 00:00:00,TOKO/USDT,0.004433,0.004689,0.004356,0.004638,56169201.02676251,253677.56966455990514
1659052800,2022-07-29 00:00:00,TOKO/USDT,0.004596,0.00466,0.004297,0.004429,52947358.29297879,238324.86596293512361
1658966400,2022-07-28 00:00:00,TOKO/USDT,0.004428,0.004726,0.004404,0.004596,57260505.71962342,259687.35153748848003
1658880000,2022-07-27 00:00:00,TOKO/USDT,0.004342,0.0046,0.004264,0.004455,51539617.99459215,225548.52663518952864
1658793600,2022-07-26 00:00:00,TOKO/USDT,0.004364,0.004474,0.004278,0.004344,56884523.08024065,248774.2494851072533
1658707200,2022-07-25 00:00:00,TOKO/USDT,0.005002,0.005002,0.004276,0.004365,59000614.95505074,266050.7406853455617
1658620800,2022-07-24 00:00:00,TOKO/USDT,0.00492,0.005139,0.0049,0.005003,49579112.82269911,246594.5753174163241
1658534400,2022-07-23 00:00:00,TOKO/USDT,0.004903,0.005073,0.0049,0.00492,49112412.60814261,241772.69199188162589
1658448000,2022-07-22 00:00:00,TOKO/USDT,0.004992,0.005101,0.004777,0.004924,51662683.05873664,253635.45991165636782
1658361600,2022-07-21 00:00:00,TOKO/USDT,0.004906,0.005039,0.00468,0.005016,55489289.84248009,270258.46022063994668
1658275200,2022-07-20 00:00:00,TOKO/USDT,0.005168,0.00624,0.00473,0.004881,55090646.70079276,296485.41675788823801
1658188800,2022-07-19 00:00:00,TOKO/USDT,0.0046,0.00537,0.004478,0.005168,53254472.273351,253870.00541328031654
1658102400,2022-07-18 00:00:00,TOKO/USDT,0.004283,0.004774,0.004278,0.004616,59963058.75416578,271284.54248940457627
1658016000,2022-07-17 00:00:00,TOKO/USDT,0.004502,0.004694,0.00426,0.004286,50773255.72703418,226178.63590149251305
1657929600,2022-07-16 00:00:00,TOKO/USDT,0.004554,0.004645,0.004356,0.004502,63447239.20650053,284893.35528311040549
1657843200,2022-07-15 00:00:00,TOKO/USDT,0.004462,0.00468,0.004451,0.004554,50437838.80869149,228476.32375926685609
1657756800,2022-07-14 00:00:00,TOKO/USDT,0.004381,0.004601,0.00429,0.004462,53136743.45880033,233833.47689511918794
1657670400,2022-07-13 00:00:00,TOKO/USDT,0.004309,0.004489,0.00425,0.004376,55297181.60209194,240719.08201870206606
1657584000,2022-07-12 00:00:00,TOKO/USDT,0.004628,0.004683,0.004286,0.004287,51069277.70879293,231917.99805983753538
1657497600,2022-07-11 00:00:00,TOKO/USDT,0.004515,0.004703,0.004501,0.004628,55016470.55565381,254610.19397666046473
1657411200,2022-07-10 00:00:00,TOKO/USDT,0.004686,0.0047,0.004454,0.004537,49458790.41020279,224097.61380120159761
1657324800,2022-07-09 00:00:00,TOKO/USDT,0.004732,0.004813,0.004628,0.004686,53875188.027612,254049.76196494347074
1657238400,2022-07-08 00:00:00,TOKO/USDT,0.005041,0.005178,0.004522,0.004732,51822418.17458837,248802.13118696700492
1657152000,2022-07-07 00:00:00,TOKO/USDT,0.005063,0.005175,0.004853,0.005041,48585803.48043282,241894.05908887501742
1657065600,2022-07-06 00:00:00,TOKO/USDT,0.004923,0.005144,0.004831,0.005063,46869207.38060593,231084.14464326351902
1656979200,2022-07-05 00:00:00,TOKO/USDT,0.005123,0.005151,0.00473,0.004923,50939888.05525165,249912.74825767737499
1656892800,2022-07-04 00:00:00,TOKO/USDT,0.004872,0.005184,0.004762,0.005123,51032523.13481898,251737.70926477433796
1656806400,2022-07-03 00:00:00,TOKO/USDT,0.004794,0.004889,0.004713,0.004881,51037817.24561593,244435.94947725047384
1656720000,2022-07-02 00:00:00,TOKO/USDT,0.004865,0.004904,0.00463,0.004794,53603981.33535367,255670.0041315879941
1656633600,2022-07-01 00:00:00,TOKO/USDT,0.005164,0.00521,0.004823,0.004889,42802857.04504733,213918.44369838999217
1656547200,2022-06-30 00:00:00,TOKO/USDT,0.005333,0.005352,0.0049,0.005165,51988412.01459355,263985.96035664372384
1656460800,2022-06-29 00:00:00,TOKO/USDT,0.005591,0.005641,0.005233,0.005333,44220270.76163972,239642.74785500126776
1656374400,2022-06-28 00:00:00,TOKO/USDT,0.00575,0.00578,0.005478,0.005591,48199589.47781182,269764.78718211597571
1656288000,2022-06-27 00:00:00,TOKO/USDT,0.005706,0.00619,0.005693,0.005772,44954551.42390137,260214.52614674017475
1656201600,2022-06-26 00:00:00,TOKO/USDT,0.006011,0.006199,0.005636,0.005706,45251843.16383338,268142.47733878100924
1656115200,2022-06-25 00:00:00,TOKO/USDT,0.00576,0.006199,0.005581,0.005965,46144441.47501681,270082.44456313948421
1656028800,2022-06-24 00:00:00,TOKO/USDT,0.005953,0.006333,0.005413,0.005776,43313185.88470116,247225.29051766172778
1655942400,2022-06-23 00:00:00,TOKO/USDT,0.005856,0.006019,0.005793,0.005953,42436350.94560855,252477.12946687661699
1655856000,2022-06-22 00:00:00,TOKO/USDT,0.006109,0.006214,0.005803,0.005856,46400273.66586061,276934.72169793074942
1655769600,2022-06-21 00:00:00,TOKO/USDT,0.006135,0.006473,0.005973,0.006109,41625597.6448648,258061.61883733121501
1655683200,2022-06-20 00:00:00,TOKO/USDT,0.006082,0.006411,0.005871,0.006135,39073859.66766703,236208.53413846626066
1655596800,2022-06-19 00:00:00,TOKO/USDT,0.006033,0.006188,0.005705,0.006051,40982924.25170755,242967.0047820525845
1655510400,2022-06-18 00:00:00,TOKO/USDT,0.0062,0.006521,0.005599,0.00603,39662977.84801258,237549.23495517173739
1655424000,2022-06-17 00:00:00,TOKO/USDT,0.006113,0.006451,0.006014,0.0062,39806144.57825145,248441.88875063984153
1655337600,2022-06-16 00:00:00,TOKO/USDT,0.006537,0.006863,0.00601,0.006118,33706234.81991901,212546.07771731997849
1655251200,2022-06-15 00:00:00,TOKO/USDT,0.006303,0.006569,0.0058,0.006533,42622224.36155622,258469.8187043242634
1655164800,2022-06-14 00:00:00,TOKO/USDT,0.006278,0.006875,0.0062,0.006303,40166345.38988167,259475.77297928074666
1655078400,2022-06-13 00:00:00,TOKO/USDT,0.007357,0.007417,0.006269,0.006296,29240930.44826952,198549.3045859906362
1654992000,2022-06-12 00:00:00,TOKO/USDT,0.007477,0.007782,0.0072,0.007411,33109696.30999665,245578.53227332824165
1654905600,2022-06-11 00:00:00,TOKO/USDT,0.007625,0.008066,0.007441,0.007477,39229805.60333971,298129.32863201693514
1654819200,2022-06-10 00:00:00,TOKO/USDT,0.008301,0.0084,0.007586,0.007629,30483742.74561745,238656.41915963950309
1654732800,2022-06-09 00:00:00,TOKO/USDT,0.008132,0.012,0.008054,0.008301,83979355.33663507,800738.41075844169434
1654646400,2022-06-08 00:00:00,TOKO/USDT,0.007916,0.008877,0.00788,0.00813,32595034.20505178,271069.74450881144771
1654560000,2022-06-07 00:00:00,TOKO/USDT,0.008873,0.008946,0.007749,0.007915,34188950.14956241,277453.82878263189871
1654473600,2022-06-06 00:00:00,TOKO/USDT,0.009007,0.011,0.008744,0.008885,36835961.83622948,353304.78170651131917
1654387200,2022-06-05 00:00:00,TOKO/USDT,0.007941,0.009629,0.007929,0.009011,45687559.9527769,382779.52593462197644
1654300800,2022-06-04 00:00:00,TOKO/USDT,0.00735,0.008596,0.007345,0.007941,74171658.74040719,585800.11354042249672
1654214400,2022-06-03 00:00:00,TOKO/USDT,0.007694,0.00808,0.007334,0.00737,60704094.48436343,466294.4908927651176
1654128000,2022-06-02 00:00:00,TOKO/USDT,0.007477,0.007906,0.00703,0.007695,76765690.74933541,560005.8574551459365
1654041600,2022-06-01 00:00:00,TOKO/USDT,0.008031,0.008612,0.0072,0.007504,22934851.6859474,181785.04948296559512
1653955200,2022-05-31 00:00:00,TOKO/USDT,0.007941,0.009537,0.007753,0.008031,71418362.89709713,580259.87262568079044
1653868800,2022-05-30 00:00:00,TOKO/USDT,0.00768,0.008599,0.007632,0.007941,79893651.88694141,637872.69518911359319
1653782400,2022-05-29 00:00:00,TOKO/USDT,0.007583,0.00808,0.007221,0.00768,66490718.94531835,503939.7756787018189
1653696000,2022-05-28 00:00:00,TOKO/USDT,0.006741,0.008787,0.006701,0.007661,51614672.72950368,379899.08167425140281
1653609600,2022-05-27 00:00:00,TOKO/USDT,0.006882,0.007034,0.006503,0.006741,82654306.95891181,552745.09775771943668
1653523200,2022-05-26 00:00:00,TOKO/USDT,0.007066,0.00721,0.006529,0.006882,86162034.44017329,591905.0559023817301
1653436800,2022-05-25 00:00:00,TOKO/USDT,0.007221,0.007335,0.00672,0.007066,87549704.43570008,615291.68714782911839
1653350400,2022-05-24 00:00:00,TOKO/USDT,0.007607,0.00774,0.007182,0.007221,75839458.8679719,562633.01202315463076
1653264000,2022-05-23 00:00:00,TOKO/USDT,0.007936,0.008332,0.007496,0.007607,76774782.26646871,607896.45796405092285
1653177600,2022-05-22 00:00:00,TOKO/USDT,0.008529,0.008681,0.007781,0.007936,73569142.31200845,602958.48203783330748
1653091200,2022-05-21 00:00:00,TOKO/USDT,0.007963,0.011241,0.007936,0.008567,119269410.41205706,1107281.52591085265267
1653004800,2022-05-20 00:00:00,TOKO/USDT,0.005524,0.009734,0.005519,0.007963,172780283.9590127,1353432.20569824156719
1652918400,2022-05-19 00:00:00,TOKO/USDT,0.005123,0.006024,0.005106,0.005549,40181496.35834556,215210.29683678185436
1652832000,2022-05-18 00:00:00,TOKO/USDT,0.005553,0.006018,0.005022,0.005114,39224100.35883554,216087.05644936342753
1652745600,2022-05-17 00:00:00,TOKO/USDT,0.005415,0.005904,0.00535,0.005533,36466111.20224833,203499.35485810343809
1652659200,2022-05-16 00:00:00,TOKO/USDT,0.005825,0.00594,0.005255,0.005411,36832430.44395903,200859.30911465630834
1652572800,2022-05-15 00:00:00,TOKO/USDT,0.004665,0.006142,0.004578,0.00583,49141263.03372411,260519.26243457571802
1652486400,2022-05-14 00:00:00,TOKO/USDT,0.004903,0.005213,0.00427,0.004658,42754948.31762325,198577.54951349002367
1652400000,2022-05-13 00:00:00,TOKO/USDT,0.00422,0.005726,0.004007,0.004899,63438998.71528129,316356.42336351499788
1652313600,2022-05-12 00:00:00,TOKO/USDT,0.004943,0.005126,0.00412,0.004221,55249643.24967129,250283.5482462666352
1652227200,2022-05-11 00:00:00,TOKO/USDT,0.008645,0.008791,0.004801,0.004927,69802445.37154697,452718.80810175868776
1652140800,2022-05-10 00:00:00,TOKO/USDT,0.008966,0.010032,0.008268,0.008641,46294421.55034503,422658.96980178921088
1652054400,2022-05-09 00:00:00,TOKO/USDT,0.010254,0.010475,0.008805,0.008995,43668333.34121959,432350.1252253020205
1651968000,2022-05-08 00:00:00,TOKO/USDT,0.01035,0.01082,0.010103,0.010263,36321831.25774817,375263.99732967167099
1651881600,2022-05-07 00:00:00,TOKO/USDT,0.010381,0.011534,0.010282,0.010335,37795163.51110702,395013.5483857060145
1651795200,2022-05-06 00:00:00,TOKO/USDT,0.01068,0.010757,0.01026,0.010381,30800560.06865009,321434.75758265858479
1651708800,2022-05-05 00:00:00,TOKO/USDT,0.011708,0.012344,0.0104,0.010645,12140178.08638795,140076.76548581047761
1651622400,2022-05-04 00:00:00,TOKO/USDT,0.010126,0.013035,0.010025,0.011725,32919885.87239063,357063.50995825424118
1651536000,2022-05-03 00:00:00,TOKO/USDT,0.010221,0.010816,0.0101,0.010144,4663293.31961165,48506.88637092811853
1651449600,2022-05-02 00:00:00,TOKO/USDT,0.01011,0.010919,0.010096,0.010286,28887502.32026275,301568.0578666375276
1651363200,2022-05-01 00:00:00,TOKO/USDT,0.010593,0.010685,0.010095,0.010136,37756163.27995481,391979.2668430587577
1651276800,2022-04-30 00:00:00,TOKO/USDT,0.011979,0.012176,0.01029,0.010606,37107634.73266276,427625.72824961626452
1651190400,2022-04-29 00:00:00,TOKO/USDT,0.012374,0.012502,0.01156,0.011981,37669600.2849041,454307.3516427307618
1651104000,2022-04-28 00:00:00,TOKO/USDT,0.012626,0.013149,0.012201,0.012391,34446340.39531034,439040.76496146608475
1651017600,2022-04-27 00:00:00,TOKO/USDT,0.012708,0.013257,0.012405,0.012641,33967389.40017543,435471.05627853995191
1650931200,2022-04-26 00:00:00,TOKO/USDT,0.013875,0.014099,0.012656,0.012708,36044964.09456676,487816.949781991334
1650844800,2022-04-25 00:00:00,TOKO/USDT,0.014353,0.014398,0.013013,0.013891,38272929.61731567,526436.89935528784906
1650758400,2022-04-24 00:00:00,TOKO/USDT,0.014808,0.015136,0.014279,0.014362,36079644.98262927,529831.7291261787932
1650672000,2022-04-23 00:00:00,TOKO/USDT,0.015189,0.015405,0.01479,0.014804,37573546.13809788,569147.12494625397867
1650585600,2022-04-22 00:00:00,TOKO/USDT,0.015516,0.016284,0.014632,0.015195,38795637.98907075,601102.613424916293
1650499200,2022-04-21 00:00:00,TOKO/USDT,0.01558,0.016113,0.015502,0.015518,35900552.49737515,564876.59816650086224
1650412800,2022-04-20 00:00:00,TOKO/USDT,0.015513,0.015699,0.015106,0.01558,36062729.28073089,557906.30911712785431
1650326400,2022-04-19 00:00:00,TOKO/USDT,0.015723,0.016099,0.015397,0.015525,35471501.83257858,558759.2690114924454
1650240000,2022-04-18 00:00:00,TOKO/USDT,0.016467,0.016599,0.014825,0.015723,38539709.23714316,602126.03620245553144
1650153600,2022-04-17 00:00:00,TOKO/USDT,0.016634,0.016799,0.016119,0.016479,34017812.25223953,557652.62966148577313
1650067200,2022-04-16 00:00:00,TOKO/USDT,0.016251,0.016848,0.015603,0.016641,37886832.89091808,614623.62925320972632
1649980800,2022-04-15 00:00:00,TOKO/USDT,0.015543,0.016589,0.015383,0.016263,34775091.23690795,554414.96589531110728
1649894400,2022-04-14 00:00:00,TOKO/USDT,0.015965,0.01659,0.015383,0.015544,36443096.361883,574823.34990617162506
1649808000,2022-04-13 00:00:00,TOKO/USDT,0.015753,0.016424,0.015,0.015973,35280235.77517457,553498.63781082406052
1649721600,2022-04-12 00:00:00,TOKO/USDT,0.015542,0.015914,0.015,0.015753,37005086.49804408,574078.42209612126403
1649635200,2022-04-11 00:00:00,TOKO/USDT,0.01802,0.01804,0.01535,0.015594,41920354.76504177,692269.59399360425182
1649548800,2022-04-10 00:00:00,TOKO/USDT,0.017436,0.018404,0.017317,0.018001,37753691.33981829,672033.77194832202019
1649462400,2022-04-09 00:00:00,TOKO/USDT,0.017157,0.017662,0.016929,0.017421,34404961.45667643,592588.79408535164361
1649376000,2022-04-08 00:00:00,TOKO/USDT,0.018742,0.018813,0.017,0.017171,37212091.56537348,676775.21666394606466
1649289600,2022-04-07 00:00:00,TOKO/USDT,0.017254,0.019555,0.017229,0.018771,40221653.45317866,734168.95313371342459
1649203200,2022-04-06 00:00:00,TOKO/USDT,0.019999,0.020025,0.017127,0.017259,46174181.29084241,856580.96986066890801
1649116800,2022-04-05 00:00:00,TOKO/USDT,0.020614,0.021394,0.019804,0.020018,40600066.2598896,830954.65314846356919
1649030400,2022-04-04 00:00:00,TOKO/USDT,0.021403,0.0218,0.0194,0.020571,43028211.50100183,898107.88628703140971
1648944000,2022-04-03 00:00:00,TOKO/USDT,0.020569,0.0217,0.020191,0.021396,37573355.24490269,780655.92106743148926
1648857600,2022-04-02 00:00:00,TOKO/USDT,0.020934,0.022429,0.020161,0.020574,40157055.12912142,857947.73234526270059
1648771200,2022-04-01 00:00:00,TOKO/USDT,0.019405,0.021804,0.019199,0.020936,37583042.39905827,774566.33976391492304
1648684800,2022-03-31 00:00:00,TOKO/USDT,0.020593,0.025593,0.0192,0.019405,30542610.61867496,685048.44158477376095
1648598400,2022-03-30 00:00:00,TOKO/USDT,0.021649,0.021999,0.019984,0.020594,10902070.43474068,225121.93313839503314
1648512000,2022-03-29 00:00:00,TOKO/USDT,0.0189,0.023634,0.018828,0.02166,25515382.46892942,553300.3030965118747
1648425600,2022-03-28 00:00:00,TOKO/USDT,0.0193,0.019923,0.01808,0.0189,9600536.46819401,181762.11411635493833
1648339200,2022-03-27 00:00:00,TOKO/USDT,0.018169,0.021912,0.017248,0.019305,31255350.95374018,590721.61239444536269
1648252800,2022-03-26 00:00:00,TOKO/USDT,0.017317,0.018326,0.016705,0.018237,39334700.64953995,685260.90560157261581
1648166400,2022-03-25 00:00:00,TOKO/USDT,0.017147,0.0184,0.016635,0.017342,43117142.98442934,748649.42473731302193
1648080000,2022-03-24 00:00:00,TOKO/USDT,0.016727,0.018,0.015552,0.017149,41085562.15473243,678721.54741672545984
1647993600,2022-03-23 00:00:00,TOKO/USDT,0.016701,0.017062,0.016026,0.016729,9068668.1378214,150265.73326182050116
1647907200,2022-03-22 00:00:00,TOKO/USDT,0.016122,0.017883,0.016107,0.016731,14302616.53062984,238227.97236702802737
1647820800,2022-03-21 00:00:00,TOKO/USDT,0.015888,0.016794,0.0154,0.016227,8094554.87509961,128031.40446517844685
1647734400,2022-03-20 00:00:00,TOKO/USDT,0.016401,0.016672,0.015332,0.015938,6385095.58412851,101566.09414360533789
1647648000,2022-03-19 00:00:00,TOKO/USDT,0.01622,0.017226,0.016063,0.016452,9410325.22320559,155687.40269652293856
1647561600,2022-03-18 00:00:00,TOKO/USDT,0.015695,0.016714,0.015242,0.016216,21593283.93434695,338326.5522202709102
1647475200,2022-03-17 00:00:00,TOKO/USDT,0.016099,0.016455,0.015148,0.015655,10588140.60986615,165169.66093027989694
1647388800,2022-03-16 00:00:00,TOKO/USDT,0.015481,0.016287,0.014974,0.015989,7218120.60301813,113589.42133783506022
1647302400,2022-03-15 00:00:00,TOKO/USDT,0.016181,0.016193,0.014705,0.015505,8577694.68390428,132601.09844911448357
1647216000,2022-03-14 00:00:00,TOKO/USDT,0.015884,0.016796,0.015469,0.016167,5390637.22251714,87089.87465154596398
1647129600,2022-03-13 00:00:00,TOKO/USDT,0.016097,0.016693,0.015861,0.015935,5194462.0409002,84613.15438378316904
1647043200,2022-03-12 00:00:00,TOKO/USDT,0.016953,0.017375,0.015886,0.016146,4900149.75889778,81184.22371320069635
1646956800,2022-03-11 00:00:00,TOKO/USDT,0.017534,0.018386,0.016868,0.017046,7712372.24150042,134538.10083927272441
1646870400,2022-03-10 00:00:00,TOKO/USDT,0.018989,0.0191,0.016983,0.01753,9888111.76893595,173718.41780723113397
1646784000,2022-03-09 00:00:00,TOKO/USDT,0.017974,0.020865,0.017954,0.019097,5453783.79659962,103791.71754961889278
1646697600,2022-03-08 00:00:00,TOKO/USDT,0.017411,0.018664,0.017185,0.017865,2485854.33113557,44995.10411690505569
1646611200,2022-03-07 00:00:00,TOKO/USDT,0.018291,0.018698,0.016626,0.0174,7242958.5349077,128669.57567171911718
1646524800,2022-03-06 00:00:00,TOKO/USDT,0.019308,0.01968,0.018,0.018256,9376359.59978918,173772.08871725363659
1646438400,2022-03-05 00:00:00,TOKO/USDT,0.019623,0.019851,0.019103,0.01933,4071913.36973867,78942.80219582552967
1646352000,2022-03-04 00:00:00,TOKO/USDT,0.020695,0.022997,0.019342,0.019702,13142858.37918168,276642.42686355477917
1646265600,2022-03-03 00:00:00,TOKO/USDT,0.022746,0.024719,0.02,0.020695,17373493.19380372,383399.59898936511486
1646179200,2022-03-02 00:00:00,TOKO/USDT,0.019709,0.02595,0.018973,0.022625,34586769.46501276,798752.57129912683338
1646092800,2022-03-01 00:00:00,TOKO/USDT,0.020023,0.02103,0.018842,0.019709,7359450.92558056,146228.41199206820508
1646006400,2022-02-28 00:00:00,TOKO/USDT,0.017747,0.021,0.0177,0.020023,6681535.14202374,127989.59655956256197
1645920000,2022-02-27 00:00:00,TOKO/USDT,0.018744,0.02,0.0177,0.017853,5112106.86196373,94675.86888448364486
1645833600,2022-02-26 00:00:00,TOKO/USDT,0.018364,0.01922,0.01798,0.018744,3828477.95175414,71108.46942751540157
1645747200,2022-02-25 00:00:00,TOKO/USDT,0.017701,0.02,0.017259,0.018223,6160208.34227991,111674.07745312342402
1645660800,2022-02-24 00:00:00,TOKO/USDT,0.020027,0.020081,0.015804,0.017701,12115197.05289347,212339.39184115017967
1645574400,2022-02-23 00:00:00,TOKO/USDT,0.017902,0.0234,0.017305,0.020091,20078156.82833068,410506.15935441819409
1645488000,2022-02-22 00:00:00,TOKO/USDT,0.017251,0.018201,0.016505,0.017868,7783788.08612274,135490.67343169377683
1645401600,2022-02-21 00:00:00,TOKO/USDT,0.019606,0.020873,0.017083,0.017251,6057179.85645946,116412.01262894975768
1645315200,2022-02-20 00:00:00,TOKO/USDT,0.021166,0.021705,0.019,0.019606,5671093.26358605,111830.68015854114159
1645228800,2022-02-19 00:00:00,TOKO/USDT,0.021641,0.022147,0.02,0.02106,5611425.12212054,119289.62488598729448
1645142400,2022-02-18 00:00:00,TOKO/USDT,0.02327,0.024251,0.021269,0.021795,6629915.75345731,151527.85390010852123
1645056000,2022-02-17 00:00:00,TOKO/USDT,0.027548,0.028289,0.023003,0.02327,10584332.68431334,273439.8154597428463
1644969600,2022-02-16 00:00:00,TOKO/USDT,0.02822,0.02899,0.025829,0.02765,8842708.29099943,239655.49675702354524
1644883200,2022-02-15 00:00:00,TOKO/USDT,0.026136,0.029,0.025354,0.028364,9711629.98712118,266487.93917760475646
1644796800,2022-02-14 00:00:00,TOKO/USDT,0.026192,0.027727,0.025126,0.026136,6055272.0997742,157880.32100926146067
1644710400,2022-02-13 00:00:00,TOKO/USDT,0.025417,0.02925,0.025,0.026192,11649177.97923027,316550.4867916346596
