https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT
1659657600,2022-08-05 00:00:00,XMR/USDT,159.45,162.35,156.53,161.46,12381.06133918,1980495.5481712576
1659571200,2022-08-04 00:00:00,XMR/USDT,156.5,162.99,156.25,159.33,12947.93213946,2060305.8243421955
1659484800,2022-08-03 00:00:00,XMR/USDT,156.91,164.18,155.13,156.56,15495.01995863,2468862.6294765248
1659398400,2022-08-02 00:00:00,XMR/USDT,160.7,161.7,153.92,156.88,16493.32341518,2603938.9750372286
1659312000,2022-08-01 00:00:00,XMR/USDT,154.63,161.48,152.16,160.6,13848.53290862,2169018.9487061223
1659225600,2022-07-31 00:00:00,XMR/USDT,155.86,159.96,153.76,154.65,11425.54584326,1794105.6758231372
1659139200,2022-07-30 00:00:00,XMR/USDT,159.98,163.75,154.66,155.75,14726.58305243,2365040.8221704556
1659052800,2022-07-29 00:00:00,XMR/USDT,162.26,166.34,158.66,159.87,18590.20482324,3015729.3281978007
1658966400,2022-07-28 00:00:00,XMR/USDT,161.7,166.6,156.67,162.24,27465.19162318,4436053.7345617935
1658880000,2022-07-27 00:00:00,XMR/USDT,151.03,163.23,150.05,161.6,28858.15472104,4502835.2391770648
1658793600,2022-07-26 00:00:00,XMR/USDT,143.5,151.3,137.77,151.03,25508.52798909,3687535.9510194926
1658707200,2022-07-25 00:00:00,XMR/USDT,151.35,152.33,143.24,143.52,17013.54643182,2502366.88901563
1658620800,2022-07-24 00:00:00,XMR/USDT,146.29,162.2,146.29,151.34,18071.82235592,2718355.7453181544
1658534400,2022-07-23 00:00:00,XMR/USDT,149.14,151.26,142.31,146.31,12202.06711577,1790578.1975481849
1658448000,2022-07-22 00:00:00,XMR/USDT,151.1,153.68,148.22,148.95,17453.80686488,2630840.8050372011
1658361600,2022-07-21 00:00:00,XMR/USDT,151.87,153.36,146.53,151.02,20931.73461326,3142909.0733598627
1658275200,2022-07-20 00:00:00,XMR/USDT,146.27,154.9,143.16,152,24906.21023342,3715333.7766569665
1658188800,2022-07-19 00:00:00,XMR/USDT,146.91,152.19,139.88,146.31,31220.9218805,4541731.2697568725
1658102400,2022-07-18 00:00:00,XMR/USDT,136.3,149.11,136.04,146.84,21283.78828774,3061007.2839853635
1658016000,2022-07-17 00:00:00,XMR/USDT,138.98,142.1,134.37,136.35,16554.3923241,2291512.9446793358
1657929600,2022-07-16 00:00:00,XMR/USDT,138.97,145.3,135.5,138.96,22623.89620397,3152376.9832724887
1657843200,2022-07-15 00:00:00,XMR/USDT,133.94,141.37,132.54,138.83,23892.24605609,3249493.5564061355
1657756800,2022-07-14 00:00:00,XMR/USDT,124.18,134.91,123.17,133.76,22431.39983693,2874461.6556221229
1657670400,2022-07-13 00:00:00,XMR/USDT,123.2,127.85,117.39,124.11,17241.78701189,2109475.4258201169
1657584000,2022-07-12 00:00:00,XMR/USDT,126.94,130.38,122.86,123.24,17401.07443484,2204008.9885378249
1657497600,2022-07-11 00:00:00,XMR/USDT,129.64,132.99,125.62,127.09,35976.48896747,4677095.5737110568
1657411200,2022-07-10 00:00:00,XMR/USDT,127.4,129.8,120.86,129.78,16403.4191634,2034321.6931407805
1657324800,2022-07-09 00:00:00,XMR/USDT,125.25,131.29,124.91,127.32,17733.67661587,2252927.6914901394
1657238400,2022-07-08 00:00:00,XMR/USDT,130.59,134.22,124.11,125.17,20794.82881367,2709724.1968946785
1657152000,2022-07-07 00:00:00,XMR/USDT,125.52,133.01,125.32,130.49,17425.14027864,2239824.4293485901
1657065600,2022-07-06 00:00:00,XMR/USDT,122.67,126.93,121.14,125.59,21238.40556025,2637980.6711170647
1656979200,2022-07-05 00:00:00,XMR/USDT,123.97,125.58,118.74,122.51,17067.41143738,2095652.4919067566
1656892800,2022-07-04 00:00:00,XMR/USDT,116.51,124.53,114.99,123.93,13526.26349135,1617332.6158836726
1656806400,2022-07-03 00:00:00,XMR/USDT,116.07,117.86,114,116.45,12870.94703181,1492416.3705041781
1656720000,2022-07-02 00:00:00,XMR/USDT,115.54,119.18,113.33,116.07,15992.41017636,1868404.5593495454
1656633600,2022-07-01 00:00:00,XMR/USDT,113.15,117.41,110.85,115.45,16913.16880446,1920091.8042320237
1656547200,2022-06-30 00:00:00,XMR/USDT,118.94,119.6,108,112.89,20951.77503053,2356333.0543056849
1656460800,2022-06-29 00:00:00,XMR/USDT,117.68,124.8,116.81,118.89,18246.01187834,2189786.8371384447
1656374400,2022-06-28 00:00:00,XMR/USDT,120.64,123.24,116.01,117.72,21734.95790271,2599581.934291098
1656288000,2022-06-27 00:00:00,XMR/USDT,125.36,130.75,120,120.65,22297.88555512,2781255.2723344267
1656201600,2022-06-26 00:00:00,XMR/USDT,127.44,134.25,124.86,125.32,17815.22002978,2313569.9402418193
1656115200,2022-06-25 00:00:00,XMR/USDT,126.64,128.04,121.06,127.41,12923.54088151,1614434.4307749435
1656028800,2022-06-24 00:00:00,XMR/USDT,122.99,128.98,122.56,126.55,16002.54170527,2012133.6798183276
1655942400,2022-06-23 00:00:00,XMR/USDT,111.14,123.05,110.62,122.81,16814.02060108,1989673.2764476473
1655856000,2022-06-22 00:00:00,XMR/USDT,118.87,118.87,110.89,110.99,19048.75173468,2185972.6893713303
1655769600,2022-06-21 00:00:00,XMR/USDT,117.39,125.47,115.95,118.72,25992.72570664,3149392.524426629
1655683200,2022-06-20 00:00:00,XMR/USDT,114.45,118,108.5,117.37,24452.85402057,2792484.7162614377
1655596800,2022-06-19 00:00:00,XMR/USDT,104.37,115.28,100.04,114.46,23377.24910606,2534888.291736373
1655510400,2022-06-18 00:00:00,XMR/USDT,114.55,115.71,96.67,104.43,37796.10653464,3939241.1543864017
1655424000,2022-06-17 00:00:00,XMR/USDT,106.61,116.59,105.95,114.59,32434.21766226,3659141.1027627521
1655337600,2022-06-16 00:00:00,XMR/USDT,118.6,121.17,104.3,106.57,41538.17816328,4590282.2464567976
1655251200,2022-06-15 00:00:00,XMR/USDT,118.15,119.99,103.89,118.69,86626.37243235,9861818.5449298985
1655164800,2022-06-14 00:00:00,XMR/USDT,132.47,134.29,115.84,118.18,53207.36810463,6501621.3374084495
1655078400,2022-06-13 00:00:00,XMR/USDT,158.25,160.45,128.19,132.47,41871.21145149,5973249.0737347621
1654992000,2022-06-12 00:00:00,XMR/USDT,166.54,167.36,152.54,158.28,25735.28179864,4137774.8124012148
1654905600,2022-06-11 00:00:00,XMR/USDT,174.45,178.56,161.1,166.37,20492.3963857,3480930.3385204207
1654819200,2022-06-10 00:00:00,XMR/USDT,185.82,187.04,172.4,174.47,18058.50033666,3242107.4632783764
1654732800,2022-06-09 00:00:00,XMR/USDT,186.83,189.74,182.5,185.74,15021.5379448,2794765.8232828214
1654646400,2022-06-08 00:00:00,XMR/USDT,187.66,190.81,182.4,186.67,15850.86705851,2949863.3058132608
1654560000,2022-06-07 00:00:00,XMR/USDT,189.53,195.4,180.15,187.97,21456.52755189,4027655.422916351
1654473600,2022-06-06 00:00:00,XMR/USDT,188.18,195.68,187.92,189.6,18282.69934004,3504124.3255992078
1654387200,2022-06-05 00:00:00,XMR/USDT,189.13,191.92,186.08,188.07,13796.04877975,2604740.6744918466
1654300800,2022-06-04 00:00:00,XMR/USDT,193.77,197.2,188.65,189.12,13989.39952828,2700625.2537199866
1654214400,2022-06-03 00:00:00,XMR/USDT,201.51,203.19,187.5,193.71,21856.52818431,4268624.414640785
1654128000,2022-06-02 00:00:00,XMR/USDT,198.63,204.01,192.53,201.47,24533.36984581,4866893.1101670681
1654041600,2022-06-01 00:00:00,XMR/USDT,198.76,203.67,193.02,198.53,27004.09386624,5329821.60981914
1653955200,2022-05-31 00:00:00,XMR/USDT,204.23,208.6,191.89,198.56,30608.34309733,6097049.1237135992
1653868800,2022-05-30 00:00:00,XMR/USDT,186.27,209.61,182.92,204.16,34576.94594336,6771592.8838792565
1653782400,2022-05-29 00:00:00,XMR/USDT,175.85,188.25,167.75,185.97,18214.24932658,3241045.7645055716
1653696000,2022-05-28 00:00:00,XMR/USDT,181.05,184.4,174.31,176.01,14250.2879069,2542445.5909019439
1653609600,2022-05-27 00:00:00,XMR/USDT,189.31,190.68,176.15,180.81,24649.85966938,4536316.7907981504
1653523200,2022-05-26 00:00:00,XMR/USDT,204.39,207.29,185,189.33,26269.93405827,5113096.8606368658
1653436800,2022-05-25 00:00:00,XMR/USDT,193.01,205.81,191.37,204.63,24310.5596883,4869553.5161418248
1653350400,2022-05-24 00:00:00,XMR/USDT,185.33,196.87,183.53,193.04,22304.96897822,4261588.4771582672
1653264000,2022-05-23 00:00:00,XMR/USDT,187.05,200,180.84,185.18,34272.26722969,6589970.1784378721
1653177600,2022-05-22 00:00:00,XMR/USDT,176.06,188.67,172.68,187.14,18557.70058178,3354831.4181364143
1653091200,2022-05-21 00:00:00,XMR/USDT,174.47,181.31,170.19,176.08,17029.53447171,2997339.3304302816
1653004800,2022-05-20 00:00:00,XMR/USDT,165.69,182.62,163.2,174.23,31966.98601441,5509662.9180532847
1652918400,2022-05-19 00:00:00,XMR/USDT,155.33,170.35,150.95,165.79,19008.10040036,3073718.5464531592
1652832000,2022-05-18 00:00:00,XMR/USDT,172.71,176.27,154.48,155.07,21522.63110063,3566438.1614963941
1652745600,2022-05-17 00:00:00,XMR/USDT,162.43,177.78,161.8,172.71,21445.47513915,3666729.7218049936
1652659200,2022-05-16 00:00:00,XMR/USDT,172.06,175.87,160,162.28,28742.71275435,4825364.1197547588
1652572800,2022-05-15 00:00:00,XMR/USDT,153.56,173.03,151,172.17,20989.15940484,3373629.6114181478
1652486400,2022-05-14 00:00:00,XMR/USDT,144.21,155.18,135.81,153.51,14008.74653497,2030150.9873889698
1652400000,2022-05-13 00:00:00,XMR/USDT,137.87,155.67,135.27,144.02,30315.0139968,4483300.9346139023
1652313600,2022-05-12 00:00:00,XMR/USDT,140.8,156.42,118.84,137.87,74744.06682926,10253921.9088464131
1652227200,2022-05-11 00:00:00,XMR/USDT,162.97,173.45,137.61,140.73,78651.31275367,12351952.2624863161
1652140800,2022-05-10 00:00:00,XMR/USDT,173.44,189.68,150.64,162.93,77191.01050704,13213079.5872487382
1652054400,2022-05-09 00:00:00,XMR/USDT,216.95,220.92,172.63,173.58,48141.384597,9483015.6659709905
1651968000,2022-05-08 00:00:00,XMR/USDT,205.13,222.75,199.83,216.94,31005.36587984,6552158.92198992
1651881600,2022-05-07 00:00:00,XMR/USDT,218.85,223.46,198.24,205.09,26793.73864296,5671226.4664187633
1651795200,2022-05-06 00:00:00,XMR/USDT,206.5,218.96,200.17,218.81,25939.90319231,5413953.0303988751
1651708800,2022-05-05 00:00:00,XMR/USDT,225.59,229.78,196.55,206.5,37535.30266255,7945742.0654663117
1651622400,2022-05-04 00:00:00,XMR/USDT,207.21,226.07,206.32,225.5,23870.24519599,5159356.9434926038
1651536000,2022-05-03 00:00:00,XMR/USDT,199.6,216.01,198.86,206.98,26359.98291758,5473536.0044204697
1651449600,2022-05-02 00:00:00,XMR/USDT,211.91,216.56,195.9,199.59,29752.66487794,6136656.564928644
1651363200,2022-05-01 00:00:00,XMR/USDT,213.96,228.1,208.16,211.99,23381.67997981,5096681.5807972154
1651276800,2022-04-30 00:00:00,XMR/USDT,220.46,234.04,212.57,214.08,27203.55546624,6153829.9010393799
1651190400,2022-04-29 00:00:00,XMR/USDT,227.22,236.4,216.84,220.16,24556.31879057,5584180.493081944
1651104000,2022-04-28 00:00:00,XMR/USDT,229.38,237.87,223.41,227.31,35626.85748775,8217362.4579434813
1651017600,2022-04-27 00:00:00,XMR/USDT,230.24,236.02,221.22,229.58,36334.4677603,8269832.8062644048
1650931200,2022-04-26 00:00:00,XMR/USDT,254.3,264.65,226.84,230.17,44157.36072674,10982752.10438876
1650844800,2022-04-25 00:00:00,XMR/USDT,252.39,275.43,237.2,254.3,48939.77172717,12168432.8017616195
1650758400,2022-04-24 00:00:00,XMR/USDT,266.43,269.25,247.93,252.39,28904.79136539,7453536.4709951731
1650672000,2022-04-23 00:00:00,XMR/USDT,268.24,279.62,262.5,266.68,20928.50739614,5664400.0255958403
1650585600,2022-04-22 00:00:00,XMR/USDT,278.77,289.11,261.24,268.34,35214.20822687,9613711.9732655945
1650499200,2022-04-21 00:00:00,XMR/USDT,267.04,289.49,266.08,278.67,55611.58047261,15515294.5936462053
1650412800,2022-04-20 00:00:00,XMR/USDT,253.93,272.45,250.92,267.04,38237.31415985,10001028.1921704621
1650326400,2022-04-19 00:00:00,XMR/USDT,266.72,268.89,250.26,253.93,27459.92985337,7080533.6932788153
1650240000,2022-04-18 00:00:00,XMR/USDT,241.34,271.24,233.42,266.27,47873.09939048,12021994.4716015593
1650153600,2022-04-17 00:00:00,XMR/USDT,236.35,243.99,234.84,241.49,18661.64506184,4452986.5619818633
1650067200,2022-04-16 00:00:00,XMR/USDT,239.39,239.95,228.04,236.12,18851.46330797,4409210.491941623
1649980800,2022-04-15 00:00:00,XMR/USDT,229.78,240.35,228.54,239.39,17673.90999546,4153802.2909424205
1649894400,2022-04-14 00:00:00,XMR/USDT,237.22,240.62,223.72,229.68,25107.84306092,5825185.0962835204
1649808000,2022-04-13 00:00:00,XMR/USDT,232.66,238.94,227.46,237.23,21360.16050032,4983027.8631506402
1649721600,2022-04-12 00:00:00,XMR/USDT,226.02,250.5,224.49,232.48,42779.86733865,10249824.361332544
1649635200,2022-04-11 00:00:00,XMR/USDT,235.53,244.05,214.89,226.19,38952.25028509,8848877.0263723539
1649548800,2022-04-10 00:00:00,XMR/USDT,239.97,244.88,228.72,235.68,28653.66726701,6803996.522919958
1649462400,2022-04-09 00:00:00,XMR/USDT,216.98,245.12,216.46,239.97,38686.69347913,9042130.7398463124
1649376000,2022-04-08 00:00:00,XMR/USDT,226,227.33,215.02,216.98,26714.18901178,5959352.8809264303
1649289600,2022-04-07 00:00:00,XMR/USDT,213.07,228,212.81,226.19,19730.45619062,4365131.3366601035
1649203200,2022-04-06 00:00:00,XMR/USDT,222.22,224.48,211.75,213.01,17307.72787383,3769868.5122156754
1649116800,2022-04-05 00:00:00,XMR/USDT,222,228.6,217.96,222.21,14502.83285226,3255220.4332963125
1649030400,2022-04-04 00:00:00,XMR/USDT,217.2,223.9,211.41,222,12888.63262557,2798175.4477119426
1648944000,2022-04-03 00:00:00,XMR/USDT,212.56,218.79,209.13,217.2,10202.11515234,2184847.6394772264
1648857600,2022-04-02 00:00:00,XMR/USDT,218.02,222.92,211.72,212.55,9794.86219461,2139306.1157737508
1648771200,2022-04-01 00:00:00,XMR/USDT,213,221.95,208.75,218.17,14015.70999078,3042626.7496785369
1648684800,2022-03-31 00:00:00,XMR/USDT,221.31,223.2,211.18,212.69,13148.28784228,2846309.1365573151
1648598400,2022-03-30 00:00:00,XMR/USDT,222.02,223.26,215.69,221.26,13945.87684247,3068497.4038847293
1648512000,2022-03-29 00:00:00,XMR/USDT,214.58,225.52,214.36,222.07,14373.07094775,3178578.0057141402
1648425600,2022-03-28 00:00:00,XMR/USDT,215.64,221.71,212.61,214.51,12885.80729204,2811665.9565129349
1648339200,2022-03-27 00:00:00,XMR/USDT,206.76,215.89,205.09,215.62,12884.79909128,2713119.3383530746
1648252800,2022-03-26 00:00:00,XMR/USDT,199.55,209.84,199.31,206.79,15746.66658331,3237312.0297809824
1648166400,2022-03-25 00:00:00,XMR/USDT,203.95,204.78,198.5,199.56,10218.81976783,2059662.1765842188
1648080000,2022-03-24 00:00:00,XMR/USDT,196.91,204.47,193.8,203.97,13051.38006164,2620127.6249837291
1647993600,2022-03-23 00:00:00,XMR/USDT,193.65,197.4,190.87,196.9,13808.40712703,2676128.668444584
1647907200,2022-03-22 00:00:00,XMR/USDT,191.23,198.12,189.46,193.74,14823.1889108,2901160.6321096144
1647820800,2022-03-21 00:00:00,XMR/USDT,194.69,195.5,188.03,191.64,14093.59648082,2708744.7860409382
1647734400,2022-03-20 00:00:00,XMR/USDT,197.68,204.89,193.7,194.52,14018.11626495,2787581.8893894495
1647648000,2022-03-19 00:00:00,XMR/USDT,195.11,201.98,190.8,197.24,19849.84172417,3905894.2358860159
1647561600,2022-03-18 00:00:00,XMR/USDT,187.87,196.76,185.82,195.1,14108.01609906,2693280.5884606915
1647475200,2022-03-17 00:00:00,XMR/USDT,189.31,191.67,185.48,187.6,14106.88576359,2660287.7208462872
1647388800,2022-03-16 00:00:00,XMR/USDT,182.97,193.28,182.2,189.24,27890.06304724,5270139.6294895064
1647302400,2022-03-15 00:00:00,XMR/USDT,185.81,191.5,176.71,183.16,20356.53275069,3762716.0692809624
1647216000,2022-03-14 00:00:00,XMR/USDT,175.4,186.46,173.89,185.6,17729.43628387,3215506.8139836269
1647129600,2022-03-13 00:00:00,XMR/USDT,185.15,194.39,174.26,175.54,27050.65797992,5026401.9010526072
1647043200,2022-03-12 00:00:00,XMR/USDT,170.39,186.71,169.59,185.36,22571.99844691,4067600.7258706017
1646956800,2022-03-11 00:00:00,XMR/USDT,178.65,178.72,166.53,170.57,21035.56316606,3616970.2543195952
1646870400,2022-03-10 00:00:00,XMR/USDT,188.46,192.47,165.36,178.7,47155.03145645,8307169.5042066338
1646784000,2022-03-09 00:00:00,XMR/USDT,203.45,208.02,185.47,188.4,43743.92629485,8613927.9317409642
1646697600,2022-03-08 00:00:00,XMR/USDT,157.77,207.95,157.26,203.17,39324.81472227,7101659.8348867852
1646611200,2022-03-07 00:00:00,XMR/USDT,158.96,162.83,153.01,157.93,16441.4529258,2593715.5337204722
1646524800,2022-03-06 00:00:00,XMR/USDT,167,173.7,158.67,158.88,26028.9116291,4364482.3414991549
1646438400,2022-03-05 00:00:00,XMR/USDT,159.85,167.6,155.78,167,25472.32612005,4089896.719994323
1646352000,2022-03-04 00:00:00,XMR/USDT,172.01,179.26,155.87,159.82,44767.27031088,7457848.9898380045
1646265600,2022-03-03 00:00:00,XMR/USDT,177.73,181.03,170.5,172.08,17939.10477265,3160260.6969997213
1646179200,2022-03-02 00:00:00,XMR/USDT,177.64,181.17,172.7,177.54,12186.63470446,2162683.012828031
1646092800,2022-03-01 00:00:00,XMR/USDT,170.31,179.71,170.17,177.67,15592.93329494,2726423.2411431268
1646006400,2022-02-28 00:00:00,XMR/USDT,150.63,170.66,148.5,170.16,11143.87910214,1786787.1285887963
1645920000,2022-02-27 00:00:00,XMR/USDT,157.7,159.52,148.21,150.64,6451.90296546,997440.5825893552
1645833600,2022-02-26 00:00:00,XMR/USDT,153.95,159.9,151.58,157.82,6337.59227185,986524.8901011946
1645747200,2022-02-25 00:00:00,XMR/USDT,147.07,155.93,145.17,153.64,7360.16911337,1105467.3513894869
1645660800,2022-02-24 00:00:00,XMR/USDT,148.81,152.28,131.96,146.99,19510.57801492,2728715.122130654
1645574400,2022-02-23 00:00:00,XMR/USDT,150.9,156.1,148.2,148.88,10126.9254004,1545842.3030527319
1645488000,2022-02-22 00:00:00,XMR/USDT,148.33,151.45,140.5,150.82,14476.08412563,2116777.741721197
1645401600,2022-02-21 00:00:00,XMR/USDT,154.01,161.74,147.24,148.19,15244.58439862,2379747.6720088565
1645315200,2022-02-20 00:00:00,XMR/USDT,161.28,167,151.15,153.94,19399.04253053,3004706.1473934155
1645228800,2022-02-19 00:00:00,XMR/USDT,160.1,178.67,158.23,161.34,23214.33760135,3759439.7397743725
1645142400,2022-02-18 00:00:00,XMR/USDT,163.56,167.16,158,160.19,17286.03459646,2806461.0436838525
1645056000,2022-02-17 00:00:00,XMR/USDT,179.03,181.17,162.87,163.86,16980.86445685,2921662.7129521335
1644969600,2022-02-16 00:00:00,XMR/USDT,182.58,183.7,177.82,179.02,10900.78963582,1971768.5903551353
1644883200,2022-02-15 00:00:00,XMR/USDT,176.29,183.32,173.89,182.42,28185.84646959,5028875.5826899365
1644796800,2022-02-14 00:00:00,XMR/USDT,173.87,177.33,168,176.3,10484.31774818,1809791.3415900241
1644710400,2022-02-13 00:00:00,XMR/USDT,173.84,175.15,170.7,173.76,8566.46514482,1482213.9590580508
1644624000,2022-02-12 00:00:00,XMR/USDT,169.4,175.49,164,173.87,26762.70559636,4580662.219774982
1644537600,2022-02-11 00:00:00,XMR/USDT,179.1,181.41,166,169.32,25949.16595412,4580340.2402053147
1644451200,2022-02-10 00:00:00,XMR/USDT,185.96,187.23,177,179.23,16010.37909045,2929649.6622962436
1644364800,2022-02-09 00:00:00,XMR/USDT,178.9,185.96,175.64,185.96,12091.11030735,2194341.1931199121
1644278400,2022-02-08 00:00:00,XMR/USDT,185.16,187.97,174.47,178.51,15109.36132979,2730882.7103630726
1644192000,2022-02-07 00:00:00,XMR/USDT,173.58,185.28,170.97,184.86,16624.93749637,2979035.5125609948
1644105600,2022-02-06 00:00:00,XMR/USDT,168.46,174.32,166.43,173.6,9264.69016807,1575731.4803098726
1644019200,2022-02-05 00:00:00,XMR/USDT,164.94,170.1,161.72,168.49,9318.87614646,1550058.4954101025
1643932800,2022-02-04 00:00:00,XMR/USDT,146.8,165.96,146.52,165.18,12376.01803381,1934897.7267027888
1643846400,2022-02-03 00:00:00,XMR/USDT,144.65,147.03,140.56,146.79,12801.38725395,1843935.9047153238
1643760000,2022-02-02 00:00:00,XMR/USDT,146.2,150.29,143.8,144.81,16409.51165836,2412072.5384932445
1643673600,2022-02-01 00:00:00,XMR/USDT,146.83,148.11,143.2,145.99,12205.16899683,1778126.4234824524
1643587200,2022-01-31 00:00:00,XMR/USDT,147.79,147.91,140.63,147.05,11932.79675617,1721972.6612238607
1643500800,2022-01-30 00:00:00,XMR/USDT,153.76,154.9,145.63,147.92,11361.72720917,1711363.5312205213
1643414400,2022-01-29 00:00:00,XMR/USDT,149.04,155.37,148.76,153.61,7128.80090308,1083795.1039983873
1643328000,2022-01-28 00:00:00,XMR/USDT,144.85,149.56,140.82,149.16,12609.52955825,1826036.1605513728
1643241600,2022-01-27 00:00:00,XMR/USDT,148.08,149.84,139.25,144.97,16528.64175867,2382507.9039882167
1643155200,2022-01-26 00:00:00,XMR/USDT,144.87,158.51,142.92,148.35,29700.56469757,4458652.0848413041
1643068800,2022-01-25 00:00:00,XMR/USDT,146.96,147.86,139.58,144.7,17474.17884008,2523552.9374424869
1642982400,2022-01-24 00:00:00,XMR/USDT,156.7,156.7,134.65,146.98,14544.97366279,2101850.7837849968
1642896000,2022-01-23 00:00:00,XMR/USDT,152.2,159.01,147.95,156.87,14008.65982014,2138343.8883498745
1642809600,2022-01-22 00:00:00,XMR/USDT,173.04,175.79,140.22,152.22,22439.07305863,3480696.0368865358
1642723200,2022-01-21 00:00:00,XMR/USDT,188.22,192.7,167.27,173,18828.42017623,3411955.5154749272
