https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume NGN,tradecount
1612166400000,2021-02-01 08:00:00,ETH/NGN,635705.00000000,644395.00000000,633476.00000000,644395.00000000,82.43531000,52489187.18425000,624
1612162800000,2021-02-01 07:00:00,ETH/NGN,634267.00000000,640399.00000000,630627.00000000,635705.00000000,26.42258000,16809219.23179000,295
1612159200000,2021-02-01 06:00:00,ETH/NGN,642103.00000000,645591.00000000,631458.00000000,635706.00000000,56.58144000,36219554.39164000,598
1612155600000,2021-02-01 05:00:00,ETH/NGN,637100.00000000,642624.00000000,634726.00000000,641335.00000000,47.99828000,30600334.72321000,288
1612152000000,2021-02-01 04:00:00,ETH/NGN,639616.00000000,644401.00000000,633464.00000000,637100.00000000,22.89632000,14679169.17420000,146
1612148400000,2021-02-01 03:00:00,ETH/NGN,640318.00000000,640450.00000000,633354.00000000,635801.00000000,10.58942000,6750291.72223000,84
1612144800000,2021-02-01 02:00:00,ETH/NGN,637739.00000000,641740.00000000,634816.00000000,640318.00000000,51.18250000,32724711.35004000,111
1612141200000,2021-02-01 01:00:00,ETH/NGN,624131.00000000,640964.00000000,621500.00000000,640268.00000000,52.34237000,33025613.53565000,188
1612137600000,2021-02-01 00:00:00,ETH/NGN,636000.00000000,636000.00000000,617401.00000000,621588.00000000,64.89195000,40398372.82308000,338
1612134000000,2021-01-31 23:00:00,ETH/NGN,637396.00000000,641740.00000000,637015.00000000,638586.00000000,34.55529000,22060451.29910000,161
1612130400000,2021-01-31 22:00:00,ETH/NGN,631223.00000000,639662.00000000,629000.00000000,637400.00000000,25.04644000,15927065.95912000,257
1612126800000,2021-01-31 21:00:00,ETH/NGN,637009.00000000,637011.00000000,629000.00000000,629000.00000000,23.74282000,15015264.44083000,227
1612123200000,2021-01-31 20:00:00,ETH/NGN,634457.00000000,637801.00000000,627403.00000000,634281.00000000,33.01052000,20882768.15800000,269
1612119600000,2021-01-31 19:00:00,ETH/NGN,628133.00000000,635000.00000000,627254.00000000,634479.00000000,26.12735000,16526983.45903000,306
1612116000000,2021-01-31 18:00:00,ETH/NGN,624608.00000000,634012.00000000,622924.00000000,626971.00000000,32.80111000,20672795.72176000,338
1612112400000,2021-01-31 17:00:00,ETH/NGN,637930.00000000,639724.00000000,624001.00000000,626939.00000000,126.96676000,80291008.25545000,506
1612108800000,2021-01-31 16:00:00,ETH/NGN,639719.00000000,640000.00000000,631000.00000000,638440.00000000,97.01835000,61804656.01497000,437
1612105200000,2021-01-31 15:00:00,ETH/NGN,646500.00000000,648440.00000000,628293.00000000,639719.00000000,176.01864000,112111978.22366000,717
1612101600000,2021-01-31 14:00:00,ETH/NGN,652798.00000000,654459.00000000,646551.00000000,646551.00000000,96.59746000,62708716.75476000,436
1612098000000,2021-01-31 13:00:00,ETH/NGN,657190.00000000,659677.00000000,651021.00000000,652798.00000000,45.30313000,29697747.33127000,227
1612094400000,2021-01-31 12:00:00,ETH/NGN,656319.00000000,665000.00000000,654620.00000000,659677.00000000,53.29038000,35067059.30378000,293
1612090800000,2021-01-31 11:00:00,ETH/NGN,654896.00000000,656800.00000000,653064.00000000,656320.00000000,64.60804000,42350002.19660000,231
1612087200000,2021-01-31 10:00:00,ETH/NGN,649000.00000000,656000.00000000,648493.00000000,654896.00000000,38.01526000,24816516.56518000,313
1612083600000,2021-01-31 09:00:00,ETH/NGN,652670.00000000,656000.00000000,649000.00000000,649000.00000000,44.23350000,28826655.74928000,409
1612080000000,2021-01-31 08:00:00,ETH/NGN,651981.00000000,655122.00000000,649000.00000000,651301.00000000,45.83208000,29875267.30151000,369
1612076400000,2021-01-31 07:00:00,ETH/NGN,656660.00000000,656660.00000000,650300.00000000,652000.00000000,72.11233000,47101781.74597000,289
1612072800000,2021-01-31 06:00:00,ETH/NGN,653004.00000000,656702.00000000,652424.00000000,656660.00000000,30.86431000,20187543.17686000,189
1612069200000,2021-01-31 05:00:00,ETH/NGN,657539.00000000,659426.00000000,652757.00000000,653000.00000000,40.72556000,26700183.54373000,260
1612065600000,2021-01-31 04:00:00,ETH/NGN,655500.00000000,660143.00000000,653781.00000000,660143.00000000,17.22898000,11328530.02800000,152
1612062000000,2021-01-31 03:00:00,ETH/NGN,658857.00000000,660276.00000000,655235.00000000,657446.00000000,7.15255000,4702847.78893000,86
1612058400000,2021-01-31 02:00:00,ETH/NGN,664881.00000000,666000.00000000,655708.00000000,658857.00000000,18.64363000,12287674.44207000,120
1612054800000,2021-01-31 01:00:00,ETH/NGN,660424.00000000,664882.00000000,659143.00000000,664881.00000000,10.04735000,6635540.00455000,52
1612051200000,2021-01-31 00:00:00,ETH/NGN,665233.00000000,667999.00000000,658457.00000000,660424.00000000,23.38590000,15533026.75015000,188
1612047600000,2021-01-30 23:00:00,ETH/NGN,670065.00000000,670561.00000000,663000.00000000,665233.00000000,53.67559000,35754082.53804000,221
1612044000000,2021-01-30 22:00:00,ETH/NGN,668240.00000000,671740.00000000,668048.00000000,669501.00000000,84.20154000,56399003.61693000,349
1612040400000,2021-01-30 21:00:00,ETH/NGN,665000.00000000,669455.00000000,662000.00000000,668240.00000000,32.31359000,21499196.37555000,247
1612036800000,2021-01-30 20:00:00,ETH/NGN,663865.00000000,670988.00000000,662832.00000000,665000.00000000,96.74239000,64573079.33614000,457
1612033200000,2021-01-30 19:00:00,ETH/NGN,665213.00000000,668729.00000000,660000.00000000,661983.00000000,54.86986000,36402258.41994000,303
1612029600000,2021-01-30 18:00:00,ETH/NGN,664198.00000000,665000.00000000,659290.00000000,665000.00000000,60.05588000,39775183.35862000,284
1612026000000,2021-01-30 17:00:00,ETH/NGN,659995.00000000,665681.00000000,657150.00000000,664198.00000000,55.13385000,36490785.21559000,267
1612022400000,2021-01-30 16:00:00,ETH/NGN,663744.00000000,663744.00000000,653582.00000000,659991.00000000,80.21575000,52837396.60397000,543
1612018800000,2021-01-30 15:00:00,ETH/NGN,661318.00000000,666229.00000000,659000.00000000,663745.00000000,165.50326000,109918841.16184000,551
1612015200000,2021-01-30 14:00:00,ETH/NGN,659500.00000000,664888.00000000,656249.00000000,659003.00000000,92.61272000,61138215.30970000,351
1612011600000,2021-01-30 13:00:00,ETH/NGN,646798.00000000,660000.00000000,646296.00000000,659500.00000000,80.92210000,52911245.29101000,318
1612008000000,2021-01-30 12:00:00,ETH/NGN,647520.00000000,650568.00000000,643265.00000000,646798.00000000,59.80040000,38618339.49146000,305
1612004400000,2021-01-30 11:00:00,ETH/NGN,654049.00000000,654222.00000000,647520.00000000,649001.00000000,48.04480000,31224641.42088000,244
1612000800000,2021-01-30 10:00:00,ETH/NGN,649803.00000000,654049.00000000,647000.00000000,654022.00000000,70.18883000,45704503.13794000,328
1611997200000,2021-01-30 09:00:00,ETH/NGN,648494.00000000,653705.00000000,647025.00000000,650629.00000000,19.35679000,12591763.85246000,226
1611993600000,2021-01-30 08:00:00,ETH/NGN,653379.00000000,654394.00000000,647501.00000000,648011.00000000,91.55319000,59609728.15291000,315
1611990000000,2021-01-30 07:00:00,ETH/NGN,653889.00000000,656807.00000000,647014.00000000,654394.00000000,73.29589000,47761364.78036000,397
1611986400000,2021-01-30 06:00:00,ETH/NGN,648518.00000000,654956.00000000,643265.00000000,653889.00000000,82.56720000,53543924.04723000,299
1611982800000,2021-01-30 05:00:00,ETH/NGN,650002.00000000,655006.00000000,644500.00000000,647219.00000000,64.87737000,42239053.50572000,508
1611979200000,2021-01-30 04:00:00,ETH/NGN,650028.00000000,656807.00000000,650000.00000000,653790.00000000,43.26182000,28227632.32606000,212
1611975600000,2021-01-30 03:00:00,ETH/NGN,650065.00000000,654723.00000000,644000.00000000,652646.00000000,130.24973000,84620519.12324000,270
1611972000000,2021-01-30 02:00:00,ETH/NGN,659505.00000000,665213.00000000,647966.00000000,651548.00000000,22.02856000,14468573.67214000,153
1611968400000,2021-01-30 01:00:00,ETH/NGN,661378.00000000,671969.00000000,655956.00000000,660308.00000000,38.48874000,25545512.59524000,147
1611964800000,2021-01-30 00:00:00,ETH/NGN,669000.00000000,679000.00000000,659368.00000000,659368.00000000,51.46180000,34417984.59005000,299
1611961200000,2021-01-29 23:00:00,ETH/NGN,672857.00000000,675331.00000000,664609.00000000,665993.00000000,26.92462000,18021067.28535000,202
1611957600000,2021-01-29 22:00:00,ETH/NGN,664851.00000000,682000.00000000,664700.00000000,675868.00000000,215.69410000,146043100.63529000,882
1611954000000,2021-01-29 21:00:00,ETH/NGN,650002.00000000,667331.00000000,649282.00000000,664851.00000000,81.97018000,54288957.08088000,460
1611950400000,2021-01-29 20:00:00,ETH/NGN,651224.00000000,656499.00000000,644219.00000000,652882.00000000,85.76731000,55795079.28485000,419
1611946800000,2021-01-29 19:00:00,ETH/NGN,650999.00000000,652805.00000000,637190.00000000,652805.00000000,108.96662000,70289471.44721000,484
1611943200000,2021-01-29 18:00:00,ETH/NGN,659699.00000000,661236.00000000,646000.00000000,649221.00000000,69.41971000,45299795.52475000,464
1611939600000,2021-01-29 17:00:00,ETH/NGN,662530.00000000,671999.00000000,656000.00000000,656317.00000000,160.10257000,106202905.69720000,573
1611936000000,2021-01-29 16:00:00,ETH/NGN,672220.00000000,678545.00000000,658000.00000000,659799.00000000,129.48980000,86593368.96585000,542
1611932400000,2021-01-29 15:00:00,ETH/NGN,668000.00000000,675261.00000000,663973.00000000,672220.00000000,74.13364000,49661804.59404000,676
1611928800000,2021-01-29 14:00:00,ETH/NGN,682702.00000000,689984.00000000,656604.00000000,667176.00000000,181.15633000,121602626.24905000,1069
1611925200000,2021-01-29 13:00:00,ETH/NGN,685532.00000000,686000.00000000,672231.00000000,682702.00000000,245.13198000,167110300.40152000,899
1611921600000,2021-01-29 12:00:00,ETH/NGN,678400.00000000,685850.00000000,671592.00000000,683001.00000000,230.60260000,156579837.70070000,992
1611918000000,2021-01-29 11:00:00,ETH/NGN,662000.00000000,684992.00000000,662000.00000000,681021.00000000,398.20833000,268388533.66764000,1485
1611914400000,2021-01-29 10:00:00,ETH/NGN,660125.00000000,664798.00000000,645126.00000000,661919.00000000,296.79475000,195078810.37134000,1526
1611910800000,2021-01-29 09:00:00,ETH/NGN,664802.00000000,675000.00000000,650000.00000000,662025.00000000,409.80122000,271925182.27510000,1891
1611907200000,2021-01-29 08:00:00,ETH/NGN,634807.00000000,665393.00000000,626570.00000000,664802.00000000,329.66781000,211891914.82930000,691
1611903600000,2021-01-29 07:00:00,ETH/NGN,629931.00000000,638286.00000000,625614.00000000,634807.00000000,100.40673000,63390139.22413000,360
1611900000000,2021-01-29 06:00:00,ETH/NGN,630993.00000000,636944.00000000,627061.00000000,632999.00000000,63.80436000,40390918.44896000,344
1611896400000,2021-01-29 05:00:00,ETH/NGN,631000.00000000,636361.00000000,627061.00000000,631446.00000000,141.02233000,88992970.89622000,437
1611892800000,2021-01-29 04:00:00,ETH/NGN,640222.00000000,641334.00000000,621814.00000000,633331.00000000,145.11456000,91240909.78768000,425
1611889200000,2021-01-29 03:00:00,ETH/NGN,650000.00000000,650699.00000000,635000.00000000,640225.00000000,53.72951000,34596754.85214000,260
1611885600000,2021-01-29 02:00:00,ETH/NGN,649239.00000000,653781.00000000,645499.00000000,647515.00000000,26.42128000,17160911.22394000,158
1611882000000,2021-01-29 01:00:00,ETH/NGN,661450.00000000,664000.00000000,647257.00000000,651105.00000000,37.76354000,24702745.40007000,195
1611878400000,2021-01-29 00:00:00,ETH/NGN,642028.00000000,665913.00000000,642028.00000000,661449.00000000,150.12784000,99051269.67756000,463
1611874800000,2021-01-28 23:00:00,ETH/NGN,654719.00000000,655920.00000000,642000.00000000,642009.00000000,46.32868000,30072676.11395000,289
1611871200000,2021-01-28 22:00:00,ETH/NGN,649949.00000000,657279.00000000,649949.00000000,654749.00000000,102.91118000,67388226.79789000,437
1611867600000,2021-01-28 21:00:00,ETH/NGN,643950.00000000,652000.00000000,643950.00000000,651999.00000000,45.55154000,29604085.81437000,258
1611864000000,2021-01-28 20:00:00,ETH/NGN,647902.00000000,653324.00000000,641557.00000000,645977.00000000,66.77027000,43270852.51398000,342
1611860400000,2021-01-28 19:00:00,ETH/NGN,648118.00000000,651000.00000000,645118.00000000,647903.00000000,36.15554000,23434898.78197000,280
1611856800000,2021-01-28 18:00:00,ETH/NGN,646453.00000000,651000.00000000,640000.00000000,650840.00000000,57.02195000,36814467.50157000,387
1611853200000,2021-01-28 17:00:00,ETH/NGN,655186.00000000,656394.00000000,640062.00000000,644401.00000000,99.93197000,64896000.13967000,416
1611849600000,2021-01-28 16:00:00,ETH/NGN,654500.00000000,656262.00000000,645167.00000000,652217.00000000,111.14568000,72389302.03535000,546
1611846000000,2021-01-28 15:00:00,ETH/NGN,655718.00000000,655718.00000000,646529.00000000,652053.00000000,227.38037000,148205821.21364000,1146
1611842400000,2021-01-28 14:00:00,ETH/NGN,650200.00000000,660000.00000000,644396.00000000,653201.00000000,135.14915000,88041884.18766000,741
1611838800000,2021-01-28 13:00:00,ETH/NGN,638003.00000000,650191.00000000,633480.00000000,650191.00000000,87.96158000,56612596.32752000,437
1611835200000,2021-01-28 12:00:00,ETH/NGN,632723.00000000,642837.00000000,628967.00000000,638001.00000000,121.40633000,77513332.15866000,479
1611831600000,2021-01-28 11:00:00,ETH/NGN,628858.00000000,635150.00000000,626633.00000000,632722.00000000,68.00453000,42877568.43955000,403
1611828000000,2021-01-28 10:00:00,ETH/NGN,632228.00000000,635000.00000000,622005.00000000,628857.00000000,31.00225000,19530547.17506000,332
1611824400000,2021-01-28 09:00:00,ETH/NGN,622000.00000000,631896.00000000,618000.00000000,630003.00000000,77.42849000,48377843.88484000,582
1611820800000,2021-01-28 08:00:00,ETH/NGN,626420.00000000,629500.00000000,620565.00000000,622000.00000000,41.71071000,26042411.44690000,316
1611817200000,2021-01-28 07:00:00,ETH/NGN,637179.00000000,637200.00000000,623165.00000000,625999.00000000,43.57864000,27406093.67531000,308
1611813600000,2021-01-28 06:00:00,ETH/NGN,633659.00000000,645123.00000000,633122.00000000,633214.00000000,112.74095000,71956577.35472000,605
1611810000000,2021-01-28 05:00:00,ETH/NGN,628047.00000000,635537.00000000,621023.00000000,635537.00000000,63.51436000,39958853.27467000,327
1611806400000,2021-01-28 04:00:00,ETH/NGN,630000.00000000,630000.00000000,621051.00000000,626297.00000000,27.63614000,17320794.43866000,175
1611802800000,2021-01-28 03:00:00,ETH/NGN,620282.00000000,629536.00000000,618473.00000000,627479.00000000,16.87695000,10513692.81838000,151
1611799200000,2021-01-28 02:00:00,ETH/NGN,620000.00000000,626817.00000000,616685.00000000,620280.00000000,57.30931000,35743297.51637000,180
1611795600000,2021-01-28 01:00:00,ETH/NGN,617050.00000000,619434.00000000,610294.00000000,619434.00000000,13.64320000,8374274.39183000,163
1611792000000,2021-01-28 00:00:00,ETH/NGN,607986.00000000,617060.00000000,597999.00000000,613186.00000000,65.89008000,39837221.14458000,421
1611788400000,2021-01-27 23:00:00,ETH/NGN,612806.00000000,614113.00000000,603543.00000000,608869.00000000,32.25171000,19618003.74495000,387
1611784800000,2021-01-27 22:00:00,ETH/NGN,622126.00000000,627000.00000000,605000.00000000,612817.00000000,81.64917000,50484925.53495000,682
1611781200000,2021-01-27 21:00:00,ETH/NGN,628002.00000000,630164.00000000,615000.00000000,621518.00000000,73.85877000,45970418.68652000,1037
1611777600000,2021-01-27 20:00:00,ETH/NGN,620815.00000000,636850.00000000,618317.00000000,626971.00000000,82.67954000,52058369.52846000,510
1611774000000,2021-01-27 19:00:00,ETH/NGN,605429.00000000,626229.00000000,605283.00000000,622049.00000000,62.42258000,38661882.10380000,518
1611770400000,2021-01-27 18:00:00,ETH/NGN,616332.00000000,616354.00000000,603000.00000000,605282.00000000,50.61492000,30824064.74375000,575
1611766800000,2021-01-27 17:00:00,ETH/NGN,619055.00000000,628046.00000000,607986.00000000,612000.00000000,68.86392000,42364348.50038000,532
1611763200000,2021-01-27 16:00:00,ETH/NGN,629965.00000000,639000.00000000,619000.00000000,619000.00000000,115.42031000,72920228.51096000,754
1611759600000,2021-01-27 15:00:00,ETH/NGN,600478.00000000,630000.00000000,598699.00000000,629999.00000000,92.91457000,57201654.47605000,668
1611756000000,2021-01-27 14:00:00,ETH/NGN,606831.00000000,611947.00000000,597500.00000000,603789.00000000,152.78450000,92140843.65604000,995
1611752400000,2021-01-27 13:00:00,ETH/NGN,619833.00000000,628217.00000000,606833.00000000,606833.00000000,77.36248000,47752394.46430000,651
1611748800000,2021-01-27 12:00:00,ETH/NGN,615956.00000000,624233.00000000,613001.00000000,622171.00000000,89.32767000,55221963.61706000,680
1611745200000,2021-01-27 11:00:00,ETH/NGN,621667.00000000,636074.00000000,612600.00000000,615990.00000000,85.12046000,53271468.61958000,564
1611741600000,2021-01-27 10:00:00,ETH/NGN,621630.00000000,627779.00000000,618000.00000000,623500.00000000,104.59273000,65146961.81907000,433
1611738000000,2021-01-27 09:00:00,ETH/NGN,617086.00000000,625000.00000000,612500.00000000,622260.00000000,84.54857000,52183660.61661000,619
1611734400000,2021-01-27 08:00:00,ETH/NGN,630511.00000000,632199.00000000,617085.00000000,617087.00000000,83.65032000,52273912.26679000,510
1611730800000,2021-01-27 07:00:00,ETH/NGN,631072.00000000,640247.00000000,627000.00000000,630511.00000000,54.99666000,34909129.20939000,337
1611727200000,2021-01-27 06:00:00,ETH/NGN,627244.00000000,631982.00000000,624009.00000000,631072.00000000,32.43396000,20361361.67451000,294
1611723600000,2021-01-27 05:00:00,ETH/NGN,640225.00000000,640225.00000000,622000.00000000,628196.00000000,51.92124000,32722010.40446000,359
1611720000000,2021-01-27 04:00:00,ETH/NGN,639774.00000000,645000.00000000,633064.00000000,639525.00000000,49.48364000,31630132.08651000,244
1611716400000,2021-01-27 03:00:00,ETH/NGN,635520.00000000,639774.00000000,635048.00000000,639774.00000000,12.50458000,7985828.58826000,81
1611712800000,2021-01-27 02:00:00,ETH/NGN,642472.00000000,648012.00000000,635520.00000000,635520.00000000,32.80806000,21114504.77653000,209
1611709200000,2021-01-27 01:00:00,ETH/NGN,653556.00000000,658662.00000000,640026.00000000,644401.00000000,22.14172000,14306995.32905000,179
1611705600000,2021-01-27 00:00:00,ETH/NGN,665746.00000000,668104.00000000,649977.00000000,655059.00000000,96.32710000,63613722.50081000,441
1611702000000,2021-01-26 23:00:00,ETH/NGN,661999.00000000,669000.00000000,655878.00000000,665746.00000000,144.28400000,95709672.81597000,614
1611698400000,2021-01-26 22:00:00,ETH/NGN,647219.00000000,661999.00000000,645175.00000000,661999.00000000,65.39100000,42641058.33535000,327
1611694800000,2021-01-26 21:00:00,ETH/NGN,651420.00000000,660440.00000000,645334.00000000,647221.00000000,55.09851000,35937722.81571000,556
1611691200000,2021-01-26 20:00:00,ETH/NGN,653899.00000000,664300.00000000,648000.00000000,648011.00000000,79.79825000,52441145.54159000,419
1611687600000,2021-01-26 19:00:00,ETH/NGN,653000.00000000,659800.00000000,650002.00000000,653899.00000000,122.75133000,80419386.12410000,447
1611684000000,2021-01-26 18:00:00,ETH/NGN,648000.00000000,654157.00000000,642333.00000000,653000.00000000,128.77038000,83750497.03989000,552
1611680400000,2021-01-26 17:00:00,ETH/NGN,640000.00000000,648000.00000000,635000.00000000,648000.00000000,95.84120000,61457680.60895000,485
1611676800000,2021-01-26 16:00:00,ETH/NGN,628438.00000000,643502.00000000,622058.00000000,640000.00000000,102.45885000,64925137.02596000,720
1611673200000,2021-01-26 15:00:00,ETH/NGN,617631.00000000,631773.00000000,615913.00000000,626971.00000000,58.13725000,36295756.16388000,461
1611669600000,2021-01-26 14:00:00,ETH/NGN,628112.00000000,629871.00000000,609289.00000000,615202.00000000,100.34909000,62019598.16327000,644
1611666000000,2021-01-26 13:00:00,ETH/NGN,621219.00000000,632226.00000000,618000.00000000,628112.00000000,90.80329000,56850201.06015000,650
1611662400000,2021-01-26 12:00:00,ETH/NGN,640349.00000000,645321.00000000,620223.00000000,620223.00000000,107.42067000,68114380.54956000,552
1611658800000,2021-01-26 11:00:00,ETH/NGN,652979.00000000,654157.00000000,641077.00000000,641639.00000000,40.20177000,25993784.41058000,301
1611655200000,2021-01-26 10:00:00,ETH/NGN,644249.00000000,655000.00000000,641077.00000000,652001.00000000,75.31099000,48883876.24144000,348
1611651600000,2021-01-26 09:00:00,ETH/NGN,648147.00000000,651638.00000000,635330.00000000,642860.00000000,62.16742000,39914436.36267000,491
1611648000000,2021-01-26 08:00:00,ETH/NGN,643118.00000000,654000.00000000,637975.00000000,648346.00000000,42.20438000,27307534.65556000,305
1611644400000,2021-01-26 07:00:00,ETH/NGN,643982.00000000,647971.00000000,636401.00000000,643456.00000000,41.88523000,26879229.21848000,359
1611640800000,2021-01-26 06:00:00,ETH/NGN,652298.00000000,654256.00000000,640153.00000000,644020.00000000,66.14682000,42709608.08881000,418
1611637200000,2021-01-26 05:00:00,ETH/NGN,654953.00000000,658853.00000000,648836.00000000,652305.00000000,34.56341000,22568530.10626000,290
1611633600000,2021-01-26 04:00:00,ETH/NGN,641607.00000000,659008.00000000,641502.00000000,654952.00000000,50.51877000,32786150.86957000,267
1611630000000,2021-01-26 03:00:00,ETH/NGN,662503.00000000,664000.00000000,633994.00000000,644455.00000000,51.10994000,33251858.53353000,527
1611626400000,2021-01-26 02:00:00,ETH/NGN,669456.00000000,669967.00000000,657587.00000000,662505.00000000,31.31337000,20788840.35043000,229
1611622800000,2021-01-26 01:00:00,ETH/NGN,665998.00000000,669456.00000000,655633.00000000,669456.00000000,27.98962000,18537683.45527000,271
1611619200000,2021-01-26 00:00:00,ETH/NGN,642944.00000000,669916.00000000,637801.00000000,665998.00000000,58.36114000,38128810.27296000,429
1611615600000,2021-01-25 23:00:00,ETH/NGN,643502.00000000,650000.00000000,637801.00000000,643118.00000000,60.65874000,39163588.00960000,408
1611612000000,2021-01-25 22:00:00,ETH/NGN,654723.00000000,654723.00000000,626898.00000000,644000.00000000,136.98246000,87576345.05795000,888
1611608400000,2021-01-25 21:00:00,ETH/NGN,662926.00000000,662927.00000000,635000.00000000,654723.00000000,139.37030000,90346668.60652000,977
1611604800000,2021-01-25 20:00:00,ETH/NGN,672383.00000000,673649.00000000,655657.00000000,662927.00000000,50.27559000,33322422.40190000,389
1611601200000,2021-01-25 19:00:00,ETH/NGN,665292.00000000,677013.00000000,663000.00000000,673011.00000000,67.19264000,45093894.90263000,477
1611597600000,2021-01-25 18:00:00,ETH/NGN,679922.00000000,682946.00000000,657715.00000000,665292.00000000,142.16632000,95576963.06037000,817
1611594000000,2021-01-25 17:00:00,ETH/NGN,680100.00000000,685000.00000000,674322.00000000,679928.00000000,93.10873000,63204245.73731000,494
1611590400000,2021-01-25 16:00:00,ETH/NGN,694645.00000000,698000.00000000,673319.00000000,680000.00000000,149.40001000,102378866.45466000,993
1611586800000,2021-01-25 15:00:00,ETH/NGN,683996.00000000,696000.00000000,680101.00000000,694643.00000000,111.04715000,76607827.92861000,579
1611583200000,2021-01-25 14:00:00,ETH/NGN,683651.00000000,690588.00000000,680100.00000000,683997.00000000,80.91138000,55475114.34880000,583
1611579600000,2021-01-25 13:00:00,ETH/NGN,692622.00000000,696000.00000000,680700.00000000,683651.00000000,137.20490000,94411194.35019000,757
1611576000000,2021-01-25 12:00:00,ETH/NGN,684992.00000000,698000.00000000,680000.00000000,690972.00000000,193.44339000,133457333.60748000,729
1611572400000,2021-01-25 11:00:00,ETH/NGN,678521.00000000,687000.00000000,673951.00000000,684992.00000000,193.05895000,131710977.89499000,634
1611568800000,2021-01-25 10:00:00,ETH/NGN,673221.00000000,678526.00000000,667500.00000000,675361.00000000,99.42024000,66988261.75379000,556
1611565200000,2021-01-25 09:00:00,ETH/NGN,684521.00000000,687997.00000000,670521.00000000,670958.00000000,56.72866000,38526677.30925000,501
1611561600000,2021-01-25 08:00:00,ETH/NGN,687702.00000000,688999.00000000,676821.00000000,684518.00000000,103.40951000,70601256.56450000,496
1611558000000,2021-01-25 07:00:00,ETH/NGN,686002.00000000,689646.00000000,677000.00000000,685206.00000000,126.98234000,86775915.24799000,596
1611554400000,2021-01-25 06:00:00,ETH/NGN,696971.00000000,698000.00000000,684000.00000000,689644.00000000,176.99748000,122146888.31141000,711
1611550800000,2021-01-25 05:00:00,ETH/NGN,688063.00000000,695760.00000000,684570.00000000,695760.00000000,75.54707000,52198960.87561000,463
1611547200000,2021-01-25 04:00:00,ETH/NGN,688881.00000000,691500.00000000,672223.00000000,688063.00000000,68.90546000,46940881.46728000,422
1611543600000,2021-01-25 03:00:00,ETH/NGN,689367.00000000,695484.00000000,683800.00000000,683800.00000000,76.22393000,52598850.81566000,442
1611540000000,2021-01-25 02:00:00,ETH/NGN,692833.00000000,697429.00000000,683100.00000000,689368.00000000,89.39120000,61765711.25063000,501
1611536400000,2021-01-25 01:00:00,ETH/NGN,705100.00000000,708941.00000000,681705.00000000,692830.00000000,134.69752000,93436854.41008000,1023
1611532800000,2021-01-25 00:00:00,ETH/NGN,676674.00000000,714999.00000000,668300.00000000,705100.00000000,373.17073000,259926595.70830000,1770
1611529200000,2021-01-24 23:00:00,ETH/NGN,663613.00000000,677989.00000000,660334.00000000,673549.00000000,97.68142000,65479417.92225000,572
1611525600000,2021-01-24 22:00:00,ETH/NGN,653235.00000000,666262.00000000,649826.00000000,662617.00000000,95.32611000,62701454.92442000,757
1611522000000,2021-01-24 21:00:00,ETH/NGN,650000.00000000,655499.00000000,647652.00000000,653236.00000000,46.53018000,30380919.23393000,340
1611518400000,2021-01-24 20:00:00,ETH/NGN,642802.00000000,653695.00000000,642034.00000000,650000.00000000,42.47129000,27451765.37665000,303
1611514800000,2021-01-24 19:00:00,ETH/NGN,655298.00000000,657938.00000000,637000.00000000,644750.00000000,91.73142000,59317602.85273000,497
1611511200000,2021-01-24 18:00:00,ETH/NGN,657793.00000000,658600.00000000,651358.00000000,652504.00000000,64.62230000,42308757.27543000,466
1611507600000,2021-01-24 17:00:00,ETH/NGN,644547.00000000,660395.00000000,644385.00000000,658012.00000000,153.60442000,100326606.88092000,694
1611504000000,2021-01-24 16:00:00,ETH/NGN,640000.00000000,649500.00000000,631719.00000000,644543.00000000,135.75297000,86880631.73090000,728
1611500400000,2021-01-24 15:00:00,ETH/NGN,635000.00000000,642990.00000000,633152.00000000,640000.00000000,39.62354000,25330265.32102000,306
1611496800000,2021-01-24 14:00:00,ETH/NGN,640206.00000000,644999.00000000,632000.00000000,635000.00000000,75.83694000,48494315.56996000,344
1611493200000,2021-01-24 13:00:00,ETH/NGN,641152.00000000,647209.00000000,640079.00000000,642800.00000000,42.00307000,27007436.96912000,314
1611489600000,2021-01-24 12:00:00,ETH/NGN,650575.00000000,652402.00000000,633414.00000000,640445.00000000,96.81405000,62322949.82886000,515
1611486000000,2021-01-24 11:00:00,ETH/NGN,647385.00000000,654000.00000000,645747.00000000,648041.00000000,126.41028000,82184185.42791000,503
1611482400000,2021-01-24 10:00:00,ETH/NGN,647817.00000000,650562.00000000,640000.00000000,649244.00000000,59.01993000,38193530.42871000,385
1611478800000,2021-01-24 09:00:00,ETH/NGN,641000.00000000,651950.00000000,637035.00000000,647819.00000000,106.01853000,68603346.82136000,660
1611475200000,2021-01-24 08:00:00,ETH/NGN,634626.00000000,641000.00000000,632000.00000000,638282.00000000,66.94929000,42639360.09780000,386
1611471600000,2021-01-24 07:00:00,ETH/NGN,637995.00000000,639999.00000000,629791.00000000,634626.00000000,73.47718000,46529870.83588000,395
1611468000000,2021-01-24 06:00:00,ETH/NGN,641201.00000000,643000.00000000,632627.00000000,635902.00000000,89.32572000,56928603.94306000,428
1611464400000,2021-01-24 05:00:00,ETH/NGN,639999.00000000,645000.00000000,635000.00000000,641202.00000000,195.26004000,124782989.01891000,717
