https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ZEC
1663329600000,2022-09-16 12:00:00,ZEC/BTC,0.00294,0.002947,0.0029314,0.002947,0.08919314067202,30.26574166
1663326000000,2022-09-16 11:00:00,ZEC/BTC,0.0029429,0.0029436,0.002932,0.0029381,0.002857713172666,0.97263986
1663322400000,2022-09-16 10:00:00,ZEC/BTC,0.0029235,0.0029456,0.002913,0.0029409,0.132778093538811,45.14879579
1663318800000,2022-09-16 09:00:00,ZEC/BTC,0.0029261,0.002927,0.0029193,0.0029206,0.013600015813298,4.65658283
1663315200000,2022-09-16 08:00:00,ZEC/BTC,0.0029551,0.0029551,0.0029197,0.0029197,0.044696622923364994,15.308635449999999
1663311600000,2022-09-16 07:00:00,ZEC/BTC,0.0029599,0.0029626,0.0029534,0.0029534,0.010376626921750001,3.51345125
1663308000000,2022-09-16 06:00:00,ZEC/BTC,0.0029555,0.0029576,0.0029519,0.0029576,0.01686400169748,5.70192105
1663304400000,2022-09-16 05:00:00,ZEC/BTC,0.0029594,0.0029659,0.0029575,0.0029605,0.016769235790775,5.66432555
1663300800000,2022-09-16 04:00:00,ZEC/BTC,0.0029661,0.0029683,0.002955,0.002955,0.00342294094575,1.15835565
1663297200000,2022-09-16 03:00:00,ZEC/BTC,0.0029562,0.002966,0.0029525,0.002966,0.00786104392688,2.65038568
1663293600000,2022-09-16 02:00:00,ZEC/BTC,0.0029595,0.0029614,0.0029347,0.0029515,0.01182673765221,4.00702614
1663290000000,2022-09-16 01:00:00,ZEC/BTC,0.0029661,0.0029666,0.0029554,0.0029642,0.019609888363544003,6.6155753200000005
1663286400000,2022-09-16 00:00:00,ZEC/BTC,0.0029627,0.002968,0.0029437,0.0029668,0.0051702907781759995,1.74271632
1663282800000,2022-09-15 23:00:00,ZEC/BTC,0.002961,0.0029655,0.0029481,0.0029587,0.00755086720365,2.5520895
1663279200000,2022-09-15 22:00:00,ZEC/BTC,0.0029746,0.0029779,0.0029591,0.002968,0.00226265468128,0.76234996
1663275600000,2022-09-15 21:00:00,ZEC/BTC,0.0029841,0.0029841,0.0029657,0.0029761,0.004867363872878,1.63548398
1663272000000,2022-09-15 20:00:00,ZEC/BTC,0.0029815,0.0029851,0.0029734,0.0029794,0.00956919103724,3.2117846
1663268400000,2022-09-15 19:00:00,ZEC/BTC,0.0029842,0.0029866,0.0029717,0.0029808,0.013715802774288001,4.60138311
1663264800000,2022-09-15 18:00:00,ZEC/BTC,0.002993,0.0029977,0.0029852,0.0029873,0.09166972439257,30.6864809
1663261200000,2022-09-15 17:00:00,ZEC/BTC,0.0029977,0.0030052,0.0029939,0.002996,0.0011491986693599999,0.38357766
1663257600000,2022-09-15 16:00:00,ZEC/BTC,0.0030099,0.0030156,0.0030013,0.0030086,0.002799685854686,0.93056101
1663254000000,2022-09-15 15:00:00,ZEC/BTC,0.0030248,0.0030248,0.0030071,0.0030109,0.05558763233553,18.4621317
1663250400000,2022-09-15 14:00:00,ZEC/BTC,0.003032,0.0030384,0.0030129,0.003031,0.04591315362738999,15.14785669
1663246800000,2022-09-15 13:00:00,ZEC/BTC,0.0030408,0.0030437,0.0030285,0.0030285,0.00307038506355,1.0138303
1663243200000,2022-09-15 12:00:00,ZEC/BTC,0.0030209,0.0030425,0.0030209,0.0030365,0.01902929634092,6.2668520800000005
1663239600000,2022-09-15 11:00:00,ZEC/BTC,0.0029999,0.0030332,0.0029999,0.0030302,0.006374445473605999,2.10363853
1663236000000,2022-09-15 10:00:00,ZEC/BTC,0.0030245,0.0030272,0.0029998,0.0030009,0.010586997516711,3.52794079
1663232400000,2022-09-15 09:00:00,ZEC/BTC,0.0030241,0.0030283,0.0030131,0.0030202,0.001421350486738,0.47061469
1663228800000,2022-09-15 08:00:00,ZEC/BTC,0.0030305,0.0030322,0.0030165,0.0030212,0.013122037961032,4.34331986
1663225200000,2022-09-15 07:00:00,ZEC/BTC,0.0030406,0.0030469,0.0030335,0.0030379,0.017969262315661,5.91502759
1663221600000,2022-09-15 06:00:00,ZEC/BTC,0.0029915,0.0030554,0.0029696,0.0030477,0.024162004559531998,7.9279471599999995
1663218000000,2022-09-15 05:00:00,ZEC/BTC,0.002987,0.0030001,0.0029799,0.0029943,0.004121781746724,1.37654268
1663214400000,2022-09-15 04:00:00,ZEC/BTC,0.0029925,0.0029946,0.0029846,0.0029903,0.01121203954294,3.7494698
1663210800000,2022-09-15 03:00:00,ZEC/BTC,0.002992,0.0029958,0.0029699,0.0029934,0.171523501901658,57.30056187
1663207200000,2022-09-15 02:00:00,ZEC/BTC,0.0030109,0.0030161,0.0029783,0.0029961,0.043676751273552,14.57786832
1663203600000,2022-09-15 01:00:00,ZEC/BTC,0.0030317,0.0030319,0.0030104,0.0030111,0.014845095954846,4.93012386
1663200000000,2022-09-15 00:00:00,ZEC/BTC,0.0030687,0.0030687,0.003028,0.0030283,0.033632576314073,11.10609131
1663196400000,2022-09-14 23:00:00,ZEC/BTC,0.003061,0.0030699,0.0030488,0.0030648,0.08635470471722399,28.17629363
1663192800000,2022-09-14 22:00:00,ZEC/BTC,0.0030452,0.0030644,0.0030407,0.0030564,0.076186788448932,24.92696913
1663189200000,2022-09-14 21:00:00,ZEC/BTC,0.0030699,0.0030723,0.0030481,0.003056,0.00671866116768,2.19851478
1663185600000,2022-09-14 20:00:00,ZEC/BTC,0.0030694,0.0030749,0.003066,0.0030664,0.013811102212816,4.50401194
1663182000000,2022-09-14 19:00:00,ZEC/BTC,0.0030656,0.0030769,0.0030553,0.0030631,0.049378303110937,16.12036927
1663178400000,2022-09-14 18:00:00,ZEC/BTC,0.0030261,0.003077,0.0030257,0.0030672,0.02078910172728,6.77787615
1663174800000,2022-09-14 17:00:00,ZEC/BTC,0.0030178,0.0030307,0.0030133,0.0030244,0.025499265993968,8.43118172
1663171200000,2022-09-14 16:00:00,ZEC/BTC,0.0030167,0.0030216,0.0030096,0.0030216,0.003371625558408001,1.1158411300000002
1663167600000,2022-09-14 15:00:00,ZEC/BTC,0.0030016,0.0030204,0.002997,0.0030204,0.014366479742999998,4.7564825
1663164000000,2022-09-14 14:00:00,ZEC/BTC,0.0029824,0.0030069,0.0029824,0.0029997,0.003102201668808,1.03417064
1663160400000,2022-09-14 13:00:00,ZEC/BTC,0.0029929,0.0029989,0.0029637,0.0029845,0.124269628326515,41.63834087
1663156800000,2022-09-14 12:00:00,ZEC/BTC,0.0029461,0.0029999,0.0029457,0.0029929,0.024594445372933,8.21759677
1663153200000,2022-09-14 11:00:00,ZEC/BTC,0.0029448,0.0029587,0.002939,0.0029442,0.125346590849508,42.57407474
1663149600000,2022-09-14 10:00:00,ZEC/BTC,0.0029273,0.0029415,0.0029212,0.0029371,0.004454827275108,1.5167434800000001
1663146000000,2022-09-14 09:00:00,ZEC/BTC,0.0029218,0.0029363,0.0029191,0.0029264,0.00205101528664,0.7008663500000001
1663142400000,2022-09-14 08:00:00,ZEC/BTC,0.0029334,0.0029338,0.0029127,0.0029268,0.002693918504448,0.92043136
1663138800000,2022-09-14 07:00:00,ZEC/BTC,0.002946,0.0029651,0.0029202,0.0029314,0.007416312021724,2.52995566
1663135200000,2022-09-14 06:00:00,ZEC/BTC,0.0029626,0.0029657,0.0029447,0.0029447,0.003175601730455,1.07841265
1663131600000,2022-09-14 05:00:00,ZEC/BTC,0.0029511,0.0029642,0.0029479,0.0029584,0.0193563408144,6.542841
1663128000000,2022-09-14 04:00:00,ZEC/BTC,0.0029401,0.0029534,0.0029395,0.0029491,0.016289796686856,5.52365016
1663124400000,2022-09-14 03:00:00,ZEC/BTC,0.0029225,0.0029427,0.0029172,0.0029385,0.005660046695565001,1.9261686900000001
1663120800000,2022-09-14 02:00:00,ZEC/BTC,0.0029366,0.0029421,0.0029217,0.0029268,0.004783804024896,1.63448272
1663117200000,2022-09-14 01:00:00,ZEC/BTC,0.002934,0.0029363,0.0029205,0.0029311,0.007335259976487,2.50256217
1663113600000,2022-09-14 00:00:00,ZEC/BTC,0.0029146,0.0029325,0.0029109,0.002932,0.00268514061184,0.91580512
1663110000000,2022-09-13 23:00:00,ZEC/BTC,0.0029152,0.002924,0.0029052,0.0029181,0.001832694058341,0.62804361
1663106400000,2022-09-13 22:00:00,ZEC/BTC,0.0029284,0.0029284,0.0029122,0.0029167,0.001618496138554,0.55490662
1663102800000,2022-09-13 21:00:00,ZEC/BTC,0.0029312,0.0029484,0.0029219,0.0029281,0.08199432788157099,28.00257091
1663099200000,2022-09-13 20:00:00,ZEC/BTC,0.0029327,0.002945,0.0029251,0.0029267,0.008864166384465,3.02872395
1663095600000,2022-09-13 19:00:00,ZEC/BTC,0.0029142,0.002937,0.0029142,0.002937,0.057478234402049994,19.57038965
1663092000000,2022-09-13 18:00:00,ZEC/BTC,0.0029065,0.0029224,0.0028984,0.0029224,0.010045390895488001,3.4373771200000003
1663088400000,2022-09-13 17:00:00,ZEC/BTC,0.002895,0.0029117,0.002895,0.0029044,0.0021662847585960003,0.7458630900000001
1663084800000,2022-09-13 16:00:00,ZEC/BTC,0.0028862,0.0029063,0.0028862,0.0029027,0.009081645415165,3.1286889500000004
1663081200000,2022-09-13 15:00:00,ZEC/BTC,0.0028533,0.0028789,0.0028526,0.0028789,0.0037457177892600006,1.3010934
1663077600000,2022-09-13 14:00:00,ZEC/BTC,0.0028556,0.0028653,0.0028483,0.0028588,0.0031248350966279997,1.09305831
1663074000000,2022-09-13 13:00:00,ZEC/BTC,0.0028102,0.0028581,0.0028102,0.0028492,0.027297021102356,9.58059143
1663070400000,2022-09-13 12:00:00,ZEC/BTC,0.0028116,0.0028588,0.0027519,0.0028226,0.846465694796392,299.88864692
1663066800000,2022-09-13 11:00:00,ZEC/BTC,0.0027871,0.0028179,0.0027816,0.002808,0.11129691401712001,39.63565314
1663063200000,2022-09-13 10:00:00,ZEC/BTC,0.0027702,0.0027914,0.0027626,0.0027809,0.13031611942037202,46.86113108
1663059600000,2022-09-13 09:00:00,ZEC/BTC,0.0028299,0.0028299,0.0027633,0.0027671,0.006480508547457001,2.34198567
1663056000000,2022-09-13 08:00:00,ZEC/BTC,0.0028304,0.0028348,0.0028246,0.0028246,0.004465011927892,1.58075902
1663052400000,2022-09-13 07:00:00,ZEC/BTC,0.002785,0.0028299,0.0027848,0.0028289,0.0028308801451330003,1.00069997
1663048800000,2022-09-13 06:00:00,ZEC/BTC,0.0027863,0.0027928,0.0027722,0.0027865,0.028046620224629996,10.06517862
1663045200000,2022-09-13 05:00:00,ZEC/BTC,0.0027828,0.0027961,0.0027812,0.0027814,0.064625644426296,23.23493364
1663041600000,2022-09-13 04:00:00,ZEC/BTC,0.0028079,0.0028079,0.0027791,0.002785,0.00869352552275,3.12155315
1663038000000,2022-09-13 03:00:00,ZEC/BTC,0.0027834,0.0028138,0.0027761,0.0028027,0.005463806895325,1.94947975
1663034400000,2022-09-13 02:00:00,ZEC/BTC,0.0027615,0.0027879,0.0027615,0.0027836,0.002175247031436,0.7814510100000001
1663030800000,2022-09-13 01:00:00,ZEC/BTC,0.0027761,0.0027792,0.0027591,0.0027673,0.002458930684256,0.88856672
1663027200000,2022-09-13 00:00:00,ZEC/BTC,0.0028137,0.0028137,0.0027784,0.0027836,0.028545755675196,10.254977610000001
1663023600000,2022-09-12 23:00:00,ZEC/BTC,0.0027768,0.0028249,0.0027701,0.0028245,0.379357403315205,134.30957809
1663020000000,2022-09-12 22:00:00,ZEC/BTC,0.00282,0.00282,0.0027769,0.0027783,0.07452659750564701,26.82453209
1663016400000,2022-09-12 21:00:00,ZEC/BTC,0.0028488,0.0028488,0.002822,0.002828,0.00163114467124,0.57678383
1663012800000,2022-09-12 20:00:00,ZEC/BTC,0.0028382,0.0028494,0.0028331,0.0028494,0.0016027499164140001,0.56248681
1663009200000,2022-09-12 19:00:00,ZEC/BTC,0.0028445,0.0028461,0.0028343,0.002835,0.007580169191700001,2.6737810200000003
1663005600000,2022-09-12 18:00:00,ZEC/BTC,0.0028521,0.0028521,0.0028364,0.0028413,0.0014316319086299998,0.5038651
1663002000000,2022-09-12 17:00:00,ZEC/BTC,0.0028416,0.0028592,0.0028387,0.0028592,0.003922063053664,1.37173442
1662998400000,2022-09-12 16:00:00,ZEC/BTC,0.0028949,0.0028949,0.002839,0.0028521,0.028780177828023,10.09087263
1662994800000,2022-09-12 15:00:00,ZEC/BTC,0.0029185,0.0029234,0.0028919,0.0028972,0.011938600482196,4.12073743
1662991200000,2022-09-12 14:00:00,ZEC/BTC,0.002905,0.0029156,0.002892,0.0029136,0.12719731801156803,43.65641063
1662987600000,2022-09-12 13:00:00,ZEC/BTC,0.0029218,0.0029293,0.0029035,0.0029035,0.009940798022549999,3.4237292999999998
1662984000000,2022-09-12 12:00:00,ZEC/BTC,0.0029083,0.0029287,0.0029083,0.0029221,0.0017949061198519998,0.61425212
1662980400000,2022-09-12 11:00:00,ZEC/BTC,0.0029469,0.0029509,0.0029035,0.0029151,0.0019204944365609998,0.65880911
1662976800000,2022-09-12 10:00:00,ZEC/BTC,0.0029339,0.002945,0.0029312,0.0029438,0.002467620361598,0.83824321
1662973200000,2022-09-12 09:00:00,ZEC/BTC,0.0029387,0.0029399,0.0029276,0.0029385,0.0016679861618400002,0.56763184
1662969600000,2022-09-12 08:00:00,ZEC/BTC,0.0029166,0.0029394,0.0029045,0.0029344,0.037150413634656,12.66030999
1662966000000,2022-09-12 07:00:00,ZEC/BTC,0.0029448,0.0029452,0.0029166,0.0029167,0.013598456909159999,4.6622748
1662962400000,2022-09-12 06:00:00,ZEC/BTC,0.0029439,0.002945,0.0029369,0.0029446,0.007074750405654,2.40261849
1662958800000,2022-09-12 05:00:00,ZEC/BTC,0.0029492,0.0029544,0.0029431,0.002947,0.00229724110791,0.77951853
1662955200000,2022-09-12 04:00:00,ZEC/BTC,0.002948,0.0029574,0.0029479,0.0029542,0.0012222650654780001,0.41373809
1662951600000,2022-09-12 03:00:00,ZEC/BTC,0.0029618,0.0029618,0.0029378,0.002953,0.01589347294474,5.38214458
1662948000000,2022-09-12 02:00:00,ZEC/BTC,0.0029944,0.0029944,0.002957,0.0029588,0.09328367147522801,31.52753531
1662944400000,2022-09-12 01:00:00,ZEC/BTC,0.0029389,0.0029971,0.0029334,0.0029971,0.011646521881956,3.88593036
1662940800000,2022-09-12 00:00:00,ZEC/BTC,0.002942,0.0029491,0.002932,0.0029329,0.001699958728629,0.57961701
1662937200000,2022-09-11 23:00:00,ZEC/BTC,0.002954,0.0029577,0.0029439,0.0029518,0.041208632119208,13.96050956
1662933600000,2022-09-11 22:00:00,ZEC/BTC,0.0029597,0.0029691,0.0029507,0.0029572,0.0016657799957920001,0.56329636
1662930000000,2022-09-11 21:00:00,ZEC/BTC,0.0029765,0.0029768,0.002948,0.0029544,0.032391604821504,10.96385216
1662926400000,2022-09-11 20:00:00,ZEC/BTC,0.0030002,0.0030008,0.0029808,0.0029821,0.003932123193383,1.31857523
1662922800000,2022-09-11 19:00:00,ZEC/BTC,0.0030057,0.0030057,0.0029925,0.0029963,0.001512717591118,0.50486186
1662919200000,2022-09-11 18:00:00,ZEC/BTC,0.0030303,0.0030303,0.0030024,0.0030069,0.0016895493563129998,0.56189077
1662915600000,2022-09-11 17:00:00,ZEC/BTC,0.0030294,0.0030354,0.0030167,0.0030314,0.011194453774316,3.6928329399999997
1662912000000,2022-09-11 16:00:00,ZEC/BTC,0.003009,0.0030406,0.003009,0.0030252,0.01714208040576,5.666428799999999
1662908400000,2022-09-11 15:00:00,ZEC/BTC,0.0030064,0.0030075,0.0029943,0.0030033,0.005041498254570001,1.6786529000000001
1662904800000,2022-09-11 14:00:00,ZEC/BTC,0.0030009,0.0030062,0.0029955,0.0030062,0.0013811957040480002,0.45944904000000003
1662901200000,2022-09-11 13:00:00,ZEC/BTC,0.0029928,0.0030003,0.0029928,0.0029986,0.000942746736118,0.31439563
1662897600000,2022-09-11 12:00:00,ZEC/BTC,0.0029765,0.0029889,0.0029685,0.0029888,0.002680454888832,0.89683314
1662894000000,2022-09-11 11:00:00,ZEC/BTC,0.002977,0.0029793,0.0029672,0.0029674,0.002976702146172,1.0031347800000001
1662890400000,2022-09-11 10:00:00,ZEC/BTC,0.0029805,0.0029805,0.0029672,0.0029746,0.001544098083256,0.51909436
1662886800000,2022-09-11 09:00:00,ZEC/BTC,0.0029769,0.002983,0.0029731,0.0029817,0.000902573202591,0.30270423
1662883200000,2022-09-11 08:00:00,ZEC/BTC,0.002975,0.0029771,0.0029672,0.0029695,0.00139129591526,0.46852868000000003
1662879600000,2022-09-11 07:00:00,ZEC/BTC,0.0029719,0.0029757,0.0029664,0.0029757,0.008005866219351,2.6904144299999997
1662876000000,2022-09-11 06:00:00,ZEC/BTC,0.002984,0.002984,0.0029533,0.0029693,0.06674178438623499,22.47727895
1662872400000,2022-09-11 05:00:00,ZEC/BTC,0.002992,0.0029936,0.002986,0.002986,0.0005450671274,0.1825409
1662868800000,2022-09-11 04:00:00,ZEC/BTC,0.0030009,0.0030045,0.0029944,0.0029962,0.002216234039882,0.73968161
1662865200000,2022-09-11 03:00:00,ZEC/BTC,0.0030183,0.0030183,0.003001,0.0030021,0.004757516491992,1.58472952
1662861600000,2022-09-11 02:00:00,ZEC/BTC,0.0030067,0.0030195,0.0030067,0.0030195,0.0007977259323000001,0.2641914
1662858000000,2022-09-11 01:00:00,ZEC/BTC,0.0030289,0.0030289,0.0030003,0.0030003,0.002986934443578,0.99554526
1662854400000,2022-09-11 00:00:00,ZEC/BTC,0.0030193,0.0030311,0.0030187,0.0030302,0.001904504093144,0.62850772
1662850800000,2022-09-10 23:00:00,ZEC/BTC,0.0030172,0.0030217,0.0030106,0.0030106,0.008356930296088,2.77583548
1662847200000,2022-09-10 22:00:00,ZEC/BTC,0.0030164,0.0030251,0.00301,0.0030108,0.07724593673596801,25.656282960000002
1662843600000,2022-09-10 21:00:00,ZEC/BTC,0.0030158,0.0030233,0.0030115,0.0030229,0.078159057867134,25.85565446
1662840000000,2022-09-10 20:00:00,ZEC/BTC,0.003013,0.0030185,0.002998,0.0030184,0.041395432705704,13.714362809999999
1662836400000,2022-09-10 19:00:00,ZEC/BTC,0.0030269,0.0030284,0.0029991,0.0030094,0.019012703598492,6.31777218
1662832800000,2022-09-10 18:00:00,ZEC/BTC,0.0030474,0.0030474,0.0030205,0.0030303,0.002717073434439,0.89663513
1662829200000,2022-09-10 17:00:00,ZEC/BTC,0.0030466,0.0030548,0.0030432,0.0030484,0.0030337473166880003,0.99519332
1662825600000,2022-09-10 16:00:00,ZEC/BTC,0.0030604,0.0030637,0.0030495,0.0030495,0.004653719817525,1.5260599499999998
1662822000000,2022-09-10 15:00:00,ZEC/BTC,0.0030528,0.0030588,0.0030343,0.0030574,0.176288690559018,57.65967507
1662818400000,2022-09-10 14:00:00,ZEC/BTC,0.0030727,0.0030757,0.0030428,0.0030428,0.10855774997638001,35.67692585
1662814800000,2022-09-10 13:00:00,ZEC/BTC,0.0030749,0.0030816,0.0030603,0.0030667,0.009999303272231001,3.2606069300000002
1662811200000,2022-09-10 12:00:00,ZEC/BTC,0.0030723,0.0030764,0.003056,0.0030696,0.012339013948488,4.01974653
1662807600000,2022-09-10 11:00:00,ZEC/BTC,0.0030559,0.0030733,0.0030559,0.0030663,0.016977146445063002,5.536688010000001
1662804000000,2022-09-10 10:00:00,ZEC/BTC,0.0030625,0.0030625,0.0030454,0.0030597,0.010310883488955,3.3699001500000003
1662800400000,2022-09-10 09:00:00,ZEC/BTC,0.0030537,0.0030605,0.0030521,0.0030601,0.016644075125649003,5.43906249
1662796800000,2022-09-10 08:00:00,ZEC/BTC,0.0030458,0.0030639,0.0030436,0.0030486,0.004203347580018,1.3787796300000001
