https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTO,Volume USDT
1661904000,2022-08-31 00:00:00,LTO/USDT,0.08301,0.08534,0.08223,0.08338,2003123.50882272,167785.0602685699026
1661817600,2022-08-30 00:00:00,LTO/USDT,0.08652,0.08676,0.0814,0.08278,1920703.79975892,161628.2854033426111
1661731200,2022-08-29 00:00:00,LTO/USDT,0.0778,0.092,0.0778,0.08623,2851787.96949632,238919.3520565291489
1661644800,2022-08-28 00:00:00,LTO/USDT,0.08191,0.08266,0.0777,0.07778,1481841.92918812,120731.2506129662979
1661558400,2022-08-27 00:00:00,LTO/USDT,0.08346,0.08991,0.08105,0.08176,1879358.48032546,156122.1040721025027
1661472000,2022-08-26 00:00:00,LTO/USDT,0.09092,0.09142,0.08279,0.08341,1734710.57126534,151063.0641276389833
1661385600,2022-08-25 00:00:00,LTO/USDT,0.0871,0.09449,0.0871,0.09092,2333821.84183147,209944.3279297636139
1661299200,2022-08-24 00:00:00,LTO/USDT,0.08722,0.08892,0.08493,0.0871,2299542.56797462,199918.8872040467658
1661212800,2022-08-23 00:00:00,LTO/USDT,0.0861,0.0898,0.08316,0.08719,2973036.67246877,258819.78182681323
1661126400,2022-08-22 00:00:00,LTO/USDT,0.09043,0.09066,0.08454,0.08611,3253425.10120761,281738.6097971121759
1661040000,2022-08-21 00:00:00,LTO/USDT,0.08636,0.09158,0.0857,0.0903,3320448.03433942,295997.9672509359338
1660953600,2022-08-20 00:00:00,LTO/USDT,0.08562,0.0903,0.08429,0.08632,3361353.66745437,293119.9308583395567
1660867200,2022-08-19 00:00:00,LTO/USDT,0.09391,0.09401,0.08441,0.08557,3252685.16842639,285158.4626775715829
1660780800,2022-08-18 00:00:00,LTO/USDT,0.09828,0.1008,0.09355,0.09391,2943944.70900706,291472.8230203635021
1660694400,2022-08-17 00:00:00,LTO/USDT,0.10459,0.10946,0.09767,0.09831,3468124.3474766,357041.6174499932779
1660608000,2022-08-16 00:00:00,LTO/USDT,0.10332,0.10746,0.10066,0.10467,2979697.47321626,309747.5793147686036
1660521600,2022-08-15 00:00:00,LTO/USDT,0.10408,0.10687,0.10254,0.10333,2651629.44666633,276351.0102036879694
1660435200,2022-08-14 00:00:00,LTO/USDT,0.10989,0.11049,0.10336,0.10407,2999901.94275279,321196.69573141887
1660348800,2022-08-13 00:00:00,LTO/USDT,0.10625,0.114,0.10624,0.10978,3756745.19076034,415456.6593603584113
1660262400,2022-08-12 00:00:00,LTO/USDT,0.10565,0.10642,0.10354,0.10639,2567676.69602554,270372.7522397868206
1660176000,2022-08-11 00:00:00,LTO/USDT,0.10363,0.10757,0.10336,0.10563,2872192.42938239,303177.9288004364882
1660089600,2022-08-10 00:00:00,LTO/USDT,0.10014,0.1063,0.09879,0.10363,3257110.69840325,333186.2960369817701
1660003200,2022-08-09 00:00:00,LTO/USDT,0.1027,0.10366,0.09964,0.10015,2599563.0372236,263455.6673597066545
1659916800,2022-08-08 00:00:00,LTO/USDT,0.101,0.10693,0.10053,0.10282,3502837.99464986,363197.3532094026232
1659830400,2022-08-07 00:00:00,LTO/USDT,0.10113,0.10285,0.10077,0.10107,3145039.45875842,319740.7006134543268
1659744000,2022-08-06 00:00:00,LTO/USDT,0.1029,0.10303,0.1003,0.10113,3200975.08536481,326862.9240093686484
1659657600,2022-08-05 00:00:00,LTO/USDT,0.10023,0.10322,0.10001,0.1029,3364509.28648241,342556.98681314354
1659571200,2022-08-04 00:00:00,LTO/USDT,0.09909,0.1041,0.09909,0.10027,3820606.58294159,384478.7773915111462
1659484800,2022-08-03 00:00:00,LTO/USDT,0.09879,0.10114,0.09709,0.0992,3430497.53574307,341653.2904825012307
1659398400,2022-08-02 00:00:00,LTO/USDT,0.10161,0.1045,0.09578,0.09875,3577175.48945804,354402.3618660060251
1659312000,2022-08-01 00:00:00,LTO/USDT,0.10056,0.10344,0.09787,0.10173,3497715.81067776,352917.598100908376
1659225600,2022-07-31 00:00:00,LTO/USDT,0.09945,0.10753,0.09917,0.10063,3903110.19980737,400058.980415431101
1659139200,2022-07-30 00:00:00,LTO/USDT,0.1006,0.10666,0.0987,0.09945,4590606.0040249,472856.3376217261538
1659052800,2022-07-29 00:00:00,LTO/USDT,0.09851,0.1047,0.097,0.10061,5508679.69190347,553613.2596517194114
1658966400,2022-07-28 00:00:00,LTO/USDT,0.09564,0.09962,0.0928,0.09851,4660134.23470078,448662.8943149032094
1658880000,2022-07-27 00:00:00,LTO/USDT,0.09315,0.096,0.09005,0.09562,4449965.44341626,411549.8787106345151
1658793600,2022-07-26 00:00:00,LTO/USDT,0.09149,0.09555,0.0897,0.09308,5703275.31291839,524338.305176590017
1658707200,2022-07-25 00:00:00,LTO/USDT,0.0962,0.12476,0.09149,0.09153,19522575.81589136,2043609.56051184156
1658620800,2022-07-24 00:00:00,LTO/USDT,0.09352,0.1026,0.091,0.09621,6246448.82076227,604074.6331720254904
1658534400,2022-07-23 00:00:00,LTO/USDT,0.08868,0.09465,0.08814,0.09342,4092818.29916649,375460.4380994252079
1658448000,2022-07-22 00:00:00,LTO/USDT,0.09382,0.09584,0.08811,0.08875,3951915.76998771,365319.3618697116065
1658361600,2022-07-21 00:00:00,LTO/USDT,0.08846,0.09595,0.0867,0.09384,4144500.05508219,376151.1831918569753
1658275200,2022-07-20 00:00:00,LTO/USDT,0.09494,0.0992,0.08809,0.08846,5306491.05059199,499436.9265411273584
1658188800,2022-07-19 00:00:00,LTO/USDT,0.09349,0.097,0.09115,0.09489,4108045.98866704,387652.8439820462421
1658102400,2022-07-18 00:00:00,LTO/USDT,0.08875,0.0986,0.08863,0.09359,4293260.63749732,403259.008433658723
1658016000,2022-07-17 00:00:00,LTO/USDT,0.09014,0.09369,0.08832,0.08873,3783516.9128908,343057.8119485672758
1657929600,2022-07-16 00:00:00,LTO/USDT,0.0887,0.09134,0.0856,0.09015,3782738.84623663,333753.0071378652861
1657843200,2022-07-15 00:00:00,LTO/USDT,0.09151,0.09499,0.08643,0.08842,3714682.90679242,334322.8723026372008
1657756800,2022-07-14 00:00:00,LTO/USDT,0.08339,0.0932,0.08105,0.09128,5078405.32890048,439095.1411089980863
1657670400,2022-07-13 00:00:00,LTO/USDT,0.07683,0.087,0.07398,0.08342,4440453.82462264,355341.86893425781
1657584000,2022-07-12 00:00:00,LTO/USDT,0.07946,0.08141,0.07658,0.07682,3223526.41341512,257003.9722989286785
1657497600,2022-07-11 00:00:00,LTO/USDT,0.08591,0.08605,0.0793,0.07939,3164533.86085466,262629.2456523446994
1657411200,2022-07-10 00:00:00,LTO/USDT,0.08756,0.08763,0.08443,0.08594,2977097.87232167,256171.3237466760423
1657324800,2022-07-09 00:00:00,LTO/USDT,0.08822,0.09069,0.08741,0.08761,3158789.94304546,280326.7513316644501
1657238400,2022-07-08 00:00:00,LTO/USDT,0.08731,0.08954,0.08501,0.08839,4407045.36557581,383774.459587583111
1657152000,2022-07-07 00:00:00,LTO/USDT,0.08619,0.09926,0.08547,0.08726,7031236.84105063,634437.5766969752269
1657065600,2022-07-06 00:00:00,LTO/USDT,0.07856,0.09205,0.07752,0.08642,6841957.24748929,569458.7680701558174
1656979200,2022-07-05 00:00:00,LTO/USDT,0.08087,0.08137,0.0763,0.07861,3110925.2735935,245384.949943571712
1656892800,2022-07-04 00:00:00,LTO/USDT,0.07884,0.0812,0.07755,0.08058,2929054.59996703,232103.5499167171037
1656806400,2022-07-03 00:00:00,LTO/USDT,0.07985,0.0814,0.0737,0.07883,3819358.17644242,298286.4102685279014
1656720000,2022-07-02 00:00:00,LTO/USDT,0.08144,0.09452,0.07967,0.07984,5083158.31624808,423970.150601893103
1656633600,2022-07-01 00:00:00,LTO/USDT,0.07891,0.08469,0.07715,0.08176,3516656.50591205,281356.358607721328
1656547200,2022-06-30 00:00:00,LTO/USDT,0.08108,0.08131,0.0751,0.0791,3240427.78439504,253089.7708842787328
1656460800,2022-06-29 00:00:00,LTO/USDT,0.08298,0.08325,0.07963,0.08115,2995200.11807435,243486.4823458388773
1656374400,2022-06-28 00:00:00,LTO/USDT,0.08375,0.0872,0.08263,0.08303,2408617.43045308,203250.8036058090481
1656288000,2022-06-27 00:00:00,LTO/USDT,0.08512,0.08689,0.08202,0.08374,2731253.66339802,231736.8773358050429
1656201600,2022-06-26 00:00:00,LTO/USDT,0.08879,0.08984,0.08478,0.08545,3185734.21196305,278982.5713518585906
1656115200,2022-06-25 00:00:00,LTO/USDT,0.08718,0.089,0.08517,0.08877,3333763.47723008,292147.7557788094304
1656028800,2022-06-24 00:00:00,LTO/USDT,0.08469,0.08829,0.08373,0.08714,3701753.23702939,317461.0838684618118
1655942400,2022-06-23 00:00:00,LTO/USDT,0.0827,0.08512,0.08184,0.0847,3084626.61287414,257362.1374431358483
1655856000,2022-06-22 00:00:00,LTO/USDT,0.08256,0.09055,0.08,0.0827,4414716.17855601,370697.0525201814871
1655769600,2022-06-21 00:00:00,LTO/USDT,0.07952,0.09,0.0786,0.08276,3894348.34810606,323326.0265203384633
1655683200,2022-06-20 00:00:00,LTO/USDT,0.07954,0.08281,0.07572,0.07955,3818293.10735531,301743.4853610218389
1655596800,2022-06-19 00:00:00,LTO/USDT,0.07483,0.08085,0.0715,0.07973,3471113.53666279,264661.5336028882499
1655510400,2022-06-18 00:00:00,LTO/USDT,0.07841,0.07957,0.06981,0.07494,3198264.70245018,238188.5741166475413
1655424000,2022-06-17 00:00:00,LTO/USDT,0.07683,0.081,0.07653,0.07851,2903549.07319035,228682.0463806556832
1655337600,2022-06-16 00:00:00,LTO/USDT,0.0867,0.0872,0.07563,0.0768,3141116.28876032,253716.5393289893281
1655251200,2022-06-15 00:00:00,LTO/USDT,0.0812,0.0868,0.0751,0.0865,4406517.65083294,353816.5573610430122
1655164800,2022-06-14 00:00:00,LTO/USDT,0.0832,0.0858,0.0772,0.0812,4677626.81972762,379239.122746280194
1655078400,2022-06-13 00:00:00,LTO/USDT,0.0784,0.0882,0.0701,0.0826,5476374.73649504,421239.899515143846
1654992000,2022-06-12 00:00:00,LTO/USDT,0.0894,0.0899,0.0783,0.0783,3931810.20466598,329425.623554294157
1654905600,2022-06-11 00:00:00,LTO/USDT,0.0955,0.0987,0.0878,0.0894,3624691.71205091,337085.069875130222
1654819200,2022-06-10 00:00:00,LTO/USDT,0.1066,0.1069,0.0951,0.0955,4556880.18939036,463969.747995524324
1654732800,2022-06-09 00:00:00,LTO/USDT,0.1253,0.1439,0.105,0.1066,15922559.78603272,1895582.410286156449
1654646400,2022-06-08 00:00:00,LTO/USDT,0.094,0.132,0.0926,0.1253,14557448.03094941,1627956.370215133464
1654560000,2022-06-07 00:00:00,LTO/USDT,0.0932,0.0957,0.0877,0.0939,3167417.9011822,287678.240889976652
1654473600,2022-06-06 00:00:00,LTO/USDT,0.0913,0.0983,0.0912,0.0932,4265784.09420351,400861.519091321242
1654387200,2022-06-05 00:00:00,LTO/USDT,0.0922,0.1021,0.0897,0.0915,5515052.95364013,515016.051955668823
1654300800,2022-06-04 00:00:00,LTO/USDT,0.0897,0.0958,0.0877,0.0923,3406110.26482853,308094.929433493663
1654214400,2022-06-03 00:00:00,LTO/USDT,0.0915,0.0984,0.0876,0.0898,3972518.49770585,361945.534456048693
1654128000,2022-06-02 00:00:00,LTO/USDT,0.085,0.093,0.0838,0.0917,3336545.0010679,292370.813094669716
1654041600,2022-06-01 00:00:00,LTO/USDT,0.0943,0.0951,0.0849,0.0851,3425694.90399867,313299.718751984852
1653955200,2022-05-31 00:00:00,LTO/USDT,0.0983,0.0998,0.0929,0.0942,4824671.28566187,465801.486253297953
1653868800,2022-05-30 00:00:00,LTO/USDT,0.0926,0.099,0.0921,0.0983,3848391.14659237,366594.222804423359
1653782400,2022-05-29 00:00:00,LTO/USDT,0.0834,0.0946,0.0823,0.0925,3507456.62816365,301734.472386541691
1653696000,2022-05-28 00:00:00,LTO/USDT,0.0822,0.0845,0.0814,0.0836,3351909.52182507,279126.098334635402
1653609600,2022-05-27 00:00:00,LTO/USDT,0.0874,0.088,0.0817,0.0822,4412909.38660958,373663.504013079175
1653523200,2022-05-26 00:00:00,LTO/USDT,0.0977,0.0999,0.0858,0.0874,4482914.10565954,414165.362485083426
1653436800,2022-05-25 00:00:00,LTO/USDT,0.099,0.1009,0.0956,0.0978,4074088.97363008,399849.837948391877
1653350400,2022-05-24 00:00:00,LTO/USDT,0.0992,0.1009,0.0929,0.0988,4208385.95102259,413217.575019028175
1653264000,2022-05-23 00:00:00,LTO/USDT,0.1057,0.11,0.0978,0.0992,4135492.83547678,436196.10163912912
1653177600,2022-05-22 00:00:00,LTO/USDT,0.1003,0.1073,0.0978,0.1059,3123150.10738598,320283.7257852399
1653091200,2022-05-21 00:00:00,LTO/USDT,0.0977,0.1046,0.0959,0.1003,3068391.04595311,306538.718483620362
1653004800,2022-05-20 00:00:00,LTO/USDT,0.1024,0.104,0.0931,0.0977,3654198.71476719,362764.367563494865
1652918400,2022-05-19 00:00:00,LTO/USDT,0.0962,0.1046,0.0938,0.1028,3811622.5788731,377929.845216567415
1652832000,2022-05-18 00:00:00,LTO/USDT,0.1127,0.1168,0.0946,0.0956,6406400.59270457,668696.89591601557
1652745600,2022-05-17 00:00:00,LTO/USDT,0.1062,0.1397,0.1027,0.1126,9861924.88383042,1153543.355784400806
1652659200,2022-05-16 00:00:00,LTO/USDT,0.0919,0.115,0.0814,0.1062,6475063.89964979,630850.092620902929
1652572800,2022-05-15 00:00:00,LTO/USDT,0.0812,0.0922,0.0779,0.0921,3331385.72359036,281749.926671001643
1652486400,2022-05-14 00:00:00,LTO/USDT,0.0782,0.0814,0.0705,0.0812,2913596.41729046,221927.552059230015
1652400000,2022-05-13 00:00:00,LTO/USDT,0.0723,0.0918,0.0683,0.0783,5479417.30262686,450908.824589169204
1652313600,2022-05-12 00:00:00,LTO/USDT,0.0897,0.0948,0.0649,0.0723,6733528.95872488,503038.805009947944
1652227200,2022-05-11 00:00:00,LTO/USDT,0.1289,0.1312,0.0834,0.0897,8157121.04584239,914011.652964128344
1652140800,2022-05-10 00:00:00,LTO/USDT,0.1321,0.1541,0.1253,0.1293,4310743.05459616,604822.886321007205
1652054400,2022-05-09 00:00:00,LTO/USDT,0.1566,0.1591,0.132,0.1322,5139671.16179141,747495.376755398043
1651968000,2022-05-08 00:00:00,LTO/USDT,0.1629,0.1664,0.153,0.1568,2902792.48626297,461804.595178761548
1651881600,2022-05-07 00:00:00,LTO/USDT,0.1678,0.1681,0.162,0.1634,2244400.15044775,373211.383526789077
1651795200,2022-05-06 00:00:00,LTO/USDT,0.1722,0.1768,0.1623,0.1679,2526828.44344339,424637.438329098263
1651708800,2022-05-05 00:00:00,LTO/USDT,0.1894,0.1916,0.1675,0.1722,847553.86073539,154169.836074702534
1651622400,2022-05-04 00:00:00,LTO/USDT,0.1811,0.1905,0.1774,0.1891,705386.47103798,130282.59949327595
1651536000,2022-05-03 00:00:00,LTO/USDT,0.1813,0.1835,0.1747,0.1814,636742.19503787,114300.428619757668
1651449600,2022-05-02 00:00:00,LTO/USDT,0.1789,0.2088,0.1782,0.1816,2865513.8777696,544741.587438099443
1651363200,2022-05-01 00:00:00,LTO/USDT,0.1684,0.1803,0.1659,0.1791,794850.35026804,136280.827173411416
1651276800,2022-04-30 00:00:00,LTO/USDT,0.1863,0.1982,0.1654,0.168,1408534.41227841,260788.392463404772
1651190400,2022-04-29 00:00:00,LTO/USDT,0.1785,0.2151,0.1747,0.1862,4495721.52887343,876979.731364338176
1651104000,2022-04-28 00:00:00,LTO/USDT,0.1805,0.1898,0.1778,0.1781,575096.66930931,104453.213830736694
1651017600,2022-04-27 00:00:00,LTO/USDT,0.1728,0.1813,0.1714,0.1809,661387.39476679,117098.084031250123
1650931200,2022-04-26 00:00:00,LTO/USDT,0.1926,0.1965,0.1728,0.1734,962368.4797525,177106.082634423141
1650844800,2022-04-25 00:00:00,LTO/USDT,0.1939,0.1954,0.1802,0.193,911609.14587587,171482.901829314778
1650758400,2022-04-24 00:00:00,LTO/USDT,0.2022,0.2027,0.1939,0.1939,522441.93360927,103573.372278552604
1650672000,2022-04-23 00:00:00,LTO/USDT,0.2125,0.2145,0.2019,0.2022,717559.98606443,149354.854978868672
1650585600,2022-04-22 00:00:00,LTO/USDT,0.2204,0.2236,0.2115,0.2131,620431.39314422,135414.211633289316
1650499200,2022-04-21 00:00:00,LTO/USDT,0.2229,0.2358,0.2188,0.2215,703147.13266135,160317.127354930637
1650412800,2022-04-20 00:00:00,LTO/USDT,0.2376,0.2384,0.2224,0.2224,340139.87661545,78624.430348672279
1650326400,2022-04-19 00:00:00,LTO/USDT,0.227,0.2428,0.2265,0.2375,315208.3075555,73680.528171986554
1650240000,2022-04-18 00:00:00,LTO/USDT,0.2238,0.2304,0.2129,0.2273,447401.71382298,98038.264900931307
1650153600,2022-04-17 00:00:00,LTO/USDT,0.2354,0.2359,0.2224,0.2239,274909.20574802,62937.036219865116
1650067200,2022-04-16 00:00:00,LTO/USDT,0.2354,0.2517,0.2288,0.2347,1127575.00090598,269991.273598989346
1649980800,2022-04-15 00:00:00,LTO/USDT,0.2161,0.2667,0.2153,0.2357,4513621.27041108,1117380.988168045112
1649894400,2022-04-14 00:00:00,LTO/USDT,0.2206,0.2276,0.2161,0.217,532376.47901378,117827.461921827521
1649808000,2022-04-13 00:00:00,LTO/USDT,0.2157,0.2248,0.2134,0.2209,805732.52607535,176205.204248414636
1649721600,2022-04-12 00:00:00,LTO/USDT,0.2119,0.2201,0.21,0.216,692172.95139255,148686.553665777136
1649635200,2022-04-11 00:00:00,LTO/USDT,0.2395,0.2431,0.2096,0.2114,866445.96506387,194558.833208541994
1649548800,2022-04-10 00:00:00,LTO/USDT,0.2359,0.2545,0.2356,0.2395,1077346.81339543,264103.266227680629
1649462400,2022-04-09 00:00:00,LTO/USDT,0.2339,0.238,0.2327,0.2364,354206.43503866,83216.312355449072
1649376000,2022-04-08 00:00:00,LTO/USDT,0.2503,0.2537,0.2335,0.2341,592940.4740883,144957.169285910661
1649289600,2022-04-07 00:00:00,LTO/USDT,0.2476,0.2619,0.2417,0.2503,725032.007301,180203.939845186922
1649203200,2022-04-06 00:00:00,LTO/USDT,0.277,0.3,0.2476,0.2476,3415197.64838375,947289.659887202491
1649116800,2022-04-05 00:00:00,LTO/USDT,0.2629,0.2935,0.2576,0.2769,2127953.52533657,585311.488372211499
1649030400,2022-04-04 00:00:00,LTO/USDT,0.2722,0.2725,0.255,0.2629,762991.17488627,199733.055382413321
1648944000,2022-04-03 00:00:00,LTO/USDT,0.2649,0.2742,0.2639,0.2728,572537.21756358,154617.392236506569
1648857600,2022-04-02 00:00:00,LTO/USDT,0.2769,0.2828,0.2647,0.2651,1474292.18920699,404991.184114842903
1648771200,2022-04-01 00:00:00,LTO/USDT,0.2703,0.2884,0.2568,0.2769,1880925.3972447,510203.090342048174
1648684800,2022-03-31 00:00:00,LTO/USDT,0.2518,0.2757,0.2364,0.2703,3047255.94646502,786956.501591526639
1648598400,2022-03-30 00:00:00,LTO/USDT,0.2566,0.2625,0.2482,0.2517,3179493.27878666,811159.546581138947
1648512000,2022-03-29 00:00:00,LTO/USDT,0.2399,0.2707,0.2396,0.2567,4779821.96987686,1220688.138129944533
1648425600,2022-03-28 00:00:00,LTO/USDT,0.237,0.255,0.236,0.2399,3635260.75772459,883162.032555635894
1648339200,2022-03-27 00:00:00,LTO/USDT,0.2215,0.2386,0.2212,0.2367,3242033.08985134,744386.307213949363
1648252800,2022-03-26 00:00:00,LTO/USDT,0.2165,0.2252,0.2164,0.2215,2686092.97469781,590522.638958521152
1648166400,2022-03-25 00:00:00,LTO/USDT,0.2146,0.221,0.2106,0.2166,2702919.63404489,583578.244200847372
1648080000,2022-03-24 00:00:00,LTO/USDT,0.2143,0.2176,0.2098,0.2148,2716893.5896772,582753.794235329429
1647993600,2022-03-23 00:00:00,LTO/USDT,0.2147,0.2151,0.2093,0.2145,2983128.43706854,633339.528838643657
1647907200,2022-03-22 00:00:00,LTO/USDT,0.2175,0.2246,0.2141,0.2147,3087405.41070483,675565.111734213761
1647820800,2022-03-21 00:00:00,LTO/USDT,0.2087,0.2283,0.2072,0.2177,3582511.56323082,770493.689012857199
1647734400,2022-03-20 00:00:00,LTO/USDT,0.2066,0.2178,0.2021,0.2085,3327202.17059128,685094.818175654491
1647648000,2022-03-19 00:00:00,LTO/USDT,0.2008,0.2143,0.2003,0.2068,2772267.04179659,573330.053618934755
1647561600,2022-03-18 00:00:00,LTO/USDT,0.1974,0.2041,0.1927,0.2008,2526474.11813672,497367.60455862531
1647475200,2022-03-17 00:00:00,LTO/USDT,0.1931,0.2039,0.1911,0.1973,2983713.9664775,582372.991045170545
1647388800,2022-03-16 00:00:00,LTO/USDT,0.1884,0.1955,0.1873,0.1931,3020868.16820596,576237.180336463367
1647302400,2022-03-15 00:00:00,LTO/USDT,0.191,0.2038,0.1836,0.1884,3099016.01840109,583570.516489486456
1647216000,2022-03-14 00:00:00,LTO/USDT,0.1875,0.1912,0.1846,0.191,2389865.60455429,450686.947685832026
1647129600,2022-03-13 00:00:00,LTO/USDT,0.188,0.2006,0.1873,0.1877,2409760.01138278,458364.118430403254
1647043200,2022-03-12 00:00:00,LTO/USDT,0.197,0.201,0.1881,0.1881,2284271.72830523,441392.900385836885
1646956800,2022-03-11 00:00:00,LTO/USDT,0.192,0.1975,0.1881,0.1972,2598796.63779223,498402.239103231065
1646870400,2022-03-10 00:00:00,LTO/USDT,0.2027,0.2029,0.1882,0.1922,2804010.29833425,541468.756637756758
1646784000,2022-03-09 00:00:00,LTO/USDT,0.1896,0.2042,0.1893,0.2026,2900046.81168615,577035.274946304033
1646697600,2022-03-08 00:00:00,LTO/USDT,0.1926,0.1979,0.1892,0.1896,2704794.10752208,522128.966243406136
1646611200,2022-03-07 00:00:00,LTO/USDT,0.1901,0.2115,0.1888,0.1925,2512559.38690344,495751.362329439521
1646524800,2022-03-06 00:00:00,LTO/USDT,0.2,0.204,0.1899,0.1899,825445.42388383,161256.953501808718
1646438400,2022-03-05 00:00:00,LTO/USDT,0.1839,0.2449,0.1814,0.2004,5784136.42130472,1238215.544135237778
1646352000,2022-03-04 00:00:00,LTO/USDT,0.186,0.2229,0.1797,0.184,2918084.51780027,572091.905085953916
1646265600,2022-03-03 00:00:00,LTO/USDT,0.2007,0.2022,0.1845,0.1859,728744.86278404,140652.059790982319
1646179200,2022-03-02 00:00:00,LTO/USDT,0.1944,0.2073,0.191,0.2014,1646782.52987457,327784.884306920607
1646092800,2022-03-01 00:00:00,LTO/USDT,0.1898,0.2026,0.1845,0.1946,1054466.66821328,201690.785566504782
1646006400,2022-02-28 00:00:00,LTO/USDT,0.1695,0.19,0.168,0.1897,899881.59909733,161237.203189141969
1645920000,2022-02-27 00:00:00,LTO/USDT,0.18,0.1863,0.1665,0.1701,782763.14640201,138380.15431455344
1645833600,2022-02-26 00:00:00,LTO/USDT,0.1868,0.1923,0.1788,0.1802,697579.75763868,129081.424921736376
1645747200,2022-02-25 00:00:00,LTO/USDT,0.1645,0.1921,0.1641,0.1869,1688405.02262144,303056.502759717948
1645660800,2022-02-24 00:00:00,LTO/USDT,0.1745,0.1748,0.1493,0.1645,1384533.06305465,221268.896207351882
1645574400,2022-02-23 00:00:00,LTO/USDT,0.1854,0.1908,0.1746,0.1746,605873.68095582,112246.175341124302
1645488000,2022-02-22 00:00:00,LTO/USDT,0.1764,0.188,0.1702,0.1858,1034803.98813635,185938.449891871415
1645401600,2022-02-21 00:00:00,LTO/USDT,0.1872,0.2077,0.1757,0.1759,1322687.8169353,255975.810635589449
1645315200,2022-02-20 00:00:00,LTO/USDT,0.2083,0.2084,0.186,0.1876,628997.40921091,121508.843237785604
1645228800,2022-02-19 00:00:00,LTO/USDT,0.2087,0.2128,0.2019,0.2081,386785.35898647,80342.642483483491
1645142400,2022-02-18 00:00:00,LTO/USDT,0.2198,0.2248,0.2077,0.2085,698746.79405956,150175.476892951644
1645056000,2022-02-17 00:00:00,LTO/USDT,0.2495,0.2522,0.2187,0.2199,1618427.82940167,379794.018663692508
1644969600,2022-02-16 00:00:00,LTO/USDT,0.2396,0.2562,0.2356,0.2495,2385061.68241893,582730.914396196645
1644883200,2022-02-15 00:00:00,LTO/USDT,0.2333,0.2442,0.2304,0.2395,1437958.70859907,342092.73913563496
1644796800,2022-02-14 00:00:00,LTO/USDT,0.2372,0.2428,0.2297,0.2336,1067403.58926383,250561.349476445214
1644710400,2022-02-13 00:00:00,LTO/USDT,0.236,0.2584,0.2282,0.2374,2111052.46323435,506658.540386621893
1644624000,2022-02-12 00:00:00,LTO/USDT,0.2463,0.2516,0.2221,0.237,1851348.12401079,438601.853216102397
1644537600,2022-02-11 00:00:00,LTO/USDT,0.2346,0.285,0.2154,0.2464,3466496.73381388,835259.291158691278
1644451200,2022-02-10 00:00:00,LTO/USDT,0.2605,0.261,0.2314,0.236,2437320.20243021,597610.828553869042
1644364800,2022-02-09 00:00:00,LTO/USDT,0.2472,0.265,0.2397,0.2605,1178755.84610427,294994.526179609749
1644278400,2022-02-08 00:00:00,LTO/USDT,0.2502,0.255,0.2337,0.2478,1901086.06752867,463409.67237257327
1644192000,2022-02-07 00:00:00,LTO/USDT,0.2287,0.28,0.2225,0.2497,2715255.14461944,686463.12040424266
