https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CIX100,Volume USDT
1662076800,2022-09-02 00:00:00,CIX100/USDT,0.03687,0.0585,0.03535,0.03847,34994580.18869959,1484953.4545403719969
1661990400,2022-09-01 00:00:00,CIX100/USDT,0.0367,0.04022,0.03542,0.03682,19267844.1147,710793.169830059
1661904000,2022-08-31 00:00:00,CIX100/USDT,0.03743,0.03766,0.03501,0.03671,5343280.4501,198051.972354635
1661817600,2022-08-30 00:00:00,CIX100/USDT,0.03993,0.0406,0.03547,0.03743,6613046.7276,247349.574671044
1661731200,2022-08-29 00:00:00,CIX100/USDT,0.0386,0.04033,0.03801,0.03995,12297083.362,474365.914829532
1661644800,2022-08-28 00:00:00,CIX100/USDT,0.03615,0.045,0.03563,0.0386,12299712.3472,478403.665182581
1661558400,2022-08-27 00:00:00,CIX100/USDT,0.03668,0.03931,0.03456,0.03642,563305.19579454,20377.0042712759
1661472000,2022-08-26 00:00:00,CIX100/USDT,0.03891,0.03914,0.03668,0.03668,628520.4696,23894.244916288
1661385600,2022-08-25 00:00:00,CIX100/USDT,0.03966,0.04249,0.0389,0.03891,11024099.3301,447583.183971854
1661299200,2022-08-24 00:00:00,CIX100/USDT,0.04197,0.04303,0.03945,0.03966,18938523.2927,785073.777033716
1661212800,2022-08-23 00:00:00,CIX100/USDT,0.0401,0.04668,0.03979,0.04196,20248033.6524,863910.974156702
1661126400,2022-08-22 00:00:00,CIX100/USDT,0.04262,0.04349,0.03996,0.0401,19757153.33443504,828326.2435027269392
1661040000,2022-08-21 00:00:00,CIX100/USDT,0.04306,0.0524,0.04095,0.04262,21223469.4594,908233.824114763
1660953600,2022-08-20 00:00:00,CIX100/USDT,0.04499,0.0465,0.03942,0.04306,12220388.741,522442.879640699
1660867200,2022-08-19 00:00:00,CIX100/USDT,0.05455,0.05744,0.04471,0.04499,26966331.1367,1366933.565224217
1660780800,2022-08-18 00:00:00,CIX100/USDT,0.03684,0.072,0.03677,0.05454,41203296.43763671,2284544.1473456549477
1660694400,2022-08-17 00:00:00,CIX100/USDT,0.03582,0.03793,0.03569,0.03683,8817175.0888,323105.759188587
1660608000,2022-08-16 00:00:00,CIX100/USDT,0.03756,0.03793,0.03519,0.03582,7953420.9462,291418.147625723
1660521600,2022-08-15 00:00:00,CIX100/USDT,0.03732,0.03904,0.03701,0.03756,8601263.8296,326473.756373726
1660435200,2022-08-14 00:00:00,CIX100/USDT,0.0394,0.04062,0.03713,0.03732,7861680.7535,306898.21116635
1660348800,2022-08-13 00:00:00,CIX100/USDT,0.0394,0.03975,0.0393,0.0394,7193064.7623,283452.478971874
1660262400,2022-08-12 00:00:00,CIX100/USDT,0.03942,0.0398,0.03935,0.0394,4083005.9411,160951.382193756
1660176000,2022-08-11 00:00:00,CIX100/USDT,0.03948,0.0402,0.03934,0.03942,6652425.4641,262397.273226122
1660089600,2022-08-10 00:00:00,CIX100/USDT,0.03939,0.0406,0.03916,0.03948,6660607.223,262534.859168788
1660003200,2022-08-09 00:00:00,CIX100/USDT,0.04096,0.04157,0.039,0.03939,7350582.5239,291488.385150193
1659916800,2022-08-08 00:00:00,CIX100/USDT,0.04189,0.04232,0.04049,0.04096,6495824.989,269799.654084774
1659830400,2022-08-07 00:00:00,CIX100/USDT,0.04084,0.04264,0.03988,0.04189,7011107.1878,288312.628027901
1659744000,2022-08-06 00:00:00,CIX100/USDT,0.04048,0.0422,0.03906,0.04084,5699282.5335,230053.891568762
1659657600,2022-08-05 00:00:00,CIX100/USDT,0.04034,0.04152,0.03929,0.04048,5021185.0738,203865.905985561
1659571200,2022-08-04 00:00:00,CIX100/USDT,0.0422,0.04497,0.03884,0.04034,6482237.7702,267197.642053089
1659484800,2022-08-03 00:00:00,CIX100/USDT,0.04064,0.04506,0.03883,0.0422,5765465.32233246,236156.4662442397786
1659398400,2022-08-02 00:00:00,CIX100/USDT,0.03959,0.04283,0.0383,0.04064,4811343.959,192578.398301241
1659312000,2022-08-01 00:00:00,CIX100/USDT,0.03994,0.0413,0.03802,0.03959,3839993.1436,150780.266829049
1659225600,2022-07-31 00:00:00,CIX100/USDT,0.03977,0.043,0.0389,0.03994,3848276.80348082,153392.9279404643156
1659139200,2022-07-30 00:00:00,CIX100/USDT,0.03954,0.04239,0.0382,0.03977,3686800.5972,147159.311192155
1659052800,2022-07-29 00:00:00,CIX100/USDT,0.0406,0.04088,0.03877,0.03954,3264554.3354,129956.329876459
1658966400,2022-07-28 00:00:00,CIX100/USDT,0.03978,0.04314,0.0375,0.0406,3110230.1105,121915.449843161
1658880000,2022-07-27 00:00:00,CIX100/USDT,0.03929,0.04046,0.037,0.03978,3010592.5889,116584.713102135
1658793600,2022-07-26 00:00:00,CIX100/USDT,0.04038,0.04148,0.03877,0.03929,3007384.77676772,120378.0532108608384
1658707200,2022-07-25 00:00:00,CIX100/USDT,0.04258,0.04286,0.0403,0.04038,2740229.3372,114511.497138118
1658620800,2022-07-24 00:00:00,CIX100/USDT,0.04228,0.04607,0.04123,0.04258,3323512.73404926,141693.6595547426746
1658534400,2022-07-23 00:00:00,CIX100/USDT,0.0434,0.04343,0.0416,0.04228,2740791.1987,115964.491277732
1658448000,2022-07-22 00:00:00,CIX100/USDT,0.04325,0.04449,0.04161,0.0434,1574052.3495,67376.827225219
1658361600,2022-07-21 00:00:00,CIX100/USDT,0.04429,0.04452,0.04234,0.04351,206645.2621,8921.2670902946608
1658275200,2022-07-20 00:00:00,CIX100/USDT,0.04603,0.04603,0.04354,0.04432,334151.81915074,15005.3252464773254
1658188800,2022-07-19 00:00:00,CIX100/USDT,0.04344,0.05,0.04344,0.04636,901478.52470416,41688.6353858672558
1658102400,2022-07-18 00:00:00,CIX100/USDT,0.0422,0.048,0.04159,0.04321,1207509.63120786,53459.2717581850825
1658016000,2022-07-17 00:00:00,CIX100/USDT,0.04279,0.0483,0.04,0.0422,1607974.84039773,70761.4748570696705
1657929600,2022-07-16 00:00:00,CIX100/USDT,0.04337,0.04504,0.04159,0.04274,360386.78208873,15669.0481414250058
1657843200,2022-07-15 00:00:00,CIX100/USDT,0.04383,0.0448,0.04194,0.04336,187127.93640152,8101.1045427697489
1657756800,2022-07-14 00:00:00,CIX100/USDT,0.04274,0.04422,0.04227,0.04389,110968.515903,4810.4479458067527
1657670400,2022-07-13 00:00:00,CIX100/USDT,0.04354,0.04354,0.04111,0.04277,173033.04729911,7362.3761691260169
1657584000,2022-07-12 00:00:00,CIX100/USDT,0.04467,0.04774,0.043,0.04389,232258.42737225,10316.4138349724422
1657497600,2022-07-11 00:00:00,CIX100/USDT,0.04379,0.04749,0.04356,0.04441,451820.01946341,20601.8899166574118
1657411200,2022-07-10 00:00:00,CIX100/USDT,0.04462,0.04699,0.04295,0.04383,368881.10080679,16589.5661418119042
1657324800,2022-07-09 00:00:00,CIX100/USDT,0.04466,0.04598,0.04403,0.04462,176166.59189811,7861.5126416635255
1657238400,2022-07-08 00:00:00,CIX100/USDT,0.04386,0.04576,0.04386,0.04466,276874.47172578,12391.3799842377184
1657152000,2022-07-07 00:00:00,CIX100/USDT,0.04445,0.0516,0.04121,0.04386,1527098.6385987,68735.7237273216657
1657065600,2022-07-06 00:00:00,CIX100/USDT,0.04574,0.0497,0.0404,0.04448,1306085.48289821,57953.4772068445645
1656979200,2022-07-05 00:00:00,CIX100/USDT,0.04602,0.0465,0.04317,0.04574,450669.95881448,20130.6866957254747
1656892800,2022-07-04 00:00:00,CIX100/USDT,0.04686,0.04839,0.04485,0.04582,312676.29815779,14448.7818887564154
1656806400,2022-07-03 00:00:00,CIX100/USDT,0.04598,0.04755,0.0451,0.04686,223184.99687426,10282.1790710371468
1656720000,2022-07-02 00:00:00,CIX100/USDT,0.04557,0.04712,0.04488,0.04598,123314.46346818,5647.6825868240852
1656633600,2022-07-01 00:00:00,CIX100/USDT,0.04571,0.0488,0.04545,0.04557,280123.24113402,13216.7688681677072
1656547200,2022-06-30 00:00:00,CIX100/USDT,0.04721,0.04743,0.0451,0.04571,110245.27611365,5058.6999160983431
1656460800,2022-06-29 00:00:00,CIX100/USDT,0.04834,0.04855,0.046,0.04721,138498.5952746,6544.429346201473
1656374400,2022-06-28 00:00:00,CIX100/USDT,0.04782,0.04973,0.04628,0.04808,236219.83835123,11357.9619945642716
1656288000,2022-06-27 00:00:00,CIX100/USDT,0.04902,0.05057,0.0451,0.04782,495012.56310367,23634.1418662526978
1656201600,2022-06-26 00:00:00,CIX100/USDT,0.05124,0.05144,0.04874,0.04904,260901.71060394,12999.4259374535396
1656115200,2022-06-25 00:00:00,CIX100/USDT,0.05011,0.05929,0.04866,0.05094,1320152.36934067,70718.672875401392
1656028800,2022-06-24 00:00:00,CIX100/USDT,0.04774,0.05168,0.0466,0.05035,630045.85653765,30977.0416587298322
1655942400,2022-06-23 00:00:00,CIX100/USDT,0.04808,0.05,0.045,0.04772,601980.40428862,28838.7601379674972
1655856000,2022-06-22 00:00:00,CIX100/USDT,0.04688,0.04848,0.0453,0.04807,336770.75269863,15889.9803689009667
1655769600,2022-06-21 00:00:00,CIX100/USDT,0.04841,0.05006,0.0452,0.04688,583912.35714449,27630.9157636866665
1655683200,2022-06-20 00:00:00,CIX100/USDT,0.0492,0.051,0.04235,0.0482,899694.03231477,42207.0065640490584
1655596800,2022-06-19 00:00:00,CIX100/USDT,0.04334,0.05426,0.04085,0.04961,2646695.75827051,123133.2803855799127
1655510400,2022-06-18 00:00:00,CIX100/USDT,0.04616,0.04616,0.0404,0.04369,671616.95217138,28674.4199578179614
1655424000,2022-06-17 00:00:00,CIX100/USDT,0.04646,0.0493,0.0458,0.04616,368488.01967437,17330.6344294907702
1655337600,2022-06-16 00:00:00,CIX100/USDT,0.04962,0.05149,0.0458,0.04646,630710.91359538,30602.5806366524029
1655251200,2022-06-15 00:00:00,CIX100/USDT,0.04685,0.05676,0.04216,0.05,2714534.19220526,131378.4718567386565
1655164800,2022-06-14 00:00:00,CIX100/USDT,0.04178,0.0648,0.04032,0.04683,3517677.43253436,186380.2818268110582
1655078400,2022-06-13 00:00:00,CIX100/USDT,0.05296,0.05296,0.04152,0.04188,747736.63114964,34628.0939510698695
1654992000,2022-06-12 00:00:00,CIX100/USDT,0.05402,0.05569,0.052,0.05296,656919.22110506,35260.2358823154296
1654905600,2022-06-11 00:00:00,CIX100/USDT,0.06024,0.0655,0.05009,0.05435,1998835.95392854,117225.8084441486051
1654819200,2022-06-10 00:00:00,CIX100/USDT,0.06103,0.065,0.05914,0.06024,1052647.05174953,64794.3967144593532
1654732800,2022-06-09 00:00:00,CIX100/USDT,0.06438,0.0684,0.0577,0.06106,2822142.8883552,175283.8190849017343
1654646400,2022-06-08 00:00:00,CIX100/USDT,0.0603,0.0664,0.0587,0.06438,1407084.79350321,87292.0982396325074
1654560000,2022-06-07 00:00:00,CIX100/USDT,0.06218,0.0717,0.05816,0.06031,3372083.05796779,214224.5963670312913
1654473600,2022-06-06 00:00:00,CIX100/USDT,0.05984,0.06584,0.0583,0.06183,1459890.43593182,89456.6347953380536
1654387200,2022-06-05 00:00:00,CIX100/USDT,0.06014,0.0615,0.05749,0.05998,555697.47340396,33046.2075845405532
1654300800,2022-06-04 00:00:00,CIX100/USDT,0.05794,0.0625,0.0576,0.06014,656858.49915679,39689.0476738753344
1654214400,2022-06-03 00:00:00,CIX100/USDT,0.05813,0.0634,0.0566,0.05797,716678.69115899,42591.387052624997
1654128000,2022-06-02 00:00:00,CIX100/USDT,0.05894,0.05897,0.05633,0.05836,417832.4350562,24004.1810934267171
1654041600,2022-06-01 00:00:00,CIX100/USDT,0.06018,0.06072,0.0571,0.05895,623781.1610462,36729.2247837297844
1653955200,2022-05-31 00:00:00,CIX100/USDT,0.06393,0.0643,0.0562,0.06016,1674590.31448038,100747.5870029440872
1653868800,2022-05-30 00:00:00,CIX100/USDT,0.06277,0.06584,0.0599,0.06393,1348213.39952728,84895.5688046361885
1653782400,2022-05-29 00:00:00,CIX100/USDT,0.0628,0.0637,0.0595,0.06276,1011775.00820293,61963.9098555796614
1653696000,2022-05-28 00:00:00,CIX100/USDT,0.06381,0.06698,0.0617,0.06315,1048682.01805907,67383.8127745500774
1653609600,2022-05-27 00:00:00,CIX100/USDT,0.06419,0.07,0.06015,0.06381,1576400.23997103,100230.1723261493449
1653523200,2022-05-26 00:00:00,CIX100/USDT,0.063,0.0774,0.06158,0.06439,4186845.03682871,285425.1375754183478
1653436800,2022-05-25 00:00:00,CIX100/USDT,0.06244,0.065,0.05982,0.06298,762416.37934346,47343.5158498796876
1653350400,2022-05-24 00:00:00,CIX100/USDT,0.05924,0.06478,0.0576,0.0624,1052304.27920131,64963.028992982005
1653264000,2022-05-23 00:00:00,CIX100/USDT,0.0632,0.06998,0.05841,0.05928,2400789.60332455,152864.2178864746369
1653177600,2022-05-22 00:00:00,CIX100/USDT,0.06354,0.08417,0.0548,0.06274,8323406.47544051,547028.6355379887495
1653091200,2022-05-21 00:00:00,CIX100/USDT,0.04988,0.125,0.04956,0.06396,13132950.29834909,1077550.8259010409797
1653004800,2022-05-20 00:00:00,CIX100/USDT,0.0562,0.05676,0.0479,0.04952,1901786.28374973,100958.858747625989
1652918400,2022-05-19 00:00:00,CIX100/USDT,0.05068,0.059,0.04961,0.0562,2420588.92264514,132867.9566470848504
1652832000,2022-05-18 00:00:00,CIX100/USDT,0.0548,0.06,0.04879,0.0506,2040774.50118452,111308.8082063627793
1652745600,2022-05-17 00:00:00,CIX100/USDT,0.049,0.08105,0.04822,0.05508,7375345.39739512,442391.2136354974867
1652659200,2022-05-16 00:00:00,CIX100/USDT,0.05016,0.05113,0.045,0.04881,2338220.50065749,111427.5479024960083
1652572800,2022-05-15 00:00:00,CIX100/USDT,0.04489,0.05683,0.04196,0.05013,2621840.70837878,125715.733424688177
1652486400,2022-05-14 00:00:00,CIX100/USDT,0.0558,0.068,0.037,0.04489,4425065.64145673,205050.1821596642055
1652400000,2022-05-13 00:00:00,CIX100/USDT,0.02471,0.0864,0.02212,0.05565,8404180.25801023,461500.6207209592387
1652313600,2022-05-12 00:00:00,CIX100/USDT,0.03806,0.05128,0.02295,0.02473,2606741.03093142,88427.7321846890092
1652227200,2022-05-11 00:00:00,CIX100/USDT,0.07619,0.08509,0.0335,0.03806,3512702.59691363,195356.0401127365996
1652140800,2022-05-10 00:00:00,CIX100/USDT,0.06895,0.10254,0.06011,0.07619,5381073.05260631,437776.7712258528449
1652054400,2022-05-09 00:00:00,CIX100/USDT,0.0924,0.109,0.06408,0.06895,2966623.94380078,255473.9079313365601
1651968000,2022-05-08 00:00:00,CIX100/USDT,0.10157,0.129,0.09098,0.0924,4978028.65249635,544012.2191644072234
1651881600,2022-05-07 00:00:00,CIX100/USDT,0.10896,0.13797,0.08863,0.101,12149690.56563948,1361995.6544144383628
1651795200,2022-05-06 00:00:00,CIX100/USDT,0.09371,0.1755,0.08,0.10851,16474298.80711759,2009950.5171012110936
1651708800,2022-05-05 00:00:00,CIX100/USDT,0.13096,0.1366,0.08114,0.09365,8622259.41052558,886918.1927004462162
1651622400,2022-05-04 00:00:00,CIX100/USDT,0.07468,0.23779,0.068,0.13096,43134787.06975347,6272811.2016116251523
1651536000,2022-05-03 00:00:00,CIX100/USDT,0.03858,0.11761,0.03791,0.07466,6764902.96080081,547689.4561729754596
1651449600,2022-05-02 00:00:00,CIX100/USDT,0.03809,0.04303,0.03713,0.03832,763617.70299416,30740.9165683453616
1651363200,2022-05-01 00:00:00,CIX100/USDT,0.03935,0.0625,0.03656,0.03814,3368523.11945652,167776.3961140860883
1651276800,2022-04-30 00:00:00,CIX100/USDT,0.04272,0.0438,0.03917,0.03923,198054.26670717,8138.4297597741395
1651190400,2022-04-29 00:00:00,CIX100/USDT,0.0483,0.05026,0.04164,0.04282,132820.54703476,6122.7043975154866
1651104000,2022-04-28 00:00:00,CIX100/USDT,0.04792,0.05157,0.04587,0.04849,191946.20572521,9312.2773794680489
1651017600,2022-04-27 00:00:00,CIX100/USDT,0.0497,0.05175,0.04561,0.04811,260248.1734384,12577.3116994486513
1650931200,2022-04-26 00:00:00,CIX100/USDT,0.05188,0.06345,0.04879,0.04997,763520.83983677,42659.7760824137887
1650844800,2022-04-25 00:00:00,CIX100/USDT,0.05636,0.05651,0.04911,0.0518,487912.69168752,25280.6452811695746
1650758400,2022-04-24 00:00:00,CIX100/USDT,0.06085,0.06268,0.0527,0.05624,415049.31239554,24021.1062460002281
1650672000,2022-04-23 00:00:00,CIX100/USDT,0.06179,0.06502,0.05808,0.06107,221198.96488179,13577.0467646047361
1650585600,2022-04-22 00:00:00,CIX100/USDT,0.0656,0.06678,0.06112,0.0619,303768.90204005,19488.8523351760728
1650499200,2022-04-21 00:00:00,CIX100/USDT,0.06654,0.0885,0.06486,0.06581,2134547.74361156,160308.8814858820103
1650412800,2022-04-20 00:00:00,CIX100/USDT,0.06491,0.06805,0.0642,0.06659,129232.26025647,8507.6074528826275
1650326400,2022-04-19 00:00:00,CIX100/USDT,0.06818,0.06891,0.06155,0.06491,350068.19015759,22749.4006926406544
1650240000,2022-04-18 00:00:00,CIX100/USDT,0.06758,0.06889,0.06401,0.06819,253261.20816679,16737.8954180236104
1650153600,2022-04-17 00:00:00,CIX100/USDT,0.06877,0.07232,0.06578,0.06774,91671.75194962,6328.1997798226357
1650067200,2022-04-16 00:00:00,CIX100/USDT,0.06787,0.07503,0.06759,0.06877,188792.88220472,13432.975339270123
1649980800,2022-04-15 00:00:00,CIX100/USDT,0.06995,0.07235,0.06604,0.06774,249189.86393677,17104.9950793218704
1649894400,2022-04-14 00:00:00,CIX100/USDT,0.07441,0.07909,0.06816,0.06995,241182.65067836,17682.2741731483589
1649808000,2022-04-13 00:00:00,CIX100/USDT,0.06935,0.07509,0.06452,0.07398,583420.48573477,40518.9666866268097
1649721600,2022-04-12 00:00:00,CIX100/USDT,0.06569,0.07487,0.06569,0.06948,447705.05666295,31580.7704017397553
1649635200,2022-04-11 00:00:00,CIX100/USDT,0.0816,0.08232,0.06563,0.06586,16381853.29929436,1265490.6635323026934
1649548800,2022-04-10 00:00:00,CIX100/USDT,0.08148,0.1,0.08057,0.08184,21274055.88626132,1841149.4186178044295
1649462400,2022-04-09 00:00:00,CIX100/USDT,0.07896,0.08394,0.0778,0.08163,21064033.01014142,1678333.2267604006213
1649376000,2022-04-08 00:00:00,CIX100/USDT,0.08414,0.08576,0.07873,0.0789,22894528.89735694,1911928.7439046330351
1649289600,2022-04-07 00:00:00,CIX100/USDT,0.08836,0.08949,0.08264,0.08416,22864397.28704054,1972392.5894108956315
1649203200,2022-04-06 00:00:00,CIX100/USDT,0.09141,0.09254,0.08516,0.08838,14544526.5602156,1280003.9785840076992
1649116800,2022-04-05 00:00:00,CIX100/USDT,0.0906,0.09524,0.08998,0.09142,366148.53705863,34005.489597854808
1649030400,2022-04-04 00:00:00,CIX100/USDT,0.0935,0.09411,0.08852,0.0905,825738.33380123,75796.2616525400126
1648944000,2022-04-03 00:00:00,CIX100/USDT,0.093,0.0942,0.08746,0.0935,525015.95672486,47986.9603720940523
1648857600,2022-04-02 00:00:00,CIX100/USDT,0.09985,0.10226,0.093,0.09301,409167.81439638,40088.3934606930415
1648771200,2022-04-01 00:00:00,CIX100/USDT,0.09722,0.10166,0.09336,0.0999,311882.5252404,30393.3549679501272
1648684800,2022-03-31 00:00:00,CIX100/USDT,0.09375,0.10249,0.0932,0.09715,671249.44458108,65613.2699187319803
1648598400,2022-03-30 00:00:00,CIX100/USDT,0.09057,0.10599,0.09051,0.09386,20696533.58931505,1961707.6799809273774
1648512000,2022-03-29 00:00:00,CIX100/USDT,0.09642,0.10021,0.09042,0.09067,26854984.19745131,2566784.7091934724226
1648425600,2022-03-28 00:00:00,CIX100/USDT,0.08787,0.102,0.0867,0.0965,22999504.30093255,2187456.2080959213089
1648339200,2022-03-27 00:00:00,CIX100/USDT,0.09152,0.09168,0.08757,0.08779,19579682.82853731,1764739.6209138863256
1648252800,2022-03-26 00:00:00,CIX100/USDT,0.0922,0.09438,0.0849,0.09151,19019649.89984038,1730912.8404191884993
1648166400,2022-03-25 00:00:00,CIX100/USDT,0.09154,0.09488,0.08938,0.09215,25229918.31096918,2318400.4365972603309
1648080000,2022-03-24 00:00:00,CIX100/USDT,0.087,0.1,0.08637,0.09164,17800873.43955839,1616508.1394768722847
1647993600,2022-03-23 00:00:00,CIX100/USDT,0.089,0.09141,0.08594,0.087,480531.34208856,42452.6700179918015
1647907200,2022-03-22 00:00:00,CIX100/USDT,0.08737,0.08968,0.08579,0.08895,246466.71238869,21606.0509559261369
1647820800,2022-03-21 00:00:00,CIX100/USDT,0.0852,0.08908,0.08422,0.08745,233911.83420494,20299.0172308773878
1647734400,2022-03-20 00:00:00,CIX100/USDT,0.08678,0.08786,0.08415,0.0852,141375.56588306,12136.0373770519873
1647648000,2022-03-19 00:00:00,CIX100/USDT,0.09417,0.095,0.08502,0.08669,768286.94259646,68195.7196620400484
1647561600,2022-03-18 00:00:00,CIX100/USDT,0.08435,0.0953,0.08401,0.09408,1015978.21994733,92449.8394011211398
1647475200,2022-03-17 00:00:00,CIX100/USDT,0.0855,0.08744,0.08169,0.08441,255017.61607369,21461.0574010138986
1647388800,2022-03-16 00:00:00,CIX100/USDT,0.08134,0.08661,0.08127,0.0855,146363.48899539,12386.6360465154869
1647302400,2022-03-15 00:00:00,CIX100/USDT,0.08332,0.08515,0.08127,0.08127,136640.16789375,11379.3972144163727
1647216000,2022-03-14 00:00:00,CIX100/USDT,0.08217,0.08345,0.0812,0.08338,106170.98027453,8717.5268058563299
1647129600,2022-03-13 00:00:00,CIX100/USDT,0.08578,0.08745,0.08088,0.08209,484503.20813463,41059.6252577193388
1647043200,2022-03-12 00:00:00,CIX100/USDT,0.08367,0.08745,0.08089,0.08579,434968.91432757,36843.6858959967893
1646956800,2022-03-11 00:00:00,CIX100/USDT,0.08839,0.08901,0.08332,0.08359,291974.60585003,25299.1442650483744
1646870400,2022-03-10 00:00:00,CIX100/USDT,0.09677,0.09737,0.08482,0.08839,17403280.69532602,1567123.5643980845059
1646784000,2022-03-09 00:00:00,CIX100/USDT,0.08761,0.09737,0.08467,0.09677,22873502.15371414,2133878.0173974256002
1646697600,2022-03-08 00:00:00,CIX100/USDT,0.089,0.09737,0.08645,0.08774,2925744.78697804,264237.370395575956
1646611200,2022-03-07 00:00:00,CIX100/USDT,0.10753,0.11256,0.08587,0.08887,930465.29375724,91153.1163311506588
1646524800,2022-03-06 00:00:00,CIX100/USDT,0.11851,0.11866,0.10752,0.10753,250837.49400718,28463.4692492090482
1646438400,2022-03-05 00:00:00,CIX100/USDT,0.11115,0.12048,0.10698,0.11851,896504.07871428,102769.9452659679108
1646352000,2022-03-04 00:00:00,CIX100/USDT,0.10756,0.12457,0.1063,0.111,1653955.10113264,189155.0004273439729
1646265600,2022-03-03 00:00:00,CIX100/USDT,0.1122,0.11271,0.10666,0.10789,708484.85421224,78193.6436634987271
1646179200,2022-03-02 00:00:00,CIX100/USDT,0.11264,0.11676,0.10785,0.1122,8894348.4259846,997614.5360347499517
1646092800,2022-03-01 00:00:00,CIX100/USDT,0.11073,0.11982,0.10804,0.11264,13460069.39168162,1519656.9168246733681
1646006400,2022-02-28 00:00:00,CIX100/USDT,0.10494,0.11409,0.10317,0.11078,15173904.00922055,1625211.7543514079473
1645920000,2022-02-27 00:00:00,CIX100/USDT,0.10018,0.11899,0.09894,0.10512,19086747.24459928,1997329.603073636066
1645833600,2022-02-26 00:00:00,CIX100/USDT,0.10042,0.10301,0.09842,0.10016,15393265.67258149,1551974.3164565440804
1645747200,2022-02-25 00:00:00,CIX100/USDT,0.09848,0.10391,0.09561,0.1004,9907930.04475119,976170.9673970865446
1645660800,2022-02-24 00:00:00,CIX100/USDT,0.10257,0.10573,0.09518,0.0985,12255169.0656474,1203647.1993585015248
1645574400,2022-02-23 00:00:00,CIX100/USDT,0.10067,0.11147,0.0996,0.10239,10482269.16425499,1073032.4235029054977
1645488000,2022-02-22 00:00:00,CIX100/USDT,0.10916,0.10976,0.09912,0.10047,11612390.70097329,1190636.638031665965
1645401600,2022-02-21 00:00:00,CIX100/USDT,0.11409,0.11965,0.10881,0.10921,12066099.45175565,1381349.7627825193606
1645315200,2022-02-20 00:00:00,CIX100/USDT,0.11722,0.12181,0.11301,0.11406,13254806.58090541,1527340.4846205134074
1645228800,2022-02-19 00:00:00,CIX100/USDT,0.11779,0.1195,0.11608,0.11723,12159692.58543622,1428792.1779486925252
1645142400,2022-02-18 00:00:00,CIX100/USDT,0.12063,0.12285,0.11606,0.11779,15424147.0265824,1846107.7073937162268
1645056000,2022-02-17 00:00:00,CIX100/USDT,0.12712,0.13212,0.12,0.12056,14661909.52195162,1845269.7987127800212
1644969600,2022-02-16 00:00:00,CIX100/USDT,0.1314,0.13502,0.12299,0.12727,16172082.12808272,2087214.0065971020514
1644883200,2022-02-15 00:00:00,CIX100/USDT,0.12602,0.14,0.12546,0.13107,14869338.60133007,1960904.7439778132334
1644796800,2022-02-14 00:00:00,CIX100/USDT,0.1301,0.1331,0.1224,0.12617,15746258.24810815,2018967.5179357789067
1644710400,2022-02-13 00:00:00,CIX100/USDT,0.11571,0.15304,0.11329,0.13006,18560991.60766686,2345753.0634832673589
1644624000,2022-02-12 00:00:00,CIX100/USDT,0.11701,0.12181,0.112,0.11599,19450533.30895166,2275595.7473556463728
1644537600,2022-02-11 00:00:00,CIX100/USDT,0.13788,0.14336,0.11572,0.117,20439436.64489308,2635260.5183783399039
1644451200,2022-02-10 00:00:00,CIX100/USDT,0.12676,0.1448,0.118,0.13781,18436949.96681185,2384212.6630945234833
