https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TXA,Volume USDT
1660694400,2022-08-17 00:00:00,TXA/USDT,0.6379,0.6433,0.5579,0.5999,188772.75744719,115351.07892006849
1660608000,2022-08-16 00:00:00,TXA/USDT,0.6126,0.6459,0.5848,0.6433,111761.373176,69005.856366449191
1660521600,2022-08-15 00:00:00,TXA/USDT,0.648,0.665,0.603,0.6126,203327.45866904,128936.6615549389
1660435200,2022-08-14 00:00:00,TXA/USDT,0.6679,0.682,0.6365,0.6481,45224.01209029,29749.896564894381
1660348800,2022-08-13 00:00:00,TXA/USDT,0.6588,0.6808,0.657,0.6678,23665.95747312,15868.900409996267
1660262400,2022-08-12 00:00:00,TXA/USDT,0.6677,0.6839,0.63,0.6654,61853.6673119,41162.873271086813
1660176000,2022-08-11 00:00:00,TXA/USDT,0.6823,0.6889,0.6518,0.6678,71173.01846205,48258.568424948466
1660089600,2022-08-10 00:00:00,TXA/USDT,0.67,0.7151,0.6352,0.6829,161067.8210991,107305.43823991767
1660003200,2022-08-09 00:00:00,TXA/USDT,0.7522,0.7576,0.67,0.67,159373.63485265,114236.635750851937
1659916800,2022-08-08 00:00:00,TXA/USDT,0.727,0.79,0.71,0.7579,212418.15990278,155913.635034271417
1659830400,2022-08-07 00:00:00,TXA/USDT,0.7064,0.7449,0.7,0.7214,42675.74510837,30677.899242841137
1659744000,2022-08-06 00:00:00,TXA/USDT,0.697,0.78,0.6783,0.705,138591.85285484,100163.751559659253
1659657600,2022-08-05 00:00:00,TXA/USDT,0.7084,0.7211,0.6783,0.7,54544.2808693,37760.299565108738
1659571200,2022-08-04 00:00:00,TXA/USDT,0.6772,0.78,0.6731,0.7088,116757.63736818,82974.475117333033
1659484800,2022-08-03 00:00:00,TXA/USDT,0.673,0.8,0.6697,0.6772,156732.76222326,112777.076670353533
1659398400,2022-08-02 00:00:00,TXA/USDT,0.6952,0.7098,0.6431,0.673,60296.16829543,41002.624210777991
1659312000,2022-08-01 00:00:00,TXA/USDT,0.7182,0.7184,0.6529,0.699,89208.5284115,60797.695639771804
1659225600,2022-07-31 00:00:00,TXA/USDT,0.7227,0.8464,0.6992,0.7181,133826.36495719,101106.875743607108
1659139200,2022-07-30 00:00:00,TXA/USDT,0.7065,0.77,0.6828,0.7227,63800.74412634,45870.180372596004
1659052800,2022-07-29 00:00:00,TXA/USDT,0.7466,0.7572,0.6872,0.7065,70380.8378755,50693.832558221705
1658966400,2022-07-28 00:00:00,TXA/USDT,0.7528,0.7965,0.7188,0.7527,103935.56196587,78471.605807413457
1658880000,2022-07-27 00:00:00,TXA/USDT,0.7885,0.8128,0.6779,0.747,100231.44854228,76133.267089614456
1658793600,2022-07-26 00:00:00,TXA/USDT,0.7464,0.895,0.6917,0.7888,182571.31917158,142754.399697378628
1658707200,2022-07-25 00:00:00,TXA/USDT,0.7915,0.7991,0.735,0.7462,50403.41395486,38499.441904890002
1658620800,2022-07-24 00:00:00,TXA/USDT,0.7778,0.8495,0.7468,0.7983,95413.0394107,75964.534020284488
1658534400,2022-07-23 00:00:00,TXA/USDT,0.8453,0.869,0.7646,0.7779,143295.47964718,114302.163013229577
1658448000,2022-07-22 00:00:00,TXA/USDT,0.9834,1.0107,0.82,0.8451,256170.06737734,228932.300139559896
1658361600,2022-07-21 00:00:00,TXA/USDT,0.7548,1.1669,0.7224,0.99,560245.3732478,546873.718310425428
1658275200,2022-07-20 00:00:00,TXA/USDT,0.8532,0.8786,0.73,0.7622,113415.99643101,92431.489448729695
1658188800,2022-07-19 00:00:00,TXA/USDT,0.9136,1.064,0.8239,0.86,162624.11565887,146650.707107451244
1658102400,2022-07-18 00:00:00,TXA/USDT,0.8598,1.02,0.7608,0.9134,238674.62165878,208368.978053711162
1658016000,2022-07-17 00:00:00,TXA/USDT,0.9933,1.0059,0.8455,0.86,96322.54137332,87495.575700898192
1657929600,2022-07-16 00:00:00,TXA/USDT,0.9844,1.05,0.8133,0.9852,191773.24893917,179958.811658950113
1657843200,2022-07-15 00:00:00,TXA/USDT,1.0347,1.1069,0.9569,0.9933,177321.89953868,184392.59031691314
1657756800,2022-07-14 00:00:00,TXA/USDT,1.1122,1.1617,1.024,1.0439,165931.38969065,178287.434347664945
1657670400,2022-07-13 00:00:00,TXA/USDT,1.0914,1.5242,1.047,1.1118,594152.27439207,733569.311979748153
1657584000,2022-07-12 00:00:00,TXA/USDT,1.1229,1.2106,0.9706,1.0915,259618.02985761,279147.661488966731
1657497600,2022-07-11 00:00:00,TXA/USDT,1.338,1.35,1.0792,1.13,284131.47889523,347145.961682257758
1657411200,2022-07-10 00:00:00,TXA/USDT,1.4066,1.4488,1.12,1.3366,656433.21704886,840606.494484622972
1657324800,2022-07-09 00:00:00,TXA/USDT,0.5887,2.5,0.5887,1.4073,3026745.37184429,4327106.358259424271
1657238400,2022-07-08 00:00:00,TXA/USDT,0.7348,0.7601,0.5403,0.5928,483048.72437712,302977.040870459121
1657152000,2022-07-07 00:00:00,TXA/USDT,0.8209,1.9697,0.6292,0.7348,4043485.88368437,4100517.4400061641
1657065600,2022-07-06 00:00:00,TXA/USDT,0.3008,0.95,0.28,0.814,1533970.53113783,774913.126245459397
1656979200,2022-07-05 00:00:00,TXA/USDT,0.3128,0.3148,0.285,0.3011,64620.26763038,19473.823841148449
1656892800,2022-07-04 00:00:00,TXA/USDT,0.307,0.4,0.2792,0.3129,348266.50244977,116167.095247920592
1656806400,2022-07-03 00:00:00,TXA/USDT,0.3151,0.3151,0.27,0.3111,38888.67046554,11297.357133199936
1656720000,2022-07-02 00:00:00,TXA/USDT,0.3143,0.3176,0.2885,0.3151,36371.22124812,11194.395842335102
1656633600,2022-07-01 00:00:00,TXA/USDT,0.3331,0.3389,0.3063,0.3101,52964.91174039,17020.657457004427
1656547200,2022-06-30 00:00:00,TXA/USDT,0.3814,0.3856,0.3262,0.3363,96813.93065091,33400.632344112358
1656460800,2022-06-29 00:00:00,TXA/USDT,0.408,0.4112,0.37,0.38,78314.67155463,29716.748441696579
1656374400,2022-06-28 00:00:00,TXA/USDT,0.4385,0.4452,0.4049,0.4117,101026.96852034,43061.115672141736
1656288000,2022-06-27 00:00:00,TXA/USDT,0.427,0.4649,0.413,0.4385,317462.46158827,134164.820946205298
1656201600,2022-06-26 00:00:00,TXA/USDT,0.4155,0.4435,0.4125,0.427,347596.70389672,149162.020128744805
1656115200,2022-06-25 00:00:00,TXA/USDT,0.4193,0.4295,0.404,0.4198,114859.68729781,47448.063722670238
1656028800,2022-06-24 00:00:00,TXA/USDT,0.4126,0.4329,0.3968,0.4155,442295.97926889,183903.373513595289
1655942400,2022-06-23 00:00:00,TXA/USDT,0.4047,0.4502,0.4044,0.4126,271010.82664819,113548.74107743078
1655856000,2022-06-22 00:00:00,TXA/USDT,0.4463,0.4676,0.4046,0.4046,163771.91806828,71299.017150052242
1655769600,2022-06-21 00:00:00,TXA/USDT,0.4158,0.592,0.4126,0.4463,551122.81313249,275572.139209589796
1655683200,2022-06-20 00:00:00,TXA/USDT,0.3863,0.49,0.3801,0.4157,489593.6834224,200310.911585910999
1655596800,2022-06-19 00:00:00,TXA/USDT,0.3739,0.4256,0.3739,0.3897,157731.18074305,64572.569981421938
1655510400,2022-06-18 00:00:00,TXA/USDT,0.4169,0.4205,0.3503,0.3737,65427.03450703,25184.531337418255
1655424000,2022-06-17 00:00:00,TXA/USDT,0.432,0.5357,0.4047,0.4169,358875.51749439,158593.665030931482
1655337600,2022-06-16 00:00:00,TXA/USDT,0.4198,0.48,0.41,0.432,311524.19373037,135733.948935292839
1655251200,2022-06-15 00:00:00,TXA/USDT,0.4213,0.449,0.3538,0.4198,408964.14650001,162188.698622691761
1655164800,2022-06-14 00:00:00,TXA/USDT,0.3956,0.5326,0.3855,0.4213,472008.00311096,203102.017739803988
1655078400,2022-06-13 00:00:00,TXA/USDT,0.4655,0.493,0.3682,0.3956,200313.76317446,85694.655820543437
1654992000,2022-06-12 00:00:00,TXA/USDT,0.5452,0.5502,0.4542,0.4659,301649.17508851,151655.856116805196
1654905600,2022-06-11 00:00:00,TXA/USDT,0.5975,0.605,0.49,0.5427,298143.18938897,163100.706825152135
1654819200,2022-06-10 00:00:00,TXA/USDT,0.6035,0.6303,0.5893,0.5976,307951.0059643,185546.548391780936
1654732800,2022-06-09 00:00:00,TXA/USDT,0.6172,0.6679,0.5893,0.6035,242187.16928704,151472.931976811137
1654646400,2022-06-08 00:00:00,TXA/USDT,0.6055,0.67,0.6,0.6172,154174.18689799,97517.076194934133
1654560000,2022-06-07 00:00:00,TXA/USDT,0.5929,0.7,0.5542,0.602,441260.29208149,271672.725355463992
1654473600,2022-06-06 00:00:00,TXA/USDT,0.6099,0.85,0.58,0.5934,584028.88832347,379310.774812096482
1654387200,2022-06-05 00:00:00,TXA/USDT,0.5404,0.7,0.534,0.6125,509566.52046827,305763.560654745511
1654300800,2022-06-04 00:00:00,TXA/USDT,0.6007,0.6199,0.5403,0.5404,104594.32738194,59914.369871123744
1654214400,2022-06-03 00:00:00,TXA/USDT,0.6258,0.6587,0.54,0.6007,261607.56843085,153835.264052644868
1654128000,2022-06-02 00:00:00,TXA/USDT,0.5251,0.796,0.5005,0.6258,484966.09890863,312650.173814064413
1654041600,2022-06-01 00:00:00,TXA/USDT,0.5715,0.6162,0.5122,0.5251,166806.76949855,93042.419492879743
1653955200,2022-05-31 00:00:00,TXA/USDT,0.66,0.672,0.57,0.5715,324190.87750361,197315.293813755579
1653868800,2022-05-30 00:00:00,TXA/USDT,0.5976,0.87,0.588,0.66,849948.02442653,604100.380840568286
1653782400,2022-05-29 00:00:00,TXA/USDT,0.5147,0.65,0.4749,0.5976,315073.99754867,180121.396006215879
1653696000,2022-05-28 00:00:00,TXA/USDT,0.5832,0.6588,0.5145,0.5147,182851.04313749,104538.092496371905
1653609600,2022-05-27 00:00:00,TXA/USDT,0.6077,0.726,0.5384,0.576,187952.4227103,111380.916851852793
1653523200,2022-05-26 00:00:00,TXA/USDT,0.7386,0.7428,0.5741,0.6017,456739.9214234,282616.415139058897
1653436800,2022-05-25 00:00:00,TXA/USDT,0.714,0.974,0.655,0.7386,312561.74773592,246467.354337043947
1653350400,2022-05-24 00:00:00,TXA/USDT,0.8903,0.9241,0.655,0.714,179292.36415083,136615.075015368291
1653264000,2022-05-23 00:00:00,TXA/USDT,1.05,1.1051,0.8769,0.8903,226430.73676303,228032.824410625118
1653177600,2022-05-22 00:00:00,TXA/USDT,1.04,1.163,0.978,1.0521,138416.22995479,145875.96806999229
1653091200,2022-05-21 00:00:00,TXA/USDT,1.1701,1.33,0.99,1.04,303534.5896995,336413.104653590954
1653004800,2022-05-20 00:00:00,TXA/USDT,0.924,1.6586,0.9,1.1701,463275.32084547,534841.212815971134
1652918400,2022-05-19 00:00:00,TXA/USDT,1.205,1.2748,0.8678,0.9321,417281.97570365,461361.751640786291
1652832000,2022-05-18 00:00:00,TXA/USDT,1.69,2.13,1.075,1.196,634513.83804511,962399.150901731941
1652745600,2022-05-17 00:00:00,TXA/USDT,0.47,5.49,0.45,1.6901,1557082.51893454,3761065.739314983003
1652659200,2022-05-16 00:00:00,TXA/USDT,0.5101,0.6606,0.47,0.47,76028.0861745,41566.784913902404
1652572800,2022-05-15 00:00:00,TXA/USDT,0.5,0.6515,0.447,0.5101,79683.88261114,41584.685020559573
1652486400,2022-05-14 00:00:00,TXA/USDT,0.5495,0.7254,0.3715,0.5001,138808.11671129,74743.12154131051
1652400000,2022-05-13 00:00:00,TXA/USDT,0.5,0.8993,0.4504,0.5495,224671.27680297,149000.050266153357
1652313600,2022-05-12 00:00:00,TXA/USDT,1.8697,1.8702,0.4337,0.5,208340.68738403,252661.835069720781
1652227200,2022-05-11 00:00:00,TXA/USDT,2.0131,2.0131,1.8247,1.8697,224666.79241311,426079.733106244203
1652140800,2022-05-10 00:00:00,TXA/USDT,1.943,2.0365,1.9186,2.0131,360590.64963114,700876.752117284022
1652054400,2022-05-09 00:00:00,TXA/USDT,1.8334,2.0467,1.8192,1.941,74039.69537099,142928.083139579769
1651968000,2022-05-08 00:00:00,TXA/USDT,1.6898,1.849,1.6898,1.83,13123.52434231,23449.645543772535
1651881600,2022-05-07 00:00:00,TXA/USDT,1.65,1.7731,1.6263,1.7026,66637.25646363,110868.236323592885
1651795200,2022-05-06 00:00:00,TXA/USDT,1.6805,1.8235,1.6306,1.647,338342.65228526,559408.139270570644
1651708800,2022-05-05 00:00:00,TXA/USDT,1.6686,1.8406,1.6598,1.6906,148529.04886934,250489.022236140495
1651622400,2022-05-04 00:00:00,TXA/USDT,1.686,1.7255,1.6351,1.6686,349833.5990609,582985.492271034258
1651536000,2022-05-03 00:00:00,TXA/USDT,1.6928,1.736,1.6651,1.6884,333720.91943045,558324.25125033427
1651449600,2022-05-02 00:00:00,TXA/USDT,1.8101,1.8132,1.6777,1.6902,17080.5397226,29510.0624425047
1651363200,2022-05-01 00:00:00,TXA/USDT,1.8692,1.872,1.7991,1.8129,15053.74392265,27512.72629097921
1651276800,2022-04-30 00:00:00,TXA/USDT,1.9445,1.9641,1.8489,1.8684,56958.91249303,110332.850781665471
1651190400,2022-04-29 00:00:00,TXA/USDT,1.9424,1.9526,1.9303,1.9443,267851.7494884,520599.89024377532
1651104000,2022-04-28 00:00:00,TXA/USDT,2.0609,2.0611,1.9354,1.9375,114982.70424607,236440.87761479876
1651017600,2022-04-27 00:00:00,TXA/USDT,2.0578,2.0745,2.0392,2.061,276305.19649349,568730.069111299278
1650931200,2022-04-26 00:00:00,TXA/USDT,2.0645,2.0686,2.0357,2.0579,186284.07495128,383426.160860144608
1650844800,2022-04-25 00:00:00,TXA/USDT,2.088,2.1057,2.061,2.0645,37034.82889947,76578.193263566083
1650758400,2022-04-24 00:00:00,TXA/USDT,2.0479,2.1031,2.0479,2.1031,3292.57180589,6788.01892561496
1650672000,2022-04-23 00:00:00,TXA/USDT,1.9608,2.0479,1.954,2.0445,69946.61524211,140781.47124469921
1650585600,2022-04-22 00:00:00,TXA/USDT,2.0011,2.011,1.9637,1.9696,307077.86794409,615025.51606245143
1650499200,2022-04-21 00:00:00,TXA/USDT,2.0099,2.011,1.9777,2.001,546916.07352172,1098435.987722134169
1650412800,2022-04-20 00:00:00,TXA/USDT,1.9921,2.0273,1.9179,2.0099,332367.75701652,662328.140401687585
1650326400,2022-04-19 00:00:00,TXA/USDT,1.9349,2.0634,1.9231,1.9921,153585.44515654,303990.411502804962
1650240000,2022-04-18 00:00:00,TXA/USDT,1.9668,1.9688,1.9287,1.9305,88920.31105697,174673.798944116292
1650153600,2022-04-17 00:00:00,TXA/USDT,1.971,1.975,1.9588,1.9668,345273.91708282,679959.120657481174
1650067200,2022-04-16 00:00:00,TXA/USDT,1.8902,2.0343,1.8902,1.971,247583.01536653,478145.449970800813
1649980800,2022-04-15 00:00:00,TXA/USDT,1.9168,1.9169,1.8864,1.8974,307161.21269042,587678.478272314172
1649894400,2022-04-14 00:00:00,TXA/USDT,1.9765,1.9765,1.9082,1.9082,35980.60824573,69746.089834923759
1649808000,2022-04-13 00:00:00,TXA/USDT,1.9898,2.0037,1.9617,1.9767,268014.69531022,532335.944002892278
1649721600,2022-04-12 00:00:00,TXA/USDT,1.9884,1.9969,1.9865,1.9898,397786.17002001,791158.125872331447
1649635200,2022-04-11 00:00:00,TXA/USDT,2.001,2.001,1.9778,1.9885,246862.15405809,491161.237064456621
1649548800,2022-04-10 00:00:00,TXA/USDT,1.9879,2.0561,1.9849,2.0008,196561.23934766,391757.609661940683
1649462400,2022-04-09 00:00:00,TXA/USDT,2.0011,2.0264,1.9851,1.9885,93173.48607995,185983.341784343889
1649376000,2022-04-08 00:00:00,TXA/USDT,2.0005,2.0147,1.9968,2.001,162401.06101698,325088.426097835451
1649289600,2022-04-07 00:00:00,TXA/USDT,2.0091,2.0127,1.9994,2.0039,10109.75126082,20244.351673523419
1649203200,2022-04-06 00:00:00,TXA/USDT,2.0049,2.0566,1.9845,2.004,232606.96051756,472459.838702108439
1649116800,2022-04-05 00:00:00,TXA/USDT,2.0062,2.0092,2.0003,2.0049,331412.22425099,664883.631129866959
1649030400,2022-04-04 00:00:00,TXA/USDT,2.0151,2.0177,2.0012,2.0062,465809.51955803,937331.255163118075
1648944000,2022-04-03 00:00:00,TXA/USDT,2.0318,2.0467,2.0125,2.0151,160887.75966881,324586.049385732856
1648857600,2022-04-02 00:00:00,TXA/USDT,2.0638,2.15,2.0189,2.0278,93924.38692785,193777.462894210708
1648771200,2022-04-01 00:00:00,TXA/USDT,2.0948,2.1752,2.0371,2.0639,331708.35768331,684774.329688065608
1648684800,2022-03-31 00:00:00,TXA/USDT,2.0023,2.2022,1.9985,2.098,326591.07924997,669514.659914279846
1648598400,2022-03-30 00:00:00,TXA/USDT,1.9974,2.0148,1.9957,2.0024,235183.0819419,470689.094526341985
1648512000,2022-03-29 00:00:00,TXA/USDT,1.9596,2.0125,1.9595,1.9975,268204.33136406,532817.218142760969
1648425600,2022-03-28 00:00:00,TXA/USDT,1.9165,2.0113,1.9165,1.9632,111812.96917109,216562.98163236546
1648339200,2022-03-27 00:00:00,TXA/USDT,1.9045,1.9203,1.9004,1.9127,47474.63750585,90990.56270010985
1648252800,2022-03-26 00:00:00,TXA/USDT,1.9179,1.9323,1.8936,1.9029,179961.96232908,345018.914232414724
1648166400,2022-03-25 00:00:00,TXA/USDT,1.9174,1.9319,1.9104,1.918,252811.58233354,484655.388274429472
1648080000,2022-03-24 00:00:00,TXA/USDT,1.9163,1.9224,1.9131,1.9174,55252.30713585,105931.649222743773
1647993600,2022-03-23 00:00:00,TXA/USDT,1.9332,1.9466,1.9133,1.9162,133445.14852973,257969.886586682414
1647907200,2022-03-22 00:00:00,TXA/USDT,1.9302,1.9384,1.926,1.9332,276164.97214629,533116.707336198406
1647820800,2022-03-21 00:00:00,TXA/USDT,1.8909,1.9465,1.8909,1.9243,110945.50211164,213659.100578347151
1647734400,2022-03-20 00:00:00,TXA/USDT,1.9307,1.9418,1.8692,1.8909,169073.55994926,326230.272962196198
1647648000,2022-03-19 00:00:00,TXA/USDT,1.9302,1.9317,1.8837,1.9307,110913.39012709,214106.072762917931
1647561600,2022-03-18 00:00:00,TXA/USDT,1.936,1.936,1.9198,1.9253,174998.34496921,337927.063023466444
1647475200,2022-03-17 00:00:00,TXA/USDT,1.9618,1.9623,1.9289,1.9394,93122.74692033,182681.261217575239
1647388800,2022-03-16 00:00:00,TXA/USDT,1.964,1.9663,1.9525,1.9619,147412.96505474,289243.424798515994
1647302400,2022-03-15 00:00:00,TXA/USDT,1.9692,1.9743,1.9585,1.9595,179670.80411293,353924.631076861119
1647216000,2022-03-14 00:00:00,TXA/USDT,1.9692,1.986,1.9566,1.9692,307163.9540615,605451.607913273006
1647129600,2022-03-13 00:00:00,TXA/USDT,1.9753,1.9753,1.9592,1.9693,128304.43027148,252682.218598891102
1647043200,2022-03-12 00:00:00,TXA/USDT,1.9824,1.9876,1.9657,1.9691,1702.77154221,3362.767146485944
1646956800,2022-03-11 00:00:00,TXA/USDT,2.0149,2.016,1.9834,1.994,134318.44597967,269337.541624771471
1646870400,2022-03-10 00:00:00,TXA/USDT,2.0382,2.0418,2.0146,2.0146,198939.01891459,405299.007123645485
1646784000,2022-03-09 00:00:00,TXA/USDT,2.0377,2.0525,2.0328,2.0382,221441.95861208,450874.691952751181
1646697600,2022-03-08 00:00:00,TXA/USDT,2.0635,2.0639,2.036,2.0411,269922.6881,555989.94719639
1646611200,2022-03-07 00:00:00,TXA/USDT,2.0638,2.0639,2.06,2.0624,221863.98175366,457687.379722848874
1646524800,2022-03-06 00:00:00,TXA/USDT,2.0647,2.0682,2.0632,2.0638,141090.21751343,291322.395828178177
1646438400,2022-03-05 00:00:00,TXA/USDT,2.0646,2.0675,2.0623,2.0647,427749.19310509,883226.892550675897
1646352000,2022-03-04 00:00:00,TXA/USDT,2.0758,2.0767,2.0617,2.0647,281168.9266,581543.6633544
1646265600,2022-03-03 00:00:00,TXA/USDT,2.0772,2.0798,2.0718,2.0758,530357.88678942,1101117.437749639596
1646179200,2022-03-02 00:00:00,TXA/USDT,2.1443,2.1458,2.0605,2.0772,86517.80774349,180279.401227073206
1646092800,2022-03-01 00:00:00,TXA/USDT,2.1633,2.1674,2.1303,2.1443,85176.93142729,183942.245202646203
1646006400,2022-02-28 00:00:00,TXA/USDT,2.1949,2.1968,2.1612,2.1633,52083.29037574,112855.652830845632
1645920000,2022-02-27 00:00:00,TXA/USDT,2.2004,2.202,2.1939,2.1968,192528.4938539,423722.1688847878
1645833600,2022-02-26 00:00:00,TXA/USDT,2.2471,2.2475,2.1902,2.2009,190101.45354615,419682.190228455455
1645747200,2022-02-25 00:00:00,TXA/USDT,2.25,2.2519,2.2385,2.2471,203063.12084713,456164.649308846287
1645660800,2022-02-24 00:00:00,TXA/USDT,2.3994,2.3996,2.25,2.25,35154.97022399,81937.437512239998
1645574400,2022-02-23 00:00:00,TXA/USDT,2.4557,2.4605,2.3975,2.3994,354682.20889508,869134.526355117801
1645488000,2022-02-22 00:00:00,TXA/USDT,2.5456,2.5463,2.4428,2.4557,389777.6209374,960874.522898839811
1645401600,2022-02-21 00:00:00,TXA/USDT,2.5591,2.5647,2.5271,2.5456,432013.22003626,1101404.14178905383
1645315200,2022-02-20 00:00:00,TXA/USDT,2.5921,2.5925,2.5489,2.5585,419536.6505,1079576.81200892
1645228800,2022-02-19 00:00:00,TXA/USDT,2.5926,2.5961,2.5882,2.5921,255330.78814898,661861.506246492486
1645142400,2022-02-18 00:00:00,TXA/USDT,2.6404,2.6419,2.5883,2.5924,321481.9867,845245.42338852
1645056000,2022-02-17 00:00:00,TXA/USDT,2.662,2.6737,2.6346,2.6404,150170.92443782,397344.770496129583
1644969600,2022-02-16 00:00:00,TXA/USDT,2.6619,2.6799,2.6583,2.6613,6343.15345054,16929.192654822028
1644883200,2022-02-15 00:00:00,TXA/USDT,2.6319,2.6639,2.6319,2.6618,32920.39046801,87088.612375524274
1644796800,2022-02-14 00:00:00,TXA/USDT,2.6483,2.6774,2.6123,2.6271,22594.08200681,59705.083153107396
1644710400,2022-02-13 00:00:00,TXA/USDT,2.6081,2.6518,2.6062,2.646,37412.25743539,98797.64757007496
1644624000,2022-02-12 00:00:00,TXA/USDT,2.5406,2.6094,2.5366,2.6026,9653.7603617,24891.921717268958
1644537600,2022-02-11 00:00:00,TXA/USDT,2.4239,2.5527,2.4062,2.5372,25472.87079768,63262.103755561849
1644451200,2022-02-10 00:00:00,TXA/USDT,2.4227,2.4308,2.41,2.424,8548.97675089,20708.410750237901
1644364800,2022-02-09 00:00:00,TXA/USDT,2.4406,2.4441,2.4063,2.4226,183860.09914325,446665.580952334132
1644278400,2022-02-08 00:00:00,TXA/USDT,2.4257,2.4602,2.4254,2.4406,168326.76107111,410591.286450201742
1644192000,2022-02-07 00:00:00,TXA/USDT,2.4409,2.45,2.4221,2.4254,134606.50010539,328426.004033493546
1644105600,2022-02-06 00:00:00,TXA/USDT,2.4457,2.4507,2.4386,2.4423,3169.03941018,7746.095788153302
1644019200,2022-02-05 00:00:00,TXA/USDT,2.4428,2.4614,2.4384,2.4451,4147.75368075,10168.361840435487
1643932800,2022-02-04 00:00:00,TXA/USDT,2.4182,2.4428,2.4144,2.4371,104519.21726354,252739.854116541747
1643846400,2022-02-03 00:00:00,TXA/USDT,2.4228,2.4525,2.4126,2.4182,63301.49886402,153150.471739678767
1643760000,2022-02-02 00:00:00,TXA/USDT,2.4174,2.4274,2.4174,2.4229,75366.44580007,182541.399925925887
1643673600,2022-02-01 00:00:00,TXA/USDT,2.4028,2.44,2.4028,2.4161,33555.32905086,80786.158094347756
1643587200,2022-01-31 00:00:00,TXA/USDT,2.4038,2.4086,2.4001,2.4028,188127.72048928,452170.548533462814
